ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
82	"ENSG00000100150"	"DEPDC5"	chr22	+	31905983	31906094	31905983	31906066	31906204	31906975	82	0,0,0,0,0	0,58,0,0,0	0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,25,0,0,0,0,0,33,0,0,0,17,4	177	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.191,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.129,0.0	-0.08
83	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197157	31196935	31196990	31201497	31201615	83	0,0,0,0,0	0,20,0,0,0	0,0,0,0,8,0,0,0,0,0,13,0,0,0,16,5	0,0,0,0,96,0,0,0,0,0,57,0,0,0,74,3	316	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,0.097,NA,NA,NA,0.093,0.44	-0.167
84	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197158	31196935	31196990	31201497	31201615	84	0,0,0,0,0	0,20,0,0,0	0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,5	0,0,0,0,96,0,0,0,0,0,57,0,0,0,74,3	317	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.097,NA,NA,NA,0.092,0.439	-0.157
87	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30613042	30612872	30612961	30614348	30614501	87	0,125,0,0,0	0,0,0,0,0	0,0,0,0,295,0,0,0,0,0,572,0,0,0,55,18	0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0	230	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.934,NA,NA,NA,1.0,1.0	0.016
90	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29834488	29834550	29832244	29832342	90	0,0,0,0,0	0,11,0,0,0	0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,2	0,0,0,0,39,0,0,0,0,0,75,0,0,0,0,13	196	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,0.048,NA,NA,NA,1.0,0.105	-0.298
91	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683079	29683019	29683064	29694751	29694811	91	0,11,0,0,0	0,77,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,18,0,0,0,0,2,75,0,0,0,34,0	164	149	1	1.0	NA,0.115,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,NA	0.115
92	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	92	0,548,8,0,2	0,26,0,0,0	0,0,0,0,2958,16,2,8,6,2,959,0,0,0,1499,287	0,0,0,0,40,0,0,0,0,0,17,0,0,0,7,0	2962	149	1	1.0	NA,0.515,1.0,NA,1.0	NA,NA,NA,NA,0.788,1.0,1.0,1.0,1.0,1.0,0.739,NA,NA,NA,0.915,1.0	-0.1
93	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28743881	28743923	28744614	28744704	93	0,177,0,0,0	0,5,0,0,0	0,0,0,0,349,0,0,4,4,0,138,0,0,0,111,22	0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0	204	149	1	1.0	NA,0.963,NA,NA,NA	NA,NA,NA,NA,0.948,NA,NA,1.0,1.0,NA,0.953,NA,NA,NA,1.0,1.0	-0.02
94	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	94	0,9,0,0,0	0,57,0,0,0	0,0,0,0,90,0,0,0,0,0,11,0,0,0,23,10	0,0,0,0,64,0,0,0,4,0,22,0,0,0,39,4	154	149	1	1.0	NA,0.133,NA,NA,NA	NA,NA,NA,NA,0.576,NA,NA,NA,0.0,NA,0.326,NA,NA,NA,0.363,0.708	-0.262
95	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28751240	28751288	95	0,22,0,0,0	0,4,0,0,0	0,0,0,0,12,0,0,2,0,0,15,0,0,0,3,2	0,0,0,0,18,0,0,0,0,0,10,0,0,0,6,2	154	149	1	1.0	NA,0.842,NA,NA,NA	NA,NA,NA,NA,0.392,NA,NA,1.0,NA,NA,0.592,NA,NA,NA,0.326,0.492	0.282
101	"ENSG00000100099"	"HPS4"	chr22	-	26483673	26483783	26483764	26483783	26481721	26482240	101	0,7,0,0,0	0,13,0,0,0	0,0,0,0,0,0,0,0,0,0,15,0,0,0,25,0	0,0,0,0,12,0,0,0,0,0,20,0,0,0,13,1	240	149	1	1.0	NA,0.251,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.318,NA,NA,NA,0.544,0.0	0.035
104	"ENSG00000099991"	"CABIN1"	chr22	+	24098013	24098192	24098013	24098105	24113565	24113748	104	0,22,0,0,2	0,0,0,0,0	0,0,0,0,98,0,0,0,0,0,88,0,0,0,34,29	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	236	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.903,NA,NA,NA,1.0,1.0	0.024
106	"ENSG00000228315"	"GUSBP11"	chr22	-	23690231	23690356	23690235	23690356	23659864	23660000	106	0,2,0,0,0	0,13,0,0,0	0,0,0,0,49,0,0,0,0,0,2,0,0,0,0,2	0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1	153	149	1	1.0	NA,0.13,NA,NA,NA	NA,NA,NA,NA,0.856,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.661	-0.709
107	"ENSG00000228315"	"GUSBP11"	chr22	-	23686830	23686995	23686837	23686995	23683724	23683867	107	0,2,0,0,0	0,0,0,0,0	0,0,0,0,19,0,0,0,0,0,2,0,0,0,5,3	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4	156	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.323,NA,NA,NA,1.0,0.417	0.315
109	"ENSG00000228315"	"GUSBP11"	chr22	-	23694118	23695517	23695172	23695517	23690235	23690356	109	0,189,0,0,0	0,0,0,0,0	0,0,0,0,572,4,0,0,0,0,91,0,0,0,195,94	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	1203	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,NA,0.693,NA,NA,NA,1.0,1.0	0.061
111	"ENSG00000161179"	"YDJC"	chr22	-	21629542	21629761	21629601	21629761	21629307	21629407	111	0,123,0,0,0	0,79,0,0,0	0,0,0,0,39,0,0,0,0,0,86,0,0,0,0,3	0,0,0,0,22,0,0,0,0,0,53,0,0,0,0,1	208	149	1	1.0	NA,0.527,NA,NA,NA	NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA,0.538,NA,NA,NA,NA,0.682	-0.066
112	"ENSG00000183506"	"PI4KAP2"	chr22	-	21475991	21476160	21476001	21476160	21475210	21475300	112	0,16,0,0,0	0,36,0,0,0	0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10	0,0,0,0,58,0,0,0,0,0,0,0,0,0,5,0	159	149	1	1.0	NA,0.294,NA,NA,NA	NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,1.0	-0.06
116	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20703751	20703632	20703692	20703967	20704040	116	0,43,0,0,0	0,0,0,0,0	0,0,0,0,58,0,0,0,0,0,15,0,0,0,0,2	0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0	208	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.762,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0	0.079
117	"ENSG00000226287"	"TMEM191A"	chr22	+	20703967	20704056	20703967	20704040	20704187	20704228	117	0,4,0,0,0	0,47,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,35,0,0,0,0,0,1,0,0,0,0,4	165	149	1	1.0	NA,0.071,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	0.071
120	"ENSG00000070371"	"CLTCL1"	chr22	-	19201328	19201493	19201390	19201493	19199733	19199841	120	0,34,0,0,0	0,0,0,0,0	0,0,0,0,32,0,0,0,0,0,16,0,0,0,12,28	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4	211	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.739,NA,NA,NA,1.0,0.832	0.107
124	"ENSG00000012817"	"KDM5D"	chrY	-	19708243	19708423	19708321	19708423	19707933	19708071	124	0,68,0,0,0	0,3,0,0,0	0,0,0,0,340,0,0,0,0,0,84,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	227	149	1	1.0	NA,0.937,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.063
126	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570993	58571429	58569515	58569586	126	0,73,0,0,0	0,0,0,0,0	0,0,0,0,402,0,0,0,0,0,150,0,0,0,185,74	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	799	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.932	0.017
129	"ENSG00000198131"	"ZNF544"	chr19	+	58230393	58230497	58230393	58230462	58243964	58244056	129	0,0,0,0,0	0,29,0,0,0	0,0,0,0,0,0,3,0,0,0,21,0,0,0,21,0	0,0,0,0,121,0,0,0,0,0,227,0,0,0,163,12	184	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,1.0,NA,NA,NA,0.07,NA,NA,NA,0.094,0.0	-0.233
130	"ENSG00000196724"	"ZNF418"	chr19	-	57925622	57928047	57927976	57928047	57923191	57923289	130	0,54,0,0,0	0,0,0,0,0	0,0,0,0,187,0,0,0,0,0,60,0,0,0,154,24	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	2503	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.472,NA,NA,NA,1.0,1.0	0.132
132	"ENSG00000178935"	"ZNF552"	chr19	-	57814532	57814913	57814710	57814913	57813293	57813420	132	0,0,0,0,0	0,4,0,0,0	0,0,0,0,30,0,0,0,0,0,16,0,0,0,2,6	0,0,0,0,0,0,0,0,0,0,14,0,0,0,27,24	327	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.342,NA,NA,NA,0.033,0.102	-0.369
