ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
186	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33907453	33903934	33904021	33909081	33909211
189	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33909081	33909095
190	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399
191	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33903934	33904021	33912288	33912399
193	"ENSG00000241837"	"ATP5PO"	chr21	-	33912288	33912399	33908813	33909211	33915727	33915753
194	"ENSG00000241837"	"ATP5PO"	chr21	-	33914449	33914500	33912288	33912399	33915727	33915753
195	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458
196	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015
197	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528514	33528604
199	"ENSG00000159131"	"GART"	chr21	-	33531488	33531557	33530709	33530884	33532344	33532456
200	"ENSG00000159131"	"GART"	chr21	-	33539170	33539323	33535224	33535320	33542064	33542363
201	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33535224	33535320	33542064	33542079
202	"ENSG00000243646"	"IL10RB"	chr21	+	33268393	33268517	33266366	33266514	33276595	33276753
218	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412041	32412193	32467695	32467848
224	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32514813	32514880
226	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32495026	32495170	32514813	32515389
227	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32495116	32495170	32514813	32514880
228	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501495	32514813	32514880
229	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501538	32514813	32514880
238	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32587312	32587477
241	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32587312	32587477	32584160	32584305	32603160	32603292
245	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32607648	32607716	32604124	32604283	32612104	32612146
246	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32604124	32604283	32612104	32612146
247	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32607648	32607716	32612104	32612146
248	"ENSG00000142207"	"URB1"	chr21	-	32319216	32319414	32317675	32317917	32320530	32320640
249	"ENSG00000142207"	"URB1"	chr21	-	32345373	32345575	32344569	32344756	32346955	32347811
250	"ENSG00000142207"	"URB1"	chr21	-	32357536	32357656	32355448	32355565	32359795	32359908
251	"ENSG00000142207"	"URB1"	chr21	-	32361891	32362021	32361006	32361123	32363155	32363329
252	"ENSG00000142207"	"URB1"	chr21	-	32378444	32378541	32375397	32375483	32383421	32383554
254	"ENSG00000142149"	"HUNK"	chr21	+	31990128	31990176	31983525	31983609	31995767	31995927
255	"ENSG00000156304"	"SCAF4"	chr21	-	31700994	31701171	31696568	31696750	31701775	31701823
258	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518
259	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31667257	31667341
260	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659708	31660708	31667257	31667341
261	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31659692	31659841	31667257	31667341
262	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31663789	31663886	31667257	31667341
265	"ENSG00000156299"	"TIAM1"	chr21	-	31266009	31266983	31251741	31252189	31339242	31339422
266	"ENSG00000156299"	"TIAM1"	chr21	-	31276731	31276908	31266009	31266983	31339242	31339422
267	"ENSG00000248476"	"BACH1-IT1"	chr21	+	29352578	29352663	29351633	29351813	29361030	29361243
273	"ENSG00000156261"	"CCT8"	chr21	-	29069422	29069502	29067555	29067705	29073530	29073565
274	"ENSG00000156261"	"CCT8"	chr21	-	29070246	29070337	29067555	29067705	29073530	29073565
275	"ENSG00000156261"	"CCT8"	chr21	-	29070246	29070337	29069422	29069502	29073530	29073565
276	"ENSG00000156261"	"CCT8"	chr21	-	29071951	29071988	29070246	29070337	29073259	29073351
288	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120
289	"ENSG00000154727"	"GABPA"	chr21	+	25749035	25749120	25745209	25745354	25751988	25752234
290	"ENSG00000237484"	"LINC01684"	chr21	+	24438252	24438433	24428739	24428904	24441794	24441913
291	"ENSG00000237484"	"LINC01684"	chr21	+	24438252	24438443	24428728	24428904	24441794	24441913
294	"ENSG00000237484"	"LINC01684"	chr21	+	24441794	24441913	24428728	24428904	24443963	24444128
327	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17792803	17793578	17796581	17797118
339	"ENSG00000215386"	"MIR99AHG"	chr21	+	16291230	16291412	16231055	16231115	16292075	16292165
340	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16231055	16231115	16383159	16383304
343	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16352128	16352273	16391613	16391685
350	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16231055	16231115	16537378	16537439
371	"ENSG00000155313"	"USP25"	chr21	+	15777903	15778027	15765996	15766141	15791501	15791664
372	"ENSG00000155313"	"USP25"	chr21	+	15808808	15808885	15805120	15805258	15811136	15811210
373	"ENSG00000155313"	"USP25"	chr21	+	15811136	15811210	15805120	15805258	15818697	15818729
374	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15824965	15825061
375	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15818697	15818846	15826203	15826365
376	"ENSG00000155313"	"USP25"	chr21	+	15826203	15826365	15818697	15818846	15826976	15827203
378	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446
381	"ENSG00000155313"	"USP25"	chr21	+	15874402	15874526	15870067	15870147	15877795	15877991
387	"ENSG00000229425"	"AJ009632.2"	chr21	-	15405879	15405929	15404623	15405764	15441225	15441348
394	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14825522	14825624	14857541	14857708
395	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14837181	14837823	14857541	14857708
398	"ENSG00000243064"	"ABCC13"	chr21	+	14279595	14279657	14273798	14274157	14287549	14287697
408	"ENSG00000273840"	"AF254983.1"	chr21	+	10496912	10497109	10491539	10491644	10497354	10497519
409	"ENSG00000273840"	"AF254983.1"	chr21	+	10516317	10516437	10514121	10514250	10524579	10524688
424	"ENSG00000275993"	"SIK1B"	chr21	+	6119719	6120001	6119023	6119240	6120486	6120718
435	"ENSG00000184319"	"RPL23AP82"	chr22	+	50788749	50788798	50785172	50785293	50788891	50789353
436	"ENSG00000251322"	"SHANK3"	chr22	+	50697563	50697715	50694774	50695048	50698689	50698803
438	"ENSG00000251322"	"SHANK3"	chr22	+	50711614	50711638	50705375	50706152	50714916	50715047
440	"ENSG00000100299"	"ARSA"	chr22	-	50625578	50625681	50622753	50625464	50625935	50626063
442	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627990	50628159
444	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50579973	50580082	50579726	50579830	50580189	50580416
445	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50581419	50581553	50580564	50580660	50581748	50582965
448	"ENSG00000025770"	"NCAPH2"	chr22	+	50518648	50518732	50518132	50518278	50519189	50519320
450	"ENSG00000100239"	"PPP6R2"	chr22	+	50372019	50372150	50343303	50343550	50393892	50394135
451	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50391866	50392015
452	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135
453	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50372071	50372150	50393892	50394135
454	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50388985	50389111	50393892	50394135
455	"ENSG00000100239"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419348	50419462
457	"ENSG00000205593"	"DENND6B"	chr22	-	50314399	50314494	50313813	50314272	50314604	50314700
465	"ENSG00000188130"	"MAPK12"	chr22	-	50249102	50249454	50248365	50248472	50249634	50249703
469	"ENSG00000128159"	"TUBGCP6"	chr22	-	50220191	50221874	50219956	50220015	50222027	50222102
470	"ENSG00000128159"	"TUBGCP6"	chr22	-	50220250	50221874	50219956	50220015	50222027	50222102
471	"ENSG00000128159"	"TUBGCP6"	chr22	-	50221274	50221874	50219956	50220015	50222027	50222102
472	"ENSG00000128159"	"TUBGCP6"	chr22	-	50233315	50233526	50229403	50229577	50240203	50240367
473	"ENSG00000170638"	"TRABD"	chr22	+	50197240	50197351	50194899	50195040	50197448	50197588
474	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50197995	50197448	50197588	50198074	50198186
479	"ENSG00000184164"	"CRELD2"	chr22	+	49923233	49923317	49922611	49922707	49925416	49925557
480	"ENSG00000184164"	"CRELD2"	chr22	+	49924359	49924455	49922611	49922707	49925416	49925557
483	"ENSG00000188511"	"C22orf34"	chr22	-	49440875	49441212	49416814	49416928	49657404	49657457
488	"ENSG00000219438"	"TAFA5"	chr22	+	48707716	48707844	48646596	48646746	48749838	48750408
491	"ENSG00000285855"	"Z72006.1"	chr22	+	48414727	48414830	48413654	48413762	48415398	48415571
498	"ENSG00000054611"	"TBC1D22A"	chr22	+	46793500	46793841	46762680	46762848	46878652	46878723
501	"ENSG00000054611"	"TBC1D22A"	chr22	+	46912073	46912188	46894783	46894846	46974289	46974399
502	"ENSG00000054611"	"TBC1D22A"	chr22	+	46913333	46913446	46912073	46912188	46997633	46997709
503	"ENSG00000054611"	"TBC1D22A"	chr22	+	46974289	46974399	46912073	46912188	46997633	46997709
504	"ENSG00000054611"	"TBC1D22A"	chr22	+	46997633	46997709	46974289	46974399	47037070	47037198
505	"ENSG00000054611"	"TBC1D22A"	chr22	+	47037070	47037198	46997633	46997709	47111507	47111603
509	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836
510	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46198341	46198591
511	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46171331	46171492	46198341	46198591
514	"ENSG00000186951"	"PPARA"	chr22	+	46176752	46176836	46175988	46176144	46198341	46198410
515	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46151887	46151970	46198341	46198591
516	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46151887	46151970	46198344	46198410
517	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46176752	46176836	46198341	46198591
519	"ENSG00000186951"	"PPARA"	chr22	+	46219811	46220014	46218262	46218401	46231791	46232239
520	"ENSG00000186951"	"PPARA"	chr22	+	46231791	46232239	46218262	46218401	46235132	46235403
523	"ENSG00000100376"	"FAM118A"	chr22	+	45327841	45328063	45323174	45323427	45330602	45330731
535	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45152404	45152623
536	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45163571	45163659
537	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45163576	45163781
538	"ENSG00000226328"	"NUP50-DT"	chr22	-	45152404	45152623	45133705	45134797	45163571	45163659
539	"ENSG00000226328"	"NUP50-DT"	chr22	-	45152404	45152623	45133705	45134797	45163576	45163781
540	"ENSG00000226328"	"NUP50-DT"	chr22	-	45152404	45152623	45138823	45138916	45163571	45163659
541	"ENSG00000226328"	"NUP50-DT"	chr22	-	45152404	45152623	45138823	45138916	45163576	45163781
542	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44714590	44714671	44702232	44702608	44725243	44725292
544	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44731729	44731821	44726576	44726634	44735026	44735162
545	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44732250	44732391	44731729	44731821	44735026	44735162
546	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44735026	44735162	44726576	44726634	44786456	44786606
551	"ENSG00000188677"	"PARVB"	chr22	+	44039835	44039957	44026303	44026376	44093927	44094017
552	"ENSG00000188677"	"PARVB"	chr22	+	44039835	44039957	44031364	44031507	44093927	44094017
553	"ENSG00000188677"	"PARVB"	chr22	+	44100052	44100123	44093927	44094017	44131486	44131627
554	"ENSG00000188677"	"PARVB"	chr22	+	44119037	44119140	44100052	44100123	44131486	44131627
555	"ENSG00000188677"	"PARVB"	chr22	+	44147860	44147922	44140123	44140143	44151482	44151551
556	"ENSG00000188677"	"PARVB"	chr22	+	44147860	44147922	44140123	44140143	44157981	44158083
557	"ENSG00000188677"	"PARVB"	chr22	+	44151482	44151551	44140123	44140143	44157981	44158083
559	"ENSG00000188677"	"PARVB"	chr22	+	44163857	44163930	44157981	44158083	44168601	44168923
562	"ENSG00000236117"	"LINC01639"	chr22	+	43402104	43402231	43400330	43400454	43404778	43404882
563	"ENSG00000100227"	"POLDIP3"	chr22	-	42587505	42587572	42583720	42585968	42591954	42592084
568	"ENSG00000189306"	"RRP7A"	chr22	-	42514105	42514304	42508343	42512995	42514681	42514779
569	"ENSG00000189306"	"RRP7A"	chr22	-	42518004	42518147	42516010	42516136	42519713	42519796
575	"ENSG00000226450"	"CYP2D8P"	chr22	-	42152346	42152499	42152095	42152258	42153028	42153200
576	"ENSG00000184983"	"NDUFA6"	chr22	-	42087059	42087175	42085525	42086314	42090605	42090772
577	"ENSG00000183172"	"SMDT1"	chr22	+	42081924	42082065	42079690	42079905	42083118	42083353
578	"ENSG00000183172"	"SMDT1"	chr22	+	42081924	42082065	42079699	42079954	42083118	42083353
579	"ENSG00000198951"	"NAGA"	chr22	-	42067764	42067936	42067112	42067290	42068438	42068574
584	"ENSG00000198911"	"SREBF2"	chr22	+	41897051	41897161	41894819	41894937	41898648	41898781
585	"ENSG00000198911"	"SREBF2"	chr22	+	41902969	41903155	41900329	41900498	41904862	41904974
587	"ENSG00000100147"	"CCDC134"	chr22	+	41813750	41813822	41813263	41813445	41825697	41832164
588	"ENSG00000100138"	"SNU13"	chr22	-	41680243	41680364	41673932	41675195	41688793	41688867
595	"ENSG00000100418"	"DESI1"	chr22	-	41607261	41607331	41604043	41604153	41607839	41607861
596	"ENSG00000100418"	"DESI1"	chr22	-	41607839	41607861	41604043	41604153	41620751	41621043
597	"ENSG00000100417"	"PMM1"	chr22	-	41584280	41584372	41583958	41584058	41584526	41584603
598	"ENSG00000100417"	"PMM1"	chr22	-	41586075	41586193	41584005	41584603	41589718	41589818
599	"ENSG00000100417"	"PMM1"	chr22	-	41586296	41586430	41586075	41586193	41589051	41589829
606	"ENSG00000100401"	"RANGAP1"	chr22	-	41249329	41249451	41244778	41246672	41249728	41249817
607	"ENSG00000100401"	"RANGAP1"	chr22	-	41256710	41256824	41256190	41256290	41257947	41258106
609	"ENSG00000100401"	"RANGAP1"	chr22	-	41261445	41261580	41257947	41258106	41268096	41268156
610	"ENSG00000100401"	"RANGAP1"	chr22	-	41264663	41264843	41257947	41258106	41268096	41268156
611	"ENSG00000100401"	"RANGAP1"	chr22	-	41264663	41264843	41261445	41261580	41268096	41268156
612	"ENSG00000100401"	"RANGAP1"	chr22	-	41274599	41274727	41268096	41268156	41280932	41281082
613	"ENSG00000100401"	"RANGAP1"	chr22	-	41284900	41285153	41280932	41281082	41285362	41285905
614	"ENSG00000100401"	"RANGAP1"	chr22	-	41284900	41285153	41280932	41281082	41285543	41285965
615	"ENSG00000100401"	"RANGAP1"	chr22	-	41284900	41285153	41280932	41281082	41285985	41286187
629	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40951346	40951476	40964046	40964117
630	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40951346	40951476	40967798	40967884
631	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40951377	40951476	40967798	40967884
632	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40953554	40953633	40967798	40967884
633	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40953554	40953633	40972475	40973309
634	"ENSG00000100387"	"RBX1"	chr22	+	40967798	40967884	40953554	40953633	40972475	40973309
635	"ENSG00000100387"	"RBX1"	chr22	+	40967798	40967884	40964046	40964117	40972475	40973309
636	"ENSG00000196236"	"XPNPEP3"	chr22	+	40860677	40860793	40857096	40857245	40861617	40862770
638	"ENSG00000100372"	"SLC25A17"	chr22	-	40773936	40774019	40769629	40770981	40777039	40777135
642	"ENSG00000100372"	"SLC25A17"	chr22	-	40784512	40784604	40779008	40779125	40794513	40794580
645	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40819194	40819350
646	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40784512	40784604	40794513	40794580
648	"ENSG00000100372"	"SLC25A17"	chr22	-	40794513	40794580	40779008	40779125	40819194	40819326
650	"ENSG00000100372"	"SLC25A17"	chr22	-	40794513	40794580	40792524	40792676	40819194	40819326
654	"ENSG00000100372"	"SLC25A17"	chr22	-	40799022	40799040	40794513	40794580	40819194	40819316
655	"ENSG00000100372"	"SLC25A17"	chr22	-	40799022	40799083	40779008	40779125	40819194	40819326
657	"ENSG00000100372"	"SLC25A17"	chr22	-	40799022	40799083	40794513	40794580	40819194	40819326
661	"ENSG00000196588"	"MRTFA"	chr22	-	40431404	40431480	40429350	40429767	40435498	40435554
663	"ENSG00000196588"	"MRTFA"	chr22	-	40552105	40552367	40463220	40463286	40594673	40594735
665	"ENSG00000284431"	"AL022238.3"	chr22	+	40348396	40348646	40346528	40346711	40349831	40350035
666	"ENSG00000284431"	"AL022238.3"	chr22	+	40359259	40359306	40358863	40359035	40360401	40360492
669	"ENSG00000284431"	"AL022238.3"	chr22	+	40402138	40402205	40400695	40400813	40404246	40404455
670	"ENSG00000284431"	"AL022238.3"	chr22	+	40407788	40407843	40407412	40407568	40408070	40408120
671	"ENSG00000284431"	"AL022238.3"	chr22	+	40408276	40408429	40408070	40408120	40408626	40408697
672	"ENSG00000100351"	"GRAP2"	chr22	+	39947092	39947184	39901083	39901330	39955818	39955910
680	"ENSG00000100335"	"MIEF1"	chr22	+	39511287	39511438	39504202	39504534	39511848	39512026
681	"ENSG00000100307"	"CBX7"	chr22	-	39138635	39138702	39134400	39134473	39141370	39141436
683	"ENSG00000284554"	"AL022318.4"	chr22	+	39029362	39029519	39022821	39023014	39031693	39031973
685	"ENSG00000100242"	"SUN2"	chr22	-	38748712	38748783	38745683	38745811	38749765	38749859
686	"ENSG00000100242"	"SUN2"	chr22	-	38749765	38749859	38748712	38748783	38750224	38750314
690	"ENSG00000100226"	"GTPBP1"	chr22	+	38727212	38727348	38726257	38726440	38727982	38728161
691	"ENSG00000100226"	"GTPBP1"	chr22	+	38734149	38734232	38730611	38730659	38734323	38734397
696	"ENSG00000100211"	"CBY1"	chr22	+	38656955	38657143	38656639	38656750	38668016	38668132
698	"ENSG00000100211"	"CBY1"	chr22	+	38665545	38665685	38656955	38657143	38668016	38668132
699	"ENSG00000100211"	"CBY1"	chr22	+	38667568	38667662	38656955	38657143	38668016	38668132
700	"ENSG00000100211"	"CBY1"	chr22	+	38668016	38668132	38656635	38656750	38670883	38670989
701	"ENSG00000100211"	"CBY1"	chr22	+	38671069	38671188	38670766	38670989	38673158	38673413
703	"ENSG00000184949"	"FAM227A"	chr22	-	38628237	38628342	38626179	38626303	38628833	38628935
707	"ENSG00000100201"	"DDX17"	chr22	-	38494885	38495046	38494309	38494802	38495795	38495937
708	"ENSG00000283900"	"TPTEP2-CSNK1E"	chr22	-	38361398	38361560	38336607	38336706	38380369	38380423
711	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38086449	38085164	38085375	38087123	38087264
721	"ENSG00000100129"	"EIF3L"	chr22	+	37858678	37858740	37855564	37855644	37862968	37863033
722	"ENSG00000100129"	"EIF3L"	chr22	+	37877673	37878171	37875840	37876011	37886764	37886845
723	"ENSG00000100129"	"EIF3L"	chr22	+	37886764	37886845	37877673	37878171	37888425	37888479
730	"ENSG00000100106"	"TRIOBP"	chr22	+	37723184	37726503	37715762	37715934	37733297	37733412
733	"ENSG00000100106"	"TRIOBP"	chr22	+	37768073	37768176	37765669	37765817	37771649	37771736
735	"ENSG00000100097"	"LGALS1"	chr22	+	37678375	37678654	37676998	37677065	37679602	37679802
736	"ENSG00000100097"	"LGALS1"	chr22	+	37678482	37678654	37676855	37677065	37679602	37679640
738	"ENSG00000100083"	"GGA1"	chr22	+	37613023	37613191	37609065	37609356	37614189	37614274
743	"ENSG00000100083"	"GGA1"	chr22	+	37624968	37625076	37623551	37623633	37629461	37629526
744	"ENSG00000100083"	"GGA1"	chr22	+	37625796	37625949	37624968	37625076	37629461	37629526
746	"ENSG00000100060"	"MFNG"	chr22	-	37474511	37474677	37472442	37472528	37476895	37476981
