ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
265	"ENSG00000254004"	"ZNF260"	chr19	-	36525154	36525299	36525173	36525299	36517285	36517393
270	"ENSG00000239382"	"ALKBH6"	chr19	-	36013000	36013089	36013020	36013089	36010893	36011045
271	"ENSG00000239382"	"ALKBH6"	chr19	-	36013000	36013089	36013020	36013089	36011403	36011464
276	"ENSG00000011600"	"TYROBP"	chr19	-	35908167	35908295	35908174	35908295	35907445	35907580
280	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35547118	35547240
286	"ENSG00000089356"	"FXYD3"	chr19	+	35122764	35122954	35122764	35122839	35123270	35123308
290	"ENSG00000126249"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34409160	34409510
327	"ENSG00000053501"	"USE1"	chr19	+	17216168	17216322	17216168	17216321	17218363	17218391
330	"ENSG00000268790"	"AC008764.4"	chr19	-	16647095	16647261	16647119	16647261	16630467	16630559
338	"ENSG00000105135"	"ILVBL"	chr19	-	15116000	15116321	15116151	15116321	15115849	15115921
339	"ENSG00000131355"	"ADGRE3"	chr19	-	14658479	14658550	14658512	14658550	14651084	14651204
347	"ENSG00000105607"	"GCDH"	chr19	+	12891159	12891395	12891159	12891202	12891486	12891522
362	"ENSG00000076662"	"ICAM3"	chr19	-	10335065	10335976	10335670	10335976	10334527	10334782
396	"ENSG00000099875"	"MKNK2"	chr19	-	2042606	2042870	2042765	2042870	2042426	2042522
400	"ENSG00000180448"	"ARHGAP45"	chr19	+	1080254	1080547	1080254	1080379	1080681	1080786
407	"ENSG00000203896"	"LIME1"	chr20	+	63737820	63738060	63737820	63737902	63738182	63738499
408	"ENSG00000273154"	"AL121845.3"	chr20	+	63733586	63733775	63733586	63733739	63734704	63734824
416	"ENSG00000101181"	"MTG2"	chr20	+	62199118	62199283	62199118	62199257	62200682	62203568
434	"ENSG00000000419"	"DPM1"	chr20	-	50941104	50941209	50941128	50941209	50940864	50940955
437	"ENSG00000244687"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50096058	50096270
438	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820
443	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45892887	45892724	45892880	45892978	45893145
446	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894072	45892724	45892880	45894649	45894741
450	"ENSG00000124104"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45840447	45840458
454	"ENSG00000101052"	"IFT52"	chr20	+	43605001	43605216	43605001	43605073	43613849	43613976
473	"ENSG00000196756"	"SNHG17"	chr20	-	38425934	38426503	38426418	38426503	38422290	38422368
484	"ENSG00000088340"	"FER1L4"	chr20	-	35560122	35560638	35560539	35560638	35559340	35559627
531	"ENSG00000089063"	"TMEM230"	chr20	-	5112729	5113042	5112742	5113042	5111499	5111605
545	"ENSG00000166347"	"CYB5A"	chr18	-	74255740	74260944	74260914	74260944	74253296	74253665
546	"ENSG00000166401"	"SERPINB8"	chr18	+	63970028	63970187	63970028	63970170	63979800	63979938
582	"ENSG00000141447"	"OSBPL1A"	chr18	-	24368286	24368372	24368366	24368372	24341546	24341658
588	"ENSG00000101782"	"RIOK3"	chr18	+	23477005	23477268	23477005	23477086	23479316	23479424
611	"ENSG00000154889"	"MPPE1"	chr18	-	11886498	11886778	11886712	11886778	11885675	11885816
612	"ENSG00000154889"	"MPPE1"	chr18	-	11905737	11905953	11905911	11905953	11897525	11897620
613	"ENSG00000154889"	"MPPE1"	chr18	-	11905737	11905953	11905911	11905953	11902266	11902358
618	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124996	9124873	9124983	9134185	9134341
631	"ENSG00000266835"	"GAPLINC"	chr18	+	3467126	3467296	3467126	3467270	3472842	3473203
637	"ENSG00000169718"	"DUS1L"	chr17	-	82060860	82060961	82060864	82060961	82060700	82060783
641	"ENSG00000169738"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308
693	"ENSG00000176170"	"SPHK1"	chr17	+	76385450	76386137	76385450	76385654	76386220	76386315
718	"ENSG00000256525"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64480288	64480389
719	"ENSG00000256525"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482974
720	"ENSG00000256525"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482999
754	"ENSG00000006282"	"SPATA20"	chr17	+	50550997	50552180	50550997	50551190	50554250	50554450
765	"ENSG00000185813"	"PCYT2"	chr17	-	81905669	81906177	81906099	81906177	81905381	81905447
823	"ENSG00000168259"	"DNAJC7"	chr17	-	41987818	41988896	41988731	41988896	41983562	41983636
831	"ENSG00000100038"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449
839	"ENSG00000141736"	"ERBB2"	chr17	+	39706989	39707204	39706989	39707141	39711927	39712047
849	"ENSG00000275700"	"AATF"	chr17	+	37031613	37031689	37031613	37031685	37056605	37056871
862	"ENSG00000006042"	"TMEM98"	chr17	+	32931326	32931659	32931326	32931402	32933173	32933305
873	"ENSG00000196535"	"MYO18A"	chr17	-	29096760	29097350	29097222	29097350	29094935	29095059
874	"ENSG00000196535"	"MYO18A"	chr17	-	29118030	29118189	29118044	29118189	29115663	29115840
880	"ENSG00000007202"	"KIAA0100"	chr17	-	28643163	28643659	28643609	28643659	28642868	28642987
882	"ENSG00000076382"	"SPAG5"	chr17	-	28579140	28579485	28579364	28579485	28578671	28578752
883	"ENSG00000244045"	"TMEM199"	chr17	+	28357646	28357905	28357646	28357881	28359314	28359404
886	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072330	34072065	34072205	34073818	34073866
893	"ENSG00000101407"	"TTI1"	chr20	-	38011514	38013857	38013699	38013857	38006196	38006397
898	"ENSG00000131899"	"LLGL1"	chr17	+	18236834	18237773	18236834	18236939	18238066	18238214
904	"ENSG00000141030"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045
910	"ENSG00000161395"	"PGAP3"	chr17	-	39673513	39674054	39673992	39674054	39671122	39672866
921	"ENSG00000170037"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
933	"ENSG00000161944"	"ASGR2"	chr17	-	7114116	7114310	7114173	7114310	7108461	7108557
956	"ENSG00000167711"	"SERPINF2"	chr17	+	1745332	1745405	1745332	1745395	1745707	1745909
959	"ENSG00000186594"	"MIR22HG"	chr17	-	1713702	1714014	1713855	1714014	1712250	1712646
961	"ENSG00000108953"	"YWHAE"	chr17	-	1361901	1362008	1361929	1362008	1361091	1361298
975	"ENSG00000167526"	"RPL13"	chr16	+	89560939	89561368	89560939	89561063	89561577	89561751
993	"ENSG00000167508"	"MVD"	chr16	-	88655655	88655730	88655656	88655730	88655384	88655417
1002	"ENSG00000135686"	"KLHL36"	chr16	+	84656870	84657944	84656870	84657913	84659759	84659917
1056	"ENSG00000140939"	"NOL3"	chr16	+	67171151	67171457	67171151	67171252	67174007	67174046
1088	"ENSG00000005194"	"CIAPIN1"	chr16	-	57439181	57439334	57439185	57439334	57436655	57436732
1109	"ENSG00000167207"	"NOD2"	chr16	+	50712193	50712401	50712193	50712373	50716586	50716670
1110	"ENSG00000167207"	"NOD2"	chr16	+	50712193	50712401	50712193	50712373	50719924	50720008
1117	"ENSG00000121274"	"TENT4B"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285
1127	"ENSG00000272578"	"AP000347.1"	chr22	-	23686830	23686995	23686837	23686995	23659875	23660000
1128	"ENSG00000272578"	"AP000347.1"	chr22	-	23686789	23686995	23686837	23686995	23683743	23683867
1131	"ENSG00000131797"	"CLUHP3"	chr16	+	31705889	31706034	31705889	31705994	31706420	31706454
1141	"ENSG00000160014"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
1146	"ENSG00000149923"	"PPP4C"	chr16	+	30083393	30083781	30083393	30083567	30084665	30084855
1148	"ENSG00000149925"	"ALDOA"	chr16	+	30067449	30068978	30067449	30067661	30069305	30069389
1152	"ENSG00000169592"	"INO80E"	chr16	+	30003649	30003714	30003649	30003670	30004554	30004657
1153	"ENSG00000169592"	"INO80E"	chr16	+	30003649	30003714	30003649	30003670	30004567	30004657
1160	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29446922
1161	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29447026
1162	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29450111	29450276
1166	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836325	28836490
1168	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836747	28837237
1175	"ENSG00000243716"	"NPIPB5"	chr16	+	22491706	22491826	22491706	22491786	22507336	22507399
1181	"ENSG00000166743"	"ACSM1"	chr16	-	20627188	20627316	20627255	20627316	20624095	20624215
1184	"ENSG00000174628"	"IQCK"	chr16	+	19763847	19764112	19763847	19763900	19788837	19788922
1186	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044
1193	"ENSG00000140694"	"PARN"	chr16	-	14627105	14628251	14628171	14628251	14604145	14604226
1217	"ENSG00000103415"	"HMOX2"	chr16	+	4483636	4483754	4483636	4483738	4496145	4496762
1249	"ENSG00000008710"	"PKD1"	chr16	-	2108251	2111871	2111815	2111871	2106804	2106948
1259	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447722	11448018
1274	"ENSG00000162004"	"CCDC78"	chr16	-	724910	725145	725077	725145	724321	724806
1275	"ENSG00000162004"	"CCDC78"	chr16	-	725077	725293	725236	725293	724910	724989
1280	"ENSG00000140983"	"RHOT2"	chr16	+	672253	672566	672253	672384	672702	672825
1281	"ENSG00000161996"	"WDR90"	chr16	+	653745	655147	653745	653803	655306	655468
1285	"ENSG00000172366"	"MCRIP2"	chr16	+	647416	647884	647416	647544	648119	648474
1290	"ENSG00000242612"	"DECR2"	chr16	+	406684	406952	406684	406833	407424	407560
1300	"ENSG00000007384"	"RHBDF1"	chr16	-	59248	59349	59298	59349	58973	59093
1301	"ENSG00000007384"	"RHBDF1"	chr16	-	59248	59349	59298	59349	58973	59127
1304	"ENSG00000140479"	"PCSK6"	chr15	-	101318184	101318422	101318318	101318422	101307212	101307325
1308	"ENSG00000168904"	"LRRC28"	chr15	+	99255897	99256125	99255897	99255973	99287256	99287294
1317	"ENSG00000214432"	"VPS33B-DT"	chr15	+	91023312	91023971	91023312	91023594	91029880	91030241
1319	"ENSG00000166965"	"RCCD1"	chr15	+	90956611	90957503	90956611	90956900	90959899	90959998
1323	"ENSG00000196547"	"MAN2A2"	chr15	+	90905578	90905723	90905578	90905689	90905921	90906016
1327	"ENSG00000182511"	"FES"	chr15	+	90890981	90891191	90890981	90891181	90891499	90891676
1329	"ENSG00000130703"	"OSBPL2"	chr20	+	62281057	62281879	62281057	62281165	62284045	62284169
1343	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037699	84039842
1344	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037762	84039427
1345	"ENSG00000169609"	"C15orf40"	chr15	-	82991931	82992046	82991955	82992046	82988440	82988828
1357	"ENSG00000166411"	"IDH3A"	chr15	+	78155212	78155275	78155212	78155251	78157547	78157631
1364	"ENSG00000140474"	"ULK3"	chr15	-	74842534	74842676	74842538	74842676	74842279	74842449
1372	"ENSG00000245750"	"DRAIC"	chr15	+	69628738	69628936	69628738	69628872	69677545	69677640
1382	"ENSG00000166794"	"PPIB"	chr15	-	64162036	64162154	64162040	64162154	64160103	64160193
1403	"ENSG00000185658"	"BRWD1"	chr21	-	39218504	39218660	39218528	39218660	39215236	39215362
1422	"ENSG00000140263"	"SORD"	chr15	+	45068876	45069052	45068876	45068978	45069858	45070682
1426	"ENSG00000166783"	"MARF1"	chr16	-	15634756	15636342	15635655	15636342	15633616	15633843
1445	"ENSG00000140319"	"SRP14"	chr15	-	40038281	40038948	40038875	40038948	40036985	40037018
1457	"ENSG00000125107"	"CNOT1"	chr16	-	58624652	58624794	58624672	58624794	58623281	58623409
1485	"ENSG00000114062"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25405460	25405502
1486	"ENSG00000114062"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25407066	25407137
1492	"ENSG00000259905"	"PWRN1"	chr15	+	24346425	24347317	24346425	24346552	24347410	24347507
1496	"ENSG00000276550"	"HERC2P2"	chr15	+	22561558	22561934	22561558	22561789	22562948	22563087
1498	"ENSG00000226777"	"FAM30A"	chr14	+	105921062	105921258	105921062	105921248	105922198	105922344
1515	"ENSG00000185215"	"TNFAIP2"	chr14	+	103123460	103123951	103123460	103123483	103124374	103124506
1516	"ENSG00000100865"	"CINP"	chr14	-	102355767	102355897	102355771	102355897	102348510	102348759
1525	"ENSG00000099797"	"TECR"	chr19	+	14564785	14565123	14564785	14564858	14565201	14565290
1526	"ENSG00000258620"	"AL135838.1"	chr14	+	100407319	100407645	100407319	100407397	100408126	100408928
1554	"ENSG00000259066"	"AL110118.1"	chr14	+	93186259	93186503	93186259	93186482	93209823	93209957
1572	"ENSG00000119703"	"ZC2HC1C"	chr14	+	75070554	75071911	75070554	75071396	75073570	75073635
1574	"ENSG00000119682"	"AREL1"	chr14	-	74669946	74670871	74670761	74670871	74669648	74669774
1627	"ENSG00000100557"	"CCDC198"	chr14	-	57490941	57491071	57490988	57491071	57483070	57483184
1635	"ENSG00000165516"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780212	49780322
1676	"ENSG00000100911"	"PSME2"	chr14	-	24145709	24146240	24146207	24146240	24145378	24145465
1683	"ENSG00000170956"	"CEACAM3"	chr19	+	41807110	41807617	41807110	41807244	41808812	41809621
1700	"ENSG00000092199"	"HNRNPC"	chr14	-	21212959	21213117	21212996	21213117	21211809	21211923
1706	"ENSG00000165795"	"NDRG2"	chr14	-	21018762	21018814	21018795	21018814	21018626	21018663
1708	"ENSG00000165795"	"NDRG2"	chr14	-	21020495	21020582	21020557	21020582	21019966	21019976
1719	"ENSG00000129566"	"TEP1"	chr14	-	20377279	20377492	20377424	20377492	20376103	20376264
1721	"ENSG00000105122"	"RASAL3"	chr19	-	15452044	15452815	15452657	15452815	15451623	15451938
1723	"ENSG00000141428"	"C18orf21"	chr18	+	35972624	35972840	35972624	35972805	35974895	35975095
1743	"ENSG00000196655"	"TRAPPC4"	chr11	+	119019142	119019424	119019142	119019317	119021759	119021886
1756	"ENSG00000133706"	"LARS1"	chr5	-	146140203	146143084	146142855	146143084	146135600	146135664
1766	"ENSG00000118181"	"RPS25"	chr11	-	119017924	119018053	119017957	119018053	119017361	119017433
1768	"ENSG00000135316"	"SYNCRIP"	chr6	-	85614980	85615347	85615018	85615347	85608334	85612920
1802	"ENSG00000174652"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
1803	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
1804	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786
1809	"ENSG00000172432"	"GTPBP2"	chr6	-	43621721	43621790	43621760	43621790	43620489	43621516
1814	"ENSG00000112655"	"PTK7"	chr6	+	43142171	43143620	43142171	43142299	43144450	43144606
1819	"ENSG00000047410"	"TPR"	chr1	-	186341251	186343473	186343325	186343473	186341027	186341159
1830	"ENSG00000112511"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33415234	33415329
1831	"ENSG00000237441"	"RGL2"	chr6	-	33293412	33293699	33293603	33293699	33293015	33293306
1867	"ENSG00000151612"	"ZNF827"	chr4	-	145764978	145765165	145764987	145765165	145763089	145763117
1888	"ENSG00000141279"	"NPEPPS"	chr17	+	47619008	47619784	47619008	47619164	47621767	47623259
1901	"ENSG00000148735"	"PLEKHS1"	chr10	+	113755258	113755405	113755258	113755305	113767344	113767479
1906	"ENSG00000128272"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521772	39522602
1915	"ENSG00000044090"	"CUL7"	chr6	-	43046510	43047107	43046879	43047107	43046235	43046407
1930	"ENSG00000178338"	"ZNF354B"	chr5	+	178885613	178885737	178885613	178885733	178887620	178888122
1931	"ENSG00000197321"	"SVIL"	chr10	-	29480536	29480813	29480549	29480813	29473837	29473989
1945	"ENSG00000286070"	"AP000356.5"	chr22	+	24567983	24568176	24567983	24568037	24571915	24572017
1957	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244216	244040	244075	244425	244469
1964	"ENSG00000116906"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231269862	231270056
1973	"ENSG00000170144"	"HNRNPA3"	chr2	+	177215977	177216771	177215977	177216592	177216859	177216940
1990	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123
1994	"ENSG00000134644"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380
1995	"ENSG00000184584"	"STING1"	chr5	-	139481158	139481704	139481477	139481704	139480789	139480898
1996	"ENSG00000184584"	"STING1"	chr5	-	139481158	139482302	139482209	139482302	139480789	139480898
2042	"ENSG00000126456"	"IRF3"	chr19	-	49664442	49664673	49664552	49664673	49663187	49663258
2048	"ENSG00000112759"	"SLC29A1"	chr6	+	44229906	44230481	44229906	44230046	44230567	44230665
2060	"ENSG00000105341"	"DMAC2"	chr19	-	41438217	41438414	41438234	41438414	41433536	41433673
2061	"ENSG00000105698"	"USF2"	chr19	+	35269802	35270597	35269802	35270003	35270717	35270805
2063	"ENSG00000128694"	"OSGEPL1"	chr2	-	189761419	189761660	189761646	189761660	189755172	189755560
2073	"ENSG00000153113"	"CAST"	chr5	+	96722638	96722718	96722638	96722698	96727488	96727530
2087	"ENSG00000247774"	"PCED1B-AS1"	chr12	-	47216164	47216434	47216383	47216434	47210639	47210761
2094	"ENSG00000283515"	"AC020915.4"	chr19	+	58246300	58246427	58246300	58246390	58246710	58246794
2099	"ENSG00000111641"	"NOP2"	chr12	-	6563611	6563771	6563613	6563771	6563314	6563512
2100	"ENSG00000082397"	"EPB41L3"	chr18	-	5398020	5401043	5400968	5401043	5397057	5397426
2110	"ENSG00000188725"	"SMIM15"	chr5	-	61162216	61162468	61162445	61162468	61161087	61161227
2114	"ENSG00000137449"	"CPEB2"	chr4	+	15007304	15007595	15007304	15007586	15008337	15008427
2125	"ENSG00000103496"	"STX4"	chr16	+	31034203	31034536	31034203	31034325	31034969	31035040
2126	"ENSG00000103496"	"STX4"	chr16	+	31034203	31034536	31034203	31034325	31037925	31038034
2139	"ENSG00000172262"	"ZNF131"	chr5	+	43123208	43123310	43123208	43123250	43139164	43139309
2147	"ENSG00000048140"	"TSPAN17"	chr5	+	176656077	176656134	176656077	176656125	176656894	176656956
2163	"ENSG00000105223"	"PLD3"	chr19	+	40348699	40348768	40348699	40348724	40365661	40365930
2180	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7576692	7576523	7576690	7577055	7577165
2197	"ENSG00000104805"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918666	48918744
2198	"ENSG00000104805"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918725	48918784
2224	"ENSG00000016864"	"GLT8D1"	chr3	-	52705446	52705791	52705702	52705791	52700444	52700496
2232	"ENSG00000145495"	"MARCHF6"	chr5	+	10417269	10417410	10417269	10417404	10423734	10423835
2247	"ENSG00000106052"	"TAX1BP1"	chr7	+	27816348	27816520	27816348	27816394	27827737	27827820
2257	"ENSG00000171557"	"FGG"	chr4	-	154612017	154612435	154612390	154612435	154611804	154611898
2259	"ENSG00000049656"	"CLPTM1L"	chr5	-	1324762	1325816	1325750	1325816	1323786	1323869
2260	"ENSG00000049656"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1330279	1330383
2291	"ENSG00000010165"	"EEF1AKNMT"	chr1	+	171783739	171784499	171783739	171784039	171785878	171786078
2307	"ENSG00000005700"	"IBTK"	chr6	-	82191072	82191879	82191786	82191879	82181878	82182028
2310	"ENSG00000154099"	"DNAAF1"	chr16	+	84172259	84174728	84172259	84172375	84175932	84176299
2311	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644768	112644667	112644699	112646350	112646451
2312	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644871	112644667	112644699	112646350	112646451
2323	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100718182	100718280	100715461	100715601
2332	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103086479	103086540	103082870	103082929
2363	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819939	52819990	52819392	52819518
2371	"ENSG00000243649"	"CFB"	chr6	+	31950285	31950772	31950285	31950403	31950867	31950944
2372	"ENSG00000243649"	"CFB"	chr6	+	31950285	31950772	31950285	31950403	31951143	31951244
2379	"ENSG00000138760"	"SCARB2"	chr4	-	76179516	76181101	76180953	76181101	76176436	76176528
2380	"ENSG00000134153"	"EMC7"	chr15	-	34101603	34101807	34101764	34101807	34090316	34090455
2406	"ENSG00000204842"	"ATXN2"	chr12	-	111485264	111485331	111485270	111485331	111482786	111482831
2416	"ENSG00000113522"	"RAD50"	chr5	+	132575776	132575928	132575776	132575863	132587561	132587690
2417	"ENSG00000113522"	"RAD50"	chr5	+	132579316	132580066	132579316	132579502	132587561	132587690
2419	"ENSG00000197728"	"RPS26"	chr12	+	56042424	56043493	56042424	56042602	56044118	56044223
2423	"ENSG00000177054"	"ZDHHC13"	chr11	+	19166301	19170568	19166301	19166385	19172722	19172820
2436	"ENSG00000168397"	"ATG4B"	chr2	+	241651009	241651335	241651009	241651111	241654545	241654647
2444	"ENSG00000278558"	"TMEM191B"	chr22	+	18529935	18530196	18529935	18530008	18530254	18530573
2447	"ENSG00000131042"	"LILRB2"	chr19	-	54276806	54277600	54277549	54277600	54276380	54276456
2449	"ENSG00000196209"	"SIRPB2"	chr20	-	1479925	1480065	1479993	1480065	1479699	1479794
2472	"ENSG00000169851"	"PCDH7"	chr4	+	30920152	30920369	30920152	30920345	30950119	30950215
2480	"ENSG00000155508"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858801	154865191	154865385
2504	"ENSG00000155229"	"MMS19"	chr10	-	97461495	97461896	97461827	97461896	97460906	97461007
2509	"ENSG00000129422"	"MTUS1"	chr8	-	17691968	17692226	17692141	17692226	17691304	17691364
2511	"ENSG00000187091"	"PLCD1"	chr3	-	38008457	38009158	38009041	38009158	38008234	38008367
2512	"ENSG00000103995"	"CEP152"	chr15	-	48741600	48741704	48741630	48741704	48738150	48739288
2516	"ENSG00000163812"	"ZDHHC3"	chr3	-	44959126	44959460	44959130	44959460	44958587	44958685
2518	"ENSG00000161013"	"MGAT4B"	chr5	-	179798503	179798591	179798512	179798591	179798164	179798277
2520	"ENSG00000161013"	"MGAT4B"	chr5	-	179798927	179799121	179799064	179799121	179798512	179798591
2521	"ENSG00000161013"	"MGAT4B"	chr5	-	179799505	179800068	179799953	179800068	179799202	179799250
2524	"ENSG00000115073"	"ACTR1B"	chr2	-	97658426	97659003	97658878	97659003	97658223	97658316
2531	"ENSG00000114473"	"IQCG"	chr3	-	197943756	197944051	197943777	197944051	197938547	197938780
2538	"ENSG00000185798"	"WDR53"	chr3	-	196566889	196567307	196567190	196567307	196554193	196554807
2564	"ENSG00000172830"	"SSH3"	chr11	+	67306837	67307113	67306837	67306962	67307370	67307436
2575	"ENSG00000147231"	"RADX"	chrX	+	106637759	106637924	106637759	106637794	106640551	106640721
2585	"ENSG00000114867"	"EIF4G1"	chr3	+	184323082	184323241	184323082	184323218	184323404	184323593
2615	"ENSG00000164342"	"TLR3"	chr4	+	186082319	186084172	186082319	186082550	186084644	186088073
2635	"ENSG00000123737"	"EXOSC9"	chr4	+	121813865	121816447	121813865	121814047	121816771	121817021
2645	"ENSG00000154556"	"SORBS2"	chr4	-	185775226	185775366	185775230	185775366	185678795	185678822
