ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22	"ENSG00000185917"	"SETD4"	chr21	-	36058815	36058973	36058815	36058924	36060281	36060313	22	0,3,0,0,0	0,5,0,0,0	0,0,0,0,17,0,0,0,0,0,3,0,0,0,2,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0	198	149	1	1.0	NA,0.311,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.231,1.0	-0.497
23	"ENSG00000185917"	"SETD4"	chr21	-	36058815	36058973	36058815	36058924	36060346	36060526	23	0,4,0,0,0	0,6,0,0,0	0,0,0,0,66,0,0,0,0,0,10,0,0,0,7,11	0,0,0,0,18,0,0,0,0,0,33,0,0,0,16,8	198	149	1	1.0	NA,0.334,NA,NA,NA	NA,NA,NA,NA,0.734,NA,NA,NA,NA,NA,0.186,NA,NA,NA,0.248,0.509	-0.085
25	"ENSG00000241837"	"ATP5PO"	chr21	-	33903455	33903656	33903455	33903639	33903934	33904021	25	0,29,0,0,0	0,1925,0,0,2	0,0,0,0,11,0,0,0,0,0,26,0,0,0,3,0	0,0,0,0,1753,0,0,2,2,2,2663,0,0,0,670,128	166	149	1	1.0	NA,0.013,NA,NA,0.0	NA,NA,NA,NA,0.006,NA,NA,0.0,0.0,0.0,0.009,NA,NA,NA,0.004,0.0	0.004
32	"ENSG00000156304"	"SCAF4"	chr21	-	31685048	31685240	31685048	31685174	31685397	31685484	32	0,71,0,0,0	0,9,0,0,0	0,0,0,0,41,0,0,0,0,0,66,0,0,0,8,0	0,0,0,0,32,0,0,0,0,0,12,0,0,0,0,0	215	149	1	1.0	NA,0.845,NA,NA,NA	NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,0.792,NA,NA,NA,1.0,NA	0.091
46	"ENSG00000251322"	"SHANK3"	chr22	+	50705375	50706152	50706071	50706152	50704963	50705096	46	0,13,0,0,0	0,13,0,0,0	0,0,0,0,101,0,0,0,0,0,37,0,0,0,0,3	0,0,0,0,59,0,0,0,0,0,61,0,0,0,0,5	845	149	1	1.0	NA,0.15,NA,NA,NA	NA,NA,NA,NA,0.232,NA,NA,NA,NA,NA,0.097,NA,NA,NA,NA,0.096	0.008
47	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	47	0,99,0,0,0	0,0,0,0,0	0,0,0,0,58,0,0,0,2,0,25,0,0,0,2,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	155	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,1.0,0.794	0.041
48	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	48	0,53,0,0,0	0,3,0,0,0	0,0,0,0,31,0,0,0,0,0,4,0,0,0,8,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	193	149	1	1.0	NA,0.932,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.909	-0.045
49	"ENSG00000025770"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	49	0,40,0,0,0	0,181,0,0,0	0,0,0,0,26,0,0,0,0,0,54,0,0,0,7,3	0,0,0,0,201,0,0,0,0,0,230,0,0,0,14,31	152	149	1	1.0	NA,0.178,NA,NA,NA	NA,NA,NA,NA,0.113,NA,NA,NA,NA,NA,0.187,NA,NA,NA,0.329,0.087	-0.001
52	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467693	50467531	50467690	50467785	50467923	52	0,5,0,0,0	0,4,0,0,0	0,0,0,0,24,0,0,0,0,0,32,0,0,0,11,12	0,0,0,0,97,0,0,0,0,0,79,0,0,0,3,15	152	149	1	1.0	NA,0.551,NA,NA,NA	NA,NA,NA,NA,0.195,NA,NA,NA,NA,NA,0.284,NA,NA,NA,0.782,0.44	0.126
53	"ENSG00000100239"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	53	0,16,0,0,0	0,125,0,0,0	0,0,0,0,38,0,0,0,0,0,2,0,0,0,16,8	0,0,0,0,177,0,0,0,0,0,165,0,0,0,136,69	152	149	1	1.0	NA,0.111,NA,NA,NA	NA,NA,NA,NA,0.174,NA,NA,NA,NA,NA,0.012,NA,NA,NA,0.103,0.102	0.013
54	"ENSG00000100239"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	54	0,46,0,0,0	0,582,0,0,0	0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3	0,0,0,0,325,0,0,0,0,0,343,0,0,0,35,30	152	149	1	1.0	NA,0.072,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.062,NA,NA,NA,0.0,0.089	0.034
55	"ENSG00000100239"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	55	0,7,0,0,0	0,759,0,0,0	0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1	0,0,0,0,199,0,0,0,0,0,342,0,0,0,1,35	170	149	1	1.0	NA,0.008,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.025,NA,NA,NA,0.0,0.024	-0.004
56	"ENSG00000100239"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	56	0,963,0,0,0	0,17,0,0,0	0,0,0,0,195,0,0,0,0,0,328,0,0,0,19,19	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	153	149	1	1.0	NA,0.982,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	-0.018
57	"ENSG00000205593"	"DENND6B"	chr22	-	50316565	50316712	50316565	50316626	50317292	50317373	57	0,10,0,0,0	0,0,0,0,0	0,0,0,0,100,0,0,0,0,0,6,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0	235	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.297,NA,NA,NA,NA,NA	0.352
59	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	59	0,1015,0,0,0	0,0,0,0,0	0,0,0,0,2064,0,0,0,0,4,1054,0,0,0,104,220	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5	2008	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,0.963,NA,NA,NA,1.0,0.766	0.054
60	"ENSG00000128159"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	60	0,39,0,0,0	0,0,0,0,0	0,0,0,0,99,0,0,0,0,0,44,0,0,0,27,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	153	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.764	0.059
61	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	61	0,449,0,0,0	0,0,0,0,0	0,0,0,0,870,0,0,0,0,0,365,0,0,0,39,145	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	401	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.993,NA,NA,NA,1.0,1.0	0.002
64	"ENSG00000186951"	"PPARA"	chr22	+	46198341	46198591	46198344	46198591	46151887	46151970	64	0,2,0,0,0	0,2,0,0,0	0,0,0,0,7,0,0,0,0,0,7,0,0,0,1,3	0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,11	152	149	1	1.0	NA,0.495,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.495,NA,NA,NA,0.329,0.211	-0.014
66	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44859679	44859834	44859730	44859834	44848931	44849060	66	0,0,0,0,0	0,2,0,0,0	0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,59,0,0,0,0,0,23,0,0,0,0,0	200	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.168,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	-0.084
68	"ENSG00000100227"	"POLDIP3"	chr22	-	42601969	42602107	42601969	42602056	42602769	42603160	68	0,0,0,0,0	0,22,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4	0,0,0,0,118,2,0,0,0,0,85,0,0,0,52,15	200	149	1	1.0	NA,0.0,0.0,NA,NA	NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0,NA,NA,NA,0.167,0.166	-0.067
69	"ENSG00000189306"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	69	0,25,0,0,0	0,102,0,0,2	0,0,0,0,20,0,0,0,0,0,18,0,0,0,0,16	0,0,0,0,361,0,0,0,0,0,424,0,0,0,45,53	309	149	1	1.0	NA,0.106,NA,NA,0.0	NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.0,0.127	0.01
70	"ENSG00000100207"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	70	0,22,0,0,0	0,4,0,0,0	0,0,0,0,14,0,0,0,0,0,24,0,0,0,1,1	0,0,0,0,23,0,0,0,0,0,9,0,0,0,12,1	182	149	1	1.0	NA,0.818,NA,NA,NA	NA,NA,NA,NA,0.333,NA,NA,NA,NA,NA,0.686,NA,NA,NA,0.064,0.45	0.435
73	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603	73	0,618,0,0,0	0,0,0,0,0	0,0,0,0,462,0,0,2,0,0,200,0,0,0,99,59	0,0,0,0,25,0,0,0,0,0,6,0,0,0,5,1	463	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.856,NA,NA,1.0,NA,NA,0.915,NA,NA,NA,0.864,0.95	0.083
74	"ENSG00000100395"	"L3MBTL2"	chr22	+	41213850	41214026	41213892	41214026	41209695	41209933	74	0,0,0,0,0	0,6,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0	0,0,0,0,20,0,0,0,0,0,90,0,0,0,134,13	191	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.042,NA,NA,NA,0.017,0.0	-0.015
76	"ENSG00000100335"	"MIEF1"	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	76	0,23,0,0,0	0,2,0,0,2	0,0,0,0,90,0,0,0,0,0,82,0,0,0,10,5	0,0,0,0,25,0,0,0,0,0,21,0,0,0,24,0	235	149	1	1.0	NA,0.879,NA,NA,0.0	NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,0.712,NA,NA,NA,0.209,1.0	-0.215
77	"ENSG00000100307"	"CBX7"	chr22	-	39134400	39134752	39134400	39134473	39138635	39138702	77	0,44,0,0,0	0,10,0,0,0	0,0,0,0,192,0,0,0,0,0,126,0,0,0,1,13	0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1	428	149	1	1.0	NA,0.605,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.758,NA,NA,NA,1.0,0.819	-0.289
78	"ENSG00000100242"	"SUN2"	chr22	-	38739341	38739426	38739341	38739423	38739721	38739943	78	0,446,0,0,0	0,0,0,0,0	0,0,0,0,534,0,0,2,0,0,695,0,0,0,18,57	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	152	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.99,NA,NA,NA,1.0,1.0	0.002
79	"ENSG00000100242"	"SUN2"	chr22	-	38750224	38750383	38750224	38750320	38750897	38751035	79	0,0,0,0,0	0,160,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,299,0,0,0,0,0,500,0,0,0,11,18	212	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.003,NA,NA,NA,0.0,0.0	-0.001
80	"ENSG00000100221"	"JOSD1"	chr22	-	38699802	38700618	38699802	38700123	38700903	38700930	80	0,210,0,0,0	0,0,0,0,0	0,0,0,0,467,0,0,0,0,0,342,0,0,0,174,126	0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0	644	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.939,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.015
81	"ENSG00000100211"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38668016	38668132	81	0,16,0,0,0	0,146,0,0,0	0,0,0,0,52,0,0,0,0,0,16,0,0,0,0,0	0,0,0,0,318,0,0,0,0,0,379,0,0,0,74,4	266	149	1	1.0	NA,0.058,NA,NA,NA	NA,NA,NA,NA,0.084,NA,NA,NA,NA,NA,0.023,NA,NA,NA,0.0,0.0	0.031
84	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37838499	37838593	84	0,15,0,0,2	0,0,0,0,0	0,0,0,0,185,0,0,0,0,0,112,0,0,0,13,7	0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0	154	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,0.978,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.006
85	"ENSG00000100124"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234	85	0,10,0,0,0	0,0,0,0,0	0,0,0,0,133,0,0,0,0,0,59,0,0,0,0,10	0,0,0,0,36,0,0,0,0,0,2,0,0,0,0,0	154	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.781,NA,NA,NA,NA,NA,0.966,NA,NA,NA,NA,1.0	0.084
88	"ENSG00000100368"	"CSF2RB"	chr22	+	36930654	36930830	36930672	36930830	36930374	36930510	88	0,4,0,0,0	0,21,0,0,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,104,0,0,0,2,0,30,0,0,0,0,12	167	149	1	1.0	NA,0.145,NA,NA,NA	NA,NA,NA,NA,0.017,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,0.0	0.141
92	"ENSG00000100150"	"DEPDC5"	chr22	+	31836971	31837155	31836998	31837155	31833914	31833980	92	0,3,0,0,0	0,15,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0	0,0,0,0,0,0,0,0,2,0,6,0,0,0,23,1	176	149	1	1.0	NA,0.145,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.458,NA,NA,NA,0.155,0.0	-0.008
93	"ENSG00000100150"	"DEPDC5"	chr22	+	31836971	31837155	31837093	31837155	31833914	31833980	93	0,9,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,11,0,0,0,14,3	0,0,0,0,22,0,0,0,0,0,0,0,0,0,28,2	271	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.216,0.452	0.583
94	"ENSG00000100150"	"DEPDC5"	chr22	+	31836998	31837155	31837093	31837155	31833914	31833980	94	0,21,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,2,0,11,0,0,0,32,4	0,0,0,0,22,0,0,0,0,0,0,0,0,0,28,2	244	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,0.411,0.55	0.408
95	"ENSG00000100150"	"DEPDC5"	chr22	+	31873171	31873332	31873254	31873332	31870589	31870744	95	0,11,0,0,0	0,51,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0	0,0,0,0,52,0,0,1,0,0,38,0,0,0,9,7	232	149	1	1.0	NA,0.122,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,0.017,NA,NA,NA,0.3,0.0	0.059
98	"ENSG00000100105"	"PATZ1"	chr22	-	31328786	31328924	31328786	31328859	31335691	31335863	98	0,17,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,12,0,0,0,0,0,8,0,0,0,0,2	214	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	1.0
100	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30613042	30612884	30613042	30610870	30611063	100	0,71,0,0,0	0,0,0,0,0	0,0,0,0,220,0,0,0,0,0,458,0,0,0,34,3	0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0	161	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.972,NA,NA,NA,1.0,1.0	0.007
101	"ENSG00000187860"	"CCDC157"	chr22	+	30365943	30366248	30365989	30366248	30361960	30362114	101	0,0,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,117,0,0,0,0,0,51,0,0,0,0,0	195	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA	-0.007
104	"ENSG00000248751"	"AC004997.1"	chr22	-	30286015	30286142	30286015	30286098	30286262	30286376	104	0,2,0,0,0	0,8,0,0,0	0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0	0,0,0,0,23,0,0,0,0,0,34,0,0,0,3,0	193	149	1	1.0	NA,0.162,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.353,NA,NA,NA,0.0,NA	0.044
105	"ENSG00000248751"	"AC004997.1"	chr22	-	30286015	30286142	30286015	30286098	30286824	30286948	105	0,4,0,0,0	0,5,0,0,0	0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0	0,0,0,0,19,0,0,0,0,0,12,0,0,0,0,0	193	149	1	1.0	NA,0.382,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA	0.164
106	"ENSG00000248751"	"AC004997.1"	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287	106	0,6,0,0,0	0,13,0,0,0	0,0,0,0,32,0,0,0,0,0,5,0,0,0,0,0	0,0,0,0,89,0,0,0,0,0,55,0,0,0,0,5	152	149	1	1.0	NA,0.311,NA,NA,NA	NA,NA,NA,NA,0.261,NA,NA,NA,NA,NA,0.082,NA,NA,NA,NA,0.0	0.197
107	"ENSG00000100330"	"MTMR3"	chr22	+	29978424	29978531	29978441	29978531	29970975	29971062	107	0,0,0,0,0	0,7,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0	0,0,0,0,64,0,0,0,0,0,9,0,0,0,33,17	166	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.166,NA,NA,NA,0.026,0.0	-0.048
110	"ENSG00000182944"	"EWSR1"	chr22	+	29272379	29272431	29272385	29272431	29272215	29272252	110	0,99,0,0,0	0,0,0,0,0	0,0,0,0,1122,2,0,1,0,0,981,0,0,0,309,29	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	155	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,0.997,NA,NA,NA,1.0,1.0	0.001
111	"ENSG00000182944"	"EWSR1"	chr22	+	29273737	29273864	29273740	29273864	29272379	29272431	111	0,17,0,0,0	0,131,0,0,0	0,0,0,0,67,0,0,0,0,0,73,0,0,0,25,0	0,0,0,0,1266,2,0,1,0,0,1163,0,0,0,395,33	152	149	1	1.0	NA,0.113,NA,NA,NA	NA,NA,NA,NA,0.049,0.0,NA,0.0,NA,NA,0.058,NA,NA,NA,0.058,0.0	0.086
113	"ENSG00000182944"	"EWSR1"	chr22	+	29291561	29291599	29291564	29291599	29288605	29288786	113	0,30,0,0,0	0,43,0,0,0	0,0,0,0,165,0,0,0,0,0,190,0,0,0,57,4	0,0,0,0,211,0,0,0,0,0,277,0,0,0,45,1	152	149	1	1.0	NA,0.406,NA,NA,NA	NA,NA,NA,NA,0.434,NA,NA,NA,NA,NA,0.402,NA,NA,NA,0.554,0.797	-0.141
114	"ENSG00000182944"	"EWSR1"	chr22	+	29292487	29292606	29292499	29292606	29292158	29292169	114	0,353,0,0,0	0,0,0,0,0	0,0,0,0,827,0,0,0,0,0,780,0,0,0,238,22	0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0	161	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.002
116	"ENSG00000183765"	"CHEK2"	chr22	-	28695126	28695242	28695126	28695209	28695709	28695873	116	0,48,0,0,0	0,0,0,0,0	0,0,0,0,134,0,0,0,0,0,50,0,0,0,73,38	0,0,0,0,11,0,0,0,0,0,2,0,0,0,0,1	182	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.909,NA,NA,NA,NA,NA,0.953,NA,NA,NA,1.0,0.969	0.042
117	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997985	27998152	27998071	27998152	27997410	27997739	117	0,2,0,0,0	0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,22,0,0,0,9,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	235	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.559	0.11
119	"ENSG00000100099"	"HPS4"	chr22	-	26470718	26470922	26470718	26470813	26472301	26472418	119	0,0,0,0,0	0,16,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,20,0,0,0,0,0,27,0,0,0,15,5	258	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.021,NA,NA,NA,0.0,0.0	-0.005
128	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24607953	24608023	128	0,7,0,0,0	0,12,0,0,0	0,0,0,0,5,0,0,0,0,0,74,0,0,0,10,16	0,0,0,0,26,0,0,0,0,0,223,0,0,0,63,28	152	149	1	1.0	NA,0.364,NA,NA,NA	NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,0.245,NA,NA,NA,0.135,0.359	0.139
