ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
42	"ENSG00000229425"	"AJ009632.2"	chr21	-	15393970	15394043	15394999	15395129	15390577	15390618	15395462	15395497
43	"ENSG00000228159"	"LINC01674"	chr21	+	13556392	13556511	13565664	13565781	13546979	13547128	13574596	13574999
44	"ENSG00000275895"	"U2AF1L5"	chr21	-	6492130	6492197	6492254	6492292	6487362	6487412	6495992	6496080
45	"ENSG00000275895"	"U2AF1L5"	chr21	-	6492130	6492197	6493043	6493110	6487362	6487412	6495992	6496080
46	"ENSG00000275895"	"U2AF1L5"	chr21	-	6492254	6492292	6493043	6493110	6487362	6487412	6495992	6496080
47	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135
48	"ENSG00000184164"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557
49	"ENSG00000054611"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394
50	"ENSG00000054611"	"TBC1D22A"	chr22	+	46912073	46912188	46974289	46974399	46894783	46894846	46997633	46997709
51	"ENSG00000054611"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709
52	"ENSG00000054611"	"TBC1D22A"	chr22	+	46974289	46974399	46997633	46997709	46912073	46912188	47037070	47037198
53	"ENSG00000054611"	"TBC1D22A"	chr22	+	46997633	46997709	47037070	47037198	46974289	46974399	47111507	47111603
54	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44714590	44714671	44725243	44725292	44702232	44702608	44726576	44726634
55	"ENSG00000188677"	"PARVB"	chr22	+	44147860	44147922	44151482	44151551	44140123	44140143	44157981	44158083
56	"ENSG00000100347"	"SAMM50"	chr22	+	43963069	43963226	43963285	43963396	43955441	43955598	43964451	43964553
57	"ENSG00000100401"	"RANGAP1"	chr22	-	41261445	41261580	41264663	41264843	41257947	41258106	41268096	41268156
58	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40964046	40964117	40951377	40951476	40967798	40967884
59	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40967798	40967884	40951377	40951476	40972475	40973309
60	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40967798	40967884	40953554	40953633	40972475	40973309
61	"ENSG00000100372"	"SLC25A17"	chr22	-	40779757	40779894	40784512	40784604	40779008	40779125	40792524	40792676
62	"ENSG00000100372"	"SLC25A17"	chr22	-	40784512	40784604	40792524	40792676	40779008	40779125	40794513	40794580
63	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083
64	"ENSG00000100242"	"SUN2"	chr22	-	38748712	38748783	38749765	38749859	38745683	38745811	38750224	38750314
65	"ENSG00000100211"	"CBY1"	chr22	+	38656955	38657143	38665545	38665685	38656675	38656750	38668016	38668132
66	"ENSG00000100211"	"CBY1"	chr22	+	38665545	38665685	38667568	38667662	38656955	38657143	38668016	38668132
67	"ENSG00000100129"	"EIF3L"	chr22	+	37855564	37855644	37858678	37858740	37851279	37851490	37862968	37863038
68	"ENSG00000100129"	"EIF3L"	chr22	+	37877673	37878171	37886764	37886845	37875840	37876011	37888425	37888479
69	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833109	37833158	37833206	37832636	37832744	37833683	37833755
70	"ENSG00000128340"	"RAC2"	chr22	-	37231931	37231994	37232800	37232918	37231230	37231390	37241586	37241658
71	"ENSG00000100365"	"NCF4"	chr22	+	36864918	36865072	36867391	36867462	36860987	36861203	36870414	36870542
72	"ENSG00000236052"	"LINC01643"	chr22	+	34109325	34109434	34151864	34151927	34100357	34100441	34161595	34161791
73	"ENSG00000236052"	"LINC01643"	chr22	+	34109325	34109434	34161595	34161791	34100357	34100441	34171712	34171778
74	"ENSG00000236052"	"LINC01643"	chr22	+	34147995	34148132	34161595	34161791	34109325	34109434	34171712	34171778
75	"ENSG00000236052"	"LINC01643"	chr22	+	34175389	34175440	34205472	34205558	34174309	34174447	34206081	34206194
76	"ENSG00000236052"	"LINC01643"	chr22	+	34188184	34188425	34206081	34206163	34174309	34174447	34218507	34218796
77	"ENSG00000236052"	"LINC01643"	chr22	+	34188184	34188425	34206081	34206194	34174309	34174447	34218507	34218796
78	"ENSG00000133424"	"LARGE1"	chr22	-	33283201	33283348	33304228	33304507	33277059	33277255	33316084	33316248
79	"ENSG00000133424"	"LARGE1"	chr22	-	33304228	33304507	33316084	33316248	33283201	33283348	33337645	33337801
80	"ENSG00000133424"	"LARGE1"	chr22	-	33316084	33316248	33337645	33337801	33304228	33304507	33381918	33382044
81	"ENSG00000133424"	"LARGE1"	chr22	-	33337645	33337801	33381918	33382044	33316084	33316248	33384191	33384304
82	"ENSG00000100150"	"DEPDC5"	chr22	+	31806121	31806191	31809610	31809647	31804841	31804915	31810520	31810641
83	"ENSG00000100150"	"DEPDC5"	chr22	+	31876086	31876265	31879524	31879752	31874272	31874405	31893581	31893751
84	"ENSG00000100150"	"DEPDC5"	chr22	+	31876156	31876265	31879524	31879752	31874272	31874405	31893581	31893751
85	"ENSG00000100150"	"DEPDC5"	chr22	+	31897481	31897653	31901741	31901802	31893581	31893751	31905983	31906066
86	"ENSG00000185721"	"DRG1"	chr22	+	31400619	31400743	31411011	31411081	31399603	31399725	31420255	31420425
87	"ENSG00000185339"	"TCN2"	chr22	+	30610870	30611063	30612872	30613042	30607173	30607395	30614348	30614501
88	"ENSG00000185339"	"TCN2"	chr22	+	30610870	30611063	30612872	30612961	30607203	30607395	30614348	30614501
89	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30613042	30614348	30614501	30610870	30611063	30615300	30615473
90	"ENSG00000185339"	"TCN2"	chr22	+	30612884	30613042	30614348	30614501	30610870	30611063	30615300	30615473
91	"ENSG00000185339"	"TCN2"	chr22	+	30617329	30617495	30622967	30623083	30615600	30615787	30626459	30627005
92	"ENSG00000248751"	"AC004997.1"	chr22	-	30288705	30288776	30292772	30292851	30287372	30287560	30293650	30293805
93	"ENSG00000100325"	"ASCC2"	chr22	-	29825621	29825780	29834488	29834550	29825086	29825257	29838177	29838276
94	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550
95	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274
96	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29288986	29289062	29286922	29287134	29291564	29291599
97	"ENSG00000186998"	"EMID1"	chr22	+	29254202	29254287	29255270	29255361	29243444	29243489	29258816	29259597
98	"ENSG00000159873"	"CCDC117"	chr22	+	28773724	28773778	28780947	28781172	28772673	28773034	28783507	28783645
99	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28745863	28746008	28743881	28743978	28751240	28751288
100	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28745863	28746008	28743881	28743978	28751240	28751288
101	"ENSG00000183765"	"CHEK2"	chr22	-	28719394	28719485	28725242	28725367	28711908	28712017	28734402	28734721
102	"ENSG00000183765"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367
103	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28711908	28712017	28725242	28725367
104	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28719394	28719485	28725242	28725367
105	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27940019	27940171	27994472	27994653	27935150	27935230	27997410	27998838
106	"ENSG00000244625"	"MIATNB"	chr22	+	26717252	26717459	26738061	26738240	26672804	26672987	26774155	26774217
107	"ENSG00000100095"	"SEZ6L"	chr22	+	26351051	26351243	26365371	26365566	26347718	26347913	26375574	26375689
108	"ENSG00000100077"	"GRK3"	chr22	+	25672295	25672347	25674436	25674528	25667738	25667800	25678815	25678915
109	"ENSG00000100077"	"GRK3"	chr22	+	25674436	25674528	25678815	25678915	25672295	25672347	25685169	25685248
110	"ENSG00000100031"	"GGT1"	chr22	+	24607953	24608023	24609961	24610033	24603197	24603321	24610249	24610531
111	"ENSG00000100031"	"GGT1"	chr22	+	24608989	24609231	24609961	24610033	24607953	24608023	24610357	24610531
112	"ENSG00000100031"	"GGT1"	chr22	+	24608989	24609231	24609964	24610033	24607953	24608023	24610357	24610531
113	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24471767	24471895	24441991	24442140	24474982	24475153
114	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24471767	24471895	24474982	24475153	24441991	24442140	24494689	24494800
115	"ENSG00000099991"	"CABIN1"	chr22	+	24050824	24050974	24054872	24055159	24049090	24049220	24056191	24056360
116	"ENSG00000099991"	"CABIN1"	chr22	+	24160329	24160406	24162065	24162215	24156532	24156576	24164399	24164489
117	"ENSG00000228315"	"GUSBP11"	chr22	-	23686830	23686995	23690231	23690356	23683724	23683867	23694118	23695517
118	"ENSG00000228315"	"GUSBP11"	chr22	-	23686830	23686995	23690235	23690356	23683724	23683867	23694118	23695517
119	"ENSG00000228315"	"GUSBP11"	chr22	-	23695172	23695517	23700725	23700845	23683724	23683867	23705428	23705541
120	"ENSG00000100030"	"MAPK1"	chr22	-	21788256	21788388	21788693	21788808	21772872	21772982	21799011	21799128
121	"ENSG00000070371"	"CLTCL1"	chr22	-	19235695	19235869	19239274	19239388	19234508	19234706	19242774	19242936
122	"ENSG00000015475"	"BID"	chr22	-	17743802	17744013	17750104	17750174	17739348	17739488	17774380	17774495
123	"ENSG00000205916"	"DAZ4"	chrY	+	24886148	24886220	24893302	24893374	24883763	24883835	24895687	24895759
124	"ENSG00000229236"	"TTTY10"	chrY	-	20518887	20519000	20519035	20519233	20518270	20518329	20521131	20521300
125	"ENSG00000012817"	"KDM5D"	chrY	-	19739527	19739662	19741317	19741488	19735620	19735750	19741734	19741857
126	"ENSG00000012817"	"KDM5D"	chrY	-	19741317	19741488	19741734	19741857	19739527	19739662	19743161	19743239
127	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358553	13359087	13359222	13357876	13357969	13359766	13359986
128	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358619	13359087	13359222	13357876	13357969	13359766	13359986
129	"ENSG00000092377"	"TBL1Y"	chrY	+	6978212	6978243	6995803	6995898	6912087	6912172	7021448	7021537
130	"ENSG00000129824"	"RPS4Y1"	chrY	+	2854599	2854771	2865087	2865245	2845645	2845743	2866792	2866862
131	"ENSG00000099326"	"MZF1"	chr19	-	58569515	58569586	58570343	58570527	58569204	58569397	58570993	58571429
132	"ENSG00000267858"	"MZF1-AS1"	chr19	+	58568912	58568995	58570383	58570457	58559208	58559409	58572577	58572823
133	"ENSG00000204514"	"ZNF814"	chr19	-	57868457	57868579	57876915	57877042	57864758	57864919	57888766	57888817
134	"ENSG00000204514"	"ZNF814"	chr19	-	57868486	57868579	57876915	57877042	57864764	57864919	57888766	57888780
135	"ENSG00000160439"	"RDH13"	chr19	-	55064295	55064412	55068412	55068530	55059156	55059275	55069321	55069529
136	"ENSG00000022556"	"NLRP2"	chr19	+	54977751	54977823	54981616	54981682	54974499	54974544	54982161	54983728
137	"ENSG00000189013"	"KIR2DL4"	chr19	+	54808832	54808883	54813124	54813228	54805950	54806244	54813689	54813742
138	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54206275	54206462	54201159	54201281	54207397	54207647
139	"ENSG00000189068"	"VSTM1"	chr19	-	54042168	54042196	54042226	54042369	54041915	54041953	54051409	54051448
140	"ENSG00000160336"	"ZNF761"	chr19	+	53445000	53445123	53446226	53446337	53431992	53432028	53447195	53447283
141	"ENSG00000160336"	"ZNF761"	chr19	+	53445000	53445219	53446226	53446337	53431983	53432028	53447195	53447283
142	"ENSG00000105379"	"ETFB"	chr19	-	51346899	51347058	51350328	51350391	51345168	51345381	51353131	51353290
143	"ENSG00000105379"	"ETFB"	chr19	-	51350328	51350391	51353131	51353290	51346899	51347058	51354149	51354308
144	"ENSG00000167755"	"KLK6"	chr19	-	50967168	50967325	50968064	50968112	50963301	50963549	50968540	50968767
145	"ENSG00000204653"	"ASPDH"	chr19	-	50512660	50512810	50513271	50513416	50512359	50512580	50513771	50513913
146	"ENSG00000204673"	"AKT1S1"	chr19	-	49871811	49871889	49872916	49873302	49871546	49871716	49877236	49877355
147	"ENSG00000169169"	"CPT1C"	chr19	+	49700683	49700855	49701316	49701418	49697325	49697465	49701496	49701634
148	"ENSG00000142552"	"RCN3"	chr19	+	49539118	49539179	49542552	49542752	49537032	49537205	49543105	49543633
149	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49490231	49490297	49487509	49487644	49490474	49490576
150	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49490231	49490576	49487614	49487644	49490778	49490864
151	"ENSG00000090554"	"FLT3LG"	chr19	+	49478962	49479047	49480297	49480476	49476422	49476566	49480551	49480620
152	"ENSG00000104872"	"PIH1D1"	chr19	-	49448000	49448062	49449474	49449654	49447826	49447908	49450781	49450848
153	"ENSG00000161609"	"KASH5"	chr19	+	49391680	49391781	49393345	49393400	49390788	49390926	49394475	49394580
154	"ENSG00000161609"	"KASH5"	chr19	+	49391680	49391781	49393345	49393419	49390788	49390926	49394475	49394580
155	"ENSG00000130529"	"TRPM4"	chr19	+	49166040	49166215	49168259	49168423	49158191	49158259	49168552	49168736
156	"ENSG00000183207"	"RUVBL2"	chr19	+	48999318	48999373	49003278	49003334	48993886	48993923	49004276	49004418
157	"ENSG00000104808"	"DHDH"	chr19	+	48939448	48939701	48942439	48942564	48934999	48935111	48944356	48944507
158	"ENSG00000105552"	"BCAT2"	chr19	-	48806516	48806717	48806999	48807074	48800186	48800297	48810983	48811027
159	"ENSG00000063177"	"RPL18"	chr19	-	48616078	48616202	48616725	48616824	48615365	48615946	48617315	48617423
160	"ENSG00000142227"	"EMP3"	chr19	+	48326829	48326922	48327520	48327623	48325990	48326053	48329351	48329492
161	"ENSG00000105483"	"CARD8"	chr19	-	48218870	48219012	48221729	48221855	48215339	48215384	48230437	48230697
162	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48246074	48246381	48240961	48241063	48249522	48249633
163	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48249522	48249633	48240961	48241063	48249750	48249847
164	"ENSG00000105486"	"LIG1"	chr19	-	48151231	48151339	48153871	48153967	48150087	48150210	48157013	48157140
165	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47879035	47879130	47870466	47871567	47882083	47882210
166	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47882083	47882210	47874656	47874834	47883576	47883785
167	"ENSG00000142230"	"SAE1"	chr19	+	47156568	47156661	47156986	47157181	47155113	47155213	47169817	47169923
168	"ENSG00000181027"	"FKRP"	chr19	+	46747233	46747294	46747578	46747732	46746057	46746090	46748026	46748088
169	"ENSG00000181027"	"FKRP"	chr19	+	46747233	46747305	46747578	46747732	46746057	46746090	46748026	46748088
170	"ENSG00000104856"	"RELB"	chr19	+	45009813	45009822	45011935	45012276	45002948	45002996	45022052	45022210
171	"ENSG00000104856"	"RELB"	chr19	+	45011935	45012276	45022052	45022210	45009811	45009822	45025328	45025420
172	"ENSG00000130202"	"NECTIN2"	chr19	+	44865270	44865660	44871852	44872149	44846174	44846613	44873915	44874033
173	"ENSG00000142273"	"CBLC"	chr19	+	44782369	44782491	44784263	44784401	44781206	44781363	44790003	44790091
174	"ENSG00000142273"	"CBLC"	chr19	+	44782369	44782491	44784263	44784417	44781206	44781363	44790003	44790091
175	"ENSG00000142273"	"CBLC"	chr19	+	44784263	44784401	44790003	44790091	44782369	44782491	44792382	44792514
176	"ENSG00000216588"	"IGSF23"	chr19	+	44627419	44627573	44635400	44635465	44623702	44623972	44636418	44636454
177	"ENSG00000011422"	"PLAUR"	chr19	-	43655438	43655573	43656478	43656640	43652224	43652371	43665315	43665459
178	"ENSG00000011422"	"PLAUR"	chr19	-	43656478	43656640	43665315	43665459	43655438	43655573	43667580	43667691
179	"ENSG00000243137"	"PSG4"	chr19	-	43194994	43195273	43197996	43198275	43194339	43194594	43203885	43204251
180	"ENSG00000079385"	"CEACAM1"	chr19	-	42515010	42515103	42516772	42516865	42512349	42512479	42521266	42521521
181	"ENSG00000079385"	"CEACAM1"	chr19	-	42515010	42515103	42518947	42519235	42512349	42512479	42521266	42521521
182	"ENSG00000079385"	"CEACAM1"	chr19	-	42516772	42516865	42518947	42519235	42512349	42512479	42521266	42521521
183	"ENSG00000105723"	"GSK3A"	chr19	-	42231046	42231192	42231562	42231764	42230793	42230867	42232056	42232149
184	"ENSG00000105723"	"GSK3A"	chr19	-	42233842	42233866	42233995	42234191	42233285	42233383	42234352	42234459
185	"ENSG00000105723"	"GSK3A"	chr19	-	42233842	42233869	42233995	42234191	42233285	42233383	42234352	42234459
186	"ENSG00000105723"	"GSK3A"	chr19	-	42233842	42233931	42233995	42234191	42233285	42233383	42234352	42234459
187	"ENSG00000105723"	"GSK3A"	chr19	-	42235001	42235115	42236006	42236141	42234547	42234678	42236605	42236716
188	"ENSG00000105723"	"GSK3A"	chr19	-	42235001	42235119	42236006	42236141	42234547	42234678	42236605	42236716
189	"ENSG00000076928"	"ARHGEF1"	chr19	+	41904948	41905036	41905174	41905261	41904215	41904383	41905759	41905827
190	"ENSG00000267107"	"PCAT19"	chr19	-	41456615	41456918	41474465	41474539	41456360	41456487	41479080	41479284
191	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41494539	41495427	41456360	41456487	41500583	41500644
192	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41495301	41495427	41456360	41456487	41500583	41500644
193	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41494648	41495301	41495427	41479080	41479284	41500583	41500644
194	"ENSG00000090013"	"BLVRB"	chr19	-	40451363	40451492	40458173	40458545	40447764	40448046	40465609	40465764
195	"ENSG00000090013"	"BLVRB"	chr19	-	40451363	40451492	40458173	40458244	40447794	40448046	40458380	40458545
196	"ENSG00000090013"	"BLVRB"	chr19	-	40457498	40458244	40458380	40458545	40451363	40451492	40465609	40465735
197	"ENSG00000090013"	"BLVRB"	chr19	-	40458154	40458244	40458380	40458545	40451363	40451492	40465609	40465745
198	"ENSG00000090013"	"BLVRB"	chr19	-	40458173	40458244	40458380	40458545	40451363	40451492	40465609	40465759
199	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807
200	"ENSG00000105193"	"RPS16"	chr19	-	39433493	39433569	39433664	39433761	39433206	39433418	39435606	39435708
201	"ENSG00000105193"	"RPS16"	chr19	-	39433517	39433569	39433664	39433761	39433259	39433418	39435606	39435705
202	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433569	39433664	39433761	39433136	39433418	39435606	39435708
203	"ENSG00000130755"	"GMFG"	chr19	-	39329543	39329626	39333076	39333126	39328999	39329073	39335260	39335310
204	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335260	39335310	39329543	39329626	39335434	39335531
205	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335434	39335531	39329543	39329626	39335973	39336005
206	"ENSG00000178982"	"EIF3K"	chr19	+	38632429	38632496	38634992	38635118	38626027	38626102	38636888	38636953
207	"ENSG00000104814"	"MAP4K1"	chr19	-	38589177	38589275	38592449	38592497	38587640	38587817	38593281	38593337
208	"ENSG00000130244"	"FAM98C"	chr19	+	38405518	38405635	38406909	38407077	38404907	38405113	38408750	38409084
209	"ENSG00000189144"	"ZNF573"	chr19	-	37758475	37758596	37759046	37759139	37738286	37740194	37770004	37770097
210	"ENSG00000120784"	"ZFP30"	chr19	-	37665983	37666262	37686450	37686522	37654711	37654879	37691520	37691618
211	"ENSG00000267470"	"ZNF571-AS1"	chr19	+	37566439	37566484	37567617	37567750	37566030	37566089	37569849	37569996
212	"ENSG00000245680"	"ZNF585B"	chr19	-	37195880	37196019	37198938	37199054	37190023	37190150	37207039	37207254
213	"ENSG00000198453"	"ZNF568"	chr19	+	36976326	36976367	36991175	36991299	36974419	36974466	36991750	36991846
214	"ENSG00000239382"	"ALKBH6"	chr19	-	36010893	36011045	36011403	36011464	36010566	36010683	36013020	36013089
215	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013000	36013089	36010893	36011045	36013343	36013422
216	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013020	36013089	36010893	36011045	36013343	36013422
217	"ENSG00000248101"	"AC002116.1"	chr19	-	36013020	36013089	36013343	36013422	36011403	36011464	36014174	36014235
218	"ENSG00000250799"	"PRODH2"	chr19	-	35802190	35802276	35802967	35803078	35799989	35800222	35806429	35806596
219	"ENSG00000267120"	"AD000671.2"	chr19	-	35739709	35740088	35740379	35740564	35739251	35739626	35741023	35741228
220	"ENSG00000267120"	"AD000671.2"	chr19	-	35739709	35740088	35741023	35741228	35739251	35739626	35742395	35742619
221	"ENSG00000267120"	"AD000671.2"	chr19	-	35744625	35744738	35745124	35745212	35744322	35744421	35745347	35745432
222	"ENSG00000105677"	"TMEM147"	chr19	+	35545887	35545957	35546525	35546585	35545625	35545816	35546671	35546808
223	"ENSG00000105677"	"TMEM147"	chr19	+	35546525	35546585	35546671	35547029	35545887	35545957	35547118	35547240
224	"ENSG00000161249"	"DMKN"	chr19	-	35505938	35505986	35509910	35509961	35505717	35505765	35510183	35510252
225	"ENSG00000161249"	"DMKN"	chr19	-	35505938	35506049	35509910	35509961	35505717	35505765	35510183	35510252
226	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35507457	35507511	35505938	35505986	35508204	35508240
227	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35507457	35507511	35505938	35505986	35509910	35509961
228	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35509910	35509961
229	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35510183	35510252
230	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35509910	35509961	35505938	35505986	35510183	35510252
231	"ENSG00000161249"	"DMKN"	chr19	-	35506478	35506665	35507457	35507511	35506125	35506185	35509910	35509961
232	"ENSG00000161249"	"DMKN"	chr19	-	35506478	35506665	35508204	35508240	35506125	35506185	35509910	35509961
