ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
25	"ENSG00000154734"	"ADAMTS1"	chr21	-	26839874	26840562	26839874	26840061	26840275	26840562	25	0,87,2,0,0	0,62,0,0,0	0,0,0,0,85,2,0,0,0,0,16,0,0,0,10,6	0,0,0,0,161,0,0,0,2,0,187,0,0,0,70,16	363	149	1	1.0	NA,0.365,1.0,NA,NA	NA,NA,NA,NA,0.178,1.0,NA,NA,0.0,NA,0.034,NA,NA,NA,0.055,0.133	0.449
36	"ENSG00000275464"	"FP565260.1"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	36	0,0,0,0,0	0,39,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3	0,0,0,0,78,0,0,0,0,0,111,0,0,0,43,8	1432	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.003,NA,NA,NA,0.019,0.038	-0.015
37	"ENSG00000275464"	"FP565260.1"	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103	37	0,1,0,0,0	0,29,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,48,0,0,0,0,0,107,0,0,0,2,15	1223	149	1	1.0	NA,0.004,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0	0.004
40	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	40	0,124,0,0,2	0,44,0,0,0	0,0,0,0,616,0,0,2,0,2,386,0,0,0,0,22	0,0,0,0,86,0,0,0,0,0,201,0,0,0,0,0	302	149	1	1.0	NA,0.582,NA,NA,1.0	NA,NA,NA,NA,0.779,NA,NA,1.0,NA,1.0,0.487,NA,NA,NA,NA,1.0	-0.062
41	"ENSG00000025770"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	41	0,18,0,0,0	0,253,0,0,0	0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,5	0,0,0,0,272,0,0,2,0,0,230,0,0,0,8,23	217	149	1	1.0	NA,0.047,NA,NA,NA	NA,NA,NA,NA,0.017,NA,NA,0.0,NA,NA,0.006,NA,NA,NA,0.0,0.13	0.016
42	"ENSG00000100241"	"SBF1"	chr22	-	50447321	50447609	50447321	50447453	50447521	50447609	42	0,11,0,0,0	0,313,0,0,0	0,0,0,0,23,0,0,0,0,0,9,0,0,0,2,0	0,0,0,0,191,0,0,0,0,0,378,0,0,0,18,23	217	149	1	1.0	NA,0.024,NA,NA,NA	NA,NA,NA,NA,0.076,NA,NA,NA,NA,NA,0.016,NA,NA,NA,0.071,0.0	-0.017
43	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	43	0,0,0,0,0	0,4,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7	0,0,0,0,97,0,0,0,0,0,79,0,0,0,3,15	244	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.044,NA,NA,NA,0.0,0.222	-0.067
45	"ENSG00000205593"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	45	0,28,0,0,0	0,5,0,0,0	0,0,0,0,54,0,0,0,0,0,17,0,0,0,0,0	0,0,0,0,67,0,0,0,0,0,24,0,0,0,5,0	477	149	1	1.0	NA,0.636,NA,NA,NA	NA,NA,NA,NA,0.201,NA,NA,NA,NA,NA,0.181,NA,NA,NA,0.0,NA	0.509
46	"ENSG00000128159"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	46	0,50,0,0,0	0,215,0,0,0	0,0,0,0,114,0,0,0,0,0,37,0,0,0,0,17	0,0,0,0,126,0,0,0,0,0,83,0,0,0,1,20	220	149	1	1.0	NA,0.136,NA,NA,NA	NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,0.232,NA,NA,NA,0.0,0.365	-0.108
47	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	47	0,23,0,0,0	0,98,0,0,0	0,0,0,0,137,0,0,0,0,0,16,0,0,0,0,8	0,0,0,0,97,0,0,0,0,0,149,0,0,0,2,3	336	149	1	1.0	NA,0.094,NA,NA,NA	NA,NA,NA,NA,0.385,NA,NA,NA,NA,NA,0.045,NA,NA,NA,0.0,0.542	-0.149
48	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	48	0,271,0,0,0	0,0,0,0,0	0,0,0,0,393,0,0,0,0,0,141,0,0,0,13,20	0,0,0,0,9,0,0,0,0,0,5,0,0,0,2,0	325	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.952,NA,NA,NA,NA,NA,0.928,NA,NA,NA,0.749,1.0	0.093
49	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	49	0,297,0,0,0	0,2,0,0,0	0,0,0,0,501,0,0,0,0,0,170,0,0,0,13,35	0,0,0,0,7,0,0,0,0,0,35,0,0,0,4,4	384	149	1	1.0	NA,0.983,NA,NA,NA	NA,NA,NA,NA,0.965,NA,NA,NA,NA,NA,0.653,NA,NA,NA,0.558,0.772	0.246
50	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874	50	0,829,0,0,0	0,0,0,0,0	0,0,0,0,1489,0,0,0,0,4,809,0,0,0,97,176	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	1408	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.935,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,1.0	0.013
51	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	51	0,109,0,0,0	0,333,0,0,0	0,0,0,0,270,0,0,0,0,0,49,0,0,0,0,70	0,0,0,0,365,0,0,0,0,0,311,0,0,0,0,42	228	149	1	1.0	NA,0.176,NA,NA,NA	NA,NA,NA,NA,0.326,NA,NA,NA,NA,NA,0.093,NA,NA,NA,NA,0.521	-0.137
54	"ENSG00000231711"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699	54	0,34,0,0,0	0,11,0,0,0	0,0,0,0,87,0,0,0,0,2,16,0,0,0,15,2	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	1071	149	1	1.0	NA,0.301,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,0.308,NA,NA,NA,1.0,1.0	-0.561
56	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	56	0,301,0,0,0	0,320,0,0,0	0,0,0,0,200,0,0,2,0,0,42,0,0,0,48,30	0,0,0,0,220,0,0,0,0,0,218,0,0,0,80,107	371	149	1	1.0	NA,0.274,NA,NA,NA	NA,NA,NA,NA,0.267,NA,NA,1.0,NA,NA,0.072,NA,NA,NA,0.194,0.101	-0.053
57	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	57	0,0,0,0,0	0,20,0,0,0	0,0,0,0,69,0,0,0,0,0,22,0,0,0,101,17	0,0,0,0,38,0,0,0,0,0,106,0,0,0,55,4	2365	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.103,NA,NA,NA,NA,NA,0.013,NA,NA,NA,0.104,0.211	-0.108
58	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	58	0,20,0,0,0	0,64,0,0,0	0,0,0,0,68,0,0,0,0,0,5,0,0,0,8,5	0,0,0,0,43,0,0,0,0,0,93,0,0,0,0,28	629	149	1	1.0	NA,0.069,NA,NA,NA	NA,NA,NA,NA,0.273,NA,NA,NA,NA,NA,0.013,NA,NA,NA,1.0,0.041	-0.263
61	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38740888	38741050	61	0,202,0,0,0	0,0,0,0,0	0,0,0,0,477,0,0,0,0,0,72,0,0,0,110,44	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	605	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.78,NA,NA,NA,1.0,1.0	0.055
62	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	62	0,270,0,0,0	0,178,0,0,0	0,0,0,0,546,0,0,0,0,0,86,0,0,0,124,58	0,0,0,0,279,0,0,0,0,2,482,0,0,0,24,21	723	149	1	1.0	NA,0.238,NA,NA,NA	NA,NA,NA,NA,0.287,NA,NA,NA,NA,0.0,0.035,NA,NA,NA,0.516,0.363	-0.002
63	"ENSG00000100242"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	63	0,4,0,0,0	0,98,0,0,0	0,0,0,0,10,0,0,0,0,0,18,0,0,0,1,13	0,0,0,0,300,0,0,0,0,0,372,0,0,0,5,18	323	149	1	1.0	NA,0.018,NA,NA,NA	NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,0.022,NA,NA,NA,0.084,0.25	-0.075
64	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	64	0,1272,22,0,4	0,73,6,0,0	0,0,0,0,10379,65,30,20,14,8,2212,0,0,0,3805,667	0,0,0,0,340,0,0,7,0,0,491,0,0,0,856,138	4089	149	1	1.0	NA,0.388,0.118,NA,1.0	NA,NA,NA,NA,0.527,1.0,1.0,0.094,1.0,1.0,0.141,NA,NA,NA,0.139,0.15	-0.059
65	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38087264	38086241	38086449	38087123	38087264	65	0,0,0,0,0	0,18,0,0,0	0,0,0,0,22,0,0,0,0,0,13,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0	823	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.012,NA,NA,NA,1.0,NA	-0.671
66	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	66	0,12,0,0,0	0,3,0,0,0	0,0,0,0,78,0,0,0,0,0,20,0,0,0,16,27	0,0,0,0,20,0,0,0,0,0,150,0,0,0,0,1	1632	149	1	1.0	NA,0.268,NA,NA,NA	NA,NA,NA,NA,0.263,NA,NA,NA,NA,NA,0.012,NA,NA,NA,1.0,0.711	-0.228
67	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38089095	38089674	38089095	38089231	38089521	38089674	67	0,2,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3	0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0	439	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,NA,NA,NA,1.0	0.485
68	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	68	0,2,0,0,0	0,33,0,0,0	0,0,0,0,30,0,0,0,0,0,8,0,0,0,8,3	0,0,0,0,165,0,0,0,0,0,95,0,0,0,24,5	225	149	1	1.0	NA,0.039,NA,NA,NA	NA,NA,NA,NA,0.107,NA,NA,NA,NA,NA,0.053,NA,NA,NA,0.181,0.284	-0.117
70	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	70	0,86,0,0,0	0,28,0,0,0	0,0,0,0,445,0,0,0,0,0,21,0,0,0,19,6	0,0,0,0,89,0,0,0,0,0,69,0,0,0,10,3	641	149	1	1.0	NA,0.417,NA,NA,NA	NA,NA,NA,NA,0.538,NA,NA,NA,NA,NA,0.066,NA,NA,NA,0.306,0.317	0.11
71	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	71	0,267,0,0,0	0,103,0,0,0	0,0,0,0,1036,0,0,0,2,0,67,0,0,0,15,7	0,0,0,0,337,0,0,0,0,0,117,0,0,0,2,0	394	149	1	1.0	NA,0.495,NA,NA,NA	NA,NA,NA,NA,0.538,NA,NA,NA,1.0,NA,0.178,NA,NA,NA,0.739,1.0	-0.196
73	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832	73	0,1,0,0,0	0,2,0,0,0	0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0	2420	149	1	1.0	NA,0.03,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.0,NA	-0.31
75	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	75	0,12,0,0,0	0,1,0,0,0	0,0,0,0,92,0,0,0,0,0,8,0,0,0,32,4	0,0,0,0,156,0,0,0,0,0,21,0,0,0,0,6	1531	149	1	1.0	NA,0.539,NA,NA,NA	NA,NA,NA,NA,0.054,NA,NA,NA,NA,NA,0.036,NA,NA,NA,1.0,0.061	0.251
76	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	76	0,26,0,0,0	0,82,0,0,0	0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,82,0,0,0,0,0,21,0,0,0,0,1	236	149	1	1.0	NA,0.167,NA,NA,NA	NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	0.077
79	"ENSG00000185133"	"INPP5J"	chr22	+	31133609	31134696	31133609	31133714	31133912	31134696	79	0,0,0,0,0	0,2,0,0,0	0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0	347	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	-0.15
81	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	81	0,8,0,0,0	0,259,0,0,0	0,0,0,0,56,0,0,0,0,0,16,0,0,0,41,8	0,0,0,0,1571,0,0,0,0,0,1423,0,0,0,117,20	1560	149	1	1.0	NA,0.003,NA,NA,NA	NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,0.001,NA,NA,NA,0.032,0.037	-0.015
83	"ENSG00000099992"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	83	0,2,0,0,0	0,99,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2	0,0,0,0,150,0,0,0,0,0,83,0,0,0,1,2	264	149	1	1.0	NA,0.011,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.0,0.361	-0.084
84	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	84	0,9,0,0,0	0,262,0,0,0	0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0	0,0,0,0,225,0,0,0,0,0,362,0,0,0,9,18	235	149	1	1.0	NA,0.021,NA,NA,NA	NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,0.047,NA,NA,NA,0.0,0.0	0.008
85	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683915	29683019	29683064	29683700	29683915	85	0,0,0,0,0	0,2,0,0,0	0,0,0,0,6,0,0,0,0,0,1,0,0,0,15,10	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	785	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.037,NA,NA,NA,1.0,1.0	-0.759
86	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	86	0,4,0,0,0	0,10,0,0,0	0,0,0,0,12,0,0,0,0,0,1,0,0,0,10,1	0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,1	443	149	1	1.0	NA,0.119,NA,NA,NA	NA,NA,NA,NA,0.201,NA,NA,NA,NA,NA,0.101,NA,NA,NA,1.0,0.252	-0.27
87	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	87	0,476,8,0,2	0,30,0,0,0	0,0,0,0,2652,16,2,8,6,2,388,0,0,0,1376,287	0,0,0,0,148,0,0,0,0,0,186,0,0,0,57,4	2924	149	1	1.0	NA,0.447,1.0,NA,1.0	NA,NA,NA,NA,0.477,1.0,1.0,1.0,1.0,1.0,0.096,NA,NA,NA,0.552,0.785	0.048
88	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	88	0,476,8,0,2	0,43,0,0,0	0,0,0,0,2669,16,2,8,6,2,392,0,0,0,1376,287	0,0,0,0,211,0,0,0,0,0,277,0,0,0,45,1	2927	149	1	1.0	NA,0.36,1.0,NA,1.0	NA,NA,NA,NA,0.392,1.0,1.0,1.0,1.0,1.0,0.067,NA,NA,NA,0.609,0.936	0.008
89	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	89	0,296,0,0,0	0,70,0,0,0	0,0,0,0,427,0,0,0,0,4,79,0,0,0,48,13	0,0,0,0,68,0,0,0,0,0,17,0,0,0,29,2	448	149	1	1.0	NA,0.584,NA,NA,NA	NA,NA,NA,NA,0.676,NA,NA,NA,NA,1.0,0.607,NA,NA,NA,0.355,0.684	-0.08
90	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	90	0,463,0,0,0	0,69,0,0,0	0,0,0,0,678,0,0,0,0,0,512,0,0,0,24,26	0,0,0,0,22,0,0,0,0,0,47,0,0,0,0,2	467	149	1	1.0	NA,0.682,NA,NA,NA	NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA,0.777,NA,NA,NA,1.0,0.806	-0.191
91	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	91	0,1,0,0,0	0,2,0,0,0	0,0,0,0,31,0,0,0,0,0,5,0,0,0,31,3	0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0	395	149	1	1.0	NA,0.159,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.159,NA,NA,NA,1.0,1.0	-0.631
92	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27998071	27998152	92	0,1,0,0,0	0,0,0,0,0	0,0,0,0,32,0,0,0,0,0,17,0,0,0,40,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	481	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.608	0.098
94	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27998152	27998603	27998838	94	0,2,0,0,0	0,0,0,0,0	0,0,0,0,22,0,0,0,0,0,22,0,0,0,22,29	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0	600	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.522,NA,NA,NA,1.0,1.0	0.119
96	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	96	0,69,0,0,0	0,19,0,0,0	0,0,0,0,146,0,0,0,0,0,23,0,0,0,67,29	0,0,0,0,23,0,0,0,0,0,41,0,0,0,6,1	823	149	1	1.0	NA,0.397,NA,NA,NA	NA,NA,NA,NA,0.535,NA,NA,NA,NA,NA,0.092,NA,NA,NA,0.669,0.84	-0.137
97	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	97	0,72,0,0,0	0,28,0,0,0	0,0,0,0,115,0,2,0,0,0,58,0,0,0,203,35	0,0,0,0,53,0,0,0,0,0,40,0,0,0,12,4	2437	149	1	1.0	NA,0.136,NA,NA,NA	NA,NA,NA,NA,0.117,NA,1.0,NA,NA,NA,0.081,NA,NA,NA,0.508,0.349	-0.275
99	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531	99	0,50,0,0,0	0,0,0,0,0	0,0,0,0,49,0,0,4,0,0,304,0,0,0,189,12	0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0	226	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.952,NA,NA,NA,0.969,1.0	0.016
100	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	100	0,66,0,0,0	0,4,0,0,0	0,0,0,0,67,0,0,4,0,0,400,0,0,0,212,13	0,0,0,0,0,0,0,0,0,0,12,0,0,0,15,0	267	149	1	1.0	NA,0.902,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.949,NA,NA,NA,0.887,1.0	-0.065
102	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	102	0,5,0,0,0	0,412,0,0,0	0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0	0,0,0,0,453,0,0,0,0,0,713,0,0,0,38,32	230	149	1	1.0	NA,0.008,NA,NA,NA	NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,0.003,NA,NA,NA,0.0,0.0	0.001
104	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883873	23884024	104	0,23,0,0,0	0,0,0,0,0	0,0,0,0,80,0,0,1,0,0,15,0,0,0,26,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	1153	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.492,NA,NA,NA,1.0,NA	0.127
105	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024	105	0,29,0,0,0	0,16,0,0,0	0,0,0,0,80,0,0,1,0,0,15,0,0,0,26,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1228	149	1	1.0	NA,0.18,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,1.0,NA	-0.82
