ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
22	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32501414	32501486	32503925	32504015	22	15	0	63	3	158	149	0.167069998346	0.4029846053347962	1.0	0.952	0.048
23	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501486	32503925	32504015	23	6	0	4	3	201	149	0.00175006604295	0.015495376421953125	1.0	0.497	0.503
24	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501495	32503925	32504015	24	0	9	2	61	192	149	0.670576737595	0.8906097296183595	0.0	0.025	-0.025
57	"ENSG00000100413"	"POLR3H"	chr22	-	41532603	41532745	41532658	41532745	41532093	41532157	57	0	9	10	30	204	149	0.00245655912851	0.019924382244594467	0.0	0.196	-0.196
62	"ENSG00000100242"	"SUN2"	chr22	-	38740888	38741050	38741006	38741050	38740266	38740432	62	0	2	11	67	267	149	0.034413844901	0.12740317145405053	0.0	0.084	-0.084
67	"ENSG00000100129"	"EIF3L"	chr22	+	37851279	37851561	37851279	37851490	37855564	37855644	67	9	697	2	464	220	149	1	1.0	0.009	0.003	0.006
75	"ENSG00000100150"	"DEPDC5"	chr22	+	31784813	31785107	31784813	31784875	31792032	31792102	75	3	32	2	18	298	149	0.863594084552	1.0	0.045	0.053	-0.008
79	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197157	31196935	31196990	31201497	31201615	79	5	16	6	51	298	149	0.216169452047	0.475036282936789	0.135	0.056	0.079
80	"ENSG00000138942"	"RNF185"	chr22	+	31196935	31197158	31196935	31196990	31201497	31201615	80	1	16	5	51	298	149	0.366339334638	0.6222790456480816	0.03	0.047	-0.017
83	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30613042	30612872	30612961	30614348	30614501	83	1	0	43	1	230	149	0.304536131697	0.5607792719723786	1.0	0.965	0.035
87	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29292136	29292169	87	43	0	47	1	298	149	0.284987892163	0.5384662029185892	1.0	0.959	0.041
89	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	89	9	52	7	20	154	149	0.261441669529	0.5251073230142957	0.143	0.253	-0.11
90	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28751240	28751288	90	6	9	6	2	154	149	0.062327161713	0.1970910991668527	0.392	0.744	-0.352
92	"ENSG00000183765"	"CHEK2"	chr22	-	28730419	28730548	28730455	28730548	28725242	28725367	92	0	1	1	0	185	149	7.56222339521e-05	0.0015304499728401191	0.0	1.0	-1.0
96	"ENSG00000100099"	"HPS4"	chr22	-	26483673	26483783	26483764	26483783	26481721	26482240	96	1	6	4	2	240	149	0.0238955636705	0.09840711782909399	0.094	0.554	-0.46
111	"ENSG00000099917"	"MED15"	chr22	+	20537116	20537215	20537116	20537204	20551435	20551487	111	0	7	2	16	160	149	0.112336311945	0.3048037847534987	0.0	0.104	-0.104
119	"ENSG00000083807"	"SLC27A5"	chr19	-	58511267	58511992	58511519	58511992	58510720	58510930	119	1	0	249	3	298	149	0.454319263596	0.7188595942974684	1.0	0.976	0.024
120	"ENSG00000198131"	"ZNF544"	chr19	+	58230393	58230497	58230393	58230462	58231771	58231820	120	1	1	2	0	184	149	0.0246270496393	0.10083329572931117	0.447	1.0	-0.553
122	"ENSG00000198131"	"ZNF544"	chr19	+	58230393	58230497	58230393	58230462	58243964	58244056	122	1	8	7	42	184	149	0.528266265861	0.7911406088542249	0.092	0.119	-0.027
143	"ENSG00000167613"	"LAIR1"	chr19	-	54360915	54361209	54361009	54361209	54360021	54360072	143	25	2	2	0	243	149	0.115289427423	0.30894077335923703	0.885	1.0	-0.115
147	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091636	53091720	53086261	53086321	147	9	0	5	6	298	149	4.69272677798e-05	0.0010487120888	1.0	0.294	0.706
163	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49489849	49489912	49490231	49490297	163	130	0	3483	25	159	149	1	1.0	1.0	0.992	0.008
165	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490090	49489849	49489922	49490231	49490297	165	0	130	52	3469	298	149	1	1.0	0.0	0.007	-0.007
168	"ENSG00000142541"	"RPL13A"	chr19	+	49490474	49490600	49490474	49490576	49490778	49490864	168	0	2	26	2712	173	149	1	1.0	0.0	0.008	-0.008
174	"ENSG00000104852"	"SNRNP70"	chr19	+	49102113	49103587	49102113	49102173	49104633	49104735	174	3	0	44	7	298	149	0.00912596008277	0.048848023113063604	1.0	0.759	0.241
175	"ENSG00000104852"	"SNRNP70"	chr19	+	49102113	49103587	49102113	49102185	49104633	49104735	175	3	0	38	1	298	149	0.264677455314	0.5271191760148642	1.0	0.95	0.05
182	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48234402	48234543	48231659	48231810	182	79	1	23	1	298	149	0.895809168588	1.0	0.975	0.92	0.055
184	"ENSG00000178980"	"SELENOW"	chr19	+	47780863	47781000	47780863	47780917	47781107	47781182	184	0	2	1	124	232	149	1	1.0	0.0	0.005	-0.005
194	"ENSG00000130208"	"APOC1"	chr19	+	44916189	44916359	44916189	44916325	44919172	44919346	194	50	46225	56	14155	183	149	1	1.0	0.001	0.003	-0.002
196	"ENSG00000073008"	"PVR"	chr19	+	44658741	44658900	44658741	44658765	44661291	44661323	196	26	0	118	13	284	149	0.00222694542762	0.01841345927506809	1.0	0.826	0.174
197	"ENSG00000159917"	"ZNF235"	chr19	-	44298807	44298903	44298819	44298903	44234754	44234869	197	4	3	0	1	161	149	0.00114530872129	0.011372808564211448	0.552	0.0	0.552
218	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41495427	41495301	41495427	41456360	41456487	218	10	5	2	0	298	149	0.00192414610002	0.016621180742042684	0.5	1.0	-0.5
219	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41495427	41495301	41495427	41479080	41479284	219	14	171	2	16	298	149	0.592581399221	0.8353776718525364	0.039	0.059	-0.02
223	"ENSG00000255974"	"CYP2A6"	chr19	-	40850236	40850447	40850246	40850447	40849817	40849980	223	3	137	0	5	159	149	0.575107437794	0.8239461343218856	0.02	0.0	0.02
229	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482963	39482884	39482916	39483134	39483156	229	0	34	1	43	196	149	0.498597434671	0.7695127210555556	0.0	0.017	-0.017
235	"ENSG00000178982"	"EIF3K"	chr19	+	38619195	38619327	38619195	38619317	38620336	38620435	235	12	0	391	12	159	149	0.11190322767	0.30447421100992317	1.0	0.968	0.032
244	"ENSG00000104866"	"PPP1R37"	chr19	+	45140505	45140661	45140505	45140606	45141321	45141386	244	0	2	1	10	204	149	0.233440017817	0.4906627476371167	0.0	0.068	-0.068
252	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35547118	35547240	252	32	0	121	2	298	149	0.574157617755	0.823825076117066	1.0	0.968	0.032
258	"ENSG00000089335"	"ZNF302"	chr19	+	34677638	34678103	34677638	34677856	34678736	34678813	258	9	1	1	0	298	149	0.73253083701	0.9338255405877324	0.818	1.0	-0.182
265	"ENSG00000105176"	"URI1"	chr19	+	29980158	29980364	29980158	29980250	29985222	29985301	265	3	4	1	0	263	149	0.000642420953718	0.007584136259170833	0.298	1.0	-0.702
270	"ENSG00000261824"	"LINC00662"	chr19	-	27746020	27746340	27746080	27746340	27732795	27732967	270	0	1	1	0	209	149	7.43665270646e-05	0.0015195083655026444	0.0	1.0	-1.0
271	"ENSG00000261824"	"LINC00662"	chr19	-	27746020	27746340	27746097	27746340	27732795	27732967	271	1	7	1	16	226	149	0.903542019244	1.0	0.086	0.04	0.046
272	"ENSG00000261824"	"LINC00662"	chr19	-	27746080	27746340	27746097	27746340	27732795	27732967	272	2	7	0	16	166	149	0.0310788819225	0.11921051278937274	0.204	0.0	0.204
276	"ENSG00000187187"	"ZNF546"	chr19	+	39998247	39998410	39998247	39998332	40006095	40006182	276	2	1	7	0	227	149	0.138652027537	0.3528569563067365	0.568	1.0	-0.432
279	"ENSG00000196268"	"ZNF493"	chr19	+	21397132	21397422	21397132	21397267	21405128	21405255	279	3	2	7	8	298	149	0.538291192616	0.7928066557530297	0.429	0.304	0.125
280	"ENSG00000181896"	"ZNF101"	chr19	+	19677863	19677990	19677863	19677986	19678725	19678786	280	7	1	10	8	153	149	0.0368491372824	0.13525405082832467	0.872	0.549	0.323
288	"ENSG00000005007"	"UPF1"	chr19	+	18852986	18853104	18852986	18853071	18853251	18853350	288	7	2	22	77	182	149	0.000873131611829	0.009370730682508207	0.741	0.19	0.551
304	"ENSG00000186204"	"CYP4F12"	chr19	+	15678260	15678405	15678260	15678329	15680243	15680297	304	11	0	63	6	225	149	0.0132933326137	0.06523864157993649	1.0	0.874	0.126
317	"ENSG00000130159"	"ECSIT"	chr19	-	11507701	11508048	11507990	11508048	11507456	11507562	317	4	0	68	4	298	149	0.0368527507904	0.13525405082832467	1.0	0.895	0.105
326	"ENSG00000105401"	"CDC37"	chr19	-	10393258	10393441	10393279	10393441	10393085	10393157	326	2	0	90	2	170	149	0.846764461504	1.0	1.0	0.975	0.025
331	"ENSG00000130816"	"DNMT1"	chr19	-	10166591	10166685	10166597	10166685	10163325	10163360	331	2	10	0	6	155	149	0.0650596977469	0.20451458241444156	0.161	0.0	0.161
335	"ENSG00000270011"	"ZNF559-ZNF177"	chr19	+	9337795	9338017	9337795	9337858	9338493	9338582	335	5	6	8	4	298	149	0.270345366486	0.5281461710957032	0.294	0.5	-0.206
346	"ENSG00000125734"	"GPR108"	chr19	-	6735539	6735704	6735621	6735704	6734182	6734307	346	0	12	2	89	231	149	0.58955838637	0.8346512798376083	0.0	0.014	-0.014
348	"ENSG00000031823"	"RANBP3"	chr19	-	5931403	5931531	5931418	5931531	5927967	5928087	348	4	0	14	11	164	149	0.00107859636486	0.01086264111529621	1.0	0.536	0.464
354	"ENSG00000130254"	"SAFB2"	chr19	-	5616127	5616335	5616131	5616335	5613464	5613527	354	1	8	2	20	153	149	0.751492406651	0.9466042466706432	0.109	0.089	0.02
360	"ENSG00000099860"	"GADD45B"	chr19	+	2476528	2476630	2476528	2476628	2477028	2477251	360	7	0	269	3	151	149	0.827104698456	0.9969356121491776	1.0	0.989	0.011
389	"ENSG00000101138"	"CSTF1"	chr20	+	56395520	56395759	56395520	56395721	56397206	56397484	389	0	16	7	83	187	149	0.0280226678778	0.11007055312444547	0.0	0.063	-0.063
394	"ENSG00000000419"	"DPM1"	chr20	-	50941104	50941209	50941128	50941209	50940864	50940933	394	0	12	4	6	173	149	0.00114362828694	0.011372808564211448	0.0	0.365	-0.365
396	"ENSG00000244687"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50084128	50084254	396	21	171	13	100	298	149	0.949530913838	1.0	0.058	0.061	-0.003
397	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820	397	7	4	5	0	298	149	0.000616601635063	0.007487305568622142	0.467	1.0	-0.533
398	"ENSG00000244687"	"UBE2V1"	chr20	-	50115698	50115954	50115829	50115954	50115484	50115621	398	9	2	9	0	280	149	0.0224793875378	0.09459148221351485	0.705	1.0	-0.295
399	"ENSG00000177410"	"ZFAS1"	chr20	+	49278641	49278738	49278641	49278716	49279103	49279208	399	1	23	22	244	171	149	0.165793689318	0.40292566824171433	0.037	0.073	-0.036
400	"ENSG00000062598"	"ELMO2"	chr20	-	46393980	46394089	46394048	46394089	46393528	46393601	400	1	14	0	10	217	149	0.266948157655	0.5279226113048893	0.047	0.0	0.047
402	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45892887	45892724	45892880	45893219	45893311	402	0	10	6	185	156	149	0.187883715409	0.4337259676398971	0.0	0.03	-0.03
412	"ENSG00000174306"	"ZHX3"	chr20	-	41268978	41269083	41268989	41269083	41202056	41205066	412	8	29	7	16	160	149	0.457327248388	0.7225430504271375	0.204	0.289	-0.085
414	"ENSG00000174306"	"ZHX3"	chr20	-	41268978	41269083	41268989	41269083	41267462	41267612	414	1	5	1	2	160	149	0.604667064473	0.8436753197669895	0.157	0.318	-0.161
422	"ENSG00000174365"	"SNHG11"	chr20	+	38446696	38448093	38446696	38447623	38448661	38448730	422	0	3	4	7	298	149	0.00934824964449	0.04978704384596805	0.0	0.222	-0.222
423	"ENSG00000196756"	"SNHG17"	chr20	-	38422086	38422241	38422091	38422241	38421005	38421098	423	2	0	2	3	154	149	0.00133327859164	0.012669814768364538	1.0	0.392	0.608
432	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36771424	36771473	36767968	36768042	432	8	1	39	1	298	149	0.83709365384	1.0	0.8	0.951	-0.151
433	"ENSG00000101084"	"RAB5IF"	chr20	+	36609600	36609758	36609600	36609730	36612009	36612557	433	7	297	14	624	177	149	0.895142549708	1.0	0.019	0.019	0.0
434	"ENSG00000080845"	"DLGAP4"	chr20	+	36525850	36526077	36525850	36526006	36526812	36527231	434	0	2	1	13	220	149	0.262386331934	0.5253737047045669	0.0	0.05	-0.05
439	"ENSG00000131069"	"ACSS2"	chr20	+	34874941	34875137	34874941	34875127	34882793	34882989	439	41	33	4	17	159	149	0.00183586180912	0.01593114764217857	0.538	0.181	0.357
441	"ENSG00000078747"	"ITCH"	chr20	+	34477771	34477906	34477771	34477860	34479629	34479789	441	33	415	3	140	195	149	0.00593644469139	0.0357363880147415	0.057	0.016	0.041
442	"ENSG00000078747"	"ITCH"	chr20	+	34477771	34477906	34477771	34477860	34479694	34479789	442	14	1	3	4	195	149	0.0038386489866	0.026832661501726977	0.915	0.364	0.551
444	"ENSG00000101294"	"HM13"	chr20	+	31538178	31538359	31538178	31538261	31544946	31545035	444	4	74	5	224	247	149	0.312990376509	0.571395661582152	0.032	0.013	0.019
445	"ENSG00000101294"	"HM13"	chr20	+	31538178	31538554	31538178	31538261	31544946	31545035	445	7	74	5	224	298	149	0.0243505382601	0.10008683520834138	0.045	0.011	0.034
446	"ENSG00000101294"	"HM13"	chr20	+	31538178	31538554	31538178	31538359	31544946	31545035	446	11	0	13	1	298	149	0.378947699031	0.6365722216923912	1.0	0.867	0.133
447	"ENSG00000282826"	"FRG1CP"	chr20	-	28601602	28601756	28601656	28601756	28600391	28600461	447	1	24	9	19	203	149	0.0015919634883	0.014395414521861704	0.03	0.258	-0.228
461	"ENSG00000088970"	"KIZ"	chr20	+	21205490	21205584	21205490	21205530	21214534	21214700	461	24	3	16	1	203	149	0.344523924383	0.6030587638499795	0.854	0.922	-0.068
464	"ENSG00000101310"	"SEC23B"	chr20	+	18507939	18508297	18507939	18507972	18510821	18511056	464	1	7	2	39	298	149	0.513963548769	0.7821776701692597	0.067	0.025	0.042
466	"ENSG00000125844"	"RRBP1"	chr20	-	17614736	17614880	17614739	17614880	17613677	17614220	466	37	1	102	5	152	149	0.306395164073	0.5637140464546537	0.973	0.952	0.021
472	"ENSG00000125885"	"MCM8"	chr20	+	5950651	5951077	5950651	5951023	5952010	5952163	472	3	0	9	7	203	149	0.00135044359639	0.012669814768364538	1.0	0.486	0.514
484	"ENSG00000089063"	"TMEM230"	chr20	-	5109157	5109445	5109331	5109445	5106187	5106310	484	2	219	3	262	298	149	1	1.0	0.005	0.006	-0.001
489	"ENSG00000101365"	"IDH3B"	chr20	-	2658637	2658837	2658758	2658837	2658394	2658522	489	28	6	130	51	270	149	0.167450560266	0.4029846053347962	0.72	0.584	0.136
491	"ENSG00000198053"	"SIRPA"	chr20	+	1934714	1934766	1934714	1934754	1937319	1940592	491	2	9	1	54	161	149	0.0778299013861	0.23526108171474044	0.171	0.017	0.154
499	"ENSG00000166347"	"CYB5A"	chr18	-	74255740	74260944	74260914	74260944	74253296	74253665	499	2955	2	1055	2	298	149	1	1.0	0.999	0.996	0.003
501	"ENSG00000166562"	"SEC11C"	chr18	+	59152535	59152685	59152535	59152612	59155687	59155807	501	1316	8	560	4	222	149	1	1.0	0.991	0.989	0.002
513	"ENSG00000101751"	"POLI"	chr18	+	54283921	54284065	54283921	54284013	54287280	54287411	513	12	42	2	31	201	149	0.0171302546675	0.0791693363653261	0.175	0.046	0.129
517	"ENSG00000099956"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	517	11	8	18	26	176	149	0.20777217141	0.46424390343022043	0.538	0.37	0.168
518	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23801135	23800943	23801081	23803294	23803422	518	0	2	4	25	203	149	0.0402067595758	0.14383731329726432	0.0	0.105	-0.105
519	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23801964	23800943	23801081	23803294	23803422	519	0	2	3	25	298	149	0.166528949401	0.4029846053347962	0.0	0.057	-0.057
521	"ENSG00000134030"	"CTIF"	chr18	+	48757918	48758411	48757918	48758405	48761389	48761689	521	1	0	1	5	155	149	0.000258171225673	0.004004480690183394	1.0	0.161	0.839
525	"ENSG00000152234"	"ATP5F1A"	chr18	-	46094979	46095131	46095052	46095131	46091681	46091851	525	10	1404	15	699	222	149	0.381954582308	0.6406104872963694	0.005	0.014	-0.009
529	"ENSG00000100983"	"GSS"	chr20	-	34942487	34943006	34942930	34943006	34941712	34941829	529	7	1	108	0	298	149	0.516796308522	0.7836780443196327	0.778	1.0	-0.222
537	"ENSG00000141447"	"OSBPL1A"	chr18	-	24397572	24397788	24397654	24397788	24377412	24377535	537	0	2	1	2	231	149	0.647027680453	0.8729738545794443	0.0	0.244	-0.244
540	"ENSG00000101782"	"RIOK3"	chr18	+	23473428	23473626	23473428	23473483	23474947	23475107	540	766	21	173	2	292	149	0.0904012184587	0.26387718300101304	0.949	0.978	-0.029
550	"ENSG00000124155"	"PIGT"	chr20	+	45420527	45421583	45420527	45420693	45424215	45424381	550	1	0	101	2	298	149	0.352940490304	0.6127439067777778	1.0	0.962	0.038
565	"ENSG00000101745"	"ANKRD12"	chr18	+	9208656	9208803	9208656	9208797	9211583	9211784	565	356	50	49	7	155	149	0.939960634976	1.0	0.873	0.871	0.002
566	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124996	9124873	9124983	9126830	9126907	566	73	2288	21	402	162	149	0.131209284243	0.3390815703451153	0.029	0.046	-0.017
567	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124996	9124873	9124983	9134185	9134341	567	40	5	10	0	162	149	0.0136143058516	0.0660511414033105	0.88	1.0	-0.12
570	"ENSG00000263753"	"LINC00667"	chr18	+	5238119	5239196	5238119	5239049	5240647	5241255	570	56	0	17	2	296	149	0.0353015834683	0.13046237368719565	1.0	0.811	0.189
571	"ENSG00000263753"	"LINC00667"	chr18	+	5238080	5239196	5238080	5238893	5241698	5241889	571	76	2	62	3	298	149	0.47614043299	0.7428769604285975	0.95	0.912	0.038
577	"ENSG00000263753"	"LINC00667"	chr18	+	5240647	5241255	5240647	5240964	5241698	5241889	577	6	0	6	1	298	149	0.462339124178	0.7266794666259246	1.0	0.75	0.25
578	"ENSG00000263753"	"LINC00667"	chr18	+	5241698	5241889	5241698	5241812	5243593	5243784	578	87	22	18	12	226	149	0.0394753652365	0.14193764996203467	0.723	0.497	0.226
587	"ENSG00000169738"	"DCXR"	chr17	-	82036181	82036308	82036190	82036308	82035878	82036063	587	0	87	10	2009	158	149	1	1.0	0.0	0.005	-0.005
588	"ENSG00000185624"	"P4HB"	chr17	-	81845459	81845742	81845560	81845742	81845143	81845230	588	0	35	54	1466	250	149	0.106268399617	0.294804633402252	0.0	0.021	-0.021
589	"ENSG00000185624"	"P4HB"	chr17	-	81845459	81845742	81845626	81845742	81845143	81845230	589	17	0	592	13	298	149	0.0749779188355	0.2289196516170079	1.0	0.958	0.042
590	"ENSG00000185624"	"P4HB"	chr17	-	81845560	81845742	81845626	81845742	81845143	81845230	590	52	0	2008	13	215	149	1	1.0	1.0	0.991	0.009
596	"ENSG00000185624"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81855452	81855586	596	0	25	9	1374	298	149	1	1.0	0.0	0.003	-0.003
598	"ENSG00000185624"	"P4HB"	chr17	-	81858934	81859387	81859180	81859387	81855452	81855586	598	0	25	9	1374	298	149	1	1.0	0.0	0.003	-0.003
599	"ENSG00000185624"	"P4HB"	chr17	-	81859178	81859387	81859180	81859387	81855452	81855586	599	0	25	2	1374	151	149	1	1.0	0.0	0.001	-0.001
636	"ENSG00000181038"	"METTL23"	chr17	+	76726829	76727213	76726829	76726879	76729689	76729794	636	2	0	19	4	298	149	0.00396285654642	0.027322272686711162	1.0	0.704	0.296
637	"ENSG00000181038"	"METTL23"	chr17	+	76733292	76733381	76733292	76733377	76733520	76733880	637	6	229	4	118	153	149	0.896829996756	1.0	0.025	0.032	-0.007
640	"ENSG00000161533"	"ACOX1"	chr17	-	75978790	75979128	75978964	75979128	75978533	75978693	640	0	3	17	765	298	149	0.917614569033	1.0	0.0	0.011	-0.011
646	"ENSG00000125454"	"SLC25A19"	chr17	-	75288387	75288591	75288497	75288591	75286632	75286802	646	5	2	3	0	259	149	0.0131335833677	0.0646038533712095	0.59	1.0	-0.41
653	"ENSG00000170412"	"GPRC5C"	chr17	+	74439744	74440827	74439744	74440046	74443817	74443912	653	1	0	635	10	298	149	0.147073411612	0.3694219854320331	1.0	0.969	0.031
658	"ENSG00000154265"	"ABCA5"	chr17	-	69273942	69274128	69273958	69274128	69271161	69271289	658	31	196	32	64	165	149	0.000386832418739	0.0052357891071361466	0.125	0.311	-0.186
660	"ENSG00000196704"	"AMZ2"	chr17	+	68250187	68250967	68250187	68250470	68251049	68251178	660	132	1	84	0	298	149	0.602268456406	0.842917907901069	0.985	1.0	-0.015
666	"ENSG00000108604"	"SMARCD2"	chr17	-	63837145	63837237	63837194	63837237	63836921	63837044	666	0	5	1	111	198	149	1	1.0	0.0	0.007	-0.007
669	"ENSG00000198909"	"MAP3K3"	chr17	+	63685516	63685590	63685516	63685578	63688526	63688594	669	0	2	14	9	161	149	0.00134504957986	0.012669814768364538	0.0	0.59	-0.59
673	"ENSG00000108506"	"INTS2"	chr17	-	61927653	61927982	61927921	61927982	61926351	61926662	673	3	3	11	0	298	149	0.000297562606668	0.004305905019020409	0.333	1.0	-0.667
679	"ENSG00000108384"	"RAD51C"	chr17	+	58692572	58692788	58692572	58692685	58694930	58695189	679	16	0	31	6	252	149	0.00200105883864	0.017215587174534412	1.0	0.753	0.247
680	"ENSG00000108384"	"RAD51C"	chr17	+	58692601	58693650	58692601	58692788	58694930	58695189	680	1	16	0	23	298	149	0.32262970272	0.5808993254860289	0.03	0.0	0.03
681	"ENSG00000130844"	"ZNF331"	chr19	+	53555844	53555908	53555844	53555903	53569303	53569385	681	28	2	30	0	154	149	0.199396807092	0.450285031955898	0.931	1.0	-0.069
686	"ENSG00000011143"	"MKS1"	chr17	-	58214740	58216243	58216087	58216243	58214258	58214387	686	3	0	9	2	298	149	0.0248656398049	0.1012250662555795	1.0	0.692	0.308
708	"ENSG00000002919"	"SNX11"	chr17	+	48112030	48112111	48112030	48112085	48112573	48112660	708	0	8	2	8	175	149	0.0516109428927	0.1732594844344194	0.0	0.176	-0.176
709	"ENSG00000108439"	"PNPO"	chr17	+	47944615	47945612	47944615	47944715	47945860	47945989	709	49	0	267	4	298	149	0.239837434204	0.49868351045352255	1.0	0.971	0.029
710	"ENSG00000108439"	"PNPO"	chr17	+	47945558	47945616	47945558	47945612	47945860	47945989	710	0	49	2	266	153	149	1	1.0	0.0	0.007	-0.007
742	"ENSG00000131480"	"AOC2"	chr17	+	42849085	42849371	42849085	42849290	42849600	42849730	742	1	0	3	3	230	149	0.00111487460472	0.011175040259575473	1.0	0.393	0.607
743	"ENSG00000126581"	"BECN1"	chr17	-	42818543	42819609	42819547	42819609	42818220	42818415	743	135	0	142	2	298	149	0.581550577578	0.8305073772535283	1.0	0.973	0.027
744	"ENSG00000126581"	"BECN1"	chr17	-	42823704	42823879	42823747	42823879	42820773	42820841	744	0	11	1	48	192	149	0.551887788256	0.8032613356465754	0.0	0.016	-0.016
747	"ENSG00000108799"	"EZH1"	chr17	-	42727634	42727763	42727661	42727763	42722794	42722915	747	3	1	9	2	176	149	0.7627724048	0.9545244549897733	0.717	0.792	-0.075
756	"ENSG00000108788"	"MLX"	chr17	+	42567071	42567328	42567071	42567166	42567618	42567655	756	0	2	3	65	298	149	0.467050596366	0.7330003820367429	0.0	0.023	-0.023
759	"ENSG00000108773"	"KAT2A"	chr17	-	42119053	42119436	42119244	42119436	42118296	42118403	759	5	2	43	5	298	149	0.295350994287	0.5505446165437501	0.556	0.811	-0.255
768	"ENSG00000141698"	"NT5C3B"	chr17	-	41835587	41835957	41835858	41835957	41835202	41835272	768	9	13	1	22	298	149	0.000569427135641	0.007035073623471657	0.257	0.022	0.235
770	"ENSG00000186395"	"KRT10"	chr17	-	40818766	40819161	40818786	40819161	40818116	40818482	770	3	6	0	11	169	149	0.00570285334148	0.0348234579041523	0.306	0.0	0.306
