ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
36	"ENSG00000275464"	"FP565260.1"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	36	0	7	2	16	1432	149	0.672791821876	0.8018241753939023	0.0	0.013	-0.013
55	"ENSG00000184208"	"C22orf46"	chr22	+	41693462	41698136	41693462	41693851	41693937	41698136	55	2	0	3	7	235	149	0.000320996447278	0.00190497278118764	1.0	0.214	0.786
57	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	57	2	4	9	37	2365	149	0.546911590619	0.6927705962358525	0.031	0.015	0.016
58	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	58	3	0	4	34	629	149	8.13236743769e-05	0.0006066871543490073	1.0	0.027	0.973
62	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	62	11	2	50	67	723	149	0.00647064117255	0.020703198106659427	0.531	0.133	0.398
64	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	64	1807	321	2430	336	4089	149	0.128013947803	0.2359442172956127	0.17	0.209	-0.039
71	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	71	0	2	3	1	394	149	0.0042283018844	0.014837402743081983	0.0	0.532	-0.532
81	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	81	2	0	0	14	1560	149	0.000250278311466	0.0015720945018924935	1.0	0.0	1.0
87	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	87	952	1	598	7	2924	149	0.00172097520622	0.007377060632866234	0.98	0.813	0.167
88	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	88	954	4	602	11	2927	149	0.00677053703336	0.02144988916027371	0.924	0.736	0.188
89	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	89	10	0	17	5	448	149	0.000909837414198	0.004445030599330969	1.0	0.531	0.469
90	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	90	2	0	48	4	467	149	0.00844383633957	0.025820877826588134	1.0	0.793	0.207
91	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	91	7	3	16	3	395	149	0.330012572688	0.48344093182260267	0.468	0.668	-0.2
96	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	96	7	0	34	3	823	149	0.00612074666872	0.019846264617458594	1.0	0.672	0.328
97	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	97	54	0	112	4	2437	149	0.00131356040112	0.0059186192285385734	1.0	0.631	0.369
99	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531	99	9	0	309	8	226	149	0.0978326344557	0.19170175907524736	1.0	0.962	0.038
100	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	100	9	0	408	7	267	149	0.170228026125	0.2977707846984629	1.0	0.97	0.03
103	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	103	58	2	39	2	230	149	0.769419858976	0.8787313777049792	0.949	0.927	0.022
141	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	141	459	4	456	123	1221	149	0	0.0	0.933	0.311	0.622
142	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	142	0	52	3	9	1799	149	0.801463450709	0.9035924374349332	0.0	0.027	-0.027
148	"ENSG00000233215"	"LINC01687"	chr21	-	22062008	22062648	22062008	22062165	22062553	22062648	148	151	11	57	2	537	149	0.208022271863	0.34714239962416676	0.792	0.888	-0.096
154	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	154	0	23	2	234	278	149	1	1.0	0.0	0.005	-0.005
155	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145	155	80	4	29	0	3295	149	0.00102837239817	0.00491455562191444	0.475	1.0	-0.525
161	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	161	10	0	66	532	1385	149	6.9213079712e-11	2.2072127178486153e-09	1.0	0.013	0.987
169	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	169	37	0	86	54	822	149	3.04718295041e-09	7.074339937671856e-08	1.0	0.224	0.776
191	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	191	0	4	6	15	386	149	0.0108455411667	0.03166374292330322	0.0	0.134	-0.134
196	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	196	11	2	12	21	1796	149	0.00563026886694	0.018651872433629996	0.313	0.045	0.268
199	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	199	38	0	115	25	468	149	1.79078812328e-05	0.00017556983559995136	1.0	0.594	0.406
200	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	200	38	130	101	3469	458	149	1.11022302463e-16	6.575239219339306e-15	0.087	0.009	0.078
203	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490474	49490576	203	0	475	24	3308	326	149	1	1.0	0.0	0.003	-0.003
206	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	206	93	2	88	2712	351	149	0	0.0	0.952	0.014	0.938
207	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	207	3	10	180	2996	324	149	0.213589229164	0.35419196744795883	0.121	0.027	0.094
208	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49491266	49491424	49491547	208	2	0	80	2	307	149	0.282144353121	0.4311653042428341	1.0	0.951	0.049
209	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	209	23	27	93	3984	474	149	0	0.0	0.211	0.007	0.204
210	"ENSG00000104872"	"PIH1D1"	chr19	-	49447826	49448010	49447826	49447908	49448000	49448010	210	1	0	9	112	241	149	0.00400696825568	0.014240883287983183	1.0	0.047	0.953
217	"ENSG00000063177"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	217	0	2	16	1774	578	149	1	1.0	0.0	0.002	-0.002
218	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232493	48234402	48234543	218	304	25	155	8	2058	149	0.259803861178	0.40644248255447757	0.468	0.584	-0.116
221	"ENSG00000160007"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	221	4	22	14	31	1626	149	0.0987659464865	0.19323687276165338	0.016	0.04	-0.024
224	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45828969	45829205	224	6	2	1	24	1200	149	0.000181200118172	0.0011790196029935964	0.271	0.005	0.266
238	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454741	41456360	41456487	238	67	2	13	0	1768	149	0.0310791665542	0.07515978445024034	0.738	1.0	-0.262
240	"ENSG00000248098"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	240	0	3	2	158	255	149	1	1.0	0.0	0.007	-0.007
246	"ENSG00000013275"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	246	3	30	8	141	288	149	0.876656869824	0.9625645994056935	0.049	0.029	0.02
247	"ENSG00000013275"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	247	0	113	9	157	356	149	0.0784975649408	0.16086306358971675	0.0	0.023	-0.023
250	"ENSG00000105193"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	250	4	211	1	216	252	149	0.819005685404	0.9141866881379008	0.011	0.003	0.008
251	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39433664	39433761	251	4	147	6	143	244	149	0.478366953572	0.6359234536261767	0.016	0.025	-0.009
252	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435606	39435708	252	142	2	183	147	1994	149	0	0.0	0.841	0.085	0.756
255	"ENSG00000006712"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	255	1	0	2	40	247	149	0.00189434644744	0.00797425022058822	1.0	0.029	0.971
257	"ENSG00000130755"	"GMFG"	chr19	-	39328358	39329073	39328358	39328548	39328999	39329073	257	8	28	7	28	600	149	0.815372414362	0.9118345843847877	0.066	0.058	0.008
261	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	261	0	2	10	75	260	149	0.0437964185209	0.09999780216180314	0.0	0.071	-0.071
267	"ENSG00000130244"	"FAM98C"	chr19	+	38405518	38407077	38405518	38405635	38406909	38407077	267	2	0	8	20	1423	149	0.00496466052251	0.016866397943502035	1.0	0.04	0.96
269	"ENSG00000167645"	"YIF1B"	chr19	-	38307427	38307752	38307427	38307521	38307596	38307752	269	0	4	2	58	224	149	0.615937882228	0.7539680983523425	0.0	0.022	-0.022
270	"ENSG00000167645"	"YIF1B"	chr19	-	38309223	38309643	38309223	38309328	38309404	38309643	270	0	4	4	40	225	149	0.0938046382244	0.1851843946443597	0.0	0.062	-0.062
275	"ENSG00000105258"	"POLR2I"	chr19	-	36114338	36114713	36114338	36114412	36114658	36114713	275	0	8	1	111	395	149	1	1.0	0.0	0.003	-0.003
278	"ENSG00000239382"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	278	0	4	3	22	403	149	0.185902782255	0.31805280570549677	0.0	0.048	-0.048
282	"ENSG00000250799"	"PRODH2"	chr19	-	35812133	35812556	35812133	35812272	35812359	35812556	282	0	2	29	66	236	149	0.00818733928098	0.02513879068390266	0.0	0.217	-0.217
285	"ENSG00000161265"	"U2AF1L4"	chr19	-	35742528	35743904	35742528	35742803	35743808	35743904	285	2	0	2	7	1154	149	0.000199246816635	0.0012849205819439333	1.0	0.036	0.964
287	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744738	35744322	35744421	35744625	35744738	287	4	0	13	10	353	149	0.000929762295611	0.004511990270674117	1.0	0.354	0.646
293	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	293	0	5	7	118	285	149	0.165162378333	0.29101470669238977	0.0	0.03	-0.03
295	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240	295	0	32	11	118	238	149	0.01226463964	0.03510057616891519	0.0	0.055	-0.055
311	"ENSG00000021488"	"SLC7A9"	chr19	-	32859840	32860650	32859840	32859964	32860605	32860650	311	4	19	3	45	790	149	0.193476796045	0.32796125123983066	0.038	0.012	0.026
320	"ENSG00000261824"	"LINC00662"	chr19	-	27792999	27793899	27792999	27793232	27793531	27793899	320	2	0	7	10	448	149	0.00137525385884	0.0061024261442716825	1.0	0.189	0.811
324	"ENSG00000105726"	"ATP13A1"	chr19	-	19645646	19645985	19645646	19645790	19645873	19645985	324	1	0	0	18	232	149	7.94573762967e-05	0.0005958276641163396	1.0	0.0	1.0
331	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754	331	6	3	40	4	372	149	0.072552228138	0.15028305928370878	0.445	0.8	-0.355
333	"ENSG00000064607"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280	333	9	0	38	8	806	149	0.00155106386569	0.006768702764259217	1.0	0.468	0.532
341	"ENSG00000006015"	"REX1BD"	chr19	+	18590853	18592336	18590853	18590933	18592088	18592336	341	9	0	8	1	1304	149	0.0235842218775	0.060194733411174144	1.0	0.478	0.522
342	"ENSG00000006015"	"REX1BD"	chr19	+	18590853	18592336	18590853	18590933	18592107	18592336	342	9	2	8	70	1323	149	4.79506558082e-06	5.798033464808183e-05	0.336	0.013	0.323
343	"ENSG00000221983"	"UBA52"	chr19	+	18574869	18575241	18574869	18574972	18575056	18575241	343	0	31	18	1343	233	149	1	1.0	0.0	0.008	-0.008
357	"ENSG00000053501"	"USE1"	chr19	+	17215801	17216070	17215801	17215851	17215991	17216070	357	0	2	4	25	289	149	0.0718071682374	0.14927249443046903	0.0	0.076	-0.076
361	"ENSG00000214046"	"SMIM7"	chr19	-	16646147	16647261	16646147	16646800	16647095	16647261	361	294	0	370	8	444	149	0.00474147806002	0.01630304423006877	1.0	0.939	0.061
365	"ENSG00000167460"	"TPM4"	chr19	+	16088026	16089120	16088026	16088097	16089044	16089120	365	15	94	69	363	1096	149	0.50803789265	0.6644100786256422	0.021	0.025	-0.004
367	"ENSG00000186204"	"CYP4F12"	chr19	+	15680243	15680519	15680243	15680297	15680391	15680519	367	0	1	14	52	243	149	0.0200140093407	0.05218387700513153	0.0	0.142	-0.142
368	"ENSG00000186204"	"CYP4F12"	chr19	+	15683492	15684882	15683492	15683763	15684815	15684882	368	7	44	50	57	1201	149	3.39197912682e-05	0.0003056994852804857	0.019	0.098	-0.079
369	"ENSG00000186204"	"CYP4F12"	chr19	+	15696160	15696512	15696160	15696225	15696429	15696512	369	4	4	56	29	353	149	0.287603506309	0.43743468307584804	0.297	0.449	-0.152
372	"ENSG00000105127"	"AKAP8"	chr19	-	15372217	15373340	15372217	15372347	15372850	15373340	372	7	0	4	15	652	149	2.51394583994e-06	3.286248120498144e-05	1.0	0.057	0.943
374	"ENSG00000105135"	"ILVBL"	chr19	-	15116407	15118015	15116407	15116522	15117880	15118015	374	5	10	13	61	1507	149	0.37368960089	0.5277115434466082	0.047	0.021	0.026
397	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11346268	11345519	11345628	11346207	11346268	397	21	0	148	11	728	149	0.00353449509311	0.013011450123412116	1.0	0.734	0.266
399	"ENSG00000129351"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681992	10682192	399	20	5	27	12	812	149	0.329085191217	0.4826294136852127	0.423	0.292	0.131
400	"ENSG00000129351"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684415	10685765	400	6	5	9	13	594	149	0.55430940962	0.7002589764239199	0.231	0.148	0.083
409	"ENSG00000105401"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	409	9	19	34	201	240	149	0.0581318353964	0.12551978148835774	0.227	0.095	0.132
418	"ENSG00000130816"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142027	10142220	418	7	0	2	6	987	149	5.32035414047e-06	6.38002798167105e-05	1.0	0.048	0.952
420	"ENSG00000130816"	"DNMT1"	chr19	-	10160017	10160418	10160017	10160063	10160383	10160418	420	1	6	0	3	469	149	0.252230835257	0.3973799586947959	0.05	0.0	0.05
423	"ENSG00000267106"	"ZNF561-AS1"	chr19	+	9626783	9627806	9626783	9626860	9627715	9627806	423	0	2	4	0	1004	149	2.94454894667e-06	3.797813796993929e-05	0.0	1.0	-1.0
425	"ENSG00000142347"	"MYO1F"	chr19	-	8553138	8553437	8553138	8553228	8553349	8553437	425	0	4	2	0	270	149	7.79665447048e-06	8.81478976427734e-05	0.0	1.0	-1.0
429	"ENSG00000233927"	"RPS28"	chr19	+	8321655	8322091	8321655	8321703	8321952	8322091	429	3	0	20	1837	398	149	3.18459484572e-06	4.035674341606742e-05	1.0	0.004	0.996
440	"ENSG00000031823"	"RANBP3"	chr19	-	5924826	5925737	5924826	5924905	5925633	5925737	440	1	11	0	23	877	149	0.610808869117	0.7504038113091434	0.015	0.0	0.015
453	"ENSG00000142002"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	453	0	2	2	21	965	149	0.588152568723	0.731284813382239	0.0	0.014	-0.014
463	"ENSG00000104969"	"SGTA"	chr19	-	2757692	2759294	2757692	2757782	2759256	2759294	463	5	0	17	45	1623	149	0.000105701154526	0.0007499871648764107	1.0	0.034	0.966
466	"ENSG00000130332"	"LSM7"	chr19	-	2328386	2328586	2328386	2328477	2328560	2328586	466	1	10	0	33	232	149	0.24171481174	0.3868275792849791	0.06	0.0	0.06
468	"ENSG00000104904"	"OAZ1"	chr19	+	2271384	2271954	2271384	2271530	2271781	2271954	468	3	473	20	780	400	149	1	1.0	0.002	0.009	-0.007
470	"ENSG00000099875"	"MKNK2"	chr19	-	2042606	2042870	2042606	2042662	2042765	2042870	470	0	3	10	89	252	149	0.0487383977478	0.10888285624643233	0.0	0.062	-0.062
475	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440018	1440253	475	2	0	3	1369	1275	149	0.00148943891029	0.0065789219446903795	1.0	0.0	1.0
476	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440025	1440253	476	2	0	68	2	1282	149	0.0517413387253	0.1140116666521037	1.0	0.798	0.202
477	"ENSG00000115268"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494	477	0	5	27	1739	244	149	1	1.0	0.0	0.009	-0.009
480	"ENSG00000115286"	"NDUFS7"	chr19	+	1388832	1391050	1388832	1388938	1390870	1391050	480	2	0	3	131	2081	149	0.00389063341562	0.013956264736871742	1.0	0.002	0.998
482	"ENSG00000115286"	"NDUFS7"	chr19	+	1393241	1395584	1393241	1393330	1395390	1395584	482	6	0	42	100	2209	149	5.54900119848e-05	0.00044731115216636	1.0	0.028	0.972
483	"ENSG00000160953"	"PWWP3A"	chr19	+	1357008	1358464	1357008	1357094	1358393	1358464	483	46	20	44	9	1448	149	0.106373603008	0.20484153678116523	0.191	0.335	-0.144
491	"ENSG00000011304"	"PTBP1"	chr19	+	804035	804438	804035	804208	804291	804438	491	0	2	2	93	232	149	0.616352992624	0.7540709884463946	0.0	0.014	-0.014
492	"ENSG00000011304"	"PTBP1"	chr19	+	804291	804702	804291	804438	804531	804702	492	1	0	0	64	242	149	0.000939540209057	0.004551829193127569	1.0	0.0	1.0
499	"ENSG00000198276"	"UCKL1"	chr20	-	63945804	63946267	63945804	63945975	63946160	63946267	499	0	2	2	32	334	149	0.713551547106	0.8323268180070832	0.0	0.027	-0.027
504	"ENSG00000026036"	"RTEL1-TNFRSF6B"	chr20	+	63688527	63689132	63688527	63688605	63689054	63689132	504	0	2	4	6	598	149	0.0282601288753	0.06967790483952473	0.0	0.142	-0.142
514	"ENSG00000101194"	"SLC17A9"	chr20	+	62962623	62963369	62962623	62962734	62963272	62963369	514	2	0	293	8	687	149	0.0296434352004	0.07241182571680202	1.0	0.888	0.112
515	"ENSG00000101194"	"SLC17A9"	chr20	+	62962623	62963369	62962623	62962754	62963272	62963369	515	2	0	274	38	667	149	0.0087078558428	0.026488676788056185	1.0	0.617	0.383
517	"ENSG00000087460"	"GNAS"	chr20	+	58909349	58909579	58909349	58909423	58909520	58909579	517	0	5	5	552	246	149	1	1.0	0.0	0.005	-0.005
523	"ENSG00000022277"	"RTF2"	chr20	+	56516934	56517201	56516934	56516989	56517105	56517201	523	20	241	14	193	265	149	0.70070307056	0.8239223301317342	0.045	0.039	0.006
526	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115829	50115954	526	17	2	14	0	357	149	0.0364359514112	0.08638654493080261	0.78	1.0	-0.22
527	"ENSG00000124198"	"ARFGEF2"	chr20	+	49013563	49013960	49013563	49013694	49013830	49013960	527	5	67	17	56	285	149	0.00470603767098	0.01621781128823464	0.038	0.137	-0.099
528	"ENSG00000196562"	"SULF2"	chr20	-	47659398	47659730	47659398	47659452	47659696	47659730	528	15	15	6	19	393	149	0.0424760700385	0.09782980575533888	0.275	0.107	0.168
529	"ENSG00000062598"	"ELMO2"	chr20	-	46368890	46370525	46368890	46368968	46370442	46370525	529	14	33	4	6	1623	149	0.739107643895	0.8534108366508679	0.037	0.058	-0.021
530	"ENSG00000080189"	"SLC35C2"	chr20	-	46349527	46350890	46349527	46350524	46350760	46350890	530	2	0	25	32	385	149	0.00246737037133	0.009808642215889946	1.0	0.232	0.768
535	"ENSG00000064601"	"CTSA"	chr20	+	45892272	45892484	45892272	45892323	45892397	45892484	535	2	69	3	223	223	149	0.524380224668	0.6790501615290211	0.019	0.009	0.01
536	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45893311	45892724	45892880	45893219	45893311	536	1	10	23	185	488	149	0.455911561439	0.6120735015641618	0.03	0.037	-0.007
537	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45893311	45892724	45892887	45893219	45893311	537	1	0	19	2	481	149	0.0364976661218	0.08646222619221518	1.0	0.746	0.254
539	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894072	45892724	45893311	45893987	45894072	539	5	81	5	194	825	149	0.805910577633	0.9053351914328671	0.011	0.005	0.006
540	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894741	45892724	45894072	45894649	45894741	540	17	27	4	214	726	149	1.37794786692e-09	3.477221486784209e-08	0.114	0.004	0.11
542	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897040	45894993	45895133	45896964	45897040	542	12	54	44	149	1980	149	0.376896251023	0.5312058865802555	0.016	0.022	-0.006
543	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897806	45894993	45897040	45897716	45897806	543	31	111	47	166	825	149	0.942739812786	1.0	0.048	0.049	-0.001
546	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45898109	45894993	45897806	45898004	45898109	546	2	19	26	160	347	149	0.305331086972	0.45791773353630183	0.043	0.065	-0.022
550	"ENSG00000196839"	"ADA"	chr20	-	44620298	44621147	44620298	44620401	44621017	44621147	550	2	10	10	8	765	149	0.0157066660807	0.043269948123314805	0.037	0.196	-0.159
556	"ENSG00000185513"	"L3MBTL1"	chr20	+	43528656	43529368	43528656	43528745	43529202	43529368	556	2	0	0	2	606	149	7.57402553031e-06	8.670424953214141e-05	1.0	0.0	1.0
557	"ENSG00000185513"	"L3MBTL1"	chr20	+	43528656	43529368	43528656	43528745	43529263	43529368	557	2	0	0	1	667	149	3.71659434891e-05	0.00032983354130082016	1.0	0.0	1.0
559	"ENSG00000185513"	"L3MBTL1"	chr20	+	43530283	43532924	43530283	43530419	43532772	43532924	559	2	0	24	2	2502	149	0.00315321477936	0.01183781279392331	1.0	0.417	0.583
565	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38448730	38447465	38447623	38448661	38448730	565	6	3	6	7	1187	149	0.406297074118	0.5614638614716362	0.201	0.097	0.104
566	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38448730	38447465	38447623	38448665	38448730	566	6	0	7	2	1191	149	0.00118283239987	0.005492127399076383	1.0	0.305	0.695
568	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38450447	38447465	38448730	38450335	38450447	568	99	8	34	11	1754	149	0.0056563832385	0.018717017284067276	0.512	0.208	0.304
569	"ENSG00000174365"	"SNHG11"	chr20	+	38450335	38450920	38450335	38450447	38450532	38450920	569	0	3	4	24	234	149	0.0459445570662	0.10384042414806262	0.0	0.096	-0.096
570	"ENSG00000196756"	"SNHG17"	chr20	-	38420591	38421098	38420591	38420900	38421005	38421098	570	4	6	3	5	254	149	0.901114574055	0.9782877327238892	0.281	0.26	0.021
571	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422086	38422241	571	32	2	29	2	1137	149	0.917166051131	0.9879791686644998	0.677	0.655	0.022
572	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422091	38422241	572	32	0	29	3	1142	149	0.00171445494381	0.007359982613811568	1.0	0.558	0.442
579	"ENSG00000101347"	"SAMHD1"	chr20	-	36911217	36912552	36911217	36911333	36912460	36912552	579	176	272	7	26	1276	149	0.0207275561113	0.053899075120961114	0.07	0.03	0.04
581	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	581	61	0	75	1	596	149	0.26491678164	0.4113821053275998	1.0	0.949	0.051
582	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	582	3	7	5	14	380	149	0.843371884581	0.9355753857240299	0.144	0.123	0.021
590	"ENSG00000171456"	"ASXL1"	chr20	+	32428127	32428422	32428127	32428248	32428324	32428422	590	9	32	2	24	225	149	0.0669412322975	0.14107731018688816	0.157	0.052	0.105
592	"ENSG00000124228"	"DDX27"	chr20	+	49243628	49244077	49243628	49243703	49243815	49244077	592	2	36	0	67	261	149	0.614760842982	0.7539680983523425	0.031	0.0	0.031
594	"ENSG00000088970"	"KIZ"	chr20	+	21244244	21246622	21244244	21244288	21246478	21246622	594	8	32	86	30	2339	149	4.09196576623e-09	9.277253635624578e-08	0.016	0.154	-0.138
611	"ENSG00000101365"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658637	2658837	611	8	0	281	2	264	149	0.692525607176	0.8192863073888104	1.0	0.988	0.012
