ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
25	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16383159	16383304	16231055	16231115	16391613	16391685	25	3	8	0	2	211	294	0.00705253313727	0.02319854817453091	0.343	0.0	0.343
26	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16391613	16391685	16231055	16231115	16487489	16487538	26	2	118	0	13	211	221	0.533056339891	0.6850806081241507	0.017	0.0	0.017
27	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16383159	16383304	16231055	16231115	16391613	16391685	27	3	8	0	2	294	294	0.0129576368252	0.038760621779415354	0.273	0.0	0.273
29	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16589352	16589413	16487489	16487538	16594339	16594454	29	113	4	4	0	210	210	0.237906126354	0.39224616156904385	0.966	1.0	-0.034
30	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16589352	16589540	16487489	16487538	16594339	16594454	30	113	17	4	1	210	337	0.464007929242	0.6225847629101261	0.914	0.865	0.049
31	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16594339	16594454	16487489	16487538	16606993	16607087	31	89	28	4	2	210	264	0.699955468487	0.8179678444912291	0.8	0.715	0.085
33	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16589352	16589540	16537378	16537439	16594339	16594454	33	4	20	0	1	185	337	0.00508296906749	0.01810486835781476	0.267	0.0	0.267
34	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16589352	16589557	16537378	16537439	16594339	16594454	34	4	22	0	3	185	354	0.00492044793399	0.017727437575716206	0.258	0.0	0.258
42	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	42	38	2	12	4	275	298	0.0409734629921	0.0998153187398222	0.954	0.765	0.189
43	"ENSG00000184164"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	43	0	21	23	39	233	245	4.7762827915e-06	4.935492217883333e-05	0.0	0.383	-0.383
44	"ENSG00000054611"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	44	0	9	17	5	326	220	4.77733298587e-07	5.936941124730955e-06	0.0	0.696	-0.696
47	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40964046	40964117	40951377	40951476	40967798	40967884	47	4	142	55	127	228	220	3.1850633242e-11	6.75568694554e-10	0.026	0.295	-0.269
48	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40967798	40967884	40951377	40951476	40972475	40973309	48	5	376	54	148	228	235	0	0.0	0.014	0.273	-0.259
49	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40967798	40967884	40953554	40953633	40972475	40973309	49	108	375	78	150	220	235	0.00950745237628	0.02990024877757623	0.235	0.357	-0.122
51	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	51	5	204	9	37	216	301	0.000132106476161	0.000862667521412456	0.033	0.253	-0.22
53	"ENSG00000100129"	"EIF3L"	chr22	+	37855564	37855644	37858678	37858740	37851279	37851490	37862968	37863038	53	445	387	289	203	229	211	0.24013883745	0.39477369489886366	0.514	0.567	-0.053
62	"ENSG00000133424"	"LARGE1"	chr22	-	33304228	33304507	33316084	33316248	33283201	33283348	33337645	33337801	62	0	11	8	19	313	428	0.000559715424292	0.0029458156938950222	0.0	0.365	-0.365
63	"ENSG00000133424"	"LARGE1"	chr22	-	33316084	33316248	33337645	33337801	33304228	33304507	33381918	33382044	63	9	0	16	10	305	313	0.000344646283154	0.001940613103348172	1.0	0.621	0.379
64	"ENSG00000133424"	"LARGE1"	chr22	-	33337645	33337801	33381918	33382044	33316084	33316248	33384191	33384304	64	3	4	8	10	275	305	0.929124499559	0.966111394491684	0.454	0.47	-0.016
65	"ENSG00000100150"	"DEPDC5"	chr22	+	31806121	31806191	31809610	31809647	31804841	31804915	31810520	31810641	65	7	0	19	2	219	186	0.107721259536	0.21250466653919997	1.0	0.89	0.11
67	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29832244	29832342	29825621	29825780	29834488	29834550	67	2	2	27	5	247	273	0.231749161403	0.3859141884828855	0.525	0.856	-0.331
68	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29833540	29833614	29825621	29825780	29834488	29834550	68	2	2	0	5	223	273	0.0049673760281	0.01782820327642506	0.55	0.0	0.55
69	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550	69	2	2	0	27	223	247	0.00365372578332	0.013816568947380321	0.526	0.0	0.526
70	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274	70	0	2	3	20	258	247	0.0530051714526	0.12276485112297587	0.0	0.126	-0.126
73	"ENSG00000159873"	"CCDC117"	chr22	+	28773724	28773778	28780947	28781172	28772673	28773034	28783507	28783645	73	0	258	3	136	203	374	0.278160790918	0.436424689198931	0.0	0.039	-0.039
74	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28751240	28751288	28744614	28744704	28757077	28757210	74	69	73	27	25	294	197	0.71289711269	0.8274030898887541	0.388	0.42	-0.032
75	"ENSG00000183765"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367	75	12	2	22	1	297	508	0.257754767658	0.41597608670664643	0.911	0.974	-0.063
76	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28711908	28712017	28725242	28725367	76	5	2	16	0	297	187	0.0083230819512	0.026833616210668803	0.612	1.0	-0.388
77	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28719394	28719485	28725242	28725367	77	12	2	22	0	297	187	0.0288463785008	0.0752085339655793	0.791	1.0	-0.209
78	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27940019	27940171	27994472	27994653	27935150	27935230	27997410	27998838	78	7	0	2	7	301	330	9.10855082448e-06	8.651589857191273e-05	1.0	0.239	0.761
81	"ENSG00000100077"	"GRK3"	chr22	+	25672295	25672347	25674436	25674528	25667738	25667800	25678815	25678915	81	21	56	5	6	201	241	0.255389068154	0.41263033291090145	0.31	0.5	-0.19
84	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24471767	24471895	24441991	24442140	24474982	24475153	84	20	5	19	32	277	468	0.000263840533255	0.0015636431603200734	0.871	0.501	0.37
85	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24474982	24475153	24441991	24442140	24494689	24494800	85	25	3	30	28	320	468	0.00019288353119	0.001193255354138136	0.924	0.61	0.314
86	"ENSG00000228315"	"GUSBP11"	chr22	-	23695172	23695517	23700725	23700845	23683724	23683867	23705428	23705541	86	2	1	1	12	269	494	0.00710270805812	0.023298534223205256	0.786	0.133	0.653
87	"ENSG00000100030"	"MAPK1"	chr22	-	21788256	21788388	21788693	21788808	21772872	21772982	21799011	21799128	87	130	229	100	129	264	281	0.162608530984	0.29575671560661765	0.377	0.452	-0.075
88	"ENSG00000015475"	"BID"	chr22	-	17743802	17744013	17750104	17750174	17739348	17739488	17774380	17774495	88	0	2	19	172	219	360	0.0189157829346	0.05320181820389492	0.0	0.154	-0.154
90	"ENSG00000233215"	"LINC01687"	chr21	-	22016299	22016410	22032384	22032505	22009157	22009358	22041219	22041435	90	6	3	2	2	270	260	0.493792779099	0.6483945651042117	0.658	0.491	0.167
99	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54206275	54206462	54201159	54201281	54207397	54207647	99	22	56	2314	1873	272	336	3.74002827399e-05	0.00029636572362151095	0.327	0.604	-0.277
101	"ENSG00000105379"	"ETFB"	chr19	-	51350328	51350391	51353131	51353290	51346899	51347058	51354149	51354308	101	0	3	439	198	308	212	0.000279241997846	0.0016275654461230702	0.0	0.604	-0.604
110	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48246074	48246381	48240961	48241063	48249522	48249633	110	23	5	2	4	456	254	0.0103218018113	0.032068064878499225	0.719	0.218	0.501
111	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48249522	48249633	48240961	48241063	48249750	48249847	111	22	6	23	0	260	254	0.000829287779508	0.004111460151128415	0.782	1.0	-0.218
112	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47879035	47879130	47870466	47871567	47882083	47882210	112	9114	21372	11	33	244	327	0.442806438625	0.6032055373257567	0.364	0.309	0.055
113	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47882083	47882210	47870466	47871567	47883576	47883785	113	9687	21328	7	33	276	327	0.0444005811867	0.10641804547806345	0.35	0.201	0.149
114	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47882083	47882210	47874656	47874834	47883576	47883785	114	9732	9592	7	16	276	244	0.0514050067439	0.11964812213246032	0.473	0.279	0.194
115	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47883576	47883785	47874656	47874834	47886121	47886315	115	11940	9584	22	16	358	244	0.795942136927	0.8878421385018058	0.459	0.484	-0.025
116	"ENSG00000105398"	"SULT2A1"	chr19	-	47882083	47882210	47883576	47883785	47879035	47879130	47886121	47886315	116	11955	13801	22	16	358	276	0.20156931422	0.34863705420884117	0.4	0.515	-0.115
118	"ENSG00000142230"	"SAE1"	chr19	+	47180145	47180303	47197232	47197377	47169817	47169923	47203670	47203740	118	2	87	6	140	307	294	0.303550799437	0.46412834970828015	0.022	0.039	-0.017
121	"ENSG00000157540"	"DYRK1A"	chr21	+	37425689	37425781	37428866	37428908	37421773	37421866	37430268	37430400	121	31	5	1	1	241	191	0.443049228408	0.6032055373257567	0.831	0.442	0.389
122	"ENSG00000157540"	"DYRK1A"	chr21	+	37425689	37425781	37430268	37430400	37421773	37421866	37472683	37472880	122	30	7	1	0	241	281	0.0165528585921	0.04745489236617287	0.833	1.0	-0.167
125	"ENSG00000079385"	"CEACAM1"	chr19	-	42515010	42515103	42518947	42519235	42512349	42512479	42521266	42521521	125	100	2	49	0	437	242	0.612399867003	0.7530899810020811	0.965	1.0	-0.035
135	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41494539	41495427	41456360	41456487	41500583	41500644	135	36	143	8	15	1037	353	0.236667289874	0.39106329563067216	0.079	0.154	-0.075
136	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41495301	41495427	41456360	41456487	41500583	41500644	136	20	143	4	15	275	353	0.497590585103	0.6525816088217402	0.152	0.255	-0.103
137	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41494648	41495301	41495427	41479080	41479284	41500583	41500644	137	186	5	20	0	275	258	0.2332227529	0.3872403684113596	0.972	1.0	-0.028
138	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807	138	0	7	9	23	181	208	0.00173048412405	0.007542364141356096	0.0	0.31	-0.31
139	"ENSG00000130755"	"GMFG"	chr19	-	39329543	39329626	39333076	39333126	39328999	39329073	39335260	39335310	139	50	20	6	17	199	232	0.000146917378225	0.0009484071486790046	0.745	0.292	0.453
140	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335260	39335310	39329543	39329626	39335434	39335531	140	34	14	4	10	199	199	0.00382329596829	0.014342444051258098	0.708	0.286	0.422
142	"ENSG00000189144"	"ZNF573"	chr19	-	37758475	37758596	37759046	37759139	37738286	37740194	37770004	37770097	142	1	2	5	0	242	270	0.00272629081052	0.010832206164052	0.358	1.0	-0.642
145	"ENSG00000245680"	"ZNF585B"	chr19	-	37195880	37196019	37198938	37199054	37190023	37190150	37207039	37207254	145	1	0	11	2	265	288	0.0926511568175	0.19099854261008603	1.0	0.857	0.143
156	"ENSG00000257103"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	156	100	45	45	50	272	326	0.00289473829435	0.011405107162515853	0.727	0.519	0.208
166	"ENSG00000261824"	"LINC00662"	chr19	-	27732795	27732967	27746097	27746340	27715576	27715858	27792999	27793232	166	3	10	20	7	392	321	0.00108689408402	0.005109705292909735	0.197	0.701	-0.504
167	"ENSG00000105705"	"SUGP1"	chr19	-	19310096	19310200	19316421	19316593	19305848	19306076	19320462	19320509	167	22	6	9	3	321	253	0.809878982806	0.8966517309637858	0.743	0.703	0.04
171	"ENSG00000268790"	"AC008764.4"	chr19	-	16654034	16654125	16659394	16659447	16647095	16647261	16659958	16660000	171	8	130	62	87	202	240	7.69906360887e-12	1.6836479411335093e-10	0.068	0.458	-0.39
177	"ENSG00000104774"	"MAN2B1"	chr19	-	12658427	12658510	12661259	12661376	12658223	12658344	12663316	12663462	177	12	2	25	9	266	232	0.254091591878	0.41171302739106147	0.84	0.708	0.132
179	"ENSG00000079805"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	179	26	7	95	11	288	288	0.173298198324	0.31117465144663425	0.788	0.896	-0.108
180	"ENSG00000130818"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	180	9	14	1	0	241	276	0.00333915741964	0.012804363104487501	0.424	1.0	-0.576
183	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616	183	0	4	4	52	266	355	0.0466253939885	0.11052961045509116	0.0	0.093	-0.093
184	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616	184	0	3	4	68	266	323	0.0857750979527	0.1800383566403026	0.0	0.067	-0.067
186	"ENSG00000125734"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711	186	0	9	5	52	200	232	0.0213605421533	0.058903313210615156	0.0	0.1	-0.1
189	"ENSG00000031823"	"RANBP3"	chr19	-	5965732	5965922	5976380	5976574	5957917	5957973	5978060	5978093	189	2	0	0	1	343	339	3.77235726327e-05	0.00029725753742135947	1.0	0.0	1.0
199	"ENSG00000087586"	"AURKA"	chr20	-	56370484	56370659	56373407	56373556	56369388	56370340	56381432	56381571	199	13	15	201	259	298	324	0.799541510421	0.8886529012205129	0.485	0.458	0.027
208	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762	208	301	258	110	107	245	218	0.552547688355	0.700555968022227	0.509	0.478	0.031
209	"ENSG00000000419"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	209	652	12	237	4	245	230	0.725502689059	0.8364775051867622	0.981	0.982	-0.001
210	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50940864	50940933	50945846	50945923	210	34	308	12	105	175	245	0.940246024994	0.9726149901722386	0.134	0.138	-0.004
211	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923	211	32	13	11	9	175	245	0.229532380958	0.3838238569546639	0.775	0.631	0.144
214	"ENSG00000244687"	"UBE2V1"	chr20	-	50098881	50098981	50111288	50111562	50096671	50096820	50113106	50113198	214	2	1	0	4	423	249	0.00638846963725	0.02155726417067255	0.541	0.0	0.541
218	"ENSG00000124207"	"CSE1L"	chr20	+	49085282	49085386	49088008	49088106	49084025	49084162	49089246	49089397	218	129	194	101	105	253	247	0.105631643034	0.21044270127041947	0.394	0.484	-0.09
219	"ENSG00000124198"	"ARFGEF2"	chr20	+	48972325	48972425	48974765	48974874	48971119	48971354	48976015	48976199	219	98	4	65	57	249	258	2.53352894219e-13	6.438815446772963e-12	0.962	0.542	0.42
223	"ENSG00000175063"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45814383	45814470	45815853	45815913	223	0	2	2	22	300	354	0.142066157821	0.2648834310727303	0.0	0.097	-0.097
227	"ENSG00000196756"	"SNHG17"	chr20	-	38422086	38422241	38425934	38426048	38421005	38421098	38426418	38426503	227	0	2	1	4	263	304	0.64335033718	0.7752022285555675	0.0	0.224	-0.224
238	"ENSG00000118705"	"RPN2"	chr20	+	37198396	37198492	37199049	37199225	37184179	37184373	37203884	37203960	238	99	39	567	1015	245	325	7.84756704064e-11	1.604201929104742e-09	0.771	0.426	0.345
239	"ENSG00000118705"	"RPN2"	chr20	+	37236579	37236709	37238401	37238449	37234019	37234095	37241302	37241619	239	466	21	1208	15	279	197	0.000533058861861	0.002821311537166756	0.94	0.983	-0.043
240	"ENSG00000101347"	"SAMHD1"	chr20	-	36898439	36898544	36904156	36904249	36897821	36897959	36905363	36905503	240	184	198	12	12	242	254	0.858314171864	0.9255750301331591	0.494	0.512	-0.018
241	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609730	36607714	36607818	36612009	36612557	241	16	611	72	1111	260	279	0.00170089809621	0.007439121751020791	0.027	0.065	-0.038
242	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609758	36607714	36607818	36612009	36612557	242	16	321	72	500	260	307	0.000294122796632	0.001700246740366541	0.056	0.145	-0.089
249	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014	249	11	4	38	24	292	278	0.2956872453	0.45581077540508197	0.724	0.601	0.123
252	"ENSG00000078747"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34412514	34412639	252	72	748	40	194	240	291	0.00387941170789	0.014533626066344873	0.105	0.2	-0.095
253	"ENSG00000078747"	"ITCH"	chr20	+	34470047	34470120	34471443	34471515	34462092	34462221	34480598	34480732	253	285	2	83	0	222	221	1	1.0	0.993	1.0	-0.007
257	"ENSG00000101294"	"HM13"	chr20	+	31566209	31566295	31568077	31568280	31561633	31561736	31569119	31569567	257	32	0	361	5	235	352	1	1.0	1.0	0.991	0.009
266	"ENSG00000173418"	"NAA20"	chr20	+	20026783	20026919	20032507	20032653	20025676	20025767	20033101	20033629	266	127	336	170	316	285	295	0.0759023286281	0.1630772803197792	0.281	0.358	-0.077
269	"ENSG00000088766"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006092	6006552	6032011	6032080	269	145	144	91	22	287	279	5.88258316836e-07	7.1529168611825684e-06	0.495	0.801	-0.306
270	"ENSG00000088766"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006122	6006552	6031284	6031370	270	136	1006	93	311	287	279	0.000132656882901	0.0008642611239346905	0.116	0.225	-0.109
271	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080	271	924	540	226	222	279	235	0.00359508801471	0.013649721789363271	0.59	0.462	0.128
272	"ENSG00000088766"	"CRLS1"	chr20	+	6023379	6023422	6028671	6028725	6015360	6015490	6031284	6031370	272	2	6	0	6	192	203	0.0302708018598	0.07819957147114999	0.261	0.0	0.261
273	"ENSG00000125885"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196	273	26	2	20	2	180	300	0.858140281665	0.9255750301331591	0.956	0.943	0.013
276	"ENSG00000088812"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489	276	222	352	47	82	263	278	0.678867748321	0.8002866351916177	0.4	0.377	0.023
277	"ENSG00000088812"	"ATRN"	chr20	+	3545761	3545890	3547283	3547489	3540221	3540335	3549169	3549338	277	264	433	67	178	278	355	0.0232371544732	0.06266922826854417	0.438	0.325	0.113
278	"ENSG00000060069"	"CTDP1"	chr18	+	79728906	79729069	79736354	79736521	79717809	79718016	79753651	79754503	278	1	0	5	6	312	316	0.00197179261391	0.008351992438198364	1.0	0.458	0.542
279	"ENSG00000133313"	"CNDP2"	chr18	+	74505848	74506011	74510812	74511013	74501328	74501472	74512447	74512532	279	11	102	170	228	312	350	5.93689764017e-10	1.0667508434980618e-08	0.108	0.455	-0.347
280	"ENSG00000166479"	"TMX3"	chr18	-	68700404	68700485	68701744	68701790	68697931	68698031	68710020	68710144	280	32	90	7	10	195	230	0.255055627708	0.4125641776171261	0.295	0.452	-0.157
281	"ENSG00000166479"	"TMX3"	chr18	-	68701744	68701790	68710020	68710144	68700404	68700485	68711363	68711403	281	113	38	16	7	273	195	0.666716128423	0.7915851002867353	0.68	0.62	0.06
282	"ENSG00000134444"	"RELCH"	chr18	+	62279773	62279856	62280359	62280442	62275373	62275473	62280645	62280709	282	54	13	16	4	232	232	0.944471478159	0.9748825612464467	0.806	0.8	0.006
295	"ENSG00000141627"	"DYM"	chr18	-	49118743	49118926	49163684	49163787	49097401	49097515	49257009	49257104	295	68	66	20	49	252	332	0.00570829373045	0.01956633853414271	0.576	0.35	0.226
305	"ENSG00000078043"	"PIAS2"	chr18	-	46844733	46844839	46846706	46846841	46844053	46844127	46855344	46855435	305	47	28	9	11	284	255	0.158545087513	0.2902073759477004	0.601	0.424	0.177
306	"ENSG00000152229"	"PSTPIP2"	chr18	-	45992105	45992202	45993604	45993703	45991901	45991983	45997748	45997828	306	17	56	7	12	248	246	0.290482333966	0.4502476176472999	0.231	0.367	-0.136
310	"ENSG00000100983"	"GSS"	chr20	-	34942487	34942627	34942930	34943006	34941712	34941829	34945952	34946098	310	21	4	36	106	225	289	3.08748768774e-08	4.4437769219972143e-07	0.871	0.304	0.567
321	"ENSG00000141431"	"ASXL3"	chr18	+	33626861	33627070	33641820	33641823	33607593	33607676	33644893	33645002	321	25	3	5	2	358	152	0.237391280923	0.3916450478202357	0.78	0.515	0.265
322	"ENSG00000141431"	"ASXL3"	chr18	+	33626872	33627070	33641820	33641823	33607593	33607676	33644893	33645002	322	8	3	2	2	347	152	0.311402048595	0.4725471646511538	0.539	0.305	0.234
324	"ENSG00000101019"	"UQCC1"	chr20	-	35374183	35374256	35381917	35382025	35366556	35366614	35384037	35384133	324	49	53	61	33	257	222	0.0301273775369	0.07790039599596232	0.444	0.615	-0.171
325	"ENSG00000101019"	"UQCC1"	chr20	-	35374183	35374256	35381925	35382025	35366556	35366614	35384037	35384133	325	40	53	55	33	249	222	0.0158797298556	0.0458044150538319	0.402	0.598	-0.196
326	"ENSG00000101019"	"UQCC1"	chr20	-	35381917	35382025	35384037	35384133	35374183	35374256	35394091	35394196	326	2	91	58	94	245	257	4.09861034001e-12	9.32433852352275e-11	0.023	0.393	-0.37
331	"ENSG00000101782"	"RIOK3"	chr18	+	23477005	23477268	23479316	23479424	23474947	23475107	23481171	23481365	331	316	304	45	79	412	257	0.0125613684338	0.037777846856876116	0.393	0.262	0.131
332	"ENSG00000101773"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270	332	99	91	17	13	219	246	0.619594145378	0.7602463482123446	0.55	0.595	-0.045
333	"ENSG00000101773"	"RBBP8"	chr18	+	23016827	23016924	23022128	23022270	23006362	23006432	23026142	23026486	333	144	148	25	28	246	291	0.7934568494	0.885770388665374	0.535	0.514	0.021
334	"ENSG00000124155"	"PIGT"	chr20	+	45416516	45416694	45418851	45418979	45416140	45416343	45419294	45419395	334	3	4	123	115	327	277	0.573764991145	0.7201034328339679	0.388	0.475	-0.087
335	"ENSG00000124155"	"PIGT"	chr20	+	45416516	45416694	45418851	45418979	45416141	45416343	45419503	45419590	335	3	0	123	3	327	277	0.371920675967	0.5317730496213416	1.0	0.972	0.028
337	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419142	45419395	45416516	45416694	45419503	45419590	337	8	0	90	75	277	402	0.000101767343117	0.0006901097955121562	1.0	0.635	0.365
338	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419277	45419395	45416516	45416694	45419503	45419590	338	8	0	90	73	277	267	9.53131728645e-05	0.0006542055003667993	1.0	0.543	0.457
339	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419294	45419395	45416516	45416694	45419503	45419590	339	8	0	90	70	277	250	0.000109051798468	0.0007359691949239903	1.0	0.537	0.463
342	"ENSG00000101639"	"CEP192"	chr18	+	13038369	13038579	13040829	13040956	13037236	13037301	13042203	13042334	342	57	46	11	6	359	276	0.442506434813	0.6032055373257567	0.488	0.585	-0.097
344	"ENSG00000175354"	"PTPN2"	chr18	-	12825809	12825944	12830942	12831041	12817155	12817365	12836790	12836891	344	97	112	17	30	248	284	0.2232048416	0.3778091562021458	0.498	0.394	0.104
345	"ENSG00000154889"	"MPPE1"	chr18	-	11897525	11897620	11905737	11905953	11896983	11897356	11906202	11906309	345	0	15	6	3	365	244	1.25191087386e-05	0.00011466365503763181	0.0	0.572	-0.572
