ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
23	"ENSG00000215386"	"MIR99AHG"	chr21	+	16231055	16231115	16391613	16391685	16181590	16181687	16487489	16488346	23	4	56	0	5	209	221	0.0755423414109	0.16842956020209915	0.07	0.0	0.07
25	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16383159	16383304	16231055	16231115	16391613	16391685	25	3	6	0	2	211	294	0.00434249629406	0.016123190021782998	0.411	0.0	0.411
26	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16391613	16391685	16231055	16231115	16487489	16487538	26	2	118	0	13	211	221	0.533056339891	0.6816846874341732	0.017	0.0	0.017
27	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16383159	16383304	16231055	16231115	16391613	16391685	27	3	6	0	2	294	294	0.00829442613921	0.027520054687166097	0.333	0.0	0.333
29	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16589352	16589413	16487489	16487538	16594339	16594454	29	113	4	4	0	210	210	0.237906126354	0.3996762617011749	0.966	1.0	-0.034
30	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16589352	16589540	16487489	16487538	16594339	16594454	30	113	4	4	0	210	298	0.368619920209	0.5284263648503758	0.976	1.0	-0.024
31	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16594339	16594454	16487489	16487538	16606993	16607087	31	89	23	4	2	210	264	0.733086689395	0.8430783457965618	0.829	0.715	0.114
42	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	42	38	2	12	4	275	298	0.0409734629921	0.10384383402682323	0.954	0.765	0.189
43	"ENSG00000184164"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	43	0	21	23	39	233	245	4.7762827915e-06	4.869971415487115e-05	0.0	0.383	-0.383
44	"ENSG00000054611"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	44	0	9	15	5	298	220	9.75794643532e-07	1.1652394594609605e-05	0.0	0.689	-0.689
47	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40964046	40964117	40951377	40951476	40967798	40967884	47	4	142	55	127	228	220	3.1850633242e-11	6.701272120995397e-10	0.026	0.295	-0.269
48	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40967798	40967884	40951377	40951476	40972475	40973309	48	5	374	54	148	228	235	0	0.0	0.014	0.273	-0.259
49	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40967798	40967884	40953554	40953633	40972475	40973309	49	108	373	78	150	220	235	0.0101865710275	0.032340838076529946	0.236	0.357	-0.121
51	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	51	5	177	9	33	216	298	0.000163485244021	0.0010370682073571316	0.038	0.273	-0.235
53	"ENSG00000100129"	"EIF3L"	chr22	+	37855564	37855644	37858678	37858740	37851279	37851490	37862968	37863038	53	443	386	289	203	229	211	0.236064930601	0.3980967754600833	0.514	0.567	-0.053
62	"ENSG00000133424"	"LARGE1"	chr22	-	33304228	33304507	33316084	33316248	33283201	33283348	33337645	33337801	62	0	11	8	7	298	298	3.6075584547e-05	0.00027560914880143223	0.0	0.533	-0.533
63	"ENSG00000133424"	"LARGE1"	chr22	-	33316084	33316248	33337645	33337801	33304228	33304507	33381918	33382044	63	5	0	14	10	298	298	0.0009188106319	0.004578509370614474	1.0	0.583	0.417
64	"ENSG00000133424"	"LARGE1"	chr22	-	33337645	33337801	33381918	33382044	33316084	33316248	33384191	33384304	64	3	0	8	8	275	298	0.00126616247757	0.005972592042772367	1.0	0.52	0.48
65	"ENSG00000100150"	"DEPDC5"	chr22	+	31806121	31806191	31809610	31809647	31804841	31804915	31810520	31810641	65	7	0	19	2	219	186	0.107721259536	0.2204285229652407	1.0	0.89	0.11
67	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29832244	29832342	29825621	29825780	29834488	29834550	67	2	2	27	5	247	273	0.231749161403	0.3938250172303545	0.525	0.856	-0.331
68	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29833540	29833614	29825621	29825780	29834488	29834550	68	2	2	0	5	223	273	0.0049673760281	0.017989773019799316	0.55	0.0	0.55
69	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550	69	2	2	0	27	223	247	0.00365372578332	0.013974266912708644	0.526	0.0	0.526
70	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274	70	0	2	3	20	258	247	0.0530051714526	0.1276264391651613	0.0	0.126	-0.126
73	"ENSG00000159873"	"CCDC117"	chr22	+	28773724	28773778	28780947	28781172	28772673	28773034	28783507	28783645	73	0	147	3	77	203	298	0.114238326848	0.23047625911266972	0.0	0.054	-0.054
74	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28751240	28751288	28744614	28744704	28757077	28757210	74	53	73	21	25	294	197	0.71931434992	0.8356276694294128	0.327	0.36	-0.033
75	"ENSG00000183765"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367	75	12	2	22	1	297	298	0.251272233181	0.41379517708288577	0.858	0.957	-0.099
76	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28711908	28712017	28725242	28725367	76	5	2	16	0	297	187	0.0083230819512	0.02752937061695393	0.612	1.0	-0.388
77	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28719394	28719485	28725242	28725367	77	12	2	22	0	297	187	0.0288463785008	0.077715192485387	0.791	1.0	-0.209
78	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27940019	27940171	27994472	27994653	27935150	27935230	27997410	27998838	78	7	0	2	7	298	298	8.2531446185e-06	8.043781758692462e-05	1.0	0.222	0.778
81	"ENSG00000100077"	"GRK3"	chr22	+	25672295	25672347	25674436	25674528	25667738	25667800	25678815	25678915	81	21	56	5	6	201	241	0.255389068154	0.41792371584953947	0.31	0.5	-0.19
84	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24471767	24471895	24441991	24442140	24474982	24475153	84	20	5	18	15	277	298	0.033261902835	0.08684158961875796	0.811	0.564	0.247
85	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24474982	24475153	24441991	24442140	24494689	24494800	85	9	3	27	11	298	298	0.721263215022	0.836791589944561	0.75	0.711	0.039
86	"ENSG00000228315"	"GUSBP11"	chr22	-	23695172	23695517	23700725	23700845	23683724	23683867	23705428	23705541	86	2	1	1	3	269	298	0.153213718798	0.29157901545836185	0.689	0.27	0.419
87	"ENSG00000100030"	"MAPK1"	chr22	-	21788256	21788388	21788693	21788808	21772872	21772982	21799011	21799128	87	108	221	87	122	264	281	0.102106962176	0.2134744138237981	0.342	0.432	-0.09
88	"ENSG00000015475"	"BID"	chr22	-	17743802	17744013	17750104	17750174	17739348	17739488	17774380	17774495	88	0	2	19	95	219	298	0.0117850230416	0.03648649370960128	0.0	0.214	-0.214
90	"ENSG00000233215"	"LINC01687"	chr21	-	22016299	22016410	22032384	22032505	22009157	22009358	22041219	22041435	90	6	1	2	2	270	260	0.132969542631	0.2609195096334426	0.852	0.491	0.361
99	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54206275	54206462	54201159	54201281	54207397	54207647	99	20	3	2236	1484	272	298	0.00284650337637	0.011538349313083899	0.88	0.623	0.257
101	"ENSG00000105379"	"ETFB"	chr19	-	51350328	51350391	51353131	51353290	51346899	51347058	51354149	51354308	101	0	2	370	198	298	212	0.001165809368	0.005538639130050179	0.0	0.571	-0.571
111	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48249522	48249633	48240961	48241063	48249750	48249847	111	22	6	23	0	260	254	0.000829287779508	0.004195499815793336	0.782	1.0	-0.218
112	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47879035	47879130	47870466	47871567	47882083	47882210	112	9030	13945	9	30	244	298	0.0362946618642	0.0934147073805769	0.442	0.268	0.174
113	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47882083	47882210	47870466	47871567	47883576	47883785	113	8467	13901	6	30	276	298	0.00552802295933	0.019644489095420683	0.397	0.178	0.219
114	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47882083	47882210	47874656	47874834	47883576	47883785	114	8512	9508	6	14	276	244	0.102303527394	0.21354854419015276	0.442	0.275	0.167
115	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47883576	47883785	47874656	47874834	47886121	47886315	115	7547	9500	11	14	298	244	0.932531889258	0.9829590610031643	0.394	0.391	0.003
116	"ENSG00000105398"	"SULT2A1"	chr19	-	47882083	47882210	47883576	47883785	47879035	47879130	47886121	47886315	116	7562	12581	11	15	298	276	0.70945303434	0.8288789234918476	0.358	0.404	-0.046
118	"ENSG00000142230"	"SAE1"	chr19	+	47180145	47180303	47197232	47197377	47169817	47169923	47203670	47203740	118	2	81	4	139	298	294	0.703382573988	0.8231243474243349	0.024	0.028	-0.004
121	"ENSG00000157540"	"DYRK1A"	chr21	+	37425689	37425781	37428866	37428908	37421773	37421866	37430268	37430400	121	31	5	1	1	241	191	0.443049228408	0.6007792861941728	0.831	0.442	0.389
122	"ENSG00000157540"	"DYRK1A"	chr21	+	37425689	37425781	37430268	37430400	37421773	37421866	37472683	37472880	122	30	5	1	0	241	281	0.0207079164848	0.058838892391430656	0.875	1.0	-0.125
125	"ENSG00000079385"	"CEACAM1"	chr19	-	42515010	42515103	42518947	42519235	42512349	42512479	42521266	42521521	125	49	2	34	0	298	242	0.344810000064	0.5050228232981568	0.952	1.0	-0.048
135	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41494539	41495427	41456360	41456487	41500583	41500644	135	10	1	4	2	298	298	0.187093944026	0.3387370703267663	0.909	0.667	0.242
136	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41495301	41495427	41456360	41456487	41500583	41500644	136	14	1	4	2	275	298	0.134612096555	0.2629747000495984	0.938	0.684	0.254
137	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41494648	41495301	41495427	41479080	41479284	41500583	41500644	137	180	4	20	0	275	258	0.355240448189	0.5147245078861372	0.977	1.0	-0.023
138	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807	138	0	7	9	23	181	208	0.00173048412405	0.007680472872176003	0.0	0.31	-0.31
139	"ENSG00000130755"	"GMFG"	chr19	-	39329543	39329626	39333076	39333126	39328999	39329073	39335260	39335310	139	50	20	6	17	199	232	0.000146917378225	0.0009593053440258005	0.745	0.292	0.453
140	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335260	39335310	39329543	39329626	39335434	39335531	140	34	14	4	10	199	199	0.00382329596829	0.01452085617755987	0.708	0.286	0.422
142	"ENSG00000189144"	"ZNF573"	chr19	-	37758475	37758596	37759046	37759139	37738286	37740194	37770004	37770097	142	1	2	5	0	242	270	0.00272629081052	0.011101568471323743	0.358	1.0	-0.642
145	"ENSG00000245680"	"ZNF585B"	chr19	-	37195880	37196019	37198938	37199054	37190023	37190150	37207039	37207254	145	1	0	9	2	265	288	0.0745624195208	0.16680588535834667	1.0	0.83	0.17
156	"ENSG00000257103"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	156	95	43	43	40	272	298	0.0230350728288	0.06407762651537126	0.708	0.541	0.167
166	"ENSG00000261824"	"LINC00662"	chr19	-	27732795	27732967	27746097	27746340	27715576	27715858	27792999	27793232	166	0	4	6	5	298	298	0.000532707678717	0.002835759149154151	0.0	0.545	-0.545
167	"ENSG00000105705"	"SUGP1"	chr19	-	19310096	19310200	19316421	19316593	19305848	19306076	19320462	19320509	167	13	4	8	3	298	253	0.820272041031	0.9064365072001589	0.734	0.694	0.04
171	"ENSG00000268790"	"AC008764.4"	chr19	-	16654034	16654125	16659394	16659447	16647095	16647261	16659958	16660000	171	8	130	62	87	202	240	7.69906360887e-12	1.7444630450525103e-10	0.068	0.458	-0.39
177	"ENSG00000104774"	"MAN2B1"	chr19	-	12658427	12658510	12661259	12661376	12658223	12658344	12663316	12663462	177	4	2	25	9	266	232	0.735019813707	0.8430783457965618	0.636	0.708	-0.072
179	"ENSG00000079805"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	179	22	7	95	11	288	288	0.102944760556	0.21454918257386482	0.759	0.896	-0.137
180	"ENSG00000130818"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	180	9	14	1	0	241	276	0.00333915741964	0.01305620401101127	0.424	1.0	-0.576
183	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616	183	0	4	4	44	266	298	0.0472569297434	0.11642948025070018	0.0	0.092	-0.092
184	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616	184	0	3	4	62	266	298	0.0842120916353	0.18298873354522974	0.0	0.067	-0.067
186	"ENSG00000125734"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711	186	0	9	5	52	200	232	0.0213605421533	0.06036971988102165	0.0	0.1	-0.1
199	"ENSG00000087586"	"AURKA"	chr20	-	56370484	56370659	56373407	56373556	56369388	56370340	56381432	56381571	199	9	11	192	164	298	298	0.44850927992	0.6053961818064766	0.45	0.539	-0.089
208	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762	208	301	258	110	107	245	218	0.552547688355	0.6985235678727254	0.509	0.478	0.031
209	"ENSG00000000419"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	209	652	12	237	4	245	230	0.725502689059	0.8398723269412265	0.981	0.982	-0.001
210	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50940864	50940933	50945846	50945923	210	34	308	12	105	175	245	0.940246024994	0.9859937548493252	0.134	0.138	-0.004
211	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923	211	32	13	11	9	175	245	0.229532380958	0.39193068718135415	0.775	0.631	0.144
218	"ENSG00000124207"	"CSE1L"	chr20	+	49085282	49085386	49088008	49088106	49084025	49084162	49089246	49089397	218	125	192	100	103	253	247	0.0814324245775	0.1785586083994644	0.389	0.487	-0.098
219	"ENSG00000124198"	"ARFGEF2"	chr20	+	48972325	48972425	48974765	48974874	48971119	48971354	48976015	48976199	219	98	2	63	57	249	258	1.11022302463e-15	3.3069676834765504e-14	0.981	0.534	0.447
227	"ENSG00000196756"	"SNHG17"	chr20	-	38422086	38422241	38425934	38426048	38421005	38421098	38426418	38426503	227	0	2	1	4	263	298	0.674473169058	0.800304018760961	0.0	0.221	-0.221
238	"ENSG00000118705"	"RPN2"	chr20	+	37198396	37198492	37199049	37199225	37184179	37184373	37203884	37203960	238	91	0	565	773	245	298	0	0.0	1.0	0.471	0.529
239	"ENSG00000118705"	"RPN2"	chr20	+	37236579	37236709	37238401	37238449	37234019	37234095	37241302	37241619	239	460	21	1196	15	279	197	0.000518290575503	0.002779094869190711	0.939	0.983	-0.044
240	"ENSG00000101347"	"SAMHD1"	chr20	-	36898439	36898544	36904156	36904249	36897821	36897959	36905363	36905503	240	184	179	12	12	242	254	0.952628364402	0.99152642089898	0.519	0.512	0.007
241	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609730	36607714	36607818	36612009	36612557	241	16	570	70	1101	260	279	0.0047746103366	0.01743456198667576	0.029	0.064	-0.035
242	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609758	36607714	36607818	36612009	36612557	242	16	279	70	486	260	298	0.00179916949831	0.007896685993410282	0.062	0.142	-0.08
249	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014	249	9	2	28	24	292	278	0.0433851286338	0.10829941243710339	0.811	0.526	0.285
252	"ENSG00000078747"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34412514	34412639	252	69	675	40	188	240	291	0.00568777167393	0.02005090785583568	0.11	0.205	-0.095
253	"ENSG00000078747"	"ITCH"	chr20	+	34470047	34470120	34471443	34471515	34462092	34462221	34480598	34480732	253	285	2	83	0	222	221	1	1.0	0.993	1.0	-0.007
257	"ENSG00000101294"	"HM13"	chr20	+	31566209	31566295	31568077	31568280	31561633	31561736	31569119	31569567	257	32	0	361	5	235	298	0.848985043454	0.9250552199739227	1.0	0.989	0.011
266	"ENSG00000173418"	"NAA20"	chr20	+	20026783	20026919	20032507	20032653	20025676	20025767	20033101	20033629	266	127	301	158	288	285	295	0.193047216276	0.345620089528666	0.304	0.362	-0.058
269	"ENSG00000088766"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006092	6006552	6032011	6032080	269	38	8	66	5	287	279	0.0902318205015	0.19336398123868193	0.822	0.928	-0.106
270	"ENSG00000088766"	"CRLS1"	chr20	+	6009774	6009912	6015360	6015490	6006122	6006552	6031284	6031370	270	29	870	68	294	287	279	1.15907283771e-13	2.9263829454944857e-12	0.031	0.184	-0.153
271	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080	271	788	538	209	222	279	235	0.0139284513604	0.041959459723205	0.552	0.442	0.11
272	"ENSG00000088766"	"CRLS1"	chr20	+	6023379	6023422	6028671	6028725	6015360	6015490	6031284	6031370	272	2	6	0	6	192	203	0.0302708018598	0.08065115148776865	0.261	0.0	0.261
273	"ENSG00000125885"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196	273	26	0	20	2	180	298	0.352868203224	0.5120809641444204	1.0	0.943	0.057
276	"ENSG00000088812"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489	276	212	326	45	80	263	278	0.543381780356	0.6889379488978996	0.407	0.373	0.034
277	"ENSG00000088812"	"ATRN"	chr20	+	3545761	3545890	3547283	3547489	3540221	3540335	3549169	3549338	277	238	236	65	146	278	298	0.000225163613129	0.0013898612517249977	0.519	0.323	0.196
279	"ENSG00000133313"	"CNDP2"	chr18	+	74505848	74506011	74510812	74511013	74501328	74501472	74512447	74512532	279	11	33	145	141	298	298	0.00202811132469	0.008713975886147796	0.25	0.507	-0.257
280	"ENSG00000166479"	"TMX3"	chr18	-	68700404	68700485	68701744	68701790	68697931	68698031	68710020	68710144	280	32	90	7	10	195	230	0.255055627708	0.41763586723527363	0.295	0.452	-0.157
281	"ENSG00000166479"	"TMX3"	chr18	-	68701744	68701790	68710020	68710144	68700404	68700485	68711363	68711403	281	105	38	16	7	273	195	0.758987769646	0.8591071544999953	0.664	0.62	0.044
282	"ENSG00000134444"	"RELCH"	chr18	+	62279773	62279856	62280359	62280442	62275373	62275473	62280645	62280709	282	54	13	16	4	232	232	0.944471478159	0.9873004292584815	0.806	0.8	0.006
295	"ENSG00000141627"	"DYM"	chr18	-	49118743	49118926	49163684	49163787	49097401	49097515	49257009	49257104	295	68	26	20	31	252	298	0.000250021883932	0.001513260306629525	0.756	0.433	0.323
305	"ENSG00000078043"	"PIAS2"	chr18	-	46844733	46844839	46846706	46846841	46844053	46844127	46855344	46855435	305	44	28	7	11	284	255	0.0867375352667	0.18755400162481378	0.585	0.364	0.221
306	"ENSG00000152229"	"PSTPIP2"	chr18	-	45992105	45992202	45993604	45993703	45991901	45991983	45997748	45997828	306	17	56	7	12	248	246	0.290482333966	0.45189926628689026	0.231	0.367	-0.136
310	"ENSG00000100983"	"GSS"	chr20	-	34942487	34942627	34942930	34943006	34941712	34941829	34945952	34946098	310	21	4	36	104	225	289	3.91116303788e-08	5.604590926172908e-07	0.871	0.308	0.563
321	"ENSG00000141431"	"ASXL3"	chr18	+	33626861	33627070	33641820	33641823	33607593	33607676	33644893	33645002	321	15	3	3	2	298	152	0.197435534891	0.35061934983997256	0.718	0.433	0.285
322	"ENSG00000141431"	"ASXL3"	chr18	+	33626872	33627070	33641820	33641823	33607593	33607676	33644893	33645002	322	2	3	0	2	298	152	0.0424778041182	0.10653610096248646	0.254	0.0	0.254
324	"ENSG00000101019"	"UQCC1"	chr20	-	35374183	35374256	35381917	35382025	35366556	35366614	35384037	35384133	324	44	53	59	33	257	222	0.0177340368487	0.051833441770566376	0.418	0.607	-0.189
325	"ENSG00000101019"	"UQCC1"	chr20	-	35374183	35374256	35381925	35382025	35366556	35366614	35384037	35384133	325	39	53	53	33	249	222	0.0181843083883	0.052974287403717915	0.396	0.589	-0.193
326	"ENSG00000101019"	"UQCC1"	chr20	-	35381917	35382025	35384037	35384133	35374183	35374256	35394091	35394196	326	0	86	58	92	245	257	1.40998324127e-14	3.814148543476296e-13	0.0	0.398	-0.398
331	"ENSG00000101782"	"RIOK3"	chr18	+	23477005	23477268	23479316	23479424	23474947	23475107	23481171	23481365	331	279	304	43	79	298	257	0.0326142826259	0.08543000239654856	0.442	0.319	0.123
332	"ENSG00000101773"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270	332	99	91	17	13	219	246	0.619594145378	0.7571892274557025	0.55	0.595	-0.045
333	"ENSG00000101773"	"RBBP8"	chr18	+	23016827	23016924	23022128	23022270	23006362	23006432	23026142	23026486	333	144	122	25	24	246	291	0.725958268255	0.8400328979240528	0.583	0.552	0.031
334	"ENSG00000124155"	"PIGT"	chr20	+	45416516	45416694	45418851	45418979	45416140	45416343	45419294	45419395	334	1	4	75	112	298	277	0.183254524892	0.33343016162573236	0.189	0.384	-0.195
337	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419142	45419395	45416516	45416694	45419503	45419590	337	8	0	87	72	277	298	9.19745063735e-05	0.0006393212465752476	1.0	0.565	0.435
338	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419277	45419395	45416516	45416694	45419503	45419590	338	8	0	87	72	277	267	8.8663974692e-05	0.0006185478866012948	1.0	0.538	0.462
339	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419294	45419395	45416516	45416694	45419503	45419590	339	8	0	87	69	277	250	0.000102290211402	0.0007043411699394857	1.0	0.532	0.468
342	"ENSG00000101639"	"CEP192"	chr18	+	13038369	13038579	13040829	13040956	13037236	13037301	13042203	13042334	342	29	46	9	6	298	276	0.13116534347	0.2587186984724922	0.369	0.581	-0.212
344	"ENSG00000175354"	"PTPN2"	chr18	-	12825809	12825944	12830942	12831041	12817155	12817365	12836790	12836891	344	97	109	17	30	248	284	0.196749674452	0.3498211850920537	0.505	0.394	0.111
345	"ENSG00000154889"	"MPPE1"	chr18	-	11897525	11897620	11905737	11905953	11896983	11897356	11906202	11906309	345	0	15	4	3	298	244	0.000195231959961	0.001212084135495576	0.0	0.522	-0.522
350	"ENSG00000101745"	"ANKRD12"	chr18	+	9195550	9195698	9204475	9204544	9182381	9182519	9208656	9208803	350	554	113	46	5	297	218	0.114146476494	0.2304663436295461	0.783	0.871	-0.088
351	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124983	9126830	9126907	9122512	9122681	9134185	9134341	351	1881	546	354	238	259	226	1.01190589596e-06	1.1897935689029646e-05	0.75	0.565	0.185
352	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124996	9126830	9126907	9122512	9122681	9134185	9134341	352	1889	546	363	238	272	226	1.80646860837e-06	2.046559094354218e-05	0.742	0.559	0.183
355	"ENSG00000154655"	"L3MBTL4"	chr18	-	6171827	6171942	6215749	6215835	6138193	6138296	6237963	6238040	355	47	2	12	14	235	264	3.37491980362e-07	4.343161358930398e-06	0.964	0.491	0.473
356	"ENSG00000154655"	"L3MBTL4"	chr18	-	6263946	6264038	6301902	6301957	6244483	6244588	6311553	6311656	356	32	48	9	12	204	241	0.808744048796	0.8985668371157569	0.441	0.47	-0.029
358	"ENSG00000101557"	"USP14"	chr18	+	166786	166819	178932	179037	163307	163453	180235	180339	358	8	32	3	20	182	254	0.424644488444	0.5808733430676182	0.259	0.173	0.086
359	"ENSG00000185624"	"P4HB"	chr17	-	81846946	81847068	81847242	81847347	81846428	81846629	81855141	81855279	359	984	83	1467	1623	254	271	0	0.0	0.927	0.491	0.436
361	"ENSG00000198862"	"LTN1"	chr21	-	28932469	28932664	28935108	28935329	28931154	28931322	28936525	28936697	361	143	103	34	24	298	298	0.931630828016	0.9828481008738341	0.581	0.586	-0.005
366	"ENSG00000078687"	"TNRC6C"	chr17	+	78031515	78031842	78048844	78051448	78005055	78005079	78064721	78064937	366	1	0	58	31	298	298	0.00759395598627	0.025710826717243642	1.0	0.652	0.348
