ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
99	"ENSG00000183527"	"PSMG1"	chr21	-	39179923	39179986	39178448	39178647	39180284	39180436	99	253	11	69	6	212	149	0.303181571374	0.6223399792506229	0.942	0.89	0.052
100	"ENSG00000183527"	"PSMG1"	chr21	-	39181771	39181878	39180284	39180436	39183251	39183451	100	153	0	50	1	256	149	0.309791972302	0.6280976908842569	1.0	0.967	0.033
105	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38879102	38880372	38901900	38901965	105	2	3	3	0	298	149	0.000242051237376	0.004270846296440396	0.25	1.0	-0.75
107	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904954	38905423	107	2	9	2	12	298	149	0.840096080421	1.0	0.1	0.077	0.023
109	"ENSG00000157557"	"ETS2"	chr21	+	38806450	38806808	38805950	38806120	38810034	38810106	109	9	12	3	84	298	149	9.63868567816e-06	0.00043762907266974867	0.273	0.018	0.255
110	"ENSG00000157557"	"ETS2"	chr21	+	38806690	38806808	38805982	38806120	38810034	38810106	110	9	12	3	84	267	149	9.36871585233e-06	0.00043086019032704745	0.295	0.02	0.275
115	"ENSG00000182670"	"TTC3"	chr21	+	37094004	37094090	37091292	37091413	37095349	37095444	115	311	8	52	2	235	149	0.647210389178	0.9187251359158002	0.961	0.943	0.018
116	"ENSG00000182670"	"TTC3"	chr21	+	37121236	37121342	37108391	37108446	37121816	37121979	116	0	195	2	20	255	149	0.55491622569	0.8493127854107758	0.0	0.055	-0.055
118	"ENSG00000182670"	"TTC3"	chr21	+	37129002	37129063	37126079	37126143	37132681	37132766	118	455	1	83	0	210	149	1	1.0	0.997	1.0	-0.003
119	"ENSG00000182670"	"TTC3"	chr21	+	37148545	37148647	37147480	37147603	37150077	37150170	119	480	4	67	0	251	149	0.682557412626	0.9473467162673298	0.986	1.0	-0.014
120	"ENSG00000182670"	"TTC3"	chr21	+	37150819	37150884	37150077	37150170	37151892	37151958	120	448	5	81	0	214	149	0.685244677103	0.9495209887803833	0.984	1.0	-0.016
121	"ENSG00000182670"	"TTC3"	chr21	+	37152950	37153277	37151892	37152029	37156654	37156906	121	390	3	66	0	298	149	0.634694563687	0.9090292691067654	0.985	1.0	-0.015
122	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37158130	37158203	122	20	8	4	2	203	149	0.786957531581	1.0	0.647	0.595	0.052
123	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37159698	37159745	123	27	170	3	32	203	149	0.233973336474	0.5612798992731332	0.104	0.064	0.04
124	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37156654	37156906	37159698	37159745	124	12	170	6	32	222	149	0.15220325464	0.4208516421614171	0.045	0.112	-0.067
125	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37157160	37157214	37159698	37159745	125	17	20	7	2	222	149	0.0588716501468	0.21672753286096022	0.363	0.701	-0.338
126	"ENSG00000182670"	"TTC3"	chr21	+	37192111	37192213	37191333	37191424	37195674	37196036	126	151	1	79	2	251	149	0.423658844536	0.7446368104846582	0.989	0.959	0.03
127	"ENSG00000182670"	"TTC3"	chr21	+	37194965	37195017	37192111	37192213	37195674	37196036	127	0	33	2	55	201	149	0.556623375724	0.8506067521693397	0.0	0.026	-0.026
128	"ENSG00000159267"	"HLCS"	chr21	-	36765011	36765172	36759726	36759841	36767217	36767285	128	38	1	16	0	298	149	0.263949939405	0.5872419323944991	0.95	1.0	-0.05
129	"ENSG00000159267"	"HLCS"	chr21	-	36767217	36767285	36759726	36759841	36896859	36897131	129	5	1	4	0	217	149	0.614245211989	0.8939010543520993	0.774	1.0	-0.226
130	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170	130	50	2	22	0	298	149	0.152411125696	0.42131746677985515	0.926	1.0	-0.074
131	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36962035	36962170	131	7	24	2	12	295	149	0.372717475715	0.693345584664092	0.128	0.078	0.05
132	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36938831	36938994	36962035	36962170	132	6	24	3	12	298	149	0.968990723178	1.0	0.111	0.111	0.0
133	"ENSG00000159267"	"HLCS"	chr21	-	36948165	36948287	36938831	36938994	36962035	36962170	133	6	24	2	12	271	149	0.477649530884	0.8022096299343704	0.121	0.084	0.037
134	"ENSG00000159261"	"CLDN14"	chr21	-	36477373	36477563	36460620	36461776	36479494	36480090	134	3	0	6	4	298	149	0.000886858139469	0.011211367964551806	1.0	0.429	0.571
135	"ENSG00000185917"	"SETD4"	chr21	-	36048307	36048396	36045581	36046011	36053582	36053620	135	14	0	13	1	238	149	0.261771531408	0.5861731952432193	1.0	0.891	0.109
136	"ENSG00000185917"	"SETD4"	chr21	-	36057383	36057477	36057108	36057204	36058815	36058924	136	0	17	3	2	243	149	0.000774916873024	0.010110797638571228	0.0	0.479	-0.479
147	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399	147	817	2	304	1	262	149	1	1.0	0.996	0.994	0.002
148	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399	148	1780	8	534	1	279	149	1	1.0	0.992	0.997	-0.005
149	"ENSG00000241837"	"ATP5PO"	chr21	-	33914449	33914500	33912288	33912399	33915727	33915753	149	143	2	288	0	200	149	0.528696021342	0.8410911835762332	0.982	1.0	-0.018
150	"ENSG00000159131"	"GART"	chr21	-	33505560	33505702	33504411	33504527	33505973	33506104	150	278	2	83	0	291	149	0.608827331546	0.889207245260976	0.986	1.0	-0.014
151	"ENSG00000159131"	"GART"	chr21	-	33505973	33506104	33504411	33504527	33509782	33509920	151	113	4	23	0	280	149	0.0783641070655	0.26419934251863747	0.938	1.0	-0.062
152	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458	152	172	1	53	0	287	149	1	1.0	0.989	1.0	-0.011
153	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015	153	240	2	86	0	298	149	0.544783567585	0.8434577129597807	0.984	1.0	-0.016
154	"ENSG00000159131"	"GART"	chr21	-	33529566	33529768	33528849	33528937	33530758	33530884	154	0	66	2	25	298	149	0.773047950748	1.0	0.0	0.038	-0.038
155	"ENSG00000243646"	"IL10RB"	chr21	+	33276595	33276753	33267927	33268517	33279751	33279918	155	343	5	85	1	298	149	0.502039936094	0.8272665630235786	0.972	0.977	-0.005
161	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754	161	133	2	29	2	216	149	0.295360533474	0.6164634987645412	0.979	0.909	0.07
169	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32457596	32457720	169	1	0	109	1	298	149	0.481144680946	0.8053492177968475	1.0	0.982	0.018
170	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32467695	32467848	170	2	2	31	6	298	149	0.115016449515	0.3467193082715358	0.333	0.721	-0.388
171	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848	171	2	2	44	6	273	149	0.0856739981581	0.28139125335754395	0.353	0.8	-0.447
172	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848	172	2	1	121	0	273	149	0.130970670874	0.37930766476713024	0.522	1.0	-0.478
185	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32603160	32603292	185	10	0	0	1	294	149	1.40247544405e-05	0.0005653719063700289	1.0	0.0	1.0
187	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32602271	32602367	32582199	32582415	32603160	32603292	187	39	0	20	1	245	149	0.231858450681	0.5601431392284555	1.0	0.924	0.076
189	"ENSG00000159079"	"CFAP298"	chr21	-	32607648	32607716	32604124	32604283	32609837	32609954	189	89	0	55	2	217	149	0.567019687434	0.8576684124894673	1.0	0.95	0.05
190	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32607648	32607716	32612104	32612146	190	107	4	77	0	298	149	0.0382117377916	0.161067763030324	0.93	1.0	-0.07
191	"ENSG00000142207"	"URB1"	chr21	-	32366617	32366755	32363155	32363329	32368402	32368598	191	25	0	52	1	287	149	0.301689836883	0.6204948448265138	1.0	0.964	0.036
195	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518	195	6075	0	2213	3	246	149	1	1.0	1.0	0.998	0.002
196	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31663789	31663886	31667257	31667341	196	7495	0	1801	2	219	149	1	1.0	1.0	0.998	0.002
197	"ENSG00000156299"	"TIAM1"	chr21	-	31195223	31195305	31187000	31187087	31202907	31203012	197	122	2	17	0	231	149	0.717577746116	0.9744455735673374	0.975	1.0	-0.025
201	"ENSG00000156299"	"TIAM1"	chr21	-	31276731	31276908	31266009	31266983	31339242	31339422	201	11	2	23	2	298	149	0.546598963334	0.8441496313000744	0.733	0.852	-0.119
204	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29298921	29298953	29326058	29326336	204	219	2	40	0	298	149	0.531540191338	0.8410911835762332	0.982	1.0	-0.018
207	"ENSG00000156261"	"CCT8"	chr21	-	29069422	29069502	29067555	29067705	29070246	29070337	207	920	1	362	1	229	149	1	1.0	0.998	0.996	0.002
208	"ENSG00000156261"	"CCT8"	chr21	-	29071951	29071988	29070246	29070337	29073530	29073797	208	2	117	1	220	186	149	0.622206849806	0.9003243442114697	0.014	0.004	0.01
220	"ENSG00000154727"	"GABPA"	chr21	+	25741572	25741675	25734971	25735578	25751988	25752234	220	11	1	10	0	252	149	0.372356306535	0.6932044585401737	0.867	1.0	-0.133
222	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120	222	312	1	28	0	294	149	1	1.0	0.994	1.0	-0.006
223	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25751988	25752234	223	119	2	10	0	294	149	0.457166976104	0.7803732266909355	0.968	1.0	-0.032
224	"ENSG00000154727"	"GABPA"	chr21	+	25749035	25749120	25741572	25741675	25751988	25752234	224	98	2	15	0	234	149	0.536990911512	0.8411878420941191	0.969	1.0	-0.031
225	"ENSG00000154727"	"GABPA"	chr21	+	25749035	25749120	25745209	25745354	25751988	25752234	225	293	2	33	0	234	149	1	1.0	0.989	1.0	-0.011
226	"ENSG00000154727"	"GABPA"	chr21	+	25762311	25762365	25758009	25758204	25764209	25764350	226	234	2	31	0	203	149	0.818115022099	1.0	0.988	1.0	-0.012
261	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17788973	17793581	17796581	17797118	261	160	11	4	0	212	149	0.0328939017705	0.14515808695050403	0.911	1.0	-0.089
262	"ENSG00000154642"	"C21orf91"	chr21	-	17796581	17797118	17795207	17795270	17818191	17818325	262	239	4	5	0	298	149	0.255189042445	0.5792334852364653	0.968	1.0	-0.032
263	"ENSG00000154640"	"BTG3"	chr21	-	17604144	17604276	17598616	17598824	17604859	17604997	263	0	61	2	6	281	149	0.111230470314	0.33879270868322037	0.0	0.15	-0.15
267	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16194498	16194633	16231055	16231115	267	11	53	0	5	271	149	0.0166984996422	0.09084136729800228	0.102	0.0	0.102
268	"ENSG00000215386"	"MIR99AHG"	chr21	+	16223523	16223574	16194560	16194633	16231055	16231115	268	2	53	0	5	200	149	0.702089991726	0.9627048246027445	0.027	0.0	0.027
272	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16231055	16231115	16391613	16391685	272	3	64	0	8	211	149	0.293104843939	0.6132431877504573	0.032	0.0	0.032
274	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16231055	16231115	16391613	16391685	274	3	64	0	8	294	149	0.462982190984	0.7871580660035649	0.023	0.0	0.023
275	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16391613	16391685	275	6	64	2	8	294	149	0.833385377617	1.0	0.045	0.112	-0.067
277	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16231055	16231115	16487489	16487538	277	118	8	13	0	221	149	0.0211137176396	0.1069767508032587	0.909	1.0	-0.091
279	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16391613	16391685	16487489	16488343	279	7	78	0	8	298	149	0.0712561267714	0.24840461051316853	0.043	0.0	0.043
280	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16419398	16419741	16487489	16488343	280	5	127	0	4	298	149	0.443391380649	0.7666083336004442	0.019	0.0	0.019
283	"ENSG00000215386"	"MIR99AHG"	chr21	+	16535033	16535709	16487489	16487538	16537378	16537439	283	40	118	0	4	298	149	0.0079890831123	0.054031164565634254	0.145	0.0	0.145
284	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16564773	16564809	284	86	2	4	0	210	149	0.449219010581	0.7728164676554011	0.968	1.0	-0.032
285	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16589352	16589467	285	89	4	4	0	210	149	0.102102449615	0.31879995401033356	0.94	1.0	-0.06
286	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16594339	16594454	286	113	12	4	2	210	149	0.285046558539	0.6062377577679279	0.87	0.587	0.283
287	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16606993	16607087	287	89	2	4	2	210	149	0.0410588315364	0.16852500926518038	0.969	0.587	0.382
292	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589413	16487489	16487538	16594339	16594454	292	4	12	0	2	210	149	0.0126112686716	0.07459151516820978	0.191	0.0	0.191
294	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589540	16487489	16487538	16594339	16594454	294	4	12	0	2	298	149	0.0240356851465	0.1168365574482925	0.143	0.0	0.143
297	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16487489	16487538	16606993	16607087	297	23	2	2	2	264	149	0.0439813594481	0.1769931072257468	0.866	0.361	0.505
302	"ENSG00000215386"	"MIR99AHG"	chr21	+	16631440	16631489	16630795	16630972	16640229	16645065	302	3	2	2	0	198	149	0.0101564675556	0.06458401982649599	0.53	1.0	-0.47
303	"ENSG00000155313"	"USP25"	chr21	+	15777903	15778027	15765996	15766141	15791501	15791664	303	277	8	68	2	273	149	0.889150212561	1.0	0.95	0.949	0.001
304	"ENSG00000155313"	"USP25"	chr21	+	15799756	15799843	15791501	15791664	15805120	15805258	304	208	4	46	0	236	149	0.22484936781	0.552227617992566	0.97	1.0	-0.03
305	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15824965	15825061	305	324	10	49	8	277	149	0.00370474442399	0.03135178452988767	0.946	0.767	0.179
306	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15818697	15818846	15826203	15826365	306	140	2	31	0	245	149	0.532769843137	0.8410911835762332	0.977	1.0	-0.023
307	"ENSG00000155313"	"USP25"	chr21	+	15826203	15826365	15824965	15825061	15826976	15827203	307	288	3	73	0	298	149	0.764914750742	1.0	0.98	1.0	-0.02
308	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446	308	266	2	51	0	292	149	0.583454389391	0.8695672916382368	0.985	1.0	-0.015
310	"ENSG00000155313"	"USP25"	chr21	+	15849776	15849872	15842397	15842540	15864267	15864446	310	12	126	1	18	245	149	0.283926600038	0.6051548785576394	0.055	0.033	0.022
312	"ENSG00000229425"	"AJ009632.2"	chr21	-	15385621	15385689	15370510	15370911	15390577	15390618	312	1	1	0	5	217	149	0.216826579137	0.5409689583136468	0.407	0.0	0.407
314	"ENSG00000229425"	"AJ009632.2"	chr21	-	15393970	15394049	15390577	15390618	15394999	15395129	314	0	2	2	5	228	149	0.0554591089049	0.20726896957904345	0.0	0.207	-0.207
318	"ENSG00000229425"	"AJ009632.2"	chr21	-	15400497	15400549	15395462	15395497	15444023	15444081	318	4	0	5	2	201	149	0.0185977118124	0.09757410871152454	1.0	0.65	0.35
319	"ENSG00000229425"	"AJ009632.2"	chr21	-	15405574	15405764	15400497	15400549	15444023	15444081	319	1	2	0	1	298	149	0.618408051145	0.8968908900465123	0.2	0.0	0.2
321	"ENSG00000229425"	"AJ009632.2"	chr21	-	15441225	15441348	15404623	15405764	15444023	15444081	321	2	1	2	0	272	149	0.035650944115	0.1536468036878829	0.523	1.0	-0.477
322	"ENSG00000229425"	"AJ009632.2"	chr21	-	15441777	15441847	15441225	15441348	15444023	15444081	322	2	0	0	3	219	149	6.85597653716e-06	0.0003409652517375968	1.0	0.0	1.0
329	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14825522	14825624	14857541	14857708	329	7	18	5	5	298	149	0.262113326424	0.5862664455158706	0.163	0.333	-0.17
330	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14837181	14837823	14857541	14857708	330	4	1	3	0	298	149	0.0706942717991	0.24698529691614987	0.667	1.0	-0.333
346	"ENSG00000160284"	"SPATC1L"	chr21	-	46182623	46183774	46168307	46168658	46184355	46184459	346	0	2	1	6	298	149	0.221962935412	0.548178470237397	0.0	0.077	-0.077
367	"ENSG00000184319"	"RPL23AP82"	chr22	+	50788749	50788798	50785172	50785293	50788891	50789353	367	4	2	10	0	198	149	0.00979042620644	0.06291113714685079	0.601	1.0	-0.399
373	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50579973	50580082	50579726	50579830	50580189	50580416	373	95	0	45	2	258	149	0.264957254459	0.5880079919504637	1.0	0.929	0.071
377	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50391866	50392015	377	46	2	9	1	275	149	0.528345633073	0.8410911835762332	0.926	0.83	0.096
378	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135	378	38	23	12	19	275	149	0.0318700104936	0.14219490390269893	0.472	0.255	0.217
379	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50372071	50372150	50393892	50394135	379	2	23	4	19	298	149	0.271092677475	0.5929486516387509	0.042	0.095	-0.053
380	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50388985	50389111	50393892	50394135	380	17	8	9	8	298	149	0.305949008107	0.624841900331219	0.515	0.36	0.155
381	"ENSG00000100239"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419348	50419462	381	18	0	70	1	262	149	0.371908993892	0.6926860682997649	1.0	0.975	0.025
382	"ENSG00000100239"	"PPP6R2"	chr22	+	50436987	50437068	50436366	50436452	50437505	50437603	382	5	7	42	8	230	149	0.00322956590274	0.028386463966335762	0.316	0.773	-0.457
411	"ENSG00000075234"	"TTC38"	chr22	+	46269141	46269289	46268513	46268591	46272334	46272416	411	2	6	9	182	297	149	0.379232552295	0.6991370634264081	0.143	0.024	0.119
412	"ENSG00000075234"	"TTC38"	chr22	+	46281970	46282151	46281598	46281718	46283972	46284032	412	10	184	37	156	298	149	4.77050585451e-05	0.001165911630842244	0.026	0.106	-0.08
413	"ENSG00000075234"	"TTC38"	chr22	+	46292202	46292328	46289825	46289899	46292790	46292933	413	4	1	79	128	275	149	0.0678681965156	0.24007812549365742	0.684	0.251	0.433
414	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836	414	15	8	36	13	298	149	0.463418111226	0.7877113352331302	0.484	0.581	-0.097
415	"ENSG00000186951"	"PPARA"	chr22	+	46176752	46176836	46151883	46151970	46188722	46188822	415	4	0	17	1	233	149	0.23115369177	0.5596376256653979	1.0	0.916	0.084
416	"ENSG00000186951"	"PPARA"	chr22	+	46176752	46176836	46151883	46151970	46198341	46198410	416	8	0	15	2	233	149	0.0583570047596	0.21531479413113286	1.0	0.827	0.173
419	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46176752	46176836	46198341	46198591	419	0	4	13	10	249	149	0.000508670970197	0.0074711048747684375	0.0	0.438	-0.438
421	"ENSG00000186951"	"PPARA"	chr22	+	46219811	46220014	46218262	46218401	46231791	46232239	421	192	1	95	1	298	149	0.419775925922	0.7403635608941831	0.99	0.979	0.011
424	"ENSG00000100376"	"FAM118A"	chr22	+	45337833	45337968	45336394	45336411	45340385	45340882	424	2	16	0	7	284	149	0.199271926801	0.5109628482781038	0.062	0.0	0.062
429	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171143	45168167	45168246	45171599	45171683	429	1	59	7	41	298	149	0.0059931658133	0.04395193790034997	0.008	0.079	-0.071
430	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171152	45168167	45168246	45171599	45171639	430	1	59	7	41	298	149	0.0059931658133	0.04395193790034997	0.008	0.079	-0.071
431	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171177	45168165	45168246	45171599	45171683	431	11	59	14	41	298	149	0.197687718023	0.5075701584730286	0.085	0.146	-0.061
435	"ENSG00000093000"	"NUP50"	chr22	+	45178237	45178900	45175893	45176080	45183401	45183520	435	4	0	34	2	298	149	0.124810857391	0.36688387426893954	1.0	0.895	0.105
436	"ENSG00000093000"	"NUP50"	chr22	+	45181285	45181367	45175893	45176080	45183401	45183515	436	108	0	51	2	231	149	0.496430938039	0.8222552050481018	1.0	0.943	0.057
437	"ENSG00000093000"	"NUP50"	chr22	+	45181285	45181367	45177698	45178900	45183401	45183515	437	183	1	127	0	231	149	1	1.0	0.992	1.0	-0.008
447	"ENSG00000100227"	"POLDIP3"	chr22	-	42597672	42597737	42596185	42596365	42599697	42599793	447	0	3	3	43	214	149	0.206694758719	0.5242755800267839	0.0	0.046	-0.046
448	"ENSG00000100227"	"POLDIP3"	chr22	-	42601969	42602056	42599697	42599793	42602769	42603012	448	39	2	75	0	236	149	0.220113726043	0.5455694538024174	0.925	1.0	-0.075
449	"ENSG00000100227"	"POLDIP3"	chr22	-	42601969	42602107	42599697	42599793	42602769	42603160	449	21	2	36	0	287	149	0.0447941309167	0.17925196288428696	0.845	1.0	-0.155
451	"ENSG00000189306"	"RRP7A"	chr22	-	42518004	42518147	42516010	42516136	42519713	42519796	451	10	0	255	1	292	149	1	1.0	1.0	0.992	0.008
457	"ENSG00000183172"	"SMDT1"	chr22	+	42081924	42082065	42079699	42079954	42083118	42083353	457	139	0	221	1	290	149	1	1.0	1.0	0.991	0.009
466	"ENSG00000100138"	"SNU13"	chr22	-	41682355	41682587	41680243	41680364	41688793	41688895	466	7	0	25	128	298	149	1.04615393126e-07	1.4622223411761503e-05	1.0	0.089	0.911
471	"ENSG00000100418"	"DESI1"	chr22	-	41607261	41607331	41604043	41604153	41607839	41607861	471	6	0	194	2	219	149	0.571800885823	0.860256445882428	1.0	0.985	0.015
473	"ENSG00000100417"	"PMM1"	chr22	-	41586075	41586193	41584005	41584603	41589718	41589818	473	8	0	67	2	267	149	0.257092932145	0.5805766238951479	1.0	0.949	0.051
476	"ENSG00000100413"	"POLR3H"	chr22	-	41532603	41532745	41532093	41532157	41540698	41540795	476	10	0	27	1	291	149	0.240297333592	0.56499244452299	1.0	0.933	0.067
477	"ENSG00000100413"	"POLR3H"	chr22	-	41532658	41532745	41532093	41532157	41540698	41540795	477	18	0	50	1	236	149	0.324929586985	0.6433681184614395	1.0	0.969	0.031
478	"ENSG00000100413"	"POLR3H"	chr22	-	41533521	41533687	41532658	41532745	41540698	41540795	478	0	13	3	31	298	149	0.15436361077	0.4251516404816856	0.0	0.046	-0.046
487	"ENSG00000100395"	"L3MBTL2"	chr22	+	41206006	41206125	41205301	41205386	41209695	41209933	487	5	14	0	29	268	149	0.00161134047586	0.017394505843647705	0.166	0.0	0.166
489	"ENSG00000100395"	"L3MBTL2"	chr22	+	41213850	41214026	41209695	41209933	41216138	41216262	489	6	0	33	1	298	149	0.254710799385	0.5791025796267361	1.0	0.943	0.057
490	"ENSG00000100395"	"L3MBTL2"	chr22	+	41213892	41214026	41209695	41209933	41216138	41216262	490	6	0	50	1	283	149	0.29911006859	0.6196053429928856	1.0	0.963	0.037
495	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40951346	40951476	40964046	40964117	495	175	0	242	2	228	149	0.689443808066	0.9526851793416523	1.0	0.988	0.012
496	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40951346	40951476	40967798	40967884	496	4	1	55	2	228	149	0.505086267198	0.8302282724080884	0.723	0.947	-0.224
