ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1172	"ENSG00000213297"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455
1184	"ENSG00000033627"	"ATP6V0A1"	chr17	+	42477638	42477742	42477659	42477742	42468009	42468107
1198	"ENSG00000172057"	"ORMDL3"	chr17	-	39924029	39924225	39924029	39924220	39926816	39926846
1206	"ENSG00000276234"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37437766	37437829
1208	"ENSG00000275700"	"AATF"	chr17	+	37056600	37056871	37056605	37056871	37031613	37031685
1210	"ENSG00000276070"	"CCL4L2"	chr17	+	36211775	36212878	36212481	36212878	36211062	36211217
1212	"ENSG00000276070"	"CCL4L2"	chr17	+	36212292	36212878	36212481	36212878	36211062	36211217
1214	"ENSG00000276070"	"CCL4L2"	chr17	+	36212481	36212878	36212496	36212878	36211062	36211217
1243	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35739769	35741023	35741223
1308	"ENSG00000236088"	"COX10-AS1"	chr17	-	13892724	13892842	13892724	13892839	13898608	13898732
1309	"ENSG00000236088"	"COX10-AS1"	chr17	-	13892724	13892842	13892724	13892839	14034007	14034416
1312	"ENSG00000263400"	"TMEM220-AS1"	chr17	+	10736601	10736638	10736604	10736638	10729809	10729876
1420	"ENSG00000158805"	"ZNF276"	chr16	+	89723136	89723709	89723259	89723709	89722530	89722834
1478	"ENSG00000262583"	"TMEM231P1"	chr16	-	75505154	75505375	75505154	75505283	75516202	75516280
1551	"ENSG00000140939"	"NOL3"	chr16	+	67173861	67174046	67174007	67174046	67171151	67171457
1567	"ENSG00000254788"	"CKLF-CMTM1"	chr16	+	66563071	66563217	66563121	66563217	66558189	66558348
1599	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57486304	57486493
1603	"ENSG00000172775"	"PSME3IP1"	chr16	-	57173727	57173869	57173727	57173796	57185824	57186040
1620	"ENSG00000121274"	"TENT4B"	chr16	+	50225097	50225285	50225238	50225285	50224890	50224994
1634	"ENSG00000131797"	"CLUHP3"	chr16	+	31704154	31704390	31704219	31704390	31703167	31703363
1660	"ENSG00000169592"	"INO80E"	chr16	+	30004554	30004657	30004567	30004657	30003649	30003714
1673	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29447026	29446801	29446922	29452108	29454113
1682	"ENSG00000178188"	"SH2B1"	chr16	+	28867330	28867432	28867373	28867432	28866011	28867033
1719	"ENSG00000170540"	"ARL6IP1"	chr16	-	18797924	18798044	18797924	18797952	18798722	18798834
1726	"ENSG00000141646"	"SMAD4"	chr18	+	51046919	51047295	51046987	51047295	51044958	51045051
1804	"ENSG00000103197"	"TSC2"	chr16	+	2055979	2056244	2056195	2056244	2050399	2050486
1835	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668411	668357	668411	668104	668154
1848	"ENSG00000130731"	"METTL26"	chr16	-	634888	635063	634888	634956	635611	635774
1888	"ENSG00000284946"	"AC068831.6"	chr15	-	90980883	90981669	90980883	90981033	90981747	90981981
1893	"ENSG00000196547"	"MAN2A2"	chr15	+	90905844	90906016	90905921	90906016	90905578	90905723
1899	"ENSG00000196547"	"MAN2A2"	chr15	+	90918193	90918388	90918234	90918388	90917651	90917843
1902	"ENSG00000182511"	"FES"	chr15	+	90891499	90891676	90891553	90891676	90890981	90891191
1923	"ENSG00000140526"	"ABHD2"	chr15	+	89102396	89102576	89102499	89102576	89090282	89090372
2001	"ENSG00000213614"	"HEXA"	chr15	-	72356524	72356650	72356524	72356617	72362375	72362466
2009	"ENSG00000245750"	"DRAIC"	chr15	+	69671725	69671907	69671739	69671907	69592212	69592313
2029	"ENSG00000137878"	"GCOM1"	chr15	+	57708713	57709358	57709184	57709358	57706491	57706955
2037	"ENSG00000104093"	"DMXL2"	chr15	-	51476588	51476719	51476588	51476716	51479947	51480139
2042	"ENSG00000166200"	"COPS2"	chr15	-	49137347	49137458	49137347	49137437	49144226	49144304
2083	"ENSG00000140326"	"CDAN1"	chr15	-	42735874	42736081	42735874	42736078	42736301	42736780
2088	"ENSG00000168970"	"JMJD7-PLA2G4B"	chr15	+	41834739	41835223	41834969	41835223	41828115	41828188
2132	"ENSG00000092439"	"TRPM7"	chr15	-	50583088	50583159	50583088	50583156	50589591	50589656
2156	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407137	25409087	25409207
2183	"ENSG00000092758"	"COL9A3"	chr20	+	62836186	62836532	62836477	62836532	62835920	62835953
2313	"ENSG00000089916"	"GPATCH2L"	chr14	+	76173545	76176690	76176622	76176690	76171842	76172019
2315	"ENSG00000119684"	"MLH3"	chr14	-	75030542	75030715	75030542	75030702	75032067	75032179
2328	"ENSG00000205659"	"LIN52"	chr14	+	74091231	74091306	74091237	74091306	74084962	74084993
2398	"ENSG00000012983"	"MAP4K5"	chr14	-	50437893	50438011	50437893	50438008	50440012	50440073
2403	"ENSG00000165555"	"NOXRED1"	chr14	-	77405912	77406875	77405912	77406135	77407464	77407645
2480	"ENSG00000092200"	"RPGRIP1"	chr14	+	21321853	21322004	21321856	21322004	21321358	21321506
2501	"ENSG00000135423"	"GLS2"	chr12	-	56475623	56475977	56475623	56475682	56477659	56477718
2570	"ENSG00000082269"	"FAM135A"	chr6	+	70475409	70475549	70475458	70475549	70452491	70452571
2572	"ENSG00000082269"	"FAM135A"	chr6	+	70524342	70526698	70524930	70526698	70522512	70522586
2578	"ENSG00000118482"	"PHF3"	chr6	+	63646526	63646795	63646618	63646795	63636480	63636822
2580	"ENSG00000146166"	"LGSN"	chr6	-	63285586	63285753	63285586	63285701	63293667	63293856
2581	"ENSG00000146166"	"LGSN"	chr6	-	63285586	63285753	63285586	63285701	63294912	63295045
2654	"ENSG00000112511"	"PHF1"	chr6	+	33415589	33415670	33415592	33415670	33415260	33415329
2663	"ENSG00000159199"	"ATP5MC1"	chr17	+	48894348	48894449	48894371	48894449	48893408	48893456
2668	"ENSG00000166278"	"C2"	chr6	+	31945177	31945672	31945461	31945672	31944726	31944853
2758	"ENSG00000155324"	"GRAMD2B"	chr5	+	126465376	126465545	126465425	126465545	126371312	126371567
2782	"ENSG00000178338"	"ZNF354B"	chr5	+	178887608	178888122	178887620	178888122	178885613	178885733
2783	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178620673	178619837	178619896	178622392	178622459
2799	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18288282	18288604
2801	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18305084	18305178
2820	"ENSG00000183010"	"PYCR1"	chr17	-	81934925	81935147	81934925	81935144	81935336	81935516
2827	"ENSG00000116459"	"ATP5PB"	chr1	+	111456085	111456249	111456226	111456249	111454210	111454356
2829	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157790599	157790651
2834	"ENSG00000133466"	"C1QTNF6"	chr22	-	37182151	37182735	37182151	37182582	37185217	37185455
2836	"ENSG00000113249"	"HAVCR1"	chr5	-	157057897	157058076	157057897	157057955	157058303	157058396
2957	"ENSG00000114107"	"CEP70"	chr3	-	138571265	138571356	138571265	138571353	138572858	138572984
3006	"ENSG00000204120"	"GIGYF2"	chr2	+	232791007	232791170	232791011	232791170	232790715	232790915
3020	"ENSG00000001084"	"GCLC"	chr6	-	53514438	53514532	53514438	53514497	53516108	53516240
3036	"ENSG00000196605"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
3037	"ENSG00000196605"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764935	9765035
3118	"ENSG00000131503"	"ANKHD1"	chr5	+	140537337	140537589	140537388	140537589	140528183	140529796
3132	"ENSG00000214655"	"ZSWIM8"	chr10	+	73800010	73800194	73800119	73800194	73799001	73799053
3139	"ENSG00000135480"	"KRT7"	chr12	+	52245350	52245632	52245411	52245632	52244377	52244611
3166	"ENSG00000048028"	"USP28"	chr11	-	113830866	113830946	113830866	113830943	113831919	113831993
3214	"ENSG00000169062"	"UPF3A"	chr13	+	114291604	114291792	114291633	114291792	114286518	114286629
3286	"ENSG00000171557"	"FGG"	chr4	-	154609629	154610197	154609629	154609763	154611804	154611898
3338	"ENSG00000164066"	"INTU"	chr4	+	127685441	127687867	127687740	127687867	127684408	127684486
3339	"ENSG00000164066"	"INTU"	chr4	+	127687677	127687867	127687740	127687867	127684408	127684486
3342	"ENSG00000126522"	"ASL"	chr7	+	66086743	66087791	66087728	66087791	66083076	66083174
3343	"ENSG00000126522"	"ASL"	chr7	+	66086743	66088921	66088806	66088921	66083076	66083174
3344	"ENSG00000126522"	"ASL"	chr7	+	66086743	66087791	66087728	66087791	66086584	66086662
3345	"ENSG00000126522"	"ASL"	chr7	+	66086743	66088921	66088806	66088921	66086584	66086662
3353	"ENSG00000137713"	"PPP2R1B"	chr11	-	111742052	111742665	111742052	111742144	111743375	111743530
3364	"ENSG00000077232"	"DNAJC10"	chr2	+	182728575	182728994	182728862	182728994	182722024	182722075
3366	"ENSG00000077232"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182731029	182731107
3383	"ENSG00000108591"	"DRG2"	chr17	+	18099632	18100435	18100362	18100435	18099016	18099093
3399	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85677875	85677423	85677492	85678135	85678188
3401	"ENSG00000203875"	"SNHG5"	chr6	-	85677423	85678032	85677423	85677875	85678135	85678188
3418	"ENSG00000197647"	"ZNF433"	chr19	-	12018165	12018301	12018165	12018292	12034827	12034874
3420	"ENSG00000197647"	"ZNF433"	chr19	-	12018165	12018380	12018165	12018301	12034827	12034874
3424	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819807	52819753	52819792	52820290	52820317
3425	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819792	52820290	52820317
3426	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819807	52820290	52820317
3441	"ENSG00000161912"	"ADCY10P1"	chr6	+	41108948	41109904	41109712	41109904	41108304	41108509
3474	"ENSG00000132466"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73141740	73141843
3501	"ENSG00000017260"	"ATP2C1"	chr3	+	130992930	130993001	130992950	130993001	130975331	130975488
3507	"ENSG00000122008"	"POLK"	chr5	+	75593877	75594049	75593965	75594049	75587025	75587058
3518	"ENSG00000154144"	"TBRG1"	chr11	+	124626812	124627050	124626903	124627050	124626472	124626609
3522	"ENSG00000145247"	"OCIAD2"	chr4	-	48892771	48894053	48892771	48892889	48897803	48897857
3530	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122087596	122087694
3532	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086115	122091702	122091843
3533	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122091702	122091843
3636	"ENSG00000074935"	"TUBE1"	chr6	-	112081091	112081207	112081091	112081203	112086555	112086608
3672	"ENSG00000164073"	"MFSD8"	chr4	-	127938782	127938838	127938782	127938836	127939480	127939601
3685	"ENSG00000113905"	"HRG"	chr3	+	186672786	186675190	186675088	186675190	186671622	186671789
3694	"ENSG00000128513"	"POT1"	chr7	-	124928814	124928999	124928814	124928996	124929558	124929801
3749	"ENSG00000068650"	"ATP11A"	chr13	+	112881812	112887168	112881815	112887168	112878216	112878303
3751	"ENSG00000068650"	"ATP11A"	chr13	+	112881815	112887168	112881875	112887168	112878216	112878303
3816	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146521705	146521543	146521701	146521832	146522053
3849	"ENSG00000134802"	"SLC43A3"	chr11	-	57426587	57426750	57426587	57426652	57427407	57427496
3857	"ENSG00000175110"	"MRPS22"	chr3	+	139346877	139347044	139346880	139347044	139344564	139344718
3862	"ENSG00000134897"	"BIVM"	chr13	+	102807145	102807745	102807283	102807745	102805306	102805390
3872	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32633950	32634110	32633950	32634072	32634701	32634792
3877	"ENSG00000155975"	"VPS37A"	chr8	+	17274732	17274958	17274775	17274958	17268855	17268956
3941	"ENSG00000187742"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89334024	89334155
3997	"ENSG00000144395"	"CCDC150"	chr2	+	196729192	196729861	196729792	196729861	196725972	196726099
4041	"ENSG00000159433"	"STARD9"	chr15	+	42663280	42663917	42663819	42663917	42662793	42662891
4062	"ENSG00000156508"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519882	73520056
4105	"ENSG00000099330"	"OCEL1"	chr19	+	17226692	17227199	17226993	17227199	17226225	17226316
4148	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723114	49722595	49722754	49723253	49723302
4171	"ENSG00000136560"	"TANK"	chr2	+	161203483	161203595	161203486	161203595	161197336	161197528
4181	"ENSG00000013441"	"CLK1"	chr2	-	200856890	200857884	200856890	200856985	200857972	200858089
4214	"ENSG00000169562"	"GJB1"	chrX	+	71223186	71223335	71223219	71223335	71222583	71222766
4220	"ENSG00000213585"	"VDAC1"	chr5	-	133992945	133993018	133992945	133993015	134004486	134004635
4221	"ENSG00000213585"	"VDAC1"	chr5	-	133992945	133993018	133992945	133993015	134004894	134004975
4222	"ENSG00000115446"	"UNC50"	chr2	+	98609642	98610039	98609755	98610039	98608588	98608726
4246	"ENSG00000085465"	"OVGP1"	chr1	-	111421275	111421673	111421275	111421461	111422926	111423051
4250	"ENSG00000121940"	"CLCC1"	chr1	-	108950308	108950448	108950308	108950355	108954369	108954472
4316	"ENSG00000143353"	"LYPLAL1"	chr1	+	219210514	219210647	219210531	219210647	219193129	219193251
4347	"ENSG00000048740"	"CELF2"	chr10	+	11328925	11334358	11330455	11334358	11325835	11325979
4356	"ENSG00000133731"	"IMPA1"	chr8	-	81681497	81681584	81681497	81681563	81686251	81686331
4359	"ENSG00000168894"	"RNF181"	chr2	+	85596952	85597178	85597103	85597178	85596518	85596649
4387	"ENSG00000159346"	"ADIPOR1"	chr1	-	202943757	202943945	202943757	202943863	202944982	202945169
4397	"ENSG00000145833"	"DDX46"	chr5	+	134811220	134811845	134811695	134811845	134807747	134807941
4411	"ENSG00000137996"	"RTCA"	chr1	+	100268073	100268295	100268151	100268295	100267499	100267538
4415	"ENSG00000092010"	"PSME1"	chr14	+	24138048	24138263	24138195	24138263	24137699	24137797
4455	"ENSG00000240401"	"AC012358.2"	chr2	+	55329421	55329713	55329567	55329713	55308831	55308927
4504	"ENSG00000072210"	"ALDH3A2"	chr17	+	19648934	19649124	19648952	19649124	19648750	19648830
4515	"ENSG00000237767"	"LINC01370"	chr20	+	40007902	40008459	40008340	40008459	40006262	40006358
4554	"ENSG00000178295"	"GEN1"	chr2	+	17759911	17760104	17759928	17760104	17753857	17753967
4597	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64500882	64500548	64500773	64501056	64501143
4605	"ENSG00000108654"	"DDX5"	chr17	-	64506075	64506262	64506075	64506259	64506754	64507562
4608	"ENSG00000181392"	"SYNE4"	chr19	-	36005332	36006671	36005332	36005437	36006749	36006944
4635	"ENSG00000132716"	"DCAF8"	chr1	-	160261284	160261358	160261284	160261350	160262116	160262451
4636	"ENSG00000132716"	"DCAF8"	chr1	-	160261284	160261358	160261284	160261350	160262275	160262476
4645	"ENSG00000139209"	"SLC38A4"	chr12	-	46792952	46793183	46792952	46793178	46803602	46803794
4646	"ENSG00000139209"	"SLC38A4"	chr12	-	46792952	46793183	46792952	46793178	46832326	46832408
4719	"ENSG00000197343"	"ZNF655"	chr7	+	99561887	99562494	99562367	99562494	99560532	99560695
4734	"ENSG00000162687"	"KCNT2"	chr1	-	196315891	196316026	196315891	196316021	196317173	196317269
4761	"ENSG00000072682"	"P4HA2"	chr5	-	132227085	132227258	132227085	132227221	132227538	132227794
4791	"ENSG00000143416"	"SELENBP1"	chr1	-	151365188	151365281	151365188	151365238	151365605	151365684
4869	"ENSG00000040275"	"SPDL1"	chr5	+	169588372	169588575	169588393	169588575	169587260	169587372
4887	"ENSG00000106049"	"HIBADH"	chr7	-	27632335	27632445	27632335	27632441	27649472	27649633
4891	"ENSG00000113119"	"TMCO6"	chr5	+	140642490	140642671	140642585	140642671	140642314	140642419
4951	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151197948	151198117
4953	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151198724	151199187
4978	"ENSG00000159214"	"CCDC24"	chr1	+	43993803	43993964	43993839	43993964	43992522	43992639
4979	"ENSG00000159214"	"CCDC24"	chr1	+	43993803	43993964	43993886	43993964	43992522	43992639
4980	"ENSG00000159214"	"CCDC24"	chr1	+	43993803	43993964	43993889	43993964	43992522	43992639
5002	"ENSG00000084072"	"PPIE"	chr1	+	39741894	39743297	39743215	39743297	39741365	39741409
5008	"ENSG00000134759"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
5009	"ENSG00000134759"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
5019	"ENSG00000117543"	"DPH5"	chr1	-	101001466	101001587	101001466	101001544	101013709	101013818
5072	"ENSG00000145979"	"TBC1D7"	chr6	-	13326786	13326963	13326786	13326906	13328315	13328583
5077	"ENSG00000132549"	"VPS13B"	chr8	+	99431520	99431664	99431536	99431664	99429569	99429647
5137	"ENSG00000227372"	"TP73-AS1"	chr1	-	3745606	3746186	3745606	3746181	3746436	3747023
5163	"ENSG00000139540"	"SLC39A5"	chr12	+	56231203	56231561	56231465	56231561	56230239	56230295
5183	"ENSG00000112096"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159684853	159685033
5184	"ENSG00000143842"	"SOX13"	chr1	+	204116503	204116679	204116506	204116679	204114518	204114605
5197	"ENSG00000126214"	"KLC1"	chr14	+	103692358	103692425	103692359	103692425	103679383	103679518
5214	"ENSG00000231683"	"AL033397.1"	chr6	-	53569422	53569605	53569422	53569584	53573199	53573275
5273	"ENSG00000163349"	"HIPK1"	chr1	+	113954625	113954770	113954650	113954770	113952765	113952889
5295	"ENSG00000168389"	"MFSD2A"	chr1	+	39967627	39967916	39967803	39967916	39967085	39967169
5305	"ENSG00000165801"	"ARHGEF40"	chr14	+	21087000	21087463	21087319	21087463	21085688	21085866
5534	"ENSG00000077157"	"PPP1R12B"	chr1	+	202567777	202567831	202567780	202567831	202564442	202564547
5543	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970478	31970342	31970378	31970592	31970825
5544	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970478	31970342	31970378	31970605	31972252
5606	"ENSG00000131778"	"CHD1L"	chr1	+	147294383	147294517	147294408	147294517	147293924	147294014
5623	"ENSG00000090263"	"MRPS33"	chr7	-	141010418	141010660	141010418	141010617	141014550	141014679
5648	"ENSG00000168538"	"TRAPPC11"	chr4	+	183680119	183680267	183680207	183680267	183679352	183679486
5693	"ENSG00000118298"	"CA14"	chr1	+	150261458	150261638	150261577	150261638	150260150	150260171
5712	"ENSG00000177311"	"ZBTB38"	chr3	+	141438242	141438365	141438267	141438365	141431722	141432243
5865	"ENSG00000153707"	"PTPRD"	chr9	-	8485226	8485327	8485226	8485324	8485761	8486349
5892	"ENSG00000084090"	"STARD7"	chr2	-	96193077	96193205	96193077	96193160	96193301	96193352
5923	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99414690	99414571	99414686	99416348	99416428
6024	"ENSG00000115594"	"IL1R1"	chr2	+	102165114	102165304	102165224	102165304	102164773	102165003
6030	"ENSG00000161618"	"ALDH16A1"	chr19	+	49461618	49462036	49461883	49462036	49460821	49460899
6045	"ENSG00000169398"	"PTK2"	chr8	-	140890542	140890769	140890542	140890603	140925561	140925749
6050	"ENSG00000233184"	"AC093157.1"	chr1	+	101080886	101083574	101083460	101083574	101080388	101080613
6052	"ENSG00000189171"	"S100A13"	chr1	-	153626319	153627598	153626319	153626533	153631010	153631360
6059	"ENSG00000120158"	"RCL1"	chr9	+	4841204	4841357	4841231	4841357	4839776	4839859
6076	"ENSG00000162819"	"BROX"	chr1	+	222724091	222724164	222724099	222724164	222722418	222722514
6092	"ENSG00000134255"	"CEPT1"	chr1	+	111147641	111148053	111147646	111148053	111140222	111140307
6100	"ENSG00000169682"	"SPNS1"	chr16	+	28975183	28975392	28975187	28975392	28974793	28975100
6134	"ENSG00000162927"	"PUS10"	chr2	-	60965057	60967613	60965057	60965103	60971522	60971557
6142	"ENSG00000204599"	"TRIM39"	chr6	+	30328888	30329041	30328908	30329041	30326478	30326887
6192	"ENSG00000112514"	"CUTA"	chr6	-	33417480	33417816	33417480	33417695	33418086	33418317
6215	"ENSG00000116221"	"MRPL37"	chr1	+	54209945	54210131	54209947	54210131	54200166	54200589
6221	"ENSG00000144357"	"UBR3"	chr2	+	169986644	169986794	169986733	169986794	169964392	169964538
6239	"ENSG00000170581"	"STAT2"	chr12	-	56348751	56348851	56348751	56348804	56349344	56349509
6240	"ENSG00000170581"	"STAT2"	chr12	-	56348751	56348851	56348751	56348804	56349425	56349509
6249	"ENSG00000169764"	"UGP2"	chr2	+	63885770	63885886	63885788	63885886	63885588	63885677
6279	"ENSG00000138078"	"PREPL"	chr2	-	44359496	44360038	44359496	44359750	44361416	44361561
6313	"ENSG00000132837"	"DMGDH"	chr5	-	79055809	79055908	79055809	79055904	79063612	79063787
6314	"ENSG00000132837"	"DMGDH"	chr5	-	79055809	79055908	79055809	79055904	79069519	79069674
6337	"ENSG00000224081"	"SLC44A3-AS1"	chr1	-	94743837	94743993	94743837	94743961	94770261	94770313
6347	"ENSG00000095787"	"WAC"	chr10	+	28616172	28616362	28616175	28616362	28615327	28615573
6355	"ENSG00000117305"	"HMGCL"	chr1	-	23808134	23808323	23808134	23808215	23810735	23810799
6360	"ENSG00000118816"	"CCNI"	chr4	-	77055961	77056102	77055961	77056100	77056248	77056485
6428	"ENSG00000164116"	"GUCY1A1"	chr4	+	155696755	155697122	155696805	155697122	155667662	155667932
6430	"ENSG00000081377"	"CDC14B"	chr9	-	96565392	96565483	96565392	96565455	96619218	96619843
6460	"ENSG00000113812"	"ACTR8"	chr3	-	53873031	53873146	53873031	53873127	53874210	53874364
6463	"ENSG00000173209"	"AHSA2P"	chr2	+	61178980	61179171	61178985	61179171	61177427	61177688
6467	"ENSG00000124574"	"ABCC10"	chr6	+	43432141	43433360	43433234	43433360	43427855	43427967
6469	"ENSG00000143543"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153977169	153977389
6519	"ENSG00000164930"	"FZD6"	chr8	+	103324480	103325498	103325053	103325498	103299955	103300284
6526	"ENSG00000251247"	"ZNF345"	chr19	+	36851727	36851904	36851829	36851904	36850929	36850968
6557	"ENSG00000138411"	"HECW2"	chr2	-	196318551	196319925	196318551	196319904	196322477	196322620
6568	"ENSG00000048707"	"VPS13D"	chr1	+	12341779	12341885	12341782	12341885	12335704	12335827
6586	"ENSG00000115204"	"MPV17"	chr2	-	27312993	27313109	27312993	27313074	27317077	27317234
6621	"ENSG00000237298"	"TTN-AS1"	chr2	+	178600475	178600667	178600557	178600667	178597595	178597681
6624	"ENSG00000237298"	"TTN-AS1"	chr2	+	178644293	178644501	178644298	178644501	178641300	178641444
6655	"ENSG00000132693"	"CRP"	chr1	-	159713502	159713640	159713502	159713603	159714002	159714138
6656	"ENSG00000132693"	"CRP"	chr1	-	159713502	159713640	159713502	159713603	159714006	159714138
6674	"ENSG00000099840"	"IZUMO4"	chr19	+	2097928	2098334	2098286	2098334	2097423	2097495
6678	"ENSG00000137776"	"SLTM"	chr15	-	58916934	58917020	58916934	58916999	58921445	58921584
6679	"ENSG00000137776"	"SLTM"	chr15	-	58916934	58917020	58916934	58916999	58932355	58932443
6683	"ENSG00000086696"	"HSD17B2"	chr16	+	82090901	82098534	82098074	82098534	82070941	82071127
6687	"ENSG00000170322"	"NFRKB"	chr11	-	129893061	129893152	129893061	129893101	129893296	129893385
6730	"ENSG00000235194"	"PPP1R3E"	chr14	-	23299400	23299541	23299400	23299538	23300757	23300864
6905	"ENSG00000166801"	"FAM111A"	chr11	+	59148796	59148953	59148835	59148953	59143082	59143304
