ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
29	"ENSG00000237484"	"LINC01684"	chr21	+	24488112	24488912	24488112	24488309	24488479	24488912	29	2	0	3,3	0,2	298	149	0.402928665708	0.6359016382974598	1.0	1.0,0.429	0.285
38	"ENSG00000275464"	"FP565260.1"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	38	3	57	1,1	47,59	298	149	0.633236770025	0.843283981233026	0.026	0.011,0.008	0.017
39	"ENSG00000275464"	"FP565260.1"	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103	39	0	44	1,2	60,32	298	149	0.70549620176	0.8944044486779695	0.0	0.008,0.03	-0.019
40	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698122	50698689	50698803	40	5	2	11,13	0,2	298	149	0.046019747778	0.14307176772890665	0.556	1.0,0.765	-0.327
41	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698342	50698689	50698803	41	0	3	13,5	4,2	298	149	0.000153538182502	0.002858098962475118	0.0	0.619,0.556	-0.588
42	"ENSG00000100299"	"ARSA"	chr22	-	50626590	50627406	50626590	50626760	50627165	50627406	42	22	0	38,38	2,2	298	149	0.0666348383486	0.18461475983903042	1.0	0.905,0.905	0.095
43	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	43	163	57	132,267	1,79	298	149	0.00579831746636	0.03575629104255334	0.588	0.985,0.628	-0.219
44	"ENSG00000025770"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	44	7	119	28,2	37,78	217	149	0.0234868769448	0.0898980462369931	0.039	0.342,0.017	-0.141
45	"ENSG00000100241"	"SBF1"	chr22	-	50447321	50447609	50447321	50447453	50447521	50447609	45	0	66	12,0	123,138	217	149	0.0545603706478	0.16094235318056752	0.0	0.063,0.0	-0.032
46	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	46	8	59	20,14	132,80	244	149	0.60667645961	0.8221611347280896	0.076	0.085,0.097	-0.015
47	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467693	50467785	50467923	47	0	14	7,4	39,19	241	149	0.00730543546617	0.04185544943711295	0.0	0.1,0.115	-0.108
48	"ENSG00000205593"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	48	11	10	15,12	7,14	298	149	0.75435861294	0.9321017369536919	0.355	0.517,0.3	-0.053
49	"ENSG00000205593"	"DENND6B"	chr22	-	50316024	50316475	50316024	50316087	50316369	50316475	49	1	0	25,1	1,1	298	149	1	1.0	1.0	0.926,0.333	0.37
50	"ENSG00000128159"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	50	29	39	29,26	45,44	220	149	0.563678680812	0.7844782091666365	0.335	0.304,0.286	0.04
51	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	51	10	28	10,8	6,26	298	149	0.325771510783	0.5514765842501701	0.152	0.455,0.133	-0.142
52	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	52	43	1	53,41	2,3	298	149	0.261536143316	0.4791099153533325	0.956	0.93,0.872	0.055
53	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	53	47	17	63,46	12,33	298	149	0.898092168665	1.0	0.58	0.724,0.411	0.012
55	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	55	17	65	19,47	11,192	228	149	0.138268888076	0.3062763174898536	0.146	0.53,0.138	-0.188
57	"ENSG00000075275"	"CELSR1"	chr22	-	46361173	46364251	46361173	46363247	46363995	46364251	57	5	11	15,2	6,14	298	149	0.643529885877	0.8513914201790174	0.185	0.556,0.067	-0.127
58	"ENSG00000231711"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699	58	8	6	8,5	0,6	298	149	0.25225410419	0.4692771882417318	0.4	1.0,0.294	-0.247
59	"ENSG00000184208"	"C22orf46"	chr22	+	41693462	41698136	41693462	41693851	41693937	41698136	59	20	18	23,31	7,21	235	149	0.180412981782	0.37385828996058534	0.413	0.676,0.483	-0.167
60	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	60	46	253	24,28	26,89	298	149	0.00219136693799	0.018764362037588658	0.083	0.316,0.136	-0.143
61	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	61	8	80	14,7	33,66	298	149	0.0915065935056	0.2302495029566324	0.048	0.175,0.05	-0.064
62	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	62	14	56	26,6	16,41	298	149	0.200895960935	0.4024633655897025	0.111	0.448,0.068	-0.147
65	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38740888	38741050	65	94	5	132,62	2,0	298	149	0.00962347415085	0.049683982825318614	0.904	0.971,1.0	-0.082
66	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	66	105	675	155,59	191,330	298	149	0.00135147249173	0.013411798204353677	0.072	0.289,0.082	-0.114
67	"ENSG00000100242"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	67	58	696	58,39	300,410	298	149	0.0196596000151	0.07953272970127652	0.04	0.088,0.045	-0.027
68	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	68	566	2145	1611,590	1022,1101	298	149	8.78898660561e-06	0.0003736254305959315	0.117	0.441,0.211	-0.209
69	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38087264	38086241	38086449	38087123	38087264	69	1	11	5,0	0,36	298	149	0.236754926426	0.4505108028563314	0.043	1.0,0.0	-0.457
70	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	70	2	7	4,2	0,40	298	149	0.566743593142	0.7865742520502249	0.125	1.0,0.024	-0.387
72	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	72	7	63	20,5	16,39	225	149	0.026647999553	0.09721735199067681	0.069	0.453,0.078	-0.197
73	"ENSG00000100097"	"LGALS1"	chr22	+	37678375	37678654	37678375	37678392	37678482	37678654	73	36	0	43,75	1,0	239	149	1	1.0	1.0	0.964,1.0	0.018
74	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	74	22	84	131,49	145,166	298	149	0.0304056426574	0.10657977899909685	0.116	0.311,0.129	-0.104
75	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	75	25	64	228,84	153,181	298	149	0.0346021262031	0.11658524140606036	0.163	0.427,0.188	-0.144
77	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832	77	2	1	4,1	0,0	298	149	0.0490555106103	0.1496380308387472	0.5	1.0,1.0	-0.5
79	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	79	7	16	26,7	28,15	298	149	0.271911829268	0.49032476071973286	0.179	0.317,0.189	-0.074
80	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	80	2	15	12,3	17,32	236	149	0.212100608431	0.418614108309323	0.078	0.308,0.056	-0.104
85	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	85	15	249	31,38	208,940	298	149	0.728462672045	0.9119476307931768	0.029	0.069,0.02	-0.016
86	"ENSG00000187860"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727	86	9	4	6,0	2,2	298	149	0.228111335116	0.44034030010233227	0.529	0.6,0.0	0.229
87	"ENSG00000099992"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	87	4	59	6,0	24,37	264	149	0.873826341117	1.0	0.037	0.124,0.0	-0.025
88	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	88	3	250	19,15	182,182	235	149	2.14886000931e-05	0.0006814956029526	0.008	0.062,0.05	-0.048
90	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	90	2	4	11,4	2,5	298	149	0.106022340239	0.25542520393591883	0.2	0.733,0.286	-0.309
91	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	91	50	68	74,58	16,66	298	149	0.0532532822286	0.15801988795951902	0.269	0.698,0.305	-0.232
92	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291564	29291599	92	57	1	73,70	0,0	298	149	0.307646234244	0.5322936865224623	0.966	1.0,1.0	-0.034
93	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	93	62	54	75,64	15,64	298	149	0.201791368712	0.403582737424	0.365	0.714,0.333	-0.158
94	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	94	67	40	112,51	12,19	298	149	0.00649382642638	0.03831101929106469	0.456	0.824,0.573	-0.242
95	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29299598	29299851	95	64	0	100,49	0,2	298	149	0.729516555398	0.9125046396192845	1.0	1.0,0.925	0.037
96	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	96	345	72	297,308	13,35	298	149	5.65376713885e-05	0.0013720113453549354	0.706	0.92,0.815	-0.161
97	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	97	26	8	23,5	1,3	298	149	0.315499236998	0.5406239069656981	0.619	0.92,0.455	-0.069
99	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27998603	27998838	99	38	0	46,11	0,4	298	149	0.032953396303	0.11280562960604341	1.0	1.0,0.579	0.211
100	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27998152	27998603	27998838	100	42	8	36,11	8,3	298	149	0.731574096507	0.9141244808136249	0.724	0.692,0.647	0.054
102	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	102	8	27	64,14	19,33	298	149	0.0259367404722	0.09549436264764546	0.129	0.627,0.175	-0.272
103	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	103	4	22	29,8	22,50	298	149	0.0923540978597	0.23200773787554144	0.083	0.397,0.074	-0.153
105	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531	105	553	6	173,382	0,2	226	149	0.593164464384	0.809339357959867	0.984	1.0,0.992	-0.012
106	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	106	744	50	233,502	11,32	267	149	0.49127326128	0.7194458656516785	0.893	0.922,0.897	-0.016
108	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	108	26	708	16,10	132,480	230	149	0.661385026583	0.8650102224173035	0.023	0.073,0.013	-0.02
109	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	109	245	13	143,160	7,4	230	149	0.304230632662	0.5282614172004716	0.924	0.93,0.963	-0.022
110	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883873	23884024	110	14	0	6,0	0,4	298	149	0.00414874974221	0.028882236881308643	1.0	1.0,0.0	0.5
111	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024	111	11	1	8,1	0,2	298	149	0.873503881201	1.0	0.846	1.0,0.2	0.246
112	"ENSG00000133460"	"SLC2A11"	chr22	+	23883771	23884429	23883771	23883873	23884301	23884429	112	7	1	11,4	0,0	298	149	0.409169992214	0.641025858162759	0.778	1.0,1.0	-0.222
113	"ENSG00000099953"	"MMP11"	chr22	+	23779186	23780502	23779186	23779368	23780358	23780502	113	48	11	14,47	0,10	298	149	0.277718175723	0.4976510449278511	0.686	1.0,0.701	-0.164
114	"ENSG00000099953"	"MMP11"	chr22	+	23779186	23780502	23779186	23779416	23780358	23780502	114	3	242	6,10	19,155	298	149	0.000815609983356	0.009460900321188197	0.006	0.136,0.031	-0.077
119	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407	119	3	5	4,3	0,22	269	149	0.559172894802	0.7805501470524425	0.249	1.0,0.07	-0.286
120	"ENSG00000161179"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761	120	18	2	10,17	0,17	284	149	0.485281882758	0.7128738809074203	0.825	1.0,0.344	0.153
121	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629761	21629009	21629407	21629601	21629761	121	31	4	19,40	0,8	298	149	0.822089842614	0.9778937322143909	0.795	1.0,0.714	-0.062
123	"ENSG00000183506"	"PI4KAP2"	chr22	-	21477996	21478694	21477996	21478101	21478584	21478694	123	0	41	6,1	34,38	298	149	0.043095400558	0.13762058121718274	0.0	0.081,0.013	-0.047
129	"ENSG00000206140"	"TMEM191C"	chr22	+	21468943	21469346	21468943	21469062	21469273	21469346	129	4	0	0,0	0,1	298	149	1	1.0	1.0	NA,0.0	1.0
133	"ENSG00000099957"	"P2RX6"	chr22	+	21026010	21026329	21026010	21026076	21026251	21026329	133	2	2	16,0	0,1	298	149	0.0495105963642	0.15033764671074712	0.333	1.0,0.0	-0.167
136	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	136	0	4	1,2	4,9	298	149	0.146139326668	0.31969311096642045	0.0	0.111,0.1	-0.106
137	"ENSG00000099917"	"MED15"	chr22	+	20554935	20555148	20554935	20554995	20555076	20555148	137	100	5	119,119	0,0	230	149	0.00484272387282	0.03172381081276839	0.928	1.0,1.0	-0.072
138	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	138	1	18	7,5	15,15	298	149	0.00964861476491	0.04972811427417931	0.027	0.189,0.143	-0.139
139	"ENSG00000184702"	"SEPTIN5"	chr22	+	19722236	19723319	19722236	19722339	19722427	19723319	139	0	9	2,0	18,17	237	149	0.355217116	0.5818699572264295	0.0	0.065,0.0	-0.033
140	"ENSG00000070371"	"CLTCL1"	chr22	-	19196265	19196656	19196265	19196415	19196488	19196656	140	4	34	6,4	3,7	222	149	0.00397374343499	0.028221111551338933	0.073	0.573,0.277	-0.352
141	"ENSG00000100033"	"PRODH"	chr22	-	18919705	18922404	18919705	18919798	18921341	18922404	141	1	4	1,0	0,0	298	149	1	1.0	0.111	1.0,NA	-0.889
144	"ENSG00000274602"	"PI4KAP1"	chr22	-	18536649	18537412	18536649	18536808	18537291	18537412	144	40	3	54,14	4,1	298	149	0.899640650474	1.0	0.87	0.871,0.875	-0.003
148	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	148	218	197	36,45	7,56	298	149	0.334157047767	0.5602499808576794	0.356	0.72,0.287	-0.147
149	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	149	22	252	40,31	414,444	298	149	0.92867096006	1.0	0.042	0.046,0.034	0.002
150	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	150	6	177	46,27	112,178	278	149	8.119328887e-08	1.0814946077484e-05	0.018	0.18,0.075	-0.11
151	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	151	20	181	63,24	111,141	233	149	0.000939227467244	0.01033765861942899	0.066	0.266,0.098	-0.116
152	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	152	25	104	87,9	163,109	239	149	0.780569607825	0.9506037323283938	0.13	0.25,0.049	-0.019
153	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	153	54	59	154,58	33,59	298	149	0.0749698388391	0.19998738105058078	0.314	0.7,0.33	-0.201
154	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	154	118	0	188,119	1,6	298	149	0.0617134574021	0.17564599414443846	1.0	0.989,0.908	0.051
155	"ENSG00000233215"	"LINC01687"	chr21	-	22062008	22062648	22062008	22062165	22062553	22062648	155	81	32	4,11	0,8	298	149	0.642923406289	0.8513914201790174	0.559	1.0,0.407	-0.144
156	"ENSG00000012817"	"KDM5D"	chrY	-	19706440	19706863	19706440	19706640	19706793	19706863	156	19	94	72,12	200,78	298	149	0.235373535072	0.44873694949795423	0.092	0.153,0.071	-0.02
158	"ENSG00000131002"	"TXLNGY"	chrY	+	19593398	19597665	19593398	19593593	19597590	19597665	158	124	7	176,132	0,1	298	149	0.000264268103378	0.004316138996315346	0.899	1.0,0.985	-0.093
161	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	161	22	19	45,21	6,14	298	149	0.0652046796699	0.18229330687564393	0.367	0.789,0.429	-0.242
162	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	162	17	1221	16,23	510,1383	278	149	0.805988397648	0.9671860771776001	0.007	0.017,0.009	-0.006
163	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145	163	44	2	68,45	0,3	298	149	0.521137718568	0.7487295026597774	0.917	1.0,0.882	-0.024
165	"ENSG00000166770"	"ZNF667-AS1"	chr19	+	56494162	56495437	56494162	56494342	56495047	56495437	165	57	9	19,26	1,0	298	149	0.000279414145442	0.004502173085428354	0.76	0.905,1.0	-0.193
166	"ENSG00000267454"	"ZNF582-AS1"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	166	0	4	4,2	7,16	298	149	0.0236331691971	0.0902504640440683	0.0	0.222,0.059	-0.141
167	"ENSG00000179954"	"SSC5D"	chr19	+	55489005	55489662	55489005	55489032	55489353	55489662	167	0	4	2,1	0,2	298	149	0.0340408884242	0.11523277932167567	0.0	1.0,0.2	-0.6
168	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386674	55387929	55388048	168	492	0	348,522	0,1	298	149	1	1.0	1.0	1.0,0.996	0.002
169	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	169	144	4686	166,144	3098,4976	298	149	0.127897988713	0.2902657485033644	0.015	0.026,0.014	-0.005
170	"ENSG00000133247"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	170	3	9	7,5	4,10	298	149	0.181830717077	0.3754368991248839	0.143	0.467,0.2	-0.191
173	"ENSG00000104974"	"LILRA1"	chr19	+	54594196	54594476	54594196	54594278	54594440	54594476	173	0	1	2,0	1,2	298	149	0.532546451874	0.7578008243372093	0.0	0.5,0.0	-0.25
175	"ENSG00000167613"	"LAIR1"	chr19	-	54356229	54356398	54356229	54356267	54356355	54356398	175	2	67	26,22	257,294	237	149	0.0347936399658	0.11696751427650319	0.018	0.06,0.045	-0.035
176	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724	176	124	165	180,127	106,150	239	149	0.0701750553769	0.1907615791061853	0.319	0.514,0.345	-0.11
177	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	177	79	143	159,81	113,166	298	149	0.181617138443	0.3751251301955003	0.216	0.413,0.196	-0.088
178	"ENSG00000105618"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54128304	54128377	178	4	336	9,12	152,292	253	149	0.0104113186139	0.052481388303467005	0.007	0.034,0.024	-0.022
179	"ENSG00000105618"	"PRPF31"	chr19	+	54129056	54129370	54129056	54129185	54129271	54129370	179	25	195	24,13	62,198	235	149	0.543891032918	0.7670783179554099	0.075	0.197,0.04	-0.044
180	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091497	53091636	53091720	180	39	5	56,21	0,3	288	149	0.0525672572837	0.156994589017687	0.801	1.0,0.784	-0.091
181	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720	181	32	27	48,19	9,13	256	149	0.0717591927884	0.19366258512997278	0.408	0.756,0.46	-0.2
182	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091553	53091636	53091720	182	27	10	46,18	5,6	232	149	0.159291675055	0.34075456826540684	0.634	0.855,0.658	-0.122
184	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887936	51886820	51886912	51887831	51887936	184	20	4	17,12	1,2	298	149	0.209241427271	0.41484577278700563	0.714	0.895,0.75	-0.109
185	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887951	51886820	51886912	51887895	51887951	185	18	4	9,10	4,0	298	149	0.526296795287	0.7527136699952942	0.692	0.529,1.0	-0.073
193	"ENSG00000104973"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	193	0	57	4,6	49,72	227	149	0.0132900381359	0.061466426378537505	0.0	0.051,0.052	-0.051
194	"ENSG00000104973"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979	194	6	43	45,9	4,73	298	149	0.0302507912481	0.10641035372130951	0.065	0.849,0.058	-0.389
195	"ENSG00000169169"	"CPT1C"	chr19	+	49705006	49705298	49705006	49705114	49705213	49705298	195	0	3	14,0	8,6	248	149	0.00818415985342	0.04471818975514993	0.0	0.513,0.0	-0.257
197	"ENSG00000126458"	"RRAS"	chr19	-	49636823	49637130	49636823	49636926	49637042	49637130	197	0	90	14,0	78,107	265	149	0.00651983081532	0.038426613477903715	0.0	0.092,0.0	-0.046
199	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	199	2	36	4,0	10,21	298	149	0.617709761199	0.8318472946813763	0.027	0.167,0.0	-0.057
200	"ENSG00000142546"	"NOSIP"	chr19	-	49556316	49556993	49556316	49556425	49556548	49556993	200	2	115	6,15	47,238	272	149	0.0130823915456	0.06105461601944942	0.009	0.065,0.033	-0.04
202	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556657	49556874	49556993	202	84	0	14,140	0,2	298	149	0.478670073397	0.7065131344715386	1.0	1.0,0.972	0.014
203	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556736	49556874	49556993	203	6	186	6,8	43,291	287	149	0.569754639071	0.7889573325184616	0.016	0.068,0.014	-0.025
204	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	204	18	263	26,13	187,261	298	149	0.446027815947	0.6759774282645558	0.033	0.065,0.024	-0.011
205	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49558199	49558896	49558978	205	18	1	19,13	8,1	298	149	0.079257915434	0.20763633964658917	0.9	0.543,0.867	0.195
207	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	207	50	186	208,88	95,92	298	149	1.88032932558e-08	3.314909993390153e-06	0.118	0.523,0.324	-0.305
208	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	208	49	14207	208,89	7268,11243	298	149	0.314674826185	0.539581284620861	0.002	0.014,0.004	-0.007
