ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
278	"ENSG00000245680"	"ZNF585B"	chr19	-	37210440	37210505	37210458	37210505	37198938	37199054
281	"ENSG00000232677"	"LINC00665"	chr19	-	36326052	36327225	36326996	36327225	36324925	36325764
282	"ENSG00000232677"	"LINC00665"	chr19	-	36326481	36327225	36326996	36327225	36324925	36325764
286	"ENSG00000239382"	"ALKBH6"	chr19	-	36013000	36013089	36013020	36013089	36010893	36011045
291	"ENSG00000011600"	"TYROBP"	chr19	-	35907445	35907762	35907729	35907762	35907217	35907264
292	"ENSG00000011600"	"TYROBP"	chr19	-	35908167	35908295	35908174	35908295	35907445	35907580
296	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35547118	35547240
301	"ENSG00000221946"	"FXYD7"	chr19	+	35151253	35151482	35151253	35151328	35151632	35151673
322	"ENSG00000187187"	"ZNF546"	chr19	+	39999600	39999854	39999600	39999670	40006095	40006182
339	"ENSG00000105640"	"RPL18A"	chr19	+	17861292	17861472	17861292	17861307	17862093	17862223
342	"ENSG00000130475"	"FCHO1"	chr19	+	17754591	17754685	17754591	17754621	17755121	17755622
354	"ENSG00000105135"	"ILVBL"	chr19	-	15116000	15116321	15116151	15116321	15115849	15115921
355	"ENSG00000105135"	"ILVBL"	chr19	-	15116407	15118015	15117880	15118015	15116151	15116321
356	"ENSG00000131355"	"ADGRE3"	chr19	-	14658479	14658550	14658512	14658550	14651084	14651204
376	"ENSG00000129353"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10636322	10636585
394	"ENSG00000076944"	"STXBP2"	chr19	+	7642428	7642823	7642428	7642536	7642982	7643048
399	"ENSG00000205744"	"DENND1C"	chr19	-	6471264	6471496	6471405	6471496	6470294	6470366
417	"ENSG00000180448"	"ARHGAP45"	chr19	+	1080254	1080547	1080254	1080379	1080681	1080786
424	"ENSG00000273154"	"AL121845.3"	chr20	+	63733586	63733775	63733586	63733739	63734704	63734824
432	"ENSG00000101181"	"MTG2"	chr20	+	62199118	62199283	62199118	62199257	62200682	62203568
452	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50084128	50084254
453	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115698	50115954	50096671	50096820
454	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115829	50115954	50096671	50096820
455	"ENSG00000244687"	"UBE2V1"	chr20	-	50115698	50115954	50115829	50115954	50096671	50096820
459	"ENSG00000080189"	"SLC35C2"	chr20	-	46358386	46358763	46358690	46358763	46357622	46357702
460	"ENSG00000080189"	"SLC35C2"	chr20	-	46358386	46358763	46358690	46358763	46357622	46357773
462	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45892887	45892724	45892880	45892978	45893145
463	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45892887	45892724	45892880	45893039	45893145
466	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894072	45892724	45892880	45894649	45894741
467	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897040	45894993	45895133	45897716	45897806
471	"ENSG00000124104"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45840447	45840458
475	"ENSG00000160410"	"SHKBP1"	chr19	+	40577556	40577709	40577556	40577630	40578461	40578542
476	"ENSG00000101052"	"IFT52"	chr20	+	43605001	43605216	43605001	43605073	43613849	43613976
495	"ENSG00000196756"	"SNHG17"	chr20	-	38425934	38426503	38426418	38426503	38422290	38422368
498	"ENSG00000132792"	"CTNNBL1"	chr20	+	37746467	37746609	37746467	37746607	37757560	37757656
500	"ENSG00000101347"	"SAMHD1"	chr20	-	36892578	36893066	36892762	36893066	36890523	36891801
507	"ENSG00000061656"	"SPAG4"	chr20	+	35618449	35618720	35618449	35618475	35619194	35619310
509	"ENSG00000088340"	"FER1L4"	chr20	-	35560122	35560638	35560539	35560638	35559340	35559627
556	"ENSG00000089063"	"TMEM230"	chr20	-	5112729	5113042	5112742	5113042	5111499	5111605
562	"ENSG00000101365"	"IDH3B"	chr20	-	2660456	2660829	2660696	2660829	2660262	2660365
570	"ENSG00000133313"	"CNDP2"	chr18	+	74497508	74497726	74497508	74497595	74499881	74500033
572	"ENSG00000166347"	"CYB5A"	chr18	-	74255740	74260944	74260914	74260944	74253296	74253665
573	"ENSG00000166401"	"SERPINB8"	chr18	+	63970028	63970187	63970028	63970170	63979800	63979938
590	"ENSG00000141644"	"MBD1"	chr18	-	50276661	50276998	50276831	50276998	50276377	50276418
591	"ENSG00000141644"	"MBD1"	chr18	-	50279875	50280017	50279882	50280017	50277089	50277196
605	"ENSG00000100983"	"GSS"	chr20	-	34942487	34943006	34942930	34943006	34936942	34937023
611	"ENSG00000101019"	"UQCC1"	chr20	-	35381917	35382025	35381983	35382025	35374183	35374256
613	"ENSG00000141447"	"OSBPL1A"	chr18	-	24368286	24368372	24368366	24368372	24341546	24341658
641	"ENSG00000154889"	"MPPE1"	chr18	-	11905737	11905953	11905911	11905953	11897525	11897620
642	"ENSG00000154889"	"MPPE1"	chr18	-	11905737	11905953	11905911	11905953	11902266	11902358
658	"ENSG00000263753"	"LINC00667"	chr18	+	5238080	5239196	5238080	5239049	5243593	5246494
659	"ENSG00000263753"	"LINC00667"	chr18	+	5238080	5241889	5238080	5239049	5243593	5246494
661	"ENSG00000266835"	"GAPLINC"	chr18	+	3467126	3467296	3467126	3467270	3472842	3473203
667	"ENSG00000169718"	"DUS1L"	chr17	-	82060860	82060961	82060864	82060961	82060700	82060783
687	"ENSG00000215644"	"GCGR"	chr17	+	81811403	81811810	81811403	81811560	81811885	81811946
709	"ENSG00000173821"	"RNF213"	chr17	+	80388611	80389367	80388611	80388689	80389827	80389917
719	"ENSG00000078687"	"TNRC6C"	chr17	+	78048844	78051457	78048844	78051448	78067756	78067923
725	"ENSG00000176170"	"SPHK1"	chr17	+	76385450	76386137	76385450	76385654	76386220	76386315
750	"ENSG00000256525"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482999
755	"ENSG00000136490"	"LIMD2"	chr17	-	63698798	63699069	63699027	63699069	63697815	63698711
759	"ENSG00000159640"	"ACE"	chr17	+	63491208	63491381	63491208	63491368	63493921	63494066
796	"ENSG00000185813"	"PCYT2"	chr17	-	81905669	81906177	81906099	81906177	81905381	81905447
799	"ENSG00000082641"	"NFE2L1"	chr17	+	48050606	48051628	48050606	48050781	48056385	48056598
809	"ENSG00000262879"	"AC005670.3"	chr17	-	47056455	47056753	47056459	47056753	47054117	47054213
819	"ENSG00000136448"	"NMT1"	chr17	+	45081643	45081995	45081643	45081752	45086507	45086652
820	"ENSG00000136448"	"NMT1"	chr17	+	45102950	45103876	45102950	45103121	45105618	45106013
838	"ENSG00000126581"	"BECN1"	chr17	-	42818786	42819609	42819547	42819609	42818543	42818680
859	"ENSG00000168259"	"DNAJC7"	chr17	-	41987818	41988896	41988731	41988896	41983562	41983636
867	"ENSG00000100038"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449
883	"ENSG00000278053"	"DDX52"	chr17	-	37620872	37621520	37621397	37621520	37619767	37619839
885	"ENSG00000275700"	"AATF"	chr17	+	37031613	37031689	37031613	37031685	37056605	37056871
895	"ENSG00000170921"	"TANC2"	chr17	+	63099174	63099357	63099174	63099246	63151269	63151380
904	"ENSG00000108587"	"GOSR1"	chr17	+	30481142	30481263	30481142	30481257	30482899	30483056
905	"ENSG00000108587"	"GOSR1"	chr17	+	30477422	30477486	30477422	30477464	30484213	30484301
911	"ENSG00000196535"	"MYO18A"	chr17	-	29096760	29097350	29097222	29097350	29094935	29095059
912	"ENSG00000196535"	"MYO18A"	chr17	-	29118030	29118189	29118044	29118189	29115663	29115840
918	"ENSG00000007202"	"KIAA0100"	chr17	-	28643163	28643659	28643609	28643659	28642868	28642987
920	"ENSG00000244045"	"TMEM199"	chr17	+	28357646	28357905	28357646	28357881	28359314	28359404
923	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072330	34072065	34072205	34073818	34073866
924	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072330	34072065	34072205	34075873	34076040
931	"ENSG00000101407"	"TTI1"	chr20	-	38011514	38013857	38013699	38013857	38006196	38006397
934	"ENSG00000177302"	"TOP3A"	chr17	-	18308312	18308424	18308412	18308424	18306890	18306966
935	"ENSG00000177302"	"TOP3A"	chr17	-	18308350	18308424	18308412	18308424	18306890	18306966
938	"ENSG00000131899"	"LLGL1"	chr17	+	18236834	18237773	18236834	18236939	18238066	18238214
944	"ENSG00000141030"	"COPS3"	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045
950	"ENSG00000236088"	"COX10-AS1"	chr17	-	14033939	14034416	14034007	14034416	13892724	13892839
951	"ENSG00000236088"	"COX10-AS1"	chr17	-	14033939	14034416	14034007	14034416	13892724	13892842
959	"ENSG00000178971"	"CTC1"	chr17	-	8236057	8236342	8236082	8236342	8235052	8235285
960	"ENSG00000178999"	"AURKB"	chr17	-	8207175	8207367	8207317	8207367	8206749	8206888
964	"ENSG00000170037"	"CNTROB"	chr17	+	7948486	7948685	7948486	7948619	7949081	7949157
966	"ENSG00000170049"	"KCNAB3"	chr17	-	7924628	7925183	7925096	7925183	7924414	7924498
970	"ENSG00000213339"	"QTRT1"	chr19	+	10701949	10702254	10701949	10702018	10707301	10707380
975	"ENSG00000132522"	"GPS2"	chr17	-	7313567	7313988	7313905	7313988	7313211	7313291
979	"ENSG00000161944"	"ASGR2"	chr17	-	7114116	7114310	7114173	7114310	7108461	7108557
996	"ENSG00000130307"	"USHBP1"	chr19	-	17262551	17264150	17264001	17264150	17259896	17260022
1003	"ENSG00000167711"	"SERPINF2"	chr17	+	1745332	1745405	1745332	1745395	1745707	1745909
1004	"ENSG00000167711"	"SERPINF2"	chr17	+	1745332	1745405	1745332	1745395	1747018	1747162
1007	"ENSG00000186594"	"MIR22HG"	chr17	-	1713702	1714014	1713855	1714014	1712250	1712646
1009	"ENSG00000108953"	"YWHAE"	chr17	-	1361901	1362008	1361929	1362008	1354210	1354347
1010	"ENSG00000108953"	"YWHAE"	chr17	-	1361901	1362008	1361929	1362008	1361091	1361298
1015	"ENSG00000141252"	"VPS53"	chr17	-	627173	627316	627225	627316	623532	623674
1025	"ENSG00000167523"	"SPATA33"	chr16	+	89658247	89658577	89658247	89658421	89667992	89668044
1044	"ENSG00000172530"	"BANP"	chr16	+	87975047	87975203	87975047	87975185	87978439	87978692
1051	"ENSG00000268388"	"FENDRR"	chr16	-	86478700	86478756	86478704	86478756	86477885	86478051
1053	"ENSG00000135686"	"KLHL36"	chr16	+	84656870	84657944	84656870	84657913	84659759	84659917
1077	"ENSG00000166747"	"AP1G1"	chr16	-	71807800	71808150	71808014	71808150	71806685	71806728
1083	"ENSG00000157353"	"FCSK"	chr16	+	70466881	70467471	70466881	70466954	70468848	70468968
1109	"ENSG00000140939"	"NOL3"	chr16	+	67171151	67171457	67171151	67171252	67174007	67174046
1143	"ENSG00000172775"	"PSME3IP1"	chr16	-	57178501	57178852	57178709	57178852	57175538	57175700
1162	"ENSG00000167207"	"NOD2"	chr16	+	50712193	50712401	50712193	50712373	50719924	50720008
1169	"ENSG00000121274"	"TENT4B"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285
1170	"ENSG00000102910"	"LONP2"	chr16	+	48351580	48351798	48351580	48351685	48356664	48356710
1171	"ENSG00000102910"	"LONP2"	chr16	+	48351580	48351798	48351580	48351685	48361704	48363122
1181	"ENSG00000272578"	"AP000347.1"	chr22	-	23686830	23686995	23686837	23686995	23659875	23660000
1182	"ENSG00000272578"	"AP000347.1"	chr22	-	23686789	23686995	23686837	23686995	23683743	23683867
1183	"ENSG00000272578"	"AP000347.1"	chr22	-	23715008	23715194	23715011	23715194	23714516	23714701
1185	"ENSG00000230267"	"HERC2P4"	chr16	-	32179366	32179560	32179385	32179560	32176014	32176188
1187	"ENSG00000131797"	"CLUHP3"	chr16	+	31705889	31706034	31705889	31705994	31706420	31706454
1197	"ENSG00000160014"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
1206	"ENSG00000169592"	"INO80E"	chr16	+	30003649	30003714	30003649	30003670	30004567	30004657
1213	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29446922
1214	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29447026
1215	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29450111	29450276
1219	"ENSG00000168488"	"ATXN2L"	chr16	+	28826861	28826986	28826861	28826923	28829400	28829492
1220	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836325	28836490
1222	"ENSG00000168488"	"ATXN2L"	chr16	+	28835932	28836176	28835932	28836122	28836747	28837237
1229	"ENSG00000090905"	"TNRC6A"	chr16	+	24805013	24805733	24805013	24805151	24806205	24806283
1238	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044
1246	"ENSG00000140694"	"PARN"	chr16	-	14628171	14628251	14628190	14628251	14627268	14627336
1256	"ENSG00000187555"	"USP7"	chr16	-	8923214	8923413	8923353	8923413	8920358	8920447
1273	"ENSG00000213918"	"DNASE1"	chr16	+	3657719	3657867	3657719	3657816	3662645	3662804
1311	"ENSG00000130175"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447722	11448018
1321	"ENSG00000103227"	"LMF1"	chr16	-	934189	934254	934243	934254	931641	931793
1327	"ENSG00000162004"	"CCDC78"	chr16	-	724910	725145	725077	725145	724321	724806
1332	"ENSG00000140983"	"RHOT2"	chr16	+	668655	670175	668655	668699	670248	670357
1333	"ENSG00000161996"	"WDR90"	chr16	+	653745	655147	653745	653803	655306	655468
1337	"ENSG00000172366"	"MCRIP2"	chr16	+	647416	647884	647416	647544	648119	648474
1342	"ENSG00000242612"	"DECR2"	chr16	+	406684	406952	406684	406833	407424	407560
1349	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35631034	35630900	35631034	35627279	35627413
1353	"ENSG00000007384"	"RHBDF1"	chr16	-	59248	59349	59298	59349	58973	59093
1360	"ENSG00000103852"	"TTC23"	chr15	-	99249170	99249799	99249621	99249799	99248187	99248310
1368	"ENSG00000214432"	"VPS33B-DT"	chr15	+	91023312	91023971	91023312	91023594	91029880	91030241
1373	"ENSG00000196547"	"MAN2A2"	chr15	+	90905578	90905723	90905578	90905689	90905844	90906016
1374	"ENSG00000196547"	"MAN2A2"	chr15	+	90905578	90905723	90905578	90905689	90905921	90906016
1378	"ENSG00000182511"	"FES"	chr15	+	90890981	90891191	90890981	90891181	90891499	90891676
1384	"ENSG00000255571"	"MIR9-3HG"	chr15	+	89387816	89389482	89387816	89387881	89395027	89398484
1386	"ENSG00000140521"	"POLG"	chr15	-	89320765	89321260	89321124	89321260	89319227	89319350
1395	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037699	84039842
1396	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037762	84039427
1397	"ENSG00000169609"	"C15orf40"	chr15	-	82991931	82992046	82991955	82992046	82988440	82988828
1409	"ENSG00000166411"	"IDH3A"	chr15	+	78155212	78155275	78155212	78155251	78157547	78157631
1414	"ENSG00000140497"	"SCAMP2"	chr15	-	74852068	74854119	74854020	74854119	74851352	74851481
1416	"ENSG00000140474"	"ULK3"	chr15	-	74840233	74840641	74840497	74840641	74839557	74839713
1434	"ENSG00000166794"	"PPIB"	chr15	-	64162036	64162154	64162040	64162154	64160103	64160193
1453	"ENSG00000137871"	"ZNF280D"	chr15	-	56666678	56666986	56666799	56666986	56658423	56658486
1456	"ENSG00000185658"	"BRWD1"	chr21	-	39218504	39218660	39218528	39218660	39215236	39215362
1471	"ENSG00000102901"	"CENPT"	chr16	-	67829764	67831358	67831215	67831358	67829422	67829516
1476	"ENSG00000140263"	"SORD"	chr15	+	45068876	45069052	45068876	45068978	45069858	45070682
1480	"ENSG00000166783"	"MARF1"	chr16	-	15634756	15636342	15635655	15636342	15633616	15633843
1485	"ENSG00000159459"	"UBR1"	chr15	-	43025373	43026663	43026560	43026663	43024828	43024983
1488	"ENSG00000243708"	"PLA2G4B"	chr15	+	41842192	41843223	41842192	41842276	41843675	41843811
1500	"ENSG00000137841"	"PLCB2"	chr15	-	40296745	40296908	40296757	40296908	40296295	40296392
1508	"ENSG00000154237"	"LRRK1"	chr15	+	101022382	101022597	101022382	101022478	101024799	101024967
1526	"ENSG00000198690"	"FAN1"	chr15	+	30925788	30928656	30925788	30925939	30929202	30929397
1542	"ENSG00000114062"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25407066	25407212
1543	"ENSG00000114062"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25407066	25407228
1550	"ENSG00000259905"	"PWRN1"	chr15	+	24507338	24507478	24507338	24507423	24508860	24508994
1553	"ENSG00000276550"	"HERC2P2"	chr15	+	22561558	22561934	22561558	22561789	22562642	22562731
1554	"ENSG00000276550"	"HERC2P2"	chr15	+	22561558	22561934	22561558	22561789	22562948	22563087
1556	"ENSG00000226777"	"FAM30A"	chr14	+	105921062	105921258	105921062	105921248	105922198	105922344
1560	"ENSG00000182979"	"MTA1"	chr14	+	105450057	105450324	105450057	105450184	105454192	105454310
1574	"ENSG00000100664"	"EIF5"	chr14	+	103339171	103339803	103339171	103339333	103340426	103340561
1575	"ENSG00000185215"	"TNFAIP2"	chr14	+	103123460	103123951	103123460	103123483	103124374	103124506
1576	"ENSG00000100865"	"CINP"	chr14	-	102355767	102355897	102355771	102355897	102348510	102348759
1591	"ENSG00000100749"	"VRK1"	chr14	+	96855223	96855356	96855223	96855350	96856527	96856586
1607	"ENSG00000197249"	"SERPINA1"	chr14	-	94388800	94389010	94388818	94389010	94382591	94383241
1614	"ENSG00000259066"	"AL110118.1"	chr14	+	93186259	93186503	93186259	93186482	93209823	93209957
1632	"ENSG00000119703"	"ZC2HC1C"	chr14	+	75070554	75071911	75070554	75071396	75073570	75073635
1634	"ENSG00000119682"	"AREL1"	chr14	-	74669946	74670871	74670761	74670871	74669648	74669774
1666	"ENSG00000100714"	"MTHFD1"	chr14	+	64440125	64441453	64440125	64440266	64448216	64448317
1688	"ENSG00000100557"	"CCDC198"	chr14	-	57493492	57493757	57493512	57493757	57483064	57483151
1689	"ENSG00000100557"	"CCDC198"	chr14	-	57490941	57491071	57490988	57491071	57483070	57483184
1692	"ENSG00000125746"	"EML2"	chr19	-	45638504	45638873	45638844	45638873	45634321	45634471
1698	"ENSG00000165516"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780212	49780322
1701	"ENSG00000150527"	"MIA2"	chr14	+	39291018	39291111	39291018	39291096	39292679	39292706
1717	"ENSG00000100450"	"GZMH"	chr14	-	24608263	24608412	24608264	24608412	24606484	24606746
1724	"ENSG00000129467"	"ADCY4"	chr14	-	24329859	24331129	24331017	24331129	24329400	24329533
1735	"ENSG00000100938"	"GMPR2"	chr14	+	24238588	24238803	24238588	24238748	24238957	24239240
1737	"ENSG00000254505"	"CHMP4A"	chr14	-	24211410	24211592	24211414	24211592	24210347	24210483
1744	"ENSG00000100911"	"PSME2"	chr14	-	24145709	24146240	24146207	24146240	24145378	24145465
1769	"ENSG00000259134"	"LINC00924"	chr15	+	95497680	95498000	95497680	95497807	95501507	95501651
1774	"ENSG00000165795"	"NDRG2"	chr14	-	21020495	21020582	21020557	21020582	21019966	21019976
1786	"ENSG00000105122"	"RASAL3"	chr19	-	15452044	15452815	15452657	15452815	15451623	15451938
1788	"ENSG00000141428"	"C18orf21"	chr18	+	35972624	35972840	35972624	35972805	35974895	35975095
1808	"ENSG00000196655"	"TRAPPC4"	chr11	+	119019142	119019424	119019142	119019317	119021759	119021886
1811	"ENSG00000196182"	"STK40"	chr1	-	36367847	36368084	36367851	36368084	36362558	36362656
1829	"ENSG00000126777"	"KTN1"	chr14	+	55671565	55671877	55671565	55671655	55672629	55672701
1832	"ENSG00000188994"	"ZNF292"	chr6	+	87215902	87216057	87215902	87215962	87216298	87216377
1834	"ENSG00000135316"	"SYNCRIP"	chr6	-	85614980	85615347	85615018	85615347	85608334	85612920
1859	"ENSG00000204209"	"DAXX"	chr6	-	33318996	33319219	33319201	33319219	33318558	33318802
1864	"ENSG00000107890"	"ANKRD26"	chr10	-	27005616	27005723	27005622	27005723	26982692	26982813
1870	"ENSG00000174652"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
1871	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
1872	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433783
1873	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786
1882	"ENSG00000112655"	"PTK7"	chr6	+	43142171	43143620	43142171	43142299	43144450	43144606
1887	"ENSG00000047410"	"TPR"	chr1	-	186341251	186343473	186343325	186343473	186341027	186341159
1894	"ENSG00000156345"	"CDK20"	chr9	-	87970567	87970897	87970775	87970897	87969193	87969349
1899	"ENSG00000112511"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33415234	33415329
1908	"ENSG00000100503"	"NIN"	chr14	-	50759856	50760359	50759993	50760359	50754741	50754867
1912	"ENSG00000156256"	"USP16"	chr21	+	29042471	29043599	29042471	29042528	29046666	29047321
1927	"ENSG00000143740"	"SNAP47"	chr1	+	227731584	227731747	227731584	227731712	227732388	227734352
1941	"ENSG00000151612"	"ZNF827"	chr4	-	145764974	145765165	145764978	145765165	145763401	145763468
1943	"ENSG00000151612"	"ZNF827"	chr4	-	145764978	145765165	145764987	145765165	145763401	145763468
1954	"ENSG00000141279"	"NPEPPS"	chr17	+	47579389	47579511	47579389	47579455	47582592	47582712
1956	"ENSG00000141279"	"NPEPPS"	chr17	+	47579389	47582849	47579389	47579511	47585499	47585700
1962	"ENSG00000141279"	"NPEPPS"	chr17	+	47619008	47619784	47619008	47619164	47621767	47623259
1968	"ENSG00000272168"	"CASC15"	chr6	+	22110746	22110920	22110746	22110818	22173997	22174062
1988	"ENSG00000044090"	"CUL7"	chr6	-	43046510	43047107	43046879	43047107	43046235	43046407
1990	"ENSG00000250903"	"GMDS-DT"	chr6	+	2329282	2329404	2329282	2329332	2352338	2352702
1992	"ENSG00000204628"	"RACK1"	chr5	-	181241491	181242345	181242173	181242345	181239486	181239582
1993	"ENSG00000204628"	"RACK1"	chr5	-	181242169	181242345	181242173	181242345	181239486	181239582
2006	"ENSG00000178338"	"ZNF354B"	chr5	+	178885613	178885737	178885613	178885733	178887620	178888122
