ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40	"ENSG00000183570"	"PCBP3"	chr21	+	45913950	45914025	45910901	45911030	45917587	45917629	40	4	1	1,3	0,1	224	149	0.0460316318538	0.3729241326882977	0.727	1.0,0.666	-0.106
41	"ENSG00000183570"	"PCBP3"	chr21	+	45913950	45914094	45910901	45911030	45917587	45917629	41	1	1	0,2	0,1	293	149	1	1.0	0.337	NA,0.504	-0.167
43	"ENSG00000183570"	"PCBP3"	chr21	+	45930785	45930845	45929916	45929995	45935252	45935305	43	3	0	0,6	1,0	209	149	1	1.0	1.0	0.0,1.0	0.5
45	"ENSG00000182871"	"COL18A1"	chr21	+	45475475	45475535	45473894	45473981	45476350	45476480	45	5670	2	271,2104	0,0	209	149	1	1.0	1.0	1.0,1.0	0.0
46	"ENSG00000182871"	"COL18A1"	chr21	+	45477749	45477965	45477410	45477487	45478326	45478353	46	5542	1	331,2252	0,2	365	149	1	1.0	1.0	1.0,0.998	0.001
47	"ENSG00000182871"	"COL18A1"	chr21	+	45480069	45480156	45479901	45479964	45480466	45480520	47	1364	1	45,788	0,0	236	149	1	1.0	0.999	1.0,1.0	-0.001
48	"ENSG00000182871"	"COL18A1"	chr21	+	45480699	45480858	45480466	45480520	45481962	45482025	48	4830	1	111,2679	0,6	308	149	1	1.0	1.0	1.0,0.995	0.002
49	"ENSG00000182871"	"COL18A1"	chr21	+	45482794	45482821	45481962	45482025	45486860	45486992	49	2653	1	101,1339	0,0	176	149	1	1.0	1.0	1.0,1.0	0.0
50	"ENSG00000182871"	"COL18A1"	chr21	+	45487446	45487509	45486860	45486992	45488417	45488444	50	5923	0	440,2298	0,1	212	149	1	1.0	1.0	1.0,0.999	0.0
51	"ENSG00000182871"	"COL18A1"	chr21	+	45488417	45488444	45486860	45486992	45490274	45490346	51	1	1	0,2	0,0	176	149	1	1.0	0.458	NA,1.0	-0.542
52	"ENSG00000182871"	"COL18A1"	chr21	+	45488417	45488444	45487446	45487509	45489485	45489521	52	5730	4	510,2081	1,0	176	149	1	1.0	0.999	0.998,1.0	0.0
53	"ENSG00000182871"	"COL18A1"	chr21	+	45489485	45489521	45488417	45488444	45490274	45490346	53	6149	16	637,2243	3,5	185	149	1	1.0	0.997	0.994,0.997	0.001
54	"ENSG00000182871"	"COL18A1"	chr21	+	45494544	45494571	45493500	45493575	45494861	45494915	54	11950	9	1462,3932	2,5	176	149	1	1.0	0.999	0.998,0.999	0.001
55	"ENSG00000182871"	"COL18A1"	chr21	+	45504415	45504556	45504010	45504054	45505133	45505278	55	3157	13	452,1129	4,3	290	149	1	1.0	0.992	0.983,0.995	0.003
56	"ENSG00000182871"	"COL18A1"	chr21	+	45507560	45507593	45505834	45505966	45509355	45509601	56	3384	1	141,1537	0,0	182	149	1	1.0	1.0	1.0,1.0	0.0
57	"ENSG00000186866"	"POFUT2"	chr21	-	45266021	45266227	45263927	45265635	45267589	45267713	57	35	38	38,31	17,40	355	149	0.420295773942	1.0	0.279	0.484,0.245	-0.085
58	"ENSG00000186866"	"POFUT2"	chr21	-	45267589	45267713	45263928	45265635	45269838	45270019	58	113	0	126,103	0,1	273	149	1	1.0	1.0	1.0,0.983	0.008
59	"ENSG00000186866"	"POFUT2"	chr21	-	45277232	45277773	45277016	45277142	45278102	45278169	59	47	66	52,53	53,72	690	149	0.520430375946	1.0	0.133	0.175,0.137	-0.023
61	"ENSG00000186866"	"POFUT2"	chr21	-	45282803	45282938	45282348	45282459	45283382	45283527	61	8	84	2,4	65,73	284	149	0.10796936052	0.6300957334321889	0.048	0.016,0.028	0.026
62	"ENSG00000186866"	"POFUT2"	chr21	-	45282803	45282938	45282368	45282398	45283382	45283527	62	0	10	3,4	16,16	284	149	0.023180956113	0.2413670249844977	0.0	0.09,0.116	-0.103
63	"ENSG00000186866"	"POFUT2"	chr21	-	45283351	45283527	45282348	45282459	45285268	45285328	63	12	1	24,11	0,0	325	149	0.546576476178	1.0	0.846	1.0,1.0	-0.154
64	"ENSG00000186866"	"POFUT2"	chr21	-	45283382	45283527	45282348	45282459	45285677	45285691	64	141	1	99,103	2,4	294	149	0.0828782588118	0.5370884496494783	0.986	0.962,0.929	0.04
65	"ENSG00000186866"	"POFUT2"	chr21	-	45283382	45283527	45282368	45282398	45285677	45285691	65	70	0	50,46	1,0	294	149	1	1.0	1.0	0.962,1.0	0.019
66	"ENSG00000186866"	"POFUT2"	chr21	-	45285268	45285328	45282348	45282459	45285677	45285928	66	0	1	1,0	2,4	209	149	1	1.0	0.0	0.263,0.0	-0.132
67	"ENSG00000186866"	"POFUT2"	chr21	-	45285268	45285328	45283351	45283527	45285677	45285928	67	7	62	2,1	35,30	209	149	0.0721254658637	0.49308127123869344	0.074	0.039,0.023	0.043
69	"ENSG00000160255"	"ITGB2"	chr21	-	44889275	44889495	44888692	44888895	44889977	44890222	69	686	0	1699,3234	1,0	369	149	1	1.0	1.0	0.999,1.0	0.0
70	"ENSG00000160255"	"ITGB2"	chr21	-	44891808	44891996	44889977	44890222	44893403	44893544	70	592	1	2183,2182	4,1	337	149	1	1.0	0.996	0.996,0.999	-0.002
71	"ENSG00000160255"	"ITGB2"	chr21	-	44898541	44898613	44894970	44895060	44899066	44899162	71	1	301	4,2	813,1140	221	149	1	1.0	0.002	0.003,0.001	0.0
76	"ENSG00000184900"	"SUMO3"	chr21	-	44808996	44809118	44805616	44807040	44813975	44814104	76	241	0	174,251	0,1	271	149	1	1.0	1.0	1.0,0.993	0.004
77	"ENSG00000184900"	"SUMO3"	chr21	-	44809046	44809118	44805616	44807040	44813975	44814104	77	830	0	511,913	0,1	221	149	1	1.0	1.0	1.0,0.998	0.001
78	"ENSG00000184900"	"SUMO3"	chr21	-	44813861	44814104	44809046	44809118	44817947	44818129	78	208	0	76,283	3,10	392	149	0.000867614498216	0.030914328100710906	1.0	0.906,0.915	0.089
79	"ENSG00000184900"	"SUMO3"	chr21	-	44813975	44814104	44808996	44809118	44817947	44817968	79	800	0	453,937	3,10	278	149	0.28556302181	1.0	1.0	0.988,0.98	0.016
84	"ENSG00000241945"	"PWP2"	chr21	+	44113752	44113847	44108983	44109096	44114624	44114768	84	7	0	8,4	2,0	244	149	0.718133361592	1.0	1.0	0.71,1.0	0.145
87	"ENSG00000160216"	"AGPAT3"	chr21	+	43867492	43867594	43867138	43867346	43903956	43904019	87	0	135	0,1	9,51	251	149	1	1.0	0.0	0.0,0.012	-0.006
88	"ENSG00000160216"	"AGPAT3"	chr21	+	43903956	43904019	43865222	43865345	43959633	43959859	88	147	0	30,94	0,1	212	149	1	1.0	1.0	1.0,0.985	0.008
89	"ENSG00000160216"	"AGPAT3"	chr21	+	43903956	43904019	43867241	43867346	43959633	43959859	89	240	9	36,109	0,0	212	149	0.0026490219902	0.06431664442668174	0.949	1.0,1.0	-0.051
90	"ENSG00000160216"	"AGPAT3"	chr21	+	43903956	43904019	43882543	43882615	43959633	43959859	90	117	1	27,68	0,0	212	149	1	1.0	0.988	1.0,1.0	-0.012
92	"ENSG00000160216"	"AGPAT3"	chr21	+	43954549	43955242	43948273	43948329	43959633	43959859	92	18	1	29,3	0,0	842	149	0.316001124849	1.0	0.761	1.0,1.0	-0.239
93	"ENSG00000160216"	"AGPAT3"	chr21	+	43959633	43959859	43865222	43865345	43967945	43968005	93	559	0	132,454	0,1	375	149	1	1.0	1.0	1.0,0.994	0.003
94	"ENSG00000160216"	"AGPAT3"	chr21	+	43960631	43960779	43959782	43959859	43967945	43968115	94	16	347	4,17	75,305	297	149	0.719128780456	1.0	0.023	0.026,0.027	-0.003
95	"ENSG00000160216"	"AGPAT3"	chr21	+	43978045	43978121	43971387	43971490	43980988	43981187	95	349	1	193,282	3,1	225	149	1	1.0	0.996	0.977,0.995	0.01
98	"ENSG00000160214"	"RRP1"	chr21	+	43795188	43795250	43791349	43791432	43797421	43797537	98	49	0	55,26	0,1	211	149	1	1.0	1.0	1.0,0.948	0.026
99	"ENSG00000160214"	"RRP1"	chr21	+	43800861	43800881	43800516	43800614	43802273	43802387	99	162	0	91,147	2,0	169	149	1	1.0	1.0	0.976,1.0	0.012
100	"ENSG00000160213"	"CSTB"	chr21	-	43774657	43774759	43773665	43774330	43776203	43776308	100	2133	4	2031,2975	0,2	251	149	1	1.0	0.997	1.0,0.999	-0.003
101	"ENSG00000160209"	"PDXK"	chr21	+	43732138	43732442	43728916	43729010	43734068	43734123	101	31	0	31,19	0,3	453	149	0.130894223823	0.7083391845191587	1.0	1.0,0.676	0.162
102	"ENSG00000160209"	"PDXK"	chr21	+	43732138	43732647	43719222	43719381	43734068	43734123	102	37	139	33,11	78,250	658	149	0.0278268690691	0.2711922737769368	0.057	0.087,0.01	0.009
103	"ENSG00000160209"	"PDXK"	chr21	+	43732138	43732647	43728899	43729010	43734068	43734123	103	34	0	32,13	0,3	658	149	0.0539936320409	0.41340329255966574	1.0	1.0,0.495	0.252
104	"ENSG00000160209"	"PDXK"	chr21	+	43743668	43743807	43741666	43741771	43746078	43746125	104	158	2	168,294	2,0	288	149	0.672895158338	1.0	0.976	0.978,1.0	-0.013
105	"ENSG00000160209"	"PDXK"	chr21	+	43743723	43743807	43741475	43741771	43746078	43746125	105	454	2	389,829	2,0	233	149	1	1.0	0.993	0.992,1.0	-0.003
106	"ENSG00000160209"	"PDXK"	chr21	+	43752517	43752629	43750499	43750545	43753582	43753594	106	587	0	602,954	1,0	261	149	1	1.0	1.0	0.997,1.0	0.002
107	"ENSG00000160208"	"RRP1B"	chr21	+	43673869	43673955	43672307	43672365	43674635	43674697	107	163	2	109,208	0,0	235	149	0.527975936552	1.0	0.981	1.0,1.0	-0.019
108	"ENSG00000160207"	"HSF2BP"	chr21	-	43644288	43644392	43633262	43633421	43656586	43656737	108	3	1	13,7	0,2	253	149	0.402557248387	1.0	0.639	1.0,0.673	-0.198
109	"ENSG00000142178"	"SIK1"	chr21	-	43418259	43418541	43417542	43417774	43419020	43419237	109	26	0	8,44	1,0	431	149	1	1.0	1.0	0.734,1.0	0.133
110	"ENSG00000160199"	"PKNOX1"	chr21	+	43010052	43010224	43007490	43007618	43013067	43013238	110	121	1	92,100	1,1	321	149	0.592478589032	1.0	0.983	0.977,0.979	0.005
111	"ENSG00000160199"	"PKNOX1"	chr21	+	43018132	43018230	43016907	43017007	43021302	43021431	111	67	0	52,54	1,1	247	149	0.372162304932	1.0	1.0	0.969,0.97	0.03
112	"ENSG00000160194"	"NDUFV3"	chr21	+	42896926	42897047	42893267	42893381	42903181	42904276	112	397	2	160,354	6,5	270	149	0.0340004426026	0.30888422431146517	0.991	0.936,0.975	0.035
113	"ENSG00000160194"	"NDUFV3"	chr21	+	42896926	42897047	42893267	42893381	42908863	42913304	113	711	24	170,570	2,10	270	149	0.0240908441302	0.24720780182848454	0.942	0.979,0.969	-0.032
114	"ENSG00000160194"	"NDUFV3"	chr21	+	42903181	42904276	42896926	42897047	42908863	42909105	114	1261	425	851,1136	90,319	1244	149	0.0236360704762	0.24435899594550453	0.262	0.531,0.299	-0.153
115	"ENSG00000160191"	"PDE9A"	chr21	+	42686191	42686262	42653620	42653883	42687916	42687994	115	50	0	27,37	1,3	220	149	0.0675077315557	0.4738980827555546	1.0	0.948,0.893	0.08
116	"ENSG00000160191"	"PDE9A"	chr21	+	42686191	42686262	42653620	42653883	42698967	42699011	116	8	1	6,4	0,0	220	149	0.668315644063	1.0	0.844	1.0,1.0	-0.156
117	"ENSG00000160191"	"PDE9A"	chr21	+	42687916	42687994	42653778	42653883	42698967	42699011	117	38	1	6,17	0,0	227	149	0.289385536717	1.0	0.961	1.0,1.0	-0.039
120	"ENSG00000160191"	"PDE9A"	chr21	+	42697414	42697490	42687916	42687994	42698967	42699011	120	1	58	1,0	16,30	225	149	1	1.0	0.011	0.04,0.0	-0.009
129	"ENSG00000160191"	"PDE9A"	chr21	+	42731769	42731949	42698967	42699011	42732069	42732124	129	67	14	26,45	8,11	329	149	0.540856829249	1.0	0.684	0.595,0.649	0.062
135	"ENSG00000160191"	"PDE9A"	chr21	+	42751115	42751197	42743775	42743860	42753989	42754064	135	47	1	36,44	0,0	231	149	0.319352287746	1.0	0.968	1.0,1.0	-0.032
138	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899347	41885111	41889344	41901621	41901652	138	156	0	105,165	1,0	444	149	1	1.0	1.0	0.972,1.0	0.014
139	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899362	41885111	41889344	41901621	41901749	139	228	0	155,251	1,0	459	149	1	1.0	1.0	0.981,1.0	0.01
141	"ENSG00000184012"	"TMPRSS2"	chr21	-	41488393	41488513	41480475	41480602	41489506	41489593	141	471	12	70,205	1,3	269	149	0.128509137653	0.7016112722337119	0.956	0.975,0.974	-0.018
143	"ENSG00000184012"	"TMPRSS2"	chr21	-	41494355	41494578	41489506	41489593	41498118	41498189	143	624	0	81,281	0,3	372	149	0.503869787123	1.0	1.0	1.0,0.974	0.013
144	"ENSG00000184012"	"TMPRSS2"	chr21	-	41494479	41494578	41489506	41489593	41498118	41498189	144	99	0	11,66	0,3	248	149	0.497840343403	1.0	1.0	1.0,0.93	0.035
145	"ENSG00000184012"	"TMPRSS2"	chr21	-	41498118	41498189	41489506	41489593	41507949	41508065	145	24	1	0,19	0,0	220	149	1	1.0	0.942	NA,1.0	-0.058
146	"ENSG00000184012"	"TMPRSS2"	chr21	-	41498118	41498189	41489506	41489593	41508080	41508092	146	0	1	0,2	0,0	220	149	1	1.0	0.0	NA,1.0	-1.0
159	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39475134	39475215	39508997	39509027	159	54	4	34,106	0,7	242	149	0.64965584733	1.0	0.893	1.0,0.903	-0.058
160	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39475134	39475215	39511679	39511706	160	22	0	17,42	1,0	242	149	1	1.0	1.0	0.913,1.0	0.043
161	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39475134	39475215	39511679	39511706	161	4	0	0,9	1,0	179	149	1	1.0	1.0	0.0,1.0	0.5
162	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39499822	39499915	39511679	39511706	162	33	0	17,68	0,2	179	149	0.423358137137	1.0	1.0	1.0,0.966	0.017
163	"ENSG00000185437"	"SH3BGR"	chr21	+	39511679	39511809	39499822	39499915	39515087	39515207	163	25	0	2,31	0,1	279	149	1	1.0	1.0	1.0,0.943	0.028
164	"ENSG00000182093"	"GET1"	chr21	+	39393165	39393280	39391768	39391836	39405913	39406058	164	91	0	30,101	0,3	264	149	0.669671451517	1.0	1.0	1.0,0.95	0.025
166	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39425759	39426034	39410843	39410937	39462374	39462560	166	1	0	0,0	1,3	424	149	3.83916016617e-05	0.00326047589413349	1.0	0.0,0.0	1.0
167	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39462374	39462560	39391768	39391836	39475134	39475215	167	42	0	43,81	0,2	335	149	0.326466464233	1.0	1.0	1.0,0.947	0.026
168	"ENSG00000183527"	"PSMG1"	chr21	-	39179923	39179986	39178448	39178647	39180284	39180436	168	237	44	76,231	3,20	212	149	0.00107670293232	0.03584010737185311	0.791	0.947,0.89	-0.127
169	"ENSG00000183527"	"PSMG1"	chr21	-	39181771	39181878	39180284	39180436	39183251	39183451	169	182	2	47,132	0,2	256	149	0.893484351063	1.0	0.981	1.0,0.975	-0.007
173	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38901900	38901965	173	0	2	1,9	32,156	266	149	0.195906275922	0.8949800117090798	0.0	0.017,0.031	-0.024
175	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38879154	38880372	38893960	38894285	175	0	1	25,57	23,105	266	149	0.00806728813173	0.12692568617229533	0.0	0.378,0.233	-0.305
177	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38863675	38864225	38901900	38901965	177	6	1	268,562	3,27	474	149	0.552816304149	1.0	0.654	0.966,0.867	-0.262
178	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38871243	38871594	38901900	38901965	178	6	2	286,573	32,156	474	149	0.550328818376	1.0	0.485	0.737,0.536	-0.152
179	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38879102	38880372	38901900	38901965	179	7	0	291,664	25,73	474	149	0.00772427255722	0.12402457541484514	1.0	0.785,0.741	0.237
180	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38880591	38880708	38901900	38901965	180	6	0	276,575	0,4	474	149	0.693152915834	1.0	1.0	1.0,0.978	0.011
181	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904904	38905452	181	4	0	61,165	6,39	403	149	0.00651999988142	0.11282250456343153	1.0	0.79,0.61	0.3
182	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904954	38905423	182	4	8	89,228	252,704	403	149	0.71434496437	1.0	0.156	0.115,0.107	0.045
184	"ENSG00000157557"	"ETS2"	chr21	+	38806450	38806808	38805950	38806120	38810034	38810106	184	77	244	28,65	45,163	507	149	0.105667037369	0.6221614961990896	0.085	0.155,0.105	-0.045
185	"ENSG00000157557"	"ETS2"	chr21	+	38806690	38806808	38805982	38806120	38810034	38810106	185	9	244	22,6	45,163	267	149	0.00124153437548	0.039481561552344314	0.02	0.214,0.02	-0.097
186	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819766	38818424	38818646	38821585	38821704	186	5866	0	1557,2648	1,0	413	149	1	1.0	1.0	0.998,1.0	0.001
187	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819871	38818424	38818646	38821585	38821704	187	3443	0	1007,1623	1,0	518	149	1	1.0	1.0	0.997,1.0	0.002
188	"ENSG00000157557"	"ETS2"	chr21	+	38821585	38821704	38819502	38819766	38822673	38823783	188	4513	0	1112,2018	2,1	268	149	1	1.0	1.0	0.997,0.999	0.002
189	"ENSG00000141959"	"PFKL"	chr21	+	44304274	44304455	44300050	44300190	44306680	44306754	189	5	146	2,9	16,226	330	149	0.620181870457	1.0	0.015	0.053,0.018	-0.02
190	"ENSG00000141959"	"PFKL"	chr21	+	44305799	44305935	44305256	44305417	44306680	44306754	190	6	2	7,4	2,0	285	149	0.133692606949	0.7165035237417984	0.611	0.647,1.0	-0.213
191	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312104	44312294	191	608	2	129,513	1,1	227	149	1	1.0	0.995	0.988,0.997	0.003
192	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312977	44313143	192	114	0	18,118	0,2	227	149	0.614591937761	1.0	1.0	1.0,0.975	0.012
193	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44306680	44306754	44312977	44313143	193	1103	0	483,830	0,2	339	149	1	1.0	1.0	1.0,0.995	0.002
194	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44311005	44311083	44312977	44313143	194	1602	0	602,1229	2,0	339	149	1	1.0	1.0	0.992,1.0	0.004
195	"ENSG00000141959"	"PFKL"	chr21	+	44313912	44314021	44313637	44313682	44316243	44316339	195	1371	3	547,1069	0,1	258	149	1	1.0	0.996	1.0,0.998	-0.003
196	"ENSG00000141959"	"PFKL"	chr21	+	44320083	44320147	44319350	44319415	44321728	44321875	196	874	2	282,726	0,0	213	149	1	1.0	0.997	1.0,1.0	-0.003
197	"ENSG00000141959"	"PFKL"	chr21	+	44325152	44325264	44324855	44324917	44325960	44326060	197	1210	0	424,834	4,2	261	149	1	1.0	1.0	0.984,0.996	0.01
199	"ENSG00000182670"	"TTC3"	chr21	+	37090232	37090286	37088798	37088886	37091292	37091413	199	246	1	179,186	2,0	203	149	1	1.0	0.994	0.985,1.0	0.002
200	"ENSG00000182670"	"TTC3"	chr21	+	37094004	37094090	37091292	37091413	37095349	37095444	200	532	15	341,336	18,12	235	149	0.195042285404	0.892856105477449	0.957	0.923,0.947	0.022
201	"ENSG00000182670"	"TTC3"	chr21	+	37121236	37121342	37108391	37108446	37121816	37121979	201	1	285	1,0	144,195	255	149	1	1.0	0.002	0.004,0.0	0.0
202	"ENSG00000182670"	"TTC3"	chr21	+	37121816	37121979	37107737	37108446	37122982	37123028	202	781	0	316,473	0,1	312	149	1	1.0	1.0	1.0,0.996	0.002
