ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
22	"ENSG00000160285"	"LSS"	chr21	-	46196201	46196267	46195675	46195756	46205835	46205941
23	"ENSG00000160285"	"LSS"	chr21	-	46215684	46215793	46215179	46215298	46216388	46216524
24	"ENSG00000160285"	"LSS"	chr21	-	46219475	46219572	46216388	46216524	46221853	46221975
25	"ENSG00000160285"	"LSS"	chr21	-	46221853	46221975	46219475	46219572	46227551	46227690
26	"ENSG00000160285"	"LSS"	chr21	-	46222629	46222738	46221853	46221975	46227551	46227690
27	"ENSG00000160285"	"LSS"	chr21	-	46222662	46222738	46221853	46221975	46227551	46227690
28	"ENSG00000142173"	"COL6A2"	chr21	+	46114007	46114073	46112803	46112824	46115871	46115925
29	"ENSG00000142173"	"COL6A2"	chr21	+	46120514	46120577	46119787	46119850	46121060	46121123
30	"ENSG00000142173"	"COL6A2"	chr21	+	46122107	46122158	46121555	46121618	46122495	46122531
31	"ENSG00000142173"	"COL6A2"	chr21	+	46122495	46122531	46122107	46122158	46122874	46122937
32	"ENSG00000142173"	"COL6A2"	chr21	+	46122874	46122937	46122495	46122531	46124650	46124713
33	"ENSG00000142173"	"COL6A2"	chr21	+	46125265	46125311	46124884	46124920	46125464	46125617
34	"ENSG00000183570"	"PCBP3"	chr21	+	45668873	45668952	45643724	45643868	45735391	45735429
35	"ENSG00000183570"	"PCBP3"	chr21	+	45668873	45669032	45643709	45643868	45735391	45735429
36	"ENSG00000183570"	"PCBP3"	chr21	+	45728675	45728748	45643693	45643868	45735391	45735429
37	"ENSG00000183570"	"PCBP3"	chr21	+	45744230	45744337	45735391	45735429	45749380	45749475
38	"ENSG00000183570"	"PCBP3"	chr21	+	45755416	45755452	45735391	45735429	45849960	45850095
39	"ENSG00000183570"	"PCBP3"	chr21	+	45849960	45850095	45735391	45735429	45896207	45896362
40	"ENSG00000183570"	"PCBP3"	chr21	+	45913950	45914025	45910901	45911030	45917587	45917629
41	"ENSG00000183570"	"PCBP3"	chr21	+	45913950	45914094	45910901	45911030	45917587	45917629
42	"ENSG00000183570"	"PCBP3"	chr21	+	45929916	45929995	45917587	45917629	45935252	45935305
43	"ENSG00000183570"	"PCBP3"	chr21	+	45930785	45930845	45929916	45929995	45935252	45935305
44	"ENSG00000233922"	"LINC01694"	chr21	+	45595572	45595661	45593677	45593708	45596390	45597091
45	"ENSG00000182871"	"COL18A1"	chr21	+	45475475	45475535	45473894	45473981	45476350	45476480
46	"ENSG00000182871"	"COL18A1"	chr21	+	45477749	45477965	45477410	45477487	45478326	45478353
47	"ENSG00000182871"	"COL18A1"	chr21	+	45480069	45480156	45479901	45479964	45480466	45480520
48	"ENSG00000182871"	"COL18A1"	chr21	+	45480699	45480858	45480466	45480520	45481962	45482025
49	"ENSG00000182871"	"COL18A1"	chr21	+	45482794	45482821	45481962	45482025	45486860	45486992
50	"ENSG00000182871"	"COL18A1"	chr21	+	45487446	45487509	45486860	45486992	45488417	45488444
51	"ENSG00000182871"	"COL18A1"	chr21	+	45488417	45488444	45486860	45486992	45490274	45490346
52	"ENSG00000182871"	"COL18A1"	chr21	+	45488417	45488444	45487446	45487509	45489485	45489521
53	"ENSG00000182871"	"COL18A1"	chr21	+	45489485	45489521	45488417	45488444	45490274	45490346
54	"ENSG00000182871"	"COL18A1"	chr21	+	45494544	45494571	45493500	45493575	45494861	45494915
55	"ENSG00000182871"	"COL18A1"	chr21	+	45504415	45504556	45504010	45504054	45505133	45505278
56	"ENSG00000182871"	"COL18A1"	chr21	+	45507560	45507593	45505834	45505966	45509355	45509601
57	"ENSG00000186866"	"POFUT2"	chr21	-	45266021	45266227	45263927	45265635	45267589	45267713
58	"ENSG00000186866"	"POFUT2"	chr21	-	45267589	45267713	45263928	45265635	45269838	45270019
59	"ENSG00000186866"	"POFUT2"	chr21	-	45277232	45277773	45277016	45277142	45278102	45278169
60	"ENSG00000186866"	"POFUT2"	chr21	-	45282348	45282459	45278102	45278169	45285677	45285928
61	"ENSG00000186866"	"POFUT2"	chr21	-	45282803	45282938	45282348	45282459	45283382	45283527
62	"ENSG00000186866"	"POFUT2"	chr21	-	45282803	45282938	45282368	45282398	45283382	45283527
63	"ENSG00000186866"	"POFUT2"	chr21	-	45283351	45283527	45282348	45282459	45285268	45285328
64	"ENSG00000186866"	"POFUT2"	chr21	-	45283382	45283527	45282348	45282459	45285677	45285691
65	"ENSG00000186866"	"POFUT2"	chr21	-	45283382	45283527	45282368	45282398	45285677	45285691
66	"ENSG00000186866"	"POFUT2"	chr21	-	45285268	45285328	45282348	45282459	45285677	45285928
67	"ENSG00000186866"	"POFUT2"	chr21	-	45285268	45285328	45283351	45283527	45285677	45285928
68	"ENSG00000182586"	"LINC00334"	chr21	+	45243531	45243626	45234339	45234476	45258450	45258730
69	"ENSG00000160255"	"ITGB2"	chr21	-	44889275	44889495	44888692	44888895	44889977	44890222
70	"ENSG00000160255"	"ITGB2"	chr21	-	44891808	44891996	44889977	44890222	44893403	44893544
71	"ENSG00000160255"	"ITGB2"	chr21	-	44898541	44898613	44894970	44895060	44899066	44899162
72	"ENSG00000160255"	"ITGB2"	chr21	-	44903364	44903535	44901491	44901733	44906914	44907095
73	"ENSG00000160255"	"ITGB2"	chr21	-	44908073	44908182	44906914	44907095	44910283	44910372
74	"ENSG00000160255"	"ITGB2"	chr21	-	44920820	44920962	44910724	44910785	44928653	44928718
75	"ENSG00000160255"	"ITGB2"	chr21	-	44920820	44921050	44910724	44910785	44928653	44928873
76	"ENSG00000184900"	"SUMO3"	chr21	-	44808996	44809118	44805616	44807040	44813975	44814104
77	"ENSG00000184900"	"SUMO3"	chr21	-	44809046	44809118	44805616	44807040	44813975	44814104
78	"ENSG00000184900"	"SUMO3"	chr21	-	44813861	44814104	44809046	44809118	44817947	44818129
79	"ENSG00000184900"	"SUMO3"	chr21	-	44813975	44814104	44808996	44809118	44817947	44817968
80	"ENSG00000160224"	"AIRE"	chr21	+	44289227	44289416	44288344	44288458	44289656	44289802
81	"ENSG00000142182"	"DNMT3L"	chr21	-	44254616	44254705	44251622	44251698	44256066	44256154
82	"ENSG00000142182"	"DNMT3L"	chr21	-	44260794	44260839	44259631	44259711	44261153	44261266
83	"ENSG00000160223"	"ICOSLG"	chr21	-	44236866	44237217	44235271	44235562	44238447	44238488
84	"ENSG00000241945"	"PWP2"	chr21	+	44113752	44113847	44108983	44109096	44114624	44114768
85	"ENSG00000241945"	"PWP2"	chr21	+	44114178	44114278	44113752	44113847	44114624	44114768
86	"ENSG00000241945"	"PWP2"	chr21	+	44127574	44127693	44126899	44126965	44127931	44128150
87	"ENSG00000160216"	"AGPAT3"	chr21	+	43867492	43867594	43867138	43867346	43903956	43904019
88	"ENSG00000160216"	"AGPAT3"	chr21	+	43903956	43904019	43865222	43865345	43959633	43959859
89	"ENSG00000160216"	"AGPAT3"	chr21	+	43903956	43904019	43867241	43867346	43959633	43959859
90	"ENSG00000160216"	"AGPAT3"	chr21	+	43903956	43904019	43882543	43882615	43959633	43959859
91	"ENSG00000160216"	"AGPAT3"	chr21	+	43948153	43948329	43947005	43947058	43959633	43959796
92	"ENSG00000160216"	"AGPAT3"	chr21	+	43954549	43955242	43948273	43948329	43959633	43959859
93	"ENSG00000160216"	"AGPAT3"	chr21	+	43959633	43959859	43865222	43865345	43967945	43968005
94	"ENSG00000160216"	"AGPAT3"	chr21	+	43960631	43960779	43959782	43959859	43967945	43968115
95	"ENSG00000160216"	"AGPAT3"	chr21	+	43978045	43978121	43971387	43971490	43980988	43981187
96	"ENSG00000215458"	"AATBC"	chr21	-	43806963	43807239	43805757	43806588	43808800	43809451
97	"ENSG00000160214"	"RRP1"	chr21	+	43791015	43791056	43789558	43789762	43791349	43791432
98	"ENSG00000160214"	"RRP1"	chr21	+	43795188	43795250	43791349	43791432	43797421	43797537
99	"ENSG00000160214"	"RRP1"	chr21	+	43800861	43800881	43800516	43800614	43802273	43802387
100	"ENSG00000160213"	"CSTB"	chr21	-	43774657	43774759	43773665	43774330	43776203	43776308
101	"ENSG00000160209"	"PDXK"	chr21	+	43732138	43732442	43728916	43729010	43734068	43734123
102	"ENSG00000160209"	"PDXK"	chr21	+	43732138	43732647	43719222	43719381	43734068	43734123
103	"ENSG00000160209"	"PDXK"	chr21	+	43732138	43732647	43728899	43729010	43734068	43734123
104	"ENSG00000160209"	"PDXK"	chr21	+	43743668	43743807	43741666	43741771	43746078	43746125
105	"ENSG00000160209"	"PDXK"	chr21	+	43743723	43743807	43741475	43741771	43746078	43746125
106	"ENSG00000160209"	"PDXK"	chr21	+	43752517	43752629	43750499	43750545	43753582	43753594
107	"ENSG00000160208"	"RRP1B"	chr21	+	43673869	43673955	43672307	43672365	43674635	43674697
108	"ENSG00000160207"	"HSF2BP"	chr21	-	43644288	43644392	43633262	43633421	43656586	43656737
109	"ENSG00000142178"	"SIK1"	chr21	-	43418259	43418541	43417542	43417774	43419020	43419237
110	"ENSG00000160199"	"PKNOX1"	chr21	+	43010052	43010224	43007490	43007618	43013067	43013238
111	"ENSG00000160199"	"PKNOX1"	chr21	+	43018132	43018230	43016907	43017007	43021302	43021431
112	"ENSG00000160194"	"NDUFV3"	chr21	+	42896926	42897047	42893267	42893381	42903181	42904276
113	"ENSG00000160194"	"NDUFV3"	chr21	+	42896926	42897047	42893267	42893381	42908863	42913304
114	"ENSG00000160194"	"NDUFV3"	chr21	+	42903181	42904276	42896926	42897047	42908863	42909105
115	"ENSG00000160191"	"PDE9A"	chr21	+	42686191	42686262	42653620	42653883	42687916	42687994
116	"ENSG00000160191"	"PDE9A"	chr21	+	42686191	42686262	42653620	42653883	42698967	42699011
117	"ENSG00000160191"	"PDE9A"	chr21	+	42687916	42687994	42653778	42653883	42698967	42699011
118	"ENSG00000160191"	"PDE9A"	chr21	+	42687916	42687994	42653778	42653883	42733355	42733426
119	"ENSG00000160191"	"PDE9A"	chr21	+	42687916	42687994	42686191	42686262	42698967	42699011
120	"ENSG00000160191"	"PDE9A"	chr21	+	42697414	42697490	42687916	42687994	42698967	42699011
121	"ENSG00000160191"	"PDE9A"	chr21	+	42698912	42699011	42653635	42653883	42732069	42732124
122	"ENSG00000160191"	"PDE9A"	chr21	+	42698967	42699011	42653778	42653883	42731769	42731949
123	"ENSG00000160191"	"PDE9A"	chr21	+	42698967	42699011	42653778	42653883	42732069	42732124
124	"ENSG00000160191"	"PDE9A"	chr21	+	42698967	42699011	42653778	42653883	42733355	42733426
125	"ENSG00000160191"	"PDE9A"	chr21	+	42698967	42699011	42687916	42687994	42733355	42733426
126	"ENSG00000160191"	"PDE9A"	chr21	+	42724555	42724634	42698967	42699011	42732069	42732124
127	"ENSG00000160191"	"PDE9A"	chr21	+	42731769	42731949	42653754	42653883	42732069	42732124
128	"ENSG00000160191"	"PDE9A"	chr21	+	42731769	42731949	42653754	42653883	42733355	42733426
129	"ENSG00000160191"	"PDE9A"	chr21	+	42731769	42731949	42698967	42699011	42732069	42732124
130	"ENSG00000160191"	"PDE9A"	chr21	+	42731769	42731949	42698967	42699011	42733355	42733426
131	"ENSG00000160191"	"PDE9A"	chr21	+	42732069	42732124	42653778	42653883	42733355	42733426
132	"ENSG00000160191"	"PDE9A"	chr21	+	42732069	42732124	42698912	42699011	42733355	42733426
133	"ENSG00000160191"	"PDE9A"	chr21	+	42732069	42732124	42731757	42731949	42733355	42733426
134	"ENSG00000160191"	"PDE9A"	chr21	+	42743775	42743860	42733355	42733426	42751115	42751197
135	"ENSG00000160191"	"PDE9A"	chr21	+	42751115	42751197	42743775	42743860	42753989	42754064
136	"ENSG00000160181"	"TFF2"	chr21	-	42350266	42350359	42349880	42350030	42350878	42350994
137	"ENSG00000237232"	"ZNF295-AS1"	chr21	+	42041516	42041982	42031453	42031524	42053898	42055124
138	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899347	41885111	41889344	41901621	41901652
139	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899362	41885111	41889344	41901621	41901749
140	"ENSG00000184012"	"TMPRSS2"	chr21	-	41477346	41477462	41476576	41476620	41479171	41479282
141	"ENSG00000184012"	"TMPRSS2"	chr21	-	41488393	41488513	41480475	41480602	41489506	41489593
142	"ENSG00000184012"	"TMPRSS2"	chr21	-	41489506	41489593	41480475	41480602	41494355	41494578
143	"ENSG00000184012"	"TMPRSS2"	chr21	-	41494355	41494578	41489506	41489593	41498118	41498189
144	"ENSG00000184012"	"TMPRSS2"	chr21	-	41494479	41494578	41489506	41489593	41498118	41498189
145	"ENSG00000184012"	"TMPRSS2"	chr21	-	41498118	41498189	41489506	41489593	41507949	41508065
146	"ENSG00000184012"	"TMPRSS2"	chr21	-	41498118	41498189	41489506	41489593	41508080	41508092
147	"ENSG00000183844"	"FAM3B"	chr21	+	41319457	41320978	41304211	41304310	41322922	41323066
148	"ENSG00000183844"	"FAM3B"	chr21	+	41322587	41322704	41316813	41316898	41322922	41323066
149	"ENSG00000183844"	"FAM3B"	chr21	+	41322922	41323066	41316800	41316898	41338377	41338501
150	"ENSG00000183844"	"FAM3B"	chr21	+	41346208	41346407	41345685	41345736	41347012	41347100
151	"ENSG00000226496"	"LINC00323"	chr21	-	41145076	41145335	41141540	41143415	41147348	41147433
152	"ENSG00000226496"	"LINC00323"	chr21	-	41145076	41145335	41141540	41143415	41147961	41148040
153	"ENSG00000226496"	"LINC00323"	chr21	-	41147348	41147499	41141535	41143415	41147961	41148067
154	"ENSG00000235123"	"DSCAM-AS1"	chr21	+	40383651	40384138	40383082	40383455	40384578	40385358
155	"ENSG00000183036"	"PCP4"	chr21	+	39883452	39883632	39867450	39867510	39898475	39898527
156	"ENSG00000183036"	"PCP4"	chr21	+	39916065	39916186	39898475	39898527	39928983	39929397
157	"ENSG00000183036"	"PCP4"	chr21	+	39926046	39926191	39898475	39898527	39928983	39929397
158	"ENSG00000185437"	"SH3BGR"	chr21	+	39475134	39475215	39462374	39462560	39499822	39499915
159	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39475134	39475215	39508997	39509027
160	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39475134	39475215	39511679	39511706
161	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39475134	39475215	39511679	39511706
162	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39499822	39499915	39511679	39511706
163	"ENSG00000185437"	"SH3BGR"	chr21	+	39511679	39511809	39499822	39499915	39515087	39515207
164	"ENSG00000182093"	"GET1"	chr21	+	39393165	39393280	39391768	39391836	39405913	39406058
165	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39410843	39410937	39391768	39391836	39462374	39462560
166	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39425759	39426034	39410843	39410937	39462374	39462560
167	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39462374	39462560	39391768	39391836	39475134	39475215
168	"ENSG00000183527"	"PSMG1"	chr21	-	39179923	39179986	39178448	39178647	39180284	39180436
169	"ENSG00000183527"	"PSMG1"	chr21	-	39181771	39181878	39180284	39180436	39183251	39183451
170	"ENSG00000235888"	"AF064858.1"	chr21	-	38990826	38991024	38988574	38989426	39005659	39005822
171	"ENSG00000235888"	"AF064858.1"	chr21	-	39008101	39008231	39006647	39006784	39011087	39011329
172	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38893960	38894285
173	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38901900	38901965
174	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38876087	38877592	38893960	38894285
175	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38879154	38880372	38893960	38894285
176	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38879154	38880372	38901900	38901965
177	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38863675	38864225	38901900	38901965
178	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38871243	38871594	38901900	38901965
179	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38879102	38880372	38901900	38901965
180	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38880591	38880708	38901900	38901965
181	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904904	38905452
182	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904954	38905423
183	"ENSG00000205622"	"AP001042.1"	chr21	-	38920741	38920839	38919317	38919516	38923425	38923513
184	"ENSG00000157557"	"ETS2"	chr21	+	38806450	38806808	38805950	38806120	38810034	38810106
185	"ENSG00000157557"	"ETS2"	chr21	+	38806690	38806808	38805982	38806120	38810034	38810106
186	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819766	38818424	38818646	38821585	38821704
187	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819871	38818424	38818646	38821585	38821704
188	"ENSG00000157557"	"ETS2"	chr21	+	38821585	38821704	38819502	38819766	38822673	38823783
189	"ENSG00000141959"	"PFKL"	chr21	+	44304274	44304455	44300050	44300190	44306680	44306754
190	"ENSG00000141959"	"PFKL"	chr21	+	44305799	44305935	44305256	44305417	44306680	44306754
191	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312104	44312294
192	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312977	44313143
193	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44306680	44306754	44312977	44313143
194	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44311005	44311083	44312977	44313143
195	"ENSG00000141959"	"PFKL"	chr21	+	44313912	44314021	44313637	44313682	44316243	44316339
196	"ENSG00000141959"	"PFKL"	chr21	+	44320083	44320147	44319350	44319415	44321728	44321875
197	"ENSG00000141959"	"PFKL"	chr21	+	44325152	44325264	44324855	44324917	44325960	44326060
198	"ENSG00000182670"	"TTC3"	chr21	+	37087832	37087875	37085789	37087401	37088195	37088346
199	"ENSG00000182670"	"TTC3"	chr21	+	37090232	37090286	37088798	37088886	37091292	37091413
200	"ENSG00000182670"	"TTC3"	chr21	+	37094004	37094090	37091292	37091413	37095349	37095444
201	"ENSG00000182670"	"TTC3"	chr21	+	37121236	37121342	37108391	37108446	37121816	37121979
202	"ENSG00000182670"	"TTC3"	chr21	+	37121816	37121979	37107737	37108446	37122982	37123028
203	"ENSG00000182670"	"TTC3"	chr21	+	37129002	37129063	37126079	37126143	37132681	37132766
204	"ENSG00000182670"	"TTC3"	chr21	+	37144524	37144645	37140560	37140673	37147480	37147603
205	"ENSG00000182670"	"TTC3"	chr21	+	37147480	37147603	37144524	37144645	37150077	37150170
206	"ENSG00000182670"	"TTC3"	chr21	+	37148545	37148647	37147480	37147603	37150077	37150170
207	"ENSG00000182670"	"TTC3"	chr21	+	37150077	37150170	37148545	37148647	37151892	37151958
208	"ENSG00000182670"	"TTC3"	chr21	+	37150819	37150884	37150077	37150170	37151892	37151958
209	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37158130	37158203
210	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37159698	37159745
211	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37156654	37156906	37159698	37159745
212	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37157160	37157214	37159698	37159745
213	"ENSG00000182670"	"TTC3"	chr21	+	37165549	37166615	37164050	37164215	37167554	37167620
214	"ENSG00000182670"	"TTC3"	chr21	+	37182773	37182913	37172594	37172744	37185705	37185774
215	"ENSG00000182670"	"TTC3"	chr21	+	37192111	37192213	37191333	37191424	37195674	37196036
216	"ENSG00000182670"	"TTC3"	chr21	+	37194965	37195017	37192111	37192213	37195674	37196036
217	"ENSG00000182670"	"TTC3"	chr21	+	37197881	37198025	37197569	37197696	37200231	37200324
218	"ENSG00000159267"	"HLCS"	chr21	-	36765011	36765172	36759726	36759841	36767217	36767285
219	"ENSG00000159267"	"HLCS"	chr21	-	36767217	36767285	36759726	36759841	36896859	36897131
220	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36946008	36946154
221	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36947332	36948287
222	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170
223	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36947332	36948287
224	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36962035	36962170
225	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36947332	36948287
226	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36962035	36962170
227	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36936448	36937392	36962035	36962170
228	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36938831	36938994	36962035	36962170
229	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36946008	36946154	36962035	36962170
230	"ENSG00000159267"	"HLCS"	chr21	-	36948165	36948287	36938831	36938994	36962035	36962170
231	"ENSG00000159267"	"HLCS"	chr21	-	36962035	36962170	36938831	36938994	36990157	36990224
232	"ENSG00000159261"	"CLDN14"	chr21	-	36477373	36477563	36460620	36461776	36479494	36480090
233	"ENSG00000185917"	"SETD4"	chr21	-	36048307	36048396	36045581	36046011	36053582	36053620
234	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36045581	36046011	36057108	36057204
235	"ENSG00000185917"	"SETD4"	chr21	-	36057108	36057204	36053582	36053620	36058815	36058924
236	"ENSG00000185917"	"SETD4"	chr21	-	36057383	36057477	36057108	36057204	36058815	36058924
237	"ENSG00000159212"	"CLIC6"	chr21	+	34706026	34706080	34669388	34670762	34707279	34707389
238	"ENSG00000159212"	"CLIC6"	chr21	+	34707279	34707389	34668993	34670762	34707943	34708069
239	"ENSG00000227456"	"LINC00310"	chr21	+	34182707	34183118	34180728	34180793	34188216	34188662
240	"ENSG00000227456"	"LINC00310"	chr21	+	34182707	34183118	34180728	34180793	34188767	34189183
241	"ENSG00000227456"	"LINC00310"	chr21	+	34182707	34183192	34180714	34180793	34188767	34189066
242	"ENSG00000227456"	"LINC00310"	chr21	+	34188216	34188662	34180759	34180793	34188767	34188877
243	"ENSG00000227456"	"LINC00310"	chr21	+	34188216	34188662	34182707	34183118	34188767	34188877
244	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073223	34073268	34142407	34143030
245	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030
246	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34103496	34103519	34142407	34143030
247	"ENSG00000237945"	"LINC00649"	chr21	+	33923896	33924311	33923432	33923458	33943033	33943130
248	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931162	33931742	33945809	33945895
249	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931213	33931267	33945809	33945895
250	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931222	33931352	33945809	33945895
251	"ENSG00000237945"	"LINC00649"	chr21	+	33945809	33945895	33931159	33931742	33969236	33969358
252	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33906500	33903934	33904021	33907340	33907453
253	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33907453	33903934	33904021	33909081	33909211
254	"ENSG00000241837"	"ATP5PO"	chr21	-	33906725	33906821	33903934	33904021	33907340	33907416
255	"ENSG00000241837"	"ATP5PO"	chr21	-	33906727	33906794	33906448	33906500	33907340	33907412
256	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33909081	33909095
257	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399
258	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33903934	33904021	33912288	33912399
259	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399
260	"ENSG00000241837"	"ATP5PO"	chr21	-	33914449	33914500	33912288	33912399	33915727	33915753
261	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458
262	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33516988	33517141
263	"ENSG00000159131"	"GART"	chr21	-	33511251	33511458	33505973	33506104	33516988	33517141
264	"ENSG00000159131"	"GART"	chr21	-	33511251	33511458	33509782	33509920	33516988	33517141
265	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015
266	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528514	33528604
267	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528518	33528604
268	"ENSG00000159131"	"GART"	chr21	-	33529566	33529768	33528849	33528937	33530758	33530884
269	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528166	33528335	33531488	33531557
270	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528166	33528335	33532344	33532456
271	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528849	33528937	33531488	33531557
