ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
41	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698342	50698689	50698803	41	4	3	17,5	4,2	496	149	0.188552585109	0.36201855916847525	0.286	0.561,0.429	-0.209
42	"ENSG00000100299"	"ARSA"	chr22	-	50626590	50627406	50626590	50626760	50627165	50627406	42	155	0	72,210	2,2	554	149	0.180907504197	0.35191842644926935	1.0	0.906,0.966	0.064
43	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	43	164	57	133,267	1,79	302	149	0.00603805829943	0.031243320564834098	0.587	0.985,0.625	-0.218
44	"ENSG00000025770"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	44	7	119	28,2	37,78	217	149	0.0234868769448	0.08014813588585291	0.039	0.342,0.017	-0.141
45	"ENSG00000100241"	"SBF1"	chr22	-	50447321	50447609	50447321	50447453	50447521	50447609	45	0	66	12,0	123,138	217	149	0.0545603706478	0.14559907506056685	0.0	0.063,0.0	-0.032
46	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	46	8	59	20,14	132,80	244	149	0.60667645961	0.8053807177057594	0.076	0.085,0.097	-0.015
47	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467693	50467785	50467923	47	0	14	7,4	39,19	241	149	0.00730543546617	0.03537028763082147	0.0	0.1,0.115	-0.108
48	"ENSG00000205593"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	48	14	10	15,12	7,14	477	149	0.829830551222	0.9782872205930919	0.304	0.401,0.211	-0.002
49	"ENSG00000205593"	"DENND6B"	chr22	-	50316024	50316475	50316024	50316087	50316369	50316475	49	1	0	34,2	1,1	431	149	1	1.0	1.0	0.922,0.409	0.335
50	"ENSG00000128159"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	50	29	39	29,26	45,44	220	149	0.563678680812	0.7653556189130414	0.335	0.304,0.286	0.04
51	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	51	12	28	12,8	6,26	336	149	0.401155710149	0.6132387924435093	0.16	0.47,0.12	-0.135
52	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	52	51	1	54,45	2,3	325	149	0.224575596638	0.41389804729212787	0.959	0.925,0.873	0.06
53	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	53	61	17	69,57	12,33	384	149	0.69309474498	0.8751450881489975	0.582	0.691,0.401	0.036
55	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	55	17	65	19,47	11,192	228	149	0.138268888076	0.2868734112579221	0.146	0.53,0.138	-0.188
57	"ENSG00000075275"	"CELSR1"	chr22	-	46361173	46364251	46361173	46363247	46363995	46364251	57	18	11	31,11	6,14	897	149	0.784868462262	0.947253769403581	0.214	0.462,0.115	-0.075
58	"ENSG00000231711"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699	58	24	6	24,10	0,6	1071	149	0.362176179485	0.5708943022868765	0.358	1.0,0.188	-0.236
59	"ENSG00000184208"	"C22orf46"	chr22	+	41693462	41698136	41693462	41693851	41693937	41698136	59	20	18	23,31	7,21	235	149	0.180412981782	0.3517245328134108	0.413	0.676,0.483	-0.167
60	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	60	56	253	28,33	26,89	371	149	0.00195076087628	0.01415594308172824	0.082	0.302,0.13	-0.134
61	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	61	33	80	98,42	33,66	2365	149	3.37189982681e-05	0.0006386463099646738	0.025	0.158,0.039	-0.074
62	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	62	29	56	66,14	16,41	629	149	0.133631741251	0.2793980054784377	0.109	0.494,0.075	-0.175
65	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38740888	38741050	65	134	5	201,119	2,0	605	149	0.00605801573985	0.03131968137434897	0.868	0.961,1.0	-0.112
66	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	66	163	675	264,133	191,330	723	149	2.62103901361e-07	1.68814427018488e-05	0.047	0.222,0.077	-0.102
67	"ENSG00000100242"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	67	60	696	61,39	300,410	323	149	0.0193934594874	0.06960912545571751	0.038	0.086,0.042	-0.026
68	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	68	4202	2145	8118,5083	1022,1101	4089	149	5.55111512313e-16	1.6717183193305995e-12	0.067	0.224,0.144	-0.117
69	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38087264	38086241	38086449	38087123	38087264	69	1	11	15,2	0,36	823	149	0.0368606732746	0.11017957078556614	0.016	1.0,0.01	-0.489
70	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	70	15	7	63,18	0,40	1632	149	0.273845362948	0.4700400743903687	0.164	1.0,0.039	-0.355
72	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	72	7	63	20,5	16,39	225	149	0.026647999553	0.08727493042915076	0.069	0.453,0.078	-0.197
73	"ENSG00000100097"	"LGALS1"	chr22	+	37678375	37678654	37678375	37678392	37678482	37678654	73	36	0	43,75	1,0	239	149	1	1.0	1.0	0.964,1.0	0.018
74	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	74	43	84	265,129	145,166	641	149	0.00157059202545	0.011898963231805471	0.106	0.298,0.153	-0.119
75	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	75	26	64	252,96	153,181	394	149	0.0142254048581	0.05600802073043131	0.133	0.384,0.167	-0.143
77	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832	77	6	1	21,5	0,0	2420	149	0.00482774816656	0.026603410070622946	0.27	1.0,1.0	-0.73
79	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	79	28	16	108,40	28,15	1531	149	0.0684865876036	0.1713729610039397	0.146	0.273,0.206	-0.093
80	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	80	2	15	12,3	17,32	236	149	0.212100608431	0.39624130415009706	0.078	0.308,0.056	-0.104
85	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	85	19	249	90,53	208,940	1560	149	0.023643758139	0.08045843571110395	0.007	0.04,0.005	-0.015
86	"ENSG00000187860"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727	86	13	4	31,5	2,2	848	149	0.299395482458	0.5017415110864035	0.363	0.731,0.305	-0.155
87	"ENSG00000099992"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	87	4	59	6,0	24,37	264	149	0.873826341117	1.0	0.037	0.124,0.0	-0.025
88	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	88	3	250	19,15	182,182	235	149	2.14886000931e-05	0.0004622351370026474	0.008	0.062,0.05	-0.048
90	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	90	2	4	11,4	2,5	443	149	0.11016080343	0.24386561299180867	0.144	0.649,0.212	-0.286
91	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	91	1251	68	1782,1067	16,66	2924	149	0.101520298126	0.2302171519626875	0.484	0.85,0.452	-0.167
92	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291564	29291599	92	1269	1	1790,1088	0,0	2958	149	0.576524667935	0.7780434853176126	0.985	1.0,1.0	-0.015
93	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	93	1263	54	1783,1073	15,64	2927	149	0.217542086434	0.4035243376764714	0.544	0.858,0.46	-0.115
94	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	94	84	40	134,62	12,19	448	149	0.0104937305824	0.04498486782761224	0.411	0.788,0.52	-0.243
95	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29299598	29299851	95	156	0	220,102	0,2	852	149	0.895350500237	1.0	1.0	1.0,0.899	0.05
96	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	96	362	72	319,317	13,35	467	149	0.00018709637076	0.002430258110808541	0.616	0.887,0.743	-0.199
97	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	97	38	8	31,8	1,3	395	149	0.301201810645	0.5034582593836882	0.642	0.921,0.501	-0.069
99	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27998603	27998838	99	108	0	80,23	0,4	1013	149	0.0126682198362	0.05172928004978481	1.0	1.0,0.458	0.271
100	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27998152	27998603	27998838	100	68	8	48,15	8,3	600	149	0.416177404051	0.6272864125623556	0.679	0.598,0.554	0.103
102	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	102	26	27	168,50	19,33	823	149	0.0140342313604	0.05553756602082076	0.148	0.616,0.215	-0.267
103	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	103	104	22	343,120	22,50	2437	149	0.609591036919	0.8078328249258475	0.224	0.488,0.128	-0.084
105	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531	105	553	6	173,382	0,2	226	149	0.593164464384	0.7939176819966293	0.984	1.0,0.992	-0.012
106	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	106	744	50	233,502	11,32	267	149	0.49127326128	0.7035042445766619	0.893	0.922,0.897	-0.016
108	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	108	26	708	16,10	132,480	230	149	0.661385026583	0.8484116325842321	0.023	0.073,0.013	-0.02
109	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	109	245	13	143,160	7,4	230	149	0.304230632662	0.5061826244539298	0.924	0.93,0.963	-0.022
110	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883873	23884024	110	30	0	32,4	0,4	1153	149	0.00665232886355	0.03303130811637399	1.0	1.0,0.114	0.443
111	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024	111	30	1	35,5	0,2	1228	149	0.940528949607	1.0	0.784	1.0,0.233	0.167
112	"ENSG00000133460"	"SLC2A11"	chr22	+	23883771	23884429	23883771	23883873	23884301	23884429	112	11	1	19,14	0,0	577	149	0.277328361739	0.47412680180357564	0.74	1.0,1.0	-0.26
113	"ENSG00000099953"	"MMP11"	chr22	+	23779186	23780502	23779186	23779368	23780358	23780502	113	54	11	20,71	0,10	1139	149	0.131638323703	0.2763533020784834	0.391	1.0,0.482	-0.35
114	"ENSG00000099953"	"MMP11"	chr22	+	23779186	23780502	23779186	23779416	23780358	23780502	114	9	242	12,33	19,155	1091	149	9.87147643627e-07	4.644992388722985e-05	0.005	0.079,0.028	-0.049
119	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407	119	3	5	4,3	0,22	269	149	0.559172894802	0.7623128894052617	0.249	1.0,0.07	-0.286
120	"ENSG00000161179"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761	120	18	2	10,17	0,17	284	149	0.485281882758	0.6977867561985562	0.825	1.0,0.344	0.153
121	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629761	21629009	21629407	21629601	21629761	121	32	4	19,43	0,8	343	149	0.767121770131	0.9332204446574456	0.777	1.0,0.7	-0.073
123	"ENSG00000183506"	"PI4KAP2"	chr22	-	21477996	21478694	21477996	21478101	21478584	21478694	123	0	41	10,3	34,38	632	149	0.00769664355763	0.03660388946341998	0.0	0.065,0.018	-0.042
129	"ENSG00000206140"	"TMEM191C"	chr22	+	21468943	21469346	21468943	21469062	21469273	21469346	129	4	0	0,0	0,1	360	149	1	1.0	1.0	NA,0.0	1.0
133	"ENSG00000099957"	"P2RX6"	chr22	+	21026010	21026329	21026010	21026076	21026251	21026329	133	2	2	18,0	0,1	324	149	0.0509905383639	0.1386164421981704	0.315	1.0,0.0	-0.185
136	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	136	0	4	3,2	4,9	365	149	0.0205881368416	0.07303409240885211	0.0	0.234,0.083	-0.159
137	"ENSG00000099917"	"MED15"	chr22	+	20554935	20555148	20554935	20554995	20555076	20555148	137	100	5	119,119	0,0	230	149	0.00484272387282	0.02663719258994964	0.928	1.0,1.0	-0.072
138	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	138	1	18	7,7	15,15	428	149	0.00433877314607	0.024630000620904438	0.019	0.14,0.14	-0.121
139	"ENSG00000184702"	"SEPTIN5"	chr22	+	19722236	19723319	19722236	19722339	19722427	19723319	139	0	9	2,0	18,17	237	149	0.355217116	0.5622792876919842	0.0	0.065,0.0	-0.033
140	"ENSG00000070371"	"CLTCL1"	chr22	-	19196265	19196656	19196265	19196415	19196488	19196656	140	4	34	6,4	3,7	222	149	0.00397374343499	0.02316927077342185	0.073	0.573,0.277	-0.352
141	"ENSG00000100033"	"PRODH"	chr22	-	18919705	18922404	18919705	18919798	18921341	18922404	141	1	4	1,0	0,0	1692	149	1	1.0	0.022	1.0,NA	-0.978
144	"ENSG00000274602"	"PI4KAP1"	chr22	-	18536649	18537412	18536649	18536808	18537291	18537412	144	142	3	175,79	4,1	632	149	0.860271199966	0.9959404284833275	0.918	0.912,0.949	-0.012
148	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	148	806	197	116,174	7,56	1221	149	0.342481400007	0.5497775778897018	0.333	0.669,0.275	-0.139
149	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	149	34	252	164,90	414,444	1799	149	0.000447232771144	0.0047340649922676835	0.011	0.032,0.017	-0.014
150	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	150	6	177	46,27	112,178	278	149	8.119328887e-08	6.880732011855482e-06	0.018	0.18,0.075	-0.11
151	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	151	20	181	63,24	111,141	233	149	0.000939227467244	0.008012701183017864	0.066	0.266,0.098	-0.116
152	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	152	25	104	87,9	163,109	239	149	0.780569607825	0.9442399574071048	0.13	0.25,0.049	-0.019
153	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	153	62	59	168,62	33,59	380	149	0.0996545302874	0.22697734120071456	0.292	0.666,0.292	-0.187
154	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	154	141	0	246,146	1,6	470	149	0.0372299360327	0.11100787362621391	1.0	0.987,0.885	0.064
155	"ENSG00000233215"	"LINC01687"	chr21	-	22062008	22062648	22062008	22062165	22062553	22062648	155	146	32	8,30	0,8	537	149	0.449788510618	0.6618803321407803	0.559	1.0,0.51	-0.196
156	"ENSG00000012817"	"KDM5D"	chrY	-	19706440	19706863	19706440	19706640	19706793	19706863	156	19	94	72,12	200,78	302	149	0.233668003931	0.42622119554100946	0.091	0.151,0.071	-0.02
158	"ENSG00000131002"	"TXLNGY"	chrY	+	19593398	19597665	19593398	19593593	19597590	19597665	158	1041	7	1625,1116	0,1	4146	149	5.88857834191e-05	0.0009690411845170473	0.842	1.0,0.976	-0.146
161	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	161	37	19	76,38	6,14	615	149	0.0494300864724	0.13543818962545434	0.321	0.754,0.397	-0.255
162	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	162	17	1221	16,23	510,1383	278	149	0.805988397648	0.9610905006996445	0.007	0.017,0.009	-0.006
163	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145	163	240	2	385,298	0,3	3295	149	0.497843745001	0.7107164911450635	0.844	1.0,0.818	-0.065
165	"ENSG00000166770"	"ZNF667-AS1"	chr19	+	56494162	56495437	56494162	56494342	56495047	56495437	165	152	9	56,60	1,0	854	149	1	1.0	0.747	0.907,1.0	-0.207
166	"ENSG00000267454"	"ZNF582-AS1"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	166	2	4	5,4	7,16	659	149	0.678986135416	0.8634994707792584	0.102	0.139,0.054	0.005
167	"ENSG00000179954"	"SSC5D"	chr19	+	55489005	55489662	55489005	55489032	55489353	55489662	167	0	4	5,2	0,2	470	149	0.000806302751385	0.007226728380345023	0.0	1.0,0.241	-0.621
168	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386674	55387929	55388048	168	656	0	725,699	0,1	1404	149	1	1.0	1.0	1.0,0.987	0.006
169	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	169	305	4686	540,320	3098,4976	1385	149	0.0308403918874	0.09680334226455148	0.007	0.018,0.007	-0.005
170	"ENSG00000133247"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	170	3	9	7,5	4,10	317	149	0.18077043142	0.3519005521792696	0.135	0.451,0.19	-0.185
173	"ENSG00000104974"	"LILRA1"	chr19	+	54594196	54594476	54594196	54594278	54594440	54594476	173	0	1	2,0	1,2	311	149	0.499512445523	0.7124232676734618	0.0	0.489,0.0	-0.244
175	"ENSG00000167613"	"LAIR1"	chr19	-	54356229	54356398	54356229	54356267	54356355	54356398	175	2	67	26,22	257,294	237	149	0.0347936399658	0.10573063368451871	0.018	0.06,0.045	-0.035
176	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724	176	124	165	180,127	106,150	239	149	0.0701750553769	0.17400755806301715	0.319	0.514,0.345	-0.11
177	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	177	206	143	445,209	113,166	822	149	0.153454363728	0.31119718273863434	0.207	0.417,0.186	-0.095
178	"ENSG00000105618"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54128304	54128377	178	4	336	9,12	152,292	253	149	0.0104113186139	0.04482299643425282	0.007	0.034,0.024	-0.022
179	"ENSG00000105618"	"PRPF31"	chr19	+	54129056	54129370	54129056	54129185	54129271	54129370	179	25	195	24,13	62,198	235	149	0.543891032918	0.7501386973357256	0.075	0.197,0.04	-0.044
180	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091497	53091636	53091720	180	39	5	56,21	0,3	288	149	0.0525672572837	0.1417879940079378	0.801	1.0,0.784	-0.091
181	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720	181	32	27	48,19	9,13	256	149	0.0717591927884	0.17691593048077495	0.408	0.756,0.46	-0.2
182	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091553	53091636	53091720	182	27	10	46,18	5,6	232	149	0.159291675055	0.319855688071557	0.634	0.855,0.658	-0.122
184	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887936	51886820	51886912	51887831	51887936	184	83	4	85,50	1,2	1068	149	0.156265414811	0.3154110567716666	0.743	0.922,0.777	-0.107
185	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887951	51886820	51886912	51887895	51887951	185	84	4	87,51	4,0	1132	149	0.314881605237	0.5190289842207035	0.734	0.741,1.0	-0.137
193	"ENSG00000104973"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	193	0	57	4,6	49,72	227	149	0.0132900381359	0.05350661744152787	0.0	0.051,0.052	-0.051
194	"ENSG00000104973"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979	194	9	43	63,18	4,73	589	149	0.016540456136	0.06172439114444115	0.05	0.799,0.059	-0.379
195	"ENSG00000169169"	"CPT1C"	chr19	+	49705006	49705298	49705006	49705114	49705213	49705298	195	0	3	14,0	8,6	248	149	0.00818415985342	0.038390338627062814	0.0	0.513,0.0	-0.257
197	"ENSG00000126458"	"RRAS"	chr19	-	49636823	49637130	49636823	49636926	49637042	49637130	197	0	90	14,0	78,107	265	149	0.00651983081532	0.032769826098276576	0.0	0.092,0.0	-0.046
199	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	199	2	36	6,4	10,21	386	149	0.0137030976631	0.05464733280242985	0.021	0.188,0.068	-0.107
200	"ENSG00000142546"	"NOSIP"	chr19	-	49556316	49556993	49556316	49556425	49556548	49556993	200	2	115	6,15	47,238	272	149	0.0130823915456	0.05291822987182593	0.009	0.065,0.033	-0.04
202	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556657	49556874	49556993	202	84	0	15,141	0,2	366	149	0.376321096945	0.5866967745300055	1.0	1.0,0.966	0.017
203	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556736	49556874	49556993	203	6	186	6,8	43,291	287	149	0.569754639071	0.7710448361025366	0.016	0.068,0.014	-0.025
204	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	204	50	263	129,53	187,261	1796	149	0.000412857871778	0.004480437768862871	0.016	0.054,0.017	-0.02
205	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49558199	49558896	49558978	205	31	1	56,15	8,1	846	149	0.0886397108256	0.20838289551232975	0.845	0.552,0.725	0.206
207	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	207	65	186	268,119	95,92	468	149	9.47665834694e-10	1.5981571408837537e-07	0.1	0.473,0.292	-0.282
