ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
23	"ENSG00000185917"	"SETD4"	chr21	-	36058815	36058973	36058815	36058924	36060281	36060313	23	11	1	18,10	5,1	198	149	0.385855682483	0.9009855854070618	0.892	0.73,0.883	0.086
24	"ENSG00000185917"	"SETD4"	chr21	-	36058815	36058973	36058815	36058924	36060346	36060526	24	25	18	24,16	25,10	198	149	0.652366632426	1.0	0.511	0.419,0.546	0.028
25	"ENSG00000237945"	"LINC00649"	chr21	+	33969236	33969598	33969240	33969598	33945809	33945895	25	10	0	19,8	1,0	153	149	1	1.0	1.0	0.949,1.0	0.026
26	"ENSG00000241837"	"ATP5PO"	chr21	-	33903455	33903656	33903455	33903639	33903934	33904021	26	10	1902	3,20	775,1839	166	149	1	1.0	0.005	0.003,0.01	-0.002
27	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33539170	33539323	33542547	33542820	27	60	7	39,62	1,2	182	149	0.015176096094	0.15039183221109184	0.875	0.97,0.962	-0.091
28	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33539170	33539323	33542586	33542842	28	52	0	31,48	0,1	182	149	1	1.0	1.0	1.0,0.975	0.012
29	"ENSG00000243646"	"IL10RB"	chr21	+	33308184	33310187	33308975	33310187	33288132	33288261	29	1	0	0,3	0,1	298	149	1	1.0	1.0	NA,0.6	0.4
31	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32573283	32574124	32573283	32573368	32574575	32574676	31	0	1	0,1	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
32	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32574575	32576923	32574575	32574676	32578693	32578831	32	91	2	7,20	0,0	298	149	0.766806966681	1.0	0.958	1.0,1.0	-0.042
33	"ENSG00000156304"	"SCAF4"	chr21	-	31685048	31685240	31685048	31685174	31685397	31685484	33	33	23	41,47	9,16	215	149	0.0148217191567	0.1488490553556535	0.499	0.759,0.671	-0.216
47	"ENSG00000251322"	"SHANK3"	chr22	+	50705375	50706152	50706071	50706152	50704963	50705096	47	7	43	32,16	32,43	298	149	0.00274018987443	0.053285060176121106	0.075	0.333,0.157	-0.17
48	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50571374	50571539	50571374	50571533	50572005	50572122	48	34	2	68,24	0,1	155	149	0.363880442975	0.8823425064091247	0.942	1.0,0.958	-0.037
49	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50576535	50576637	50576535	50576593	50576856	50577034	49	59	0	110,35	0,3	193	149	0.699137821126	1.0	1.0	1.0,0.9	0.05
50	"ENSG00000025770"	"NCAPH2"	chr22	+	50522497	50522569	50522500	50522569	50522342	50522415	50	23	92	15,10	55,80	152	149	0.365884372398	0.8838900235632903	0.197	0.211,0.109	0.037
53	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467693	50467531	50467690	50467785	50467923	53	22	59	52,29	132,80	152	149	0.920841733935	1.0	0.268	0.279,0.262	-0.003
54	"ENSG00000100239"	"PPP6R2"	chr22	+	50419345	50419462	50419348	50419462	50418866	50418979	54	25	439	7,12	227,194	152	149	0.400282069299	0.9190547650710819	0.053	0.029,0.057	0.01
55	"ENSG00000100239"	"PPP6R2"	chr22	+	50439697	50439857	50439700	50439857	50438598	50438762	55	36	299	5,21	129,144	152	149	0.340867627226	0.8588026354040712	0.106	0.037,0.125	0.025
56	"ENSG00000100239"	"PPP6R2"	chr22	+	50440800	50441026	50440821	50441026	50439960	50440049	56	0	282	2,3	102,149	170	149	0.601382342355	1.0	0.0	0.017,0.017	-0.017
57	"ENSG00000100239"	"PPP6R2"	chr22	+	50444198	50445090	50444202	50445090	50443865	50444117	57	265	4	53,92	2,1	153	149	0.702605664234	1.0	0.985	0.963,0.989	0.009
58	"ENSG00000205593"	"DENND6B"	chr22	-	50316565	50316712	50316565	50316626	50317292	50317373	58	13	0	16,7	0,2	235	149	0.63054637332	1.0	1.0	1.0,0.689	0.155
59	"ENSG00000128159"	"TUBGCP6"	chr22	-	50218188	50218402	50218188	50218370	50218487	50218620	59	45	0	38,40	2,1	181	149	0.684538659102	1.0	1.0	0.94,0.971	0.044
60	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50222027	50222102	60	54	5	68,59	1,3	298	149	0.079398697273	0.40560239096399314	0.844	0.971,0.908	-0.096
61	"ENSG00000128159"	"TUBGCP6"	chr22	-	50222453	50222592	50222453	50222588	50224140	50224256	61	43	1	73,35	1,0	153	149	0.385829959692	0.9009855854070618	0.977	0.986,1.0	-0.016
62	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588	62	243	0	221,302	1,0	298	149	1	1.0	1.0	0.991,1.0	0.004
64	"ENSG00000075275"	"CELSR1"	chr22	-	46369691	46370237	46369691	46369804	46372882	46373057	64	2	27	22,0	15,35	298	149	0.0747481867296	0.3919553700143993	0.036	0.423,0.0	-0.175
65	"ENSG00000186951"	"PPARA"	chr22	+	46198341	46198591	46198344	46198591	46151887	46151970	65	69	46	14,18	7,20	152	149	0.658402187878	1.0	0.595	0.662,0.469	0.029
66	"ENSG00000186951"	"PPARA"	chr22	+	46198341	46198591	46198344	46198591	46188722	46188822	66	6	27	2,6	9,19	152	149	0.744029477797	1.0	0.179	0.179,0.236	-0.028
67	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44859679	44859834	44859730	44859834	44848931	44849060	67	0	6	6,2	0,0	200	149	2.43763564889e-10	2.5122882406372565e-07	0.0	1.0,1.0	-1.0
69	"ENSG00000100227"	"POLDIP3"	chr22	-	42601969	42602107	42601969	42602056	42602769	42603160	69	3	128	4,1	93,113	200	149	0.968307623743	1.0	0.017	0.031,0.007	-0.002
70	"ENSG00000189306"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	70	8	138	18,17	64,115	298	149	0.00159408653412	0.038207103121568026	0.028	0.123,0.069	-0.068
71	"ENSG00000189306"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42519713	42519796	71	10	2	18,17	0,1	298	149	0.0162571574893	0.15638919557974124	0.714	1.0,0.895	-0.234
72	"ENSG00000100207"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	72	47	24	12,27	12,6	182	149	0.85454004523	1.0	0.616	0.45,0.787	-0.003
74	"ENSG00000100162"	"CENPM"	chr22	-	41945224	41945389	41945224	41945304	41945912	41946005	74	0	8	1,4	11,18	234	149	0.0533238138555	0.31835977207718863	0.0	0.055,0.124	-0.089
75	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603	75	250	1	41,95	2,3	298	149	0.0501605042183	0.3072610380979818	0.992	0.911,0.941	0.066
76	"ENSG00000100401"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41284900	41285153	76	14	7	45,18	11,22	279	149	0.861618615929	1.0	0.516	0.686,0.304	0.021
77	"ENSG00000100395"	"L3MBTL2"	chr22	+	41213850	41214026	41213892	41214026	41209695	41209933	77	5	130	10,5	109,129	191	149	0.32247161586	0.836093859360283	0.029	0.067,0.029	-0.019
78	"ENSG00000100335"	"MIEF1"	chr22	+	39509337	39509571	39509421	39509571	39504202	39504534	78	5	5	0,2	0,1	233	149	1	1.0	0.39	NA,0.561	-0.171
79	"ENSG00000100335"	"MIEF1"	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	79	74	23	40,39	7,37	235	149	0.513766421889	1.0	0.671	0.784,0.401	0.079
80	"ENSG00000100307"	"CBX7"	chr22	-	39134400	39134752	39134400	39134473	39138635	39138702	80	68	10	49,66	5,15	298	149	0.793911188287	1.0	0.773	0.831,0.688	0.014
81	"ENSG00000100242"	"SUN2"	chr22	-	38739341	38739426	38739341	38739423	38739721	38739943	81	1002	18	426,521	16,3	152	149	0.871766999697	1.0	0.982	0.963,0.994	0.004
82	"ENSG00000100242"	"SUN2"	chr22	-	38750224	38750383	38750224	38750320	38750897	38751035	82	7	479	16,4	152,241	212	149	0.00502814871498	0.07847957623775359	0.01	0.069,0.012	-0.03
83	"ENSG00000100242"	"SUN2"	chr22	-	38754641	38754706	38754641	38754690	38755762	38756000	83	79	0	17,41	0,4	165	149	0.102799233645	0.46827606707349445	1.0	1.0,0.902	0.049
84	"ENSG00000100211"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38668016	38668132	84	13	142	20,13	42,83	266	149	0.0044001469811	0.07273341181938947	0.049	0.211,0.081	-0.097
85	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38493709	38493771	85	1962	0	2355,1399	2,0	298	149	1	1.0	1.0	0.998,1.0	0.001
86	"ENSG00000100139"	"MICALL1"	chr22	+	37937079	37937194	37937084	37937194	37933038	37933112	86	63	0	108,88	0,2	154	149	1	1.0	1.0	1.0,0.977	0.012
88	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37833916	37834728	88	1	0	1,3	2,0	154	149	0.319468519952	0.8330227536382795	1.0	0.326,1.0	0.337
89	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37838499	37838593	89	78	0	27,45	3,3	154	149	0.0136544802477	0.14127359949104826	1.0	0.897,0.936	0.083
90	"ENSG00000100124"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234	90	59	3	13,35	2,2	154	149	0.83069299265	1.0	0.95	0.863,0.944	0.046
92	"ENSG00000100083"	"GGA1"	chr22	+	37613023	37613191	37613118	37613191	37609065	37609356	92	4	1	15,7	0,0	244	149	0.253447090427	0.749664389742001	0.71	1.0,1.0	-0.29
94	"ENSG00000100368"	"CSF2RB"	chr22	+	36930654	36930830	36930672	36930830	36930374	36930510	94	9	37	65,42	220,162	167	149	0.619649733844	1.0	0.178	0.209,0.188	-0.021
96	"ENSG00000100150"	"DEPDC5"	chr22	+	31758526	31758633	31758545	31758633	31754861	31754979	96	7	49	4,1	79,49	168	149	0.0222782760505	0.19094011022491944	0.112	0.043,0.018	0.082
98	"ENSG00000100150"	"DEPDC5"	chr22	+	31836971	31837155	31836998	31837155	31833914	31833980	98	6	49	29,6	22,30	176	149	0.013577779655	0.14099344238724812	0.094	0.527,0.145	-0.242
99	"ENSG00000100150"	"DEPDC5"	chr22	+	31836971	31837155	31837093	31837155	31833914	31833980	99	37	1	58,42	1,0	271	149	0.845821621656	1.0	0.953	0.97,1.0	-0.032
100	"ENSG00000100150"	"DEPDC5"	chr22	+	31836998	31837155	31837093	31837155	31833914	31833980	100	80	1	51,66	1,0	244	149	0.621152500677	1.0	0.98	0.969,1.0	-0.004
101	"ENSG00000100150"	"DEPDC5"	chr22	+	31873171	31873332	31873254	31873332	31870589	31870744	101	3	48	11,7	12,27	232	149	0.000974873822673	0.028706552385496017	0.039	0.371,0.143	-0.218
102	"ENSG00000100150"	"DEPDC5"	chr22	+	31874272	31874405	31874277	31874405	31873254	31873332	102	35	2	12,19	0,0	154	149	0.527463143495	1.0	0.944	1.0,1.0	-0.056
103	"ENSG00000100150"	"DEPDC5"	chr22	+	31876086	31876265	31876156	31876265	31874272	31874405	103	2	33	8,0	29,19	219	149	0.195645599336	0.6584073332756408	0.04	0.158,0.0	-0.039
104	"ENSG00000100105"	"PATZ1"	chr22	-	31328786	31328924	31328786	31328859	31335691	31335863	104	15	14	9,15	4,8	214	149	0.198136565761	0.6633011204527091	0.427	0.61,0.566	-0.161
105	"ENSG00000253352"	"TUG1"	chr22	+	30972854	30973601	30972923	30973601	30972047	30972172	105	91	1	102,101	10,5	218	149	0.00535801905144	0.08145761585253011	0.984	0.875,0.932	0.081
106	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30613042	30612884	30613042	30610870	30611063	106	77	1	158,255	6,5	161	149	0.197769626808	0.6631882411605978	0.986	0.961,0.979	0.016
107	"ENSG00000187860"	"CCDC157"	chr22	+	30365943	30366248	30365989	30366248	30361960	30362114	107	0	10	2,0	10,9	195	149	0.670087158768	1.0	0.0	0.133,0.0	-0.067
109	"ENSG00000099992"	"TBC1D10A"	chr22	-	30304530	30304651	30304530	30304630	30326672	30326901	109	1	70	0,0	67,119	170	149	1	1.0	0.012	0.0,0.0	0.012
110	"ENSG00000248751"	"AC004997.1"	chr22	-	30286015	30286142	30286015	30286098	30286824	30286948	110	2	11	9,4	3,4	193	149	0.00336099913393	0.06037350296133519	0.123	0.698,0.436	-0.444
111	"ENSG00000248751"	"AC004997.1"	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287	111	7	36	9,9	21,38	152	149	0.361587507797	0.8809955679037427	0.16	0.296,0.188	-0.082
112	"ENSG00000100330"	"MTMR3"	chr22	+	29978424	29978531	29978441	29978531	29970975	29971062	112	0	49	3,1	48,50	166	149	0.420796081971	0.9376928907705121	0.0	0.053,0.018	-0.035
114	"ENSG00000186575"	"NF2"	chr22	+	29671825	29671948	29671912	29671948	29668332	29668446	114	215	2	241,263	2,1	236	149	0.606110424957	1.0	0.985	0.987,0.994	-0.005
115	"ENSG00000182944"	"EWSR1"	chr22	+	29272379	29272431	29272385	29272431	29272215	29272252	115	416	0	213,383	1,1	155	149	1	1.0	1.0	0.995,0.997	0.004
116	"ENSG00000182944"	"EWSR1"	chr22	+	29273737	29273864	29273740	29273864	29272379	29272431	116	34	615	21,31	272,575	152	149	0.690216626429	1.0	0.051	0.07,0.05	-0.009
118	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29291561	29291599	29286922	29287134	118	496	0	287,480	1,0	298	149	1	1.0	1.0	0.993,1.0	0.004
119	"ENSG00000182944"	"EWSR1"	chr22	+	29291561	29291599	29291564	29291599	29288605	29288786	119	80	54	17,72	15,64	152	149	0.302110884009	0.8137884874181179	0.592	0.526,0.524	0.067
120	"ENSG00000186998"	"EMID1"	chr22	+	29226421	29226551	29226489	29226551	29225132	29225216	120	0	20	3,0	10,4	217	149	0.189658448192	0.6491215879381652	0.0	0.171,0.0	-0.086
123	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997985	27998838	27998603	27998838	27997410	27997739	123	32	0	28,11	0,4	298	149	0.022812106647	0.19350392932563273	1.0	1.0,0.579	0.211
124	"ENSG00000100099"	"HPS4"	chr22	-	26470718	26470922	26470718	26470813	26472301	26472418	124	1	43	18,1	60,51	258	149	0.00529519758482	0.08087065615043926	0.013	0.148,0.011	-0.067
135	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24607953	24608023	135	136	375	18,93	86,310	152	149	0.138320730206	0.5506487548159427	0.262	0.17,0.227	0.064
136	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24607953	24608023	136	269	54	88,160	16,27	257	149	0.529825857228	1.0	0.743	0.761,0.775	-0.025
137	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610454	24610531	24607953	24608023	137	510	1	162,346	0,1	298	149	1	1.0	0.996	1.0,0.994	-0.001
138	"ENSG00000100031"	"GGT1"	chr22	+	24610357	24610531	24610454	24610531	24607953	24608023	138	411	1	129,298	0,1	246	149	1	1.0	0.996	1.0,0.994	-0.001
139	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24608989	24609231	139	3	9	0,4	0,3	152	149	1	1.0	0.246	NA,0.567	-0.321
140	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24609961	24610033	140	608	233	155,370	64,213	257	149	0.113687321991	0.4949060030706415	0.602	0.584,0.502	0.059
141	"ENSG00000100031"	"GGT1"	chr22	+	24610413	24610531	24610454	24610531	24610249	24610336	141	197	50	60,122	11,32	190	149	0.708849183642	1.0	0.755	0.811,0.749	-0.025
142	"ENSG00000100031"	"GGT1"	chr22	+	24611074	24611245	24611077	24611245	24610249	24610531	142	558	131	157,404	48,80	152	149	0.984233903158	1.0	0.807	0.762,0.832	0.01
143	"ENSG00000100031"	"GGT1"	chr22	+	24627409	24627619	24627431	24627619	24623779	24623916	143	44	702	16,8	171,534	171	149	0.0299468642636	0.2260173801053129	0.052	0.075,0.013	0.008
144	"ENSG00000138867"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083	144	116	859	17,49	136,447	152	149	0.358830193574	0.8781998408253606	0.117	0.109,0.097	0.014
145	"ENSG00000133460"	"SLC2A11"	chr22	+	23875084	23875241	23875116	23875241	23868480	23868641	145	0	61	4,0	45,54	181	149	0.657962241758	1.0	0.0	0.068,0.0	-0.034
146	"ENSG00000133460"	"SLC2A11"	chr22	+	23875084	23875241	23875120	23875241	23868480	23868641	146	2	2	4,1	2,3	185	149	0.813392707097	1.0	0.446	0.617,0.212	0.032
147	"ENSG00000133460"	"SLC2A11"	chr22	+	23875116	23875241	23875120	23875241	23868480	23868641	147	63	2	45,55	2,3	153	149	0.585530648511	1.0	0.968	0.956,0.947	0.016
148	"ENSG00000133460"	"SLC2A11"	chr22	+	23877384	23877869	23877720	23877869	23877041	23877171	148	5	1	7,5	0,9	298	149	0.826034135221	1.0	0.714	1.0,0.217	0.105
150	"ENSG00000133460"	"SLC2A11"	chr22	+	23882458	23882646	23882494	23882646	23877857	23877869	150	13	2	4,28	0,1	185	149	0.0333040694198	0.23921611977183582	0.84	1.0,0.958	-0.139
151	"ENSG00000133460"	"SLC2A11"	chr22	+	23883873	23884024	23883948	23884024	23882758	23882869	151	0	1	3,5	0,2	224	149	6.08920820878e-05	0.004081749730194399	0.0	1.0,0.624	-0.812
152	"ENSG00000099953"	"MMP11"	chr22	+	23781787	23782483	23782225	23782483	23781192	23781409	152	4	151	4,7	16,127	298	149	0.0715267321215	0.38170738274548055	0.013	0.111,0.027	-0.056
153	"ENSG00000099953"	"MMP11"	chr22	+	23781787	23782483	23782367	23782483	23781192	23781409	153	265	0	58,233	0,5	298	149	0.240727446015	0.7314334524538375	1.0	1.0,0.959	0.02
154	"ENSG00000099953"	"MMP11"	chr22	+	23782225	23782483	23782367	23782483	23781192	23781409	154	413	0	72,353	0,5	291	149	0.696462363108	1.0	1.0	1.0,0.973	0.014
155	"ENSG00000250479"	"CHCHD10"	chr22	-	23766127	23766296	23766127	23766275	23767373	23767593	155	2	24	0,2	1,53	170	149	0.238621856724	0.7284106659346093	0.068	0.0,0.032	0.052
164	"ENSG00000183506"	"PI4KAP2"	chr22	-	21476001	21476764	21476001	21476160	21477789	21477915	164	38	4	29,30	8,2	298	149	0.539584765424	1.0	0.826	0.644,0.882	0.063
166	"ENSG00000183506"	"PI4KAP2"	chr22	-	21486799	21486975	21486799	21486927	21487564	21487672	166	3	26	5,1	35,15	197	149	0.88516953472	1.0	0.08	0.098,0.048	0.007
167	"ENSG00000206140"	"TMEM191C"	chr22	+	21468314	21468431	21468353	21468431	21468151	21468202	167	1	3	0,2	4,2	188	149	0.768476929475	1.0	0.209	0.0,0.442	-0.012
172	"ENSG00000099957"	"P2RX6"	chr22	+	21017920	21018060	21017988	21018060	21015941	21016092	172	1	2	0,1	0,0	217	149	1	1.0	0.256	NA,1.0	-0.744
174	"ENSG00000184702"	"SEPTIN5"	chr22	+	19720548	19720666	19720641	19720666	19720319	19720454	174	70	0	66,54	2,0	242	149	0.451817230221	0.9646168528869795	1.0	0.953,1.0	0.024
177	"ENSG00000093009"	"CDC45"	chr22	+	19516780	19516893	19516813	19516893	19516526	19516645	177	0	5	1,0	0,0	182	149	1	1.0	0.0	1.0,NA	-1.0
178	"ENSG00000093009"	"CDC45"	chr22	+	19516780	19516893	19516816	19516893	19516526	19516645	178	0	10	1,0	1,17	185	149	1	1.0	0.0	0.446,0.0	-0.223
179	"ENSG00000093009"	"CDC45"	chr22	+	19516813	19516893	19516816	19516893	19516526	19516645	179	5	10	0,0	1,17	152	149	4.01495066386e-05	0.0030937633853762338	0.329	0.0,0.0	0.329
180	"ENSG00000242259"	"C22orf39"	chr22	-	19440885	19444390	19440885	19441694	19447377	19447545	180	69	69	38,59	14,69	298	149	0.379829579536	0.8962788102912532	0.333	0.576,0.299	-0.104
184	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17743802	17744013	184	2	376	12,8	162,298	298	149	0.0222489650686	0.19094011022491944	0.003	0.036,0.013	-0.021
186	"ENSG00000093072"	"ADA2"	chr22	-	17209355	17209723	17209355	17209690	17219355	17219435	186	115	0	396,200	2,0	182	149	1	1.0	1.0	0.994,1.0	0.003
188	"ENSG00000100359"	"SGSM3"	chr22	+	40409249	40409372	40409339	40409372	40408932	40409018	188	138	0	111,143	1,6	239	149	0.0476217430573	0.2976249779502456	1.0	0.986,0.937	0.038
190	"ENSG00000012817"	"KDM5D"	chrY	-	19709450	19710260	19709450	19709809	19710375	19710472	190	69	73	171,54	112,74	298	149	0.610409151322	1.0	0.321	0.433,0.267	-0.029
191	"ENSG00000012817"	"KDM5D"	chrY	-	19715822	19716111	19715822	19716004	19716278	19716473	191	19	68	36,14	144,64	256	149	0.669267451366	1.0	0.14	0.127,0.113	0.02
192	"ENSG00000131002"	"TXLNGY"	chrY	+	19588369	19588650	19588542	19588650	19587209	19587507	192	91	1	73,127	0,0	298	149	0.406460961399	0.9260211734553068	0.978	1.0,1.0	-0.022
193	"ENSG00000131002"	"TXLNGY"	chrY	+	19588369	19589612	19589520	19589612	19587209	19587507	193	152	18	172,200	8,26	298	149	0.414120511161	0.9303606579080231	0.809	0.915,0.794	-0.045
195	"ENSG00000131002"	"TXLNGY"	chrY	+	19591779	19591959	19591919	19591959	19590752	19590772	195	41	1	77,68	0,0	289	149	0.273495483094	0.7786499510048446	0.955	1.0,1.0	-0.045
196	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358619	13358463	13358553	13359087	13359222	196	26	9	43,26	10,3	215	149	0.207618724974	0.6774105213338464	0.667	0.749,0.857	-0.136
197	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358619	13358463	13358553	13359766	13359986	197	17	1	39,20	1,1	215	149	0.975592286776	1.0	0.922	0.964,0.933	-0.026
204	"ENSG00000198131"	"ZNF544"	chr19	+	58246710	58246794	58246745	58246794	58246300	58246427	204	84	34	80,48	35,38	184	149	0.241518368884	0.7325793249817782	0.667	0.649,0.506	0.09
206	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930554	57930427	57930512	57933816	57933902	206	12	0	1,11	0,2	191	149	0.655501150213	1.0	1.0	1.0,0.811	0.095
207	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930512	57933816	57933902	207	13	0	4,5	0,2	194	149	0.606929970089	1.0	1.0	1.0,0.658	0.171
208	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930554	57933816	57933902	208	8	7	3,0	0,6	152	149	0.73402710452	1.0	0.528	1.0,0.0	0.028
210	"ENSG00000173480"	"ZNF417"	chr19	-	57912059	57912189	57912059	57912186	57915337	57915531	210	2	3	0,0	0,1	152	149	1	1.0	0.395	NA,0.0	0.395
212	"ENSG00000268107"	"AC003005.1"	chr19	+	57504656	57504786	57504659	57504786	57491470	57491597	212	1	0	0,0	0,2	152	149	1	1.0	1.0	NA,0.0	1.0
214	"ENSG00000269699"	"ZIM2"	chr19	-	56824261	56824514	56824261	56824427	56826387	56826463	214	7	7	2,3	0,1	236	149	0.00147172415515	0.036465099923715466	0.387	1.0,0.654	-0.44
215	"ENSG00000269699"	"ZIM2"	chr19	-	56824261	56824741	56824261	56824427	56826387	56826463	215	9	7	2,4	0,1	298	149	0.00165179015983	0.03913508582700675	0.391	1.0,0.667	-0.443
216	"ENSG00000269699"	"ZIM2"	chr19	-	56824261	56824741	56824261	56824514	56826387	56826463	216	4	1	0,2	0,0	298	149	1	1.0	0.667	NA,1.0	-0.333
217	"ENSG00000131848"	"ZSCAN5A"	chr19	-	56221311	56222326	56221311	56222323	56222590	56222741	217	4	7	21,22	3,19	152	149	0.0507421653877	0.31033434988034175	0.359	0.873,0.532	-0.344
218	"ENSG00000131848"	"ZSCAN5A"	chr19	-	56223630	56223834	56223630	56223795	56313282	56313384	218	1	0	3,8	0,1	188	149	1	1.0	1.0	1.0,0.864	0.068
219	"ENSG00000167685"	"ZNF444"	chr19	+	56159623	56160893	56159626	56160893	56158493	56158602	219	27	4	2,43	2,9	152	149	0.423551412989	0.9399299141446975	0.869	0.495,0.824	0.21
