ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
111	"ENSG00000160199"	"PKNOX1"	chr21	+	43018132	43018230	43016907	43017007	43021302	43021431
113	"ENSG00000160194"	"NDUFV3"	chr21	+	42896926	42897047	42893267	42893381	42908863	42913304
135	"ENSG00000160191"	"PDE9A"	chr21	+	42751115	42751197	42743775	42743860	42753989	42754064
138	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899347	41885111	41889344	41901621	41901652
139	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899362	41885111	41889344	41901621	41901749
145	"ENSG00000184012"	"TMPRSS2"	chr21	-	41498118	41498189	41489506	41489593	41507949	41508065
160	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39475134	39475215	39511679	39511706
161	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39475134	39475215	39511679	39511706
162	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39499822	39499915	39511679	39511706
163	"ENSG00000185437"	"SH3BGR"	chr21	+	39511679	39511809	39499822	39499915	39515087	39515207
165	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39410843	39410937	39391768	39391836	39462374	39462560
166	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39425759	39426034	39410843	39410937	39462374	39462560
167	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39462374	39462560	39391768	39391836	39475134	39475215
172	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38893960	38894285
173	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38901900	38901965
174	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38876087	38877592	38893960	38894285
177	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38863675	38864225	38901900	38901965
178	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38871243	38871594	38901900	38901965
181	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904904	38905452
186	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819766	38818424	38818646	38821585	38821704
187	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819871	38818424	38818646	38821585	38821704
188	"ENSG00000157557"	"ETS2"	chr21	+	38821585	38821704	38819502	38819766	38822673	38823783
191	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312104	44312294
192	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312977	44313143
193	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44306680	44306754	44312977	44313143
194	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44311005	44311083	44312977	44313143
195	"ENSG00000141959"	"PFKL"	chr21	+	44313912	44314021	44313637	44313682	44316243	44316339
196	"ENSG00000141959"	"PFKL"	chr21	+	44320083	44320147	44319350	44319415	44321728	44321875
197	"ENSG00000141959"	"PFKL"	chr21	+	44325152	44325264	44324855	44324917	44325960	44326060
203	"ENSG00000182670"	"TTC3"	chr21	+	37129002	37129063	37126079	37126143	37132681	37132766
204	"ENSG00000182670"	"TTC3"	chr21	+	37144524	37144645	37140560	37140673	37147480	37147603
205	"ENSG00000182670"	"TTC3"	chr21	+	37147480	37147603	37144524	37144645	37150077	37150170
207	"ENSG00000182670"	"TTC3"	chr21	+	37150077	37150170	37148545	37148647	37151892	37151958
208	"ENSG00000182670"	"TTC3"	chr21	+	37150819	37150884	37150077	37150170	37151892	37151958
209	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37158130	37158203
212	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37157160	37157214	37159698	37159745
213	"ENSG00000182670"	"TTC3"	chr21	+	37165549	37166615	37164050	37164215	37167554	37167620
214	"ENSG00000182670"	"TTC3"	chr21	+	37182773	37182913	37172594	37172744	37185705	37185774
216	"ENSG00000182670"	"TTC3"	chr21	+	37194965	37195017	37192111	37192213	37195674	37196036
217	"ENSG00000182670"	"TTC3"	chr21	+	37197881	37198025	37197569	37197696	37200231	37200324
218	"ENSG00000159267"	"HLCS"	chr21	-	36765011	36765172	36759726	36759841	36767217	36767285
219	"ENSG00000159267"	"HLCS"	chr21	-	36767217	36767285	36759726	36759841	36896859	36897131
220	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36946008	36946154
221	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36947332	36948287
222	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170
223	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36947332	36948287
224	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36962035	36962170
225	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36947332	36948287
227	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36936448	36937392	36962035	36962170
229	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36946008	36946154	36962035	36962170
231	"ENSG00000159267"	"HLCS"	chr21	-	36962035	36962170	36938831	36938994	36990157	36990224
234	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36045581	36046011	36057108	36057204
235	"ENSG00000185917"	"SETD4"	chr21	-	36057108	36057204	36053582	36053620	36058815	36058924
238	"ENSG00000159212"	"CLIC6"	chr21	+	34707279	34707389	34668993	34670762	34707943	34708069
244	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073223	34073268	34142407	34143030
245	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030
246	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34103496	34103519	34142407	34143030
248	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931162	33931742	33945809	33945895
249	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931213	33931267	33945809	33945895
250	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931222	33931352	33945809	33945895
251	"ENSG00000237945"	"LINC00649"	chr21	+	33945809	33945895	33931159	33931742	33969236	33969358
253	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33907453	33903934	33904021	33909081	33909211
256	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33909081	33909095
257	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399
258	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33903934	33904021	33912288	33912399
260	"ENSG00000241837"	"ATP5PO"	chr21	-	33914449	33914500	33912288	33912399	33915727	33915753
261	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458
262	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33516988	33517141
263	"ENSG00000159131"	"GART"	chr21	-	33511251	33511458	33505973	33506104	33516988	33517141
264	"ENSG00000159131"	"GART"	chr21	-	33511251	33511458	33509782	33509920	33516988	33517141
265	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015
266	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528514	33528604
267	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528518	33528604
269	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528166	33528335	33531488	33531557
270	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528166	33528335	33532344	33532456
271	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528849	33528937	33531488	33531557
272	"ENSG00000159131"	"GART"	chr21	-	33531488	33531557	33528166	33528335	33532344	33532456
273	"ENSG00000159131"	"GART"	chr21	-	33531488	33531557	33530709	33530884	33532344	33532456
274	"ENSG00000159131"	"GART"	chr21	-	33539170	33539323	33535224	33535320	33542064	33542363
275	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33535224	33535320	33542064	33542079
276	"ENSG00000231355"	"AP000302.1"	chr21	-	33483005	33483059	33482498	33482588	33483736	33484258
278	"ENSG00000243646"	"IL10RB"	chr21	+	33279751	33279918	33268281	33268517	33283093	33283241
284	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754
286	"ENSG00000159086"	"PAXBP1"	chr21	-	32755212	32755353	32751118	32751218	32759079	32759269
287	"ENSG00000159086"	"PAXBP1"	chr21	-	32755229	32755353	32751118	32751218	32759079	32759269
288	"ENSG00000159086"	"PAXBP1"	chr21	-	32759776	32759994	32759079	32759269	32762095	32762317
289	"ENSG00000159086"	"PAXBP1"	chr21	-	32761058	32761162	32759401	32759994	32762095	32762317
290	"ENSG00000159086"	"PAXBP1"	chr21	-	32762095	32762317	32761058	32761162	32764347	32764524
297	"ENSG00000242220"	"TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32587312	32587373
305	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501486	32495026	32495170	32514813	32515389
307	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32514813	32514880
309	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32495116	32495170	32514813	32514880
310	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501486	32514813	32514880
311	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501495	32514813	32514880
324	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32604124	32604283	32612104	32612146
325	"ENSG00000142207"	"URB1"	chr21	-	32337403	32337514	32337093	32337157	32338706	32338900
326	"ENSG00000142207"	"URB1"	chr21	-	32345373	32345575	32344569	32344756	32346955	32347811
327	"ENSG00000142207"	"URB1"	chr21	-	32352709	32352906	32350703	32350922	32353932	32354103
328	"ENSG00000142207"	"URB1"	chr21	-	32363155	32363329	32361891	32362021	32366617	32366755
329	"ENSG00000142207"	"URB1"	chr21	-	32366617	32366755	32363155	32363329	32368402	32368598
330	"ENSG00000142207"	"URB1"	chr21	-	32375397	32375483	32373646	32373772	32383421	32383554
331	"ENSG00000142207"	"URB1"	chr21	-	32378444	32378541	32375397	32375483	32383421	32383554
333	"ENSG00000142149"	"HUNK"	chr21	+	31990128	31990176	31983525	31983609	31995767	31995927
334	"ENSG00000156304"	"SCAF4"	chr21	-	31694203	31694289	31693293	31693484	31694812	31694980
335	"ENSG00000156304"	"SCAF4"	chr21	-	31700994	31701171	31696568	31696750	31701775	31701823
338	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518
339	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31667257	31667341
340	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31659692	31659841	31667257	31667341
341	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31663789	31663886	31667257	31667341
342	"ENSG00000156299"	"TIAM1"	chr21	-	31141324	31141504	31141117	31141236	31146894	31147003
343	"ENSG00000156299"	"TIAM1"	chr21	-	31146894	31147003	31141324	31141504	31152635	31152761
346	"ENSG00000156299"	"TIAM1"	chr21	-	31266009	31266983	31251741	31252189	31339242	31339422
347	"ENSG00000156299"	"TIAM1"	chr21	-	31276731	31276908	31266009	31266983	31339242	31339422
348	"ENSG00000156299"	"TIAM1"	chr21	-	31339242	31339422	31276731	31276908	31463982	31464035
349	"ENSG00000156299"	"TIAM1"	chr21	-	31463982	31464035	31339242	31339422	31558926	31558977
350	"ENSG00000248476"	"BACH1-IT1"	chr21	+	29352578	29352663	29351633	29351813	29361030	29361243
351	"ENSG00000248476"	"BACH1-IT1"	chr21	+	29361030	29361243	29351633	29351813	29361551	29361894
352	"ENSG00000156273"	"BACH1"	chr21	+	29218860	29218926	29194146	29194260	29287983	29288095
354	"ENSG00000156273"	"BACH1"	chr21	+	29270356	29270456	29194146	29194260	29287983	29288095
359	"ENSG00000156261"	"CCT8"	chr21	-	29071951	29071988	29070246	29070337	29073259	29073351
360	"ENSG00000156261"	"CCT8"	chr21	-	29071951	29071988	29070246	29070337	29073530	29073797
372	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120
376	"ENSG00000237484"	"LINC01684"	chr21	+	24443963	24444128	24428728	24428904	24485622	24485685
380	"ENSG00000237484"	"LINC01684"	chr21	+	24446116	24446241	24443963	24444128	24485622	24485685
381	"ENSG00000237484"	"LINC01684"	chr21	+	24485622	24485685	24428728	24428904	24530663	24530767
410	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17792803	17793578	17796581	17797118
412	"ENSG00000154640"	"BTG3"	chr21	-	17604859	17604997	17598616	17598824	17608971	17609152
416	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16181590	16181687	16231055	16231115
425	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16231055	16231115	16487489	16488346
430	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16352128	16352273	16487489	16487538
441	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16567225	16567274
444	"ENSG00000215386"	"MIR99AHG"	chr21	+	16567225	16567274	16537378	16537439	16589352	16590252
445	"ENSG00000215386"	"MIR99AHG"	chr21	+	16567225	16567274	16537378	16537439	16594339	16595793
446	"ENSG00000215386"	"MIR99AHG"	chr21	+	16567225	16567274	16564773	16564809	16594339	16595793
458	"ENSG00000155313"	"USP25"	chr21	+	15777903	15778027	15765996	15766141	15791501	15791664
459	"ENSG00000155313"	"USP25"	chr21	+	15799756	15799843	15791501	15791664	15805120	15805258
460	"ENSG00000155313"	"USP25"	chr21	+	15805120	15805258	15791501	15791664	15864267	15864446
461	"ENSG00000155313"	"USP25"	chr21	+	15808808	15808885	15805120	15805258	15811136	15811210
462	"ENSG00000155313"	"USP25"	chr21	+	15811136	15811210	15805120	15805258	15818697	15818729
463	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15824965	15825061
464	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15818697	15818846	15826203	15826365
466	"ENSG00000155313"	"USP25"	chr21	+	15830530	15830601	15826976	15827203	15831400	15831629
467	"ENSG00000155313"	"USP25"	chr21	+	15831400	15831629	15826976	15827203	15833347	15833379
468	"ENSG00000155313"	"USP25"	chr21	+	15833347	15833548	15826976	15827203	15864267	15864446
469	"ENSG00000155313"	"USP25"	chr21	+	15833347	15833548	15831400	15831629	15842397	15842540
470	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446
473	"ENSG00000155313"	"USP25"	chr21	+	15864267	15864446	15842397	15842540	15866265	15866344
479	"ENSG00000229425"	"AJ009632.2"	chr21	-	15441225	15441348	15405879	15405929	15444023	15444081
486	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14825522	14825624	14857541	14857708
489	"ENSG00000155304"	"HSPA13"	chr21	-	14375651	14375819	14371114	14374284	14378198	14378412
491	"ENSG00000243064"	"ABCC13"	chr21	+	14316200	14316368	14312943	14313120	14317472	14317635
500	"ENSG00000273840"	"AF254983.1"	chr21	+	10578336	10578418	10577459	10577520	10578516	10578605
505	"ENSG00000278932"	"CR381653.1"	chr21	+	9331230	9331290	9327239	9327298	9367173	9367275
514	"ENSG00000274276"	"CBSL"	chr21	-	6455577	6455669	6454630	6454756	6456880	6456950
517	"ENSG00000275993"	"SIK1B"	chr21	+	6119719	6120001	6119023	6119240	6120486	6120718
528	"ENSG00000184319"	"RPL23AP82"	chr22	+	50788749	50788798	50785172	50785293	50788891	50789353
529	"ENSG00000184319"	"RPL23AP82"	chr22	+	50788749	50788798	50785172	50785293	50788894	50788954
530	"ENSG00000251322"	"SHANK3"	chr22	+	50683339	50683417	50679311	50679428	50684584	50684651
531	"ENSG00000251322"	"SHANK3"	chr22	+	50697563	50697715	50694774	50695048	50698689	50698803
533	"ENSG00000251322"	"SHANK3"	chr22	+	50698689	50698803	50694774	50695048	50703859	50703918
534	"ENSG00000251322"	"SHANK3"	chr22	+	50711614	50711638	50705375	50706152	50714916	50715047
536	"ENSG00000100299"	"ARSA"	chr22	-	50625578	50625681	50622753	50625464	50625935	50626063
537	"ENSG00000100299"	"ARSA"	chr22	-	50626153	50626278	50625935	50626063	50626590	50626760
538	"ENSG00000100299"	"ARSA"	chr22	-	50626833	50627052	50626590	50626760	50627165	50627406
540	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627990	50628159
542	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50579973	50580082	50579726	50579830	50580189	50580416
543	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50581419	50581553	50580564	50580660	50581748	50582965
546	"ENSG00000025770"	"NCAPH2"	chr22	+	50518648	50518732	50518132	50518278	50519189	50519320
547	"ENSG00000025770"	"NCAPH2"	chr22	+	50519189	50519320	50518132	50518278	50520964	50521036
549	"ENSG00000100239"	"PPP6R2"	chr22	+	50372019	50372150	50343303	50343550	50393892	50394135
550	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50391866	50392015
551	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135
552	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50372071	50372150	50393892	50394135
553	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50388985	50389111	50393892	50394135
554	"ENSG00000100239"	"PPP6R2"	chr22	+	50406688	50406875	50393892	50394135	50414551	50414689
555	"ENSG00000100239"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419348	50419462
557	"ENSG00000100239"	"PPP6R2"	chr22	+	50438598	50438762	50438173	50438298	50439700	50439857
558	"ENSG00000100239"	"PPP6R2"	chr22	+	50440800	50441026	50439960	50440049	50443865	50444117
559	"ENSG00000100239"	"PPP6R2"	chr22	+	50440821	50441026	50439960	50440049	50443865	50444117
560	"ENSG00000205593"	"DENND6B"	chr22	-	50316173	50316253	50316024	50316087	50316369	50316475
568	"ENSG00000188130"	"MAPK12"	chr22	-	50249102	50249454	50248365	50248472	50249634	50249703
572	"ENSG00000128159"	"TUBGCP6"	chr22	-	50220191	50221874	50219956	50220015	50222027	50222102
573	"ENSG00000128159"	"TUBGCP6"	chr22	-	50220250	50221874	50219956	50220015	50222027	50222102
574	"ENSG00000128159"	"TUBGCP6"	chr22	-	50221274	50221874	50219956	50220015	50222027	50222102
575	"ENSG00000128159"	"TUBGCP6"	chr22	-	50226998	50227077	50226732	50226842	50227906	50228028
576	"ENSG00000073169"	"SELENOO"	chr22	+	50210180	50210311	50208487	50208716	50210630	50210911
577	"ENSG00000170638"	"TRABD"	chr22	+	50197240	50197351	50194899	50195040	50197448	50197588
578	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50197995	50197448	50197588	50198074	50198186
579	"ENSG00000170638"	"TRABD"	chr22	+	50198344	50198515	50198074	50198186	50199115	50199569
581	"ENSG00000100427"	"MLC1"	chr22	-	50064033	50064198	50059390	50061657	50068432	50068555
583	"ENSG00000184164"	"CRELD2"	chr22	+	49919229	49919312	49918633	49918898	49919729	49919840
588	"ENSG00000188511"	"C22orf34"	chr22	-	49622194	49623610	49620455	49620660	49624177	49624681
596	"ENSG00000054611"	"TBC1D22A"	chr22	+	46788979	46789037	46762686	46762848	46789311	46789471
599	"ENSG00000054611"	"TBC1D22A"	chr22	+	46789311	46789471	46788979	46789037	46792519	46792576
605	"ENSG00000054611"	"TBC1D22A"	chr22	+	46878652	46878723	46797443	46797620	46912073	46912188
606	"ENSG00000054611"	"TBC1D22A"	chr22	+	46913333	46913446	46912073	46912188	46997633	46997709
607	"ENSG00000054611"	"TBC1D22A"	chr22	+	46974289	46974399	46912073	46912188	46997633	46997709
608	"ENSG00000054611"	"TBC1D22A"	chr22	+	47037070	47037198	46997633	46997709	47111507	47111603
609	"ENSG00000054611"	"TBC1D22A"	chr22	+	47111507	47111603	47037070	47037198	47173497	47174083
611	"ENSG00000075234"	"TTC38"	chr22	+	46275247	46275421	46273897	46274069	46278585	46278661
612	"ENSG00000075234"	"TTC38"	chr22	+	46281598	46281718	46278585	46278661	46283972	46284032
614	"ENSG00000075234"	"TTC38"	chr22	+	46287072	46287154	46285240	46285279	46288422	46288588
615	"ENSG00000075234"	"TTC38"	chr22	+	46289825	46289899	46289401	46289561	46292202	46292328
617	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836
620	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46151887	46151970	46198341	46198591
