ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
132	"ENSG00000100095"	"SEZ6L"	chr22	+	26375577	26375689	26375580	26375689	26373450	26373483
136	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24607953	24608023
137	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610454	24610531	24607953	24608023
138	"ENSG00000100031"	"GGT1"	chr22	+	24610357	24610531	24610454	24610531	24607953	24608023
139	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24608989	24609231
150	"ENSG00000133460"	"SLC2A11"	chr22	+	23882458	23882646	23882494	23882646	23877857	23877869
192	"ENSG00000131002"	"TXLNGY"	chrY	+	19588369	19588650	19588542	19588650	19587209	19587507
195	"ENSG00000131002"	"TXLNGY"	chrY	+	19591779	19591959	19591919	19591959	19590752	19590772
197	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358619	13358463	13358553	13359766	13359986
206	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930554	57930427	57930512	57933816	57933902
207	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930512	57933816	57933902
209	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930554	57935079	57935135
221	"ENSG00000179873"	"NLRP11"	chr19	-	55798228	55798337	55798228	55798304	55801571	55801739
224	"ENSG00000063241"	"ISOC2"	chr19	-	55455259	55455378	55455259	55455330	55456348	55456489
235	"ENSG00000186818"	"LILRB4"	chr19	+	54663753	54664038	54663833	54664038	54662818	54663067
246	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364486	54364294	54364330	54365029	54365099
247	"ENSG00000167613"	"LAIR1"	chr19	-	54360915	54361209	54360915	54361206	54370261	54370558
255	"ENSG00000197937"	"ZNF347"	chr19	-	53153732	53153813	53153732	53153793	53159008	53159075
261	"ENSG00000105568"	"PPP2R1A"	chr19	+	52220978	52221133	52220982	52221133	52220188	52220249
275	"ENSG00000161677"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159
293	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49559933	49560039
296	"ENSG00000142541"	"RPL13A"	chr19	+	49490231	49490576	49490474	49490576	49489849	49489922
301	"ENSG00000090554"	"FLT3LG"	chr19	+	49485963	49486231	49486014	49486231	49476422	49476566
312	"ENSG00000197813"	"AC011450.1"	chr19	-	49332053	49332320	49332053	49332296	49340230	49340282
320	"ENSG00000063177"	"RPL18"	chr19	-	48615876	48615946	48615876	48615905	48616725	48616824
328	"ENSG00000105486"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48157013	48157140
370	"ENSG00000076928"	"ARHGEF1"	chr19	+	41905589	41905827	41905759	41905827	41904948	41905036
379	"ENSG00000267107"	"PCAT19"	chr19	-	41456360	41456509	41456360	41456487	41456559	41457251
383	"ENSG00000188493"	"C19orf54"	chr19	-	40740861	40741065	40740861	40741008	40743914	40743981
388	"ENSG00000105193"	"RPS16"	chr19	-	39435606	39435708	39435606	39435705	39435847	39435949
396	"ENSG00000182472"	"CAPN12"	chr19	-	38733702	38733940	38733702	38733781	38734812	38734870
404	"ENSG00000189144"	"ZNF573"	chr19	-	37771563	37771696	37771563	37771690	37772937	37772982
414	"ENSG00000232677"	"LINC00665"	chr19	-	36324923	36325896	36324923	36325887	36330252	36330492
415	"ENSG00000232677"	"LINC00665"	chr19	-	36324923	36327170	36324923	36325887	36330252	36330492
416	"ENSG00000232677"	"LINC00665"	chr19	-	36324923	36327225	36324923	36325887	36330252	36330492
417	"ENSG00000232677"	"LINC00665"	chr19	-	36324923	36327275	36324923	36325887	36330252	36330492
438	"ENSG00000161265"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743808	35743904
444	"ENSG00000236144"	"TMEM147-AS1"	chr19	-	35542910	35543273	35542910	35543097	35545936	35546029
447	"ENSG00000266964"	"FXYD1"	chr19	+	35139918	35140140	35140075	35140140	35139117	35139232
453	"ENSG00000153885"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33796453	33796525
455	"ENSG00000153885"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33798336	33798390
484	"ENSG00000105705"	"SUGP1"	chr19	-	19303347	19303448	19303347	19303406	19303723	19304043
495	"ENSG00000005007"	"UPF1"	chr19	+	18865288	18865778	18865560	18865778	18864169	18864251
506	"ENSG00000105650"	"PDE4C"	chr19	-	18220402	18220708	18220402	18220515	18220873	18220923
541	"ENSG00000104957"	"CCDC130"	chr19	+	13759099	13759272	13759110	13759272	13758867	13759010
557	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346142	11346262
558	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11345737	11345519	11345628	11346333	11346406
567	"ENSG00000127616"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11034913	11035132
576	"ENSG00000129347"	"KRI1"	chr19	-	10561666	10561845	10561666	10561716	10562728	10562837
579	"ENSG00000105397"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378508
588	"ENSG00000188321"	"ZNF559"	chr19	+	9337714	9338017	9337795	9338017	9333014	9333113
596	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8214365	8214481
597	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457
606	"ENSG00000104880"	"ARHGEF18"	chr19	+	7440188	7440482	7440343	7440482	7383061	7383203
612	"ENSG00000205744"	"DENND1C"	chr19	-	6471264	6471496	6471264	6471305	6472888	6472993
650	"ENSG00000008382"	"MPND"	chr19	+	4357252	4357421	4357339	4357421	4354323	4354420
669	"ENSG00000130332"	"LSM7"	chr19	-	2324124	2324196	2324124	2324192	2325979	2326139
702	"ENSG00000129946"	"SHC2"	chr19	-	422145	422456	422145	422379	425096	425231
703	"ENSG00000129946"	"SHC2"	chr19	-	422145	422456	422145	422379	430683	430747
708	"ENSG00000273154"	"AL121845.3"	chr20	+	63737820	63737902	63737844	63737902	63737532	63737647
712	"ENSG00000258366"	"RTEL1"	chr20	+	63689965	63690210	63690086	63690210	63689845	63689865
725	"ENSG00000101181"	"MTG2"	chr20	+	62200682	62203568	62203083	62203568	62195801	62195949
726	"ENSG00000101181"	"MTG2"	chr20	+	62200682	62203568	62203083	62203568	62199118	62199257
751	"ENSG00000062598"	"ELMO2"	chr20	-	46368890	46370525	46368890	46368968	46371351	46371459
759	"ENSG00000080189"	"SLC35C2"	chr20	-	46357622	46357773	46357622	46357702	46358690	46358763
762	"ENSG00000064601"	"CTSA"	chr20	+	45892978	45893145	45893039	45893145	45892724	45892880
763	"ENSG00000064601"	"CTSA"	chr20	+	45892978	45893145	45893039	45893145	45892724	45892887
766	"ENSG00000064601"	"CTSA"	chr20	+	45896964	45898109	45897716	45898109	45894993	45895133
768	"ENSG00000064601"	"CTSA"	chr20	+	45897716	45898109	45898004	45898109	45894993	45895133
796	"ENSG00000170471"	"RALGAPB"	chr20	+	38497352	38497516	38497479	38497516	38492929	38493132
809	"ENSG00000132792"	"CTNNBL1"	chr20	+	37757558	37757656	37757560	37757656	37746467	37746607
811	"ENSG00000101347"	"SAMHD1"	chr20	-	36911217	36912552	36911217	36911333	36916721	36916830
813	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771024	36770872	36770977	36771424	36771473
815	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771193	36770872	36771024	36771424	36771473
816	"ENSG00000080845"	"DLGAP4"	chr20	+	36499587	36499676	36499602	36499676	36497446	36497602
830	"ENSG00000078699"	"CBFA2T2"	chr20	+	33640340	33640531	33640343	33640531	33636639	33636708
836	"ENSG00000105576"	"TNPO2"	chr19	-	12723248	12723365	12723248	12723360	12723768	12724011
837	"ENSG00000105576"	"TNPO2"	chr19	-	12723248	12723365	12723248	12723360	12723772	12723932
838	"ENSG00000101337"	"TM9SF4"	chr20	+	32141496	32141665	32141540	32141665	32133012	32133126
896	"ENSG00000089057"	"SLC23A2"	chr20	-	4970792	4970919	4970792	4970915	5001405	5001510
898	"ENSG00000171867"	"PRNP"	chr20	+	4699210	4701590	4699215	4701590	4686349	4686508
899	"ENSG00000088826"	"SMOX"	chr20	+	4182088	4182848	4182482	4182848	4181802	4181976
901	"ENSG00000101224"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3795738	3795879
914	"ENSG00000088833"	"NSFL1C"	chr20	-	1454966	1455132	1454966	1455037	1455713	1457090
917	"ENSG00000101298"	"SNPH"	chr20	+	1295775	1296421	1296324	1296421	1266653	1266760
924	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74497508	74497726
925	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74499341	74499375
926	"ENSG00000133313"	"CNDP2"	chr18	+	74499881	74500033	74499936	74500033	74499420	74499482
928	"ENSG00000133313"	"CNDP2"	chr18	+	74516227	74519096	74518948	74519096	74513558	74513719
932	"ENSG00000176225"	"RTTN"	chr18	-	70005197	70006484	70005197	70005267	70017406	70017674
942	"ENSG00000267040"	"AC027097.1"	chr18	+	57641558	57642052	57641913	57642052	57630349	57630518
957	"ENSG00000141644"	"MBD1"	chr18	-	50277089	50277204	50277089	50277196	50279875	50280017
967	"ENSG00000078043"	"PIAS2"	chr18	-	46903526	46903635	46903526	46903633	46906226	46906315
969	"ENSG00000152234"	"ATP5F1A"	chr18	-	46095052	46095131	46095052	46095123	46098171	46098296
970	"ENSG00000152234"	"ATP5F1A"	chr18	-	46095052	46095147	46095052	46095123	46098171	46098296
985	"ENSG00000186814"	"ZSCAN30"	chr18	-	35267475	35267682	35267475	35267679	35290083	35290232
1015	"ENSG00000101639"	"CEP192"	chr18	+	13038369	13038579	13038514	13038579	13037236	13037301
1016	"ENSG00000101639"	"CEP192"	chr18	+	13057584	13059312	13059081	13059312	13055779	13056698
1018	"ENSG00000101639"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13113585	13113705
1019	"ENSG00000101639"	"CEP192"	chr18	+	13116373	13116503	13116376	13116503	13114129	13114251
1020	"ENSG00000175354"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12819213	12819282
1021	"ENSG00000175354"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12821335	12821425
1029	"ENSG00000154889"	"MPPE1"	chr18	-	11896983	11897356	11896983	11897131	11905737	11905953
1038	"ENSG00000263724"	"DLGAP1-AS3"	chr18	+	3895770	3896003	3895826	3896003	3890017	3890932
1053	"ENSG00000169718"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
1056	"ENSG00000169738"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643
1105	"ENSG00000214087"	"ARL16"	chr17	-	81682033	81683126	81682033	81682675	81683535	81683594
1108	"ENSG00000184009"	"ACTG1"	chr17	-	81511187	81511626	81511187	81511578	81511902	81512150
1112	"ENSG00000181045"	"SLC26A11"	chr17	+	80221417	80221794	80221547	80221794	80219698	80219988
1117	"ENSG00000181045"	"SLC26A11"	chr17	+	80236791	80237103	80236927	80237103	80225836	80225916
1125	"ENSG00000267123"	"SCAT1"	chr17	-	78617392	78619044	78617392	78617626	78621666	78621733
1127	"ENSG00000267123"	"SCAT1"	chr17	-	78630031	78630430	78630031	78630280	78631918	78632104
1133	"ENSG00000184640"	"SEPTIN9"	chr17	+	77402058	77402703	77402336	77402703	77319601	77319803
1134	"ENSG00000129657"	"SEC14L1"	chr17	+	77142645	77142750	77142649	77142750	77093243	77093347
1135	"ENSG00000129657"	"SEC14L1"	chr17	+	77142645	77142750	77142649	77142750	77141069	77141107
1136	"ENSG00000129657"	"SEC14L1"	chr17	+	77142645	77142750	77142649	77142750	77141385	77141721
1139	"ENSG00000129667"	"RHBDF2"	chr17	-	76487711	76487909	76487711	76487851	76500935	76501371
1180	"ENSG00000196704"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248034	68248058
1181	"ENSG00000196704"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248057	68248086
1182	"ENSG00000196704"	"AMZ2"	chr17	+	68248639	68248705	68248643	68248705	68248076	68248162
1187	"ENSG00000256525"	"POLG2"	chr17	-	64482918	64482999	64482918	64482974	64483389	64483506
1192	"ENSG00000108622"	"ICAM2"	chr17	-	64006630	64006735	64006630	64006671	64007740	64007822
1198	"ENSG00000136490"	"LIMD2"	chr17	-	63698798	63699069	63698798	63698938	63699256	63699348
1200	"ENSG00000136490"	"LIMD2"	chr17	-	63699256	63699395	63699256	63699348	63700368	63700685
1203	"ENSG00000008283"	"CYB561"	chr17	-	63437345	63437560	63437345	63437484	63445897	63446184
1206	"ENSG00000062716"	"VMP1"	chr17	+	59838294	59838397	59838311	59838397	59837854	59838212
1208	"ENSG00000108384"	"RAD51C"	chr17	+	58732480	58732544	58732483	58732544	58720745	58720812
1229	"ENSG00000108848"	"LUC7L3"	chr17	+	50738136	50738199	50738140	50738199	50736959	50737026
1273	"ENSG00000267278"	"MAP3K14-AS1"	chr17	+	45255134	45255218	45255137	45255218	45249533	45249632
1280	"ENSG00000186566"	"GPATCH8"	chr17	-	44467096	44467202	44467096	44467114	44473724	44473759
1281	"ENSG00000030582"	"GRN"	chr17	+	44349157	44349302	44349161	44349302	44345565	44345605
1291	"ENSG00000161649"	"CD300LG"	chr17	+	43853806	43854044	43853959	43854044	43852911	43853013
1292	"ENSG00000213297"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12145257	12146224
1293	"ENSG00000213297"	"ZNF625-ZNF20"	chr19	-	12142640	12142736	12142640	12142715	12147394	12147455
1294	"ENSG00000282851"	"BISPR"	chr19	+	17413096	17413305	17413220	17413305	17406076	17406296
1298	"ENSG00000131471"	"AOC3"	chr17	+	42854275	42854733	42854447	42854733	42854077	42854155
1307	"ENSG00000033627"	"ATP6V0A1"	chr17	+	42477638	42477742	42477659	42477742	42468009	42468107
1311	"ENSG00000168259"	"DNAJC7"	chr17	-	41983562	41983636	41983562	41983617	41988731	41988896
1313	"ENSG00000168259"	"DNAJC7"	chr17	-	41987818	41988896	41987818	41987910	41989403	41989557
1321	"ENSG00000133265"	"HSPBP1"	chr19	-	55279398	55279705	55279398	55279702	55279929	55280077
1324	"ENSG00000172057"	"ORMDL3"	chr17	-	39924029	39924225	39924029	39924220	39924754	39924805
1325	"ENSG00000172057"	"ORMDL3"	chr17	-	39924029	39924225	39924029	39924220	39925622	39926841
1326	"ENSG00000172057"	"ORMDL3"	chr17	-	39924029	39924225	39924029	39924220	39926816	39926846
1331	"ENSG00000161381"	"PLXDC1"	chr17	-	39079103	39079528	39079103	39079164	39087606	39087702
1334	"ENSG00000277363"	"SRCIN1"	chr17	-	38568210	38568234	38568210	38568231	38574875	38574974
1335	"ENSG00000277363"	"SRCIN1"	chr17	-	38568210	38568234	38568210	38568231	38578489	38578791
1337	"ENSG00000278053"	"DDX52"	chr17	-	37619767	37621277	37619767	37619839	37621397	37621520
1338	"ENSG00000276234"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37426949	37427009
1339	"ENSG00000276234"	"TADA2A"	chr17	+	37440504	37440662	37440508	37440662	37437766	37437829
1340	"ENSG00000278540"	"ACACA"	chr17	-	37330172	37330425	37330172	37330335	37339803	37339850
1342	"ENSG00000275700"	"AATF"	chr17	+	37056600	37056871	37056605	37056871	37031613	37031685
1344	"ENSG00000276070"	"CCL4L2"	chr17	+	36211775	36212878	36212481	36212878	36211062	36211217
1346	"ENSG00000276070"	"CCL4L2"	chr17	+	36212292	36212878	36212481	36212878	36211062	36211217
1348	"ENSG00000276070"	"CCL4L2"	chr17	+	36212481	36212878	36212496	36212878	36211062	36211217
1364	"ENSG00000118046"	"STK11"	chr19	+	1220372	1220717	1220580	1220717	1219323	1219413
1370	"ENSG00000124440"	"HIF3A"	chr19	+	46320442	46320561	46320446	46320561	46312160	46312267
1379	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740086	35739709	35739769	35741023	35741223
1380	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35739769	35741023	35741223
1381	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740088	35739709	35740086	35741023	35741223
1382	"ENSG00000265118"	"AC134669.1"	chr17	-	31313978	31314110	31313978	31314044	31314370	31314465
1383	"ENSG00000172171"	"TEFM"	chr17	-	30898985	30900562	30898985	30899606	30904065	30904529
1393	"ENSG00000109118"	"PHF12"	chr17	-	28923908	28927063	28923908	28924302	28950064	28950246
1404	"ENSG00000109113"	"RAB34"	chr17	-	28717212	28717425	28717212	28717291	28718369	28718429
1413	"ENSG00000244045"	"TMEM199"	chr17	+	28360528	28360847	28360734	28360847	28359314	28359404
1427	"ENSG00000072134"	"EPN2"	chr17	+	19281954	19282077	19281978	19282077	19237496	19237531
1428	"ENSG00000072134"	"EPN2"	chr17	+	19281954	19282077	19281978	19282077	19249370	19249526
1432	"ENSG00000072134"	"EPN2"	chr17	+	19333955	19336715	19335404	19336715	19329560	19329647
1433	"ENSG00000072134"	"EPN2"	chr17	+	19333955	19336715	19335404	19336715	19331852	19332068
1446	"ENSG00000141030"	"COPS3"	chr17	-	17267884	17268045	17267884	17267977	17270895	17271008
1456	"ENSG00000236088"	"COX10-AS1"	chr17	-	13892724	13892842	13892724	13892839	14033939	14034416
1457	"ENSG00000236088"	"COX10-AS1"	chr17	-	13892724	13892842	13892724	13892839	14034007	14034416
1460	"ENSG00000263400"	"TMEM220-AS1"	chr17	+	10736601	10736638	10736604	10736638	10729809	10729876
1461	"ENSG00000263400"	"TMEM220-AS1"	chr17	+	10736601	10736638	10736604	10736638	10733838	10733907
1475	"ENSG00000178999"	"AURKB"	chr17	-	8206749	8206934	8206749	8206888	8207317	8207367
1481	"ENSG00000063244"	"U2AF2"	chr19	+	55662501	55662618	55662504	55662618	55661770	55661834
1484	"ENSG00000170037"	"CNTROB"	chr17	+	7949081	7949157	7949084	7949157	7948486	7948685
1485	"ENSG00000170049"	"KCNAB3"	chr17	-	7924414	7924500	7924414	7924498	7925096	7925183
1488	"ENSG00000170004"	"CHD3"	chr17	+	7907890	7908019	7907893	7908019	7907352	7907488
1492	"ENSG00000161955"	"TNFSF13"	chr17	+	7559845	7559893	7559850	7559893	7559067	7559297
1493	"ENSG00000161955"	"TNFSF13"	chr17	+	7559845	7559893	7559850	7559893	7559623	7559702
1505	"ENSG00000215041"	"NEURL4"	chr17	-	7318268	7318674	7318268	7318356	7319049	7319208
1511	"ENSG00000132522"	"GPS2"	chr17	-	7313028	7313291	7313028	7313097	7313379	7313469
1521	"ENSG00000161939"	"RNASEK-C17orf49"	chr17	+	7017256	7017520	7017260	7017520	7016494	7016685
1545	"ENSG00000129219"	"PLD2"	chr17	+	4807983	4808416	4808273	4808416	4807771	4807881
1550	"ENSG00000132382"	"MYBBP1A"	chr17	-	4545025	4545345	4545025	4545175	4545609	4545761
1552	"ENSG00000083454"	"P2RX5"	chr17	-	3688625	3688759	3688625	3688676	3689491	3689630
1570	"ENSG00000141252"	"VPS53"	chr17	-	623532	623674	623532	623669	627225	627316
1582	"ENSG00000141002"	"TCF25"	chr16	+	89895037	89895137	89895082	89895137	89892192	89892275
1584	"ENSG00000141002"	"TCF25"	chr16	+	89904117	89905096	89904937	89905096	89900634	89900794
1585	"ENSG00000158805"	"ZNF276"	chr16	+	89723136	89723709	89723259	89723709	89722530	89722834
1611	"ENSG00000167522"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89361494	89361677
1612	"ENSG00000167522"	"ANKRD11"	chr16	-	89316932	89317078	89316932	89317075	89372971	89373134
1615	"ENSG00000259803"	"SLC22A31"	chr16	-	89198651	89198840	89198651	89198797	89199022	89199191
1646	"ENSG00000262583"	"TMEM231P1"	chr16	-	75505154	75505375	75505154	75505283	75516202	75516280
1652	"ENSG00000123815"	"COQ8B"	chr19	-	40703540	40703855	40703540	40703622	40710058	40710136
1692	"ENSG00000103067"	"ESRP2"	chr16	-	68232576	68232815	68232576	68232687	68233326	68233425
1698	"ENSG00000102977"	"ACD"	chr16	-	67657985	67658362	67657985	67658028	67658719	67658816
1707	"ENSG00000159714"	"ZDHHC1"	chr16	-	67395001	67395221	67395001	67395062	67395483	67395566
1723	"ENSG00000140939"	"NOL3"	chr16	+	67173861	67174046	67174007	67174046	67171151	67171457
1745	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676121	58675939	58676022	58676288	58676346
1746	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676121	58675939	58676054	58676288	58676346
1747	"ENSG00000103042"	"SLC38A7"	chr16	-	58675939	58676346	58675939	58676121	58677325	58677577
1773	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57480294	57480377
1774	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57480329	57480417
1775	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57481461	57481853
1776	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57486304	57486493
1777	"ENSG00000125170"	"DOK4"	chr16	-	57479441	57479688	57479441	57479685	57487095	57487139
1781	"ENSG00000102931"	"ARL2BP"	chr16	+	57249766	57249852	57249779	57249852	57246079	57246141
1782	"ENSG00000172775"	"PSME3IP1"	chr16	-	57175538	57175700	57175538	57175590	57178501	57178852
1783	"ENSG00000172775"	"PSME3IP1"	chr16	-	57173727	57173869	57173727	57173796	57185824	57186040
1800	"ENSG00000121274"	"TENT4B"	chr16	+	50225097	50225285	50225238	50225285	50224890	50224994
1809	"ENSG00000068903"	"SIRT2"	chr19	-	38893818	38893971	38893818	38893867	38898793	38898918
1811	"ENSG00000230267"	"HERC2P4"	chr16	-	32176014	32176188	32176014	32176170	32179385	32179560
1816	"ENSG00000131797"	"CLUHP3"	chr16	+	31704154	31704390	31704219	31704390	31703167	31703363
1823	"ENSG00000099385"	"BCL7C"	chr16	-	30892585	30892747	30892585	30892714	30893211	30893290
1826	"ENSG00000196118"	"CCDC189"	chr16	-	30760283	30760668	30760283	30760453	30761197	30761229
1830	"ENSG00000005844"	"ITGAL"	chr16	+	30510880	30510960	30510892	30510960	30510360	30510471
1834	"ENSG00000160014"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1846	"ENSG00000169592"	"INO80E"	chr16	+	30004554	30004657	30004567	30004657	30003649	30003714
1853	"ENSG00000174939"	"ASPHD1"	chr16	+	29901551	29901920	29901743	29901920	29900378	29900741
1854	"ENSG00000174939"	"ASPHD1"	chr16	+	29901551	29901920	29901743	29901920	29900881	29900920
1861	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29447026	29446801	29446922	29450111	29450276
1862	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29447026	29446801	29446922	29452108	29454113
1871	"ENSG00000178188"	"SH2B1"	chr16	+	28867330	28867432	28867373	28867432	28866011	28867033
1882	"ENSG00000168488"	"ATXN2L"	chr16	+	28836727	28837237	28836750	28837237	28836325	28836490
1885	"ENSG00000188603"	"CLN3"	chr16	-	28487455	28488662	28487455	28487541	28491481	28491560
1909	"ENSG00000103534"	"TMC5"	chr16	+	19460234	19460334	19460239	19460334	19449541	19449631
1910	"ENSG00000103528"	"SYT17"	chr16	+	19173429	19173578	19173443	19173578	19168023	19168144
1911	"ENSG00000103528"	"SYT17"	chr16	+	19173429	19173578	19173443	19173578	19172759	19172777
1913	"ENSG00000170540"	"ARL6IP1"	chr16	-	18797924	18798044	18797924	18797952	18798722	18798834
1925	"ENSG00000179583"	"CIITA"	chr16	+	10908982	10909187	10909028	10909187	10906498	10908149
1929	"ENSG00000153048"	"CARHSP1"	chr16	-	8860104	8860309	8860104	8860218	8861665	8861810
1932	"ENSG00000140650"	"PMM2"	chr16	+	8811637	8811713	8811641	8811713	8806315	8806407
1950	"ENSG00000168096"	"ANKS3"	chr16	-	4726658	4726780	4726658	4726776	4729979	4730151
1953	"ENSG00000124120"	"TTPAL"	chr20	+	44479967	44480444	44479984	44480444	44478623	44478647
1971	"ENSG00000263072"	"ZNF213-AS1"	chr16	-	3132849	3132945	3132849	3132942	3134633	3134869
1973	"ENSG00000008517"	"IL32"	chr16	+	3065780	3065826	3065783	3065826	3065630	3065655
1986	"ENSG00000260565"	"ERVK13-1"	chr16	-	2671344	2672570	2671344	2671735	2682139	2682379
2005	"ENSG00000103197"	"TSC2"	chr16	+	2055979	2056244	2056195	2056244	2050399	2050486
2036	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668411	668357	668411	668104	668154
2041	"ENSG00000140983"	"RHOT2"	chr16	+	668655	668699	668658	668699	668487	668569
2062	"ENSG00000214078"	"CPNE1"	chr20	-	35658929	35659014	35658929	35658982	35664878	35664932
2063	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59127	58973	59093	59248	59349
2064	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59127	58973	59093	59418	59494
2065	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59349	58973	59093	59418	59494
2066	"ENSG00000007384"	"RHBDF1"	chr16	-	58973	59349	58973	59127	59418	59494
2077	"ENSG00000103852"	"TTC23"	chr15	-	99139316	99139576	99139316	99139399	99139695	99139744
2079	"ENSG00000103852"	"TTC23"	chr15	-	99139316	99139576	99139316	99139399	99156147	99156297
