ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
137	"ENSG00000185917"	"SETD4"	chr21	-	36048307	36048396	36045581	36046011	36053582	36053620	137	30	0	119	22	238	149	0.000217354980824	0.0010967773612360788	1.0	0.772	0.228
138	"ENSG00000185917"	"SETD4"	chr21	-	36057108	36057204	36053582	36053620	36058815	36058924	138	27	5	145	0	245	149	8.78785242147e-05	0.0005201926694731341	0.767	1.0	-0.233
139	"ENSG00000185917"	"SETD4"	chr21	-	36057383	36057477	36057108	36057204	36058815	36058924	139	0	13	30	84	243	149	0.000595748477576	0.002499678762475382	0.0	0.18	-0.18
146	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030	146	318	8	786	0	289	149	0.00279713704206	0.00867782455982806	0.953	1.0	-0.047
148	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33906500	33903934	33904021	33907340	33907453	148	4	1930	0	2411	201	149	1	1.0	0.002	0.0	0.002
149	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33907453	33903934	33904021	33909081	33909211	149	1122	2	2121	0	298	149	1	1.0	0.996	1.0	-0.004
150	"ENSG00000241837"	"ATP5PO"	chr21	-	33906725	33906821	33903934	33904021	33907340	33907416	150	6	1930	0	2411	245	149	1	1.0	0.002	0.0	0.002
152	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33909081	33909095	152	3046	2	4517	0	262	149	1	1.0	0.999	1.0	-0.001
153	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399	153	1463	11	1900	0	262	149	0.665400098797	0.821405268493509	0.987	1.0	-0.013
154	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33903934	33904021	33912288	33912399	154	1419	11	2489	0	279	149	0.482255664058	0.6367613486164877	0.986	1.0	-0.014
155	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399	155	3003	1	5118	12	279	149	1	1.0	0.999	0.996	0.003
156	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458	156	221	25	319	0	287	149	4.57457849379e-10	1.8057821848629328e-08	0.821	1.0	-0.179
158	"ENSG00000243646"	"IL10RB"	chr21	+	33276595	33276753	33267927	33268517	33279751	33279918	158	162	11	771	28	298	149	0.168638635606	0.2637834617177707	0.88	0.932	-0.052
164	"ENSG00000159086"	"PAXBP1"	chr21	-	32750916	32751032	32748498	32748698	32751118	32751218	164	74	11	285	35	265	149	0.726321582923	0.8774286496354562	0.791	0.821	-0.03
171	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32457596	32457720	171	24	4	167	39	298	149	0.434783694973	0.5837300657307886	0.75	0.682	0.068
172	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32467695	32467848	172	17	0	77	2	298	149	0.246851298184	0.36548876927664614	1.0	0.951	0.049
173	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848	173	14	0	104	2	273	149	0.433534868004	0.5826195839773618	1.0	0.966	0.034
174	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848	174	22	5	155	0	273	149	2.76321273878e-05	0.00019631409255562812	0.706	1.0	-0.294
176	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501486	32495026	32495170	32503925	32504015	176	14	0	5	7	221	149	6.48979635731e-06	5.790878840022927e-05	1.0	0.325	0.675
177	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32503925	32504015	177	32	0	66	7	230	149	0.00334139862984	0.010038727921833017	1.0	0.859	0.141
178	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32514813	32514880	178	12	2	5	9	230	149	0.00259878531318	0.008183773986425223	0.795	0.265	0.53
179	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32495026	32495170	32503925	32504015	179	14	0	52	7	273	149	0.00458070162039	0.012942282426954551	1.0	0.802	0.198
180	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32495116	32495170	32514813	32514880	180	18	2	106	9	239	149	0.687902156974	0.8419113152500547	0.849	0.88	-0.031
181	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501495	32514813	32514880	181	39	1	160	0	239	149	0.287165581914	0.41307833133794236	0.96	1.0	-0.04
189	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32582199	32582415	32577801	32578831	32603160	32603212	189	45	0	24	4	298	149	0.00180795937391	0.006120246662023985	1.0	0.75	0.25
190	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32603160	32603292	190	26	0	0	24	294	149	0	0.0	1.0	0.0	1.0
192	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32602271	32602367	32582199	32582415	32603160	32603292	192	135	0	372	24	245	149	9.26839462154e-05	0.0005436791641817995	1.0	0.904	0.096
194	"ENSG00000159079"	"CFAP298"	chr21	-	32607648	32607716	32604124	32604283	32609837	32609954	194	131	7	469	0	217	149	0.000586749395082	0.0024674907596751966	0.928	1.0	-0.072
195	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32607648	32607716	32612104	32612146	195	156	0	645	5	298	149	0.881776087255	1.0	1.0	0.985	0.015
196	"ENSG00000142207"	"URB1"	chr21	-	32319216	32319414	32317675	32317917	32320530	32320640	196	77	3	101	7	298	149	0.339888737914	0.47600041928164183	0.928	0.878	0.05
197	"ENSG00000142207"	"URB1"	chr21	-	32357536	32357656	32355448	32355565	32359795	32359908	197	2	0	37	17	269	149	0.00463719007242	0.01306964872308338	1.0	0.547	0.453
200	"ENSG00000156304"	"SCAF4"	chr21	-	31700994	31701171	31696568	31696750	31701775	31701823	200	29	14	34	0	298	149	1.18938806515e-06	1.4157885274077313e-05	0.509	1.0	-0.491
203	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518	203	21834	92	6211	12	246	149	1	1.0	0.993	0.997	-0.004
204	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31667257	31667341	204	9449	14	3051	31	246	149	0.0511837877663	0.09500517847459033	0.998	0.984	0.014
205	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31659692	31659841	31667257	31667341	205	7917	14	1360	31	219	149	4.20502404408e-06	4.062700153357292e-05	0.997	0.968	0.029
206	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31663789	31663886	31667257	31667341	206	20547	3	4618	0	219	149	1	1.0	1.0	1.0	0.0
214	"ENSG00000156261"	"CCT8"	chr21	-	29071951	29071988	29070246	29070337	29073259	29073351	214	3	0	0	11	186	149	4.78516690494e-07	6.527571295180651e-06	1.0	0.0	1.0
259	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17788973	17793581	17796581	17797118	259	138	15	145	15	212	149	0.906150042907	1.0	0.866	0.872	-0.006
260	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17792803	17793578	17796581	17797118	260	34	0	30	15	212	149	1.15443180049e-06	1.3813189742121684e-05	1.0	0.584	0.416
261	"ENSG00000154640"	"BTG3"	chr21	-	17604144	17604276	17598616	17598824	17604859	17604997	261	15	40	55	342	281	149	0.0377983399311	0.07350358539695603	0.166	0.079	0.087
262	"ENSG00000154640"	"BTG3"	chr21	-	17611656	17611774	17609006	17609152	17612698	17612945	262	1	41	15	472	267	149	0.421465353336	0.5688711724980633	0.013	0.017	-0.004
280	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16231055	16231115	16537378	16537439	280	15	3	28	0	198	149	0.00876116467895	0.0218307534936347	0.79	1.0	-0.21
282	"ENSG00000215386"	"MIR99AHG"	chr21	+	16535033	16535709	16487489	16487538	16537378	16537439	282	5	25	0	58	298	149	0.00407657283767	0.01177133837088938	0.091	0.0	0.091
286	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16606993	16607087	286	38	35	58	0	210	149	5.72875080707e-13	5.39648326025994e-11	0.435	1.0	-0.565
296	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16537280	16537439	16606993	16607087	296	4	32	18	28	264	149	0.00246263537965	0.007831157834565996	0.066	0.266	-0.2
300	"ENSG00000215386"	"MIR99AHG"	chr21	+	16631440	16631489	16630795	16630972	16640229	16645065	300	4	6	0	12	198	149	0.00148181770204	0.005221293375693274	0.334	0.0	0.334
302	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446	302	117	1	467	0	292	149	0.529693481038	0.6868297316974301	0.984	1.0	-0.016
304	"ENSG00000155313"	"USP25"	chr21	+	15849776	15849872	15842397	15842540	15864267	15864446	304	9	57	28	252	245	149	0.568831442498	0.725354591085931	0.088	0.063	0.025
305	"ENSG00000155313"	"USP25"	chr21	+	15874402	15874526	15870067	15870147	15877795	15877991	305	106	7	301	0	273	149	0.000164234957886	0.0008727192992896062	0.892	1.0	-0.108
320	"ENSG00000243064"	"ABCC13"	chr21	+	14279595	14279657	14273798	14274157	14287549	14287697	320	2	0	10	9	211	149	0.00205883522081	0.006801737783527249	1.0	0.44	0.56
334	"ENSG00000160284"	"SPATC1L"	chr21	-	46182623	46183774	46168307	46168658	46184355	46184459	334	1	2	3	22	298	149	0.387932539553	0.5301360995513599	0.2	0.064	0.136
353	"ENSG00000280071"	"GATD3B"	chr21	-	5127897	5127950	5125878	5125992	5128213	5128273	353	444	22	274	6	202	149	0.0525109508941	0.09713799395959372	0.937	0.971	-0.034
358	"ENSG00000100299"	"ARSA"	chr22	-	50625578	50625681	50622753	50625464	50625935	50626063	358	872	14	451	8	252	149	0.895227737913	1.0	0.974	0.971	0.003
359	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627945	50628170	359	90	15	381	20	298	149	0.00467444864329	0.01315855388257837	0.75	0.905	-0.155
360	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50578548	50578659	50577774	50577934	50579035	50579255	360	80	6	72	5	260	149	0.861904395074	1.0	0.884	0.892	-0.008
361	"ENSG00000254413"	"CHKB-CPT1B"	chr22	-	50581419	50581553	50580564	50580660	50581748	50582965	361	298	0	780	21	283	149	0.000741338868986	0.0029913369783617335	1.0	0.951	0.049
362	"ENSG00000025770"	"NCAPH2"	chr22	+	50515719	50515774	50508258	50508445	50516446	50516548	362	14	81	14	135	204	149	0.245765191902	0.3642450001413894	0.112	0.07	0.042
364	"ENSG00000100241"	"SBF1"	chr22	-	50457033	50457111	50456491	50456673	50459254	50459392	364	82	15	192	28	227	149	0.589523462611	0.7465039862611734	0.782	0.818	-0.036
365	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135	365	11	11	0	18	275	149	8.59765612005e-06	7.37490999304289e-05	0.351	0.0	0.351
367	"ENSG00000100239"	"PPP6R2"	chr22	+	50436987	50437068	50436366	50436452	50437505	50437603	367	320	91	202	73	230	149	0.299150513156	0.42717530728622227	0.695	0.642	0.053
368	"ENSG00000205593"	"DENND6B"	chr22	-	50314399	50314494	50313813	50314272	50314604	50314700	368	4	12	102	6	244	149	4.85690265783e-10	1.899140578884319e-08	0.169	0.912	-0.743
369	"ENSG00000205593"	"DENND6B"	chr22	-	50316565	50316626	50316369	50316475	50317292	50317373	369	0	3	33	97	210	149	0.00781273249303	0.01991036254126337	0.0	0.194	-0.194
370	"ENSG00000205593"	"DENND6B"	chr22	-	50316565	50316712	50316369	50316475	50317292	50317373	370	10	3	107	97	296	149	0.0819450481361	0.1418737825875135	0.627	0.357	0.27
372	"ENSG00000100429"	"HDAC10"	chr22	-	50247691	50247776	50246874	50246966	50247889	50247948	372	38	11	67	34	234	149	0.158173123301	0.24950371497107046	0.687	0.556	0.131
373	"ENSG00000100429"	"HDAC10"	chr22	-	50248661	50248751	50248224	50248472	50249102	50249168	373	49	0	78	1	239	149	0.434703352624	0.5836978281573005	1.0	0.98	0.02
374	"ENSG00000100429"	"HDAC10"	chr22	-	50248830	50248890	50248661	50248751	50249102	50249168	374	49	5	148	11	209	149	0.784608167203	0.9310172198319869	0.875	0.906	-0.031
375	"ENSG00000188130"	"MAPK12"	chr22	-	50249102	50249454	50248365	50248472	50249634	50249703	375	22	0	79	4	298	149	0.0379579673343	0.0737591106456665	1.0	0.908	0.092
376	"ENSG00000188130"	"MAPK12"	chr22	-	50256787	50256964	50256598	50256646	50257081	50257193	376	16	2	74	0	298	149	0.0359518035679	0.07040126162932686	0.8	1.0	-0.2
377	"ENSG00000188130"	"MAPK12"	chr22	-	50256934	50256964	50256598	50256646	50257081	50257193	377	28	2	23	0	179	149	0.138491403179	0.22276434643601334	0.921	1.0	-0.079
379	"ENSG00000128159"	"TUBGCP6"	chr22	-	50233315	50233526	50229403	50229577	50240203	50240367	379	54	1	134	0	298	149	0.301780519333	0.43014954766672825	0.964	1.0	-0.036
380	"ENSG00000170638"	"TRABD"	chr22	+	50197240	50197351	50194899	50195040	50197448	50197588	380	468	0	816	3	260	149	1	1.0	1.0	0.994	0.006
381	"ENSG00000073150"	"PANX2"	chr22	+	50175431	50175482	50170760	50170956	50176938	50178402	381	5	12	12	0	200	149	4.47536831372e-07	6.165679669703115e-06	0.237	1.0	-0.763
383	"ENSG00000184164"	"CRELD2"	chr22	+	49922296	49922443	49921584	49921761	49922611	49922707	383	44	482	20	509	296	149	0.00481526691988	0.013464654708330501	0.044	0.019	0.025
385	"ENSG00000184164"	"CRELD2"	chr22	+	49924359	49924455	49923233	49923317	49925416	49925557	385	807	0	888	9	245	149	0.361342670938	0.5000310839021843	1.0	0.984	0.016
395	"ENSG00000054611"	"TBC1D22A"	chr22	+	46789311	46789471	46762650	46762848	46792519	46792576	395	0	20	9	125	298	149	0.0631717585323	0.113554646875131	0.0	0.035	-0.035
400	"ENSG00000054611"	"TBC1D22A"	chr22	+	46797443	46797620	46793500	46793841	46878652	46878723	400	96	0	169	6	298	149	0.0164556407055	0.03669264460518106	1.0	0.934	0.066
402	"ENSG00000054611"	"TBC1D22A"	chr22	+	46912073	46912188	46894783	46894846	46974289	46974399	402	95	0	147	6	264	149	0.0141929020722	0.03235438373603265	1.0	0.933	0.067
403	"ENSG00000075234"	"TTC38"	chr22	+	46269141	46269289	46268513	46268591	46272334	46272416	403	26	152	20	71	297	149	0.185772665612	0.2865187707183961	0.079	0.124	-0.045
404	"ENSG00000075234"	"TTC38"	chr22	+	46281970	46282151	46281598	46281718	46283972	46284032	404	105	231	10	82	298	149	8.52350322462e-05	0.0005059899192982667	0.185	0.057	0.128
405	"ENSG00000075234"	"TTC38"	chr22	+	46292202	46292328	46289825	46289899	46292790	46292933	405	295	748	67	139	275	149	0.382731943962	0.5243776812553542	0.176	0.207	-0.031
406	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836	406	25	0	0	40	298	149	0	0.0	1.0	0.0	1.0
408	"ENSG00000186951"	"PPARA"	chr22	+	46176752	46176836	46151883	46151970	46198341	46198410	408	0	2	40	7	233	149	0.000255352781389	0.0012487781871145115	0.0	0.785	-0.785
409	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46151887	46151970	46198344	46198410	409	0	2	4	0	249	149	6.14739090243e-06	5.53665923780788e-05	0.0	1.0	-1.0
413	"ENSG00000100376"	"FAM118A"	chr22	+	45337833	45337968	45336394	45336411	45340385	45340882	413	4	80	0	90	284	149	0.365480505075	0.5046114581728381	0.026	0.0	0.026
417	"ENSG00000093000"	"NUP50"	chr22	+	45166308	45166430	45163986	45164296	45168167	45168246	417	4	15	12	27	271	149	0.372669735039	0.512658983667324	0.128	0.196	-0.068
418	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171143	45168167	45168246	45171599	45171683	418	0	21	12	62	298	149	0.00340319349447	0.010185988154158908	0.0	0.088	-0.088
419	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171152	45168167	45168246	45171599	45171639	419	0	21	12	62	298	149	0.00340319349447	0.010185988154158908	0.0	0.088	-0.088
420	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171177	45168165	45168246	45171599	45171683	420	0	21	23	62	298	149	0.000130606855196	0.0007214009773672452	0.0	0.156	-0.156
424	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45152404	45152623	424	56	0	37	11	242	149	3.5858566525e-06	3.564186727405755e-05	1.0	0.674	0.326
425	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45163571	45163659	425	52	0	37	2	242	149	0.156713285319	0.24744579999626332	1.0	0.919	0.081
426	"ENSG00000226328"	"NUP50-DT"	chr22	-	45152404	45152623	45138823	45138916	45163576	45163781	426	9	0	4	4	298	149	8.04059489038e-05	0.0004815990997347836	1.0	0.333	0.667
427	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44714590	44714671	44702232	44702608	44725243	44725292	427	42	0	13	2	230	149	0.035595416725	0.06984277752403902	1.0	0.808	0.192
428	"ENSG00000186654"	"PRR5"	chr22	+	44725243	44725292	44714590	44714671	44726576	44726634	428	80	19	34	0	198	149	5.49669429077e-05	0.0003489567858489501	0.76	1.0	-0.24
429	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44732250	44732391	44731729	44731821	44735026	44735162	429	211	1	36	0	290	149	1	1.0	0.991	1.0	-0.009
434	"ENSG00000188677"	"PARVB"	chr22	+	44039835	44039957	44026303	44026376	44093927	44094017	434	6	2	6	3	271	149	0.668042855134	0.8241276343709159	0.623	0.524	0.099
435	"ENSG00000188677"	"PARVB"	chr22	+	44151482	44151551	44147860	44147922	44157981	44158083	435	197	1	423	26	218	149	0.000114516467909	0.0006459551662890898	0.993	0.917	0.076
439	"ENSG00000100227"	"POLDIP3"	chr22	-	42597672	42597737	42596185	42596365	42599697	42599793	439	0	64	14	240	214	149	0.0136605089838	0.03139281306057565	0.0	0.039	-0.039
440	"ENSG00000100227"	"POLDIP3"	chr22	-	42601969	42602056	42599697	42599793	42602769	42603012	440	51	2	306	20	236	149	0.266809345196	0.38900780004516006	0.942	0.906	0.036
441	"ENSG00000100227"	"POLDIP3"	chr22	-	42601969	42602107	42599697	42599793	42602769	42603160	441	29	2	188	20	287	149	0.352730486111	0.49024120408854965	0.883	0.83	0.053
443	"ENSG00000189306"	"RRP7A"	chr22	-	42514105	42514304	42508343	42512995	42514681	42514779	443	620	0	488	5	298	149	0.433944928982	0.5829816354351723	1.0	0.98	0.02
444	"ENSG00000189306"	"RRP7A"	chr22	-	42518004	42518147	42516010	42516136	42519713	42519796	444	236	5	802	0	292	149	0.0555138504886	0.10179340271861144	0.96	1.0	-0.04
