ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
58	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44859679	44859834	44859730	44859834	44848931	44849060	58	0	2	16	59	200	149	0.0134936322314	0.03108380011911204	0.0	0.168	-0.168
61	"ENSG00000189306"	"RRP7A"	chr22	-	42516010	42516296	42516010	42516136	42518004	42518147	61	25	102	20	361	309	149	2.77294739551e-05	0.00020540525444159814	0.106	0.026	0.08
62	"ENSG00000100207"	"TCF20"	chr22	-	42168608	42168736	42168608	42168703	42169846	42169896	62	22	4	14	23	182	149	0.000103120010918	0.0005967010711342626	0.818	0.333	0.485
65	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603	65	618	0	462	25	463	149	1.54585921841e-09	5.033271470091664e-08	1.0	0.856	0.144
68	"ENSG00000100335"	"MIEF1"	chr22	+	39512231	39512494	39512317	39512494	39511848	39512026	68	23	2	90	25	235	149	0.0466483194429	0.08742552307962745	0.879	0.695	0.184
69	"ENSG00000100307"	"CBX7"	chr22	-	39134400	39134752	39134400	39134473	39138635	39138702	69	44	10	192	0	428	149	1.38816994566e-08	3.364769707174767e-07	0.605	1.0	-0.395
71	"ENSG00000100221"	"JOSD1"	chr22	-	38699802	38700618	38699802	38700123	38700903	38700930	71	210	0	467	7	644	149	0.0146401584457	0.03332029801700005	1.0	0.939	0.061
72	"ENSG00000100211"	"CBY1"	chr22	+	38670766	38670989	38670883	38670989	38668016	38668132	72	16	146	52	318	266	149	0.184853415257	0.28082014302447456	0.058	0.084	-0.026
75	"ENSG00000100124"	"ANKRD54"	chr22	-	37833683	37833755	37833683	37833750	37838499	37838593	75	15	0	185	4	154	149	0.395872348158	0.5265826387235835	1.0	0.978	0.022
76	"ENSG00000100124"	"ANKRD54"	chr22	-	37838499	37838598	37838499	37838593	37840186	37840234	76	10	0	133	36	154	149	0.00169577484791	0.005918932529145064	1.0	0.781	0.219
78	"ENSG00000100368"	"CSF2RB"	chr22	+	36930654	36930830	36930672	36930830	36930374	36930510	78	4	21	2	104	167	149	0.0128930111996	0.03000117752738923	0.145	0.017	0.128
83	"ENSG00000100150"	"DEPDC5"	chr22	+	31836971	31837155	31837093	31837155	31833914	31833980	83	9	0	0	22	271	149	9.08706443425e-12	6.607810354438791e-10	1.0	0.0	1.0
84	"ENSG00000100150"	"DEPDC5"	chr22	+	31836998	31837155	31837093	31837155	31833914	31833980	84	21	0	0	22	244	149	1.11022302463e-16	2.849354739094523e-14	1.0	0.0	1.0
85	"ENSG00000100150"	"DEPDC5"	chr22	+	31873171	31873332	31873254	31873332	31870589	31870744	85	11	51	0	52	232	149	0.000130724007236	0.000730280209437475	0.122	0.0	0.122
88	"ENSG00000100105"	"PATZ1"	chr22	-	31328786	31328924	31328786	31328859	31335691	31335863	88	17	0	0	12	214	149	1.07391873172e-12	1.0185885709770348e-10	1.0	0.0	1.0
94	"ENSG00000248751"	"AC004997.1"	chr22	-	30286015	30286142	30286015	30286098	30286824	30286948	94	4	5	0	19	193	149	0.000514343746647	0.002198335027952064	0.382	0.0	0.382
95	"ENSG00000248751"	"AC004997.1"	chr22	-	30286824	30286951	30286824	30286948	30287154	30287287	95	6	13	32	89	152	149	0.775581352243	0.8895534805037352	0.311	0.261	0.05
100	"ENSG00000182944"	"EWSR1"	chr22	+	29273737	29273864	29273740	29273864	29272379	29272431	100	17	131	67	1266	152	149	0.0125564598908	0.02937471018957662	0.113	0.049	0.064
102	"ENSG00000182944"	"EWSR1"	chr22	+	29291561	29291599	29291564	29291599	29288605	29288786	102	30	43	165	211	152	149	0.677574411537	0.8033934641973932	0.406	0.434	-0.028
103	"ENSG00000182944"	"EWSR1"	chr22	+	29292487	29292606	29292499	29292606	29292158	29292169	103	353	0	827	8	161	149	1	1.0	1.0	0.99	0.01
105	"ENSG00000183765"	"CHEK2"	chr22	-	28695126	28695242	28695126	28695209	28695709	28695873	105	48	0	134	11	182	149	0.00322316706717	0.009813452836052134	1.0	0.909	0.091
117	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24607953	24608023	117	7	12	5	26	152	149	0.0962360495776	0.162052444734492	0.364	0.159	0.205
120	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24609961	24610033	120	56	64	37	7	257	149	1.89613684051e-05	0.00015207435726369723	0.337	0.754	-0.417
121	"ENSG00000100031"	"GGT1"	chr22	+	24610413	24610531	24610454	24610531	24610249	24610336	121	16	4	18	0	190	149	0.00344654329546	0.010342000273790907	0.758	1.0	-0.242
122	"ENSG00000100031"	"GGT1"	chr22	+	24611074	24611245	24611077	24611245	24610249	24610531	122	36	9	17	18	152	149	0.00349724488191	0.010443859972466345	0.797	0.481	0.316
123	"ENSG00000100031"	"GGT1"	chr22	+	24627409	24627619	24627431	24627619	24623779	24623916	123	2	127	5	120	171	149	0.17425823019	0.2676130441108659	0.014	0.035	-0.021
124	"ENSG00000138867"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083	124	16	196	18	244	152	149	0.80851410563	0.9161238465891659	0.074	0.067	0.007
127	"ENSG00000133460"	"SLC2A11"	chr22	+	23875116	23875241	23875120	23875241	23868480	23868641	127	7	0	30	11	153	149	0.00207103395757	0.00690819660311767	1.0	0.726	0.274
131	"ENSG00000099953"	"MMP11"	chr22	+	23781787	23782483	23782225	23782483	23781192	23781409	131	0	2	10	15	587	149	0.0111528720963	0.026795143698324284	0.0	0.145	-0.145
134	"ENSG00000250479"	"CHCHD10"	chr22	-	23766127	23766296	23766127	23766275	23767373	23767593	134	13	737	0	104	170	149	0.31783996585	0.4393966321304024	0.015	0.0	0.015
143	"ENSG00000183506"	"PI4KAP2"	chr22	-	21476001	21476764	21476001	21476160	21477789	21477915	143	225	4	377	0	753	149	0.0136949363277	0.03151424430261345	0.918	1.0	-0.082
145	"ENSG00000183506"	"PI4KAP2"	chr22	-	21486799	21486975	21486799	21486927	21487564	21487672	145	4	26	0	46	197	149	0.0094101986511	0.023274771380243368	0.104	0.0	0.104
146	"ENSG00000206140"	"TMEM191C"	chr22	+	21468314	21468431	21468353	21468431	21468151	21468202	146	3	11	14	69	188	149	0.74013474346	0.8581471925899495	0.178	0.139	0.039
158	"ENSG00000093009"	"CDC45"	chr22	+	19516813	19516893	19516816	19516893	19516526	19516645	158	6	1	0	37	152	149	1.05812090201e-08	2.653207756017029e-07	0.855	0.0	0.855
159	"ENSG00000242259"	"C22orf39"	chr22	-	19440885	19444390	19440885	19441694	19447377	19447545	159	606	168	1453	190	2845	149	3.9664109176e-05	0.00027425437137066245	0.159	0.286	-0.127
162	"ENSG00000274602"	"PI4KAP1"	chr22	-	18547245	18547421	18547245	18547373	18548010	18548118	162	1	4	0	15	197	149	0.236943837788	0.3443657442601745	0.159	0.0	0.159
163	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17743802	17744013	163	29	290	20	215	837	149	0.807448952503	0.9158144190402447	0.017	0.016	0.001
167	"ENSG00000100359"	"SGSM3"	chr22	+	40409249	40409372	40409339	40409372	40408932	40409018	167	596	9	567	5	239	149	0.306239131533	0.42687582456181433	0.976	0.986	-0.01
169	"ENSG00000012817"	"KDM5D"	chrY	-	19709450	19710260	19709450	19709809	19710375	19710472	169	61	19	563	33	600	149	5.02763708699e-06	4.951598331949745e-05	0.444	0.809	-0.365
170	"ENSG00000012817"	"KDM5D"	chrY	-	19715822	19716111	19715822	19716004	19716278	19716473	170	0	14	19	94	256	149	0.0041046361053	0.011844264105439085	0.0	0.105	-0.105
181	"ENSG00000198131"	"ZNF544"	chr19	+	58246710	58246794	58246745	58246794	58246300	58246427	181	20	2	39	20	184	149	0.008342203938	0.021014454839199767	0.89	0.612	0.278
193	"ENSG00000167685"	"ZNF444"	chr19	+	56159623	56160893	56159626	56160893	56158493	56158602	193	164	53	155	74	152	149	0.121499063724	0.19765116145705144	0.752	0.672	0.08
195	"ENSG00000063245"	"EPN1"	chr19	+	55692950	55693037	55692953	55693037	55692685	55692796	195	489	370	387	262	152	149	0.528185382093	0.6669964752740258	0.564	0.591	-0.027
196	"ENSG00000063241"	"ISOC2"	chr19	-	55455259	55455378	55455259	55455330	55455635	55455845	196	366	2428	26	501	197	149	4.51908088794e-06	4.553521920111368e-05	0.102	0.038	0.064
197	"ENSG00000063241"	"ISOC2"	chr19	-	55455259	55455378	55455259	55455330	55456348	55456489	197	130	17	13	15	197	149	4.84733172246e-06	4.82851787787511e-05	0.853	0.396	0.457
199	"ENSG00000180061"	"TMEM150B"	chr19	-	55320968	55321093	55320968	55321044	55322647	55322743	199	5	3	245	181	198	149	0.739265960735	0.8578237730550013	0.556	0.505	0.051
209	"ENSG00000186818"	"LILRB4"	chr19	+	54665129	54665180	54665132	54665180	54664798	54664849	209	40	33	226	76	152	149	0.00363244363422	0.010781191548368612	0.543	0.745	-0.202
210	"ENSG00000186818"	"LILRB4"	chr19	+	54666693	54666749	54666696	54666749	54666398	54666436	210	13	100	38	320	152	149	0.97036328189	1.0	0.113	0.104	0.009
211	"ENSG00000186818"	"LILRB4"	chr19	+	54667634	54667793	54667637	54667793	54666696	54666749	211	100	33	189	207	152	149	2.65627271601e-06	2.9359854301406707e-05	0.748	0.472	0.276
215	"ENSG00000167613"	"LAIR1"	chr19	-	54356229	54356398	54356229	54356267	54356490	54356619	215	26	0	547	4	280	149	0.679940730726	0.8052609685552492	1.0	0.986	0.014
216	"ENSG00000167613"	"LAIR1"	chr19	-	54360915	54361209	54360915	54361206	54364294	54364330	216	18	0	687	102	152	149	0.0024220850564	0.007866451064721346	1.0	0.868	0.132
217	"ENSG00000167613"	"LAIR1"	chr19	-	54360915	54361243	54360915	54361206	54364294	54364330	217	2	0	110	102	186	149	0.00265814183321	0.008465308626492868	1.0	0.463	0.537
218	"ENSG00000167613"	"LAIR1"	chr19	-	54360915	54361243	54360915	54361209	54364294	54364330	218	1	17	57	634	183	149	0.291795493826	0.40909503199319985	0.046	0.068	-0.022
219	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364486	54364294	54364330	54364770	54364931	219	26	11	266	704	305	149	1.44305665273e-06	1.7623242816042505e-05	0.536	0.156	0.38
220	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364486	54364294	54364330	54365029	54365099	220	4	0	191	17	305	149	0.0167082129458	0.03730702818962405	1.0	0.846	0.154
221	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54207397	54207647	54206275	54206462	221	2283	15974	2476	13655	994	149	0.106644481318	0.17698359527973906	0.021	0.026	-0.005
223	"ENSG00000105618"	"PRPF31"	chr19	+	54118247	54118455	54118270	54118455	54115753	54115797	223	15	55	0	209	172	149	9.7428876078e-10	3.5423515527359505e-08	0.191	0.0	0.191
224	"ENSG00000105618"	"PRPF31"	chr19	+	54126499	54126617	54126527	54126617	54124498	54124656	224	5	256	17	200	177	149	0.00194161363734	0.006556703018354814	0.016	0.067	-0.051
225	"ENSG00000105618"	"PRPF31"	chr19	+	54128072	54128200	54128090	54128200	54126527	54126617	225	330	0	401	8	167	149	0.1411537528	0.22460022737651353	1.0	0.978	0.022
226	"ENSG00000105619"	"TFPT"	chr19	-	54108025	54108244	54108025	54108207	54108325	54108395	226	258	0	472	12	186	149	0.0139144181701	0.031968723789439865	1.0	0.969	0.031
230	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091553	53091412	53091529	53091636	53091720	230	1	2	24	29	173	149	0.455261423748	0.5908107054766579	0.301	0.416	-0.115
239	"ENSG00000105383"	"CD33"	chr19	+	51235517	51235676	51235594	51235676	51235156	51235253	239	5	10	62	115	226	149	0.78202939817	0.8953015650001862	0.248	0.262	-0.014
247	"ENSG00000161677"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159	247	25	12	43	34	152	149	0.225567908114	0.3315113825399623	0.671	0.554	0.117
249	"ENSG00000142530"	"FAM71E1"	chr19	-	50475324	50475503	50475324	50475455	50475832	50475933	249	5	22	15	19	197	149	0.0265022000705	0.05436252887051787	0.147	0.374	-0.227
251	"ENSG00000131400"	"NAPSA"	chr19	-	50361662	50361781	50361662	50361754	50361968	50362092	251	2	0	5274	102	176	149	0.208254935945	0.310316003096535	1.0	0.978	0.022
252	"ENSG00000104960"	"PTOV1"	chr19	+	49857903	49857977	49857908	49857977	49857692	49857782	252	997	6	802	0	154	149	1	1.0	0.994	1.0	-0.006
253	"ENSG00000104960"	"PTOV1"	chr19	+	49859985	49860183	49860055	49860183	49858548	49858653	253	1931	12	1104	26	219	149	0.000290668876155	0.0013784655507220272	0.991	0.967	0.024
254	"ENSG00000104960"	"PTOV1"	chr19	+	49859985	49860183	49860093	49860183	49858548	49858653	254	2559	27	1379	16	257	149	0.866476872071	0.9629237373524637	0.982	0.98	0.002
255	"ENSG00000104960"	"PTOV1"	chr19	+	49860055	49860183	49860093	49860183	49858548	49858653	255	640	27	301	16	187	149	0.574932556579	0.7081961446510946	0.95	0.937	0.013
256	"ENSG00000104960"	"PTOV1"	chr19	+	49860565	49860740	49860613	49860740	49860267	49860336	256	486	1996	164	781	197	149	0.383237669652	0.5129036664698393	0.156	0.137	0.019
260	"ENSG00000126453"	"BCL2L12"	chr19	+	49667018	49667161	49667021	49667161	49666684	49666799	260	85	5	217	5	152	149	0.205217596359	0.3066316345596976	0.943	0.977	-0.034
261	"ENSG00000126460"	"PRRG2"	chr19	+	49583374	49583717	49583541	49583717	49583206	49583304	261	7	14	16	38	316	149	0.884693059166	0.9772464614935794	0.191	0.166	0.025
263	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49557945	49557089	49557249	49558896	49558973	263	51	387	225	530	845	149	3.90673228212e-08	7.712702690900254e-07	0.023	0.07	-0.047
264	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558199	49557089	49557249	49558896	49558978	264	101	387	237	530	1099	149	0.00561115960206	0.015320080941043666	0.034	0.057	-0.023
265	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49559933	49560039	265	478	0	897	6	1878	149	0.0117450157791	0.02780439709398443	1.0	0.922	0.078
266	"ENSG00000142546"	"NOSIP"	chr19	-	49558896	49558978	49558896	49558973	49559933	49560039	266	396	5	611	17	154	149	0.0829635704922	0.14329772686360595	0.987	0.972	0.015
267	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49490231	49490297	49487607	49487644	267	28136	0	39890	13	531	149	1	1.0	1.0	0.999	0.001
268	"ENSG00000142541"	"RPL13A"	chr19	+	49490126	49490297	49490231	49490297	49489849	49489922	268	58	41374	72	60342	254	149	1	1.0	0.001	0.001	0.0
269	"ENSG00000142541"	"RPL13A"	chr19	+	49490231	49490576	49490474	49490576	49489849	49489922	269	41484	0	60490	9	392	149	1	1.0	1.0	1.0	0.0
270	"ENSG00000142541"	"RPL13A"	chr19	+	49490474	49490576	49490479	49490576	49490231	49490297	270	41175	17	58388	16	154	149	1	1.0	1.0	1.0	0.0
271	"ENSG00000090554"	"FLT3LG"	chr19	+	49475673	49475801	49475690	49475801	49474602	49474672	271	6	103	28	123	166	149	0.00141032267883	0.005091232244069313	0.05	0.17	-0.12
272	"ENSG00000090554"	"FLT3LG"	chr19	+	49476116	49476198	49476144	49476198	49475690	49475801	272	8	80	0	60	177	149	0.00312539102554	0.009562469175617826	0.078	0.0	0.078
273	"ENSG00000090554"	"FLT3LG"	chr19	+	49478908	49479047	49478962	49479047	49476422	49476566	273	53	31	44	51	203	149	0.0385362428765	0.0744942967080946	0.557	0.388	0.169
274	"ENSG00000090554"	"FLT3LG"	chr19	+	49485963	49486231	49486014	49486231	49480551	49480620	274	20	51	6	31	200	149	0.132354287366	0.21310097797641106	0.226	0.126	0.1
275	"ENSG00000104872"	"PIH1D1"	chr19	-	49446550	49446694	49446550	49446595	49447023	49447099	275	674	5	392	0	248	149	0.731020819578	0.8509722080626505	0.988	1.0	-0.012
276	"ENSG00000104872"	"PIH1D1"	chr19	-	49446550	49446794	49446550	49446595	49447023	49447099	276	321	5	133	0	348	149	0.101846715407	0.17031706374884667	0.965	1.0	-0.035
277	"ENSG00000104872"	"PIH1D1"	chr19	-	49446550	49446794	49446550	49446694	49447023	49447099	277	40	393	32	291	249	149	0.809541238332	0.9164578159944254	0.057	0.062	-0.005
278	"ENSG00000104872"	"PIH1D1"	chr19	-	49447337	49447420	49447337	49447417	49447826	49447908	278	50	1	25	1	152	149	0.93441528922	1.0	0.98	0.961	0.019
279	"ENSG00000104872"	"PIH1D1"	chr19	-	49447337	49447467	49447337	49447417	49447826	49447908	279	732	1	522	1	199	149	1	1.0	0.998	0.997	0.001
280	"ENSG00000104872"	"PIH1D1"	chr19	-	49447337	49447467	49447337	49447420	49447826	49447908	280	687	5	516	19	196	149	0.000466430507313	0.0020269285890504173	0.991	0.954	0.037
286	"ENSG00000087076"	"HSD17B14"	chr19	-	48832665	48832752	48832665	48832732	48834275	48834358	286	1	297	0	247	169	149	1	1.0	0.003	0.0	0.003
291	"ENSG00000063177"	"RPL18"	chr19	-	48616078	48616220	48616078	48616202	48616725	48616824	291	103	14016	165	12125	167	149	0.298196693824	0.41673035719222035	0.007	0.012	-0.005
292	"ENSG00000063177"	"RPL18"	chr19	-	48617315	48617423	48617315	48617415	48617790	48617877	292	12960	34	14408	65	157	149	1	1.0	0.997	0.995	0.002
293	"ENSG00000105483"	"CARD8"	chr19	-	48230437	48230700	48230437	48230697	48230776	48231006	293	40	11	214	20	152	149	0.024027874069	0.050291719751769805	0.781	0.913	-0.132
294	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48232789	48232452	48232493	48234402	48234543	294	10	3	90	70	445	149	0.165157050652	0.2552533517515678	0.527	0.301	0.226
295	"ENSG00000105483"	"CARD8"	chr19	-	48238382	48238532	48238382	48238526	48240961	48241063	295	18	0	86	6	155	149	0.0290903845875	0.058868899793721015	1.0	0.932	0.068
296	"ENSG00000105486"	"LIG1"	chr19	-	48137521	48137759	48137521	48137688	48139970	48140143	296	7	8	35	53	220	149	0.693901614104	0.8164759283537626	0.372	0.309	0.063
297	"ENSG00000105486"	"LIG1"	chr19	-	48151231	48151339	48151231	48151336	48153871	48153967	297	0	11	41	0	152	149	2.55351295664e-15	4.843903056443617e-13	0.0	1.0	-1.0
298	"ENSG00000042753"	"AP2S1"	chr19	-	46839464	46839620	46839464	46839578	46845992	46846142	298	32	714	140	1889	191	149	0.0304220547723	0.06113838091733989	0.034	0.055	-0.021
300	"ENSG00000090372"	"STRN4"	chr19	-	46727451	46727567	46727451	46727546	46727893	46728007	300	16	60	25	136	170	149	0.365209226568	0.49300985628594796	0.189	0.139	0.05
301	"ENSG00000090372"	"STRN4"	chr19	-	46727451	46727691	46727451	46727546	46727893	46728007	301	15	60	33	136	294	149	0.951707062776	1.0	0.112	0.11	0.002
302	"ENSG00000090372"	"STRN4"	chr19	-	46727451	46727691	46727451	46727567	46727893	46728007	302	15	16	33	25	273	149	0.434870050985	0.5697711809151816	0.338	0.419	-0.081
303	"ENSG00000090372"	"STRN4"	chr19	-	46727893	46728126	46727893	46728007	46728617	46728777	303	14	60	25	201	268	149	0.143784669797	0.22837004525821294	0.115	0.065	0.05
307	"ENSG00000125755"	"SYMPK"	chr19	-	45816481	45816614	45816481	45816577	45816797	45816974	307	27	292	17	227	186	149	0.52344151678	0.6633090351910735	0.069	0.057	0.012
308	"ENSG00000104936"	"DMPK"	chr19	-	45770970	45771060	45770970	45771056	45771349	45771396	308	60	29	116	171	153	149	8.82950528494e-05	0.000524838304607537	0.668	0.398	0.27
313	"ENSG00000176472"	"ZNF575"	chr19	+	43534336	43534501	43534405	43534501	43533794	43533902	313	4	3	59	0	218	149	0.00019139005658	0.0009858254657231782	0.477	1.0	-0.523
314	"ENSG00000176531"	"PHLDB3"	chr19	-	43479376	43479593	43479376	43479491	43486265	43486322	314	43	4	14	0	251	149	0.0181850558344	0.04007141343711475	0.865	1.0	-0.135
320	"ENSG00000079385"	"CEACAM1"	chr19	-	42518515	42519235	42518515	42519101	42521266	42521521	320	260	0	252	16	283	149	6.51317071143e-06	6.137573177963087e-05	1.0	0.892	0.108
322	"ENSG00000079432"	"CIC"	chr19	+	42292565	42292859	42292568	42292859	42292299	42292466	322	74	14	145	15	152	149	0.166720003197	0.2573043416867743	0.838	0.905	-0.067
323	"ENSG00000079432"	"CIC"	chr19	+	42293934	42294089	42293937	42294089	42293591	42293836	323	87	45	109	66	152	149	0.564307455186	0.6998512750019471	0.655	0.618	0.037
324	"ENSG00000079432"	"CIC"	chr19	+	42294574	42294735	42294603	42294735	42294172	42294304	324	12	161	23	77	178	149	0.000423544952353	0.0018665925526425646	0.059	0.2	-0.141
325	"ENSG00000105723"	"GSK3A"	chr19	-	42232056	42232170	42232056	42232149	42232495	42232682	325	11	419	27	518	170	149	0.0582432752569	0.10588142081077279	0.022	0.044	-0.022
332	"ENSG00000105723"	"GSK3A"	chr19	-	42234547	42234703	42234547	42234678	42236605	42236716	332	10	104	0	263	174	149	4.72817698889e-05	0.0003130354507211998	0.076	0.0	0.076
338	"ENSG00000076928"	"ARHGEF1"	chr19	+	41903655	41903784	41903706	41903784	41903306	41903407	338	24	214	59	538	200	149	0.95843494534	1.0	0.077	0.076	0.001
339	"ENSG00000076928"	"ARHGEF1"	chr19	+	41905589	41905827	41905759	41905827	41905174	41905261	339	41	361	83	997	319	149	0.234648987437	0.3414855010632525	0.05	0.037	0.013
342	"ENSG00000007129"	"CEACAM21"	chr19	+	41579269	41579628	41579352	41579628	41577199	41577559	342	4	19	22	27	232	149	0.0129499046764	0.03010145663459414	0.119	0.344	-0.225
343	"ENSG00000007129"	"CEACAM21"	chr19	+	41584346	41584443	41584349	41584443	41579269	41579628	343	1	5	11	27	152	149	0.289441433908	0.4064476910655307	0.164	0.285	-0.121
344	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41454727	41454168	41454701	41456360	41456487	344	6	5	109	23	175	149	0.0618851312419	0.11143410136541877	0.505	0.801	-0.296
345	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41454741	41454168	41454701	41456360	41456487	345	6	5	139	23	189	149	0.0286068285518	0.05799795212430455	0.486	0.827	-0.341
346	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41454741	41454168	41454727	41456360	41456487	346	4	4	37	7	163	149	0.0545966580576	0.10012829722795662	0.478	0.829	-0.351
347	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41495427	41494539	41494648	41500583	41500644	347	343	4	808	0	928	149	0.0199540743467	0.043167637100352756	0.932	1.0	-0.068
348	"ENSG00000248098"	"BCKDHA"	chr19	+	41422922	41423169	41422997	41423169	41422628	41422770	348	6	471	0	142	224	149	1	1.0	0.008	0.0	0.008
350	"ENSG00000105219"	"CCNP"	chr19	-	40223387	40223642	40223387	40223546	40224487	40224643	350	6	12	1	0	245	149	0.0027976980678	0.008794205093524065	0.233	1.0	-0.767
351	"ENSG00000128000"	"ZNF780B"	chr19	-	40047405	40047473	40047405	40047470	40048669	40048796	351	4	9	0	6	152	149	0.00307029721925	0.00942540027350031	0.303	0.0	0.303
