ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
399	"ENSG00000054611"	"TBC1D22A"	chr22	+	46793500	46793841	46762680	46762848	46878652	46878723
402	"ENSG00000054611"	"TBC1D22A"	chr22	+	46912073	46912188	46894783	46894846	46974289	46974399
406	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836
409	"ENSG00000186951"	"PPARA"	chr22	+	46188722	46188822	46151887	46151970	46198344	46198410
424	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45152404	45152623
425	"ENSG00000226328"	"NUP50-DT"	chr22	-	45138823	45138916	45133019	45134797	45163571	45163659
426	"ENSG00000226328"	"NUP50-DT"	chr22	-	45152404	45152623	45138823	45138916	45163576	45163781
427	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44714590	44714671	44702232	44702608	44725243	44725292
429	"ENSG00000248405"	"PRR5-ARHGAP8"	chr22	+	44732250	44732391	44731729	44731821	44735026	44735162
434	"ENSG00000188677"	"PARVB"	chr22	+	44039835	44039957	44026303	44026376	44093927	44094017
438	"ENSG00000236117"	"LINC01639"	chr22	+	43402104	43402231	43400330	43400454	43404778	43404882
443	"ENSG00000189306"	"RRP7A"	chr22	-	42514105	42514304	42508343	42512995	42514681	42514779
444	"ENSG00000189306"	"RRP7A"	chr22	-	42518004	42518147	42516010	42516136	42519713	42519796
450	"ENSG00000226450"	"CYP2D8P"	chr22	-	42152346	42152499	42152095	42152258	42153028	42153200
451	"ENSG00000184983"	"NDUFA6"	chr22	-	42087059	42087175	42085525	42086314	42090605	42090772
452	"ENSG00000183172"	"SMDT1"	chr22	+	42081924	42082065	42079699	42079954	42083118	42083353
457	"ENSG00000198911"	"SREBF2"	chr22	+	41897051	41897161	41894819	41894937	41898648	41898781
465	"ENSG00000100418"	"DESI1"	chr22	-	41607261	41607331	41604043	41604153	41607839	41607861
466	"ENSG00000100418"	"DESI1"	chr22	-	41607839	41607861	41604043	41604153	41620751	41621043
467	"ENSG00000100417"	"PMM1"	chr22	-	41584280	41584372	41583958	41584058	41584526	41584603
468	"ENSG00000100417"	"PMM1"	chr22	-	41586075	41586193	41584005	41584603	41589718	41589818
475	"ENSG00000100401"	"RANGAP1"	chr22	-	41249329	41249451	41244778	41246672	41249728	41249817
477	"ENSG00000100401"	"RANGAP1"	chr22	-	41274599	41274727	41268096	41268156	41280932	41281082
478	"ENSG00000100401"	"RANGAP1"	chr22	-	41284900	41285153	41280932	41281082	41285543	41285965
479	"ENSG00000100401"	"RANGAP1"	chr22	-	41284900	41285153	41280932	41281082	41285985	41286187
493	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40951346	40951476	40964046	40964117
494	"ENSG00000100387"	"RBX1"	chr22	+	40953554	40953633	40951346	40951476	40967798	40967884
495	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40951377	40951476	40967798	40967884
496	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40953554	40953633	40967798	40967884
497	"ENSG00000100387"	"RBX1"	chr22	+	40964046	40964117	40953554	40953633	40972475	40973309
498	"ENSG00000100387"	"RBX1"	chr22	+	40967798	40967884	40953554	40953633	40972475	40973309
499	"ENSG00000100387"	"RBX1"	chr22	+	40967798	40967884	40964046	40964117	40972475	40973309
500	"ENSG00000196236"	"XPNPEP3"	chr22	+	40860677	40860793	40857096	40857245	40861617	40862770
505	"ENSG00000100372"	"SLC25A17"	chr22	-	40784512	40784604	40779008	40779125	40794513	40794580
508	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40819194	40819350
509	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40784512	40784604	40794513	40794580
515	"ENSG00000100372"	"SLC25A17"	chr22	-	40799022	40799083	40779008	40779125	40819194	40819326
520	"ENSG00000196588"	"MRTFA"	chr22	-	40431404	40431480	40429350	40429767	40435498	40435554
523	"ENSG00000284431"	"AL022238.3"	chr22	+	40348396	40348646	40346528	40346711	40349831	40350035
526	"ENSG00000284431"	"AL022238.3"	chr22	+	40407788	40407843	40407412	40407568	40408070	40408120
534	"ENSG00000100307"	"CBX7"	chr22	-	39138635	39138702	39134400	39134473	39141370	39141436
536	"ENSG00000284554"	"AL022318.4"	chr22	+	39029362	39029519	39022821	39023014	39031693	39031973
538	"ENSG00000100242"	"SUN2"	chr22	-	38748712	38748783	38745683	38745811	38749765	38749859
542	"ENSG00000100226"	"GTPBP1"	chr22	+	38727212	38727348	38726257	38726440	38727982	38728161
547	"ENSG00000100211"	"CBY1"	chr22	+	38656955	38657143	38656639	38656750	38668016	38668132
549	"ENSG00000100211"	"CBY1"	chr22	+	38665545	38665685	38656955	38657143	38668016	38668132
550	"ENSG00000100211"	"CBY1"	chr22	+	38667568	38667662	38656955	38657143	38668016	38668132
551	"ENSG00000100211"	"CBY1"	chr22	+	38668016	38668132	38656635	38656750	38670883	38670989
553	"ENSG00000184949"	"FAM227A"	chr22	-	38628237	38628342	38626179	38626303	38628833	38628935
557	"ENSG00000100201"	"DDX17"	chr22	-	38494885	38495046	38494309	38494802	38495795	38495937
558	"ENSG00000283900"	"TPTEP2-CSNK1E"	chr22	-	38361398	38361560	38336607	38336706	38380369	38380423
570	"ENSG00000100129"	"EIF3L"	chr22	+	37886764	37886845	37877673	37878171	37888425	37888479
577	"ENSG00000100106"	"TRIOBP"	chr22	+	37723184	37726503	37715762	37715934	37733297	37733412
581	"ENSG00000100097"	"LGALS1"	chr22	+	37678375	37678654	37676998	37677065	37679602	37679802
582	"ENSG00000100097"	"LGALS1"	chr22	+	37678482	37678654	37676855	37677065	37679602	37679640
588	"ENSG00000100083"	"GGA1"	chr22	+	37624968	37625076	37623551	37623633	37629461	37629526
589	"ENSG00000100083"	"GGA1"	chr22	+	37625796	37625949	37624968	37625076	37629461	37629526
595	"ENSG00000128340"	"RAC2"	chr22	-	37232800	37232918	37231931	37231994	37241586	37241658
597	"ENSG00000128311"	"TST"	chr22	-	37018137	37018753	37010858	37011325	37019399	37019447
598	"ENSG00000100365"	"NCF4"	chr22	+	36863146	36863225	36861005	36861203	36864044	36864129
600	"ENSG00000100365"	"NCF4"	chr22	+	36864918	36865072	36860987	36861203	36867391	36867462
601	"ENSG00000100365"	"NCF4"	chr22	+	36867391	36867462	36864918	36865072	36870414	36870542
607	"ENSG00000128283"	"CDC42EP1"	chr22	+	37566071	37566812	37560479	37560588	37568107	37569405
658	"ENSG00000100150"	"DEPDC5"	chr22	+	31754861	31754979	31753994	31754164	31758545	31758633
668	"ENSG00000100150"	"DEPDC5"	chr22	+	31879524	31879752	31875738	31876265	31893581	31893751
687	"ENSG00000138942"	"RNF185"	chr22	+	31192683	31192702	31160182	31160303	31201497	31201615
703	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30612961	30610870	30611063	30614348	30614501
704	"ENSG00000185339"	"TCN2"	chr22	+	30612872	30613042	30610870	30611063	30614348	30614501
705	"ENSG00000185339"	"TCN2"	chr22	+	30612884	30613042	30610870	30611063	30614348	30614501
706	"ENSG00000185339"	"TCN2"	chr22	+	30614348	30614501	30612872	30613042	30615300	30615473
708	"ENSG00000214491"	"SEC14L6"	chr22	-	30531902	30531998	30529288	30529349	30532524	30532713
709	"ENSG00000214491"	"SEC14L6"	chr22	-	30532524	30532713	30529288	30529349	30532796	30532856
717	"ENSG00000099992"	"TBC1D10A"	chr22	-	30299443	30299551	30295736	30295843	30304530	30304630
737	"ENSG00000100325"	"ASCC2"	chr22	-	29825621	29825780	29825086	29825257	29838177	29838228
742	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29825621	29825780	29838177	29838274
743	"ENSG00000100325"	"ASCC2"	chr22	-	29833540	29833614	29825621	29825780	29838177	29838228
746	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29825621	29825780	29838177	29838274
766	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29288786	29286922	29287134	29292136	29292169
768	"ENSG00000182944"	"EWSR1"	chr22	+	29291561	29291599	29288605	29288786	29292136	29292169
769	"ENSG00000182944"	"EWSR1"	chr22	+	29291564	29291599	29288605	29288786	29292136	29292169
770	"ENSG00000182944"	"EWSR1"	chr22	+	29292487	29292606	29290829	29292169	29296238	29296368
771	"ENSG00000182944"	"EWSR1"	chr22	+	29292499	29292606	29292158	29292169	29296238	29296368
772	"ENSG00000182944"	"EWSR1"	chr22	+	29297826	29297949	29295525	29296368	29298732	29298895
775	"ENSG00000186998"	"EMID1"	chr22	+	29231592	29231682	29231019	29231140	29232255	29232345
776	"ENSG00000186998"	"EMID1"	chr22	+	29232255	29232402	29231017	29231140	29233378	29233468
781	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28742038	28742331	28751240	28751288
782	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28743881	28743978	28745863	28746008
783	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28743881	28743978	28751240	28751288
784	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28743881	28743978	28745863	28746008
785	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744709	28743881	28743978	28751240	28751288
786	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28743881	28743978	28751240	28751288
787	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28744614	28744704	28751240	28751288
794	"ENSG00000183765"	"CHEK2"	chr22	-	28729281	28729376	28725242	28725367	28730419	28730501
823	"ENSG00000244625"	"MIATNB"	chr22	+	26717252	26717459	26672746	26672987	26726643	26726720
824	"ENSG00000244625"	"MIATNB"	chr22	+	26718139	26718231	26717252	26717459	26721649	26722172
826	"ENSG00000244625"	"MIATNB"	chr22	+	26726643	26726720	26672790	26672987	26738061	26738240
827	"ENSG00000244625"	"MIATNB"	chr22	+	26726643	26726794	26717251	26717459	26774155	26774217
828	"ENSG00000128294"	"TPST2"	chr22	-	26540788	26541718	26536287	26536486	26544603	26544675
831	"ENSG00000128294"	"TPST2"	chr22	-	26547499	26547618	26544603	26544675	26565223	26565368
856	"ENSG00000100058"	"CRYBB2P1"	chr22	+	25455711	25455840	25448104	25448284	25457258	25457401
863	"ENSG00000100031"	"GGT1"	chr22	+	24607953	24608023	24603183	24603335	24609964	24610033
865	"ENSG00000100031"	"GGT1"	chr22	+	24608989	24609231	24607953	24608023	24609961	24610033
867	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24607953	24608023	24610249	24610531
869	"ENSG00000100031"	"GGT1"	chr22	+	24609964	24610033	24607953	24608023	24610249	24610336
880	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24441991	24442140	24474982	24475153
881	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24471767	24471895	24441991	24442140	24474982	24475153
882	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24471767	24471895	24441991	24442140	24494689	24494800
884	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24474982	24475153	24441991	24442140	24494689	24494800
885	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24474982	24475153	24471767	24471895	24494689	24494800
892	"ENSG00000099991"	"CABIN1"	chr22	+	24160329	24160406	24155837	24156076	24164399	24164489
893	"ENSG00000099991"	"CABIN1"	chr22	+	24160329	24160406	24156532	24156576	24164399	24164489
894	"ENSG00000099991"	"CABIN1"	chr22	+	24162065	24162215	24160329	24160406	24164399	24164489
896	"ENSG00000099991"	"CABIN1"	chr22	+	24177503	24177817	24176110	24176275	24178052	24178627
899	"ENSG00000285762"	"AC253536.7"	chr22	-	23973767	23973943	23971377	23971623	23974306	23974439
910	"ENSG00000228315"	"GUSBP11"	chr22	-	23659864	23660000	23640307	23640423	23686830	23686914
913	"ENSG00000228315"	"GUSBP11"	chr22	-	23683724	23683867	23659864	23660000	23690235	23690356
915	"ENSG00000228315"	"GUSBP11"	chr22	-	23686837	23686995	23659864	23660000	23690231	23690293
916	"ENSG00000228315"	"GUSBP11"	chr22	-	23686837	23686995	23659864	23660000	23690235	23695512
918	"ENSG00000228315"	"GUSBP11"	chr22	-	23690231	23690356	23686830	23686995	23694118	23695517
920	"ENSG00000228315"	"GUSBP11"	chr22	-	23714186	23714286	23709785	23709867	23715008	23715194
921	"ENSG00000228315"	"GUSBP11"	chr22	-	23714186	23714342	23709785	23709867	23715008	23715194
928	"ENSG00000100228"	"RAB36"	chr22	+	23155967	23156032	23153032	23153134	23157991	23158043
937	"ENSG00000100030"	"MAPK1"	chr22	-	21788693	21788808	21788256	21788388	21799011	21799128
942	"ENSG00000185651"	"UBE2L3"	chr22	+	21610856	21611043	21592860	21592956	21621514	21624034
946	"ENSG00000133475"	"GGT2"	chr22	-	21222083	21222214	21221865	21221952	21225390	21225554
949	"ENSG00000284130"	"AC002472.3"	chr22	-	21012526	21012658	21011383	21011590	21013041	21013184
966	"ENSG00000249923"	"AC007663.2"	chr22	-	20204332	20204499	20200054	20201326	20204652	20204918
967	"ENSG00000234409"	"CCDC188"	chr22	-	20148874	20148924	20148415	20148800	20149186	20149244
969	"ENSG00000099889"	"ARVCF"	chr22	-	19972357	19972411	19971885	19971971	19972736	19972827
970	"ENSG00000099889"	"ARVCF"	chr22	-	19973118	19973317	19972924	19973036	19973642	19973793
973	"ENSG00000099889"	"ARVCF"	chr22	-	19990584	19990812	19981932	19982091	20010454	20010508
974	"ENSG00000099889"	"ARVCF"	chr22	-	20010454	20010508	19981932	19982091	20016588	20016823
981	"ENSG00000100084"	"HIRA"	chr22	-	19351357	19351446	19330697	19331556	19353355	19353519
993	"ENSG00000215193"	"PEX26"	chr22	+	18078295	18078606	18077922	18078047	18079873	18080014
1016	"ENSG00000182902"	"SLC25A18"	chr22	+	17583415	17583534	17582562	17582653	17587135	17587301
1017	"ENSG00000099954"	"CECR2"	chr22	+	17511812	17511896	17504846	17505016	17524117	17524271
1028	"ENSG00000286406"	"AC138776.1"	chr22	+	11876223	11876296	11876103	11876132	11882267	11882338
1044	"ENSG00000198692"	"EIF1AY"	chrY	+	20579607	20579691	20575775	20575887	20582589	20582693
1060	"ENSG00000131002"	"TXLNGY"	chrY	+	19602215	19602311	19599738	19599831	19603796	19604051
1074	"ENSG00000183878"	"UTY"	chrY	-	13358463	13358553	13357876	13357969	13359766	13359986
1078	"ENSG00000183878"	"UTY"	chrY	-	13359087	13359222	13358463	13358553	13359766	13359986
1085	"ENSG00000114374"	"USP9Y"	chrY	+	12786202	12786333	12779525	12779646	12786521	12786800
1086	"ENSG00000114374"	"USP9Y"	chrY	+	12818419	12818610	12816123	12816344	12833687	12833861
1102	"ENSG00000129824"	"RPS4Y1"	chrY	+	2928863	2928985	2854729	2854771	2931710	2932000
1107	"ENSG00000083807"	"SLC27A5"	chr19	-	58500511	58500706	58500338	58500429	58501285	58501410
1110	"ENSG00000268230"	"AC012313.3"	chr19	-	58350369	58350651	58347352	58347640	58351390	58351687
1112	"ENSG00000268230"	"AC012313.3"	chr19	-	58359196	58359323	58358488	58358585	58362676	58362751
1119	"ENSG00000176593"	"AC008969.1"	chr19	+	58003210	58003336	58002060	58003046	58009330	58009930
1129	"ENSG00000204514"	"ZNF814"	chr19	-	57868457	57868579	57864758	57864919	57876915	57877042
1130	"ENSG00000204514"	"ZNF814"	chr19	-	57868486	57868579	57864764	57864919	57876915	57877042
1133	"ENSG00000204514"	"ZNF814"	chr19	-	57876915	57877042	57850314	57850561	57888766	57888780
1168	"ENSG00000267871"	"ZNF460-AS1"	chr19	-	57276934	57277056	57267210	57267709	57280278	57280334
1180	"ENSG00000152467"	"ZSCAN1"	chr19	+	58035969	58036011	58034024	58034161	58037727	58038206
1193	"ENSG00000063245"	"EPN1"	chr19	+	55677549	55677734	55676624	55677218	55678526	55678855
1199	"ENSG00000063241"	"ISOC2"	chr19	-	55455635	55455845	55455259	55455378	55456348	55456489
1202	"ENSG00000160472"	"TMEM190"	chr19	+	55377592	55377718	55376990	55377026	55377801	55377886
1205	"ENSG00000133247"	"KMT5C"	chr19	+	55343977	55343997	55343679	55343843	55346212	55346349
1209	"ENSG00000180061"	"TMEM150B"	chr19	-	55322647	55322743	55320968	55321093	55325271	55325305
1245	"ENSG00000186818"	"LILRB4"	chr19	+	54663531	54663567	54662818	54663067	54663753	54663955
1249	"ENSG00000104974"	"LILRA1"	chr19	+	54599235	54599286	54596188	54596491	54600511	54600550
1253	"ENSG00000239998"	"LILRA2"	chr19	+	54574300	54574582	54573840	54573912	54574730	54574910
1254	"ENSG00000239998"	"LILRA2"	chr19	+	54575255	54575552	54574730	54575033	54575806	54575836
1260	"ENSG00000167613"	"LAIR1"	chr19	-	54356355	54356398	54356229	54356267	54356490	54356619
1262	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364330	54360799	54361243	54364770	54364807
1264	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364486	54360915	54361209	54370261	54370558
1265	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364486	54360958	54361243	54364770	54364836
1267	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54201132	54201281	54206275	54206462
1277	"ENSG00000160336"	"ZNF761"	chr19	+	53445000	53445123	53431992	53432028	53447195	53447283
1278	"ENSG00000160336"	"ZNF761"	chr19	+	53446226	53446337	53445000	53445123	53447195	53447283
1290	"ENSG00000213793"	"ZNF888"	chr19	-	52918818	52918937	52917858	52917931	52923368	52923481
1291	"ENSG00000213793"	"ZNF888"	chr19	-	52918818	52918937	52917858	52917997	52923368	52923481
1306	"ENSG00000213020"	"ZNF611"	chr19	-	52707420	52707542	52706653	52706864	52714014	52714141
1308	"ENSG00000213020"	"ZNF611"	chr19	-	52707468	52707542	52702812	52706864	52708176	52708326
1310	"ENSG00000213020"	"ZNF611"	chr19	-	52707468	52707542	52702812	52706864	52714014	52714141
1313	"ENSG00000213020"	"ZNF611"	chr19	-	52708176	52708326	52707468	52707542	52714014	52714141
1315	"ENSG00000213020"	"ZNF611"	chr19	-	52711206	52711304	52707420	52707542	52714014	52714141
1317	"ENSG00000213020"	"ZNF611"	chr19	-	52714014	52714141	52707420	52707542	52715831	52715913
1359	"ENSG00000161551"	"ZNF577"	chr19	-	51860903	51860978	51855801	51855967	51877281	51877377
1365	"ENSG00000268500"	"AC018755.2"	chr19	-	51627461	51627746	51627148	51627248	51627833	51628091
1370	"ENSG00000254521"	"SIGLEC12"	chr19	-	51497348	51497445	51496879	51496976	51498017	51498287
1371	"ENSG00000105379"	"ETFB"	chr19	-	51350328	51350391	51346899	51347058	51353131	51353290
1377	"ENSG00000167757"	"KLK11"	chr19	-	51025591	51025666	51023091	51023228	51027456	51027623
1392	"ENSG00000204653"	"ASPDH"	chr19	-	50512135	50512290	50511599	50511773	50513771	50513913
1393	"ENSG00000204653"	"ASPDH"	chr19	-	50512359	50512580	50512135	50512290	50513771	50513913
1395	"ENSG00000204653"	"ASPDH"	chr19	-	50512660	50512810	50512359	50512580	50513771	50513913
1396	"ENSG00000204653"	"ASPDH"	chr19	-	50512926	50513011	50512359	50512580	50513271	50513416
1397	"ENSG00000204653"	"ASPDH"	chr19	-	50512926	50513011	50512359	50512580	50513771	50513913
1399	"ENSG00000204653"	"ASPDH"	chr19	-	50512926	50513011	50512643	50512810	50513771	50513913
1400	"ENSG00000204653"	"ASPDH"	chr19	-	50513271	50513416	50512359	50512580	50513771	50513913
1401	"ENSG00000204653"	"ASPDH"	chr19	-	50513271	50513416	50512926	50513011	50513771	50513913
1403	"ENSG00000161677"	"JOSD2"	chr19	-	50510285	50510445	50507573	50507699	50511116	50511162
1404	"ENSG00000161677"	"JOSD2"	chr19	-	50510285	50510448	50507573	50507699	50511116	50511191
1407	"ENSG00000131400"	"NAPSA"	chr19	-	50359010	50359109	50358476	50358780	50359502	50359647
1411	"ENSG00000131398"	"KCNC3"	chr19	-	50320222	50320349	50313638	50314990	50320592	50320784
1416	"ENSG00000204673"	"AKT1S1"	chr19	-	49871811	49871889	49871546	49871716	49872916	49873302
1419	"ENSG00000104960"	"PTOV1"	chr19	+	49858548	49858653	49858056	49858114	49859985	49860183
1420	"ENSG00000104973"	"MED25"	chr19	+	49835533	49835605	49832883	49835177	49835726	49835945
1429	"ENSG00000126457"	"PRMT1"	chr19	+	49680486	49680588	49677151	49677316	49681909	49681979
1438	"ENSG00000126461"	"SCAF1"	chr19	+	49645020	49645134	49642208	49642242	49645353	49645411
1439	"ENSG00000126458"	"RRAS"	chr19	-	49637042	49637130	49636823	49636926	49639945	49640143
1444	"ENSG00000142546"	"NOSIP"	chr19	-	49558896	49558973	49557089	49557249	49559933	49560039
1445	"ENSG00000142546"	"NOSIP"	chr19	-	49558896	49558978	49557080	49557249	49559933	49560039
1448	"ENSG00000142552"	"RCN3"	chr19	+	49539118	49539179	49537032	49537205	49542552	49542752
1449	"ENSG00000142552"	"RCN3"	chr19	+	49542552	49542752	49539118	49539179	49543105	49543633
1450	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489912	49487553	49487644	49490231	49490297
1451	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49487509	49487644	49490231	49490297
1452	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490090	49487607	49487644	49490231	49490297
1453	"ENSG00000142541"	"RPL13A"	chr19	+	49490126	49490297	49489849	49489922	49490474	49490576
1455	"ENSG00000142541"	"RPL13A"	chr19	+	49490231	49490297	49489849	49489922	49490474	49490576
1456	"ENSG00000142541"	"RPL13A"	chr19	+	49491039	49491099	49489849	49490864	49491424	49491547
