ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
58	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	58	20	64	68	43	629	149	1.20436278372e-06	8.823603224135112e-06	0.069	0.273	-0.204
62	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	62	270	178	546	279	723	149	0.168478901973	0.24705037081989867	0.238	0.287	-0.049
63	"ENSG00000100242"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	63	4	98	10	300	323	149	0.804293226619	0.8986100625629088	0.018	0.015	0.003
64	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	64	1272	73	10379	340	4089	149	0.00409956611736	0.010225354568587586	0.388	0.527	-0.139
65	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38087264	38086241	38086449	38087123	38087264	65	0	18	22	0	823	149	3.66373598126e-15	2.011523477903834e-13	0.0	1.0	-1.0
66	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	66	12	3	78	20	1632	149	0.94214129541	1.0	0.268	0.263	0.005
68	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	68	2	33	30	165	225	149	0.0401993176373	0.07183854528359848	0.039	0.107	-0.068
70	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	70	86	28	445	89	641	149	0.0874676341777	0.14047049034408965	0.417	0.538	-0.121
71	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	71	267	103	1036	337	394	149	0.379092547922	0.4880013392317949	0.495	0.538	-0.043
73	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832	73	1	2	7	0	2420	149	4.35983699831e-06	2.7670998887602608e-05	0.03	1.0	-0.97
75	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	75	12	1	92	156	1531	149	0.000257601419778	0.000943641213768767	0.539	0.054	0.485
76	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	76	26	82	48	82	236	149	0.050149584006	0.08705967783441601	0.167	0.27	-0.103
79	"ENSG00000185133"	"INPP5J"	chr22	+	31133609	31134696	31133609	31133714	31133912	31134696	79	0	2	13	13	347	149	0.00348146963731	0.00889795689131894	0.0	0.3	-0.3
81	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	81	8	259	56	1571	1560	149	1	1.0	0.003	0.003	0.0
83	"ENSG00000099992"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	83	2	99	0	150	264	149	0.88255451021	0.9677095531826203	0.011	0.0	0.011
84	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	84	9	262	2	225	235	149	0.127534151351	0.19398301992874065	0.021	0.006	0.015
85	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683915	29683019	29683064	29683700	29683915	85	0	2	6	0	785	149	2.64482331458e-06	1.7935208101995624e-05	0.0	1.0	-1.0
86	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	86	4	10	12	16	443	149	0.306010143152	0.40572831607322196	0.119	0.201	-0.082
87	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	87	476	30	2652	148	2924	149	0.620813916426	0.7323450730399383	0.447	0.477	-0.03
88	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	88	476	43	2669	211	2927	149	0.538419608846	0.6523738786256906	0.36	0.392	-0.032
89	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	89	296	70	427	68	448	149	0.089964684922	0.14374792047319565	0.584	0.676	-0.092
90	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	90	463	69	678	22	467	149	2.00427845432e-08	2.399817864301795e-07	0.682	0.908	-0.226
91	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	91	1	2	31	0	395	149	9.32924463573e-05	0.00039487796684655347	0.159	1.0	-0.841
96	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	96	69	19	146	23	823	149	0.124734549888	0.19072449011088732	0.397	0.535	-0.138
97	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	97	72	28	115	53	2437	149	0.621420816359	0.7328712888581684	0.136	0.117	0.019
100	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	100	66	4	67	0	267	149	0.0172310645408	0.034652233500629126	0.902	1.0	-0.098
102	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	102	5	412	18	453	230	149	0.0182587640935	0.03647750459188053	0.008	0.025	-0.017
105	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024	105	29	16	80	0	1228	149	7.17259585059e-11	1.4789827733546892e-09	0.18	1.0	-0.82
112	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407	112	25	80	4	41	269	149	0.0164544094586	0.03339243646143152	0.148	0.051	0.097
113	"ENSG00000161179"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761	113	101	56	28	28	284	149	0.079351200118	0.1294999950361858	0.486	0.344	0.142
114	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629761	21629009	21629407	21629601	21629761	114	168	79	39	22	343	149	0.565424501596	0.6801460256835147	0.48	0.435	0.045
115	"ENSG00000183506"	"PI4KAP2"	chr22	-	21475210	21476764	21475210	21475300	21476001	21476764	115	79	36	122	58	850	149	0.902388727189	0.9840118281407688	0.278	0.269	0.009
116	"ENSG00000183506"	"PI4KAP2"	chr22	-	21477996	21478694	21477996	21478101	21478584	21478694	116	8	28	0	111	632	149	0.000817792323276	0.0025736737687629364	0.063	0.0	0.063
120	"ENSG00000206140"	"TMEM191C"	chr22	+	21467893	21468431	21467893	21468202	21468314	21468431	120	4	2	30	6	261	149	0.38943943042	0.49920548085061606	0.533	0.741	-0.208
122	"ENSG00000206140"	"TMEM191C"	chr22	+	21468943	21469346	21468943	21469062	21469273	21469346	122	5	3	2	41	360	149	0.000314598214116	0.0011173998922265097	0.408	0.02	0.388
128	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040	128	18	0	18	13	424	149	4.88073743488e-06	3.0469380976109756e-05	1.0	0.327	0.673
129	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	129	6	31	2	42	365	149	0.0579483780106	0.09857532052025667	0.073	0.019	0.054
131	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	131	4	0	12	69	428	149	1.81761207699e-05	9.490385387856357e-05	1.0	0.057	0.943
137	"ENSG00000274602"	"PI4KAP1"	chr22	-	18536649	18537412	18536649	18536808	18537291	18537412	137	289	6	402	0	632	149	0.00328315595109	0.008443195072865197	0.919	1.0	-0.081
139	"ENSG00000274602"	"PI4KAP1"	chr22	-	18548010	18548469	18548010	18548118	18548317	18548469	139	1	10	14	79	348	149	0.258765572421	0.3525245780336314	0.041	0.071	-0.03
141	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	141	328	28	0	1	1221	149	0.00075905742182	0.002413834383275464	0.588	0.0	0.588
142	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	142	4	41	80	128	1799	149	3.46276665868e-05	0.00016377435043321337	0.008	0.049	-0.041
143	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	143	58	215	189	259	278	149	6.51647969019e-06	3.902181070722185e-05	0.126	0.281	-0.155
144	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	144	33	249	133	264	233	149	4.52539449247e-08	4.840897347930937e-07	0.078	0.244	-0.166
145	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	145	16	397	88	381	239	149	6.92860102625e-10	1.1737410734803439e-08	0.025	0.126	-0.101
146	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	146	314	268	434	227	380	149	0.00742677790645	0.016989872951652937	0.315	0.428	-0.113
147	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	147	642	9	774	5	470	149	0.15292577928	0.22707161165818185	0.958	0.98	-0.022
149	"ENSG00000012817"	"KDM5D"	chrY	-	19706440	19706863	19706440	19706640	19706793	19706863	149	7	71	7	124	302	149	0.369032878257	0.4769378406741772	0.046	0.027	0.019
153	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	153	13	29	221	63	615	149	1.50898189499e-08	1.8943334698262893e-07	0.098	0.459	-0.361
154	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	154	45	1833	34	1501	278	149	0.771200772263	0.8694611378531645	0.013	0.012	0.001
157	"ENSG00000166770"	"ZNF667-AS1"	chr19	+	56494162	56495437	56494162	56494342	56495047	56495437	157	49	0	222	38	854	149	9.20161573392e-06	5.301107825470725e-05	1.0	0.505	0.495
158	"ENSG00000267454"	"ZNF582-AS1"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	158	2	18	0	4	659	149	0.523739228815	0.6396890017984334	0.025	0.0	0.025
160	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386674	55387929	55388048	160	2397	2	3775	0	1404	149	1	1.0	0.992	1.0	-0.008
161	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	161	1159	19789	1814	26836	1385	149	1	1.0	0.006	0.007	-0.001
162	"ENSG00000133247"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	162	28	24	31	52	317	149	0.0811526148534	0.13198160809669657	0.354	0.219	0.135
167	"ENSG00000167613"	"LAIR1"	chr19	-	54356229	54356398	54356229	54356267	54356355	54356398	167	4	48	93	499	237	149	0.0546947989638	0.09380662358977666	0.05	0.105	-0.055
168	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724	168	247	846	383	687	239	149	0.000151934597435	0.0006025813407409007	0.154	0.258	-0.104
169	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	169	1259	1004	1699	634	822	149	9.24215731946e-07	6.9960981569400705e-06	0.185	0.327	-0.142
170	"ENSG00000105618"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54128304	54128377	170	15	348	19	435	253	149	0.962815251785	1.0	0.025	0.025	0.0
171	"ENSG00000105618"	"PRPF31"	chr19	+	54129056	54129370	54129056	54129185	54129271	54129370	171	77	464	57	377	235	149	0.683177855128	0.788961349675189	0.095	0.087	0.008
173	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720	173	1	2	48	29	256	149	0.181180775314	0.2621914236601772	0.225	0.491	-0.266
177	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887951	51886820	51886912	51887895	51887951	177	93	0	110	16	1132	149	1.07646825764e-06	8.028585679321571e-06	1.0	0.475	0.525
181	"ENSG00000131400"	"NAPSA"	chr19	-	50361662	50362313	50361662	50361781	50362171	50362313	181	3	0	778	7	539	149	0.157878461144	0.23343677723335757	1.0	0.968	0.032
185	"ENSG00000104973"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	185	10	83	8	176	227	149	0.0629083248866	0.10551094461105492	0.073	0.029	0.044
186	"ENSG00000104973"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979	186	20	118	172	120	589	149	1.38777878078e-14	6.8740303304505e-13	0.041	0.266	-0.225
189	"ENSG00000126458"	"RRAS"	chr19	-	49636823	49637130	49636823	49636926	49637042	49637130	189	42	166	155	644	265	149	0.895960357176	0.9793392090432548	0.125	0.119	0.006
191	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	191	7	14	28	38	386	149	0.381308191808	0.4905763495395415	0.162	0.221	-0.059
192	"ENSG00000142546"	"NOSIP"	chr19	-	49556316	49556993	49556316	49556425	49556548	49556993	192	0	537	1	357	272	149	1	1.0	0.0	0.002	-0.002
195	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556736	49556874	49556993	195	8	651	20	381	287	149	0.00258616059733	0.00686240999149287	0.006	0.027	-0.021
196	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	196	125	387	294	530	1796	149	0.00405202004969	0.010144233438918038	0.026	0.044	-0.018
197	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49558199	49558896	49558978	197	34	10	57	0	846	149	1.04927304867e-06	7.864370530903273e-06	0.375	1.0	-0.625
199	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	199	251	478	360	659	468	149	0.818278528503	0.9119332977227124	0.143	0.148	-0.005
200	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	200	251	41374	360	60342	458	149	1	1.0	0.002	0.002	0.0
201	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49490090	49490231	49490297	201	109	14	179	15	290	149	0.314478093061	0.41487152319808834	0.8	0.86	-0.06
203	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489922	49490474	49490576	203	328	0	452	9	701	149	0.00139391168289	0.004084923176160598	1.0	0.914	0.086
204	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490474	49490576	204	140	39985	182	57053	326	149	1	1.0	0.002	0.001	0.001
205	"ENSG00000142541"	"RPL13A"	chr19	+	49490231	49490576	49490231	49490297	49490479	49490576	205	1330	17	1517	16	331	149	0.620087236002	0.7322460571290785	0.972	0.977	-0.005
207	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	207	581	44545	676	51538	351	149	1	1.0	0.006	0.006	0.0
208	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	208	1022	29768	1129	28903	324	149	0.406217227906	0.5162211253266759	0.016	0.018	-0.002
209	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49490864	49491424	49491547	209	243	4	371	0	709	149	0.0191813824201	0.038004156386259	0.927	1.0	-0.073
211	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	211	184	33443	292	31258	474	149	1	1.0	0.002	0.003	-0.001
212	"ENSG00000104872"	"PIH1D1"	chr19	-	49447826	49448010	49447826	49447908	49448000	49448010	212	130	448	188	458	241	149	0.0715755132399	0.11813459392764371	0.152	0.202	-0.05
215	"ENSG00000130529"	"TRPM4"	chr19	+	49211163	49211834	49211163	49211269	49211493	49211834	215	78	693	8	154	373	149	0.0243223958206	0.04678647435815712	0.043	0.02	0.023
216	"ENSG00000183207"	"RUVBL2"	chr19	+	49009972	49010611	49009972	49010066	49010487	49010611	216	34	143	72	433	570	149	0.217331444601	0.30557833787311234	0.059	0.042	0.017
219	"ENSG00000063177"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	219	213	12066	248	8628	578	149	1	1.0	0.005	0.007	-0.002
220	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232493	48234402	48234543	220	55	3	771	70	2058	149	0.370609040131	0.4782966286822336	0.57	0.444	0.126
221	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232789	48234402	48234543	221	52	7	686	5	1762	149	6.52984541516e-06	3.9050532226882046e-05	0.386	0.921	-0.535
223	"ENSG00000160007"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	223	6	211	0	57	1626	149	1	1.0	0.003	0.0	0.003
224	"ENSG00000181027"	"FKRP"	chr19	+	46748514	46748884	46748514	46748665	46748774	46748884	224	4	2	28	0	258	149	0.00386824611126	0.009733626465495207	0.536	1.0	-0.464
225	"ENSG00000090372"	"STRN4"	chr19	-	46721985	46722340	46721985	46722072	46722241	46722340	225	58	145	103	253	318	149	0.92092491721	0.9980154215757361	0.158	0.16	-0.002
226	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45828969	45829205	226	26	72	88	129	1200	149	0.0264383177578	0.05049430596072699	0.043	0.078	-0.035
227	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45829054	45829205	227	76	0	213	3	1285	149	0.0498267455039	0.08659819956570262	1.0	0.892	0.108
228	"ENSG00000125755"	"SYMPK"	chr19	-	45854174	45854507	45854174	45854240	45854390	45854507	228	0	12	24	149	299	149	0.0111022405115	0.02392099764109007	0.0	0.074	-0.074
229	"ENSG00000104856"	"RELB"	chr19	+	45034243	45034528	45034243	45034312	45034450	45034528	229	39	316	16	182	287	149	0.276861264054	0.37283001781739894	0.06	0.044	0.016
231	"ENSG00000188368"	"PRR19"	chr19	+	42309578	42310813	42309578	42310185	42310270	42310813	231	3	2	12	0	234	149	0.0040986784453	0.010225354568587586	0.489	1.0	-0.511
233	"ENSG00000105723"	"GSK3A"	chr19	-	42242182	42242602	42242182	42242239	42242371	42242602	233	71	5	149	19	281	149	0.188585482757	0.27109906779925835	0.883	0.806	0.077
234	"ENSG00000076928"	"ARHGEF1"	chr19	+	41892024	41892373	41892024	41892123	41892330	41892373	234	12	77	212	334	356	149	6.10688553149e-06	3.705602845139804e-05	0.061	0.21	-0.149
238	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454701	41456360	41456487	238	143	5	1816	23	1808	149	0.124006375091	0.1898209779273386	0.702	0.867	-0.165
239	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454727	41456360	41456487	239	141	4	1714	7	1782	149	0.0197270608488	0.03898361504248985	0.747	0.953	-0.206
240	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454741	41456360	41456487	240	141	4	1708	31	1768	149	0.648819120891	0.7587038064922471	0.748	0.823	-0.075
242	"ENSG00000248098"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	242	17	161	13	130	255	149	0.876823284035	0.9631154547032799	0.058	0.055	0.003
243	"ENSG00000269858"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	243	47	612	99	705	358	149	0.00827014855033	0.018601711225989047	0.031	0.055	-0.024
245	"ENSG00000188493"	"C19orf54"	chr19	-	40740855	40742770	40740855	40741439	40742514	40742770	245	335	6	737	0	1224	149	0.000472887795932	0.0015880248239219781	0.872	1.0	-0.128
246	"ENSG00000090013"	"BLVRB"	chr19	-	40458173	40458545	40458173	40458244	40458380	40458545	246	15	1349	60	1900	285	149	0.0180046840901	0.03603308976661647	0.006	0.016	-0.01
248	"ENSG00000105219"	"CCNP"	chr19	-	40222207	40223303	40222207	40222472	40223151	40223303	248	28	6	31	0	828	149	0.00012447251249	0.0005064475351936875	0.456	1.0	-0.544
249	"ENSG00000013275"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	249	122	620	263	696	288	149	0.000439031016973	0.0014863776703907586	0.092	0.164	-0.072
250	"ENSG00000013275"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	250	24	984	44	826	356	149	0.00682518896633	0.015812092587476265	0.01	0.022	-0.012
253	"ENSG00000105193"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	253	100	14883	210	14721	252	149	1	1.0	0.004	0.008	-0.004
254	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39433664	39433761	254	215	16748	248	19284	244	149	1	1.0	0.008	0.008	0.0
255	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435606	39435708	255	1216	14525	1756	19619	1994	149	1	1.0	0.006	0.007	-0.001
256	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435657	39435708	256	11459	530	15443	510	2045	149	0.02975301442	0.055727285948187426	0.612	0.688	-0.076
257	"ENSG00000006712"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	257	5	105	3	145	242	149	0.243671410885	0.3350665719381246	0.028	0.013	0.015
260	"ENSG00000130755"	"GMFG"	chr19	-	39328358	39329073	39328358	39328548	39328999	39329073	260	121	325	352	1210	600	149	0.202860985639	0.28740385085832887	0.085	0.067	0.018
263	"ENSG00000187994"	"RINL"	chr19	-	38876330	38876781	38876330	38876490	38876692	38876781	263	3	0	52	21	351	149	0.00354315215618	0.009020192388666068	1.0	0.512	0.488
264	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	264	64	187	61	340	260	149	0.0087714088667	0.019622636330658763	0.164	0.093	0.071
265	"ENSG00000182472"	"CAPN12"	chr19	-	38734318	38734870	38734318	38734389	38734812	38734870	265	59	164	34	11	572	149	1.78649401938e-08	2.1884551737404998e-07	0.086	0.446	-0.36
266	"ENSG00000182472"	"CAPN12"	chr19	-	38735369	38735544	38735369	38735429	38735501	38735544	266	165	40	11	0	221	149	0.00138985437523	0.004075654046282568	0.736	1.0	-0.264
269	"ENSG00000130244"	"FAM98C"	chr19	+	38403337	38403694	38403337	38403486	38403559	38403694	269	3	69	0	18	222	149	0.32982088658	0.4318947644095	0.028	0.0	0.028
270	"ENSG00000130244"	"FAM98C"	chr19	+	38405518	38407077	38405518	38405635	38406909	38407077	270	35	132	231	93	1423	149	0	0.0	0.027	0.206	-0.179
271	"ENSG00000167644"	"C19orf33"	chr19	+	38304250	38304490	38304250	38304283	38304374	38304490	271	0	2	81	1787	240	149	0.153372769297	0.22751292633021777	0.0	0.027	-0.027
272	"ENSG00000167645"	"YIF1B"	chr19	-	38307427	38307752	38307427	38307521	38307596	38307752	272	60	235	80	246	224	149	0.307315826031	0.40722251213238353	0.145	0.178	-0.033
273	"ENSG00000167645"	"YIF1B"	chr19	-	38309223	38309643	38309223	38309328	38309404	38309643	273	2	193	39	499	225	149	0.000167524827542	0.0006524877257340974	0.007	0.049	-0.042
