ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
117	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47882083	47882210	47874656	47874834	47883576	47883785
121	"ENSG00000142273"	"CBLC"	chr19	+	44782369	44782491	44784263	44784401	44781206	44781363	44790003	44790091
122	"ENSG00000142273"	"CBLC"	chr19	+	44782369	44782491	44784263	44784417	44781206	44781363	44790003	44790091
123	"ENSG00000142273"	"CBLC"	chr19	+	44784263	44784401	44790003	44790091	44782369	44782491	44792382	44792514
124	"ENSG00000216588"	"IGSF23"	chr19	+	44627419	44627573	44635400	44635465	44623702	44623972	44636418	44636454
140	"ENSG00000090013"	"BLVRB"	chr19	-	40451363	40451492	40458173	40458545	40447764	40448046	40465609	40465764
142	"ENSG00000130755"	"GMFG"	chr19	-	39329543	39329626	39333076	39333126	39328999	39329073	39335260	39335310
143	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335260	39335310	39329543	39329626	39335434	39335531
144	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335434	39335531	39329543	39329626	39335973	39336005
150	"ENSG00000239382"	"ALKBH6"	chr19	-	36010893	36011045	36011403	36011464	36010566	36010683	36013020	36013089
152	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013020	36013089	36010893	36011045	36013343	36013422
153	"ENSG00000250799"	"PRODH2"	chr19	-	35802190	35802276	35802967	35803078	35799989	35800222	35806429	35806596
154	"ENSG00000267120"	"AD000671.2"	chr19	-	35739709	35740088	35740379	35740564	35739251	35739626	35741023	35741228
155	"ENSG00000267120"	"AD000671.2"	chr19	-	35739709	35740088	35741023	35741228	35739251	35739626	35742395	35742619
156	"ENSG00000267120"	"AD000671.2"	chr19	-	35744625	35744738	35745124	35745212	35744322	35744421	35745347	35745432
157	"ENSG00000105677"	"TMEM147"	chr19	+	35546525	35546585	35546671	35547029	35545887	35545957	35547118	35547240
161	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35507457	35507511	35505938	35505986	35509910	35509961
163	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35510183	35510252
164	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35509910	35509961	35505938	35505986	35510183	35510252
165	"ENSG00000161249"	"DMKN"	chr19	-	35506478	35506665	35507457	35507511	35506125	35506185	35509910	35509961
168	"ENSG00000161249"	"DMKN"	chr19	-	35507457	35507511	35508204	35508240	35505938	35505986	35509910	35509961
169	"ENSG00000161249"	"DMKN"	chr19	-	35507457	35507511	35508204	35508240	35506125	35506185	35509910	35509961
170	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252
171	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35506125	35506185	35510183	35510252
172	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35507457	35507511	35510183	35510211
174	"ENSG00000105697"	"HAMP"	chr19	+	35282493	35282667	35284788	35284848	35280715	35280927	35284937	35285143
175	"ENSG00000266964"	"FXYD1"	chr19	+	35139918	35140140	35140596	35140629	35139737	35139767	35141131	35141206
176	"ENSG00000266964"	"FXYD1"	chr19	+	35140075	35140140	35140596	35140629	35139440	35139588	35141131	35141206
177	"ENSG00000266964"	"FXYD1"	chr19	+	35140075	35140140	35140596	35140629	35139725	35139767	35141131	35141206
178	"ENSG00000089356"	"FXYD3"	chr19	+	35117256	35117378	35119167	35119251	35116261	35116359	35119362	35119416
179	"ENSG00000126249"	"PDCD2L"	chr19	+	34404929	34404990	34409160	34409510	34404648	34404815	34413736	34413847
181	"ENSG00000021488"	"SLC7A9"	chr19	-	32843854	32843951	32858439	32858543	32842167	32842317	32859840	32859964
191	"ENSG00000186010"	"NDUFA13"	chr19	+	19526024	19526260	19527280	19527352	19515735	19516332	19527700	19527770
192	"ENSG00000186010"	"NDUFA13"	chr19	+	19526181	19526260	19527280	19527352	19516224	19516332	19527700	19527770
193	"ENSG00000186010"	"NDUFA13"	chr19	+	19526181	19526260	19527280	19527372	19516260	19516332	19527700	19527770
195	"ENSG00000105701"	"FKBP8"	chr19	-	18537600	18537773	18539370	18539459	18533269	18533347	18541678	18541995
198	"ENSG00000214046"	"SMIM7"	chr19	-	16647095	16647261	16659394	16659447	16630750	16631724	16659958	16660000
199	"ENSG00000214046"	"SMIM7"	chr19	-	16647119	16647261	16659394	16659447	16631042	16631724	16659958	16660066
201	"ENSG00000214046"	"SMIM7"	chr19	-	16659394	16659447	16659958	16660000	16646341	16647261	16660084	16660144
202	"ENSG00000268790"	"AC008764.4"	chr19	-	16647095	16647261	16659394	16659447	16578334	16578409	16659958	16660000
203	"ENSG00000268790"	"AC008764.4"	chr19	-	16647119	16647261	16659394	16659447	16578334	16578409	16659958	16660000
204	"ENSG00000268790"	"AC008764.4"	chr19	-	16654034	16654125	16659394	16659447	16647095	16647261	16659958	16660000
205	"ENSG00000268790"	"AC008764.4"	chr19	-	16659394	16659447	16659958	16660000	16654034	16654125	16660084	16660104
210	"ENSG00000105607"	"GCDH"	chr19	+	12891270	12891395	12891486	12891522	12891159	12891202	12891830	12891974
217	"ENSG00000099785"	"MARCHF2"	chr19	+	8421788	8422016	8426608	8426804	8413304	8413420	8430657	8430867
218	"ENSG00000167774"	"AC010323.1"	chr19	-	8316495	8316645	8320856	8320906	8311411	8311595	8321307	8321379
219	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616
220	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616
221	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251109	8251249	8210705	8210862	8254498	8254616
222	"ENSG00000090661"	"CERS4"	chr19	+	8257878	8257985	8261687	8261844	8256948	8257077	8261929	8262418
223	"ENSG00000182566"	"CLEC4G"	chr19	-	7729820	7729936	7730018	7730167	7728957	7729504	7730350	7730440
224	"ENSG00000182566"	"CLEC4G"	chr19	-	7731265	7731319	7731660	7731771	7730754	7730859	7732047	7732170
226	"ENSG00000088247"	"KHSRP"	chr19	-	6420421	6420471	6421277	6421317	6419202	6419260	6421649	6421688
235	"ENSG00000178078"	"STAP2"	chr19	-	4324454	4324529	4325215	4325308	4324042	4324197	4325395	4325545
237	"ENSG00000060566"	"CREB3L3"	chr19	+	4156994	4157295	4159663	4159782	4154898	4155027	4164502	4164640
238	"ENSG00000060566"	"CREB3L3"	chr19	+	4156997	4157295	4159663	4159782	4154898	4155027	4164502	4164640
239	"ENSG00000060566"	"CREB3L3"	chr19	+	4159663	4159782	4164502	4164640	4156994	4157295	4170139	4170208
240	"ENSG00000060566"	"CREB3L3"	chr19	+	4168350	4168457	4170139	4170208	4164502	4164640	4171090	4171175
241	"ENSG00000267059"	"AC005943.1"	chr19	-	1581091	1581269	1582621	1582712	1578338	1578538	1584539	1584677
252	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923
277	"ENSG00000198959"	"TGM2"	chr20	-	38155846	38156089	38161419	38161599	38150938	38151057	38165188	38165259
279	"ENSG00000118705"	"RPN2"	chr20	+	37232295	37232391	37234019	37234095	37229972	37230059	37236579	37236709
286	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014
293	"ENSG00000101294"	"HM13"	chr20	+	31566209	31566295	31568077	31568280	31561633	31561736	31569119	31569567
302	"ENSG00000116017"	"ARID3A"	chr19	+	964832	965080	966571	966868	964247	964431	968404	968503
303	"ENSG00000173418"	"NAA20"	chr20	+	20026783	20026919	20032507	20032653	20025676	20025767	20033101	20033629
306	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080
307	"ENSG00000088766"	"CRLS1"	chr20	+	6023379	6023422	6028671	6028725	6015360	6015490	6031284	6031370
310	"ENSG00000089063"	"TMEM230"	chr20	-	5106187	5106310	5109331	5109445	5099839	5100931	5112960	5113103
311	"ENSG00000101546"	"RBFA"	chr18	+	80038504	80038617	80042134	80042219	80037329	80037506	80044211	80044285
338	"ENSG00000152229"	"PSTPIP2"	chr18	-	45992105	45992202	45993604	45993703	45991901	45991983	45997748	45997828
350	"ENSG00000153391"	"INO80C"	chr18	-	35487385	35487439	35489331	35489385	35480452	35480563	35497718	35497943
358	"ENSG00000141447"	"OSBPL1A"	chr18	-	24172375	24172483	24178012	24178195	24171408	24171498	24179737	24179835
362	"ENSG00000101773"	"RBBP8"	chr18	+	23016827	23016924	23022128	23022270	23006362	23006432	23026142	23026486
386	"ENSG00000100348"	"TXN2"	chr22	-	36476732	36476856	36480574	36480787	36467045	36467917	36481563	36481634
387	"ENSG00000100348"	"TXN2"	chr22	-	36476732	36476856	36480574	36480837	36467045	36467917	36481563	36481640
388	"ENSG00000100348"	"TXN2"	chr22	-	36476732	36476856	36480574	36480748	36467548	36467917	36481563	36481632
393	"ENSG00000167851"	"CD300A"	chr17	+	74474531	74474685	74477435	74477530	74466657	74466743	74481288	74481326
394	"ENSG00000167851"	"CD300A"	chr17	+	74477435	74477530	74481288	74481833	74474531	74474685	74484000	74484168
395	"ENSG00000167851"	"CD300A"	chr17	+	74477435	74477530	74481288	74481326	74474531	74474685	74484000	74484790
398	"ENSG00000154217"	"PITPNC1"	chr17	+	67675478	67675542	67687065	67687184	67669507	67669663	67692571	67697256
399	"ENSG00000091583"	"APOH"	chr17	-	66216787	66216967	66220553	66220742	66214452	66214650	66223697	66223774
401	"ENSG00000271605"	"MILR1"	chr17	+	64466593	64466662	64467564	64467645	64466441	64466498	64468309	64468643
402	"ENSG00000261371"	"PECAM1"	chr17	-	64329699	64329722	64341633	64341690	64319414	64323845	64348259	64348322
403	"ENSG00000261371"	"PECAM1"	chr17	-	64341633	64341690	64348259	64348322	64329699	64329722	64350379	64350433
404	"ENSG00000261371"	"PECAM1"	chr17	-	64348259	64348322	64350379	64350433	64341633	64341690	64352389	64352463
409	"ENSG00000108423"	"TUBD1"	chr17	-	59863663	59863847	59866608	59866749	59859478	59860424	59874538	59874703
410	"ENSG00000108423"	"TUBD1"	chr17	-	59866608	59866749	59874538	59874703	59863663	59863847	59878102	59878334
430	"ENSG00000136436"	"CALCOCO2"	chr17	+	48849251	48849377	48851088	48851177	48848321	48848455	48851558	48851628
431	"ENSG00000185813"	"PCYT2"	chr17	-	81905381	81905447	81905669	81905735	81905065	81905154	81906099	81906177
432	"ENSG00000185813"	"PCYT2"	chr17	-	81905669	81905735	81906099	81906177	81905381	81905447	81906463	81906546
433	"ENSG00000125648"	"SLC25A23"	chr19	-	6452311	6452479	6453980	6454088	6444150	6444301	6454322	6454475
434	"ENSG00000005243"	"COPZ2"	chr17	-	48032155	48032233	48032685	48032741	48029124	48029176	48033862	48033944
435	"ENSG00000005243"	"COPZ2"	chr17	-	48032155	48032233	48033210	48033302	48029124	48029176	48033862	48033944
436	"ENSG00000005243"	"COPZ2"	chr17	-	48032685	48032741	48033210	48033302	48029124	48029176	48033862	48033944
438	"ENSG00000123159"	"GIPC1"	chr19	-	14482688	14483006	14491655	14491743	14480592	14480778	14492856	14492912
449	"ENSG00000266967"	"AARSD1"	chr17	-	42955841	42955972	42956203	42956320	42955157	42955224	42956403	42956560
456	"ENSG00000168259"	"DNAJC7"	chr17	-	41994869	41994944	41996310	41996424	41990263	41990382	41997114	41997239
461	"ENSG00000171475"	"WIPF2"	chr17	+	40260534	40260667	40264489	40265146	40256390	40256522	40273789	40273999
473	"ENSG00000126246"	"IGFLR1"	chr19	-	35739709	35740086	35740379	35740564	35739256	35739626	35741023	35741223
475	"ENSG00000167543"	"TP53I13"	chr17	+	29569317	29569359	29571590	29571719	29568590	29569086	29571856	29572057
476	"ENSG00000109113"	"RAB34"	chr17	-	28716902	28716994	28717212	28717291	28715992	28716061	28718121	28718166
477	"ENSG00000109113"	"RAB34"	chr17	-	28716902	28716994	28717212	28717425	28715992	28716061	28718121	28718268
478	"ENSG00000109113"	"RAB34"	chr17	-	28716902	28716994	28717212	28717647	28716052	28716061	28718121	28718167
481	"ENSG00000125970"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34072065	34072330	34075873	34076040
484	"ENSG00000176974"	"SHMT1"	chr17	-	18333165	18333288	18335558	18335675	18330554	18330671	18340042	18340255
485	"ENSG00000176974"	"SHMT1"	chr17	-	18340731	18340813	18347495	18347656	18340042	18340255	18353671	18353817
486	"ENSG00000176974"	"SHMT1"	chr17	-	18347495	18347656	18353671	18353817	18340404	18340813	18355885	18356000
487	"ENSG00000176974"	"SHMT1"	chr17	-	18348324	18348440	18353671	18353817	18347495	18347656	18355885	18356000
488	"ENSG00000176974"	"SHMT1"	chr17	-	18353671	18353817	18355885	18356000	18347495	18347656	18363371	18363495
489	"ENSG00000176974"	"SHMT1"	chr17	-	18353671	18353817	18355885	18356000	18348324	18348440	18363371	18363451
490	"ENSG00000177302"	"TOP3A"	chr17	-	18306890	18306966	18308350	18308424	18305111	18305220	18308881	18308941
491	"ENSG00000141030"	"COPS3"	chr17	-	17260300	17260474	17261965	17262106	17254858	17254945	17264801	17264981
492	"ENSG00000133030"	"MPRIP"	chr17	+	17173915	17174075	17175292	17175412	17172697	17172815	17176425	17176512
499	"ENSG00000184381"	"PLA2G6"	chr22	-	38123094	38123258	38125638	38125691	38120758	38120909	38126370	38126449
501	"ENSG00000161956"	"SENP3"	chr17	+	7565716	7565764	7566926	7567004	7565439	7565587	7570355	7570493
502	"ENSG00000161955"	"TNFSF13"	chr17	+	7559623	7559702	7559845	7559893	7559067	7559297	7560048	7560167
505	"ENSG00000091592"	"NLRP1"	chr17	-	5533896	5533988	5536850	5536940	5533303	5533384	5539414	5539585
511	"ENSG00000182327"	"GLTPD2"	chr17	+	4789225	4789290	4789510	4789677	4788963	4789117	4789758	4790589
513	"ENSG00000167711"	"SERPINF2"	chr17	+	1747308	1747512	1748597	1748740	1747018	1747162	1752585	1752790
514	"ENSG00000167711"	"SERPINF2"	chr17	+	1748597	1748740	1752585	1752790	1747308	1747512	1754121	1754642
517	"ENSG00000174238"	"PITPNA"	chr17	-	1541565	1541640	1543019	1543027	1538868	1538952	1548295	1548387
535	"ENSG00000101624"	"CEP76"	chr18	-	12695253	12695351	12697222	12697408	12691232	12691487	12698978	12699123
536	"ENSG00000101624"	"CEP76"	chr18	-	12697222	12697408	12698978	12699203	12695253	12695351	12699829	12699905
539	"ENSG00000167508"	"MVD"	chr16	-	88657734	88658029	88658649	88658720	88657435	88657582	88663010	88663082
540	"ENSG00000167508"	"MVD"	chr16	-	88657914	88658029	88658649	88658720	88657435	88657582	88663010	88663029
552	"ENSG00000260643"	"AC092718.2"	chr16	-	81087600	81087664	81090600	81090680	81084462	81084594	81096130	81096233
553	"ENSG00000166451"	"CENPN"	chr16	+	81022596	81022698	81024714	81024778	81020099	81020276	81026525	81026638
571	"ENSG00000132613"	"MTSS2"	chr16	-	70665465	70665540	70674305	70674528	70664919	70665096	70676880	70676978
574	"ENSG00000168802"	"CHTF8"	chr16	-	69121052	69121170	69121435	69121493	69119810	69120649	69132088	69132146
578	"ENSG00000159708"	"LRRC36"	chr16	+	67365303	67365355	67367016	67367457	67363589	67363714	67370943	67371242
579	"ENSG00000125122"	"LRRC29"	chr16	-	67208311	67208455	67210047	67210348	67207872	67208090	67223825	67223927
582	"ENSG00000125149"	"C16orf70"	chr16	+	67125958	67126042	67131285	67131329	67120111	67120194	67132445	67132525
600	"ENSG00000103005"	"USB1"	chr16	+	58014272	58014326	58017333	58017439	58009928	58010112	58018971	58019055
604	"ENSG00000087263"	"OGFOD1"	chr16	+	56467164	56467293	56467904	56468018	56466875	56466967	56470002	56470082
605	"ENSG00000167207"	"NOD2"	chr16	+	50716890	50716974	50719924	50720008	50716586	50716670	50722621	50722705
606	"ENSG00000102893"	"PHKB"	chr16	+	47663676	47663734	47665941	47666032	47661718	47661800	47669214	47669417
609	"ENSG00000169896"	"ITGAM"	chr16	+	31297741	31297954	31321240	31321371	31297513	31297654	31321463	31321627
610	"ENSG00000169896"	"ITGAM"	chr16	+	31297744	31297954	31321240	31321371	31297513	31297654	31321463	31321627
611	"ENSG00000005844"	"ITGAL"	chr16	+	30513770	30513846	30516972	30517086	30511049	30511136	30517648	30517705
615	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29446922	29454015	29454113	29444397	29444499	29454190	29454347
618	"ENSG00000188603"	"CLN3"	chr16	-	28484005	28484118	28487455	28487541	28482625	28482672	28487661	28487741
619	"ENSG00000188603"	"CLN3"	chr16	-	28487455	28487541	28487661	28487741	28484005	28484118	28488590	28488662
620	"ENSG00000188603"	"CLN3"	chr16	-	28487455	28487541	28487661	28487741	28484005	28484118	28489289	28489386
621	"ENSG00000188603"	"CLN3"	chr16	-	28487661	28487741	28489289	28489386	28484005	28484118	28491481	28491560
624	"ENSG00000130733"	"YIPF2"	chr19	-	10924075	10924192	10925685	10925773	10923832	10923999	10927629	10927716
625	"ENSG00000130733"	"YIPF2"	chr19	-	10925685	10925773	10927629	10927716	10924075	10924192	10927798	10927959
629	"ENSG00000102897"	"LYRM1"	chr16	+	20915555	20915714	20920121	20920214	20900234	20900535	20923999	20925004
630	"ENSG00000102897"	"LYRM1"	chr16	+	20915555	20915714	20920121	20920214	20900770	20900889	20923999	20925006
631	"ENSG00000174628"	"IQCK"	chr16	+	19735352	19735450	19763847	19763900	19733697	19733827	19788837	19788922
633	"ENSG00000174628"	"IQCK"	chr16	+	19764034	19764112	19788837	19788922	19763847	19763900	19827025	19827075
635	"ENSG00000103222"	"ABCC1"	chr16	+	16014490	16014628	16016495	16016621	16009775	16009901	16033108	16033170
638	"ENSG00000072864"	"NDE1"	chr16	+	15696708	15696860	15724190	15727000	15694164	15694256	15732484	15734462
639	"ENSG00000072864"	"NDE1"	chr16	+	15696708	15696860	15724274	15727000	15694164	15694256	15732484	15734462
640	"ENSG00000261130"	"AC140504.1"	chr16	+	15400786	15400857	15434394	15434759	15395949	15396207	15515304	15515333
647	"ENSG00000140650"	"PMM2"	chr16	+	8806315	8806407	8811637	8811713	8801798	8801910	8812990	8813106
648	"ENSG00000140650"	"PMM2"	chr16	+	8806315	8806407	8811641	8811713	8801798	8801910	8812990	8813106
653	"ENSG00000168096"	"ANKS3"	chr16	-	4714050	4714186	4724749	4724831	4705094	4705253	4729979	4730151
665	"ENSG00000197599"	"CCDC154"	chr16	-	1435088	1435175	1435968	1436086	1434667	1434852	1436444	1436521
667	"ENSG00000162004"	"CCDC78"	chr16	-	724910	724989	725077	725145	724321	724806	725236	725293
671	"ENSG00000242612"	"DECR2"	chr16	+	404955	405024	406345	406361	401881	402043	407424	407560
672	"ENSG00000242612"	"DECR2"	chr16	+	404955	405024	406345	406397	401884	402043	407424	407560
675	"ENSG00000103202"	"NME4"	chr16	+	401946	402043	404955	405024	400218	400294	406345	406397
678	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35630490	35630740	35630795	35627279	35627413	35630900	35631034
680	"ENSG00000186654"	"PRR5"	chr22	+	44702491	44702608	44714590	44714671	44668546	44668805	44725243	44725292
689	"ENSG00000157823"	"AP3S2"	chr15	-	89871474	89871546	89877305	89877424	89837614	89837722	89878264	89878300
690	"ENSG00000157823"	"AP3S2"	chr15	-	89871474	89871546	89877305	89877424	89837614	89837722	89888520	89888632
697	"ENSG00000169612"	"RAMAC"	chr15	+	82987335	82987384	82989009	82989188	82986209	82986369	82989880	82991057
699	"ENSG00000077238"	"IL4R"	chr16	+	27352539	27352696	27355807	27355907	27346466	27346618	27358915	27358994
702	"ENSG00000140374"	"ETFA"	chr15	-	76274411	76274494	76283756	76283825	76231332	76231398	76285636	76285738
704	"ENSG00000140400"	"MAN2C1"	chr15	-	75362641	75362748	75363998	75364188	75362342	75362453	75364487	75364665
708	"ENSG00000137764"	"MAP2K5"	chr15	+	67727915	67727945	67748230	67748257	67703336	67703408	67748568	67748601
714	"ENSG00000182718"	"ANXA2"	chr15	-	60390212	60390317	60394573	60394695	60386027	60386086	60397257	60397338
723	"ENSG00000182718"	"ANXA2"	chr15	-	60393012	60393440	60394573	60394695	60386027	60386086	60397257	60397338
734	"ENSG00000182718"	"ANXA2"	chr15	-	60394573	60394695	60396150	60396427	60386027	60386086	60397257	60397338
735	"ENSG00000182718"	"ANXA2"	chr15	-	60394573	60394695	60396279	60396427	60386027	60386086	60397257	60397338
740	"ENSG00000137878"	"GCOM1"	chr15	+	57661449	57661533	57684401	57684674	57639439	57639545	57691898	57691972
741	"ENSG00000137878"	"GCOM1"	chr15	+	57674967	57675068	57684401	57684674	57639439	57639545	57705933	57706372
747	"ENSG00000138592"	"USP8"	chr15	+	50458999	50459162	50462279	50462322	50449399	50449485	50471632	50471795
749	"ENSG00000140264"	"SERF2"	chr15	+	43801131	43801187	43801517	43801569	43799357	43800784	43801710	43804427
752	"ENSG00000168803"	"ADAL"	chr15	+	43335695	43335826	43336625	43336686	43333310	43333434	43340264	43340352
759	"ENSG00000128829"	"EIF2AK4"	chr15	+	40025976	40026089	40029405	40029464	40022518	40022605	40030358	40030456
768	"ENSG00000128739"	"SNRPN"	chr15	+	24920472	24920547	24942274	24942462	24920010	24920124	24962113	24962209
769	"ENSG00000128739"	"SNRPN"	chr15	+	24920472	24920547	24958737	24958868	24920010	24920124	24962113	24962209
775	"ENSG00000011052"	"NME1-NME2"	chr17	+	51155650	51155780	51159979	51160081	51153589	51153662	51161159	51161272
776	"ENSG00000100429"	"HDAC10"	chr22	-	50248830	50248859	50249102	50249168	50248661	50248751	50249327	50249454
777	"ENSG00000100429"	"HDAC10"	chr22	-	50250062	50250160	50250426	50250523	50249859	50249964	50250770	50250905
785	"ENSG00000166183"	"ASPG"	chr14	+	104097553	104097637	104103562	104103675	104095530	104095656	104104303	104104486
786	"ENSG00000166183"	"ASPG"	chr14	+	104098852	104098979	104103562	104103675	104097553	104097637	104104303	104104486
787	"ENSG00000256500"	"AL139300.1"	chr14	+	103571622	103571820	103574106	103574170	103562961	103563124	103587273	103587364
789	"ENSG00000075413"	"MARK3"	chr14	+	103405075	103405267	103448918	103448967	103385424	103386080	103451917	103451983
812	"ENSG00000140105"	"WARS1"	chr14	-	100369086	100369258	100374135	100374179	100361707	100361921	100375282	100375347
813	"ENSG00000140105"	"WARS1"	chr14	-	100369086	100369258	100374135	100374265	100361707	100361921	100375282	100375347
814	"ENSG00000140105"	"WARS1"	chr14	-	100369086	100369258	100374135	100374265	100361729	100361921	100375510	100375607
821	"ENSG00000167705"	"RILP"	chr17	-	1648349	1648495	1648798	1649044	1647834	1647957	1649199	1649306
822	"ENSG00000197249"	"SERPINA1"	chr14	-	94379463	94379611	94382591	94383241	94376746	94378640	94388559	94388602
823	"ENSG00000197249"	"SERPINA1"	chr14	-	94379463	94379611	94382591	94383241	94376746	94378640	94390456	94390637
824	"ENSG00000197249"	"SERPINA1"	chr14	-	94382591	94383241	94388559	94388663	94380870	94381141	94390419	94390692
829	"ENSG00000105669"	"COPE"	chr19	-	18903267	18903423	18904770	18904852	18900380	18900449	18910970	18911071
830	"ENSG00000105669"	"COPE"	chr19	-	18906959	18907112	18910970	18911071	18905575	18905629	18912983	18913046
831	"ENSG00000100784"	"RPS6KA5"	chr14	-	90943077	90943185	90947434	90947550	90923112	90923196	90978305	90978524
834	"ENSG00000100722"	"ZC3H14"	chr14	+	88577984	88578140	88596733	88596808	88575839	88575940	88601923	88602083
835	"ENSG00000100722"	"ZC3H14"	chr14	+	88577984	88578140	88596733	88596808	88575839	88575940	88607242	88607363
836	"ENSG00000100722"	"ZC3H14"	chr14	+	88596733	88596808	88602827	88603045	88577984	88578140	88607242	88607363
837	"ENSG00000100722"	"ZC3H14"	chr14	+	88596733	88596808	88602827	88603060	88577984	88578140	88607242	88607363
