ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
66	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	66	3	3	25	20	298	149	0.682699453311	0.785228112793232	0.333	0.385	-0.052
68	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	68	2	33	30	165	225	149	0.0401993176373	0.07303287073410496	0.039	0.107	-0.068
70	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	70	47	28	199	89	298	149	0.343583370297	0.45167130241470077	0.456	0.528	-0.072
71	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	71	190	103	746	337	298	149	0.357709441613	0.46802513686154523	0.48	0.525	-0.045
73	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832	73	0	2	7	0	298	149	1.85975391875e-06	1.4699336133607652e-05	0.0	1.0	-1.0
75	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	75	6	1	13	156	298	149	5.18021689044e-06	3.5786195065839e-05	0.75	0.04	0.71
76	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	76	26	82	48	82	236	149	0.050149584006	0.08839859212486191	0.167	0.27	-0.103
79	"ENSG00000185133"	"INPP5J"	chr22	+	31133609	31134696	31133609	31133714	31133912	31134696	79	0	2	13	13	298	149	0.00310554282398	0.008416608434483929	0.0	0.333	-0.333
81	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	81	6	259	47	1571	298	149	0.411096275484	0.5241359516934352	0.011	0.015	-0.004
83	"ENSG00000099992"	"TBC1D10A"	chr22	-	30293650	30294110	30293650	30293805	30293920	30294110	83	2	99	0	150	264	149	0.88255451021	0.9557062736111214	0.011	0.0	0.011
84	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676	84	9	262	2	225	235	149	0.127534151351	0.1974578948418062	0.021	0.006	0.015
85	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683915	29683019	29683064	29683700	29683915	85	0	2	6	0	298	149	2.7782514096e-06	2.1090552379587427e-05	0.0	1.0	-1.0
86	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987	86	4	10	12	16	298	149	0.310750881506	0.4156445093796001	0.167	0.273	-0.106
87	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	87	61	30	314	148	298	149	0.881043647284	0.9547684511430905	0.504	0.515	-0.011
88	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	88	61	43	319	211	298	149	0.79064075664	0.878477168225728	0.415	0.43	-0.015
89	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	89	201	70	310	68	298	149	0.0525018850221	0.09188864194963287	0.589	0.695	-0.106
90	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	90	407	69	616	22	298	149	1.08575834989e-08	1.5658891526660326e-07	0.747	0.933	-0.186
91	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	91	1	2	31	0	298	149	0.000219153183801	0.0008890214086246959	0.2	1.0	-0.8
96	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	96	33	19	38	23	298	149	0.904170314	0.973542817827677	0.465	0.452	0.013
97	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	97	9	28	0	53	298	149	6.54321809906e-05	0.00031185595274704417	0.138	0.0	0.138
100	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	100	66	4	67	0	267	149	0.0172310645408	0.03563332806807896	0.902	1.0	-0.098
102	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388	102	5	412	18	453	230	149	0.0182587640935	0.03737577424116451	0.008	0.025	-0.017
105	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024	105	25	16	17	0	298	149	1.03825014258e-05	6.370037476989448e-05	0.439	1.0	-0.561
112	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407	112	25	80	4	41	269	149	0.0164544094586	0.03431478254230103	0.148	0.051	0.097
113	"ENSG00000161179"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761	113	101	56	28	28	284	149	0.079351200118	0.13083817035046622	0.486	0.344	0.142
114	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629761	21629009	21629407	21629601	21629761	114	138	79	39	22	298	149	0.971758381828	1.0	0.466	0.47	-0.004
115	"ENSG00000183506"	"PI4KAP2"	chr22	-	21475210	21476764	21475210	21475300	21476001	21476764	115	24	36	63	58	298	149	0.143965355227	0.21818290955930875	0.25	0.352	-0.102
116	"ENSG00000183506"	"PI4KAP2"	chr22	-	21477996	21478694	21477996	21478101	21478584	21478694	116	4	28	0	111	298	149	0.0302977720891	0.05751397590588982	0.067	0.0	0.067
120	"ENSG00000206140"	"TMEM191C"	chr22	+	21467893	21468431	21467893	21468202	21468314	21468431	120	4	2	30	6	261	149	0.38943943042	0.5025827861492271	0.533	0.741	-0.208
122	"ENSG00000206140"	"TMEM191C"	chr22	+	21468943	21469346	21468943	21469062	21469273	21469346	122	2	3	1	41	298	149	0.0475927292911	0.08449516527220871	0.25	0.012	0.238
128	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040	128	15	0	16	13	298	149	8.88156182366e-06	5.588087481685229e-05	1.0	0.381	0.619
129	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040	129	3	31	2	42	298	149	0.429399737702	0.5424896572446769	0.046	0.023	0.023
131	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	131	4	0	12	69	298	149	1.33918911499e-05	7.974099261106675e-05	1.0	0.08	0.92
137	"ENSG00000274602"	"PI4KAP1"	chr22	-	18536649	18537412	18536649	18536808	18537291	18537412	137	130	6	158	0	298	149	0.0039668867068	0.010346982238171227	0.915	1.0	-0.085
139	"ENSG00000274602"	"PI4KAP1"	chr22	-	18548010	18548469	18548010	18548118	18548317	18548469	139	1	10	14	79	298	149	0.262605636025	0.36181582978382437	0.048	0.081	-0.033
141	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	141	77	28	0	1	298	149	0.00261152595268	0.007291262276432784	0.579	0.0	0.579
142	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	142	0	41	7	128	298	149	0.120109599713	0.1877954389036065	0.0	0.027	-0.027
143	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	143	58	215	189	259	278	149	6.51647969019e-06	4.294688840329967e-05	0.126	0.281	-0.155
144	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	144	33	249	133	264	233	149	4.52539449247e-08	5.52247316910762e-07	0.078	0.244	-0.166
145	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	145	16	397	88	381	239	149	6.92860102625e-10	1.3323309852208877e-08	0.025	0.126	-0.101
146	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	146	245	268	333	227	298	149	0.0115008717749	0.0251907654951212	0.314	0.423	-0.109
147	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	147	479	9	557	5	298	149	0.171213519303	0.25275189522895514	0.964	0.982	-0.018
149	"ENSG00000012817"	"KDM5D"	chrY	-	19706440	19706863	19706440	19706640	19706793	19706863	149	7	71	7	124	298	149	0.368914387721	0.4805623783743936	0.047	0.027	0.02
153	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	153	6	29	150	63	298	149	5.58237300829e-09	8.731303134797245e-08	0.094	0.543	-0.449
154	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	154	45	1833	34	1501	278	149	0.771200772263	0.8626728356565717	0.013	0.012	0.001
157	"ENSG00000166770"	"ZNF667-AS1"	chr19	+	56494162	56495437	56494162	56494342	56495047	56495437	157	21	0	98	38	298	149	1.95766558934e-05	0.00011021483584091609	1.0	0.563	0.437
158	"ENSG00000267454"	"ZNF582-AS1"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	158	1	18	0	4	298	149	0.34772535593	0.4563060653001654	0.027	0.0	0.027
160	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386674	55387929	55388048	160	1871	2	2635	0	298	149	1	1.0	0.998	1.0	-0.002
161	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	161	637	19789	680	26836	298	149	0.127218406669	0.1971752136858681	0.016	0.013	0.003
162	"ENSG00000133247"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	162	23	24	31	52	298	149	0.236389827331	0.3330300072960044	0.324	0.23	0.094
167	"ENSG00000167613"	"LAIR1"	chr19	-	54356229	54356398	54356229	54356267	54356355	54356398	167	4	48	93	499	237	149	0.0546947989638	0.09512697611480016	0.05	0.105	-0.055
168	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724	168	247	846	383	687	239	149	0.000151934597435	0.0006514415847550868	0.154	0.258	-0.104
169	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	169	508	1004	775	634	298	149	3.90392935756e-08	4.898659380305515e-07	0.202	0.379	-0.177
170	"ENSG00000105618"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54128304	54128377	170	15	348	19	435	253	149	0.962815251785	1.0	0.025	0.025	0.0
171	"ENSG00000105618"	"PRPF31"	chr19	+	54129056	54129370	54129056	54129185	54129271	54129370	171	77	464	57	377	235	149	0.683177855128	0.7855749501627171	0.095	0.087	0.008
173	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720	173	1	2	48	29	256	149	0.181180775314	0.2650872872018406	0.225	0.491	-0.266
177	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887951	51886820	51886912	51887895	51887951	177	23	0	4	16	298	149	4.0425551795e-11	1.062546160197574e-09	1.0	0.111	0.889
181	"ENSG00000131400"	"NAPSA"	chr19	-	50361662	50362313	50361662	50361781	50362171	50362313	181	3	0	566	7	298	149	0.263569688138	0.36280649355717265	1.0	0.976	0.024
185	"ENSG00000104973"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	185	10	83	8	176	227	149	0.0629083248866	0.10706466633956982	0.073	0.029	0.044
186	"ENSG00000104973"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979	186	2	118	90	120	298	149	0	0.0	0.008	0.273	-0.265
189	"ENSG00000126458"	"RRAS"	chr19	-	49636823	49637130	49636823	49636926	49637042	49637130	189	42	166	155	644	265	149	0.895960357176	0.9676191071788605	0.125	0.119	0.006
191	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	191	7	14	22	38	298	149	0.723589741782	0.8203638675333446	0.2	0.224	-0.024
192	"ENSG00000142546"	"NOSIP"	chr19	-	49556316	49556993	49556316	49556425	49556548	49556993	192	0	537	1	357	272	149	1	1.0	0.0	0.002	-0.002
195	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556736	49556874	49556993	195	8	651	20	381	287	149	0.00258616059733	0.0072295313866204275	0.006	0.027	-0.021
196	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	196	36	387	45	530	298	149	0.763818715008	0.8567885687034181	0.044	0.041	0.003
199	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	199	200	478	267	659	298	149	0.866261247179	0.942889600580524	0.173	0.168	0.005
200	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	200	201	41374	267	60342	298	149	1	1.0	0.002	0.002	0.0
201	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49490090	49490231	49490297	201	109	14	179	15	290	149	0.314478093061	0.41961786220789965	0.8	0.86	-0.06
203	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489922	49490474	49490576	203	190	0	260	9	298	149	0.00276939559729	0.007655043710741867	1.0	0.935	0.065
204	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490474	49490576	204	121	39985	151	57053	298	149	1	1.0	0.002	0.001	0.001
205	"ENSG00000142541"	"RPL13A"	chr19	+	49490231	49490576	49490231	49490297	49490479	49490576	205	1311	17	1486	16	298	149	0.632388183012	0.7394230873754419	0.975	0.979	-0.004
207	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	207	563	44545	672	51538	298	149	1	1.0	0.006	0.006	0.0
208	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	208	1022	29768	1129	28903	298	149	0.404401001215	0.5176798983853113	0.017	0.019	-0.002
209	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49490864	49491424	49491547	209	187	4	314	0	298	149	0.0933395242404	0.150604492072596	0.959	1.0	-0.041
211	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	211	157	33443	263	31258	298	149	1	1.0	0.002	0.004	-0.002
212	"ENSG00000104872"	"PIH1D1"	chr19	-	49447826	49448010	49447826	49447908	49448000	49448010	212	130	448	188	458	241	149	0.0715755132399	0.11948080789614272	0.152	0.202	-0.05
215	"ENSG00000130529"	"TRPM4"	chr19	+	49211163	49211834	49211163	49211269	49211493	49211834	215	57	693	0	154	298	149	6.72548173614e-05	0.00031883233587976396	0.04	0.0	0.04
216	"ENSG00000183207"	"RUVBL2"	chr19	+	49009972	49010611	49009972	49010066	49010487	49010611	216	21	143	31	433	298	149	0.040225649798	0.07305083254403762	0.068	0.035	0.033
219	"ENSG00000063177"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	219	121	12066	181	8628	298	149	0.88833337233	0.9605591138972396	0.005	0.01	-0.005
220	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232493	48234402	48234543	220	7	3	68	70	298	149	0.229865990874	0.3257622505789879	0.538	0.327	0.211
221	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232789	48234402	48234543	221	6	7	57	5	298	149	0.000211773309712	0.0008638173018739247	0.3	0.851	-0.551
223	"ENSG00000160007"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	223	6	211	0	57	298	149	0.934699360501	0.9963845834762279	0.014	0.0	0.014
224	"ENSG00000181027"	"FKRP"	chr19	+	46748514	46748884	46748514	46748665	46748774	46748884	224	4	2	28	0	258	149	0.00386824611126	0.010107499544833483	0.536	1.0	-0.464
225	"ENSG00000090372"	"STRN4"	chr19	-	46721985	46722340	46721985	46722072	46722241	46722340	225	58	145	103	253	298	149	0.921385760969	0.9857407394567191	0.167	0.169	-0.002
226	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45828969	45829205	226	5	72	37	129	298	149	0.00103223023797	0.0033225845775816955	0.034	0.125	-0.091
227	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45829054	45829205	227	55	0	147	3	298	149	0.184640212673	0.26961598444887114	1.0	0.961	0.039
228	"ENSG00000125755"	"SYMPK"	chr19	-	45854174	45854507	45854174	45854240	45854390	45854507	228	0	12	24	149	298	149	0.0110520990614	0.024351896840644247	0.0	0.075	-0.075
229	"ENSG00000104856"	"RELB"	chr19	+	45034243	45034528	45034243	45034312	45034450	45034528	229	39	316	16	182	287	149	0.276861264054	0.3772447039656037	0.06	0.044	0.016
231	"ENSG00000188368"	"PRR19"	chr19	+	42309578	42310813	42309578	42310185	42310270	42310813	231	3	2	12	0	234	149	0.0040986784453	0.01064697640586117	0.489	1.0	-0.511
233	"ENSG00000105723"	"GSK3A"	chr19	-	42242182	42242602	42242182	42242239	42242371	42242602	233	71	5	149	19	281	149	0.188585482757	0.2745189701739266	0.883	0.806	0.077
234	"ENSG00000076928"	"ARHGEF1"	chr19	+	41892024	41892373	41892024	41892123	41892330	41892373	234	12	77	212	334	298	149	6.27813797827e-06	4.168533467784057e-05	0.072	0.241	-0.169
238	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454701	41456360	41456487	238	10	5	255	23	298	149	0.0153930896144	0.032544552150007046	0.5	0.847	-0.347
239	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454727	41456360	41456487	239	8	4	196	7	298	149	0.0027001200228	0.007500896273469418	0.5	0.933	-0.433
240	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454741	41456360	41456487	240	8	4	190	31	298	149	0.140130078378	0.21353612629676708	0.5	0.754	-0.254
242	"ENSG00000248098"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	242	17	161	13	130	255	149	0.876823284035	0.9513554049055862	0.058	0.055	0.003
243	"ENSG00000269858"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	243	47	612	99	705	298	149	0.00823503519928	0.019101841438747654	0.037	0.066	-0.029
245	"ENSG00000188493"	"C19orf54"	chr19	-	40740855	40742770	40740855	40741439	40742514	40742770	245	13	6	95	0	298	149	1.01460630209e-06	8.4578664539797e-06	0.52	1.0	-0.48
246	"ENSG00000090013"	"BLVRB"	chr19	-	40458173	40458545	40458173	40458244	40458380	40458545	246	15	1349	60	1900	285	149	0.0180046840901	0.036974945320492	0.006	0.016	-0.01
249	"ENSG00000013275"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	249	122	620	263	696	288	149	0.000439031016973	0.0016057212799930338	0.092	0.164	-0.072
250	"ENSG00000013275"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	250	16	984	44	826	298	149	0.000251495847177	0.0010028227586716643	0.008	0.026	-0.018
253	"ENSG00000105193"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	253	100	14883	210	14721	252	149	1	1.0	0.004	0.008	-0.004
254	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39433664	39433761	254	215	16748	248	19284	244	149	1	1.0	0.008	0.008	0.0
255	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435606	39435708	255	506	14525	487	19619	298	149	0.0326936081699	0.061405922829046854	0.017	0.012	0.005
256	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435657	39435708	256	10716	530	14163	510	298	149	0.041384567641	0.07480891758978096	0.91	0.933	-0.023
257	"ENSG00000006712"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	257	5	105	3	145	242	149	0.243671410885	0.34123215862268913	0.028	0.013	0.015
260	"ENSG00000130755"	"GMFG"	chr19	-	39328358	39329073	39328358	39328548	39328999	39329073	260	73	325	190	1210	298	149	0.0949927421686	0.15293865919279492	0.101	0.073	0.028
263	"ENSG00000187994"	"RINL"	chr19	-	38876330	38876781	38876330	38876490	38876692	38876781	263	3	0	29	21	298	149	0.00187482882862	0.005522539560165809	1.0	0.408	0.592
264	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	264	64	187	61	340	260	149	0.0087714088667	0.02006312985884727	0.164	0.093	0.071
265	"ENSG00000182472"	"CAPN12"	chr19	-	38734318	38734870	38734318	38734389	38734812	38734870	265	24	164	26	11	298	149	3.74394959479e-11	9.899181011938797e-10	0.068	0.542	-0.474
266	"ENSG00000182472"	"CAPN12"	chr19	-	38735369	38735544	38735369	38735429	38735501	38735544	266	165	40	11	0	221	149	0.00138985437523	0.004290294047791286	0.736	1.0	-0.264
269	"ENSG00000130244"	"FAM98C"	chr19	+	38403337	38403694	38403337	38403486	38403559	38403694	269	3	69	0	18	222	149	0.32982088658	0.4356604828351068	0.028	0.0	0.028
270	"ENSG00000130244"	"FAM98C"	chr19	+	38405518	38407077	38405518	38405635	38406909	38407077	270	11	132	68	93	298	149	7.80164821634e-11	1.804943821717827e-09	0.04	0.268	-0.228
271	"ENSG00000167644"	"C19orf33"	chr19	+	38304250	38304490	38304250	38304283	38304374	38304490	271	0	2	81	1787	240	149	0.153372769297	0.23007320862933087	0.0	0.027	-0.027
272	"ENSG00000167645"	"YIF1B"	chr19	-	38307427	38307752	38307427	38307521	38307596	38307752	272	60	235	80	246	224	149	0.307315826031	0.411901381037422	0.145	0.178	-0.033
273	"ENSG00000167645"	"YIF1B"	chr19	-	38309223	38309643	38309223	38309328	38309404	38309643	273	2	193	39	499	225	149	0.000167524827542	0.0007093853993723202	0.007	0.049	-0.042
274	"ENSG00000167642"	"SPINT2"	chr19	+	38290536	38292468	38290536	38290575	38291839	38292468	274	4	49	55	1063	298	149	0.767169707651	0.8596513457751357	0.039	0.025	0.014
278	"ENSG00000105258"	"POLR2I"	chr19	-	36114338	36114713	36114338	36114412	36114658	36114713	278	45	1211	132	1678	298	149	0.000648988124442	0.002227605051083545	0.018	0.038	-0.02
281	"ENSG00000239382"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	281	12	147	27	229	298	149	0.298721571956	0.4019727125381981	0.039	0.056	-0.017
