ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
157	"ENSG00000130164"	"LDLR"	chr19	+	11102663	11102786	11105219	11105600	11100222	11100345	11106564	11106687	157	7	17	4,0	6,4	272	298	0.462504638673	0.755554736211878	0.311	0.422,0.0	0.1
158	"ENSG00000079805"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	158	32	3	66,94	18,33	288	288	0.0140453746247	0.08993033705198909	0.914	0.786,0.74	0.151
159	"ENSG00000130818"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	159	7	7	9,1	42,12	241	276	0.00781151504356	0.06135672572005558	0.534	0.197,0.087	0.392
160	"ENSG00000270011"	"ZNF559-ZNF177"	chr19	+	9333014	9333113	9337795	9337858	9324694	9324780	9338493	9338582	160	0	2	2,0	8,2	248	212	0.662822349795	0.9072674717052127	0.0	0.176,0.0	-0.088
161	"ENSG00000270011"	"ZNF559-ZNF177"	chr19	+	9333014	9333113	9337795	9338017	9324694	9324780	9338493	9338582	161	0	1	2,0	6,2	248	298	0.727594747812	0.9479079115660674	0.0	0.286,0.0	-0.143
162	"ENSG00000188321"	"ZNF559"	chr19	+	9333014	9333113	9337795	9337865	9324694	9324780	9338493	9338582	162	0	1	2,0	4,2	248	219	0.652528380019	0.8991627921271188	0.0	0.306,0.0	-0.153
176	"ENSG00000101181"	"MTG2"	chr20	+	62197851	62197967	62198633	62198852	62195801	62195949	62199118	62199257	176	0	2	2,3	0,0	265	298	6.98711391856e-07	0.0001048843433774951	0.0	1.0,1.0	-1.0
183	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762	183	108	101	52,17	43,12	245	218	0.524761003241	0.8033451732335308	0.488	0.518,0.558	-0.05
184	"ENSG00000000419"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	184	242	1	118,38	0,2	245	230	1	1.0	0.996	1.0,0.947	0.022
185	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50940864	50940933	50945846	50945923	185	17	105	4,0	57,21	175	245	0.00686916700812	0.05693401612251607	0.185	0.089,0.0	0.141
186	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923	186	16	8	4,0	1,4	175	245	0.269665360959	0.5739689752126127	0.737	0.848,0.0	0.313
193	"ENSG00000124207"	"CSE1L"	chr20	+	49085282	49085386	49088008	49088106	49084025	49084162	49089246	49089397	193	55	55	31,24	62,31	253	247	0.08115934496	0.2779123423738377	0.494	0.328,0.43	0.115
194	"ENSG00000124198"	"ARFGEF2"	chr20	+	49018883	49018998	49023050	49023181	49017495	49017550	49025312	49025481	194	64	24	74,27	30,28	264	280	0.183133291382	0.46202255211406534	0.739	0.723,0.506	0.124
195	"ENSG00000124198"	"ARFGEF2"	chr20	+	49023050	49023181	49025312	49025481	49018883	49018998	49028529	49028668	195	49	67	60,27	78,25	280	298	0.552683540607	0.8268831266445813	0.438	0.45,0.535	-0.055
201	"ENSG00000174306"	"ZHX3"	chr20	-	41238687	41238796	41239597	41239704	41204773	41205066	41268989	41269083	201	0	2	4,0	0,6	256	258	0.0126677377148	0.08368759732369097	0.0	1.0,0.0	-0.5
203	"ENSG00000174306"	"ZHX3"	chr20	-	41239597	41239704	41267462	41267612	41238687	41238796	41268989	41269083	203	3	1	4,6	2,0	298	256	0.539148441891	0.8152093396695478	0.72	0.632,1.0	-0.096
217	"ENSG00000118705"	"RPN2"	chr20	+	37198396	37198492	37199049	37199225	37184179	37184373	37203884	37203960	217	110	20	116,132	18,12	245	298	0.219831796217	0.51725794441604	0.87	0.887,0.93	-0.039
218	"ENSG00000080839"	"RBL1"	chr20	-	37020658	37020730	37022649	37022826	37018278	37018369	37032664	37032876	218	3	2	10,2	3,3	298	221	0.761235767209	0.9638514728203927	0.527	0.712,0.331	0.006
219	"ENSG00000080839"	"RBL1"	chr20	-	37022649	37022826	37032664	37032876	37020658	37020730	37035241	37035508	219	2	3	13,2	9,12	298	298	0.791444371497	0.9764409419787161	0.4	0.591,0.143	0.033
220	"ENSG00000101347"	"SAMHD1"	chr20	-	36935028	36935189	36941038	36941111	36930759	36930875	36946737	36946804	220	40	134	41,57	70,51	222	298	0.000848625436078	0.013488152519310329	0.286	0.44,0.6	-0.234
221	"ENSG00000101347"	"SAMHD1"	chr20	-	36935080	36935189	36941038	36941111	36930759	36930875	36946737	36946804	221	40	0	41,57	2,0	222	258	1	1.0	1.0	0.96,1.0	0.02
222	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609730	36607714	36607818	36612009	36612557	222	20	395	10,19	281,305	260	279	0.913628713041	1.0	0.052	0.037,0.063	0.002
223	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609758	36607714	36607818	36612009	36612557	223	20	178	10,19	109,128	260	298	0.848011336158	1.0	0.114	0.095,0.145	-0.006
228	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014	228	4	7	12,7	6,4	292	278	0.0742593802695	0.2611918751691087	0.352	0.656,0.625	-0.289
231	"ENSG00000078747"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34412514	34412639	231	35	187	26,26	118,69	240	291	0.155679333494	0.42022533376702104	0.185	0.211,0.314	-0.078
243	"ENSG00000101310"	"SEC23B"	chr20	+	18548608	18548770	18551088	18551175	18545955	18546033	18554234	18554390	243	112	67	65,92	28,61	298	236	0.759474072335	0.963530228566201	0.57	0.648,0.544	-0.026
244	"ENSG00000089177"	"KIF16B"	chr20	-	16335925	16336015	16356329	16356452	16312334	16312418	16370585	16370636	244	1	2	12,6	13,8	272	239	0.47201248493	0.7627857262445334	0.305	0.448,0.397	-0.117
245	"ENSG00000149346"	"SLX4IP"	chr20	+	10458175	10458231	10556230	10556320	10435304	10435453	10560699	10560820	245	6	14	2,1	11,22	205	239	0.0127066491162	0.08373991685846927	0.333	0.175,0.05	0.221
248	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080	248	217	218	44,18	86,34	279	235	0.00243628110332	0.02777566051126852	0.456	0.301,0.308	0.152
250	"ENSG00000125885"	"MCM8"	chr20	+	5972006	5972037	5972575	5972726	5967829	5968025	5973055	5973196	250	3	0	13,2	2,0	180	298	0.344246281194	0.6531976487262556	1.0	0.915,1.0	0.042
251	"ENSG00000125885"	"MCM8"	chr20	+	5972006	5972037	5973055	5973196	5967829	5968025	5977875	5978017	251	2	5	0,2	3,6	180	290	0.132046444325	0.38488618399800434	0.392	0.0,0.349	0.218
253	"ENSG00000089057"	"SLC23A2"	chr20	-	4885820	4885909	4899554	4899712	4884752	4884823	4902441	4902558	253	35	76	34,23	105,105	298	238	0.0592570653038	0.22330905223273026	0.269	0.205,0.149	0.092
254	"ENSG00000088888"	"MAVS"	chr20	+	3857634	3857809	3861331	3861504	3854557	3854741	3862253	3862413	254	3	2	5,3	0,2	298	298	0.105121008261	0.33298589017728253	0.6	1.0,0.6	-0.2
255	"ENSG00000088812"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489	255	103	189	28,21	67,37	263	278	0.540819133211	0.8165852035903022	0.366	0.306,0.375	0.025
257	"ENSG00000133313"	"CNDP2"	chr18	+	74505848	74506011	74510812	74511013	74501328	74501472	74512447	74512532	257	36	51	47,18	139,90	298	298	0.00159849353733	0.0206928517047978	0.414	0.253,0.167	0.204
258	"ENSG00000150636"	"CCDC102B"	chr18	+	68897218	68897428	69010933	69011104	68874668	68874785	69054029	69055189	258	14	2	211,57	204,96	298	298	0.000342697827514	0.007528207560510798	0.875	0.508,0.373	0.434
259	"ENSG00000166479"	"TMX3"	chr18	-	68700404	68700485	68701744	68701790	68697931	68698031	68710020	68710144	259	15	60	20,19	38,32	195	230	0.0250754705261	0.13232521131973685	0.228	0.383,0.412	-0.169
260	"ENSG00000166479"	"TMX3"	chr18	-	68701744	68701790	68710020	68710144	68700404	68700485	68711363	68711403	260	83	18	59,26	31,9	273	195	0.0306596046919	0.15034891447824647	0.767	0.576,0.674	0.142
262	"ENSG00000134444"	"RELCH"	chr18	+	62279773	62279856	62280359	62280442	62275373	62275473	62280645	62280709	262	19	30	44,28	14,15	232	232	0.000380830135121	0.007985232416704775	0.388	0.759,0.651	-0.317
263	"ENSG00000074657"	"ZNF532"	chr18	+	58934432	58934614	58939444	58939621	58918270	58920633	58948066	58948229	263	5	7	33,8	47,33	298	298	0.562140900029	0.8359860717747012	0.417	0.413,0.195	0.113
264	"ENSG00000074657"	"ZNF532"	chr18	+	58939444	58939621	58948066	58948229	58934432	58934614	58953517	58953799	264	2	12	33,29	63,34	298	298	0.0262252901537	0.13653320615664238	0.143	0.344,0.46	-0.259
283	"ENSG00000184828"	"ZBTB7C"	chr18	-	48165130	48165257	48180386	48180477	48041032	48041123	48185933	48185995	283	4	2	0,0	2,2	240	276	5.15752891339e-06	0.0003667274506310468	0.697	0.0,0.0	0.697
287	"ENSG00000152229"	"PSTPIP2"	chr18	-	45992105	45992202	45993604	45993703	45991901	45991983	45997748	45997828	287	10	31	11,9	17,18	248	246	0.213027613726	0.5084811062611767	0.242	0.391,0.332	-0.12
291	"ENSG00000100983"	"GSS"	chr20	-	34942487	34942627	34942930	34943006	34941712	34941829	34945952	34946098	291	8	13	16,27	3,1	225	289	1.21683663779e-06	0.00012645740751186847	0.441	0.873,0.972	-0.481
306	"ENSG00000141447"	"OSBPL1A"	chr18	-	24181144	24181279	24196124	24196200	24179737	24179835	24225041	24225198	306	18	51	16,16	32,34	225	284	0.383070777598	0.6914210027186346	0.308	0.387,0.373	-0.072
309	"ENSG00000168234"	"TTC39C"	chr18	+	24114553	24114647	24118124	24118232	24113352	24113665	24123833	24123943	309	211	341	164,86	245,133	243	257	0.713861373695	0.941196753302911	0.396	0.415,0.406	-0.014
310	"ENSG00000101773"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270	310	21	32	7,6	20,16	219	246	0.136781591206	0.39184868907204223	0.424	0.282,0.296	0.135
311	"ENSG00000124155"	"PIGT"	chr20	+	45416516	45416694	45418851	45418979	45416140	45416343	45419294	45419395	311	0	9	21,18	18,13	298	277	1.0131161248e-05	0.000636613899816186	0.0	0.52,0.563	-0.541
314	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419142	45419395	45416516	45416694	45419503	45419590	314	41	6	20,18	2,10	277	298	0.279103925431	0.5815389060371812	0.88	0.915,0.659	0.093
315	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419277	45419395	45416516	45416694	45419503	45419590	315	41	6	20,18	2,10	277	267	0.288103324257	0.594978268219016	0.868	0.906,0.634	0.098
316	"ENSG00000124155"	"PIGT"	chr20	+	45418851	45418979	45419294	45419395	45416516	45416694	45419503	45419590	316	41	6	20,18	2,10	277	250	0.293544710416	0.600877126927297	0.86	0.9,0.619	0.1
318	"ENSG00000101639"	"CEP192"	chr18	+	13037236	13037301	13040829	13040956	13030464	13030608	13042203	13042334	318	20	16	14,15	38,14	214	276	0.136485497816	0.39184868907204223	0.617	0.322,0.58	0.166
319	"ENSG00000101639"	"CEP192"	chr18	+	13038369	13038579	13040829	13040956	13037236	13037301	13042203	13042334	319	17	18	13,4	31,14	298	276	0.0355720423293	0.16812893574658216	0.467	0.28,0.209	0.223
320	"ENSG00000101639"	"CEP192"	chr18	+	13040829	13040956	13042203	13042334	13037236	13037301	13048858	13049681	320	3	26	2,2	24,36	276	280	0.443569515924	0.7407164789219828	0.105	0.078,0.053	0.039
321	"ENSG00000101639"	"CEP192"	chr18	+	13040829	13040956	13042203	13042334	13038369	13038579	13048858	13049681	321	28	30	12,10	24,28	276	280	0.0323103003644	0.1570187618428216	0.486	0.337,0.266	0.184
322	"ENSG00000175354"	"PTPN2"	chr18	-	12819213	12819282	12821335	12821425	12817155	12817365	12825809	12825944	322	23	1	5,2	0,0	239	218	0.270875070187	0.5744932807262747	0.955	1.0,1.0	-0.045
323	"ENSG00000154889"	"MPPE1"	chr18	-	11897525	11897620	11905737	11905953	11896983	11897356	11906202	11906309	323	12	19	13,10	18,7	298	244	0.409320051572	0.712857268956451	0.341	0.372,0.539	-0.114
328	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124983	9126830	9126907	9122512	9122681	9134185	9134341	328	619	408	333,156	283,141	259	226	0.0697686666432	0.25001981070282014	0.57	0.507,0.491	0.071
329	"ENSG00000173482"	"PTPRM"	chr18	+	8248149	8248176	8253226	8253414	8247844	8247919	8296367	8296455	329	0	24	0,2	154,90	176	298	1	1.0	0.0	0.0,0.036	-0.018
331	"ENSG00000101557"	"USP14"	chr18	+	166786	166819	178932	179037	163307	163453	180235	180339	331	8	44	6,15	102,64	182	254	0.538347282187	0.8144537270264692	0.202	0.076,0.246	0.041
332	"ENSG00000185624"	"P4HB"	chr17	-	81846946	81847068	81847242	81847347	81846428	81846629	81855141	81855279	332	708	204	1201,1840	249,472	254	271	0.163128862238	0.4329805361169705	0.787	0.837,0.806	-0.034
334	"ENSG00000198862"	"LTN1"	chr21	-	28932469	28932664	28935108	28935329	28931154	28931322	28936525	28936697	334	76	83	41,24	65,27	298	298	0.346755997394	0.6562499125701177	0.478	0.387,0.471	0.049
340	"ENSG00000161533"	"ACOX1"	chr17	-	75960214	75960375	75973624	75973785	75957458	75957566	75978533	75978693	340	434	103	143,104	98,111	298	298	1.70986247383e-09	9.24009680857732e-07	0.808	0.593,0.484	0.27
341	"ENSG00000125450"	"NUP85"	chr17	+	75218184	75218306	75225102	75225237	75215753	75215823	75225341	75225464	341	10	1	6,4	3,3	271	284	0.0584524907803	0.2217619242910561	0.913	0.677,0.583	0.283
344	"ENSG00000154263"	"ABCA10"	chr17	-	69174280	69174394	69174606	69174777	69164963	69165083	69175405	69175513	344	16	3	17,21	6,3	298	263	0.774080037783	0.9678948980300367	0.825	0.714,0.861	0.037
345	"ENSG00000154262"	"ABCA6"	chr17	-	69088166	69088258	69089464	69089542	69087352	69087473	69091142	69091262	345	231	470	44,35	68,59	227	241	0.269926431471	0.5739689752126127	0.343	0.407,0.386	-0.053
346	"ENSG00000154262"	"ABCA6"	chr17	-	69089464	69089542	69091142	69091262	69088166	69088258	69096239	69096353	346	356	283	65,33	27,16	269	227	0.00907850023588	0.06702762710622465	0.515	0.67,0.635	-0.138
349	"ENSG00000091583"	"APOH"	chr17	-	66216787	66216967	66220553	66220742	66214452	66214650	66223697	66223774	349	15087	31589	85,107	180,182	298	298	0.522575029682	0.8016870395311628	0.323	0.321,0.37	-0.023
350	"ENSG00000091583"	"APOH"	chr17	-	66226027	66226124	66228019	66228196	66223697	66223774	66229315	66229415	350	20048	11206	108,103	73,70	298	246	0.248376579372	0.5501905534573573	0.596	0.55,0.548	0.047
351	"ENSG00000256525"	"POLG2"	chr17	-	64482918	64482999	64483963	64485868	64480288	64480389	64486897	64487068	351	4	5	7,4	15,11	298	230	0.412240092348	0.7140209804642924	0.382	0.265,0.219	0.14
352	"ENSG00000271605"	"MILR1"	chr17	+	64452596	64452866	64457399	64457684	64449313	64449355	64460821	64460932	352	3	2	22,8	17,11	298	298	0.58726935609	0.8505403413431312	0.6	0.564,0.421	0.108
357	"ENSG00000189050"	"RNFT1"	chr17	-	59958290	59958444	59962539	59962616	59957223	59957382	59962826	59963284	357	41	93	0,4	33,14	226	298	0.00133970933616	0.018375099625910253	0.368	0.0,0.274	0.231
