ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1071	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29446922
1072	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29452108	29454113	29454015	29454113	29446801	29447026
1076	"ENSG00000168488"	"ATXN2L"	chr16	+	28826861	28826986	28826861	28826923	28829400	28829492
1084	"ENSG00000243716"	"NPIPB5"	chr16	+	22491706	22491826	22491706	22491786	22507336	22507399
1093	"ENSG00000170540"	"ARL6IP1"	chr16	-	18798700	18798834	18798722	18798834	18797924	18798044
1129	"ENSG00000263072"	"ZNF213-AS1"	chr16	-	3129247	3129653	3129460	3129653	3114967	3116519
1232	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037699	84039842
1233	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037762	84039427
1267	"ENSG00000166794"	"PPIB"	chr15	-	64162036	64162154	64162040	64162154	64160103	64160193
1298	"ENSG00000138592"	"USP8"	chr15	+	50424404	50424654	50424404	50424514	50449399	50449485
1310	"ENSG00000166783"	"MARF1"	chr16	-	15634756	15636342	15635655	15636342	15633616	15633843
1340	"ENSG00000125107"	"CNOT1"	chr16	-	58624652	58624794	58624672	58624794	58623281	58623409
1376	"ENSG00000276550"	"HERC2P2"	chr15	+	22561558	22561934	22561558	22561789	22562948	22563087
1447	"ENSG00000119682"	"AREL1"	chr14	-	74669946	74670871	74670761	74670871	74669648	74669774
1500	"ENSG00000100557"	"CCDC198"	chr14	-	57490941	57491071	57490988	57491071	57483070	57483184
1510	"ENSG00000150527"	"MIA2"	chr14	+	39291018	39291111	39291018	39291096	39292679	39292706
1519	"ENSG00000092148"	"HECTD1"	chr14	-	31122913	31123047	31122919	31123047	31119709	31119866
1630	"ENSG00000188994"	"ZNF292"	chr6	+	87215902	87216057	87215902	87215962	87216298	87216377
1665	"ENSG00000174652"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
1666	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
1697	"ENSG00000100503"	"NIN"	chr14	-	50759856	50760359	50759993	50760359	50754741	50754867
1783	"ENSG00000178338"	"ZNF354B"	chr5	+	178885613	178885737	178885613	178885733	178887620	178888122
1814	"ENSG00000116906"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231269862	231270056
1815	"ENSG00000116906"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231270757	231271000
1843	"ENSG00000134644"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380
1906	"ENSG00000128694"	"OSGEPL1"	chr2	-	189761419	189761660	189761646	189761660	189755172	189755560
1916	"ENSG00000153113"	"CAST"	chr5	+	96722638	96722718	96722638	96722698	96727488	96727530
1936	"ENSG00000283515"	"AC020915.4"	chr19	+	58246300	58246427	58246300	58246390	58246710	58246794
1941	"ENSG00000196605"	"ZNF846"	chr19	-	9764809	9765035	9764935	9765035	9763281	9763408
1954	"ENSG00000137449"	"CPEB2"	chr4	+	15007304	15007595	15007304	15007586	15008337	15008427
1959	"ENSG00000186470"	"BTN3A2"	chr6	+	26373275	26373413	26373275	26373296	26374326	26374373
2057	"ENSG00000016864"	"GLT8D1"	chr3	-	52705446	52705791	52705702	52705791	52700444	52700496
2065	"ENSG00000145495"	"MARCHF6"	chr5	+	10417269	10417410	10417269	10417404	10423734	10423835
2089	"ENSG00000171557"	"FGG"	chr4	-	154609629	154610197	154610066	154610197	154608465	154608650
2090	"ENSG00000171557"	"FGG"	chr4	-	154612017	154612435	154612390	154612435	154611804	154611898
2137	"ENSG00000005700"	"IBTK"	chr6	-	82191072	82191879	82191786	82191879	82181878	82182028
2140	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644768	112644667	112644699	112646350	112646451
2141	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644871	112644667	112644699	112646350	112646451
2190	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819939	52819990	52819392	52819518
2198	"ENSG00000243649"	"CFB"	chr6	+	31950285	31950772	31950285	31950403	31951143	31951244
2239	"ENSG00000113522"	"RAD50"	chr5	+	132575776	132575928	132575776	132575863	132587561	132587690
2240	"ENSG00000113522"	"RAD50"	chr5	+	132579316	132580066	132579316	132579502	132587561	132587690
2270	"ENSG00000125375"	"DMAC2L"	chr14	+	50322510	50322806	50322510	50322719	50325608	50327957
2274	"ENSG00000008311"	"AASS"	chr7	-	122098744	122101680	122101620	122101680	122098449	122098576
2291	"ENSG00000169851"	"PCDH7"	chr4	+	30920152	30920369	30920152	30920345	30950119	30950215
2299	"ENSG00000155508"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858801	154865191	154865385
2341	"ENSG00000114473"	"IQCG"	chr3	-	197943756	197944051	197943777	197944051	197938547	197938780
2421	"ENSG00000164342"	"TLR3"	chr4	+	186082319	186084172	186082319	186082550	186084644	186088073
2432	"ENSG00000244128"	"LINC01322"	chr3	+	165382794	165382959	165382794	165382907	165389888	165390111
2451	"ENSG00000154556"	"SORBS2"	chr4	-	185775226	185775366	185775230	185775366	185678795	185678822
2453	"ENSG00000154556"	"SORBS2"	chr4	-	185733997	185734154	185734098	185734154	185690561	185690611
2456	"ENSG00000174891"	"RSRC1"	chr3	+	158460934	158461009	158460934	158461003	158537091	158537198
2462	"ENSG00000197980"	"LEKR1"	chr3	+	156979193	156979374	156979193	156979275	156979818	156980028
2464	"ENSG00000286619"	"AC119673.2"	chr1	+	205858142	205858293	205858142	205858289	205862444	205862598
2465	"ENSG00000286619"	"AC119673.2"	chr1	+	205858142	205858320	205858142	205858289	205862444	205862598
2498	"ENSG00000113971"	"NPHP3"	chr3	-	132684553	132686387	132686259	132686387	132683398	132683524
2501	"ENSG00000172046"	"USP19"	chr3	-	49116726	49116943	49116733	49116943	49116450	49116607
2524	"ENSG00000004766"	"VPS50"	chr7	+	93239865	93239950	93239865	93239934	93253859	93253931
2544	"ENSG00000125730"	"C3"	chr19	-	6680157	6680263	6680158	6680263	6679406	6679496
2552	"ENSG00000237940"	"LINC01238"	chr2	+	241971374	241971493	241971374	241971462	241971684	241971775
2583	"ENSG00000144395"	"CCDC150"	chr2	+	196719496	196719666	196719496	196719584	196720574	196720668
2584	"ENSG00000186298"	"PPP1CC"	chr12	-	110722471	110722695	110722623	110722695	110722134	110722269
2593	"ENSG00000114021"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100348802	100348881
2614	"ENSG00000146039"	"SLC17A4"	chr6	+	25776594	25777788	25776594	25776727	25777925	25778016
2618	"ENSG00000156508"	"EEF1A1"	chr6	-	73519336	73520056	73519882	73520056	73518931	73519228
2667	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320580	69320464	69320580	69313984	69314043
2686	"ENSG00000013441"	"CLK1"	chr2	-	200856890	200857884	200857717	200857884	200856681	200856811
2692	"ENSG00000047849"	"MAP4"	chr3	-	47870812	47871105	47870857	47871105	47857430	47857512
2707	"ENSG00000165195"	"PIGA"	chrX	-	15331589	15331992	15331873	15331992	15331215	15331299
2713	"ENSG00000223546"	"LINC00630"	chrX	+	102839800	102839972	102839800	102839863	102843328	102843407
2726	"ENSG00000085465"	"OVGP1"	chr1	-	111421275	111421673	111421564	111421673	111419609	111419726
2728	"ENSG00000121940"	"CLCC1"	chr1	-	108963360	108963504	108963400	108963504	108962308	108962469
2748	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740678	30740798
2774	"ENSG00000163608"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113008170	113008430
2777	"ENSG00000058600"	"POLR3E"	chr16	+	22309427	22309510	22309427	22309505	22309850	22309945
2815	"ENSG00000164023"	"SGMS2"	chr4	+	107858471	107858584	107858471	107858553	107899574	107899692
2822	"ENSG00000189184"	"PCDH18"	chr4	-	137529601	137532494	137532254	137532494	137528731	137528820
2881	"ENSG00000069702"	"TGFBR3"	chr1	-	91885877	91886151	91886029	91886151	91861470	91861644
2894	"ENSG00000112146"	"FBXO9"	chr6	+	53073480	53073639	53073480	53073638	53076485	53076543
2918	"ENSG00000088035"	"ALG6"	chr1	+	63411145	63411331	63411145	63411155	63411681	63411806
2942	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64502069	64502009	64502069	64498256	64500326
2943	"ENSG00000108654"	"DDX5"	chr17	-	64500986	64501143	64501056	64501143	64500548	64500882
3039	"ENSG00000143418"	"CERS2"	chr1	-	150967391	150967714	150967663	150967714	150967073	150967202
3040	"ENSG00000104231"	"ZFAND1"	chr8	-	81714598	81714895	81714803	81714895	81713950	81714039
3086	"ENSG00000232528"	"AL109809.1"	chr20	-	1778519	1778848	1778538	1778848	1774510	1774665
3144	"ENSG00000147121"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46471141	46471185
3150	"ENSG00000171791"	"BCL2"	chr18	-	63317529	63318666	63318081	63318666	63301661	63301865
3165	"ENSG00000136098"	"NEK3"	chr13	-	52143914	52143987	52143915	52143987	52141019	52141069
3223	"ENSG00000068097"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386
3265	"ENSG00000116353"	"MECR"	chr1	-	29220716	29220921	29220833	29220921	29216587	29216685
3267	"ENSG00000116353"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216685
3303	"ENSG00000117616"	"RSRP1"	chr1	-	25243549	25245301	25245149	25245301	25242248	25242705
3319	"ENSG00000115756"	"HPCAL1"	chr2	+	10422982	10425981	10422982	10423088	10426219	10426495
3371	"ENSG00000218510"	"LINC00339"	chr1	+	22025510	22026119	22025510	22025639	22030279	22030617
3409	"ENSG00000131115"	"ZNF227"	chr19	+	44228445	44228633	44228445	44228572	44229732	44229816
3472	"ENSG00000173406"	"DAB1"	chr1	-	57062883	57062943	57062889	57062943	57033522	57033573
3500	"ENSG00000159023"	"EPB41"	chr1	+	29068732	29068783	29068732	29068768	29097806	29097935
3531	"ENSG00000185864"	"NPIPB4"	chr16	-	21879337	21879457	21879377	21879457	21857579	21857658
3544	"ENSG00000144559"	"TAMM41"	chr3	-	11817079	11817337	11817191	11817337	11810775	11810897
3580	"ENSG00000151092"	"NGLY1"	chr3	-	25736308	25737455	25737333	25737455	25733871	25733982
3584	"ENSG00000138674"	"SEC31A"	chr4	-	82842139	82842481	82842184	82842481	82830936	82830975
3622	"ENSG00000134352"	"IL6ST"	chr5	-	55969549	55969855	55969759	55969855	55963351	55963506
3623	"ENSG00000134352"	"IL6ST"	chr5	-	55969549	55969855	55969759	55969855	55968275	55968396
3624	"ENSG00000165240"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77971620	77971761
3669	"ENSG00000138115"	"CYP2C8"	chr10	-	95069196	95069497	95069234	95069497	95067207	95067357
3703	"ENSG00000197580"	"BCO2"	chr11	+	112193473	112193994	112193473	112193697	112199698	112199827
3745	"ENSG00000157036"	"EXOG"	chr3	+	38497628	38497778	38497628	38497684	38500089	38500164
3746	"ENSG00000157036"	"EXOG"	chr3	+	38497628	38497689	38497628	38497684	38501354	38501494
3748	"ENSG00000157036"	"EXOG"	chr3	+	38497628	38497778	38497628	38497689	38501354	38501494
3758	"ENSG00000132424"	"PNISR"	chr6	-	99415568	99415747	99415635	99415747	99414571	99414690
3786	"ENSG00000166523"	"CLEC4E"	chr12	-	8539141	8539306	8539216	8539306	8536089	8536205
3787	"ENSG00000166523"	"CLEC4E"	chr12	-	8539199	8539306	8539216	8539306	8536089	8536205
3788	"ENSG00000166523"	"CLEC4E"	chr12	-	8539141	8539306	8539216	8539306	8537114	8537266
3800	"ENSG00000119912"	"IDE"	chr10	-	92468878	92470345	92470253	92470345	92465675	92465843
3805	"ENSG00000078114"	"NEBL"	chr10	-	20960088	20961779	20961671	20961779	20959923	20959999
3852	"ENSG00000165671"	"NSD1"	chr5	+	177135086	177136030	177135086	177135200	177191883	177192019
3859	"ENSG00000169398"	"PTK2"	chr8	-	140925561	140925749	140925660	140925749	140890542	140890769
3879	"ENSG00000142687"	"KIAA0319L"	chr1	-	35444160	35444303	35444164	35444303	35443261	35443335
3901	"ENSG00000231365"	"WARS2-AS1"	chr1	+	119150564	119150746	119150564	119150652	119178643	119183933
3912	"ENSG00000187134"	"AKR1C1"	chr10	+	4966926	4968386	4966926	4967043	4968821	4968944
3930	"ENSG00000144535"	"DIS3L2"	chr2	+	232130618	232130943	232130618	232130719	232163458	232163632
3957	"ENSG00000170581"	"STAT2"	chr12	-	56350096	56350432	56350411	56350432	56349588	56349636
4080	"ENSG00000143543"	"JTB"	chr1	-	153976692	153977013	153976975	153977013	153975825	153975905
4094	"ENSG00000135541"	"AHI1"	chr6	-	135463124	135466373	135465813	135466373	135457493	135457713
4096	"ENSG00000175054"	"ATR"	chr3	-	142466323	142469569	142467933	142469569	142465096	142465240
4214	"ENSG00000132693"	"CRP"	chr1	-	159714002	159714138	159714006	159714138	159713502	159713603
4215	"ENSG00000132693"	"CRP"	chr1	-	159714002	159714138	159714006	159714138	159713502	159713640
4232	"ENSG00000233355"	"CHRM3-AS2"	chr1	-	239707533	239707760	239707614	239707760	239706424	239706496
4284	"ENSG00000138614"	"INTS14"	chr15	-	65607158	65607442	65607301	65607442	65605128	65605232
4300	"ENSG00000033867"	"SLC4A7"	chr3	-	27433915	27434104	27433954	27434104	27424036	27424152
4329	"ENSG00000152689"	"RASGRP3"	chr2	+	33539093	33539323	33539093	33539210	33543511	33543627
4360	"ENSG00000232451"	"AC018467.1"	chr2	-	23027805	23027937	23027866	23027937	23025820	23025949
4399	"ENSG00000003509"	"NDUFAF7"	chr2	+	37241577	37241791	37241577	37241637	37243862	37243973
4425	"ENSG00000115970"	"THADA"	chr2	-	43566693	43566821	43566697	43566821	43560233	43560381
4462	"ENSG00000198099"	"ADH4"	chr4	-	99144196	99144297	99144204	99144297	99142678	99142780
4463	"ENSG00000198099"	"ADH4"	chr4	-	99144196	99144297	99144204	99144297	99143043	99143071
4464	"ENSG00000198099"	"ADH4"	chr4	-	99144196	99144297	99144204	99144297	99143165	99143283
4470	"ENSG00000109332"	"UBE2D3"	chr4	-	102801453	102802638	102802560	102802638	102799406	102799500
4475	"ENSG00000166986"	"MARS1"	chr12	+	57512007	57512353	57512007	57512103	57512750	57512964
4489	"ENSG00000138035"	"PNPT1"	chr2	-	55644636	55645432	55645348	55645432	55643318	55643425
4516	"ENSG00000122481"	"RWDD3"	chr1	+	95244210	95244715	95244210	95244698	95246541	95246657
4619	"ENSG00000224078"	"SNHG14"	chr15	+	25095626	25095828	25095626	25095728	25096827	25096980
4630	"ENSG00000137075"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127
4688	"ENSG00000005483"	"KMT2E"	chr7	+	105105858	105106003	105105858	105105955	105107165	105107222
4689	"ENSG00000173588"	"CEP83"	chr12	-	94412317	94412591	94412516	94412591	94411696	94411847
4713	"ENSG00000164609"	"SLU7"	chr5	-	160418595	160419081	160419022	160419081	160417111	160417241
4715	"ENSG00000186522"	"SEPTIN10"	chr2	-	109593046	109593119	109593050	109593119	109585725	109585838
4724	"ENSG00000188177"	"ZC3H6"	chr2	+	112317220	112317334	112317220	112317332	112321757	112321865
4726	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426680	178426365	178426661	178430655	178430824
4727	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426661	178426365	178426505	178430694	178430889
4728	"ENSG00000223960"	"CHROMR"	chr2	+	178426365	178426680	178426365	178426505	178430694	178430889
4753	"ENSG00000246090"	"AP002026.1"	chr4	+	99204356	99204431	99204356	99204427	99252834	99253132
4779	"ENSG00000198001"	"IRAK4"	chr12	+	43758950	43759592	43758950	43759016	43768102	43768272
4891	"ENSG00000143436"	"MRPL9"	chr1	-	151762104	151762155	151762112	151762155	151761450	151761552
4928	"ENSG00000243970"	"PPIEL"	chr1	-	39541656	39541841	39541719	39541841	39529054	39529164
4948	"ENSG00000083099"	"LYRM2"	chr6	-	89637724	89637882	89637741	89637882	89624488	89624602
4957	"ENSG00000115307"	"AUP1"	chr2	-	74528750	74529282	74529131	74529282	74528416	74528489
4972	"ENSG00000172890"	"NADSYN1"	chr11	+	71474394	71475622	71474394	71474526	71476200	71477225
4993	"ENSG00000153094"	"BCL2L11"	chr2	+	111123732	111124139	111123732	111123869	111164132	111168445
5027	"ENSG00000152056"	"AP1S3"	chr2	-	223777688	223777869	223777690	223777869	223775900	223776009
5134	"ENSG00000064933"	"PMS1"	chr2	+	189863742	189864228	189863742	189863974	189873495	189873656
5165	"ENSG00000138386"	"NAB1"	chr2	+	190655976	190656159	190655976	190656153	190659276	190659585
5181	"ENSG00000130779"	"CLIP1"	chr12	-	122340752	122341697	122340980	122341697	122334647	122334705
5183	"ENSG00000079819"	"EPB41L2"	chr6	-	130869562	130870126	130869811	130870126	130865535	130865634
5185	"ENSG00000112282"	"MED23"	chr6	-	131592387	131593171	131593005	131593171	131591312	131591527
5195	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132814971	132815088	132817479	132817564
5211	"ENSG00000051620"	"HEBP2"	chr6	+	138405970	138406151	138405970	138406033	138412082	138412256
5242	"ENSG00000170919"	"TPT1-AS1"	chr13	+	45383759	45383843	45383759	45383838	45389734	45389820
5343	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26190992	26192577	26192494	26192577	26189665	26190460
5344	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26191055	26192577	26192494	26192577	26189940	26190460
5370	"ENSG00000122557"	"HERPUD2"	chr7	-	35694183	35695135	35694800	35695135	35673200	35673278
5376	"ENSG00000155849"	"ELMO1"	chr7	-	36894853	36895017	36895008	36895017	36861658	36861736
5404	"ENSG00000183696"	"UPP1"	chr7	+	48101823	48101982	48101823	48101870	48106872	48107082
5429	"ENSG00000228409"	"CCT6P1"	chr7	+	65752163	65752310	65752163	65752202	65754526	65754661
5487	"ENSG00000233491"	"AC008163.1"	chr7	-	81594520	81594656	81594524	81594656	81584294	81584440
5496	"ENSG00000097033"	"SH3GLB1"	chr1	+	86728402	86728489	86728402	86728441	86734601	86734691
5513	"ENSG00000106258"	"CYP3A5"	chr7	-	99662815	99664095	99663967	99664095	99652552	99652779
5556	"ENSG00000134291"	"TMEM106C"	chr12	+	47964208	47964462	47964208	47964423	47965281	47966229
5567	"ENSG00000288558"	"DUS4L-BCAP29"	chr7	+	107563970	107564247	107563970	107564209	107567049	107567186
5569	"ENSG00000288558"	"DUS4L-BCAP29"	chr7	+	107563970	107564676	107563970	107564247	107567049	107567186
5583	"ENSG00000179818"	"PCBP1-AS1"	chr2	-	70083506	70083687	70083537	70083687	70055713	70055910
5645	"ENSG00000183735"	"TBK1"	chr12	+	64480011	64480131	64480011	64480122	64481851	64482021
5672	"ENSG00000006530"	"AGK"	chr7	+	141624179	141625283	141624179	141624296	141633900	141633980
5719	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173864704	173864483	173864704	173863900	173864075
5721	"ENSG00000234741"	"GAS5"	chr1	-	173865228	173865547	173865470	173865547	173864256	173864304
5722	"ENSG00000234741"	"GAS5"	chr1	-	173865228	173865547	173865509	173865547	173864256	173864304
5723	"ENSG00000234741"	"GAS5"	chr1	-	173865470	173865547	173865509	173865547	173864256	173864304
5752	"ENSG00000244754"	"N4BP2L2"	chr13	-	32535768	32537027	32537005	32537027	32480589	32480637
5759	"ENSG00000244754"	"N4BP2L2"	chr13	-	32538617	32538792	32538777	32538792	32527407	32527532
5760	"ENSG00000244754"	"N4BP2L2"	chr13	-	32538682	32538792	32538777	32538792	32527407	32527532
5793	"ENSG00000156313"	"RPGR"	chrX	-	38287093	38288041	38287860	38288041	38276586	38276772
5795	"ENSG00000156313"	"RPGR"	chrX	-	38287860	38288041	38287864	38288041	38276586	38276772
5804	"ENSG00000090520"	"DNAJB11"	chr3	+	186577667	186581513	186577667	186577800	186581994	186582077
5805	"ENSG00000197713"	"RPE"	chr2	+	210003437	210003468	210003437	210003457	210009656	210009736
5820	"ENSG00000245958"	"SEPTIN7P14"	chr4	+	119512812	119512970	119512812	119512920	119519488	119519566
5839	"ENSG00000140543"	"DET1"	chr15	-	88530622	88531715	88531612	88531715	88527598	88527786
5852	"ENSG00000152332"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162503753	162503848
5860	"ENSG00000124333"	"VAMP7"	chrX	+	155889457	155889608	155889457	155889547	155895622	155895680
5861	"ENSG00000124333"	"VAMP7"	chrX	+	155889457	155889612	155889457	155889547	155895622	155895680
5862	"ENSG00000124333"	"VAMP7"	chrX	+	155889457	155889633	155889457	155889547	155895622	155895680
5910	"ENSG00000166881"	"NEMP1"	chr12	-	57070673	57070893	57070819	57070893	57064645	57064739
6005	"ENSG00000102038"	"SMARCA1"	chrX	-	129448301	129448443	129448332	129448443	129446504	129447301
6006	"ENSG00000102038"	"SMARCA1"	chrX	-	129448301	129448443	129448332	129448443	129446505	129447233
6023	"ENSG00000139436"	"GIT2"	chr12	-	109951166	109951316	109951211	109951316	109947255	109947504
6063	"ENSG00000196152"	"ZNF79"	chr9	+	127424373	127424910	127424373	127424803	127428551	127428660
6085	"ENSG00000223959"	"AFG3L1P"	chr16	+	89984530	89984617	89984530	89984599	89985445	89985570
6086	"ENSG00000223959"	"AFG3L1P"	chr16	+	89984530	89984617	89984530	89984599	89988851	89988951
6173	"ENSG00000174197"	"MGA"	chr15	+	41736180	41736698	41736180	41736368	41739905	41740203
6174	"ENSG00000174197"	"MGA"	chr15	+	41736180	41736698	41736180	41736368	41740052	41740203
6204	"ENSG00000168300"	"PCMTD1"	chr8	-	51860844	51861246	51860860	51861246	51833517	51833689
6205	"ENSG00000168300"	"PCMTD1"	chr8	-	51860844	51861246	51860860	51861246	51845660	51845763
6231	"ENSG00000070081"	"NUCB2"	chr11	+	17286633	17286717	17286633	17286713	17295323	17295467
6235	"ENSG00000165806"	"CASP7"	chr10	+	113725361	113725537	113725361	113725429	113726304	113726434
6253	"ENSG00000104325"	"DECR1"	chr8	+	90005447	90005845	90005447	90005731	90017123	90017326
6270	"ENSG00000034677"	"RNF19A"	chr8	-	100287500	100288267	100288206	100288267	100274952	100275161
6394	"ENSG00000283580"	"AC098484.3"	chr1	+	42775208	42775522	42775208	42775479	42789795	42789934
6410	"ENSG00000172716"	"SLFN11"	chr17	-	35367540	35367700	35367602	35367700	35366946	35367043
6429	"ENSG00000139644"	"TMBIM6"	chr12	+	49749617	49749856	49749617	49749734	49752463	49752549
6439	"ENSG00000132950"	"ZMYM5"	chr13	-	19851354	19852190	19851688	19852190	19835476	19835689
6440	"ENSG00000132950"	"ZMYM5"	chr13	-	19851354	19852190	19851688	19852190	19837464	19837821
6456	"ENSG00000113328"	"CCNG1"	chr5	+	163439256	163439520	163439256	163439346	163441077	163441331
6463	"ENSG00000166348"	"USP54"	chr10	-	73505307	73505426	73505322	73505426	73500654	73500838
6490	"ENSG00000137207"	"YIPF3"	chr6	-	43513068	43513451	43513358	43513451	43512760	43512874
6510	"ENSG00000139112"	"GABARAPL1"	chr12	+	10213835	10214187	10213835	10213974	10218062	10218141
6514	"ENSG00000182919"	"C11orf54"	chr11	+	93741962	93742094	93741962	93742066	93747301	93747448
6530	"ENSG00000070476"	"ZXDC"	chr3	-	126461269	126462220	126461534	126462220	126459652	126459737
6533	"ENSG00000119314"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112268048	112268195
6589	"ENSG00000125484"	"GTF3C4"	chr9	+	132677976	132679803	132677976	132678039	132683562	132683693
6641	"ENSG00000083799"	"CYLD"	chr16	+	50742761	50742841	50742761	50742822	50749575	50750202
6659	"ENSG00000179532"	"DNHD1"	chr11	+	6533680	6534173	6533680	6533806	6538382	6538510
6748	"ENSG00000198561"	"CTNND1"	chr11	+	57761796	57762068	57761796	57762046	57789036	57789155
6750	"ENSG00000198561"	"CTNND1"	chr11	+	57761796	57762119	57761796	57762068	57789036	57789155
6754	"ENSG00000198561"	"CTNND1"	chr11	+	57761796	57762119	57761796	57762046	57795576	57795729
6794	"ENSG00000168002"	"POLR2G"	chr11	+	62761794	62762866	62761794	62761904	62765181	62765232
6809	"ENSG00000047457"	"CP"	chr3	-	149176237	149176412	149176249	149176412	149165945	149166050
6855	"ENSG00000153827"	"TRIP12"	chr2	-	229807704	229807864	229807707	229807864	229805729	229805802
6881	"ENSG00000171204"	"TMEM126B"	chr11	+	85629131	85629262	85629131	85629203	85631144	85631316
6963	"ENSG00000121895"	"TMEM156"	chr4	-	38998622	38998909	38998639	38998909	38993737	38993998
6964	"ENSG00000121895"	"TMEM156"	chr4	-	38998622	38998909	38998639	38998909	38998459	38998540
6966	"ENSG00000150433"	"TMEM218"	chr11	-	125102636	125102809	125102733	125102809	125101200	125101303
6989	"ENSG00000196323"	"ZBTB44"	chr11	-	130236792	130237093	130237009	130237093	130236109	130236216
