ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
115	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37157160	37157214	37159698	37159745	115	8	10	7,2	17,11	222	149	0.110143477642	0.4541480782195816	0.349	0.217,0.109	0.186
116	"ENSG00000182670"	"TTC3"	chr21	+	37165549	37166615	37164050	37164215	37167554	37167620	116	175	2	151,98	0,0	298	149	0.529854458678	1.0	0.978	1.0,1.0	-0.022
118	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170	118	35	0	29,43	0,1	298	149	1	1.0	1.0	1.0,0.956	0.022
119	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36947332	36948287	119	11	0	6,0	0,2	295	149	0.0338047490662	0.20206422932319162	1.0	1.0,0.0	0.5
120	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36962035	36962170	120	11	15	10,0	12,22	295	149	0.0797392156092	0.3647913472056248	0.27	0.296,0.0	0.122
121	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36938831	36938994	36962035	36962170	121	0	15	2,2	12,22	298	149	0.163610433918	0.5906867955607394	0.0	0.077,0.043	-0.06
122	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36946008	36946154	36962035	36962170	122	2	2	2,0	4,0	298	149	1	1.0	0.333	0.2,NA	0.133
123	"ENSG00000159267"	"HLCS"	chr21	-	36948165	36948287	36938831	36938994	36962035	36962170	123	0	15	2,0	12,22	271	149	0.734671870756	1.0	0.0	0.084,0.0	-0.042
126	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36045581	36046011	36057108	36057204	126	6	0	10,0	0,4	187	149	0.00936957572458	0.08596377558565146	1.0	1.0,0.0	0.5
127	"ENSG00000185917"	"SETD4"	chr21	-	36057383	36057477	36057108	36057204	36058815	36058924	127	2	26	2,4	29,4	243	149	0.293951326582	0.8260666971345275	0.045	0.041,0.38	-0.165
134	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030	134	26	2	0,4	0,0	289	149	1	1.0	0.87	NA,1.0	-0.13
136	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33906500	33903934	33904021	33907340	33907453	136	1	403	0,0	192,264	201	149	1	1.0	0.002	0.0,0.0	0.002
139	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399	139	351	2	168,229	0,0	262	149	1	1.0	0.99	1.0,1.0	-0.01
140	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399	140	669	0	426,377	0,2	279	149	1	1.0	1.0	1.0,0.99	0.005
141	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458	141	166	1	58,54	0,0	287	149	1	1.0	0.989	1.0,1.0	-0.011
142	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015	142	210	2	90,112	0,0	298	149	0.529208341338	1.0	0.981	1.0,1.0	-0.019
144	"ENSG00000243646"	"IL10RB"	chr21	+	33276595	33276753	33267927	33268517	33279751	33279918	144	124	8	75,43	2,0	298	149	0.00713552118038	0.07112275826124496	0.886	0.949,1.0	-0.088
145	"ENSG00000243646"	"IL10RB"	chr21	+	33288103	33288261	33283093	33283241	33296183	33296239	145	32	0	17,19	2,0	298	149	0.913801227299	1.0	1.0	0.81,1.0	0.095
151	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754	151	81	7	60,56	5,0	216	149	0.148541808066	0.5537115541387346	0.889	0.892,1.0	-0.057
152	"ENSG00000159086"	"PAXBP1"	chr21	-	32750916	32751032	32748498	32748698	32751118	32751218	152	59	0	65,31	1,0	265	149	1	1.0	1.0	0.973,1.0	0.014
154	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32574095	32574124	32573283	32573368	32574575	32574676	154	0	2	2,0	0,0	178	149	1	1.0	0.0	1.0,NA	-1.0
161	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32467695	32467848	161	3	4	34,21	1,12	298	149	0.025886847519	0.167730679680789	0.273	0.944,0.467	-0.432
162	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848	162	3	4	66,46	1,12	273	149	0.00383561732984	0.04584133611407453	0.29	0.973,0.677	-0.535
163	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848	163	4	2	77,58	2,0	273	149	0.0088057892102	0.0826090480645331	0.522	0.955,1.0	-0.456
168	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32495116	32495170	32514813	32514880	168	6	0	2,8	2,0	239	149	0.349332760611	0.8861646331728124	1.0	0.384,1.0	0.308
180	"ENSG00000159079"	"CFAP298"	chr21	-	32607648	32607716	32604124	32604283	32609837	32609954	180	52	2	16,8	0,0	217	149	0.544132591027	1.0	0.947	1.0,1.0	-0.053
181	"ENSG00000142207"	"URB1"	chr21	-	32353932	32354103	32352709	32352906	32354858	32354997	181	14	2	25,70	0,0	298	149	0.0260634820954	0.16852260418379722	0.778	1.0,1.0	-0.222
185	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518	185	2419	4	202,195	1,0	246	149	1	1.0	0.997	0.992,1.0	0.001
206	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120	206	87	0	52,29	0,4	294	149	0.0741954639887	0.3490793531412795	1.0	1.0,0.786	0.107
240	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17788973	17793581	17796581	17797118	240	51	1	6,6	0,0	212	149	0.344963673012	0.8815042999990678	0.973	1.0,1.0	-0.027
241	"ENSG00000154640"	"BTG3"	chr21	-	17604144	17604276	17598616	17598824	17604859	17604997	241	0	11	2,0	11,5	281	149	0.405398162131	0.9461991212424676	0.0	0.088,0.0	-0.044
245	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16181590	16181687	16231055	16231115	245	1	3	5,0	7,0	271	149	1	1.0	0.155	0.282,NA	-0.127
246	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16194498	16194633	16231055	16231115	246	2	14	4,2	22,0	271	149	0.25471859218	0.766134722317203	0.073	0.091,1.0	-0.472
254	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16391613	16391685	254	11	26	2,2	37,2	294	149	0.0296872622052	0.18441829358416503	0.177	0.027,0.336	-0.005
256	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16231055	16231115	16487489	16487538	256	46	3	53,2	4,0	221	149	0.535720742776	1.0	0.912	0.899,1.0	-0.037
258	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16391613	16391685	16487489	16488343	258	2	33	0,0	37,0	298	149	1	1.0	0.029	0.0,NA	0.029
261	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16231055	16231115	16537378	16537439	261	10	2	12,0	0,0	198	149	1	1.0	0.79	1.0,NA	-0.21
262	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16419195	16419741	16537378	16537439	262	47	1	27,0	0,0	198	149	1	1.0	0.973	1.0,NA	-0.027
263	"ENSG00000215386"	"MIR99AHG"	chr21	+	16521718	16521816	16487489	16487538	16537378	16537439	263	2	67	0,0	36,0	247	149	1	1.0	0.018	0.0,NA	0.018
264	"ENSG00000215386"	"MIR99AHG"	chr21	+	16535033	16535709	16487489	16487538	16537378	16537439	264	13	67	5,0	36,0	298	149	1	1.0	0.088	0.065,NA	0.023
266	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16589352	16589467	266	45	2	22,0	0,0	210	149	1	1.0	0.941	1.0,NA	-0.059
267	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16594339	16594454	267	62	6	31,0	0,0	210	149	1	1.0	0.88	1.0,NA	-0.12
268	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16606993	16607087	268	54	3	23,2	2,0	210	149	0.369246190003	0.9094981481840582	0.927	0.891,1.0	-0.018
270	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16594339	16594454	270	2	26	0,0	12,0	185	149	1	1.0	0.058	0.0,NA	0.058
271	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16606993	16607135	271	2	14	0,0	3,2	185	149	0.233623165932	0.7333068245845896	0.103	0.0,0.0	0.103
273	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589467	16537378	16537439	16594339	16594454	273	6	26	2,0	12,0	264	149	1	1.0	0.115	0.086,NA	0.029
275	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589540	16537378	16537439	16594339	16594454	275	7	26	2,0	12,0	298	149	1	1.0	0.119	0.077,NA	0.042
276	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589557	16537378	16537439	16594339	16594454	276	7	26	2,0	12,0	298	149	1	1.0	0.119	0.077,NA	0.042
277	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16487489	16487538	16606993	16607087	277	22	3	2,0	2,0	264	149	1	1.0	0.805	0.361,NA	0.444
278	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16537280	16537439	16606993	16607087	278	42	14	14,0	3,2	264	149	0.287695994337	0.8200914635329266	0.629	0.725,0.0	0.267
282	"ENSG00000215386"	"MIR99AHG"	chr21	+	16631440	16631489	16630795	16630972	16640229	16645065	282	4	1	2,2	2,0	198	149	0.394448005459	0.93511566521062	0.751	0.429,1.0	0.036
283	"ENSG00000155313"	"USP25"	chr21	+	15777903	15778027	15765996	15766141	15791501	15791664	283	224	10	106,61	3,0	273	149	0.0309662421906	0.18953395850248533	0.924	0.951,1.0	-0.051
284	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15824965	15825061	284	177	1	106,63	6,0	277	149	0.0575841409261	0.2935396603051606	0.99	0.905,1.0	0.037
285	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15818697	15818846	15826203	15826365	285	77	1	46,17	0,0	245	149	0.415053170335	0.9532877935294567	0.979	1.0,1.0	-0.021
287	"ENSG00000155313"	"USP25"	chr21	+	15833347	15833548	15831400	15831629	15864267	15864446	287	103	2	59,45	0,0	298	149	0.825194133351	1.0	0.963	1.0,1.0	-0.037
288	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446	288	169	1	66,59	0,0	292	149	1	1.0	0.989	1.0,1.0	-0.011
290	"ENSG00000155313"	"USP25"	chr21	+	15849776	15849872	15842397	15842540	15864267	15864446	290	12	71	6,0	15,15	245	149	0.876797853637	1.0	0.093	0.196,0.0	-0.005
291	"ENSG00000229425"	"AJ009632.2"	chr21	-	15383028	15383173	15370533	15370911	15385621	15385689	291	2	0	2,0	4,0	294	149	1	1.0	1.0	0.202,NA	0.798
292	"ENSG00000229425"	"AJ009632.2"	chr21	-	15383028	15383173	15370533	15370911	15390577	15390618	292	2	0	0,0	4,4	294	149	2.30446998262e-06	0.00018996543430875134	1.0	0.0,0.0	1.0
294	"ENSG00000229425"	"AJ009632.2"	chr21	-	15385621	15385689	15383028	15383173	15390577	15390618	294	2	2	5,2	0,0	217	149	0.000745466660039	0.01502018326175234	0.407	1.0,1.0	-0.593
297	"ENSG00000229425"	"AJ009632.2"	chr21	-	15394472	15394506	15390577	15390618	15394999	15395129	297	2	0	0,4	5,2	183	149	0.000101920769318	0.0035467773335702084	1.0	0.0,0.62	0.69
306	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14825522	14825624	14857541	14857708	306	10	11	2,14	6,6	298	149	0.934668392173	1.0	0.312	0.143,0.538	-0.029
307	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14837181	14837823	14857541	14857708	307	1	4	0,4	0,0	298	149	1	1.0	0.111	NA,1.0	-0.889
310	"ENSG00000155304"	"HSPA13"	chr21	-	14375651	14375819	14371114	14374284	14378198	14378412	310	286	0	147,86	0,2	298	149	1	1.0	1.0	1.0,0.956	0.022
351	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50391866	50392015	351	21	0	8,1	2,2	275	149	0.000423015258081	0.010011976850650743	1.0	0.684,0.213	0.551
352	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135	352	22	23	11,2	16,24	275	149	0.018040304025	0.13146682059226888	0.341	0.271,0.043	0.184
353	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50372071	50372150	50393892	50394135	353	1	23	2,2	16,24	298	149	0.316680085897	0.8503702708020411	0.021	0.059,0.04	-0.029
354	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50388985	50389111	50393892	50394135	354	12	11	1,1	4,2	298	149	0.0201787202796	0.14180701966344506	0.353	0.111,0.2	0.197
355	"ENSG00000100239"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419348	50419462	355	10	0	3,4	0,2	262	149	0.496283959095	1.0	1.0	1.0,0.532	0.234
356	"ENSG00000100239"	"PPP6R2"	chr22	+	50436987	50437068	50436366	50436452	50437505	50437603	356	9	0	4,10	1,0	230	149	1	1.0	1.0	0.722,1.0	0.139
384	"ENSG00000054611"	"TBC1D22A"	chr22	+	46974289	46974399	46912073	46912188	46997633	46997709	384	4	0	9,13	2,0	259	149	0.671673763143	1.0	1.0	0.721,1.0	0.139
385	"ENSG00000075234"	"TTC38"	chr22	+	46269141	46269289	46268513	46268591	46272334	46272416	385	2	26	0,3	13,11	297	149	0.845128132651	1.0	0.037	0.0,0.12	-0.023
386	"ENSG00000075234"	"TTC38"	chr22	+	46281970	46282151	46281598	46281718	46283972	46284032	386	11	258	0,5	176,84	298	149	0.111673070863	0.4584495694584056	0.021	0.0,0.029	0.007
387	"ENSG00000075234"	"TTC38"	chr22	+	46292202	46292328	46289825	46289899	46292790	46292933	387	10	2	0,2	7,0	275	149	0.0886849968138	0.3919463112793594	0.73	0.0,1.0	0.23
388	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836	388	15	10	7,6	6,0	298	149	0.274562786744	0.8003927950262094	0.429	0.368,1.0	-0.255
390	"ENSG00000186951"	"PPARA"	chr22	+	46176752	46176836	46151883	46151970	46198341	46198410	390	6	1	5,0	0,0	233	149	1	1.0	0.793	1.0,NA	-0.207
392	"ENSG00000186951"	"PPARA"	chr22	+	46219811	46220014	46218262	46218401	46231791	46232239	392	129	1	142,61	0,0	298	149	0.583246007353	1.0	0.985	1.0,1.0	-0.015
395	"ENSG00000100376"	"FAM118A"	chr22	+	45337833	45337968	45336394	45336411	45340385	45340882	395	7	26	10,5	56,24	284	149	0.534576726656	1.0	0.124	0.086,0.099	0.032
399	"ENSG00000093000"	"NUP50"	chr22	+	45166308	45166430	45163986	45164296	45168167	45168246	399	0	6	0,2	2,0	271	149	0.21211819019	0.6960292667156901	0.0	0.0,1.0	-0.5
400	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171143	45168167	45168246	45171599	45171683	400	2	45	10,3	34,31	298	149	0.0198523028502	0.1401947641017381	0.022	0.128,0.046	-0.065
401	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171152	45168167	45168246	45171599	45171639	401	2	45	10,3	34,31	298	149	0.0198523028502	0.1401947641017381	0.022	0.128,0.046	-0.065
402	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171177	45168165	45168246	45171599	45171683	402	8	45	14,7	34,31	298	149	0.203479918019	0.6782663933966667	0.082	0.171,0.101	-0.054
405	"ENSG00000093000"	"NUP50"	chr22	+	45178237	45178900	45175893	45176080	45181285	45181367	405	106	0	101,113	2,0	298	149	1	1.0	1.0	0.962,1.0	0.019
406	"ENSG00000093000"	"NUP50"	chr22	+	45183401	45183520	45181285	45181367	45184452	45184504	406	184	1	178,131	0,0	268	149	1	1.0	0.99	1.0,1.0	-0.01
411	"ENSG00000188677"	"PARVB"	chr22	+	44151482	44151551	44147860	44147922	44157981	44158083	411	11	0	9,19	2,0	218	149	0.715716400591	1.0	1.0	0.755,1.0	0.123
412	"ENSG00000100347"	"SAMM50"	chr22	+	43968730	43968818	43964451	43964553	43972235	43972342	412	91	1	177,84	0,2	237	149	0.761965844652	1.0	0.983	1.0,0.964	0.001
415	"ENSG00000100227"	"POLDIP3"	chr22	-	42597672	42597737	42596185	42596365	42599697	42599793	415	0	4	0,2	2,4	214	149	0.773093948064	1.0	0.0	0.0,0.258	-0.129
424	"ENSG00000198951"	"NAGA"	chr22	-	42067764	42067936	42067112	42067290	42068438	42068574	424	13	0	12,7	0,2	298	149	0.584810329613	1.0	1.0	1.0,0.636	0.182
429	"ENSG00000198911"	"SREBF2"	chr22	+	41897051	41897161	41894819	41894937	41898648	41898781	429	27	0	60,35	0,2	259	149	0.683498827348	1.0	1.0	1.0,0.91	0.045
432	"ENSG00000100138"	"SNU13"	chr22	-	41682355	41682587	41680243	41680364	41688793	41688895	432	12	11	1,0	5,2	298	149	0.000226332171444	0.006560001974473154	0.353	0.091,0.0	0.307
441	"ENSG00000100413"	"POLR3H"	chr22	-	41533521	41533687	41532658	41532745	41540698	41540795	441	0	26	0,2	8,14	298	149	0.309338559653	0.8422026840734699	0.0	0.0,0.067	-0.034
449	"ENSG00000100395"	"L3MBTL2"	chr22	+	41206006	41206125	41205301	41205386	41209695	41209933	449	2	11	1,0	19,6	268	149	0.11000435124	0.4540620317039665	0.092	0.028,0.0	0.078
457	"ENSG00000100387"	"RBX1"	chr22	+	40967798	40967884	40964046	40964117	40972475	40973309	457	273	2	255,113	2,0	235	149	0.835126225726	1.0	0.989	0.988,1.0	-0.005
458	"ENSG00000196236"	"XPNPEP3"	chr22	+	40870047	40870139	40868998	40869115	40881769	40882177	458	4	15	9,8	34,9	241	149	0.399269101952	0.940886318512974	0.142	0.141,0.355	-0.106
459	"ENSG00000196236"	"XPNPEP3"	chr22	+	40922332	40922513	40914238	40914324	40924361	40924482	459	44	0	85,96	2,0	298	149	0.632094781276	1.0	1.0	0.955,1.0	0.022
460	"ENSG00000100372"	"SLC25A17"	chr22	-	40773936	40774019	40769629	40770981	40777039	40777135	460	73	2	51,39	2,1	232	149	0.844601114705	1.0	0.959	0.942,0.962	0.007
461	"ENSG00000100372"	"SLC25A17"	chr22	-	40776189	40776308	40773936	40774019	40777039	40777135	461	0	53	2,0	32,28	268	149	1	1.0	0.0	0.034,0.0	-0.017
462	"ENSG00000100372"	"SLC25A17"	chr22	-	40779757	40779894	40779008	40779125	40792524	40792676	462	0	44	4,0	27,29	286	149	0.571493591204	1.0	0.0	0.072,0.0	-0.036
463	"ENSG00000100372"	"SLC25A17"	chr22	-	40784512	40784604	40779008	40779125	40792524	40792676	463	0	44	2,0	27,29	241	149	0.652898671853	1.0	0.0	0.044,0.0	-0.022
464	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40794513	40794580	464	59	2	48,60	0,0	298	149	0.422069003357	0.9603728497685597	0.937	1.0,1.0	-0.063
465	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40799022	40799040	465	44	0	27,29	2,0	298	149	0.671803457479	1.0	1.0	0.871,1.0	0.065
466	"ENSG00000100372"	"SLC25A17"	chr22	-	40794513	40794580	40779008	40779125	40799022	40799040	466	2	0	6,0	2,0	216	149	1	1.0	1.0	0.674,NA	0.326
468	"ENSG00000100372"	"SLC25A17"	chr22	-	40797253	40797336	40794513	40794580	40799022	40799083	468	1	8	0,0	13,9	232	149	0.226517923419	0.7256070596518794	0.074	0.0,0.0	0.074
469	"ENSG00000100372"	"SLC25A17"	chr22	-	40797283	40797336	40794513	40794580	40799022	40799083	469	1	8	0,0	13,9	202	149	0.221293886048	0.7150002160239403	0.084	0.0,0.0	0.084
477	"ENSG00000284431"	"AL022238.3"	chr22	+	40348396	40348646	40346528	40346711	40349831	40350035	477	0	24	2,0	7,8	298	149	0.733460443191	1.0	0.0	0.125,0.0	-0.062
478	"ENSG00000239900"	"ADSL"	chr22	+	40364879	40365056	40364275	40364365	40366435	40366489	478	137	2	86,41	0,2	298	149	0.48630898238	1.0	0.972	1.0,0.911	0.016
479	"ENSG00000100359"	"SGSM3"	chr22	+	40401592	40401675	40400695	40400813	40402138	40402205	479	10	6	16,9	0,8	232	149	0.195952784063	0.6625163464878079	0.517	1.0,0.419	-0.193
485	"ENSG00000100335"	"MIEF1"	chr22	+	39509337	39509571	39504202	39504534	39511287	39511422	485	2	14	0,0	18,4	298	149	0.454209596277	0.9876424503546305	0.067	0.0,0.0	0.067
486	"ENSG00000100335"	"MIEF1"	chr22	+	39509421	39509571	39504202	39504534	39511287	39511438	486	2	14	4,0	18,4	298	149	0.504546457663	1.0	0.067	0.1,0.0	0.017
487	"ENSG00000100335"	"MIEF1"	chr22	+	39511287	39511438	39504202	39504534	39511848	39512026	487	14	1	18,4	0,0	298	149	0.403805161236	0.9441507401216432	0.875	1.0,1.0	-0.125
500	"ENSG00000100211"	"CBY1"	chr22	+	38665545	38665685	38656955	38657143	38668016	38668132	500	3	0	4,0	2,0	289	149	1	1.0	1.0	0.508,NA	0.492
506	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38485680	38486440	38493709	38493771	506	185	0	242,199	1,0	298	149	1	1.0	1.0	0.992,1.0	0.004
507	"ENSG00000100201"	"DDX17"	chr22	-	38489227	38489458	38488025	38488115	38492055	38492115	507	0	243	4,0	83,90	298	149	1	1.0	0.0	0.024,0.0	-0.012
508	"ENSG00000100201"	"DDX17"	chr22	-	38495795	38495937	38494885	38495046	38498084	38498150	508	863	0	995,527	3,5	291	149	1	1.0	1.0	0.994,0.982	0.012
516	"ENSG00000100129"	"EIF3L"	chr22	+	37850014	37850063	37848867	37849482	37851279	37851490	516	254	4	144,74	1,0	198	149	0.575761536629	1.0	0.98	0.991,1.0	-0.016
518	"ENSG00000100129"	"EIF3L"	chr22	+	37855564	37855644	37851279	37851490	37858678	37858740	518	614	2	266,162	4,3	229	149	0.278722537917	0.8079562270411232	0.995	0.977,0.972	0.021
519	"ENSG00000100129"	"EIF3L"	chr22	+	37855564	37855644	37851279	37851490	37862968	37863033	519	262	1	102,94	0,0	229	149	1	1.0	0.994	1.0,1.0	-0.006
520	"ENSG00000100129"	"EIF3L"	chr22	+	37858678	37858740	37851279	37851490	37862968	37863033	520	180	1	89,56	0,0	211	149	1	1.0	0.992	1.0,1.0	-0.008
522	"ENSG00000100129"	"EIF3L"	chr22	+	37858678	37858740	37855564	37855644	37862968	37863033	522	539	4	254,126	2,0	211	149	1	1.0	0.99	0.989,1.0	-0.004
523	"ENSG00000100129"	"EIF3L"	chr22	+	37886764	37886845	37877673	37878171	37888425	37888479	523	478	11	264,191	4,0	230	149	0.0297544236409	0.18467675480524248	0.966	0.977,1.0	-0.022
524	"ENSG00000100129"	"EIF3L"	chr22	+	37886949	37887071	37886764	37886845	37888425	37888631	524	0	375	0,2	211,136	271	149	1	1.0	0.0	0.0,0.008	-0.004
