ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1270	"ENSG00000072134"	"EPN2"	chr17	+	19333955	19336715	19335404	19336715	19331852	19332068
1292	"ENSG00000236088"	"COX10-AS1"	chr17	-	13892724	13892842	13892724	13892839	14034007	14034416
1295	"ENSG00000263400"	"TMEM220-AS1"	chr17	+	10736601	10736638	10736604	10736638	10729809	10729876
1597	"ENSG00000121274"	"TENT4B"	chr16	+	50225097	50225285	50225238	50225285	50224890	50224994
1625	"ENSG00000160014"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1649	"ENSG00000261740"	"BOLA2-SMG1P6"	chr16	-	29446801	29447026	29446801	29446922	29452108	29454113
1694	"ENSG00000170540"	"ARL6IP1"	chr16	-	18797924	18798044	18797924	18797952	18798722	18798834
1845	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
1975	"ENSG00000245750"	"DRAIC"	chr15	+	69671725	69671907	69671739	69671907	69592212	69592313
1976	"ENSG00000245750"	"DRAIC"	chr15	+	69671725	69671907	69671739	69671907	69628738	69628872
1986	"ENSG00000166794"	"PPIB"	chr15	-	64160103	64160197	64160103	64160193	64162040	64162154
1997	"ENSG00000137878"	"GCOM1"	chr15	+	57708713	57709358	57709184	57709358	57706491	57706955
2028	"ENSG00000166783"	"MARF1"	chr16	-	15622933	15623126	15622933	15623123	15625015	15625173
2097	"ENSG00000092439"	"TRPM7"	chr15	-	50583088	50583159	50583088	50583156	50589591	50589656
2121	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407137	25409087	25409207
2138	"ENSG00000275835"	"TUBGCP5"	chr15	-	23027191	23027309	23027191	23027306	23031949	23032029
2185	"ENSG00000205436"	"EXOC3L4"	chr14	+	103110030	103110559	103110359	103110559	103108395	103108517
2280	"ENSG00000119684"	"MLH3"	chr14	-	75030542	75030715	75030542	75030702	75032067	75032179
2305	"ENSG00000079134"	"THOC1"	chr18	-	225088	225403	225088	225139	226800	226901
2317	"ENSG00000139990"	"DCAF5"	chr14	-	69118138	69118275	69118138	69118194	69119193	69119230
2318	"ENSG00000139990"	"DCAF5"	chr14	-	69118138	69118278	69118138	69118194	69119193	69119230
2330	"ENSG00000100714"	"MTHFD1"	chr14	+	64448193	64448317	64448216	64448317	64447972	64448114
2366	"ENSG00000012983"	"MAP4K5"	chr14	-	50437893	50438011	50437893	50438008	50440012	50440073
2371	"ENSG00000165555"	"NOXRED1"	chr14	-	77405912	77406875	77405912	77406135	77407464	77407645
2468	"ENSG00000135423"	"GLS2"	chr12	-	56475623	56475977	56475623	56475682	56477659	56477718
2528	"ENSG00000138778"	"CENPE"	chr4	-	103138350	103138452	103138350	103138449	103140255	103140414
2535	"ENSG00000258458"	"AL160314.2"	chr14	-	22717095	22717220	22717095	22717217	22764122	22764242
2539	"ENSG00000082269"	"FAM135A"	chr6	+	70475409	70475549	70475458	70475549	70452491	70452571
2547	"ENSG00000146166"	"LGSN"	chr6	-	63285586	63285753	63285586	63285701	63293667	63293856
2614	"ENSG00000136986"	"DERL1"	chr8	-	123014148	123019305	123014148	123015585	123021446	123021499
2633	"ENSG00000166278"	"C2"	chr6	+	31945177	31945672	31945461	31945672	31944726	31944853
2643	"ENSG00000120008"	"WDR11"	chr10	+	120905875	120906855	120906775	120906855	120905318	120905416
2670	"ENSG00000248787"	"AC092903.2"	chr3	-	125908436	125908565	125908436	125908560	125908781	125908874
2676	"ENSG00000237975"	"FLG-AS1"	chr1	+	152314623	152314957	152314905	152314957	152313458	152314038
2728	"ENSG00000181991"	"MRPS11"	chr15	+	88475029	88475239	88475109	88475239	88472626	88472725
2729	"ENSG00000181991"	"MRPS11"	chr15	+	88475029	88475239	88475171	88475239	88472626	88472725
2751	"ENSG00000178338"	"ZNF354B"	chr5	+	178887608	178888122	178887620	178888122	178885613	178885733
2752	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178620673	178619837	178619896	178622392	178622459
2769	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18305084	18305178
2795	"ENSG00000113282"	"CLINT1"	chr5	-	157789362	157789567	157789362	157789513	157790599	157790651
2824	"ENSG00000131504"	"DIAPH1"	chr5	-	141534334	141534442	141534334	141534433	141571925	141572040
2853	"ENSG00000250167"	"AC034206.1"	chr5	+	135629236	135629376	135629239	135629376	135579184	135579597
2956	"ENSG00000133835"	"HSD17B4"	chr5	+	119492099	119493946	119493817	119493946	119489191	119489283
2971	"ENSG00000204120"	"GIGYF2"	chr2	+	232760479	232760591	232760483	232760591	232748986	232749082
2986	"ENSG00000001084"	"GCLC"	chr6	-	53514438	53514532	53514438	53514497	53516108	53516240
3002	"ENSG00000196605"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
3005	"ENSG00000082397"	"EPB41L3"	chr18	-	5489000	5489194	5489000	5489161	5630376	5630700
3084	"ENSG00000131503"	"ANKHD1"	chr5	+	140537337	140537589	140537388	140537589	140528183	140529796
3130	"ENSG00000048028"	"USP28"	chr11	-	113830866	113830946	113830866	113830943	113831919	113831993
3176	"ENSG00000002586"	"CD99"	chrX	+	2738199	2738256	2738202	2738256	2733356	2733374
3179	"ENSG00000169062"	"UPF3A"	chr13	+	114291604	114291792	114291633	114291792	114286518	114286629
3182	"ENSG00000215424"	"MCM3AP-AS1"	chr21	+	46240833	46242999	46240836	46242999	46236223	46236326
3252	"ENSG00000171557"	"FGG"	chr4	-	154609629	154610197	154609629	154609763	154611804	154611898
3266	"ENSG00000170390"	"DCLK2"	chr4	+	150220702	150220778	150220705	150220778	150198001	150198103
3305	"ENSG00000164066"	"INTU"	chr4	+	127685441	127687867	127687740	127687867	127684408	127684486
3306	"ENSG00000164066"	"INTU"	chr4	+	127687677	127687867	127687740	127687867	127684408	127684486
3309	"ENSG00000126522"	"ASL"	chr7	+	66089090	66089335	66089275	66089335	66088806	66088921
3316	"ENSG00000005700"	"IBTK"	chr6	-	82194478	82194642	82194478	82194595	82200140	82200253
3318	"ENSG00000137713"	"PPP2R1B"	chr11	-	111742052	111742665	111742052	111742144	111743375	111743530
3330	"ENSG00000077232"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182731029	182731107
3383	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819807	52819753	52819792	52820290	52820317
3384	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819792	52820290	52820317
3385	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819807	52820290	52820317
3400	"ENSG00000161912"	"ADCY10P1"	chr6	+	41108948	41109904	41109712	41109904	41108304	41108509
3433	"ENSG00000132466"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73141740	73141843
3460	"ENSG00000017260"	"ATP2C1"	chr3	+	130992930	130993001	130992950	130993001	130975331	130975488
3466	"ENSG00000122008"	"POLK"	chr5	+	75593877	75594049	75593965	75594049	75587025	75587058
3477	"ENSG00000154144"	"TBRG1"	chr11	+	124626812	124627050	124626903	124627050	124626472	124626609
3482	"ENSG00000138796"	"HADH"	chr4	+	108023473	108027760	108027687	108027760	108019539	108019666
3489	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122087596	122087694
3491	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086115	122091702	122091843
3492	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122091702	122091843
3534	"ENSG00000145734"	"BDP1"	chr5	+	71541453	71541682	71541456	71541682	71539041	71539078
3633	"ENSG00000164073"	"MFSD8"	chr4	-	127938782	127938838	127938782	127938836	127943751	127943992
3644	"ENSG00000113905"	"HRG"	chr3	+	186672786	186675190	186675088	186675190	186671622	186671789
3677	"ENSG00000285336"	"AC108734.3"	chr3	-	180711309	180711403	180711309	180711382	180725514	180725573
3678	"ENSG00000285336"	"AC108734.3"	chr3	-	180711309	180711403	180711309	180711382	180734486	180734606
3681	"ENSG00000088387"	"DOCK9"	chr13	-	98855897	98860522	98855897	98856031	98863018	98863132
3739	"ENSG00000168827"	"GFM1"	chr3	+	158653309	158653467	158653313	158653467	158652197	158652246
3776	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146521705	146521543	146521701	146521832	146522053
3790	"ENSG00000253438"	"PCAT1"	chr8	+	127339279	127339435	127339280	127339435	127013302	127013774
3821	"ENSG00000134897"	"BIVM"	chr13	+	102807145	102807745	102807283	102807745	102806276	102806350
3886	"ENSG00000166927"	"MS4A7"	chr11	+	60383128	60383288	60383179	60383288	60378500	60378616
3899	"ENSG00000187742"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89334024	89334155
3906	"ENSG00000173145"	"NOC3L"	chr10	-	94357173	94358215	94357173	94357331	94361664	94361872
3941	"ENSG00000163507"	"CIP2A"	chr3	-	108566496	108566639	108566496	108566638	108568154	108568314
3957	"ENSG00000144395"	"CCDC150"	chr2	+	196729192	196729861	196729792	196729861	196725972	196726099
4021	"ENSG00000156508"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519882	73520056
4024	"ENSG00000106459"	"NRF1"	chr7	+	129657342	129657574	129657345	129657574	129641724	129641822
4129	"ENSG00000136560"	"TANK"	chr2	+	161203483	161203595	161203486	161203595	161202862	161202979
4171	"ENSG00000169562"	"GJB1"	chrX	+	71223186	71223335	71223219	71223335	71222583	71222766
4177	"ENSG00000213585"	"VDAC1"	chr5	-	133992945	133993018	133992945	133993015	134004894	134004975
4204	"ENSG00000121940"	"CLCC1"	chr1	-	108950308	108950448	108950308	108950355	108954369	108954472
4308	"ENSG00000133731"	"IMPA1"	chr8	-	81681497	81681584	81681497	81681563	81686251	81686331
4311	"ENSG00000168894"	"RNF181"	chr2	+	85596952	85597178	85597103	85597178	85596518	85596649
4339	"ENSG00000159346"	"ADIPOR1"	chr1	-	202943757	202943945	202943757	202943863	202944982	202945169
4358	"ENSG00000189184"	"PCDH18"	chr4	-	137528731	137528820	137528731	137528817	137532254	137532494
4403	"ENSG00000246695"	"RASSF8-AS1"	chr12	-	25956638	25956764	25956638	25956761	25957452	25957585
4406	"ENSG00000240401"	"AC012358.2"	chr2	+	55329421	55329713	55329567	55329713	55308831	55308927
4412	"ENSG00000225746"	"MEG8"	chr14	+	100935771	100937488	100937402	100937488	100913431	100913521
4529	"ENSG00000134222"	"PSRC1"	chr1	-	109282679	109282736	109282679	109282731	109283073	109283186
4545	"ENSG00000163291"	"PAQR3"	chr4	-	78917760	78917899	78917760	78917880	78923856	78923947
4548	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64500882	64500548	64500773	64501056	64501143
4592	"ENSG00000139209"	"SLC38A4"	chr12	-	46792952	46793183	46792952	46793178	46803602	46803794
4593	"ENSG00000139209"	"SLC38A4"	chr12	-	46792952	46793183	46792952	46793178	46832326	46832408
4616	"ENSG00000154309"	"DISP1"	chr1	+	222836922	222837384	222837218	222837384	222835118	222835215
4617	"ENSG00000154309"	"DISP1"	chr1	+	222836995	222837380	222837218	222837380	222835118	222835215
4668	"ENSG00000197343"	"ZNF655"	chr7	+	99561887	99562494	99562367	99562494	99560532	99560695
4775	"ENSG00000172965"	"MIR4435-2HG"	chr2	-	111208755	111208977	111208755	111208936	111233627	111233739
4833	"ENSG00000106049"	"HIBADH"	chr7	-	27632335	27632445	27632335	27632441	27649472	27649633
4873	"ENSG00000196628"	"TCF4"	chr18	-	55350873	55351003	55350873	55351000	55461018	55461115
4897	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151197948	151198117
4922	"ENSG00000185946"	"RNPC3"	chr1	+	103551720	103551792	103551723	103551792	103550940	103551073
4924	"ENSG00000159214"	"CCDC24"	chr1	+	43993803	43993964	43993839	43993964	43992522	43992639
4925	"ENSG00000159214"	"CCDC24"	chr1	+	43993803	43993964	43993886	43993964	43992522	43992639
4926	"ENSG00000159214"	"CCDC24"	chr1	+	43993803	43993964	43993889	43993964	43992522	43992639
4952	"ENSG00000134759"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36159957	36160015
4954	"ENSG00000134759"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
4955	"ENSG00000134759"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
4965	"ENSG00000226688"	"ENTPD1-AS1"	chr10	-	95904829	95904938	95904829	95904935	96089265	96089307
4966	"ENSG00000117543"	"DPH5"	chr1	-	101001466	101001587	101001466	101001544	101013709	101013818
4969	"ENSG00000143393"	"PI4KB"	chr1	-	151315572	151316509	151315572	151315672	151326171	151326373
4989	"ENSG00000068097"	"HEATR6"	chr17	-	60066208	60066396	60066208	60066386	60067430	60067732
5025	"ENSG00000132549"	"VPS13B"	chr8	+	99431520	99431664	99431536	99431664	99391556	99391704
5040	"ENSG00000116353"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29220833	29220921
5079	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56639985	56640130
5092	"ENSG00000177200"	"CHD9"	chr16	+	53306233	53306397	53306236	53306397	53296955	53297158
5132	"ENSG00000158006"	"PAFAH2"	chr1	-	25990726	25990921	25990726	25990863	25997447	25997621
5133	"ENSG00000112096"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159684853	159685033
5155	"ENSG00000143093"	"STRIP1"	chr1	+	110049111	110050409	110050342	110050409	110047771	110047869
5158	"ENSG00000198408"	"OGA"	chr10	-	101792838	101792943	101792838	101792901	101797979	101798154
5222	"ENSG00000150995"	"ITPR1"	chr3	+	4727122	4727173	4727125	4727173	4711756	4711868
5244	"ENSG00000168389"	"MFSD2A"	chr1	+	39967627	39967916	39967803	39967916	39967085	39967169
5251	"ENSG00000230461"	"PROX1-AS1"	chr1	-	213832590	213832648	213832590	213832622	213966070	213966258
5447	"ENSG00000170248"	"PDCD6IP"	chr3	+	33828837	33828969	33828852	33828969	33827621	33827739
5484	"ENSG00000077157"	"PPP1R12B"	chr1	+	202567777	202567831	202567780	202567831	202564442	202564547
5493	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970478	31970342	31970378	31970605	31972252
5555	"ENSG00000131778"	"CHD1L"	chr1	+	147275353	147275468	147275405	147275468	147272381	147272475
5556	"ENSG00000131778"	"CHD1L"	chr1	+	147294383	147294517	147294408	147294517	147293924	147294014
5573	"ENSG00000090263"	"MRPS33"	chr7	-	141010418	141010660	141010418	141010617	141014550	141014679
5596	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82890735	82891102
5597	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82890750	82891095
5600	"ENSG00000168538"	"TRAPPC11"	chr4	+	183680119	183680267	183680207	183680267	183679352	183679486
5605	"ENSG00000175203"	"DCTN2"	chr12	-	57532732	57532810	57532732	57532807	57532983	57533303
5664	"ENSG00000177311"	"ZBTB38"	chr3	+	141438242	141438365	141438267	141438365	141427633	141427821
5665	"ENSG00000177311"	"ZBTB38"	chr3	+	141438242	141438365	141438267	141438365	141431722	141432243
5690	"ENSG00000108443"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59935192	59935300
5732	"ENSG00000144674"	"GOLGA4"	chr3	+	37281957	37282272	37282091	37282272	37273535	37273601
5820	"ENSG00000153707"	"PTPRD"	chr9	-	8485226	8485327	8485226	8485324	8485761	8486349
5830	"ENSG00000116001"	"TIA1"	chr2	-	70227734	70227822	70227734	70227791	70228343	70228462
5858	"ENSG00000157036"	"EXOG"	chr3	+	38501354	38501494	38501415	38501494	38497628	38497689
5879	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99414690	99414571	99414686	99415635	99415747
5880	"ENSG00000132424"	"PNISR"	chr6	-	99414571	99414690	99414571	99414686	99416348	99416428
5960	"ENSG00000067048"	"DDX3Y"	chrY	+	12914883	12915227	12915066	12915227	12914563	12914649
5965	"ENSG00000117262"	"GPR89A"	chr1	+	145646183	145646272	145646203	145646272	145645646	145645743
6002	"ENSG00000169398"	"PTK2"	chr8	-	140890542	140890769	140890542	140890603	140925561	140925749
6022	"ENSG00000163867"	"ZMYM6"	chr1	-	35030546	35030756	35030546	35030713	35031814	35031945
6046	"ENSG00000134255"	"CEPT1"	chr1	+	111147641	111148053	111147646	111148053	111143481	111143545
6089	"ENSG00000015153"	"YAF2"	chr12	-	42210547	42210680	42210547	42210619	42235613	42235755
6114	"ENSG00000197165"	"SULT1A2"	chr16	-	28592262	28592481	28592262	28592443	28596996	28597050
6148	"ENSG00000026025"	"VIM"	chr10	+	17235845	17236379	17236293	17236379	17235168	17235389
6173	"ENSG00000144357"	"UBR3"	chr2	+	169986644	169986794	169986733	169986794	169958437	169958526
6174	"ENSG00000144357"	"UBR3"	chr2	+	169986644	169986794	169986733	169986794	169964392	169964538
6192	"ENSG00000170581"	"STAT2"	chr12	-	56348751	56348851	56348751	56348804	56349344	56349509
6201	"ENSG00000169764"	"UGP2"	chr2	+	63885770	63885886	63885788	63885886	63885588	63885677
6254	"ENSG00000248429"	"FAM198B-AS1"	chr4	+	158176911	158177046	158176914	158177046	158172576	158172940
6265	"ENSG00000132837"	"DMGDH"	chr5	-	79055809	79055908	79055809	79055904	79063612	79063787
6288	"ENSG00000224081"	"SLC44A3-AS1"	chr1	-	94743837	94743993	94743837	94743961	94770261	94770313
6383	"ENSG00000005448"	"WDR54"	chr2	+	74425074	74425237	74425096	74425237	74424874	74424975
6407	"ENSG00000113812"	"ACTR8"	chr3	-	53873031	53873146	53873031	53873127	53874210	53874364
6509	"ENSG00000048707"	"VPS13D"	chr1	+	12341779	12341885	12341782	12341885	12335704	12335827
6525	"ENSG00000162613"	"FUBP1"	chr1	-	77955254	77955339	77955254	77955329	77956571	77956700
6560	"ENSG00000120798"	"NR2C1"	chr12	-	95028386	95028524	95028386	95028509	95049067	95049233
6595	"ENSG00000132693"	"CRP"	chr1	-	159713502	159713640	159713502	159713603	159714002	159714138
6596	"ENSG00000132693"	"CRP"	chr1	-	159713502	159713640	159713502	159713603	159714006	159714138
6617	"ENSG00000137776"	"SLTM"	chr15	-	58916934	58917020	58916934	58916999	58921445	58921584
6621	"ENSG00000086696"	"HSD17B2"	chr16	+	82090901	82098534	82098074	82098534	82070941	82071127
6654	"ENSG00000229180"	"AC006001.3"	chr7	-	66576754	66576932	66576754	66576929	66578528	66578727
6677	"ENSG00000138614"	"INTS14"	chr15	-	65605128	65605236	65605128	65605232	65607158	65607442
6679	"ENSG00000164136"	"IL15"	chr4	+	141719365	141719476	141719377	141719476	141656185	141656307
6725	"ENSG00000033178"	"UBA6"	chr4	-	67644697	67644778	67644697	67644774	67645937	67646016
6748	"ENSG00000152689"	"RASGRP3"	chr2	+	33511709	33511842	33511811	33511842	33447819	33447943
6810	"ENSG00000136463"	"TACO1"	chr17	+	63606312	63607464	63607286	63607464	63604533	63604640
6834	"ENSG00000123983"	"ACSL3"	chr2	+	222927016	222928936	222928861	222928936	222924455	222924595
6848	"ENSG00000166801"	"FAM111A"	chr11	+	59148796	59148953	59148835	59148953	59143082	59143304
6883	"ENSG00000115970"	"THADA"	chr2	-	43560233	43560385	43560233	43560381	43566697	43566821
6898	"ENSG00000106105"	"GARS1"	chr7	+	30628559	30631541	30631447	30631541	30626233	30626319
6914	"ENSG00000048342"	"CC2D2A"	chr4	+	15560530	15563522	15563309	15563522	15559164	15559257
6927	"ENSG00000198099"	"ADH4"	chr4	-	99143165	99143305	99143165	99143283	99144196	99144297
6930	"ENSG00000109332"	"UBE2D3"	chr4	-	102801453	102802638	102801453	102801559	102809671	102809703
6962	"ENSG00000115464"	"USP34"	chr2	-	61214059	61214278	61214059	61214218	61220309	61220457
6963	"ENSG00000115464"	"USP34"	chr2	-	61214059	61214694	61214059	61214218	61220309	61220457
7010	"ENSG00000197223"	"C1D"	chr2	-	68045987	68046410	68045987	68046043	68047172	68047319
7011	"ENSG00000197223"	"C1D"	chr2	-	68047172	68047319	68047172	68047315	68062944	68062994
7036	"ENSG00000181163"	"NPM1"	chr5	+	171406396	171407774	171407718	171407774	171405301	171405403
7037	"ENSG00000181163"	"NPM1"	chr5	+	171407699	171407774	171407718	171407774	171405301	171405403
7061	"ENSG00000126838"	"PZP"	chr12	-	9166051	9166202	9166051	9166199	9168868	9168974
7071	"ENSG00000115282"	"TTC31"	chr2	+	74491943	74492055	74492003	74492055	74491583	74491672
7119	"ENSG00000176728"	"TTTY14"	chrY	-	19045241	19045291	19045241	19045288	19048772	19048912
7138	"ENSG00000224078"	"SNHG14"	chr15	+	25108997	25109403	25109197	25109403	25107909	25108038
7252	"ENSG00000163938"	"GNL3"	chr3	+	52690591	52691071	52690944	52691071	52689073	52689206
7266	"ENSG00000169679"	"BUB1"	chr2	-	110641033	110641205	110641033	110641192	110641641	110641803
7273	"ENSG00000105993"	"DNAJB6"	chr7	+	157370763	157370868	157370789	157370868	157369359	157369475
7275	"ENSG00000188177"	"ZC3H6"	chr2	+	112321755	112321865	112321757	112321865	112317220	112317332
7276	"ENSG00000223960"	"CHROMR"	chr2	+	178430677	178430889	178430694	178430889	178426365	178426505
7278	"ENSG00000223960"	"CHROMR"	chr2	+	178430694	178430889	178430769	178430889	178426365	178426505
7296	"ENSG00000143947"	"RPS27A"	chr2	+	55234118	55234962	55234830	55234962	55233362	55233417
7302	"ENSG00000088179"	"PTPN4"	chr2	+	119882096	119882149	119882131	119882149	119877463	119877542
7308	"ENSG00000074054"	"CLASP1"	chr2	-	121407470	121407715	121407470	121407712	121410865	121410969
7391	"ENSG00000161813"	"LARP4"	chr12	+	50427761	50427909	50427764	50427909	50412404	50412453
7605	"ENSG00000198848"	"CES1"	chr16	-	55810926	55811010	55810926	55811007	55812335	55812430
7619	"ENSG00000178075"	"GRAMD1C"	chr3	+	113908957	113909120	113908972	113909120	113901030	113901146
7628	"ENSG00000143499"	"SMYD2"	chr1	+	214330949	214334308	214334199	214334308	214330167	214330278
7663	"ENSG00000102081"	"FMR1"	chrX	+	147944868	147945051	147944904	147945051	147940575	147940662
7664	"ENSG00000102081"	"FMR1"	chrX	+	147944868	147945051	147944943	147945051	147940575	147940662
7665	"ENSG00000102081"	"FMR1"	chrX	+	147944904	147945051	147944943	147945051	147940575	147940662
7672	"ENSG00000198721"	"ECI2"	chr6	-	4117307	4119275	4117307	4117451	4125249	4126237
7674	"ENSG00000198721"	"ECI2"	chr6	-	4133548	4133711	4133548	4133701	4135114	4135459
7676	"ENSG00000003402"	"CFLAR"	chr2	+	201149001	201149052	201149002	201149052	201140356	201140439
7678	"ENSG00000064012"	"CASP8"	chr2	+	201266460	201266791	201266486	201266791	201260535	201260613
7694	"ENSG00000122133"	"PAEP"	chr9	+	135565337	135565514	135565413	135565514	135562819	135562893
7695	"ENSG00000122133"	"PAEP"	chr9	+	135565409	135565514	135565413	135565514	135562819	135562893
7810	"ENSG00000162645"	"GBP2"	chr1	-	89106131	89108291	89106131	89107052	89109676	89109870
7888	"ENSG00000111011"	"RSRC2"	chr12	-	122518838	122519051	122518838	122519029	122521384	122521428
7918	"ENSG00000138642"	"HERC6"	chr4	+	88423859	88423973	88423860	88423973	88413076	88413266
8002	"ENSG00000227355"	"AL359644.1"	chr9	+	121375214	121375325	121375230	121375325	121370490	121370823
8027	"ENSG00000233452"	"STXBP5-AS1"	chr6	-	146911551	146911665	146911551	146911663	146915675	146915885
8069	"ENSG00000259347"	"AC087482.1"	chr15	-	66987157	66987647	66987157	66987262	67059139	67059253
8101	"ENSG00000130023"	"ERMARD"	chr6	+	169753863	169754032	169753943	169754032	169753037	169753181
8166	"ENSG00000003147"	"ICA1"	chr7	-	8235909	8236005	8235909	8235940	8262093	8262273
8198	"ENSG00000001631"	"KRIT1"	chr7	-	92235402	92236542	92235402	92235646	92237666	92237759
8200	"ENSG00000001631"	"KRIT1"	chr7	-	92242033	92242161	92242033	92242137	92244901	92245171
8202	"ENSG00000105926"	"MPP6"	chr7	+	24623662	24623784	24623665	24623784	24620051	24620220
8204	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26189926	26192338	26189926	26190460	26192494	26192577
8212	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196806	26197461	26196806	26197017	26197621	26197732
8246	"ENSG00000122545"	"SEPTIN7"	chr7	+	35832797	35832900	35832803	35832900	35831491	35831496
8283	"ENSG00000158604"	"TMED4"	chr7	-	44581722	44581823	44581722	44581806	44582053	44582241
8322	"ENSG00000268750"	"AC010522.1"	chr19	+	57856103	57856233	57856106	57856233	57820493	57820549
8384	"ENSG00000150637"	"CD226"	chr18	-	69947360	69947532	69947360	69947433	69956613	69956670
8414	"ENSG00000153956"	"CACNA2D1"	chr7	-	81997178	81997250	81997178	81997235	82005422	82005497
8429	"ENSG00000000971"	"CFH"	chr1	+	196740618	196742051	196741874	196742051	196728345	196728522
8430	"ENSG00000000971"	"CFH"	chr1	+	196740618	196742051	196741874	196742051	196737474	196737660
8453	"ENSG00000268658"	"LINC00664"	chr19	+	21491208	21491311	21491213	21491311	21490988	21491102
