ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
120	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36962035	36962170	120	13	15	10,0	12,22	295	149	0.0378346365649	0.20479383622791344	0.304	0.296,0.0	0.156
121	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36938831	36938994	36962035	36962170	121	3	15	11,4	12,22	1104	149	0.193716982349	0.625884240633646	0.026	0.11,0.024	-0.041
122	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36946008	36946154	36962035	36962170	122	5	2	11,2	4,0	1104	149	0.807709506983	1.0	0.252	0.271,1.0	-0.383
123	"ENSG00000159267"	"HLCS"	chr21	-	36948165	36948287	36938831	36938994	36962035	36962170	123	0	15	2,0	12,22	271	149	0.734671870756	1.0	0.0	0.084,0.0	-0.042
126	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36045581	36046011	36057108	36057204	126	6	0	10,0	0,4	187	149	0.00936957572458	0.07910017828411063	1.0	1.0,0.0	0.5
127	"ENSG00000185917"	"SETD4"	chr21	-	36057383	36057477	36057108	36057204	36058815	36058924	127	2	26	2,4	29,4	243	149	0.293951326582	0.7903059111188736	0.045	0.041,0.38	-0.165
134	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030	134	30	2	2,6	0,0	289	149	0.182640499267	0.6020498342451633	0.885	1.0,1.0	-0.115
136	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33906500	33903934	33904021	33907340	33907453	136	1	403	0,0	192,264	201	149	1	1.0	0.002	0.0,0.0	0.002
139	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399	139	359	2	175,234	0,0	262	149	1	1.0	0.99	1.0,1.0	-0.01
140	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399	140	684	0	440,400	0,2	279	149	1	1.0	1.0	1.0,0.991	0.004
141	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458	141	172	1	66,57	0,0	287	149	1	1.0	0.989	1.0,1.0	-0.011
142	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015	142	241	2	111,126	0,0	348	149	0.528815657661	1.0	0.981	1.0,1.0	-0.019
143	"ENSG00000159131"	"GART"	chr21	-	33529566	33529768	33528849	33528937	33530758	33530884	143	5	32	0,0	26,15	351	149	0.0101214113768	0.08318528819305465	0.062	0.0,0.0	0.062
144	"ENSG00000243646"	"IL10RB"	chr21	+	33276595	33276753	33267927	33268517	33279751	33279918	144	139	8	81,51	2,0	307	149	0.00712391439633	0.06551717023574677	0.894	0.952,1.0	-0.082
145	"ENSG00000243646"	"IL10RB"	chr21	+	33288103	33288261	33283093	33283241	33296183	33296239	145	34	0	17,19	2,0	307	149	0.920938500354	1.0	1.0	0.805,1.0	0.097
151	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754	151	81	7	60,56	5,0	216	149	0.148541808066	0.5260750621828115	0.889	0.892,1.0	-0.057
152	"ENSG00000159086"	"PAXBP1"	chr21	-	32750916	32751032	32748498	32748698	32751118	32751218	152	59	0	65,33	1,0	265	149	1	1.0	1.0	0.973,1.0	0.014
154	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32574095	32574124	32573283	32573368	32574575	32574676	154	0	2	2,0	0,0	178	149	1	1.0	0.0	1.0,NA	-1.0
155	"ENSG00000242220"	"TCP10L"	chr21	-	32577425	32577628	32576658	32576923	32578693	32578831	155	0	40	0,4	0,0	352	149	1	1.0	0.0	NA,1.0	-1.0
156	"ENSG00000242220"	"TCP10L"	chr21	-	32577425	32577676	32576658	32576923	32578693	32578831	156	0	40	0,6	0,0	400	149	1	1.0	0.0	NA,1.0	-1.0
161	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32467695	32467848	161	6	4	74,60	1,12	346	149	0.013174705385	0.09937764292051611	0.392	0.97,0.683	-0.434
162	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848	162	3	4	70,58	1,12	273	149	0.00244681050041	0.03138318263969137	0.29	0.974,0.725	-0.559
163	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848	163	4	2	81,70	2,0	273	149	0.00778664191415	0.06957643510984653	0.522	0.957,1.0	-0.456
168	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32495116	32495170	32514813	32514880	168	6	0	6,8	2,0	239	149	0.598442902442	1.0	1.0	0.652,1.0	0.174
174	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32575376	32576923	32574575	32574676	32578693	32578831	174	57	1	5,4	0,0	1696	149	0.668543887863	1.0	0.834	1.0,1.0	-0.166
180	"ENSG00000159079"	"CFAP298"	chr21	-	32607648	32607716	32604124	32604283	32609837	32609954	180	52	2	16,8	0,0	217	149	0.544132591027	1.0	0.947	1.0,1.0	-0.053
181	"ENSG00000142207"	"URB1"	chr21	-	32353932	32354103	32352709	32352906	32354858	32354997	181	18	2	33,88	0,0	320	149	0.038881037949	0.2084983166108329	0.807	1.0,1.0	-0.193
185	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518	185	2428	4	202,195	1,0	246	149	1	1.0	0.997	0.992,1.0	0.001
189	"ENSG00000248476"	"BACH1-IT1"	chr21	+	29361030	29361243	29351633	29351813	29361551	29361894	189	5	0	8,3	2,0	362	149	0.619103622247	1.0	1.0	0.622,1.0	0.189
206	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120	206	87	0	52,29	0,4	294	149	0.0741954639887	0.3301647759910552	1.0	1.0,0.786	0.107
208	"ENSG00000237484"	"LINC01684"	chr21	+	24441168	24441353	24438252	24438443	24441794	24441913	208	3	1	0,2	0,0	334	149	1	1.0	0.572	NA,1.0	-0.428
240	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17788973	17793581	17796581	17797118	240	51	1	6,6	0,0	212	149	0.344963673012	0.845410393115419	0.973	1.0,1.0	-0.027
241	"ENSG00000154640"	"BTG3"	chr21	-	17604144	17604276	17598616	17598824	17604859	17604997	241	0	11	2,0	11,5	281	149	0.405398162131	0.9137329018689309	0.0	0.088,0.0	-0.044
245	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16181590	16181687	16231055	16231115	245	3	3	5,0	7,0	271	149	1	1.0	0.355	0.282,NA	0.073
246	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16194498	16194633	16231055	16231115	246	4	14	4,2	22,0	271	149	0.483234339559	0.9829177515752872	0.136	0.091,1.0	-0.409
254	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16391613	16391685	254	11	26	2,2	37,2	294	149	0.0296872622052	0.1724130393724422	0.177	0.027,0.336	-0.005
256	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16231055	16231115	16487489	16487538	256	46	3	54,2	4,0	221	149	0.542229102976	1.0	0.912	0.901,1.0	-0.038
258	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16391613	16391685	16487489	16488343	258	3	33	5,0	37,0	344	149	1	1.0	0.038	0.055,NA	-0.017
259	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16419398	16419741	16487489	16488343	259	1	56	5,0	18,0	344	149	1	1.0	0.008	0.107,NA	-0.099
261	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16231055	16231115	16537378	16537439	261	10	2	12,0	0,0	198	149	1	1.0	0.79	1.0,NA	-0.21
262	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16419195	16419741	16537378	16537439	262	47	1	27,0	0,0	198	149	1	1.0	0.973	1.0,NA	-0.027
263	"ENSG00000215386"	"MIR99AHG"	chr21	+	16521718	16521816	16487489	16487538	16537378	16537439	263	2	67	0,0	36,0	247	149	1	1.0	0.018	0.0,NA	0.018
264	"ENSG00000215386"	"MIR99AHG"	chr21	+	16535033	16535709	16487489	16487538	16537378	16537439	264	30	67	39,19	36,0	825	149	0.0119720152755	0.09324842583558146	0.075	0.164,1.0	-0.507
266	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16589352	16589467	266	45	2	22,0	0,0	210	149	1	1.0	0.941	1.0,NA	-0.059
267	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16594339	16594454	267	62	6	31,0	0,0	210	149	1	1.0	0.88	1.0,NA	-0.12
268	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16606993	16607087	268	54	3	23,2	2,0	210	149	0.369246190003	0.8738369508878753	0.927	0.891,1.0	-0.018
270	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16594339	16594454	270	2	26	0,0	12,0	185	149	1	1.0	0.058	0.0,NA	0.058
271	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16606993	16607135	271	2	14	0,0	3,2	185	149	0.233623165932	0.7001981668594138	0.103	0.0,0.0	0.103
273	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589467	16537378	16537439	16594339	16594454	273	6	26	4,0	12,0	264	149	1	1.0	0.115	0.158,NA	-0.043
274	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589540	16487489	16487538	16594339	16594454	274	2	6	4,4	0,0	337	149	9.89537518592e-09	2.838240987701504e-06	0.128	1.0,1.0	-0.872
275	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589540	16537378	16537439	16594339	16594454	275	7	26	6,4	12,0	337	149	0.0722159060934	0.32420401293115514	0.106	0.181,1.0	-0.485
276	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589557	16537378	16537439	16594339	16594454	276	8	26	6,4	12,0	354	149	0.0929887643112	0.3858445182431818	0.115	0.174,1.0	-0.472
277	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16487489	16487538	16606993	16607087	277	22	3	2,0	2,0	264	149	1	1.0	0.805	0.361,NA	0.444
278	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16537280	16537439	16606993	16607087	278	42	14	14,0	3,2	264	149	0.287695994337	0.7845928937514615	0.629	0.725,0.0	0.267
282	"ENSG00000215386"	"MIR99AHG"	chr21	+	16631440	16631489	16630795	16630972	16640229	16645065	282	4	1	2,2	2,0	198	149	0.394448005459	0.9015842148881577	0.751	0.429,1.0	0.036
283	"ENSG00000155313"	"USP25"	chr21	+	15777903	15778027	15765996	15766141	15791501	15791664	283	229	10	108,61	3,0	273	149	0.0323216905537	0.18330536615056853	0.926	0.952,1.0	-0.05
284	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15824965	15825061	284	179	1	108,67	6,0	277	149	0.0624673445823	0.29246596384114587	0.99	0.906,1.0	0.037
285	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15818697	15818846	15826203	15826365	285	79	1	46,17	0,0	245	149	0.430547650686	0.9352522065148751	0.98	1.0,1.0	-0.02
287	"ENSG00000155313"	"USP25"	chr21	+	15833347	15833548	15831400	15831629	15864267	15864446	287	164	2	125,79	0,0	350	149	0.590705303368	1.0	0.972	1.0,1.0	-0.028
288	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446	288	178	1	68,62	0,0	292	149	1	1.0	0.989	1.0,1.0	-0.011
290	"ENSG00000155313"	"USP25"	chr21	+	15849776	15849872	15842397	15842540	15864267	15864446	290	12	71	6,0	15,15	245	149	0.876797853637	1.0	0.093	0.196,0.0	-0.005
291	"ENSG00000229425"	"AJ009632.2"	chr21	-	15383028	15383173	15370533	15370911	15385621	15385689	291	2	0	2,0	4,0	294	149	1	1.0	1.0	0.202,NA	0.798
292	"ENSG00000229425"	"AJ009632.2"	chr21	-	15383028	15383173	15370533	15370911	15390577	15390618	292	2	0	0,0	4,4	294	149	2.30446998262e-06	0.00017804164384241925	1.0	0.0,0.0	1.0
294	"ENSG00000229425"	"AJ009632.2"	chr21	-	15385621	15385689	15383028	15383173	15390577	15390618	294	2	2	5,2	0,0	217	149	0.000745466660039	0.013680618506419526	0.407	1.0,1.0	-0.593
297	"ENSG00000229425"	"AJ009632.2"	chr21	-	15394472	15394506	15390577	15390618	15394999	15395129	297	2	0	0,4	5,2	183	149	0.000101920769318	0.0033219800749585623	1.0	0.0,0.62	0.69
306	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14825522	14825624	14857541	14857708	306	17	11	4,20	6,6	307	149	0.940841191055	1.0	0.429	0.244,0.618	-0.002
307	"ENSG00000281903"	"LINC02246"	chr21	-	14853273	14853431	14837181	14837823	14857541	14857708	307	8	4	2,10	0,0	307	149	2.03617740386e-05	0.0009877828056865023	0.493	1.0,1.0	-0.507
310	"ENSG00000155304"	"HSPA13"	chr21	-	14375651	14375819	14371114	14374284	14378198	14378412	310	308	0	161,101	0,2	317	149	1	1.0	1.0	1.0,0.96	0.02
351	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50391866	50392015	351	21	0	12,3	2,2	275	149	0.00223151009878	0.029555672181128145	1.0	0.765,0.448	0.393
352	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135	352	22	23	15,4	16,24	275	149	0.111488869576	0.4336707240703333	0.341	0.337,0.083	0.131
353	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50372071	50372150	50393892	50394135	353	1	23	2,2	16,24	298	149	0.316680085897	0.8147074230529814	0.021	0.059,0.04	-0.029
354	"ENSG00000100239"	"PPP6R2"	chr22	+	50391866	50392015	50388985	50389111	50393892	50394135	354	12	11	1,1	4,2	298	149	0.0201787202796	0.13278489117743092	0.353	0.111,0.2	0.197
355	"ENSG00000100239"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419348	50419462	355	10	0	3,4	0,2	262	149	0.496283959095	0.9954310948770866	1.0	1.0,0.532	0.234
356	"ENSG00000100239"	"PPP6R2"	chr22	+	50436987	50437068	50436366	50436452	50437505	50437603	356	9	0	4,10	1,0	230	149	1	1.0	1.0	0.722,1.0	0.139
384	"ENSG00000054611"	"TBC1D22A"	chr22	+	46974289	46974399	46912073	46912188	46997633	46997709	384	4	0	9,13	2,0	259	149	0.671673763143	1.0	1.0	0.721,1.0	0.139
385	"ENSG00000075234"	"TTC38"	chr22	+	46269141	46269289	46268513	46268591	46272334	46272416	385	2	26	0,3	13,11	297	149	0.845128132651	1.0	0.037	0.0,0.12	-0.023
386	"ENSG00000075234"	"TTC38"	chr22	+	46281970	46282151	46281598	46281718	46283972	46284032	386	12	258	8,5	176,84	330	149	0.880428723102	1.0	0.021	0.02,0.026	-0.002
387	"ENSG00000075234"	"TTC38"	chr22	+	46292202	46292328	46289825	46289899	46292790	46292933	387	12	2	0,10	7,0	275	149	0.331466025709	0.8301391526840011	0.765	0.0,1.0	0.265
388	"ENSG00000186951"	"PPARA"	chr22	+	46175988	46176144	46151887	46151970	46176752	46176836	388	17	10	9,14	6,0	305	149	0.131764296325	0.4842965791243713	0.454	0.423,1.0	-0.258
390	"ENSG00000186951"	"PPARA"	chr22	+	46176752	46176836	46151883	46151970	46198341	46198410	390	6	1	5,1	0,0	233	149	0.465756053301	0.9680088961697689	0.793	1.0,1.0	-0.207
392	"ENSG00000186951"	"PPARA"	chr22	+	46219811	46220014	46218262	46218401	46231791	46232239	392	175	1	205,83	0,0	352	149	0.763454474323	1.0	0.987	1.0,1.0	-0.013
395	"ENSG00000100376"	"FAM118A"	chr22	+	45337833	45337968	45336394	45336411	45340385	45340882	395	9	26	12,7	56,24	284	149	0.467945149131	0.96985821972386	0.154	0.101,0.133	0.037
399	"ENSG00000093000"	"NUP50"	chr22	+	45166308	45166430	45163986	45164296	45168167	45168246	399	0	6	0,2	2,0	271	149	0.21211819019	0.6635555037646433	0.0	0.0,1.0	-0.5
400	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171143	45168167	45168246	45171599	45171683	400	2	45	10,3	34,31	305	149	0.0199252821085	0.1314942546050161	0.021	0.126,0.045	-0.064
401	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171152	45168167	45168246	45171599	45171639	401	2	45	10,3	34,31	314	149	0.020096528174	0.1323199240977343	0.021	0.122,0.044	-0.062
402	"ENSG00000093000"	"NUP50"	chr22	+	45170987	45171177	45168165	45168246	45171599	45171683	402	10	45	14,7	34,31	339	149	0.411643811638	0.9185625694685937	0.089	0.153,0.09	-0.033
403	"ENSG00000093000"	"NUP50"	chr22	+	45171808	45172037	45171599	45171683	45175893	45176080	403	7	53	9,4	43,70	378	149	0.787011256444	1.0	0.049	0.076,0.022	0.0
405	"ENSG00000093000"	"NUP50"	chr22	+	45178237	45178900	45175893	45176080	45181285	45181367	405	299	0	325,253	2,0	812	149	1	1.0	1.0	0.968,1.0	0.016
406	"ENSG00000093000"	"NUP50"	chr22	+	45183401	45183520	45181285	45181367	45184452	45184504	406	184	1	178,131	0,0	268	149	1	1.0	0.99	1.0,1.0	-0.01
411	"ENSG00000188677"	"PARVB"	chr22	+	44151482	44151551	44147860	44147922	44157981	44158083	411	11	0	9,19	2,0	218	149	0.715716400591	1.0	1.0	0.755,1.0	0.123
412	"ENSG00000100347"	"SAMM50"	chr22	+	43968730	43968818	43964451	43964553	43972235	43972342	412	91	1	177,84	0,2	237	149	0.761965844652	1.0	0.983	1.0,0.964	0.001
415	"ENSG00000100227"	"POLDIP3"	chr22	-	42597672	42597737	42596185	42596365	42599697	42599793	415	0	4	0,2	2,4	214	149	0.773093948064	1.0	0.0	0.0,0.258	-0.129
424	"ENSG00000198951"	"NAGA"	chr22	-	42067764	42067936	42067112	42067290	42068438	42068574	424	13	0	12,7	0,2	321	149	0.573625177851	1.0	1.0	1.0,0.619	0.191
429	"ENSG00000198911"	"SREBF2"	chr22	+	41897051	41897161	41894819	41894937	41898648	41898781	429	29	0	60,35	0,2	259	149	0.684590191158	1.0	1.0	1.0,0.91	0.045
431	"ENSG00000100138"	"SNU13"	chr22	-	41681225	41681559	41680243	41680364	41682355	41682456	431	2	12	6,0	1,0	483	149	1	1.0	0.049	0.649,NA	-0.6
432	"ENSG00000100138"	"SNU13"	chr22	-	41682355	41682587	41680243	41680364	41688793	41688895	432	12	11	1,0	5,2	381	149	0.000248386248069	0.00633978959754313	0.299	0.073,0.0	0.263
433	"ENSG00000100138"	"SNU13"	chr22	-	41687721	41688327	41680243	41680364	41688793	41688799	433	6	11	6,5	5,2	755	149	0.189877072056	0.6190466061773875	0.097	0.191,0.33	-0.164
441	"ENSG00000100413"	"POLR3H"	chr22	-	41533521	41533687	41532658	41532745	41540698	41540795	441	0	26	0,2	8,14	315	149	0.287940931017	0.7846417430989578	0.0	0.0,0.063	-0.032
449	"ENSG00000100395"	"L3MBTL2"	chr22	+	41206006	41206125	41205301	41205386	41209695	41209933	449	2	11	1,0	19,6	268	149	0.11000435124	0.43029159475703954	0.092	0.028,0.0	0.078
457	"ENSG00000100387"	"RBX1"	chr22	+	40967798	40967884	40964046	40964117	40972475	40973309	457	273	2	255,113	2,0	235	149	0.835126225726	1.0	0.989	0.988,1.0	-0.005
458	"ENSG00000196236"	"XPNPEP3"	chr22	+	40870047	40870139	40868998	40869115	40881769	40882177	458	4	15	9,8	34,9	241	149	0.399269101952	0.9075412395632088	0.142	0.141,0.355	-0.106
459	"ENSG00000196236"	"XPNPEP3"	chr22	+	40922332	40922513	40914238	40914324	40924361	40924482	459	59	0	132,137	2,0	330	149	1	1.0	1.0	0.968,1.0	0.016
460	"ENSG00000100372"	"SLC25A17"	chr22	-	40773936	40774019	40769629	40770981	40777039	40777135	460	73	2	51,39	2,1	232	149	0.844601114705	1.0	0.959	0.942,0.962	0.007
461	"ENSG00000100372"	"SLC25A17"	chr22	-	40776189	40776308	40773936	40774019	40777039	40777135	461	0	53	2,0	32,28	268	149	1	1.0	0.0	0.034,0.0	-0.017
462	"ENSG00000100372"	"SLC25A17"	chr22	-	40779757	40779894	40779008	40779125	40792524	40792676	462	0	44	4,2	27,29	286	149	0.0459191386759	0.23526876976462013	0.0	0.072,0.035	-0.053
463	"ENSG00000100372"	"SLC25A17"	chr22	-	40784512	40784604	40779008	40779125	40792524	40792676	463	0	44	4,0	27,29	241	149	0.3260552733	0.8243896012015633	0.0	0.084,0.0	-0.042
464	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40794513	40794580	464	63	2	57,63	0,0	301	149	0.453681020644	0.9562833365749724	0.94	1.0,1.0	-0.06
465	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40779008	40779125	40799022	40799040	465	48	0	36,32	2,0	301	149	0.526904137529	1.0	1.0	0.899,1.0	0.05
466	"ENSG00000100372"	"SLC25A17"	chr22	-	40794513	40794580	40779008	40779125	40799022	40799040	466	2	0	6,0	2,0	216	149	1	1.0	1.0	0.674,NA	0.326
468	"ENSG00000100372"	"SLC25A17"	chr22	-	40797253	40797336	40794513	40794580	40799022	40799083	468	1	8	0,0	13,9	232	149	0.226517923419	0.6907687883413414	0.074	0.0,0.0	0.074
469	"ENSG00000100372"	"SLC25A17"	chr22	-	40797283	40797336	40794513	40794580	40799022	40799083	469	1	8	0,0	13,9	202	149	0.221293886048	0.6815851690278399	0.084	0.0,0.0	0.084
