ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
100	"ENSG00000170889"	"RPS9"	chr19	+	54201486	54201609	54206275	54206462	54201159	54201281	54207397	54207647	100	23936	15985	28600	13664	272	298	0.018639052585	0.038299423119863014	0.621	0.696	-0.075
102	"ENSG00000105379"	"ETFB"	chr19	-	51350328	51350391	51353131	51353290	51346899	51347058	51354149	51354308	102	2465	1150	765	252	298	212	0.0319498956753	0.06028282202886792	0.604	0.684	-0.08
105	"ENSG00000169169"	"CPT1C"	chr19	+	49700683	49700855	49701316	49701418	49697325	49697465	49701496	49701634	105	3	0	0	6	298	251	8.44537857314e-07	8.631474182161165e-06	1.0	0.0	1.0
106	"ENSG00000142552"	"RCN3"	chr19	+	49539118	49539179	49542552	49542752	49537032	49537205	49543105	49543633	106	80	137	135	481	210	298	0.00101307251974	0.0033397995156263737	0.453	0.285	0.168
107	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49490231	49490297	49487509	49487644	49490474	49490576	107	6	24295	9	32717	222	215	1	1.0	0.0	0.0	0.0
108	"ENSG00000090554"	"FLT3LG"	chr19	+	49478962	49479047	49480297	49480476	49476422	49476566	49480551	49480620	108	17	83	20	47	234	298	0.0660234586561	0.11217577927007283	0.207	0.351	-0.144
109	"ENSG00000104872"	"PIH1D1"	chr19	-	49448000	49448062	49449474	49449654	49447826	49447908	49450781	49450848	109	311	250	492	235	298	211	0.00436476924286	0.011471859086365456	0.468	0.597	-0.129
112	"ENSG00000130529"	"TRPM4"	chr19	+	49166040	49166215	49168259	49168423	49158191	49158259	49168552	49168736	112	2	2	116	114	298	298	0.976042952009	1.0	0.5	0.504	-0.004
113	"ENSG00000104808"	"DHDH"	chr19	+	48939448	48939701	48942439	48942564	48934999	48935111	48944356	48944507	113	0	26	51	20	298	274	3.9901415505e-13	2.3275825711250002e-11	0.0	0.701	-0.701
114	"ENSG00000142227"	"EMP3"	chr19	+	48326829	48326922	48327520	48327623	48325990	48326053	48329351	48329492	114	9	181	20	2536	242	252	0.00103667403529	0.003401586678295313	0.049	0.008	0.041
115	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48246074	48246381	48240961	48241063	48249522	48249633	115	1	5	0	10	298	254	0.237200428517	0.3323021346802535	0.146	0.0	0.146
121	"ENSG00000142273"	"CBLC"	chr19	+	44782369	44782491	44784263	44784401	44781206	44781363	44790003	44790091	121	88	163	16	30	271	287	0.940243500138	0.9843027668443668	0.364	0.361	0.003
122	"ENSG00000142273"	"CBLC"	chr19	+	44782369	44782491	44784263	44784417	44781206	44781363	44790003	44790091	122	88	13	16	0	271	298	0.00526239031181	0.013526339846757652	0.882	1.0	-0.118
123	"ENSG00000142273"	"CBLC"	chr19	+	44784263	44784401	44790003	44790091	44782369	44782491	44792382	44792514	123	55	76	15	21	287	237	0.949203707669	0.9912122258104923	0.374	0.371	0.003
128	"ENSG00000079385"	"CEACAM1"	chr19	-	42516772	42516865	42518947	42519235	42512349	42512479	42521266	42521521	128	294	8	135	0	298	242	0.0448468882981	0.0805632723917964	0.968	1.0	-0.032
135	"ENSG00000076928"	"ARHGEF1"	chr19	+	41904948	41905036	41905174	41905261	41904215	41904383	41905759	41905827	135	145	183	310	595	237	236	0.0303235152951	0.0576919523001991	0.441	0.342	0.099
136	"ENSG00000267107"	"PCAT19"	chr19	-	41456615	41456918	41474465	41474539	41456360	41456487	41479080	41479284	136	2	0	31	39	223	298	0.00190077797845	0.005669934310717329	1.0	0.515	0.485
137	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41494539	41495427	41456360	41456487	41500583	41500644	137	244	22	614	177	298	298	5.56800353502e-06	4.176002651265e-05	0.917	0.776	0.141
138	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41495301	41495427	41456360	41456487	41500583	41500644	138	249	22	632	177	275	298	6.35456179376e-06	4.715399210917315e-05	0.925	0.795	0.13
139	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41494648	41495301	41495427	41479080	41479284	41500583	41500644	139	680	4	1507	0	275	258	1	1.0	0.994	1.0	-0.006
140	"ENSG00000090013"	"BLVRB"	chr19	-	40451363	40451492	40458173	40458545	40447764	40448046	40465609	40465764	140	1420	2328	2972	2070	298	278	7.54481332965e-09	1.377748521066522e-07	0.363	0.573	-0.21
141	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807	141	41	71	108	39	181	208	1.16933553618e-07	1.6049703437764706e-06	0.399	0.761	-0.362
142	"ENSG00000130755"	"GMFG"	chr19	-	39329543	39329626	39333076	39333126	39328999	39329073	39335260	39335310	142	201	212	743	713	199	232	0.602493037553	0.6986390827505797	0.525	0.549	-0.024
143	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335260	39335310	39329543	39329626	39335434	39335531	143	400	248	1331	877	199	199	0.714974464593	0.7973692913676579	0.617	0.603	0.014
144	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335434	39335531	39329543	39329626	39335973	39336005	144	130	256	280	872	246	199	0.0171540900508	0.035880068831354583	0.291	0.206	0.085
150	"ENSG00000239382"	"ALKBH6"	chr19	-	36010893	36011045	36011403	36011464	36010566	36010683	36013020	36013089	150	46	67	61	85	210	298	0.878878490905	0.9340307848686741	0.493	0.505	-0.012
151	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013000	36013089	36010893	36011045	36013343	36013422	151	83	46	155	18	238	210	1.34382391093e-06	1.2711847806094594e-05	0.614	0.884	-0.27
152	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013020	36013089	36010893	36011045	36013343	36013422	152	83	46	142	18	218	210	5.47141820983e-06	4.118361295721505e-05	0.635	0.884	-0.249
154	"ENSG00000267120"	"AD000671.2"	chr19	-	35739709	35740088	35740379	35740564	35739251	35739626	35741023	35741228	154	379	947	43	142	298	298	0.20579637331	0.2954014927894737	0.286	0.232	0.054
155	"ENSG00000267120"	"AD000671.2"	chr19	-	35739709	35740088	35741023	35741228	35739251	35739626	35742395	35742619	155	22	934	121	127	298	298	0	0.0	0.023	0.488	-0.465
156	"ENSG00000267120"	"AD000671.2"	chr19	-	35744625	35744738	35745124	35745212	35744322	35744421	35745347	35745432	156	12	31	12	105	237	262	0.0125413183869	0.027491407737463468	0.3	0.112	0.188
157	"ENSG00000105677"	"TMEM147"	chr19	+	35546525	35546585	35546671	35547029	35545887	35545957	35547118	35547240	157	233	580	469	716	209	298	0.00433360641083	0.011418536339702632	0.364	0.483	-0.119
158	"ENSG00000161249"	"DMKN"	chr19	-	35505938	35505986	35509910	35509961	35505717	35505765	35510183	35510252	158	1	10	306	301	200	197	0.00121674417935	0.0038755686477454547	0.09	0.5	-0.41
159	"ENSG00000161249"	"DMKN"	chr19	-	35505938	35506049	35509910	35509961	35505717	35505765	35510183	35510252	159	1	0	306	145	200	260	0.0096285602771	0.02213645974128118	1.0	0.733	0.267
161	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35507457	35507511	35505938	35505986	35509910	35509961	161	0	1	28	117	203	209	0.0148240066855	0.03170103262683299	0.0	0.198	-0.198
162	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35509910	35509961	162	0	1	148	117	185	209	0.00463226457067	0.012099198505481341	0.0	0.588	-0.588
163	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35510183	35510252	163	0	2	23	66	185	209	0.00741514274911	0.017898620428886205	0.0	0.282	-0.282
164	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35509910	35509961	35505938	35505986	35510183	35510252	164	1	2	586	66	200	209	0.0552606775773	0.09686763181329716	0.343	0.903	-0.56
170	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252	170	1	0	586	23	200	185	0.0984522462018	0.15782421146853434	1.0	0.959	0.041
171	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35506125	35506185	35510183	35510252	171	2	0	364	7	200	185	0.356623959728	0.4608678864177231	1.0	0.98	0.02
172	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35507457	35507511	35510183	35510211	172	1	0	329	55	200	185	0.0200141033615	0.04068694778233301	1.0	0.847	0.153
174	"ENSG00000105697"	"HAMP"	chr19	+	35282493	35282667	35284788	35284848	35280715	35280927	35284937	35285143	174	202	37621	0	107	298	209	1	1.0	0.004	0.0	0.004
175	"ENSG00000266964"	"FXYD1"	chr19	+	35139918	35140140	35140596	35140629	35139737	35139767	35141131	35141206	175	19	1006	0	38	298	182	0.807875773395	0.8754071847933437	0.011	0.0	0.011
176	"ENSG00000266964"	"FXYD1"	chr19	+	35140075	35140140	35140596	35140629	35139440	35139588	35141131	35141206	176	1322	1019	49	38	214	182	0.989639121072	1.0	0.525	0.523	0.002
177	"ENSG00000266964"	"FXYD1"	chr19	+	35140075	35140140	35140596	35140629	35139725	35139767	35141131	35141206	177	426	1006	77	38	214	182	1.45886858149e-10	4.314963410040845e-09	0.265	0.633	-0.368
179	"ENSG00000126249"	"PDCD2L"	chr19	+	34404929	34404990	34409160	34409510	34404648	34404815	34413736	34413847	179	8	73	23	25	210	298	2.47590922353e-06	2.1135810444768292e-05	0.135	0.566	-0.431
180	"ENSG00000257103"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	180	88	46	356	291	272	298	0.0598726157682	0.10339463586894825	0.677	0.573	0.104
181	"ENSG00000021488"	"SLC7A9"	chr19	-	32843854	32843951	32858439	32858543	32842167	32842317	32859840	32859964	181	19	35	6	0	253	246	2.52590103097e-05	0.00014653017030488952	0.345	1.0	-0.655
191	"ENSG00000186010"	"NDUFA13"	chr19	+	19526024	19526260	19527280	19527352	19515735	19516332	19527700	19527770	191	2	1611	0	1168	298	221	1	1.0	0.001	0.0	0.001
192	"ENSG00000186010"	"NDUFA13"	chr19	+	19526181	19526260	19527280	19527352	19516224	19516332	19527700	19527770	192	3048	1611	3157	1168	228	221	0.0165391516696	0.03473221850616	0.647	0.724	-0.077
193	"ENSG00000186010"	"NDUFA13"	chr19	+	19526181	19526260	19527280	19527372	19516260	19516332	19527700	19527770	193	3048	6	3157	6	228	241	1	1.0	0.998	0.998	0.0
194	"ENSG00000105705"	"SUGP1"	chr19	-	19310096	19310200	19316421	19316593	19305848	19306076	19320462	19320509	194	33	41	116	57	298	253	0.00303042045642	0.008400786821240106	0.406	0.633	-0.227
195	"ENSG00000105701"	"FKBP8"	chr19	-	18537600	18537773	18539370	18539459	18533269	18533347	18541678	18541995	195	8	2151	0	1884	238	298	1	1.0	0.005	0.0	0.005
196	"ENSG00000105655"	"ISYNA1"	chr19	-	18436683	18436877	18437598	18437760	18436329	18436479	18437859	18437988	196	27	33	82	87	298	298	0.656238321366	0.7478056562684381	0.45	0.485	-0.035
197	"ENSG00000099331"	"MYO9B"	chr19	+	17177796	17177886	17180926	17181040	17175662	17175741	17183828	17183868	197	0	19	18	162	239	263	0.00607813138225	0.015213439693355186	0.0	0.109	-0.109
198	"ENSG00000214046"	"SMIM7"	chr19	-	16647095	16647261	16659394	16659447	16630750	16631724	16659958	16660000	198	33	15	27	36	202	298	0.00819792145706	0.019423780218263513	0.764	0.525	0.239
199	"ENSG00000214046"	"SMIM7"	chr19	-	16647119	16647261	16659394	16659447	16631042	16631724	16659958	16660066	199	33	4	27	64	202	291	3.85730447583e-10	1.0253594176256963e-08	0.922	0.378	0.544
200	"ENSG00000214046"	"SMIM7"	chr19	-	16655237	16655368	16659157	16659255	16654034	16654125	16659394	16659447	200	12	0	0	6	247	280	3.63939633985e-09	7.42012845988835e-08	1.0	0.0	1.0
201	"ENSG00000214046"	"SMIM7"	chr19	-	16659394	16659447	16659958	16660000	16646341	16647261	16660084	16660144	201	4	45	13	146	191	202	0.95246347713	0.993134708030288	0.086	0.086	0.0
202	"ENSG00000268790"	"AC008764.4"	chr19	-	16647095	16647261	16659394	16659447	16578334	16578409	16659958	16660000	202	29	4	27	13	202	298	0.0291261744664	0.05590947566676417	0.914	0.754	0.16
203	"ENSG00000268790"	"AC008764.4"	chr19	-	16647119	16647261	16659394	16659447	16578334	16578409	16659958	16660000	203	29	4	27	13	202	291	0.029097674342	0.05590947566676417	0.913	0.749	0.164
204	"ENSG00000268790"	"AC008764.4"	chr19	-	16654034	16654125	16659394	16659447	16647095	16647261	16659958	16660000	204	191	441	371	472	202	240	0.00087150647994	0.0029189212246794258	0.34	0.483	-0.143
205	"ENSG00000268790"	"AC008764.4"	chr19	-	16659394	16659447	16659958	16660000	16654034	16654125	16660084	16660104	205	4	262	7	320	191	202	0.500530965191	0.6054810062794355	0.016	0.023	-0.007
207	"ENSG00000127507"	"ADGRE2"	chr19	-	14754953	14755127	14755653	14755877	14752328	14752526	14756237	14756345	207	11	3	17	69	298	298	1.65767672282e-05	0.00010268793858176991	0.786	0.198	0.588
210	"ENSG00000105607"	"GCDH"	chr19	+	12891270	12891395	12891486	12891522	12891159	12891202	12891830	12891974	210	20	24	5	56	274	185	1.02798517205e-05	7.10121335955592e-05	0.36	0.057	0.303
212	"ENSG00000130164"	"LDLR"	chr19	+	11102663	11102786	11105219	11105600	11100222	11100345	11106564	11106687	212	24	54	131	205	272	298	0.210411420551	0.30058774364428575	0.327	0.412	-0.085
213	"ENSG00000079805"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	213	131	15	890	390	288	288	1.44189983364e-06	1.3280656362473683e-05	0.897	0.695	0.202
215	"ENSG00000270011"	"ZNF559-ZNF177"	chr19	+	9333014	9333113	9337795	9337858	9324694	9324780	9338493	9338582	215	0	1	4	24	248	212	0.0299096496045	0.05704837799223433	0.0	0.125	-0.125
216	"ENSG00000270011"	"ZNF559-ZNF177"	chr19	+	9333014	9333113	9337795	9338017	9324694	9324780	9338493	9338582	216	0	2	4	28	248	298	0.0202163571826	0.04105836565131528	0.0	0.147	-0.147
217	"ENSG00000099785"	"MARCHF2"	chr19	+	8421788	8422016	8426608	8426804	8413304	8413420	8430657	8430867	217	166	327	96	307	298	298	0.0180923866141	0.03750642832143139	0.337	0.238	0.099
218	"ENSG00000167774"	"AC010323.1"	chr19	-	8316495	8316645	8320856	8320906	8311411	8311595	8321307	8321379	218	2	1431	0	1312	199	298	1	1.0	0.002	0.0	0.002
219	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616	219	12	377	13	254	266	298	0.28442248821	0.3838606846021851	0.034	0.054	-0.02
220	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616	220	12	492	13	323	266	298	0.256552950225	0.353749964197308	0.027	0.043	-0.016
221	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251109	8251249	8210705	8210862	8254498	8254616	221	12	351	13	228	266	289	0.249377990807	0.3468170733077483	0.036	0.058	-0.022
222	"ENSG00000090661"	"CERS4"	chr19	+	8257878	8257985	8261687	8261844	8256948	8257077	8261929	8262418	222	380	712	187	122	256	298	4.22839729897e-08	6.676416787847368e-07	0.383	0.641	-0.258
223	"ENSG00000182566"	"CLEC4G"	chr19	-	7729820	7729936	7730018	7730167	7728957	7729504	7730350	7730440	223	1575	1633	26	46	298	265	0.0521405631351	0.09193550174954661	0.462	0.334	0.128
225	"ENSG00000125734"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711	225	16	34	83	125	200	232	0.311433158669	0.41393014759803803	0.353	0.435	-0.082
231	"ENSG00000167733"	"HSD11B1L"	chr19	+	5684818	5684905	5684964	5685119	5681023	5681271	5686899	5686991	231	5	9	34	16	236	298	0.0312468572997	0.05913614752603961	0.412	0.729	-0.317
232	"ENSG00000167733"	"HSD11B1L"	chr19	+	5684988	5685119	5686415	5686527	5684818	5684905	5686899	5686991	232	26	13	35	27	280	261	0.307630220628	0.4095139425268061	0.651	0.547	0.104
233	"ENSG00000167733"	"HSD11B1L"	chr19	+	5684992	5685119	5686415	5686527	5684818	5684905	5686899	5686991	233	8	13	0	27	276	261	1.63124336023e-05	0.00010143642542778105	0.368	0.0	0.368
235	"ENSG00000178078"	"STAP2"	chr19	-	4324454	4324529	4325215	4325308	4324042	4324197	4325395	4325545	235	326	311	138	69	242	224	0.00281113327048	0.007871173157344	0.492	0.649	-0.157
237	"ENSG00000060566"	"CREB3L3"	chr19	+	4156994	4157295	4159663	4159782	4154898	4155027	4164502	4164640	237	482	1153	1	1	298	268	0.769943118254	0.8434431655364631	0.273	0.473	-0.2
238	"ENSG00000060566"	"CREB3L3"	chr19	+	4156997	4157295	4159663	4159782	4154898	4155027	4164502	4164640	238	502	1153	0	1	298	268	0.00952951748979	0.02201538694010891	0.281	0.0	0.281
240	"ENSG00000060566"	"CREB3L3"	chr19	+	4168350	4168457	4170139	4170208	4164502	4164640	4171090	4171175	240	1088	1834	0	1	256	218	0.00759674057188	0.01825303798735469	0.336	0.0	0.336
241	"ENSG00000267059"	"AC005943.1"	chr19	-	1581091	1581269	1582621	1582712	1578338	1578538	1584539	1584677	241	107	431	294	277	240	298	6.48370246381e-14	5.2368366053850005e-12	0.236	0.569	-0.333
244	"ENSG00000101181"	"MTG2"	chr20	+	62197851	62197967	62198633	62198852	62195801	62195949	62199118	62199257	244	71	229	82	90	265	298	1.19880762713e-05	8.043118265089457e-05	0.259	0.506	-0.247
246	"ENSG00000087586"	"AURKA"	chr20	-	56388686	56388784	56390555	56390665	56388155	56388202	56392153	56392215	246	0	3	8	27	259	247	0.00794805396295	0.018923938007023806	0.0	0.22	-0.22
247	"ENSG00000064787"	"BCAS1"	chr20	-	53966905	53967073	53975388	53975430	53953431	53953695	53985286	53985499	247	0	3	12	23	191	298	0.00278714085865	0.007814413622383177	0.0	0.449	-0.449
251	"ENSG00000000419"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	251	261	3	366	20	245	230	0.00207310731443	0.006114501910537922	0.988	0.945	0.043
252	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923	252	20	20	49	14	175	245	0.00511449801363	0.013162311064488971	0.583	0.831	-0.248
259	"ENSG00000175063"	"UBE2C"	chr20	+	45814383	45814470	45815389	45815540	45813436	45813464	45815853	45815913	259	17	0	223	17	236	298	0.0257956896832	0.050721861736629216	1.0	0.943	0.057
260	"ENSG00000175063"	"UBE2C"	chr20	+	45814383	45814470	45815540	45815745	45813436	45813464	45815853	45815913	260	17	15	223	483	236	298	0.021580712609	0.04336282429520077	0.589	0.368	0.221
261	"ENSG00000175063"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45813436	45813464	45815853	45815913	261	0	15	17	483	298	298	0.0884174112482	0.14341940043113513	0.0	0.034	-0.034
262	"ENSG00000175063"	"UBE2C"	chr20	+	45815389	45815540	45815540	45815745	45814383	45814470	45815853	45815913	262	0	38	26	1009	298	298	0.101651426632	0.16245661790502283	0.0	0.025	-0.025
