ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
15	"ENSG00000160209"	"PDXK"	chr21	+	43752517	43752629	43753582	43753719	43750499	43750545	43755697	43755764	15	0,363,4,0,238	4,466,0,0,343	58,0,0,0,967,4,2,32,203,394,507,64,35,0,65,27	45,0,0,0,1494,1,8,33,297,564,763,69,47,6,90,28	261	286	1	1.0	0.0,0.461,1.0,NA,0.432	0.585,NA,NA,NA,0.415,0.814,0.215,0.515,0.428,0.434,0.421,0.504,0.449,0.0,0.442,0.514	0.032
16	"ENSG00000160208"	"RRP1B"	chr21	+	43672307	43672365	43673869	43673955	43669883	43669966	43674635	43674697	16	16,0,8,6,21	25,3,20,31,45	13,4,2,0,21,7,5,9,22,42,22,11,26,4,62,4	56,22,14,6,0,18,11,13,33,60,20,8,34,17,18,3	207	235	0.0998667896678	0.7901341568972873	0.421,0.0,0.312,0.18,0.346	0.209,0.171,0.14,0.0,1.0,0.306,0.34,0.44,0.431,0.443,0.555,0.61,0.465,0.211,0.796,0.602	-0.168
17	"ENSG00000160207"	"HSF2BP"	chr21	-	43592224	43592328	43613829	43613947	43529185	43529962	43630321	43630454	17	0,0,0,0,3	0,0,0,0,5	1,0,1,0,0,0,0,4,6,1,11,0,0,2,4,0	0,0,0,1,0,2,0,0,1,1,72,3,0,1,0,0	267	253	1	1.0	NA,NA,NA,NA,0.362	1.0,NA,1.0,0.0,NA,0.0,NA,1.0,0.85,0.487,0.126,0.0,NA,0.655,1.0,NA	-0.194
18	"ENSG00000160191"	"PDE9A"	chr21	+	42686191	42686262	42687916	42687994	42653778	42653883	42698967	42699011	18	0,0,0,0,8	0,0,0,0,38	0,0,0,0,0,0,0,2,6,4,18,0,2,0,1,6	0,0,0,0,7,0,2,5,6,17,20,6,4,2,7,3	220	227	1	1.0	NA,NA,NA,NA,0.178	NA,NA,NA,NA,0.0,NA,0.0,0.292,0.508,0.195,0.481,0.0,0.34,0.0,0.128,0.674	-0.06
19	"ENSG00000160191"	"PDE9A"	chr21	+	42687916	42687994	42698967	42699011	42653778	42653883	42733355	42733426	19	0,0,0,0,0	0,0,0,1,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0	227	193	1	1.0	NA,NA,NA,0.0,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,0.0,NA,NA,NA,NA	-0.333
20	"ENSG00000160191"	"PDE9A"	chr21	+	42687916	42687994	42732069	42732124	42653778	42653883	42733355	42733426	20	0,0,0,0,0	7,0,2,4,22	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,6,0,11,0,3,2,4,6,6,33,2,11,14,3,24	227	204	1	1.0	0.0,NA,0.0,0.0,0.0	NA,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0	-0.01
21	"ENSG00000160191"	"PDE9A"	chr21	+	42698967	42699011	42732069	42732124	42653778	42653883	42733355	42733426	21	0,0,0,1,0	7,0,2,4,22	0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0	0,6,0,11,0,3,2,4,6,6,33,2,11,14,3,24	193	204	1	1.0	0.0,NA,0.0,0.209,0.0	NA,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.114,0.346,0.0,0.0,0.0,0.0	0.017
23	"ENSG00000160191"	"PDE9A"	chr21	+	42731769	42731949	42732069	42732124	42698967	42699011	42733355	42733426	23	0,0,0,0,43	7,0,2,6,36	0,0,0,0,5,0,0,2,15,22,33,3,2,0,2,4	0,6,0,11,17,3,2,9,14,17,85,8,13,16,6,26	329	204	1	1.0	0.0,NA,0.0,0.0,0.425	NA,0.0,NA,0.0,0.154,0.0,0.0,0.121,0.399,0.445,0.194,0.189,0.087,0.0,0.171,0.087	-0.026
24	"ENSG00000160191"	"PDE9A"	chr21	+	42743775	42743860	42751115	42751197	42733355	42733426	42753989	42754064	24	13,0,4,7,31	4,1,0,0,28	0,2,4,12,17,4,3,7,7,13,63,7,23,20,12,23	2,0,0,0,0,0,0,2,18,28,54,7,2,0,1,5	234	231	0.751378379658	1.0	0.762,0.0,1.0,1.0,0.522	0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.776,0.277,0.314,0.535,0.497,0.919,1.0,0.922,0.82	-0.097
26	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39508997	39509027	39475134	39475215	39511679	39511809	26	4,21,4,5,22	0,0,0,0,4	2,9,0,1,7,1,0,0,17,42,32,5,6,2,4,16	0,0,0,0,0,0,0,0,0,9,25,1,0,0,0,6	242	179	1	1.0	1.0,1.0,1.0,1.0,0.803	1.0,1.0,NA,1.0,1.0,1.0,NA,NA,1.0,0.775,0.486,0.787,1.0,1.0,1.0,0.664	0.06
27	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39511679	39511809	39475134	39475215	39515087	39515270	27	0,0,0,0,1	4,17,4,9,25	0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2	4,1,5,1,33,4,2,0,3,29,101,5,2,5,8,0	179	279	1	1.0	0.0,0.0,0.0,0.0,0.059	0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,0.051,0.072,0.0,0.0,0.0,0.0,1.0	-0.063
28	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39511679	39511809	39499822	39499915	39515087	39515207	28	0,8,0,0,8	4,17,4,7,25	2,0,0,0,3,2,2,2,6,13,10,2,0,0,4,3	4,1,5,1,33,4,2,0,2,31,101,6,2,5,8,0	179	279	0.442948594458	1.0	0.0,0.423,0.0,0.0,0.333	0.438,0.0,0.0,0.0,0.124,0.438,0.609,1.0,0.824,0.395,0.134,0.342,0.0,0.0,0.438,1.0	-0.208
29	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39499822	39499915	39511679	39511809	39475134	39475215	39515087	39515321	29	4,21,4,5,22	4,17,4,9,25	2,9,0,1,7,1,0,0,17,41,32,4,6,2,4,16	4,1,5,1,33,4,2,0,3,29,101,5,2,5,8,0	242	279	1	1.0	0.536,0.587,0.536,0.39,0.504	0.366,0.912,0.0,0.536,0.196,0.224,0.0,NA,0.867,0.62,0.268,0.48,0.776,0.316,0.366,1.0	0.049
30	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819766	38821585	38821704	38818424	38818646	38822673	38823783	30	219,2573,258,184,3393	39,1677,82,33,2051	690,48,26,14,2338,86,173,587,970,1586,3754,379,330,92,584,613	362,20,6,10,1290,16,25,261,526,963,1866,149,58,22,230,532	413	268	0.493571331062	1.0	0.785,0.499,0.671,0.783,0.518	0.553,0.609,0.738,0.476,0.54,0.777,0.818,0.593,0.545,0.517,0.566,0.623,0.787,0.731,0.622,0.428	0.031
31	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44312104	44312294	44306680	44306754	44312977	44313143	31	0,40,4,0,114	2,171,0,0,1103	16,0,0,0,103,0,3,21,18,118,153,7,8,0,29,34	24,0,0,0,509,2,0,48,483,830,658,48,4,0,84,100	227	339	1	1.0	0.0,0.259,1.0,NA,0.134	0.499,NA,NA,NA,0.232,0.0,1.0,0.395,0.053,0.175,0.258,0.179,0.749,NA,0.34,0.337	-0.003
32	"ENSG00000182670"	"TTC3"	chr21	+	37129002	37129063	37132681	37132766	37126079	37126143	37135379	37135411	32	253,17,46,123,216	182,4,39,51,114	80,72,92,82,31,77,60,32,90,146,47,32,77,88,144,9	103,43,84,49,59,32,16,17,64,69,33,23,63,58,56,15	210	234	0.28352784053	1.0	0.608,0.826,0.568,0.729,0.679	0.464,0.651,0.55,0.651,0.369,0.728,0.807,0.677,0.61,0.702,0.613,0.608,0.577,0.628,0.741,0.401	0.071
33	"ENSG00000182670"	"TTC3"	chr21	+	37148545	37148647	37150077	37150170	37147480	37147603	37151892	37152029	33	468,0,58,266,172	7,0,2,8,3	96,158,249,169,18,84,45,27,107,139,70,52,185,135,286,7	1,7,8,10,0,0,4,0,17,1,0,4,4,9,6,0	251	242	1	1.0	0.985,NA,0.965,0.97,0.982	0.989,0.956,0.968,0.942,1.0,1.0,0.916,1.0,0.859,0.993,1.0,0.926,0.978,0.935,0.979,1.0	0.01
34	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37158130	37158203	37156654	37156906	37159698	37159745	34	92,0,14,27,27	32,1,8,12,19	14,23,63,24,0,22,11,3,19,36,13,10,36,55,21,6	3,3,2,3,26,9,16,6,15,10,6,3,4,4,12,0	203	222	0.344536383603	1.0	0.759,0.0,0.657,0.711,0.608	0.836,0.893,0.972,0.897,0.0,0.728,0.429,0.354,0.581,0.797,0.703,0.785,0.908,0.938,0.657,1.0	-0.17
35	"ENSG00000159267"	"HLCS"	chr21	-	36896859	36897131	36930250	36930433	36767217	36767285	36936448	36937392	35	59,39,19,21,86	92,40,19,47,128	40,24,27,8,26,21,20,11,35,71,56,18,50,18,64,11	59,39,30,35,28,23,13,18,62,84,66,19,46,24,61,15	332	421	0.483468044851	1.0	0.448,0.553,0.559,0.362,0.46	0.462,0.438,0.533,0.225,0.541,0.537,0.661,0.437,0.417,0.517,0.518,0.546,0.58,0.487,0.571,0.482	-0.021
36	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36946008	36946154	36936448	36937392	36962035	36962170	36	7,0,4,7,10	73,26,41,58,177	7,8,3,4,0,4,0,0,22,3,8,6,0,8,0,0	47,22,21,31,45,35,50,24,84,166,79,32,79,40,164,24	295	312	0.874603891057	1.0	0.092,0.0,0.094,0.113,0.056	0.136,0.278,0.131,0.12,0.0,0.108,0.0,0.0,0.217,0.019,0.097,0.165,0.0,0.175,0.0,0.0	-0.019
37	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36947332	36948287	36936448	36937392	36962035	36962170	37	18,14,3,16,24	73,26,41,58,177	22,4,13,3,0,11,2,6,33,26,10,11,13,7,43,4	47,22,21,31,45,35,50,24,84,166,79,32,79,40,164,24	1104	312	0.692999983187	1.0	0.065,0.132,0.02,0.072,0.037	0.117,0.049,0.149,0.027,0.0,0.082,0.011,0.066,0.1,0.042,0.035,0.089,0.044,0.047,0.069,0.045	0.004
38	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36962035	36962170	36936448	36937392	36990157	36990234	38	23,0,6,18,17	49,24,26,34,106	9,2,18,16,0,3,1,3,5,8,11,2,5,15,8,7	36,13,7,13,24,23,28,12,68,113,52,22,68,10,121,12	284	312	0.374539281742	1.0	0.34,0.0,0.202,0.368,0.15	0.215,0.145,0.739,0.575,0.0,0.125,0.038,0.215,0.075,0.072,0.189,0.091,0.075,0.622,0.068,0.391	-0.015
39	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36947332	36948287	36936448	36937392	36962035	36962170	39	18,14,3,16,24	7,0,4,7,10	22,4,13,3,0,11,2,6,33,26,10,11,13,7,43,4	7,8,3,4,0,4,0,0,22,3,8,6,0,8,0,0	1104	295	1	1.0	0.407,1.0,0.167,0.379,0.391	0.456,0.118,0.537,0.167,NA,0.424,1.0,1.0,0.286,0.698,0.25,0.329,1.0,0.19,1.0,1.0	-0.095
40	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36947332	36948287	36938831	36938994	36962035	36962170	40	18,14,3,16,29	11,0,13,11,20	22,4,13,3,0,11,4,7,32,33,10,12,17,7,43,8	10,9,5,8,14,10,0,2,34,12,15,9,2,12,12,0	1104	295	0.775386816791	1.0	0.304,1.0,0.058,0.28,0.279	0.37,0.106,0.41,0.091,0.0,0.227,1.0,0.483,0.201,0.424,0.151,0.263,0.694,0.135,0.489,1.0	0.006
41	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36948165	36948287	36938831	36938994	36962035	36962170	41	4,4,0,6,15	11,0,13,11,20	8,0,0,2,9,2,0,2,13,12,8,1,10,1,22,2	10,9,5,8,14,10,0,2,34,12,15,9,2,12,12,0	271	295	1	1.0	0.284,1.0,0.0,0.373,0.449	0.465,0.0,0.0,0.214,0.412,0.179,NA,0.521,0.294,0.521,0.367,0.108,0.845,0.083,0.666,1.0	0.043
42	"ENSG00000185917"	"SETD4"	chr21	-	36045581	36046011	36048307	36048396	36043781	36043956	36053582	36053620	42	11,14,4,8,28	33,81,29,18,99	23,3,1,2,33,2,8,4,45,40,34,5,15,5,62,15	62,10,2,8,210,37,18,30,99,107,202,41,24,17,88,20	238	579	0.47131920595	1.0	0.448,0.296,0.251,0.52,0.408	0.474,0.422,0.549,0.378,0.277,0.116,0.52,0.245,0.525,0.476,0.291,0.229,0.603,0.417,0.632,0.646	-0.04
43	"ENSG00000185917"	"SETD4"	chr21	-	36048307	36048396	36053582	36053620	36045581	36046011	36057108	36057204	43	3,2,6,2,21	2,9,9,6,22	10,4,6,2,54,10,0,2,29,14,23,7,11,4,32,1	7,3,6,4,51,5,1,6,16,15,31,4,14,5,31,3	187	238	0.200278035281	1.0	0.656,0.22,0.459,0.298,0.549	0.645,0.629,0.56,0.389,0.574,0.718,0.0,0.298,0.698,0.543,0.486,0.69,0.5,0.505,0.568,0.298	-0.07
44	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36057108	36057204	36045581	36046011	36058815	36058924	44	45,11,19,12,18	0,5,0,0,0	19,6,10,3,73,22,8,1,39,28,45,14,11,20,0,2	4,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0	245	187	1	1.0	1.0,0.627,1.0,1.0,1.0	0.784,1.0,1.0,1.0,0.918,1.0,1.0,0.433,1.0,1.0,1.0,0.914,1.0,1.0,NA,1.0	-0.011
45	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36057108	36057204	36048307	36048396	36058815	36058924	45	45,11,19,12,18	7,9,3,4,11	19,8,10,5,73,22,4,1,38,28,45,14,11,20,0,2	8,1,0,2,16,4,6,1,3,5,24,4,4,4,27,1	245	187	0.890751704582	1.0	0.831,0.483,0.829,0.696,0.555	0.644,0.859,1.0,0.656,0.777,0.808,0.337,0.433,0.906,0.81,0.589,0.728,0.677,0.792,0.0,0.604	0.015
46	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33909081	33909211	33903934	33904021	33912288	33912399	46	921,1450,352,942,1504	607,1512,359,829,1309	383,412,298,295,2540,203,180,284,476,1727,3356,207,693,1212,662,81	507,311,165,151,1946,175,234,307,461,1322,2454,290,682,995,581,86	279	262	0.971934553655	1.0	0.588,0.474,0.479,0.516,0.519	0.415,0.554,0.629,0.647,0.551,0.521,0.419,0.465,0.492,0.551,0.562,0.401,0.488,0.534,0.517,0.469	0.002
47	"ENSG00000159131"	"GART"	chr21	-	33505560	33505702	33505973	33506104	33504411	33504527	33509782	33509920	47	150,129,83,132,116	119,301,124,133,148	108,75,50,60,140,34,23,24,45,114,176,32,71,90,138,25	126,64,59,100,313,27,63,47,66,117,310,34,103,96,136,5	280	291	0.850378683434	1.0	0.567,0.308,0.41,0.508,0.449	0.471,0.549,0.468,0.384,0.317,0.567,0.275,0.347,0.415,0.503,0.371,0.494,0.417,0.493,0.513,0.839	-0.016
48	"ENSG00000159131"	"GART"	chr21	-	33505973	33506104	33509782	33509920	33505560	33505702	33511251	33511458	48	74,96,89,61,183	188,171,121,187,125	119,34,18,38,183,37,29,33,110,178,299,35,62,63,122,44	110,79,78,90,206,56,18,40,54,82,275,31,58,117,136,7	287	280	0.0460048517125	0.5611913287879456	0.277,0.354,0.418,0.241,0.588	0.513,0.296,0.184,0.292,0.464,0.392,0.611,0.446,0.665,0.679,0.515,0.524,0.51,0.344,0.467,0.86	-0.11
49	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33511251	33511458	33505973	33506104	33516988	33517141	49	85,107,100,74,427	144,136,88,122,123	208,41,27,30,264,55,86,85,213,394,407,66,110,59,409,59	89,77,60,69,134,37,31,24,40,126,189,28,89,91,147,22	356	287	0.0643812079448	0.6613736201244542	0.322,0.388,0.478,0.328,0.737	0.653,0.3,0.266,0.26,0.614,0.545,0.691,0.741,0.811,0.716,0.635,0.655,0.499,0.343,0.692,0.684	-0.118
50	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33531488	33531557	33528849	33528937	33532344	33532456	50	32,1,44,47,185	101,13,32,66,182	80,30,30,17,55,31,29,29,128,239,112,27,58,32,84,47	73,34,16,20,137,25,20,28,35,134,175,31,43,34,104,22	218	275	0.0417727449306	0.5394767577591654	0.286,0.088,0.634,0.473,0.562	0.58,0.527,0.703,0.517,0.336,0.61,0.647,0.566,0.822,0.692,0.447,0.524,0.63,0.543,0.505,0.729	-0.178
51	"ENSG00000159086"	"PAXBP1"	chr21	-	32761058	32761162	32762095	32762317	32759401	32759994	32764347	32764524	51	147,17,99,109,178	108,16,58,99,121	64,53,37,43,50,82,68,45,221,144,71,35,111,99,138,24	46,36,25,14,75,47,13,11,108,109,52,19,54,50,66,6	371	253	0.0227850287333	0.38883444993104477	0.481,0.42,0.538,0.429,0.501	0.487,0.501,0.502,0.677,0.313,0.543,0.781,0.736,0.583,0.474,0.482,0.557,0.584,0.575,0.588,0.732	-0.096
52	"ENSG00000166979"	"EVA1C"	chr21	+	32495026	32495170	32501414	32501495	32467695	32467848	32514813	32515389	52	8,37,6,5,97	0,1,0,0,0	82,51,17,41,148,54,89,65,133,254,697,50,99,17,92,50	0,0,1,0,0,0,0,0,3,0,16,0,6,0,0,0	293	230	1	1.0	1.0,0.967,1.0,1.0,1.0	1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,0.972,1.0,0.972,1.0,0.928,1.0,1.0,1.0	0.006
53	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32587312	32587477	32582199	32582415	32603160	32603292	53	0,0,0,0,0	4,27,7,10,40	0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0	0,0,0,0,0,2,0,0,0,7,11,0,0,0,0,6	314	294	1	1.0	0.0,0.0,0.0,0.0,0.0	NA,1.0,NA,NA,NA,0.0,NA,NA,1.0,0.118,0.078,NA,NA,NA,NA,0.0	-0.366
54	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32602271	32602367	32582199	32582415	32603160	32603292	54	46,144,22,39,123	4,27,7,10,40	24,28,7,16,381,9,4,22,32,128,396,54,51,25,186,44	0,0,0,0,0,2,0,0,0,7,11,0,0,0,0,6	245	294	0	0.0	0.932,0.865,0.79,0.824,0.787	1.0,1.0,1.0,1.0,1.0,0.844,1.0,1.0,1.0,0.956,0.977,1.0,1.0,1.0,1.0,0.898	-0.14
55	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32587312	32587477	32602271	32602367	32582199	32582415	32603160	32603292	55	46,144,22,39,123	0,0,0,0,0	24,28,7,16,381,9,4,22,32,128,396,54,51,25,186,44	0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0	245	314	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.973,1.0,1.0,1.0,1.0,1.0,1.0,0.932,0.994,0.998,1.0,1.0,1.0,1.0,1.0	0.006
56	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32607648	32607716	32609837	32610005	32604124	32604283	32612104	32612146	56	99,99,36,59,273	32,53,11,5,90	36,37,43,24,432,11,6,51,120,285,629,43,27,40,237,45	11,3,0,2,131,4,2,9,59,90,201,20,11,15,98,8	317	217	0.61631227851	1.0	0.679,0.561,0.691,0.89,0.675	0.691,0.894,1.0,0.891,0.693,0.653,0.673,0.795,0.582,0.684,0.682,0.595,0.627,0.646,0.623,0.794	-0.021
