ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
166	"ENSG00000160181"	"TFF2"	chr21	-	42349880	42350030	42347485	42347632	42350878	42350994
169	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899347	41885111	41889344	41901621	41901652
170	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899362	41885111	41889344	41901621	41901749
171	"ENSG00000157617"	"C2CD2"	chr21	-	41909458	41909523	41907659	41907784	41912331	41912440
177	"ENSG00000184012"	"TMPRSS2"	chr21	-	41498118	41498189	41489506	41489593	41507949	41508065
180	"ENSG00000183844"	"FAM3B"	chr21	+	41319457	41320978	41316813	41316898	41322922	41323066
183	"ENSG00000183844"	"FAM3B"	chr21	+	41344475	41344534	41338377	41338501	41347012	41347100
184	"ENSG00000183844"	"FAM3B"	chr21	+	41345685	41345736	41344475	41344534	41347012	41347100
186	"ENSG00000183844"	"FAM3B"	chr21	+	41347012	41347100	41338377	41338501	41348591	41348724
196	"ENSG00000185437"	"SH3BGR"	chr21	+	39499822	39499915	39475134	39475215	39511679	39511706
197	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39475134	39475215	39511679	39511706
198	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39499822	39499915	39511679	39511706
199	"ENSG00000185437"	"SH3BGR"	chr21	+	39508997	39509027	39499822	39499915	39515087	39515207
200	"ENSG00000185437"	"SH3BGR"	chr21	+	39511679	39511809	39499822	39499915	39515087	39515207
201	"ENSG00000185437"	"SH3BGR"	chr21	+	39511679	39511809	39508997	39509027	39515087	39515207
203	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39393165	39393280	39391768	39391836	39410843	39410937
204	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39410843	39410937	39391768	39391836	39425759	39426034
205	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39410843	39410937	39391768	39391836	39462374	39462560
206	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39425759	39426034	39391768	39391836	39462374	39462560
207	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39425759	39426034	39410843	39410937	39462374	39462560
208	"ENSG00000285815"	"GET1-SH3BGR"	chr21	+	39462374	39462560	39391768	39391836	39475134	39475215
209	"ENSG00000183527"	"PSMG1"	chr21	-	39178448	39178647	39177434	39177571	39180284	39180436
214	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38893960	38894285
215	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38901900	38901965
216	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38876087	38877592	38893960	38894285
217	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38876087	38877592	38901900	38901965
220	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38863675	38864225	38901900	38901965
221	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38871243	38871594	38901900	38901965
222	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38876087	38877592	38901900	38901965
225	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904904	38905452
228	"ENSG00000157557"	"ETS2"	chr21	+	38805970	38806120	38805257	38805440	38810034	38810106
231	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819766	38818424	38818646	38821585	38821704
232	"ENSG00000157557"	"ETS2"	chr21	+	38819502	38819871	38818424	38818646	38821585	38821704
233	"ENSG00000157557"	"ETS2"	chr21	+	38821585	38821704	38819502	38819766	38822673	38823783
236	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312104	44312294
237	"ENSG00000141959"	"PFKL"	chr21	+	44311005	44311083	44306680	44306754	44312977	44313143
238	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44306680	44306754	44312977	44313143
239	"ENSG00000141959"	"PFKL"	chr21	+	44312104	44312294	44311005	44311083	44312977	44313143
240	"ENSG00000141959"	"PFKL"	chr21	+	44313912	44314021	44313637	44313682	44316243	44316339
241	"ENSG00000141959"	"PFKL"	chr21	+	44320083	44320147	44319350	44319415	44321728	44321875
242	"ENSG00000141959"	"PFKL"	chr21	+	44325152	44325264	44324855	44324917	44325960	44326060
248	"ENSG00000182670"	"TTC3"	chr21	+	37129002	37129063	37126079	37126143	37132681	37132766
249	"ENSG00000182670"	"TTC3"	chr21	+	37132681	37132766	37129002	37129063	37135379	37135411
250	"ENSG00000182670"	"TTC3"	chr21	+	37144524	37144645	37140560	37140673	37147480	37147603
251	"ENSG00000182670"	"TTC3"	chr21	+	37147480	37147603	37144524	37144645	37150077	37150170
253	"ENSG00000182670"	"TTC3"	chr21	+	37150077	37150170	37148545	37148647	37151892	37151958
254	"ENSG00000182670"	"TTC3"	chr21	+	37150819	37150884	37150077	37150170	37151892	37151958
255	"ENSG00000182670"	"TTC3"	chr21	+	37152950	37153277	37151892	37152029	37156654	37156906
256	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37158130	37158203
259	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37157160	37157214	37159698	37159745
260	"ENSG00000182670"	"TTC3"	chr21	+	37164050	37164215	37161989	37162063	37167554	37167620
261	"ENSG00000182670"	"TTC3"	chr21	+	37165549	37166615	37164050	37164215	37167554	37167620
262	"ENSG00000182670"	"TTC3"	chr21	+	37182773	37182913	37172594	37172744	37185705	37185774
264	"ENSG00000182670"	"TTC3"	chr21	+	37194965	37195017	37192111	37192213	37195674	37196036
265	"ENSG00000182670"	"TTC3"	chr21	+	37197881	37198025	37197569	37197696	37200231	37200324
266	"ENSG00000159267"	"HLCS"	chr21	-	36765011	36765172	36759726	36759841	36767217	36767285
267	"ENSG00000159267"	"HLCS"	chr21	-	36767217	36767285	36759726	36759841	36896859	36897131
268	"ENSG00000159267"	"HLCS"	chr21	-	36896859	36897131	36767217	36767285	36930250	36930433
269	"ENSG00000159267"	"HLCS"	chr21	-	36930250	36930433	36896859	36897131	36936448	36937392
270	"ENSG00000159267"	"HLCS"	chr21	-	36936448	36937392	36930250	36930433	36962035	36962170
271	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36946008	36946154
272	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36947332	36948287
273	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170
274	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36947332	36948287
275	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36936448	36937392	36962035	36962170
276	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36947332	36948287
278	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36936448	36937392	36962035	36962170
280	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36946008	36946154	36962035	36962170
282	"ENSG00000159267"	"HLCS"	chr21	-	36962035	36962170	36938831	36938994	36990157	36990224
284	"ENSG00000185917"	"SETD4"	chr21	-	36045581	36046011	36043685	36043956	36048307	36048396
286	"ENSG00000185917"	"SETD4"	chr21	-	36048307	36048396	36045581	36046011	36057108	36057204
287	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36045581	36046011	36057108	36057204
288	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36048307	36048396	36057108	36057204
289	"ENSG00000185917"	"SETD4"	chr21	-	36057108	36057204	36053582	36053620	36058815	36058924
292	"ENSG00000159212"	"CLIC6"	chr21	+	34707279	34707389	34668993	34670762	34707943	34708069
298	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073223	34073268	34142407	34143030
299	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030
300	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34103496	34103519	34142407	34143030
302	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931162	33931742	33945809	33945895
303	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931213	33931267	33945809	33945895
304	"ENSG00000237945"	"LINC00649"	chr21	+	33943033	33943145	33931222	33931352	33945809	33945895
305	"ENSG00000237945"	"LINC00649"	chr21	+	33945809	33945895	33931159	33931742	33969236	33969358
307	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33907453	33903934	33904021	33909081	33909211
310	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33909081	33909095
311	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399
312	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33903934	33904021	33912288	33912399
314	"ENSG00000241837"	"ATP5PO"	chr21	-	33912288	33912399	33908813	33909211	33915727	33915753
315	"ENSG00000241837"	"ATP5PO"	chr21	-	33914449	33914500	33912288	33912399	33915727	33915753
316	"ENSG00000159131"	"GART"	chr21	-	33505560	33505702	33504411	33504527	33505973	33506104
317	"ENSG00000159131"	"GART"	chr21	-	33505560	33505702	33504411	33504527	33509782	33509920
318	"ENSG00000159131"	"GART"	chr21	-	33505973	33506104	33504411	33504527	33509782	33509920
319	"ENSG00000159131"	"GART"	chr21	-	33505973	33506104	33505560	33505702	33509782	33509920
320	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33511251	33511458
321	"ENSG00000159131"	"GART"	chr21	-	33509782	33509920	33505973	33506104	33516988	33517141
322	"ENSG00000159131"	"GART"	chr21	-	33511251	33511458	33505973	33506104	33516988	33517141
323	"ENSG00000159131"	"GART"	chr21	-	33511251	33511458	33509782	33509920	33516988	33517141
324	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015
325	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528514	33528604
326	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528518	33528604
328	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528166	33528335	33531488	33531557
329	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528166	33528335	33532344	33532456
330	"ENSG00000159131"	"GART"	chr21	-	33530758	33530884	33528849	33528937	33531488	33531557
331	"ENSG00000159131"	"GART"	chr21	-	33531488	33531557	33528166	33528335	33532344	33532456
332	"ENSG00000159131"	"GART"	chr21	-	33531488	33531557	33530709	33530884	33532344	33532456
333	"ENSG00000159131"	"GART"	chr21	-	33539170	33539323	33535224	33535320	33542064	33542363
334	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33535224	33535320	33542064	33542079
335	"ENSG00000231355"	"AP000302.1"	chr21	-	33483005	33483059	33482498	33482588	33483736	33484258
336	"ENSG00000243646"	"IL10RB"	chr21	+	33268393	33268517	33266366	33266514	33276595	33276753
338	"ENSG00000243646"	"IL10RB"	chr21	+	33279751	33279918	33268281	33268517	33283093	33283241
339	"ENSG00000243646"	"IL10RB"	chr21	+	33288103	33288261	33283093	33283241	33296183	33296239
345	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754
347	"ENSG00000159086"	"PAXBP1"	chr21	-	32755212	32755353	32751118	32751218	32759079	32759269
348	"ENSG00000159086"	"PAXBP1"	chr21	-	32755229	32755353	32751118	32751218	32759079	32759269
349	"ENSG00000159086"	"PAXBP1"	chr21	-	32759776	32759994	32759079	32759269	32762095	32762317
350	"ENSG00000159086"	"PAXBP1"	chr21	-	32761058	32761162	32759401	32759994	32762095	32762317
351	"ENSG00000159086"	"PAXBP1"	chr21	-	32762095	32762317	32761058	32761162	32764347	32764524
358	"ENSG00000242220"	"TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32587312	32587373
362	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412041	32412193	32467695	32467848
365	"ENSG00000166979"	"EVA1C"	chr21	+	32467695	32467848	32412552	32413013	32495026	32495137
368	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501486	32495026	32495170	32514813	32515389
370	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32514813	32514880
372	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32495026	32495170	32514813	32515389
373	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32495116	32495170	32514813	32514880
374	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501486	32514813	32514880
375	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501495	32514813	32514880
376	"ENSG00000166979"	"EVA1C"	chr21	+	32503925	32504015	32501414	32501538	32514813	32514880
386	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32587312	32587477	32584160	32584305	32603160	32603292
390	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32607648	32607716	32604124	32604283	32612104	32612146
391	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32604124	32604283	32612104	32612146
392	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32609837	32610005	32607648	32607716	32612104	32612146
393	"ENSG00000142207"	"URB1"	chr21	-	32319216	32319414	32317675	32317917	32320530	32320640
394	"ENSG00000142207"	"URB1"	chr21	-	32322477	32322584	32321800	32321944	32324490	32324602
395	"ENSG00000142207"	"URB1"	chr21	-	32337403	32337514	32337093	32337157	32338706	32338900
396	"ENSG00000142207"	"URB1"	chr21	-	32345373	32345575	32344569	32344756	32346955	32347811
397	"ENSG00000142207"	"URB1"	chr21	-	32352709	32352906	32350703	32350922	32353932	32354103
398	"ENSG00000142207"	"URB1"	chr21	-	32352709	32352906	32350703	32350922	32354858	32354997
399	"ENSG00000142207"	"URB1"	chr21	-	32353932	32354103	32350703	32350922	32354858	32354997
400	"ENSG00000142207"	"URB1"	chr21	-	32353932	32354103	32352709	32352906	32354858	32354997
401	"ENSG00000142207"	"URB1"	chr21	-	32354858	32354997	32353932	32354103	32355448	32355565
402	"ENSG00000142207"	"URB1"	chr21	-	32357536	32357656	32355448	32355565	32359795	32359908
403	"ENSG00000142207"	"URB1"	chr21	-	32361891	32362021	32361006	32361123	32363155	32363329
404	"ENSG00000142207"	"URB1"	chr21	-	32363155	32363329	32361891	32362021	32366617	32366755
405	"ENSG00000142207"	"URB1"	chr21	-	32366617	32366755	32363155	32363329	32368402	32368598
406	"ENSG00000142207"	"URB1"	chr21	-	32372506	32372631	32368402	32368598	32373646	32373772
407	"ENSG00000142207"	"URB1"	chr21	-	32375397	32375483	32373646	32373772	32383421	32383554
408	"ENSG00000142207"	"URB1"	chr21	-	32378444	32378541	32375397	32375483	32383421	32383554
410	"ENSG00000142149"	"HUNK"	chr21	+	31990128	31990176	31983525	31983609	31995767	31995927
411	"ENSG00000156304"	"SCAF4"	chr21	-	31694203	31694289	31693293	31693484	31694812	31694980
412	"ENSG00000156304"	"SCAF4"	chr21	-	31700994	31701171	31696568	31696750	31701775	31701823
415	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518
416	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31667257	31667341
417	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659708	31660708	31667257	31667341
418	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31659692	31659841	31667257	31667341
419	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31663789	31663886	31667257	31667341
420	"ENSG00000156299"	"TIAM1"	chr21	-	31141324	31141504	31141117	31141236	31146894	31147003
421	"ENSG00000156299"	"TIAM1"	chr21	-	31146894	31147003	31141324	31141504	31152635	31152761
422	"ENSG00000156299"	"TIAM1"	chr21	-	31195223	31195305	31187000	31187087	31202907	31203012
425	"ENSG00000156299"	"TIAM1"	chr21	-	31266009	31266983	31251741	31252189	31339242	31339422
426	"ENSG00000156299"	"TIAM1"	chr21	-	31276731	31276908	31266009	31266983	31339242	31339422
427	"ENSG00000156299"	"TIAM1"	chr21	-	31339242	31339422	31276731	31276908	31463982	31464035
428	"ENSG00000156299"	"TIAM1"	chr21	-	31463982	31464035	31339242	31339422	31558926	31558977
429	"ENSG00000248476"	"BACH1-IT1"	chr21	+	29352578	29352663	29351633	29351813	29361030	29361243
430	"ENSG00000248476"	"BACH1-IT1"	chr21	+	29361030	29361243	29351633	29351813	29361551	29361894
431	"ENSG00000156273"	"BACH1"	chr21	+	29218860	29218926	29194146	29194260	29287983	29288095
433	"ENSG00000156273"	"BACH1"	chr21	+	29270356	29270456	29194146	29194260	29287983	29288095
435	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29298921	29298953	29326058	29326336
436	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29300132	29300175	29342398	29346148
437	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29305202	29305322	29326058	29326336
439	"ENSG00000156261"	"CCT8"	chr21	-	29061252	29061417	29060540	29060660	29061495	29061567
442	"ENSG00000156261"	"CCT8"	chr21	-	29069422	29069502	29067555	29067705	29073530	29073565
443	"ENSG00000156261"	"CCT8"	chr21	-	29070246	29070337	29067555	29067705	29073530	29073565
444	"ENSG00000156261"	"CCT8"	chr21	-	29070246	29070337	29069422	29069502	29073530	29073565
445	"ENSG00000156261"	"CCT8"	chr21	-	29071951	29071988	29070246	29070337	29073259	29073351
