ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18	"ENSG00000182670"	"TTC3"	chr21	+	37087832	37088346	37087832	37087875	37088195	37088346	18	11,0,5,2,14	236,0,45,129,162	6,3,6,10,0,12,15,2,14,13,0,1,1,9,2,0	55,106,147,91,33,62,35,14,58,133,60,35,40,137,357,7	298	149	1	1.0	0.023,NA,0.053,0.008,0.041	0.052,0.014,0.02,0.052,0.0,0.088,0.176,0.067,0.108,0.047,0.0,0.014,0.012,0.032,0.003,0.0	-0.012
19	"ENSG00000185917"	"SETD4"	chr21	-	36034540	36036251	36034540	36035960	36036084	36036251	19	5,17,10,4,7	0,21,2,1,2	25,2,4,17,20,17,7,3,16,5,19,14,9,0,16,2	0,1,0,0,29,0,2,2,9,11,8,1,6,2,13,2	273	149	0.957008181981	1.0	1.0,0.306,0.732,0.686,0.656	1.0,0.522,1.0,1.0,0.273,1.0,0.656,0.45,0.492,0.199,0.565,0.884,0.45,0.0,0.402,0.353	0.098
20	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33907453	33906448	33906500	33907340	33907453	20	3,8,12,0,11	0,0,1,0,0	4,2,1,1,15,11,6,1,15,10,3,1,9,15,12,2	0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0	298	149	1	1.0	1.0,1.0,0.857,NA,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.714,0.273,1.0,1.0,1.0,1.0,1.0	0.028
21	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32573283	32574124	32573283	32573368	32574095	32574124	21	2,0,0,0,0	2,0,0,0,0	2,0,0,0,0,1,2,2,1,1,0,0,0,0,10,0	0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1	298	149	1	1.0	0.333,NA,NA,NA,NA	1.0,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,0.0,NA,1.0,0.0	-0.445
22	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32573283	32574676	32573283	32573368	32574575	32574676	22	0,0,0,0,0	0,0,2,0,1	2,0,0,0,0,0,2,4,1,2,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0	NA,NA,0.0,NA,0.0	1.0,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA	-1.0
23	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32573283	32574676	32573283	32574124	32574575	32574676	23	0,0,0,0,0	2,0,0,0,0	0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1	298	149	1	1.0	0.0,NA,NA,NA,NA	NA,NA,NA,NA,NA,0.2,NA,1.0,1.0,1.0,NA,NA,0.0,NA,NA,0.0	-0.533
25	"ENSG00000156261"	"CCT8"	chr21	-	29066715	29067071	29066715	29066777	29066890	29067071	25	17,0,9,11,17	583,209,289,531,556	10,1,9,17,0,20,12,8,9,28,4,0,8,17,29,5	346,282,248,216,606,110,75,169,313,697,851,150,239,455,730,46	262	149	0.107054655147	0.9825605375623675	0.016,0.0,0.017,0.012,0.017	0.016,0.002,0.02,0.043,0.0,0.094,0.083,0.026,0.016,0.022,0.003,0.0,0.019,0.021,0.022,0.058	-0.015
26	"ENSG00000154734"	"ADAMTS1"	chr21	-	26838438	26839762	26838438	26838614	26839586	26839762	26	44,29,18,9,9	86,163,65,48,185	11,15,6,2,27,95,77,2,26,10,12,7,30,8,10,15	26,18,4,5,274,32,42,15,134,267,258,15,22,4,19,70	298	149	0.00505922989173	0.10218395188728742	0.204,0.082,0.122,0.086,0.024	0.175,0.294,0.429,0.167,0.047,0.597,0.478,0.062,0.088,0.018,0.023,0.189,0.405,0.5,0.208,0.097	-0.132
27	"ENSG00000154734"	"ADAMTS1"	chr21	-	26839874	26840562	26839874	26840061	26840275	26840562	27	76,67,38,16,25	62,69,17,15,120	8,24,12,7,79,71,110,5,36,31,13,3,43,2,9,8	25,9,0,0,162,13,27,15,128,251,192,17,37,2,71,17	298	149	0.45995362504	1.0	0.38,0.327,0.528,0.348,0.094	0.138,0.571,1.0,1.0,0.196,0.732,0.671,0.143,0.123,0.058,0.033,0.081,0.368,0.333,0.06,0.19	-0.021
29	"ENSG00000237484"	"LINC01684"	chr21	+	24488112	24488912	24488112	24488309	24488479	24488912	29	3,0,0,6,2	0,0,0,0,0	0,0,1,1,0,0,0,0,3,3,0,0,6,6,0,1	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	298	149	1	1.0	1.0,NA,NA,1.0,1.0	NA,NA,1.0,1.0,NA,NA,NA,NA,1.0,0.429,NA,NA,1.0,1.0,NA,1.0	0.082
38	"ENSG00000275464"	"FP565260.1"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	38	1,0,0,0,3	18,45,14,7,57	0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0	4,9,0,7,86,22,17,16,47,59,118,3,16,17,55,11	298	149	1	1.0	0.027,0.0,0.0,0.0,0.026	0.0,0.0,NA,0.0,0.0,0.0,0.0,0.03,0.011,0.008,0.013,0.0,0.0,0.0,0.0,0.0	0.006
39	"ENSG00000275464"	"FP565260.1"	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103	39	0,1,0,0,0	0,33,0,0,44	0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0	1,0,0,0,49,1,0,3,60,32,111,8,1,0,17,16	298	149	1	1.0	NA,0.015,NA,NA,0.0	0.0,NA,NA,NA,0.0,0.0,NA,0.0,0.008,0.03,0.0,0.0,0.0,NA,0.0,0.0	0.004
40	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698122	50698689	50698803	40	0,0,0,0,5	0,0,0,0,2	2,0,0,0,0,0,0,1,11,13,0,0,0,0,4,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	298	149	1	1.0	NA,NA,NA,NA,0.556	1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,0.765,NA,NA,NA,NA,1.0,NA	-0.397
41	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698342	50698689	50698803	41	0,0,0,0,0	0,0,0,0,3	0,0,0,0,0,0,0,0,13,5,0,0,0,0,4,1	0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0	298	149	1	1.0	NA,NA,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,0.619,0.556,NA,NA,NA,NA,1.0,1.0	-0.794
42	"ENSG00000100299"	"ARSA"	chr22	-	50626590	50627406	50626590	50626760	50627165	50627406	42	0,56,0,0,22	0,0,0,0,0	0,0,0,0,219,0,0,4,38,38,78,6,1,0,3,5	0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,0.905,0.905,1.0,1.0,1.0,NA,1.0,1.0	0.021
43	"ENSG00000100299"	"ARSA"	chr22	-	50627555	50628170	50627555	50627792	50627945	50628170	43	0,132,0,0,163	0,44,0,0,57	4,0,0,0,630,0,0,50,132,267,404,25,2,0,3,34	1,0,0,0,89,0,0,7,1,79,208,3,0,0,0,1	298	149	1	1.0	NA,0.6,NA,NA,0.588	0.667,NA,NA,NA,0.78,NA,NA,0.781,0.985,0.628,0.493,0.806,1.0,NA,1.0,0.944	-0.214
44	"ENSG00000025770"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	44	0,19,0,0,7	0,262,0,0,119	0,0,0,0,7,0,0,0,28,2,2,4,0,0,0,7	11,0,0,0,288,0,0,21,37,78,237,17,0,0,17,37	217	149	1	1.0	NA,0.047,NA,NA,0.039	0.0,NA,NA,NA,0.016,NA,NA,0.0,0.342,0.017,0.006,0.139,NA,NA,0.0,0.115	-0.028
45	"ENSG00000100241"	"SBF1"	chr22	-	50447321	50447609	50447321	50447453	50447521	50447609	45	0,11,0,0,0	0,320,0,0,66	4,0,0,0,23,0,0,0,12,0,12,0,2,0,6,2	11,0,0,0,213,0,0,13,123,138,380,28,2,0,34,33	217	149	1	1.0	NA,0.023,NA,NA,0.0	0.2,NA,NA,NA,0.069,NA,NA,0.0,0.063,0.0,0.021,0.0,0.407,NA,0.108,0.04	-0.079
46	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	46	0,0,0,0,8	0,4,0,0,59	0,0,0,0,1,0,0,0,20,14,6,0,0,0,0,7	14,0,0,0,99,1,0,8,132,80,86,18,6,1,9,17	244	149	1	1.0	NA,0.0,NA,NA,0.076	0.0,NA,NA,NA,0.006,0.0,NA,0.0,0.085,0.097,0.041,0.0,0.0,0.0,0.0,0.201	0.002
47	"ENSG00000100241"	"SBF1"	chr22	-	50467531	50467923	50467531	50467693	50467785	50467923	47	0,0,0,0,0	0,5,0,0,14	0,0,0,0,1,0,0,0,7,4,0,0,0,0,0,0	3,0,0,0,25,2,0,0,39,19,36,8,0,0,11,5	241	149	1	1.0	NA,0.0,NA,NA,0.0	0.0,NA,NA,NA,0.024,0.0,NA,NA,0.1,0.115,0.0,0.0,NA,NA,0.0,0.0	-0.027
48	"ENSG00000205593"	"DENND6B"	chr22	-	50313813	50314272	50313813	50313878	50314206	50314272	48	0,16,0,0,11	0,5,0,0,10	0,0,0,0,24,0,0,2,15,12,14,1,2,0,0,1	0,0,0,0,68,0,0,0,7,14,25,0,4,0,5,0	298	149	1	1.0	NA,0.615,NA,NA,0.355	NA,NA,NA,NA,0.15,NA,NA,1.0,0.517,0.3,0.219,1.0,0.2,NA,0.0,1.0	-0.002
49	"ENSG00000205593"	"DENND6B"	chr22	-	50316024	50316475	50316024	50316087	50316369	50316475	49	0,0,0,0,1	0,0,0,0,0	0,0,0,0,26,0,0,0,25,1,4,0,1,0,0,0	0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0	298	149	1	1.0	NA,NA,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,0.926,0.333,1.0,NA,1.0,NA,NA,NA	0.148
50	"ENSG00000128159"	"TUBGCP6"	chr22	-	50217917	50218402	50217917	50218117	50218188	50218402	50	0,51,0,0,29	0,220,0,0,39	2,0,0,0,118,0,0,4,29,26,38,7,0,0,0,18	0,0,0,0,128,0,0,6,45,44,89,13,0,0,5,27	220	149	1	1.0	NA,0.136,NA,NA,0.335	1.0,NA,NA,NA,0.384,NA,NA,0.311,0.304,0.286,0.224,0.267,NA,NA,0.0,0.311	-0.107
51	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219287	50219791	50219287	50219456	50219643	50219791	51	0,26,0,0,10	0,100,0,0,28	0,0,0,0,138,0,0,0,10,8,15,7,0,0,8,7	4,0,0,0,121,0,0,9,6,26,152,6,0,0,2,5	298	149	1	1.0	NA,0.115,NA,NA,0.152	0.0,NA,NA,NA,0.363,NA,NA,0.0,0.455,0.133,0.047,0.368,NA,NA,0.667,0.412	-0.138
52	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220191	50221874	52	0,242,0,0,43	0,0,0,0,1	4,0,0,0,403,0,1,9,53,41,146,7,0,0,25,15	0,0,0,0,9,0,0,0,2,3,5,0,0,0,2,0	298	149	1	1.0	NA,1.0,NA,NA,0.956	1.0,NA,NA,NA,0.957,NA,1.0,1.0,0.93,0.872,0.936,1.0,NA,NA,0.862,1.0	0.022
53	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50220250	50221874	53	0,222,0,0,47	0,2,0,0,17	6,0,0,0,418,0,1,16,63,46,135,12,6,0,31,32	3,0,0,0,7,2,0,3,12,33,37,0,8,0,4,4	298	149	1	1.0	NA,0.982,NA,NA,0.58	0.5,NA,NA,NA,0.968,0.0,1.0,0.727,0.724,0.411,0.646,1.0,0.273,NA,0.795,0.8	0.127
54	"ENSG00000128159"	"TUBGCP6"	chr22	-	50219956	50221874	50219956	50220015	50221274	50221874	54	0,248,0,0,110	0,0,0,0,0	4,0,0,0,415,0,1,22,175,113,183,19,0,0,17,32	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0	NA,1.0,NA,NA,1.0	1.0,NA,NA,NA,0.95,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0	0.005
55	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186	55	0,111,0,0,17	0,347,0,0,65	0,0,0,0,275,0,0,6,19,47,52,10,0,0,0,82	0,0,0,0,372,0,0,4,11,192,326,14,0,0,0,53	228	149	1	1.0	NA,0.173,NA,NA,0.146	NA,NA,NA,NA,0.326,NA,NA,0.495,0.53,0.138,0.094,0.318,NA,NA,NA,0.503	-0.184
57	"ENSG00000075275"	"CELSR1"	chr22	-	46361173	46364251	46361173	46363247	46363995	46364251	57	0,0,0,0,5	0,0,0,0,11	0,0,0,0,0,0,0,3,15,2,5,0,2,0,0,2	2,0,0,4,49,0,0,6,6,14,4,0,0,0,0,5	298	149	1	1.0	NA,NA,NA,NA,0.185	0.0,NA,NA,0.0,0.0,NA,NA,0.2,0.556,0.067,0.385,NA,1.0,NA,NA,0.167	-0.079
58	"ENSG00000231711"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699	58	1,0,0,0,8	0,11,0,0,6	2,6,0,0,33,2,0,0,8,5,6,5,0,0,2,2	0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0	298	149	1	1.0	1.0,0.0,NA,NA,0.4	1.0,1.0,NA,NA,1.0,1.0,NA,NA,1.0,0.294,0.375,1.0,NA,NA,1.0,1.0	-0.4
59	"ENSG00000184208"	"C22orf46"	chr22	+	41693462	41698136	41693462	41693851	41693937	41698136	59	0,0,2,2,20	0,0,0,0,18	7,2,0,0,49,4,12,3,23,31,19,2,6,0,12,7	4,0,0,0,0,0,0,7,7,21,11,0,6,0,0,4	235	149	1	1.0	NA,NA,1.0,1.0,0.413	0.526,1.0,NA,NA,1.0,1.0,1.0,0.214,0.676,0.483,0.523,1.0,0.388,NA,1.0,0.526	0.086
60	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372	60	1,237,0,0,46	0,330,0,0,253	7,0,0,0,123,0,0,27,24,28,40,2,5,0,32,36	14,0,0,0,224,2,1,72,26,89,223,6,1,1,92,119	298	149	1	1.0	1.0,0.264,NA,NA,0.083	0.2,NA,NA,NA,0.215,0.0,0.0,0.158,0.316,0.136,0.082,0.143,0.714,0.0,0.148,0.131	0.276
61	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536	61	0,0,2,0,8	2,20,6,4,80	4,0,0,0,0,0,2,0,14,7,2,1,1,0,30,5	21,2,0,0,40,6,4,37,33,66,107,9,5,0,69,5	298	149	1	1.0	0.0,0.0,0.143,0.0,0.048	0.087,0.0,NA,NA,0.0,0.0,0.2,0.0,0.175,0.05,0.009,0.053,0.091,NA,0.179,0.333	-0.052
62	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869	62	0,13,1,1,14	0,66,1,0,56	2,0,0,0,29,0,0,2,26,6,0,0,0,2,4,4	15,0,0,0,54,0,0,34,16,41,98,10,0,0,8,29	298	149	1	1.0	NA,0.09,0.333,1.0,0.111	0.062,NA,NA,NA,0.212,NA,NA,0.029,0.448,0.068,0.0,0.0,NA,1.0,0.2,0.065	0.175
65	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38740888	38741050	65	0,92,2,2,94	0,0,0,0,5	5,0,0,0,150,0,6,17,132,62,35,15,9,0,5,23	0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0	298	149	1	1.0	NA,1.0,1.0,1.0,0.904	1.0,NA,NA,NA,1.0,NA,1.0,1.0,0.971,1.0,0.778,1.0,1.0,NA,1.0,1.0	-0.001
66	"ENSG00000100242"	"SUN2"	chr22	-	38740266	38741050	38740266	38740432	38741006	38741050	66	0,127,0,2,105	4,190,8,2,675	5,0,0,0,178,2,6,26,155,59,44,25,9,0,34,36	43,2,0,0,281,8,2,67,191,330,496,47,22,1,35,21	298	149	1	1.0	0.0,0.25,0.0,0.333,0.072	0.055,0.0,NA,NA,0.241,0.111,0.6,0.163,0.289,0.082,0.042,0.21,0.17,0.0,0.327,0.462	-0.066
67	"ENSG00000100242"	"SUN2"	chr22	-	38750897	38751373	38750897	38751035	38751209	38751373	67	0,4,0,0,58	0,100,0,0,696	3,0,0,0,10,2,0,9,58,39,18,3,1,0,1,13	16,0,0,1,322,0,0,130,300,410,383,79,4,1,13,18	298	149	1	1.0	NA,0.02,NA,NA,0.04	0.086,NA,NA,0.0,0.015,1.0,NA,0.033,0.088,0.045,0.023,0.019,0.111,0.0,0.037,0.265	-0.102
68	"ENSG00000100201"	"DDX17"	chr22	-	38487878	38492115	38487878	38488115	38492055	38492115	68	277,261,194,85,566	267,74,243,321,2145	263,97,70,153,1319,626,301,174,1611,590,233,70,295,138,389,105	210,152,52,47,346,83,90,336,1022,1101,507,80,86,81,939,147	298	149	0.0530374427176	0.5903526463266068	0.342,0.638,0.285,0.117,0.117	0.385,0.242,0.402,0.619,0.656,0.79,0.626,0.206,0.441,0.211,0.187,0.304,0.632,0.46,0.172,0.263	-0.112
69	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38087264	38086241	38086449	38087123	38087264	69	0,0,0,0,1	0,18,0,0,11	0,0,0,0,22,0,0,0,5,0,13,0,0,0,0,0	0,0,0,0,0,0,0,0,0,36,201,0,0,0,0,0	298	149	1	1.0	NA,0.0,NA,NA,0.043	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.0,0.031,NA,NA,NA,NA,NA	-0.486
70	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964	70	0,3,0,0,2	0,4,0,0,7	0,0,0,0,28,0,0,2,4,2,4,0,0,0,0,11	0,0,0,0,21,0,0,0,0,40,181,3,0,0,0,1	298	149	1	1.0	NA,0.273,NA,NA,0.125	NA,NA,NA,NA,0.4,NA,NA,1.0,1.0,0.024,0.011,0.0,NA,NA,NA,0.846	-0.27
71	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38089095	38089674	38089095	38089231	38089521	38089674	71	0,2,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,4,7,1,0,0,0,2	0,0,0,0,0,0,0,0,0,5,68,2,0,0,0,6	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286,0.049,0.2,NA,NA,NA,0.143	0.831
72	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206	72	1,2,0,0,7	0,37,0,0,63	0,0,0,0,30,0,0,3,20,5,9,0,2,0,8,3	9,0,0,0,171,0,0,22,16,39,104,3,2,0,31,5	225	149	1	1.0	1.0,0.035,NA,NA,0.069	0.0,NA,NA,NA,0.104,NA,NA,0.083,0.453,0.078,0.054,0.0,0.398,NA,0.146,0.284	0.208
73	"ENSG00000100097"	"LGALS1"	chr22	+	37678375	37678654	37678375	37678392	37678482	37678654	73	4,41,0,0,36	0,0,0,0,0	7,0,0,0,334,0,0,2,43,75,131,8,0,0,0,5	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	239	149	1	1.0	1.0,1.0,NA,NA,1.0	1.0,NA,NA,NA,1.0,NA,NA,1.0,0.964,1.0,1.0,1.0,NA,NA,NA,1.0	0.004
74	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174	74	0,48,3,0,22	4,28,0,0,84	0,0,1,0,204,7,4,0,131,49,11,3,7,0,6,2	2,0,0,3,90,0,0,0,145,166,76,3,17,2,10,3	298	149	1	1.0	0.0,0.462,1.0,NA,0.116	0.0,NA,1.0,0.0,0.531,1.0,1.0,NA,0.311,0.129,0.067,0.333,0.171,0.0,0.231,0.25	0.036
75	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094	75	0,198,0,0,25	3,103,2,2,64	7,0,0,0,803,2,0,3,228,84,62,8,1,0,24,6	1,1,0,0,349,3,6,1,153,181,120,3,15,2,10,0	298	149	1	1.0	0.0,0.49,0.0,0.0,0.163	0.778,0.0,NA,NA,0.535,0.25,0.0,0.6,0.427,0.188,0.205,0.571,0.032,0.0,0.545,1.0	-0.236
77	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832	77	0,0,0,0,2	0,2,0,0,1	0,0,0,0,7,0,0,1,4,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0	298	149	1	1.0	NA,0.0,NA,NA,0.5	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.0,NA,NA,NA,0.0,NA	-0.417
79	"ENSG00000198089"	"SFI1"	chr22	+	31604868	31606430	31604868	31604945	31606327	31606430	79	1,6,0,0,7	0,1,0,0,16	3,0,0,0,17,2,0,0,26,7,4,1,0,3,18,2	4,0,0,0,159,0,0,6,28,15,34,3,2,0,10,9	298	149	1	1.0	1.0,0.75,NA,NA,0.179	0.273,NA,NA,NA,0.051,1.0,NA,0.0,0.317,0.189,0.056,0.143,0.0,1.0,0.474,0.1	0.343
80	"ENSG00000198089"	"SFI1"	chr22	+	31618114	31618547	31618114	31618226	31618313	31618547	80	0,27,0,0,2	0,82,0,0,15	0,0,0,0,48,0,0,0,12,3,0,0,0,0,0,0	6,0,0,0,82,0,0,7,17,32,21,2,0,0,8,3	236	149	1	1.0	NA,0.172,NA,NA,0.078	0.0,NA,NA,NA,0.27,NA,NA,0.0,0.308,0.056,0.0,0.0,NA,NA,0.0,0.0	0.055
81	"ENSG00000138942"	"RNF185"	chr22	+	31204488	31207013	31204488	31204966	31205376	31207013	81	237,170,171,227,506	0,0,0,0,0	93,101,64,54,360,111,59,147,175,295,272,32,95,100,219,19	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.002
