ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6030	"ENSG00000105835"	"NAMPT"	chr7	-	106250042	106253151	106250042	106251193	106253016	106253151	6030	4	6	0,0	2,0	298	149	1	1.0	0.25	0.0,NA	0.25
6032	"ENSG00000105835"	"NAMPT"	chr7	-	106269153	106272658	106269153	106269312	106272529	106272658	6032	0	2	2,2	2,4	298	149	0.0208630381719	0.220800487319275	0.0	0.333,0.2	-0.267
6068	"ENSG00000105707"	"HPN"	chr19	+	35041721	35042522	35041721	35041872	35042452	35042522	6068	2	6	0,2	0,0	298	149	1	1.0	0.143	NA,1.0	-0.857
6170	"ENSG00000075624"	"ACTB"	chr7	-	5528280	5529400	5528280	5528719	5529160	5529400	6170	2	18	2,0	2,10	298	149	0.574491546487	1.0	0.053	0.333,0.0	-0.114
6171	"ENSG00000075624"	"ACTB"	chr7	-	5529160	5529663	5529160	5529400	5529534	5529663	6171	0	12	4,0	6,16	283	149	0.0955741078897	0.485516468079676	0.0	0.26,0.0	-0.13
6198	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173865282	173864256	173864704	173865228	173865282	6198	2	2	0,0	3,2	298	149	0.0275604645403	0.25001278547272143	0.333	0.0,0.0	0.333
6272	"ENSG00000130988"	"RGN"	chrX	+	47080316	47081307	47080316	47080936	47081129	47081307	6272	2	0	0,0	0,2	298	149	1	1.0	1.0	NA,0.0	1.0
6281	"ENSG00000172037"	"LAMB2"	chr3	-	49121113	49121592	49121113	49121362	49121432	49121592	6281	0	6	2,0	1,0	219	149	1	1.0	0.0	0.576,NA	-0.576
6295	"ENSG00000094631"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490	6295	0	4	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
6353	"ENSG00000104870"	"FCGRT"	chr19	+	49524506	49525573	49524506	49524776	49525456	49525573	6353	0	2	0,2	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
6377	"ENSG00000147140"	"NONO"	chrX	+	71297376	71298508	71297376	71297938	71298468	71298508	6377	0	2	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
6444	"ENSG00000072778"	"ACADVL"	chr17	+	7220121	7220676	7220121	7220197	7220463	7220676	6444	0	6	0,2	2,2	298	149	0.685143401728	1.0	0.0	0.0,0.333	-0.167
6448	"ENSG00000072778"	"ACADVL"	chr17	+	7222666	7223237	7222666	7222865	7223132	7223237	6448	8	8	6,0	4,2	298	149	0.466568926004	1.0	0.333	0.429,0.0	0.119
6450	"ENSG00000072778"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223875	7223967	7224069	6450	2	16	0,0	2,10	241	149	0.397515388569	1.0	0.072	0.0,0.0	0.072
6500	"ENSG00000182774"	"RPS17"	chr15	-	82539980	82540457	82539980	82540132	82540425	82540457	6500	2	16	0,0	0,6	298	149	1	1.0	0.059	NA,0.0	0.059
6682	"ENSG00000120885"	"CLU"	chr8	-	27598459	27600009	27598459	27598635	27599779	27600009	6682	0	18	0,4	12,8	298	149	0.0922221192387	0.485516468079676	0.0	0.0,0.2	-0.1
6722	"ENSG00000100023"	"PPIL2"	chr22	+	21694592	21694817	21694592	21694665	21694754	21694817	6722	0	2	2,0	0,0	238	149	1	1.0	0.0	1.0,NA	-1.0
6763	"ENSG00000137563"	"GGH"	chr8	-	63027180	63030217	63027180	63027265	63030166	63030217	6763	0	2	4,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
6834	"ENSG00000115091"	"ACTR3"	chr2	+	113951719	113955706	113951719	113951845	113955622	113955706	6834	2	0	0,0	0,4	298	149	1	1.0	1.0	NA,0.0	1.0
6980	"ENSG00000170421"	"KRT8"	chr12	-	52900587	52902072	52900587	52901219	52901863	52902072	6980	2	12	0,0	6,18	298	149	0.375373089283	1.0	0.077	0.0,0.0	0.077
6983	"ENSG00000172270"	"BSG"	chr19	+	579499	580461	579499	579656	580378	580461	6983	0	6	0,2	0,2	298	149	1	1.0	0.0	NA,0.333	-0.333
6990	"ENSG00000140988"	"RPS2"	chr16	-	1962496	1963256	1962496	1962909	1963148	1963256	6990	2	9	4,6	6,6	298	149	0.0923549886723	0.485516468079676	0.1	0.25,0.333	-0.191
7138	"ENSG00000110321"	"EIF4G2"	chr11	-	10804286	10805015	10804286	10804418	10804912	10805015	7138	0	4	2,0	6,0	298	149	1	1.0	0.0	0.143,NA	-0.143
7246	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215372108	215372300	7246	4	24	0,2	2,12	242	149	0.209982725038	0.8602518090266452	0.093	0.0,0.093	0.046
7253	"ENSG00000167986"	"DDB1"	chr11	-	61331542	61333105	61331542	61331691	61332907	61333105	7253	2	0	0,0	0,2	298	149	1	1.0	1.0	NA,0.0	1.0
7497	"ENSG00000150093"	"ITGB1"	chr10	-	32920244	32922346	32920244	32920385	32922256	32922346	7497	0	2	0,2	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
7501	"ENSG00000137752"	"CASP1"	chr11	-	105025507	105026356	105025507	105025600	105026225	105026356	7501	0	1	0,2	0,2	298	149	1	1.0	0.0	NA,0.333	-0.333
7523	"ENSG00000205542"	"TMSB4X"	chrX	+	12975109	12976361	12975109	12975168	12976245	12976361	7523	0	2	2,0	3,6	298	149	0.799044154471	1.0	0.0	0.25,0.0	-0.125
7664	"ENSG00000149100"	"EIF3M"	chr11	+	32593865	32595013	32593865	32593949	32594913	32595013	7664	0	2	0,2	0,0	298	149	1	1.0	0.0	NA,1.0	-1.0
7672	"ENSG00000159403"	"C1R"	chr12	-	7091451	7092441	7091451	7091680	7092386	7092441	7672	2	54	0,0	8,18	298	149	0.525166239362	1.0	0.018	0.0,0.0	0.018
7673	"ENSG00000177575"	"CD163"	chr12	-	7479859	7481256	7479859	7479913	7481160	7481256	7673	0	3	0,2	10,4	298	149	0.82287018497	1.0	0.0	0.0,0.2	-0.1
7802	"ENSG00000135473"	"PAN2"	chr12	-	56322614	56323209	56322614	56322758	56323061	56323209	7802	2	0	2,0	0,2	298	149	0.0118555300876	0.1540866501954	1.0	1.0,0.0	0.5
7862	"ENSG00000075415"	"SLC25A3"	chr12	+	98593685	98594135	98593685	98593740	98593974	98594135	7862	0	3	0,2	0,4	298	149	1	1.0	0.0	NA,0.2	-0.2
7875	"ENSG00000166598"	"HSP90B1"	chr12	+	103943073	103943874	103943073	103943319	103943737	103943874	7875	0	6	2,0	2,6	298	149	0.607724155229	1.0	0.0	0.333,0.0	-0.167
7877	"ENSG00000166598"	"HSP90B1"	chr12	+	103943073	103946696	103943073	103943874	103946617	103946696	7877	0	12	2,0	2,6	298	149	0.625882766935	1.0	0.0	0.333,0.0	-0.167
7884	"ENSG00000198563"	"DDX39B"	chr6	-	31532779	31535485	31532779	31532911	31535366	31535485	7884	4	2	4,0	0,0	298	149	1	1.0	0.5	1.0,NA	-0.5
