ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4376	"ENSG00000107223"	"EDF1"	chr9	-	136862118	136862496	136862118	136862345	136862905	136862999	4376	1	0	0,0	2,0	300	149	1	1.0	1.0	0.0,NA	1.0
4423	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64501143	64500548	64500773	64502009	64502069	4423	2	0	0,8	4,0	519	149	0.00263589835597	0.02377276606703143	1.0	0.0,1.0	0.5
4424	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64501891	64500548	64500773	64502009	64502069	4424	4	0	12,12	4,0	1267	149	0.00731216598097	0.050372698980015555	1.0	0.261,1.0	0.369
4432	"ENSG00000203747"	"FCGR3A"	chr1	-	161548420	161548678	161548420	161548675	161549010	161549031	4432	4	0	0,0	0,2	152	149	1	1.0	1.0	NA,0.0	1.0
4485	"ENSG00000103342"	"GSPT1"	chr16	-	11896557	11896785	11896557	11896782	11897839	11897881	4485	2	0	0,2	0,1	152	149	1	1.0	1.0	NA,0.662	0.338
4601	"ENSG00000160584"	"SIK3"	chr11	-	116857809	116858699	116857809	116858519	116859264	116859604	4601	2	0	0,0	2,0	329	149	1	1.0	1.0	0.0,NA	1.0
4744	"ENSG00000135506"	"OS9"	chr12	+	57694705	57694926	57694749	57694926	57694131	57694323	4744	0	2	0,2	0,2	193	149	1	1.0	0.0	NA,0.436	-0.436
4745	"ENSG00000135506"	"OS9"	chr12	+	57716088	57716193	57716091	57716193	57715759	57715970	4745	0	2	2,0	0,0	152	149	1	1.0	0.0	1.0,NA	-1.0
5195	"ENSG00000025708"	"TYMP"	chr22	-	50529495	50529754	50529495	50529719	50529903	50530012	5195	0	4	0,3	0,2	184	149	1	1.0	0.0	NA,0.548	-0.548
5379	"ENSG00000168610"	"STAT3"	chr17	-	42348388	42348539	42348388	42348517	42388278	42388442	5379	0	2	0,2	0,0	171	149	1	1.0	0.0	NA,1.0	-1.0
6818	"ENSG00000181163"	"NPM1"	chr5	+	171406396	171407774	171407699	171407774	171405301	171405403	6818	2	0	0,0	2,2	1452	149	2.62052606848e-05	0.0008123630812288	1.0	0.0,0.0	1.0
7065	"ENSG00000143799"	"PARP1"	chr1	-	226392198	226392498	226392198	226392314	226402213	226402379	7065	2	0	0,0	2,0	333	149	1	1.0	1.0	0.0,NA	1.0
7125	"ENSG00000131236"	"CAP1"	chr1	+	40059333	40059458	40059336	40059458	40040728	40040801	7125	2	2	0,2	0,4	152	149	1	1.0	0.495	NA,0.329	0.166
7544	"ENSG00000092841"	"MYL6"	chr12	+	56159586	56160148	56159974	56160148	56158683	56158711	7544	53	0	18,4	0,2	537	149	0.316314127247	0.8914307222415453	1.0	1.0,0.357	0.322
7793	"ENSG00000168036"	"CTNNB1"	chr3	+	41239659	41239904	41239818	41239904	41239133	41239354	7793	0	2	8,0	0,0	308	149	1	1.0	0.0	1.0,NA	-1.0
8043	"ENSG00000158874"	"APOA2"	chr1	-	161222917	161223050	161222917	161222994	161223349	161223425	8043	104	2	12,12	0,0	205	149	0.562480153655	1.0	0.974	1.0,1.0	-0.026
8044	"ENSG00000158874"	"APOA2"	chr1	-	161222917	161223266	161222917	161222994	161223349	161223425	8044	38	2	8,2	0,0	421	149	0.117140064782	0.4034824453602222	0.871	1.0,1.0	-0.129
8127	"ENSG00000106211"	"HSPB1"	chr7	+	76303776	76303865	76303801	76303865	76302672	76303076	8127	0	2	0,2	6,8	174	149	0.799641442748	1.0	0.0	0.0,0.176	-0.088
8168	"ENSG00000000971"	"CFH"	chr1	+	196740618	196742051	196741874	196742051	196737474	196737660	8168	26	4	6,22	0,0	1405	149	3.67777197707e-06	0.00022802186257834002	0.408	1.0,1.0	-0.592
8176	"ENSG00000105854"	"PON2"	chr7	-	95411652	95411779	95411652	95411743	95412311	95412477	8176	4	2	8,18	2,0	185	149	0.0446576897282	0.19776976879631428	0.617	0.763,1.0	-0.264
8190	"ENSG00000241468"	"ATP5MF"	chr7	-	99460085	99460223	99460085	99460193	99466128	99466167	8190	2	0	0,2	0,4	179	149	1	1.0	1.0	NA,0.294	0.706
8194	"ENSG00000106258"	"CYP3A5"	chr7	-	99676114	99676576	99676114	99676208	99679825	99679996	8194	6	2	0,0	0,2	517	149	1	1.0	0.464	NA,0.0	0.464
8878	"ENSG00000072778"	"ACADVL"	chr17	+	7224479	7224552	7224483	7224552	7224320	7224393	8878	8	0	4,6	3,0	153	149	0.0927252509648	0.3593103474886	1.0	0.565,1.0	0.218
10007	"ENSG00000205220"	"PSMB10"	chr16	-	67934505	67934694	67934505	67934671	67934796	67934948	10007	2	0	0,0	0,6	172	149	1	1.0	1.0	NA,0.0	1.0
10021	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372300	215371908	215372015	215373321	215373411	10021	10	2	4,12	0,0	434	149	0.00364921377943	0.028281406790582497	0.632	1.0,1.0	-0.368
10022	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372375	215371908	215372015	215373321	215373411	10022	27	2	8,14	0,0	509	149	0.0355934530236	0.1697533913433231	0.798	1.0,1.0	-0.202
10023	"ENSG00000115414"	"FN1"	chr2	-	215371908	215372375	215371908	215372300	215373321	215373411	10023	17	0	4,12	0,10	224	149	0.00268402197531	0.02377276606703143	1.0	1.0,0.444	0.278
10374	"ENSG00000150093"	"ITGB1"	chr10	-	32920244	32920397	32920244	32920385	32922256	32922346	10374	0	2	0,2	0,0	161	149	1	1.0	0.0	NA,1.0	-1.0
10390	"ENSG00000196531"	"NACA"	chr12	-	56714601	56714687	56714601	56714675	56724451	56724523	10390	14	2	14,6	0,0	161	149	0.153789420647	0.5018391621112631	0.866	1.0,1.0	-0.134
10391	"ENSG00000196531"	"NACA"	chr12	-	56714601	56714703	56714601	56714675	56724451	56724523	10391	0	2	4,0	0,0	177	149	1	1.0	0.0	1.0,NA	-1.0
10457	"ENSG00000138326"	"RPS24"	chr10	+	78037438	78040225	78040203	78040225	78037193	78037304	10457	8	18	0,8	6,4	2914	149	0.668378177351	1.0	0.022	0.0,0.093	-0.025
10593	"ENSG00000151923"	"TIAL1"	chr10	-	119582458	119582608	119582458	119582557	119588151	119588248	10593	0	2	4,0	0,0	200	149	1	1.0	0.0	1.0,NA	-1.0
10672	"ENSG00000080910"	"CFHR2"	chr1	+	196949454	196949649	196949616	196949649	196943771	196943938	10672	8	2	0,4	0,0	311	149	1	1.0	0.657	NA,1.0	-0.343
10674	"ENSG00000177575"	"CD163"	chr12	-	7479859	7479996	7479859	7479913	7481160	7481256	10674	0	3	0,2	10,4	232	149	0.810143424083	1.0	0.0	0.0,0.243	-0.121
10700	"ENSG00000166012"	"TAF1D"	chr11	-	93733349	93733505	93733349	93733397	93734624	93734660	10700	1	0	0,0	4,0	257	149	1	1.0	1.0	0.0,NA	1.0
10716	"ENSG00000090686"	"USP48"	chr1	-	21721035	21721166	21721035	21721163	21721649	21721764	10716	2	0	0,0	2,0	152	149	1	1.0	1.0	0.0,NA	1.0
10724	"ENSG00000130396"	"AFDN"	chr6	+	167962432	167962567	167962438	167962567	167951185	167952187	10724	0	2	0,2	0,0	155	149	1	1.0	0.0	NA,1.0	-1.0
