ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
21389	"ENSG00000135506"	"OS9"	chr12	+	57720098	57720263	57718992	57719182	57720405	57720518	21389	2	4	0,6	0,0	314	149	1	1.0	0.192	NA,1.0	-0.808
21457	"ENSG00000009307"	"CSDE1"	chr1	-	114737470	114737563	114736757	114736855	114737962	114738072	21457	0	5	0,2	16,10	242	149	0.786702875107	1.0	0.0	0.0,0.11	-0.055
21683	"ENSG00000145321"	"GC"	chr4	-	71752517	71752650	71746150	71746205	71754410	71754508	21683	66	2	10,38	0,2	282	149	0.4896027312	1.0	0.946	1.0,0.909	-0.009
21973	"ENSG00000112697"	"TMEM30A"	chr6	-	75267640	75267748	75260823	75260911	75284401	75284763	21973	4	0	0,2	0,2	257	149	1	1.0	1.0	NA,0.367	0.633
22490	"ENSG00000007933"	"FMO3"	chr1	+	171101079	171101206	171092652	171092790	171103784	171103973	22490	2	6	0,0	0,2	276	149	1	1.0	0.153	NA,0.0	0.153
22805	"ENSG00000183530"	"PRR14L"	chr22	-	31738386	31738911	31725537	31725610	31749992	31750132	22805	2	2	2,0	0,0	674	149	1	1.0	0.181	1.0,NA	-0.819
22949	"ENSG00000173369"	"C1QB"	chr1	+	22654007	22654160	22653188	22653303	22659439	22659643	22949	0	2	2,0	0,6	302	149	0.229396425323	0.9645076973807956	0.0	1.0,0.0	-0.5
23565	"ENSG00000197043"	"ANXA6"	chr5	-	151110626	151110644	151109752	151109846	151117126	151117180	23565	2	0	4,0	2,0	167	149	1	1.0	1.0	0.641,NA	0.359
23592	"ENSG00000162496"	"DHRS3"	chr1	-	12572727	12572853	12567909	12568424	12578717	12578956	23592	4	2	0,2	0,0	275	149	1	1.0	0.52	NA,1.0	-0.48
23789	"ENSG00000205726"	"ITSN1"	chr21	+	33826817	33826863	33819240	33819323	33829623	33829686	23789	2	0	0,0	2,0	195	149	1	1.0	1.0	0.0,NA	1.0
23862	"ENSG00000135821"	"GLUL"	chr1	-	182390496	182390852	182388571	182388750	182391678	182391759	23862	0	2	8,0	4,4	505	149	0.0158278431174	0.11403388210875001	0.0	0.371,0.0	-0.185
23889	"ENSG00000134107"	"BHLHE40"	chr3	+	4981391	4981515	4979961	4980408	4982835	4983268	23889	2	0	0,2	2,0	273	149	0.0158923572848	0.11403388210875001	1.0	0.0,1.0	0.5
24829	"ENSG00000244474"	"UGT1A4"	chr2	+	233769530	233769664	233768219	233768439	233772261	233773006	24829	0	2	0,4	0,4	283	149	1	1.0	0.0	NA,0.345	-0.345
25109	"ENSG00000118785"	"SPP1"	chr4	+	87980045	87980126	87977058	87977097	87980392	87980434	25109	2	0	10,13	0,2	230	149	0.788699558798	1.0	1.0	1.0,0.808	0.096
27106	"ENSG00000187134"	"AKR1C1"	chr10	+	4968308	4968386	4966926	4967043	4968821	4968944	27106	0	4	6,6	0,0	227	149	2.40242781224e-09	4.444491452644e-07	0.0	1.0,1.0	-1.0
27353	"ENSG00000115524"	"SF3B1"	chr2	-	197418895	197419640	197418508	197418588	197420427	197420542	27353	0	2	0,2	6,0	894	149	0.418809407138	1.0	0.0	0.0,1.0	-0.5
27479	"ENSG00000197746"	"PSAP"	chr10	-	71823887	71823896	71821875	71822007	71825836	71825893	27479	0	19	0,2	12,26	158	149	0.297959900193	1.0	0.0	0.0,0.068	-0.034
29391	"ENSG00000137776"	"SLTM"	chr15	-	58912562	58912610	58901259	58901287	58916934	58916999	29391	2	0	0,0	2,0	197	149	1	1.0	1.0	0.0,NA	1.0
29392	"ENSG00000137776"	"SLTM"	chr15	-	58913498	58913696	58912562	58912610	58916934	58916999	29392	0	2	4,2	0,0	347	149	2.15615009402e-07	9.9721941848425e-06	0.0	1.0,1.0	-1.0
30889	"ENSG00000163902"	"RPN1"	chr3	-	128644534	128644646	128638037	128638105	128644918	128644983	30889	2	5	0,0	6,0	261	149	1	1.0	0.186	0.0,NA	0.186
31093	"ENSG00000198099"	"ADH4"	chr4	-	99143165	99143305	99142678	99142780	99144204	99144276	31093	2	4	0,0	0,8	289	149	1	1.0	0.205	NA,0.0	0.205
31325	"ENSG00000115107"	"STEAP3"	chr2	+	119230619	119231034	119223833	119223888	119245488	119245988	31325	2	0	0,2	2,0	564	149	0.00139747223211	0.019734162583632142	1.0	0.0,1.0	0.5
31349	"ENSG00000234745"	"HLA-B"	chr6	-	31356166	31356442	31355316	31355592	31356687	31356957	31349	10	0	13,36	1,0	425	149	1	1.0	1.0	0.82,1.0	0.09
31686	"ENSG00000124370"	"MCEE"	chr2	-	71129716	71129817	71124205	71124543	71130179	71130239	31686	0	2	2,0	0,0	250	149	1	1.0	0.0	1.0,NA	-1.0
31697	"ENSG00000181163"	"NPM1"	chr5	+	171406396	171407161	171405301	171405403	171407699	171407774	31697	2	0	0,0	2,2	914	149	1.42021960748e-05	0.00043790104563966667	1.0	0.0,0.0	1.0
32316	"ENSG00000123684"	"LPGAT1"	chr1	-	211787631	211787727	211783228	211783502	211793071	211793190	32316	2	0	0,8	2,0	245	149	0.0526569394685	0.2951979939900758	1.0	0.0,1.0	0.5
32738	"ENSG00000145216"	"FIP1L1"	chr4	+	53379072	53379117	53377640	53377923	53379224	53379264	32738	2	0	0,0	2,0	194	149	1	1.0	1.0	0.0,NA	1.0
32869	"ENSG00000106853"	"PTGR1"	chr9	-	111564156	111564262	111562576	111563231	111570090	111570209	32869	2	6	0,0	0,8	255	149	1	1.0	0.163	NA,0.0	0.163
33162	"ENSG00000198363"	"ASPH"	chr8	-	61646749	61646878	61644599	61644632	61651049	61651124	33162	2	0	0,0	0,2	278	149	1	1.0	1.0	NA,0.0	1.0
33590	"ENSG00000183091"	"NEB"	chr2	-	151503348	151503441	151496275	151496368	151505477	151505570	33590	0	2	0,2	0,0	242	149	1	1.0	0.0	NA,1.0	-1.0
33673	"ENSG00000173559"	"NABP1"	chr2	+	191682491	191682595	191681945	191682017	191683728	191683804	33673	2	0	0,0	2,0	253	149	1	1.0	1.0	0.0,NA	1.0
34339	"ENSG00000102081"	"FMR1"	chrX	+	147938098	147938161	147937465	147937600	147940575	147940662	34339	2	0	0,0	0,2	212	149	1	1.0	1.0	NA,0.0	1.0
34418	"ENSG00000055044"	"NOP58"	chr2	+	202278211	202278329	202277949	202278002	202282350	202282472	34418	0	2	2,0	0,6	267	149	0.209411562897	0.9009567240917441	0.0	1.0,0.0	-0.5
34669	"ENSG00000079308"	"TNS1"	chr2	-	217830366	217830390	217821739	217821938	217831454	217831547	34669	2	2	0,0	2,2	173	149	0.00272594159069	0.02966465848692059	0.463	0.0,0.0	0.463
34867	"ENSG00000092841"	"MYL6"	chr12	+	56159586	56159730	56158361	56158711	56159974	56160148	34867	57	0	24,10	0,2	293	149	0.692954864886	1.0	1.0	1.0,0.718	0.141
34869	"ENSG00000092841"	"MYL6"	chr12	+	56160625	56160670	56160242	56160320	56161386	56161550	34869	4	4	4,2	2,4	194	149	0.89567580202	1.0	0.434	0.606,0.277	-0.008
35032	"ENSG00000170906"	"NDUFA3"	chr19	+	54106352	54106446	54105933	54106011	54106810	54106961	35032	0	2	2,0	6,0	243	149	1	1.0	0.0	0.17,NA	-0.17
35549	"ENSG00000145703"	"IQGAP2"	chr5	+	76677217	76677350	76674476	76674709	76683114	76683217	35549	2	0	2,0	0,2	282	149	0.0142381944183	0.11403388210875001	1.0	1.0,0.0	0.5
35561	"ENSG00000163328"	"GPR155"	chr2	-	174482872	174482918	174481496	174481987	174486872	174487094	35561	2	0	0,0	2,0	195	149	1	1.0	1.0	0.0,NA	1.0
35659	"ENSG00000187446"	"CHP1"	chr15	+	41262755	41262883	41256909	41256990	41270556	41270618	35659	2	0	2,4	0,2	277	149	0.496585975603	1.0	1.0	1.0,0.518	0.241
36103	"ENSG00000112541"	"PDE10A"	chr6	-	165454577	165454695	165450241	165450362	165482314	165482343	36103	0	4	2,0	0,0	267	149	1	1.0	0.0	1.0,NA	-1.0
36563	"ENSG00000106804"	"C5"	chr9	-	120961481	120961565	120960247	120960337	120962670	120962707	36563	4	2	0,2	0,0	233	149	1	1.0	0.561	NA,1.0	-0.439
37027	"ENSG00000003436"	"TFPI"	chr2	-	187513615	187513646	187503647	187503770	187554199	187554431	37027	4	10	0,2	0,6	180	149	1	1.0	0.249	NA,0.216	0.033
37029	"ENSG00000003436"	"TFPI"	chr2	-	187520541	187520613	187513615	187513646	187554199	187554351	37029	0	4	0,4	0,0	221	149	1	1.0	0.0	NA,1.0	-1.0
37576	"ENSG00000146731"	"CCT6A"	chr7	+	56061746	56061849	56060806	56060940	56062682	56062755	37576	0	2	2,4	0,0	252	149	3.23091599141e-07	1.1954389168217e-05	0.0	1.0,1.0	-1.0
37584	"ENSG00000129103"	"SUMF2"	chr7	+	56074585	56074639	56074173	56074218	56076833	56076889	37584	0	2	2,0	0,0	203	149	1	1.0	0.0	1.0,NA	-1.0
37586	"ENSG00000129103"	"SUMF2"	chr7	+	56074585	56074736	56074113	56074218	56076833	56076889	37586	0	2	8,2	0,0	300	149	1.77483360786e-07	9.9721941848425e-06	0.0	1.0,1.0	-1.0
37760	"ENSG00000169919"	"GUSB"	chr7	-	65970281	65970366	65967730	65967907	65974294	65974401	37760	4	0	0,0	6,0	234	149	1	1.0	1.0	0.0,NA	1.0
37870	"ENSG00000161203"	"AP2M1"	chr3	+	184180644	184180650	184180063	184180251	184180848	184180881	37870	8	0	0,0	0,2	155	149	1	1.0	1.0	NA,0.0	1.0
37896	"ENSG00000087274"	"ADD1"	chr4	+	2926641	2926675	2926013	2926112	2928170	2928523	37896	0	2	2,0	4,0	183	149	1	1.0	0.0	0.289,NA	-0.289
38150	"ENSG00000051825"	"MPHOSPH9"	chr12	-	123203249	123203375	123202623	123203084	123210055	123210162	38150	0	2	4,0	0,0	275	149	1	1.0	0.0	1.0,NA	-1.0
38208	"ENSG00000000971"	"CFH"	chr1	+	196740618	196740792	196737474	196737660	196741874	196742051	38208	32	4	6,25	0,0	323	149	0.000800990040506	0.013471196135782727	0.787	1.0,1.0	-0.213
38301	"ENSG00000241468"	"ATP5MF"	chr7	-	99459146	99459263	99458189	99458355	99460085	99460193	38301	4	0	4,12	0,4	266	149	0.010117058812	0.08912647048666666	1.0	1.0,0.627	0.186
38312	"ENSG00000106258"	"CYP3A5"	chr7	-	99676316	99676576	99676114	99676208	99679825	99679993	38312	4	2	0,0	0,2	409	149	1	1.0	0.421	NA,0.0	0.421
38597	"ENSG00000105835"	"NAMPT"	chr7	-	106269990	106270292	106269153	106269312	106272529	106272658	38597	0	2	8,0	2,4	451	149	0.0173229354602	0.11455880857085714	0.0	0.569,0.0	-0.284
38598	"ENSG00000105835"	"NAMPT"	chr7	-	106269990	106270332	106269153	106269312	106272529	106272658	38598	0	2	8,0	2,4	491	149	0.0173386304864	0.11455880857085714	0.0	0.548,0.0	-0.274
39925	"ENSG00000107897"	"ACBD5"	chr10	-	27223206	27223239	27219722	27219857	27223337	27223452	39925	2	0	0,0	2,0	182	149	1	1.0	1.0	0.0,NA	1.0
40081	"ENSG00000145192"	"AHSG"	chr3	+	186618535	186618637	186617183	186617350	186619856	186619940	40081	44	2	4,4	0,0	251	149	0.36836137916	1.0	0.929	1.0,1.0	-0.071
40117	"ENSG00000198814"	"GK"	chrX	+	30727465	30727552	30724100	30724181	30728731	30729249	40117	2	2	0,0	0,6	236	149	1	1.0	0.387	NA,0.0	0.387
40483	"ENSG00000135048"	"CEMIP2"	chr9	-	71734805	71734994	71732350	71732520	71740062	71740232	40483	2	0	4,3	0,2	338	149	0.371586751039	1.0	1.0	1.0,0.398	0.301
40703	"ENSG00000156467"	"UQCRB"	chr8	-	96231531	96231621	96230938	96231132	96231773	96231940	40703	0	6	0,2	7,10	239	149	0.548615673916	1.0	0.0	0.0,0.111	-0.056
