ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2364	"ENSG00000171557"	"FGG"	chr4	-	154612017	154612435	154612017	154612201	154612390	154612435	2364	0	95	0,2	4,110	338	149	1	1.0	0.0	0.0,0.008	-0.004
2375	"ENSG00000100650"	"SRSF5"	chr14	+	69768797	69770540	69768797	69769251	69770466	69770540	2375	6	4	8,2	0,2	1364	149	0.510243861233	1.0	0.141	1.0,0.098	-0.408
2404	"ENSG00000126522"	"ASL"	chr7	+	66089090	66089335	66089090	66089175	66089275	66089335	2404	0	6	0,2	2,3	249	149	0.673388052855	1.0	0.0	0.0,0.285	-0.142
2415	"ENSG00000166913"	"YWHAB"	chr20	+	44901530	44904116	44901530	44901833	44903992	44904116	2415	2	0	0,0	0,4	2308	149	1	1.0	1.0	NA,0.0	1.0
2418	"ENSG00000070756"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718086	100718280	2418	0	6	2,0	8,4	347	149	0.455848197591	1.0	0.0	0.097,0.0	-0.049
2469	"ENSG00000055955"	"ITIH4"	chr3	-	52818051	52818283	52818051	52818168	52818256	52818283	2469	0	50	4,0	0,0	237	149	1	1.0	0.0	1.0,NA	-1.0
2470	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819792	52819939	52819990	2470	2	4	0,0	0,2	296	149	1	1.0	0.201	NA,0.0	0.201
2471	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819807	52819939	52819990	2471	2	2	0,0	0,4	281	149	1	1.0	0.347	NA,0.0	0.347
2482	"ENSG00000243649"	"CFB"	chr6	+	31947944	31948512	31947944	31948081	31948373	31948512	2482	4	30	2,2	0,8	441	149	0.351308521146	1.0	0.043	1.0,0.078	-0.496
2484	"ENSG00000243649"	"CFB"	chr6	+	31951554	31952084	31951554	31951604	31951874	31952084	2484	2	6	0,2	0,2	419	149	1	1.0	0.106	NA,0.262	-0.156
2512	"ENSG00000148719"	"DNAJB12"	chr10	-	72332829	72335931	72332829	72334617	72335779	72335931	2512	0	2	2,2	0,0	1311	149	2.73143193619e-08	2.3900029441662498e-06	0.0	1.0,1.0	-1.0
2599	"ENSG00000129422"	"MTUS1"	chr8	-	17653424	17654666	17653424	17653498	17654560	17654666	2599	0	2	0,2	0,2	1211	149	1	1.0	0.0	NA,0.11	-0.11
2667	"ENSG00000156976"	"EIF4A2"	chr3	+	186784563	186786051	186784563	186784696	186785882	186786051	2667	0	2	0,2	0,0	1335	149	1	1.0	0.0	NA,1.0	-1.0
2670	"ENSG00000113889"	"KNG1"	chr3	+	186741521	186744410	186741521	186741599	186743704	186744410	2670	59	40	0,8	6,8	2254	149	0.00976302343285	0.10920424988079687	0.089	0.0,0.062	0.058
2684	"ENSG00000161204"	"ABCF3"	chr3	+	184187396	184187761	184187396	184187443	184187663	184187761	2684	0	2	4,0	0,2	369	149	0.0552615462262	0.38683082358340004	0.0	1.0,0.0	-0.5
2709	"ENSG00000100151"	"PICK1"	chr22	+	38073772	38074451	38073772	38073823	38074306	38074451	2709	2	0	0,0	2,0	632	149	1	1.0	1.0	0.0,NA	1.0
2808	"ENSG00000109861"	"CTSC"	chr11	-	88328111	88335082	88328111	88328196	88334936	88335082	2808	4	0	4,0	2,2	6889	149	0.000117882345998	0.002062941054965	1.0	0.041,0.0	0.98
2875	"ENSG00000156508"	"EEF1A1"	chr6	-	73518697	73519228	73518697	73518848	73518931	73519228	2875	0	28	0,2	12,26	232	149	0.350916254729	1.0	0.0	0.0,0.047	-0.024
2905	"ENSG00000121410"	"A1BG"	chr19	-	58351390	58352555	58351390	58351687	58352282	58352555	2905	2	6	0,0	0,2	744	149	1	1.0	0.063	NA,0.0	0.063
3013	"ENSG00000231500"	"RPS18"	chr6	+	33275964	33276267	33275964	33276066	33276175	33276267	3013	2	6	0,2	8,4	258	149	0.181191118013	0.9608619894628788	0.161	0.0,0.224	0.049
3224	"ENSG00000142534"	"RPS11"	chr19	+	49497193	49497595	49497193	49497325	49497519	49497595	3224	0	22	0,6	10,10	343	149	0.00998438856053	0.10920424988079687	0.0	0.0,0.207	-0.103
3264	"ENSG00000206503"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944616	29945058	29945091	3264	0	4	3,0	11,8	591	149	0.648113418444	1.0	0.0	0.064,0.0	-0.032
3265	"ENSG00000206503"	"HLA-A"	chr6	+	29944499	29945091	29944499	29944634	29945058	29945091	3265	0	4	2,0	7,4	573	149	0.334130617165	1.0	0.0	0.069,0.0	-0.035
3274	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64502069	64500548	64500773	64502009	64502069	3274	4	0	22,12	4,0	1385	149	0.00627038568664	0.078379821083	1.0	0.372,1.0	0.314
3278	"ENSG00000108654"	"DDX5"	chr17	-	64502161	64502549	64502161	64502223	64502438	64502549	3278	0	2	4,0	6,0	364	149	1	1.0	0.0	0.214,NA	-0.214
3279	"ENSG00000108654"	"DDX5"	chr17	-	64502161	64503098	64502161	64502549	64502925	64503098	3279	0	4	2,0	14,0	525	149	1	1.0	0.0	0.039,NA	-0.039
3280	"ENSG00000108654"	"DDX5"	chr17	-	64503429	64503868	64503429	64503571	64503802	64503868	3280	0	5	2,0	2,4	380	149	0.777670187138	1.0	0.0	0.282,0.0	-0.141
3431	"ENSG00000171793"	"CTPS1"	chr1	+	41008658	41008890	41008658	41008714	41008793	41008890	3431	0	2	0,2	0,0	228	149	1	1.0	0.0	NA,1.0	-1.0
3461	"ENSG00000019582"	"CD74"	chr5	-	150403120	150404767	150403120	150403312	150404679	150404767	3461	0	2	0,2	4,8	1516	149	1	1.0	0.0	0.0,0.024	-0.012
3464	"ENSG00000019582"	"CD74"	chr5	-	150406880	150407324	150406880	150406960	150407151	150407324	3464	0	8	2,0	12,16	340	149	0.461345520288	1.0	0.0	0.068,0.0	-0.034
3493	"ENSG00000127948"	"POR"	chr7	+	75986158	75986855	75986158	75986241	75986336	75986855	3493	6	2	0,0	2,0	244	149	1	1.0	0.647	0.0,NA	0.647
3512	"ENSG00000115548"	"KDM3A"	chr2	+	86491140	86492716	86491140	86491275	86492038	86492716	3512	2	0	0,0	2,0	912	149	1	1.0	1.0	0.0,NA	1.0
3523	"ENSG00000135506"	"OS9"	chr12	+	57715759	57716193	57715759	57715970	57716088	57716193	3523	2	0	0,0	2,0	267	149	1	1.0	1.0	0.0,NA	1.0
3556	"ENSG00000134248"	"LAMTOR5"	chr1	-	110406317	110407694	110406317	110406379	110407585	110407694	3556	0	2	4,0	0,0	1355	149	1	1.0	0.0	1.0,NA	-1.0
3586	"ENSG00000150991"	"UBC"	chr12	-	124911645	124913774	124911645	124912180	124913320	124913774	3586	81	24	46,57	41,20	1289	149	0.0395073973515	0.3292283112625	0.281	0.115,0.248	0.1
3616	"ENSG00000156482"	"RPL30"	chr8	-	98044942	98045399	98044942	98045088	98045346	98045399	3616	0	18	0,2	4,10	407	149	0.295313155609	1.0	0.0	0.0,0.068	-0.034
3617	"ENSG00000090104"	"RGS1"	chr1	+	192575772	192576365	192575772	192575929	192576284	192576365	3617	0	2	4,6	2,6	504	149	0.00468322856628	0.06304346146915384	0.0	0.372,0.228	-0.3
3696	"ENSG00000134684"	"YARS1"	chr1	-	32786361	32787075	32786361	32786447	32786939	32787075	3696	0	2	2,0	0,0	641	149	1	1.0	0.0	1.0,NA	-1.0
3709	"ENSG00000109323"	"MANBA"	chr4	-	102664684	102669049	102664684	102664852	102668962	102669049	3709	2	0	0,0	2,0	4259	149	1	1.0	1.0	0.0,NA	1.0
3892	"ENSG00000100316"	"RPL3"	chr22	-	39312883	39313310	39312883	39312984	39313190	39313310	3892	2	10	0,0	4,2	355	149	0.384701545517	1.0	0.077	0.0,0.0	0.077
3908	"ENSG00000134107"	"BHLHE40"	chr3	+	4979961	4980408	4979961	4980031	4980300	4980408	3908	2	0	0,0	2,0	418	149	1	1.0	1.0	0.0,NA	1.0
3969	"ENSG00000168610"	"STAT3"	chr17	-	42323259	42323625	42323259	42323354	42323572	42323625	3969	0	2	2,0	0,0	367	149	1	1.0	0.0	1.0,NA	-1.0
4025	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516287	177516447	177516724	177516835	4025	0	4	2,0	0,0	426	149	1	1.0	0.0	1.0,NA	-1.0
4292	"ENSG00000120694"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31141121	31141259	4292	2	0	0,0	2,1	961	149	1.5871314731e-05	0.0005763705452015	1.0	0.0,0.0	1.0
4306	"ENSG00000107551"	"RASSF4"	chr10	+	44970164	44971848	44970164	44970264	44971772	44971848	4306	2	0	0,4	2,2	1657	149	4.70665175722e-08	2.7455468583783334e-06	1.0	0.0,0.152	0.924
4353	"ENSG00000111640"	"GAPDH"	chr12	+	6536683	6537010	6536683	6536790	6536919	6537010	4353	0	16	2,0	18,26	278	149	0.536692163881	1.0	0.0	0.056,0.0	-0.028
4364	"ENSG00000166710"	"B2M"	chr15	+	44715422	44716356	44715422	44715701	44716328	44716356	4364	0	20	4,4	20,52	776	149	0.324188435225	1.0	0.0	0.037,0.015	-0.026
4376	"ENSG00000115524"	"SF3B1"	chr2	-	197418508	197420542	197418508	197418588	197420427	197420542	4376	8	2	4,2	6,0	1988	149	0.329235828811	1.0	0.231	0.048,1.0	-0.293
4392	"ENSG00000167996"	"FTH1"	chr11	-	61964986	61965515	61964986	61965112	61965368	61965515	4392	0	39	2,0	110,83	405	149	1	1.0	0.0	0.007,0.0	-0.004
4393	"ENSG00000167996"	"FTH1"	chr11	-	61967311	61967631	61967311	61967371	61967457	61967631	4393	4	0	4,14	0,4	235	149	0.012132807102	0.11795784682499999	1.0	1.0,0.689	0.155
4463	"ENSG00000140416"	"TPM1"	chr15	+	63061197	63062277	63061197	63061273	63062214	63062277	4463	0	2	2,0	0,0	1090	149	1	1.0	0.0	1.0,NA	-1.0
4466	"ENSG00000159658"	"EFCAB14"	chr1	-	46686783	46689691	46686783	46686870	46689586	46689691	4466	2	1	0,0	0,4	2865	149	1	1.0	0.094	NA,0.0	0.094
4560	"ENSG00000144381"	"HSPD1"	chr2	-	197489001	197490296	197489001	197489247	197490196	197490296	4560	0	8	0,2	2,2	1098	149	0.877581997797	1.0	0.0	0.0,0.119	-0.059
4563	"ENSG00000144381"	"HSPD1"	chr2	-	197494656	197495376	197494656	197494752	197495293	197495376	4563	4	8	4,4	6,14	690	149	0.784559729027	1.0	0.097	0.126,0.058	0.005
4564	"ENSG00000144381"	"HSPD1"	chr2	-	197494156	197497392	197494156	197495376	197497139	197497392	4564	0	6	0,6	2,8	1912	149	0.117448783826	0.66301732805	0.0	0.0,0.055	-0.028
4706	"ENSG00000179335"	"CLK3"	chr15	+	74620008	74622216	74620008	74620225	74622119	74622216	4706	0	2	2,0	0,0	2043	149	1	1.0	0.0	1.0,NA	-1.0
4725	"ENSG00000086696"	"HSD17B2"	chr16	+	82090901	82098534	82090901	82091039	82098074	82098534	4725	0	2	0,2	0,4	7184	149	1	1.0	0.0	NA,0.01	-0.01
4834	"ENSG00000228474"	"OST4"	chr2	-	27071325	27071649	27071325	27071463	27071600	27071649	4834	0	6	2,2	6,0	286	149	0.0119238756272	0.11795784682499999	0.0	0.148,1.0	-0.574
4879	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616125	179617110	179616125	179616218	179616868	179617110	4879	0	2	6,0	4,0	799	149	1	1.0	0.0	0.219,NA	-0.219
4881	"ENSG00000169045"	"HNRNPH1"	chr5	-	179616868	179617110	179616868	179616958	179617050	179617110	4881	0	6	8,2	0,2	241	149	1.64677298629e-05	0.0005763705452015	0.0	1.0,0.382	-0.691
4996	"ENSG00000044574"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	4996	0	2	2,0	4,4	430	149	0.835576979704	1.0	0.0	0.148,0.0	-0.074
4999	"ENSG00000044574"	"HSPA5"	chr9	-	125238940	125239533	125238940	125239331	125239420	125239533	4999	0	4	2,0	0,8	238	149	0.190880050845	0.9810987448949999	0.0	1.0,0.0	-0.5
5000	"ENSG00000044574"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	5000	2	6	2,0	2,6	787	149	0.374794189141	1.0	0.059	0.159,0.0	-0.021
5029	"ENSG00000181163"	"NPM1"	chr5	+	171391304	171391799	171391304	171391424	171391705	171391799	5029	0	2	2,0	6,4	430	149	0.523397040789	1.0	0.0	0.104,0.0	-0.052
5035	"ENSG00000181163"	"NPM1"	chr5	+	171405301	171407774	171405301	171405403	171407699	171407774	5035	2	0	0,0	2,2	2445	149	4.96160699173e-05	0.001346230364905	1.0	0.0,0.0	1.0
5083	"ENSG00000138434"	"ITPRID2"	chr2	+	181915215	181918675	181915215	181916427	181918597	181918675	5083	4	2	0,0	0,2	2319	149	1	1.0	0.114	NA,0.0	0.114
5145	"ENSG00000119707"	"RBM25"	chr14	+	73099666	73103478	73099666	73099750	73103191	73103478	5145	2	0	2,2	0,2	3590	149	8.86690206479e-05	0.0019396348266728126	1.0	1.0,0.04	0.48
5238	"ENSG00000143947"	"RPS27A"	chr2	+	55234118	55234962	55234118	55234204	55234830	55234962	5238	0	4	0,2	6,8	775	149	0.472895565619	1.0	0.0	0.0,0.046	-0.023
5364	"ENSG00000160710"	"ADAR"	chr1	-	154601040	154602626	154601040	154601888	154602035	154602626	5364	2	0	0,0	4,0	296	149	1	1.0	1.0	0.0,NA	1.0
5365	"ENSG00000160710"	"ADAR"	chr1	-	154601040	154602626	154601040	154602248	154602384	154602626	5365	2	0	4,0	0,2	285	149	0.0325558406965	0.284863606094375	1.0	1.0,0.0	0.5
5483	"ENSG00000197756"	"RPL37A"	chr2	+	216499948	216501467	216499948	216500031	216501340	216501467	5483	0	34	4,0	8,14	1458	149	0.557737491097	1.0	0.0	0.049,0.0	-0.025
5591	"ENSG00000198830"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473732	26474084	26474135	5591	0	4	2,0	2,0	501	149	1	1.0	0.0	0.229,NA	-0.229
5679	"ENSG00000118515"	"SGK1"	chr6	-	134170825	134171178	134170825	134170915	134171022	134171178	5679	0	2	0,2	0,0	256	149	1	1.0	0.0	NA,1.0	-1.0
5708	"ENSG00000168036"	"CTNNB1"	chr3	+	41239133	41239904	41239133	41239354	41239818	41239904	5708	0	2	0,4	0,0	613	149	1	1.0	0.0	NA,1.0	-1.0
5800	"ENSG00000115677"	"HDLBP"	chr2	-	241235120	241235594	241235120	241235255	241235489	241235594	5800	2	4	0,0	0,6	383	149	1	1.0	0.163	NA,0.0	0.163
5821	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26190992	26192577	26190992	26192338	26192494	26192577	5821	2	4	0,0	2,1	305	149	0.0867037757611	0.549376965239375	0.196	0.0,0.0	0.196
5822	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26190992	26193694	26190992	26192577	26193250	26193694	5822	4	2	4,0	2,2	822	149	0.306607419133	1.0	0.266	0.266,0.0	0.133
5826	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196556	26197017	26196556	26196658	26196806	26197017	5826	0	2	4,0	0,0	297	149	1	1.0	0.0	1.0,NA	-1.0
5827	"ENSG00000122566"	"HNRNPA2B1"	chr7	-	26196806	26197461	26196806	26197017	26197314	26197461	5827	2	5	4,0	10,0	446	149	1	1.0	0.118	0.118,NA	0.0
5830	"ENSG00000003436"	"TFPI"	chr2	-	187484123	187484987	187484123	187484216	187484810	187484987	5830	0	4	2,0	0,2	743	149	0.384482417684	1.0	0.0	1.0,0.0	-0.5
5946	"ENSG00000000971"	"CFH"	chr1	+	196740618	196742051	196740618	196740792	196741874	196742051	5946	10	16	4,9	4,12	1231	149	0.836124601359	1.0	0.07	0.108,0.083	-0.025
5956	"ENSG00000164692"	"COL1A2"	chr7	+	94426422	94427061	94426422	94426530	94427007	94427061	5956	0	2	0,4	0,0	626	149	1	1.0	0.0	NA,1.0	-1.0
5957	"ENSG00000164692"	"COL1A2"	chr7	+	94427187	94427885	94427187	94427295	94427626	94427885	5957	0	4	2,0	0,2	480	149	0.306394484176	1.0	0.0	1.0,0.0	-0.5
5958	"ENSG00000216490"	"IFI30"	chr19	+	18177139	18177764	18177139	18177292	18177710	18177764	5958	0	2	2,0	0,3	567	149	0.335148385723	1.0	0.0	1.0,0.0	-0.5
5960	"ENSG00000106258"	"CYP3A5"	chr7	-	99662815	99664095	99662815	99662882	99663967	99664095	5960	18	0	4,0	2,0	1234	149	1	1.0	1.0	0.195,NA	0.805
5995	"ENSG00000113013"	"HSPA9"	chr5	-	138556773	138557496	138556773	138556866	138557401	138557496	5995	0	5	0,2	2,1	684	149	0.700549005598	1.0	0.0	0.0,0.303	-0.151
6030	"ENSG00000105835"	"NAMPT"	chr7	-	106250042	106253151	106250042	106251193	106253016	106253151	6030	8	6	6,0	2,0	1972	149	1	1.0	0.092	0.185,NA	-0.093
6032	"ENSG00000105835"	"NAMPT"	chr7	-	106269153	106272658	106269153	106269312	106272529	106272658	6032	6	2	16,10	2,4	3366	149	0.651430526711	1.0	0.117	0.262,0.1	-0.064
6034	"ENSG00000105835"	"NAMPT"	chr7	-	106274945	106277179	106274945	106275049	106277022	106277179	6034	4	2	12,0	0,0	2122	149	1	1.0	0.123	1.0,NA	-0.877
6068	"ENSG00000105707"	"HPN"	chr19	+	35041721	35042522	35041721	35041872	35042452	35042522	6068	4	6	0,2	0,0	729	149	1	1.0	0.12	NA,1.0	-0.88
6085	"ENSG00000004059"	"ARF5"	chr7	+	127589484	127590137	127589484	127589594	127590065	127590137	6085	2	2	0,0	0,2	620	149	1	1.0	0.194	NA,0.0	0.194
6170	"ENSG00000075624"	"ACTB"	chr7	-	5528280	5529400	5528280	5528719	5529160	5529400	6170	2	18	6,0	2,10	590	149	0.245912972692	1.0	0.027	0.431,0.0	-0.189
6171	"ENSG00000075624"	"ACTB"	chr7	-	5529160	5529663	5529160	5529400	5529534	5529663	6171	0	12	4,0	6,16	283	149	0.0955741078897	0.5767403062309482	0.0	0.26,0.0	-0.13
6198	"ENSG00000234741"	"GAS5"	chr1	-	173864256	173865282	173864256	173864704	173865228	173865282	6198	2	2	4,0	3,2	673	149	0.579385727772	1.0	0.181	0.228,0.0	0.067
6272	"ENSG00000130988"	"RGN"	chrX	+	47080316	47081307	47080316	47080936	47081129	47081307	6272	2	0	0,0	0,2	342	149	1	1.0	1.0	NA,0.0	1.0
6281	"ENSG00000172037"	"LAMB2"	chr3	-	49121113	49121592	49121113	49121362	49121432	49121592	6281	0	6	2,0	1,0	219	149	1	1.0	0.0	0.576,NA	-0.576
6295	"ENSG00000094631"	"HDAC6"	chrX	+	48814961	48815490	48814961	48815051	48815383	48815490	6295	0	4	2,0	0,0	481	149	1	1.0	0.0	1.0,NA	-1.0
6301	"ENSG00000215021"	"PHB2"	chr12	-	6967170	6967779	6967170	6967248	6967675	6967779	6301	22	4	18,12	0,2	576	149	0.0537393205977	0.38683082358340004	0.587	1.0,0.608	-0.217
6353	"ENSG00000104870"	"FCGRT"	chr19	+	49524506	49525573	49524506	49524776	49525456	49525573	6353	0	2	0,2	0,0	829	149	1	1.0	0.0	NA,1.0	-1.0
6377	"ENSG00000147140"	"NONO"	chrX	+	71297376	71298508	71297376	71297938	71298468	71298508	6377	0	2	2,0	0,0	679	149	1	1.0	0.0	1.0,NA	-1.0
6444	"ENSG00000072778"	"ACADVL"	chr17	+	7220121	7220676	7220121	7220197	7220463	7220676	6444	0	6	0,2	2,2	415	149	0.740360077838	1.0	0.0	0.0,0.264	-0.132
6448	"ENSG00000072778"	"ACADVL"	chr17	+	7222666	7223237	7222666	7222865	7223132	7223237	6448	8	8	6,2	4,2	416	149	0.811275643936	1.0	0.264	0.349,0.264	-0.042
6450	"ENSG00000072778"	"ACADVL"	chr17	+	7223812	7224069	7223812	7223875	7223967	7224069	6450	2	16	0,0	2,10	241	149	0.397515388569	1.0	0.072	0.0,0.0	0.072
6471	"ENSG00000215301"	"DDX3X"	chrX	+	41346858	41347451	41346858	41347012	41347311	41347451	6471	0	2	2,0	0,0	448	149	1	1.0	0.0	1.0,NA	-1.0
