ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
23565	"ENSG00000197043"	"ANXA6"	chr5	-	151110626	151110644	151109752	151109846	151117126	151117180	23565	2	0	4,0	2,0	167	149	1	1.0	1.0	0.641,NA	0.359
23592	"ENSG00000162496"	"DHRS3"	chr1	-	12572727	12572853	12567909	12568424	12578717	12578956	23592	4	2	0,2	0,0	275	149	1	1.0	0.52	NA,1.0	-0.48
23789	"ENSG00000205726"	"ITSN1"	chr21	+	33826817	33826863	33819240	33819323	33829623	33829686	23789	2	0	0,0	2,0	195	149	1	1.0	1.0	0.0,NA	1.0
23862	"ENSG00000135821"	"GLUL"	chr1	-	182390496	182390852	182388571	182388750	182391678	182391759	23862	0	2	6,0	4,4	298	149	0.0144899312884	0.11315946339512381	0.0	0.429,0.0	-0.214
23889	"ENSG00000134107"	"BHLHE40"	chr3	+	4981391	4981515	4979961	4980408	4982835	4983268	23889	2	0	0,2	2,0	273	149	0.0158923572848	0.1133677279153913	1.0	0.0,1.0	0.5
24829	"ENSG00000244474"	"UGT1A4"	chr2	+	233769530	233769664	233768219	233768439	233772261	233773006	24829	0	2	0,4	0,4	283	149	1	1.0	0.0	NA,0.345	-0.345
25109	"ENSG00000118785"	"SPP1"	chr4	+	87980045	87980126	87977058	87977097	87980392	87980434	25109	2	0	10,13	0,2	230	149	0.788699558798	1.0	1.0	1.0,0.808	0.096
27106	"ENSG00000187134"	"AKR1C1"	chr10	+	4968308	4968386	4966926	4967043	4968821	4968944	27106	0	4	6,6	0,0	227	149	2.40242781224e-09	3.9399816120736e-07	0.0	1.0,1.0	-1.0
27479	"ENSG00000197746"	"PSAP"	chr10	-	71823887	71823896	71821875	71822007	71825836	71825893	27479	0	19	0,2	12,26	158	149	0.297959900193	1.0	0.0	0.0,0.068	-0.034
29391	"ENSG00000137776"	"SLTM"	chr15	-	58912562	58912610	58901259	58901287	58916934	58916999	29391	2	0	0,0	2,0	197	149	1	1.0	1.0	0.0,NA	1.0
29392	"ENSG00000137776"	"SLTM"	chr15	-	58913498	58913696	58912562	58912610	58916934	58916999	29392	0	2	2,0	0,0	298	149	1	1.0	0.0	1.0,NA	-1.0
30889	"ENSG00000163902"	"RPN1"	chr3	-	128644534	128644646	128638037	128638105	128644918	128644983	30889	2	5	0,0	6,0	261	149	1	1.0	0.186	0.0,NA	0.186
31093	"ENSG00000198099"	"ADH4"	chr4	-	99143165	99143305	99142678	99142780	99144204	99144276	31093	2	4	0,0	0,8	289	149	1	1.0	0.205	NA,0.0	0.205
31349	"ENSG00000234745"	"HLA-B"	chr6	-	31356166	31356442	31355316	31355592	31356687	31356957	31349	8	0	13,24	1,0	298	149	1	1.0	1.0	0.867,1.0	0.067
31686	"ENSG00000124370"	"MCEE"	chr2	-	71129716	71129817	71124205	71124543	71130179	71130239	31686	0	2	2,0	0,0	250	149	1	1.0	0.0	1.0,NA	-1.0
32316	"ENSG00000123684"	"LPGAT1"	chr1	-	211787631	211787727	211783228	211783502	211793071	211793190	32316	2	0	0,8	2,0	245	149	0.0526569394685	0.3084192168869286	1.0	0.0,1.0	0.5
32738	"ENSG00000145216"	"FIP1L1"	chr4	+	53379072	53379117	53377640	53377923	53379224	53379264	32738	2	0	0,0	2,0	194	149	1	1.0	1.0	0.0,NA	1.0
32869	"ENSG00000106853"	"PTGR1"	chr9	-	111564156	111564262	111562576	111563231	111570090	111570209	32869	2	6	0,0	0,8	255	149	1	1.0	0.163	NA,0.0	0.163
33162	"ENSG00000198363"	"ASPH"	chr8	-	61646749	61646878	61644599	61644632	61651049	61651124	33162	2	0	0,0	0,2	278	149	1	1.0	1.0	NA,0.0	1.0
33590	"ENSG00000183091"	"NEB"	chr2	-	151503348	151503441	151496275	151496368	151505477	151505570	33590	0	2	0,2	0,0	242	149	1	1.0	0.0	NA,1.0	-1.0
33673	"ENSG00000173559"	"NABP1"	chr2	+	191682491	191682595	191681945	191682017	191683728	191683804	33673	2	0	0,0	2,0	253	149	1	1.0	1.0	0.0,NA	1.0
34339	"ENSG00000102081"	"FMR1"	chrX	+	147938098	147938161	147937465	147937600	147940575	147940662	34339	2	0	0,0	0,2	212	149	1	1.0	1.0	NA,0.0	1.0
34418	"ENSG00000055044"	"NOP58"	chr2	+	202278211	202278329	202277949	202278002	202282350	202282472	34418	0	2	2,0	0,6	267	149	0.209411562897	0.9812427518602286	0.0	1.0,0.0	-0.5
34669	"ENSG00000079308"	"TNS1"	chr2	-	217830366	217830390	217821739	217821938	217831454	217831547	34669	2	2	0,0	2,2	173	149	0.00272594159069	0.030805017931570002	0.463	0.0,0.0	0.463
34867	"ENSG00000092841"	"MYL6"	chr12	+	56159586	56159730	56158361	56158711	56159974	56160148	34867	57	0	24,10	0,2	293	149	0.692954864886	1.0	1.0	1.0,0.718	0.141
34869	"ENSG00000092841"	"MYL6"	chr12	+	56160625	56160670	56160242	56160320	56161386	56161550	34869	4	4	4,2	2,4	194	149	0.89567580202	1.0	0.434	0.606,0.277	-0.008
35032	"ENSG00000170906"	"NDUFA3"	chr19	+	54106352	54106446	54105933	54106011	54106810	54106961	35032	0	2	2,0	6,0	243	149	1	1.0	0.0	0.17,NA	-0.17
35549	"ENSG00000145703"	"IQGAP2"	chr5	+	76677217	76677350	76674476	76674709	76683114	76683217	35549	2	0	2,0	0,2	282	149	0.0142381944183	0.11315946339512381	1.0	1.0,0.0	0.5
35561	"ENSG00000163328"	"GPR155"	chr2	-	174482872	174482918	174481496	174481987	174486872	174487094	35561	2	0	0,0	2,0	195	149	1	1.0	1.0	0.0,NA	1.0
35659	"ENSG00000187446"	"CHP1"	chr15	+	41262755	41262883	41256909	41256990	41270556	41270618	35659	2	0	2,4	0,2	277	149	0.496585975603	1.0	1.0	1.0,0.518	0.241
36103	"ENSG00000112541"	"PDE10A"	chr6	-	165454577	165454695	165450241	165450362	165482314	165482343	36103	0	4	2,0	0,0	267	149	1	1.0	0.0	1.0,NA	-1.0
36563	"ENSG00000106804"	"C5"	chr9	-	120961481	120961565	120960247	120960337	120962670	120962707	36563	4	2	0,2	0,0	233	149	1	1.0	0.561	NA,1.0	-0.439
37027	"ENSG00000003436"	"TFPI"	chr2	-	187513615	187513646	187503647	187503770	187554199	187554431	37027	4	10	0,2	0,6	180	149	1	1.0	0.249	NA,0.216	0.033
37029	"ENSG00000003436"	"TFPI"	chr2	-	187520541	187520613	187513615	187513646	187554199	187554351	37029	0	4	0,4	0,0	221	149	1	1.0	0.0	NA,1.0	-1.0
37576	"ENSG00000146731"	"CCT6A"	chr7	+	56061746	56061849	56060806	56060940	56062682	56062755	37576	0	2	2,4	0,0	252	149	3.23091599141e-07	1.7662340753041335e-05	0.0	1.0,1.0	-1.0
37584	"ENSG00000129103"	"SUMF2"	chr7	+	56074585	56074639	56074173	56074218	56076833	56076889	37584	0	2	2,0	0,0	203	149	1	1.0	0.0	1.0,NA	-1.0
37586	"ENSG00000129103"	"SUMF2"	chr7	+	56074585	56074736	56074113	56074218	56076833	56076889	37586	0	2	8,2	0,0	298	149	1.78570699338e-07	1.4642797345716001e-05	0.0	1.0,1.0	-1.0
37760	"ENSG00000169919"	"GUSB"	chr7	-	65970281	65970366	65967730	65967907	65974294	65974401	37760	4	0	0,0	6,0	234	149	1	1.0	1.0	0.0,NA	1.0
37870	"ENSG00000161203"	"AP2M1"	chr3	+	184180644	184180650	184180063	184180251	184180848	184180881	37870	8	0	0,0	0,2	155	149	1	1.0	1.0	NA,0.0	1.0
37896	"ENSG00000087274"	"ADD1"	chr4	+	2926641	2926675	2926013	2926112	2928170	2928523	37896	0	2	2,0	4,0	183	149	1	1.0	0.0	0.289,NA	-0.289
38150	"ENSG00000051825"	"MPHOSPH9"	chr12	-	123203249	123203375	123202623	123203084	123210055	123210162	38150	0	2	4,0	0,0	275	149	1	1.0	0.0	1.0,NA	-1.0
38208	"ENSG00000000971"	"CFH"	chr1	+	196740618	196740792	196737474	196737660	196741874	196742051	38208	32	4	6,25	0,0	298	149	0.000997755453647	0.01818132159978978	0.8	1.0,1.0	-0.2
38301	"ENSG00000241468"	"ATP5MF"	chr7	-	99459146	99459263	99458189	99458355	99460085	99460193	38301	4	0	4,12	0,4	266	149	0.010117058812	0.08732619185094737	1.0	1.0,0.627	0.186
39925	"ENSG00000107897"	"ACBD5"	chr10	-	27223206	27223239	27219722	27219857	27223337	27223452	39925	2	0	0,0	2,0	182	149	1	1.0	1.0	0.0,NA	1.0
40081	"ENSG00000145192"	"AHSG"	chr3	+	186618535	186618637	186617183	186617350	186619856	186619940	40081	44	2	4,4	0,0	251	149	0.36836137916	1.0	0.929	1.0,1.0	-0.071
40117	"ENSG00000198814"	"GK"	chrX	+	30727465	30727552	30724100	30724181	30728731	30729249	40117	2	2	0,0	0,6	236	149	1	1.0	0.387	NA,0.0	0.387
40483	"ENSG00000135048"	"CEMIP2"	chr9	-	71734805	71734994	71732350	71732520	71740062	71740232	40483	2	0	4,3	0,2	298	149	0.39893053471	1.0	1.0	1.0,0.429	0.285
40703	"ENSG00000156467"	"UQCRB"	chr8	-	96231531	96231621	96230938	96231132	96231773	96231940	40703	0	6	0,2	7,10	239	149	0.548615673916	1.0	0.0	0.0,0.111	-0.056
40841	"ENSG00000173660"	"UQCRH"	chr1	+	46309896	46310044	46309100	46309127	46310154	46310316	40841	4	0	0,2	0,6	297	149	1	1.0	1.0	NA,0.143	0.857
41696	"ENSG00000196924"	"FLNA"	chrX	-	154357250	154357274	154354824	154355072	154357433	154357623	41696	2	0	0,10	0,2	173	149	1	1.0	1.0	NA,0.812	0.188
42000	"ENSG00000164733"	"CTSB"	chr8	-	11862344	11862478	11853328	11853479	11868000	11868090	42000	0	4	0,2	6,6	283	149	0.796462965961	1.0	0.0	0.0,0.149	-0.074
42006	"ENSG00000164733"	"CTSB"	chr8	-	11864375	11864463	11853328	11853479	11868000	11868040	42006	2	4	4,0	6,6	237	149	0.78819420771	1.0	0.239	0.295,0.0	0.091
42012	"ENSG00000164733"	"CTSB"	chr8	-	11864375	11864483	11853328	11853479	11868000	11868112	42012	0	4	4,0	6,6	257	149	0.0403591282269	0.2545729626619846	0.0	0.279,0.0	-0.14
42152	"ENSG00000104760"	"FGL1"	chr8	-	17885491	17885571	17881998	17882179	17895446	17895517	42152	68	2	6,22	0,0	229	149	0.740554164548	1.0	0.957	1.0,1.0	-0.043
42153	"ENSG00000104760"	"FGL1"	chr8	-	17891680	17891807	17885491	17885571	17895224	17895404	42153	2	0	0,4	0,2	276	149	1	1.0	1.0	NA,0.519	0.481
42154	"ENSG00000104760"	"FGL1"	chr8	-	17891680	17891807	17885491	17885571	17895446	17895538	42154	4	36	0,6	0,8	276	149	1	1.0	0.057	NA,0.288	-0.231
42155	"ENSG00000104760"	"FGL1"	chr8	-	17891680	17891829	17885519	17885571	17895224	17895341	42155	2	0	0,4	0,2	298	149	1	1.0	1.0	NA,0.5	0.5
43098	"ENSG00000064115"	"TM7SF3"	chr12	-	26982772	26982859	26980565	26980646	26990449	26990627	43098	2	0	0,12	1,0	236	149	1	1.0	1.0	0.0,1.0	0.5
43162	"ENSG00000104325"	"DECR1"	chr8	+	90017123	90017326	90001476	90001561	90018908	90018966	43162	2	2	4,0	0,0	298	149	1	1.0	0.333	1.0,NA	-0.667
43163	"ENSG00000104325"	"DECR1"	chr8	+	90017202	90017326	90001445	90001561	90018908	90018966	43163	2	2	4,0	0,0	273	149	1	1.0	0.353	1.0,NA	-0.647
43436	"ENSG00000171055"	"FEZ2"	chr2	-	36558437	36558513	36555682	36555748	36578596	36578832	43436	2	0	0,0	2,0	225	149	1	1.0	1.0	0.0,NA	1.0
44248	"ENSG00000027697"	"IFNGR1"	chr6	-	137215266	137215377	137206962	137207077	137219242	137219449	44248	0	2	0,2	0,0	260	149	1	1.0	0.0	NA,1.0	-1.0
