ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
24538	"ENSG00000185811"	"IKZF1"	chr7	+	50382539	50382707	50327637	50327757	50391728	50391863
24544	"ENSG00000185811"	"IKZF1"	chr7	+	50391728	50391863	50327378	50327757	50399917	50399966
24704	"ENSG00000196510"	"ANAPC7"	chr12	-	110381751	110381948	110377392	110377617	110382842	110382960
25491	"ENSG00000271092"	"TLCD4-RWDD3"	chr1	+	95230901	95230994	95173815	95173889	95246755	95247225
26332	"ENSG00000275131"	"PDE4DIPP2"	chr1	-	120491581	120491628	120489859	120489916	120491934	120492073
27106	"ENSG00000187134"	"AKR1C1"	chr10	+	4968308	4968386	4966926	4967043	4968821	4968944
28135	"ENSG00000084652"	"TXLNA"	chr1	+	32180313	32180514	32179674	32179776	32181241	32181577
28463	"ENSG00000174021"	"GNG5"	chr1	-	84501825	84501970	84498324	84498548	84506010	84506301
28720	"ENSG00000182473"	"EXOC7"	chr17	-	76088059	76088122	76087653	76087720	76088463	76088562
28809	"ENSG00000138411"	"HECW2"	chr2	-	196278527	196278662	196274020	196274123	196292564	196292750
29045	"ENSG00000282301"	"CYP3A7-CYP3A51P"	chr7	-	99695745	99695846	99685225	99685235	99705514	99705595
29046	"ENSG00000282301"	"CYP3A7-CYP3A51P"	chr7	-	99705514	99705595	99685225	99685235	99707811	99707974
29306	"ENSG00000132693"	"CRP"	chr1	-	159713502	159713603	159712409	159712794	159714002	159714138
29307	"ENSG00000132693"	"CRP"	chr1	-	159713502	159713640	159712562	159712794	159714002	159714138
29454	"ENSG00000197779"	"ZNF81"	chrX	+	47842649	47842768	47836945	47837007	47846104	47846321
30809	"ENSG00000115970"	"THADA"	chr2	-	43577021	43577234	43574335	43575027	43578512	43578607
30810	"ENSG00000115970"	"THADA"	chr2	-	43577021	43577242	43574335	43575027	43578512	43578607
31092	"ENSG00000198099"	"ADH4"	chr4	-	99143165	99143305	99142678	99142780	99144196	99144297
31219	"ENSG00000143387"	"CTSK"	chr1	-	150805860	150806016	150804020	150804239	150806685	150806806
31297	"ENSG00000146535"	"GNA12"	chr7	-	2814311	2814389	2794927	2795143	2843852	2844308
31349	"ENSG00000234745"	"HLA-B"	chr6	-	31356166	31356442	31355316	31355592	31356687	31356957
31617	"ENSG00000023516"	"AKAP11"	chr13	+	42313046	42313130	42308453	42308609	42313893	42313940
32094	"ENSG00000053371"	"AKR7A2"	chr1	-	19307313	19307410	19307001	19307101	19308454	19308642
32095	"ENSG00000053371"	"AKR7A2"	chr1	-	19308157	19308262	19307001	19307101	19308454	19308505
32315	"ENSG00000123684"	"LPGAT1"	chr1	-	211783228	211783502	211778917	211779044	211793071	211793190
32316	"ENSG00000123684"	"LPGAT1"	chr1	-	211787631	211787727	211783228	211783502	211793071	211793190
32317	"ENSG00000123684"	"LPGAT1"	chr1	-	211830182	211830330	211829058	211829323	211830572	211830722
33051	"ENSG00000172765"	"TMCC1"	chr3	-	129888981	129889104	129880308	129880562	129893493	129893606
33585	"ENSG00000183091"	"NEB"	chr2	-	151496275	151496368	151494160	151494253	151505477	151505570
33590	"ENSG00000183091"	"NEB"	chr2	-	151503348	151503441	151496275	151496368	151505477	151505570
33744	"ENSG00000033100"	"CHPF2"	chr7	+	151236407	151236590	151235047	151235612	151237373	151238819
35659	"ENSG00000187446"	"CHP1"	chr15	+	41262755	41262883	41256909	41256990	41270556	41270618
35918	"ENSG00000172594"	"SMPDL3A"	chr6	+	122801309	122801406	122796823	122796968	122803663	122803833
36563	"ENSG00000106804"	"C5"	chr9	-	120961481	120961565	120960247	120960337	120962670	120962707
36676	"ENSG00000122512"	"PMS2"	chr7	-	5989799	5989955	5986758	5987620	5991972	5992057
37483	"ENSG00000158683"	"PKD1L1"	chr7	-	47915431	47915599	47908076	47908250	47929203	47929526
37562	"ENSG00000102531"	"FNDC3A"	chr13	+	49114654	49114731	49075288	49075364	49131136	49131374
37576	"ENSG00000146731"	"CCT6A"	chr7	+	56061746	56061849	56060806	56060940	56062682	56062755
38120	"ENSG00000153956"	"CACNA2D1"	chr7	-	82001658	82001715	81997178	81997235	82005422	82005497
38208	"ENSG00000000971"	"CFH"	chr1	+	196740618	196740792	196737474	196737660	196741874	196742051
38470	"ENSG00000198315"	"ZKSCAN8"	chr6	+	28148315	28148824	28141882	28142029	28149482	28149624
38471	"ENSG00000198315"	"ZKSCAN8"	chr6	+	28148315	28148838	28141909	28142029	28149482	28149624
39052	"ENSG00000116679"	"IVNS1ABP"	chr1	-	185309002	185309172	185308799	185308875	185309382	185309511
40081	"ENSG00000145192"	"AHSG"	chr3	+	186618535	186618637	186617183	186617350	186619856	186619940
41349	"ENSG00000147586"	"MRPS28"	chr8	-	80028694	80028796	80002998	80003180	80030053	80030232
41547	"ENSG00000168994"	"PXDC1"	chr6	-	3739057	3739161	3738061	3738148	3751275	3751529
42152	"ENSG00000104760"	"FGL1"	chr8	-	17885491	17885571	17881998	17882179	17895446	17895517
42575	"ENSG00000168575"	"SLC20A2"	chr8	-	42439449	42439653	42436988	42437577	42444645	42444762
42999	"ENSG00000276418"	"AC036214.3"	chr8	-	79958256	79958435	79918859	79919148	80002998	80003180
43346	"ENSG00000160299"	"PCNT"	chr21	+	46381693	46381840	46366583	46367139	46385831	46385983
45078	"ENSG00000106771"	"TMEM245"	chr9	-	109090921	109091155	109087172	109087342	109093474	109093591
45248	"ENSG00000165209"	"STRBP"	chr9	-	123115928	123116098	123109556	123109753	123122192	123122326
45249	"ENSG00000165209"	"STRBP"	chr9	-	123122192	123122326	123115928	123116098	123128213	123128258
45263	"ENSG00000136052"	"SLC41A2"	chr12	-	104931631	104931791	104928299	104928694	104958600	104958698
45580	"ENSG00000172889"	"EGFL7"	chr9	+	136669605	136669721	136668556	136668673	136669913	136670009
45671	"ENSG00000099834"	"CDHR5"	chr11	-	619305	619390	617953	618111	619473	619587
45964	"ENSG00000107372"	"ZFAND5"	chr9	-	72359417	72359521	72356930	72357056	72360109	72360221
46076	"ENSG00000133816"	"MICAL2"	chr11	+	12138389	12138460	12110604	12110726	12162078	12162419
46077	"ENSG00000133816"	"MICAL2"	chr11	+	12138389	12138464	12110590	12110726	12162078	12162419
46421	"ENSG00000139697"	"SBNO1"	chr12	-	123348028	123348133	123345257	123345570	123350309	123350441
47101	"ENSG00000154258"	"ABCA9"	chr17	-	69049282	69049490	69045171	69045336	69051030	69051139
47697	"ENSG00000106823"	"ECM2"	chr9	-	92535932	92535982	92522574	92522893	92536600	92536655
48248	"ENSG00000123243"	"ITIH5"	chr10	-	7600528	7600565	7585900	7586069	7609419	7609494
48249	"ENSG00000123243"	"ITIH5"	chr10	-	7609419	7609494	7585900	7586069	7615981	7616098
48369	"ENSG00000078403"	"MLLT10"	chr10	+	21617111	21617207	21614830	21614924	21651672	21651768
48392	"ENSG00000198258"	"UBL5"	chr19	+	9828591	9828675	9828326	9828389	9828836	9828874
48897	"ENSG00000122884"	"P4HA1"	chr10	-	73043886	73043957	73030266	73030370	73046924	73047101
48898	"ENSG00000122884"	"P4HA1"	chr10	-	73044980	73045051	73030266	73030370	73046924	73047101
48914	"ENSG00000156374"	"PCGF6"	chr10	-	103345023	103345132	103333924	103333952	103348715	103348812
48915	"ENSG00000156374"	"PCGF6"	chr10	-	103347237	103347297	103345023	103345132	103348715	103348812
49214	"ENSG00000155629"	"PIK3AP1"	chr10	-	96602279	96602398	96593314	96595634	96603978	96604049
50630	"ENSG00000061987"	"MON2"	chr12	+	62578444	62578505	62571391	62571582	62580296	62580420
51130	"ENSG00000111696"	"NT5DC3"	chr12	-	103788837	103788919	103787440	103787527	103793163	103793265
52103	"ENSG00000121644"	"DESI2"	chr1	+	244689248	244689342	244686596	244686669	244691878	244691922
