ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
100	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	100	7	0	400	7	267	149	0.165613066793	0.3318621284661574	1.0	0.97	0.03
103	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	103	58	2	39	2	230	149	0.769419858976	0.8854946678731291	0.949	0.927	0.022
141	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	141	0	4	66	123	298	149	0.0031245738421	0.018237165892704472	0.0	0.212	-0.212
148	"ENSG00000233215"	"LINC01687"	chr21	-	22062008	22062648	22062008	22062165	22062553	22062648	148	51	11	26	2	298	149	0.0963248384025	0.22338800301522002	0.699	0.867	-0.168
154	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	154	0	23	2	234	278	149	1	1.0	0.0	0.005	-0.005
155	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145	155	10	4	5	0	298	149	0.00108995032144	0.008539580746657538	0.556	1.0	-0.444
191	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	191	0	4	3	15	298	149	0.0802636041739	0.19318057499050284	0.0	0.091	-0.091
196	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	196	1	2	1	21	298	149	0.662326378212	0.8124163238152835	0.2	0.023	0.177
199	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	199	2	0	80	25	298	149	0.00637384527335	0.029855228578402428	1.0	0.615	0.385
200	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	200	2	130	66	3469	298	149	1	1.0	0.008	0.009	-0.001
203	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490474	49490576	203	0	475	21	3308	298	149	1	1.0	0.0	0.003	-0.003
206	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	206	0	2	69	2712	298	149	0.520578393625	0.7059194537253769	0.0	0.013	-0.013
207	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	207	1	10	180	2996	298	149	0.474146609389	0.6608165084914001	0.048	0.029	0.019
208	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49491266	49491424	49491547	208	2	0	78	2	298	149	0.283237093546	0.4782948718844751	1.0	0.951	0.049
209	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	209	0	27	70	3984	298	149	1	1.0	0.0	0.009	-0.009
210	"ENSG00000104872"	"PIH1D1"	chr19	-	49447826	49448010	49447826	49447908	49448000	49448010	210	1	0	9	112	241	149	0.00400696825568	0.021457198159883752	1.0	0.047	0.953
217	"ENSG00000063177"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	217	0	2	10	1774	298	149	1	1.0	0.0	0.003	-0.003
218	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232493	48234402	48234543	218	47	25	18	8	298	149	0.698770825507	0.8380487890507046	0.485	0.529	-0.044
221	"ENSG00000160007"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	221	2	22	0	31	298	149	0.831543254557	0.9303157594936591	0.043	0.0	0.043
238	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454741	41456360	41456487	238	12	2	2	0	298	149	0.0377630711998	0.11208629438029373	0.75	1.0	-0.25
240	"ENSG00000248098"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	240	0	3	2	158	255	149	1	1.0	0.0	0.007	-0.007
246	"ENSG00000013275"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	246	3	30	8	141	288	149	0.876656869824	0.960457961329958	0.049	0.029	0.02
247	"ENSG00000013275"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	247	0	113	5	157	298	149	0.823280271416	0.9254365480932116	0.0	0.016	-0.016
250	"ENSG00000105193"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	250	4	211	1	216	252	149	0.819005685404	0.9226190989719498	0.011	0.003	0.008
251	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39433664	39433761	251	4	147	6	143	244	149	0.478366953572	0.6642146790150868	0.016	0.025	-0.009
252	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435606	39435708	252	1	2	19	147	298	149	0.314987362713	0.506972257444921	0.2	0.061	0.139
255	"ENSG00000006712"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	255	1	0	2	40	247	149	0.00189434644744	0.012936939644400782	1.0	0.029	0.971
257	"ENSG00000130755"	"GMFG"	chr19	-	39328358	39329073	39328358	39328548	39328999	39329073	257	4	28	1	28	298	149	0.099651166061	0.22866305387260244	0.067	0.018	0.049
261	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	261	0	2	10	75	260	149	0.0437964185209	0.12542794283318123	0.0	0.071	-0.071
269	"ENSG00000167645"	"YIF1B"	chr19	-	38307427	38307752	38307427	38307521	38307596	38307752	269	0	4	2	58	224	149	0.615937882228	0.7755704318208746	0.0	0.022	-0.022
270	"ENSG00000167645"	"YIF1B"	chr19	-	38309223	38309643	38309223	38309328	38309404	38309643	270	0	4	4	40	225	149	0.0938046382244	0.21870983121310061	0.0	0.062	-0.062
278	"ENSG00000239382"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	278	0	4	2	22	298	149	0.306120276441	0.49930208855637254	0.0	0.043	-0.043
282	"ENSG00000250799"	"PRODH2"	chr19	-	35812133	35812556	35812133	35812272	35812359	35812556	282	0	2	29	66	236	149	0.00818733928098	0.03602304870651225	0.0	0.217	-0.217
287	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744738	35744322	35744421	35744625	35744738	287	4	0	12	10	298	149	0.000827364570287	0.007031251348139359	1.0	0.375	0.625
293	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	293	0	5	7	118	285	149	0.165162378333	0.3316013672269523	0.0	0.03	-0.03
295	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240	295	0	32	11	118	238	149	0.01226463964	0.048170537172036995	0.0	0.055	-0.055
311	"ENSG00000021488"	"SLC7A9"	chr19	-	32859840	32860650	32859840	32859964	32860605	32860650	311	4	19	1	45	298	149	0.0213559634281	0.07272115571562242	0.095	0.011	0.084
320	"ENSG00000261824"	"LINC00662"	chr19	-	27792999	27793899	27792999	27793232	27793531	27793899	320	2	0	7	10	298	149	0.00122849080477	0.009375095613884738	1.0	0.259	0.741
324	"ENSG00000105726"	"ATP13A1"	chr19	-	19645646	19645985	19645646	19645790	19645873	19645985	324	1	0	0	18	232	149	7.94573762967e-05	0.0012052575276633155	1.0	0.0	1.0
331	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754	331	6	3	36	4	298	149	0.101414659317	0.2310837084349808	0.5	0.818	-0.318
342	"ENSG00000006015"	"REX1BD"	chr19	+	18590853	18592336	18590853	18590933	18592107	18592336	342	0	2	4	70	298	149	0.317124003092	0.5088797839227024	0.0	0.028	-0.028
343	"ENSG00000221983"	"UBA52"	chr19	+	18574869	18575241	18574869	18574972	18575056	18575241	343	0	31	18	1343	233	149	1	1.0	0.0	0.008	-0.008
357	"ENSG00000053501"	"USE1"	chr19	+	17215801	17216070	17215801	17215851	17215991	17216070	357	0	2	4	25	289	149	0.0718071682374	0.17872968396693004	0.0	0.076	-0.076
361	"ENSG00000214046"	"SMIM7"	chr19	-	16646147	16647261	16646147	16646800	16647095	16647261	361	90	0	241	8	298	149	0.0119018977306	0.04720691380094666	1.0	0.938	0.062
365	"ENSG00000167460"	"TPM4"	chr19	+	16088026	16089120	16088026	16088097	16089044	16089120	365	5	94	18	363	298	149	0.864048932258	0.9510316357144636	0.026	0.024	0.002
367	"ENSG00000186204"	"CYP4F12"	chr19	+	15680243	15680519	15680243	15680297	15680391	15680519	367	0	1	14	52	243	149	0.0200140093407	0.0695293613447221	0.0	0.142	-0.142
368	"ENSG00000186204"	"CYP4F12"	chr19	+	15683492	15684882	15683492	15683763	15684815	15684882	368	0	44	11	57	298	149	0.000620398377901	0.0057195030669389005	0.0	0.088	-0.088
369	"ENSG00000186204"	"CYP4F12"	chr19	+	15696160	15696512	15696160	15696225	15696429	15696512	369	2	4	47	29	298	149	0.100081540209	0.2290462617590184	0.2	0.448	-0.248
374	"ENSG00000105135"	"ILVBL"	chr19	-	15116407	15118015	15116407	15116522	15117880	15118015	374	1	10	1	61	298	149	0.262020913889	0.4531457867958675	0.048	0.008	0.04
397	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11346268	11345519	11345628	11346207	11346268	397	4	0	91	11	298	149	0.0118132367789	0.04698282737218003	1.0	0.805	0.195
399	"ENSG00000129351"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681992	10682192	399	2	5	6	12	298	149	0.735350630721	0.8612720757942276	0.167	0.2	-0.033
400	"ENSG00000129351"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684415	10685765	400	4	5	7	13	298	149	0.668014879469	0.8170889922806474	0.286	0.212	0.074
409	"ENSG00000105401"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	409	9	19	34	201	240	149	0.0581318353964	0.15258144723260322	0.227	0.095	0.132
418	"ENSG00000130816"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142027	10142220	418	1	0	1	6	298	149	0.000162263900611	0.002095774835119302	1.0	0.077	0.923
420	"ENSG00000130816"	"DNMT1"	chr19	-	10160017	10160418	10160017	10160063	10160383	10160418	420	1	6	0	3	298	149	0.221962935412	0.41041906342303897	0.077	0.0	0.077
423	"ENSG00000267106"	"ZNF561-AS1"	chr19	+	9626783	9627806	9626783	9626860	9627715	9627806	423	0	2	2	0	298	149	1.45517215469e-05	0.00031119214357264017	0.0	1.0	-1.0
425	"ENSG00000142347"	"MYO1F"	chr19	-	8553138	8553437	8553138	8553228	8553349	8553437	425	0	4	2	0	270	149	7.79665447048e-06	0.00019773544623443126	0.0	1.0	-1.0
440	"ENSG00000031823"	"RANBP3"	chr19	-	5924826	5925737	5924826	5924905	5925633	5925737	440	1	11	0	23	298	149	0.272810732119	0.46642888039700586	0.043	0.0	0.043
453	"ENSG00000142002"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	453	0	2	2	21	298	149	0.29351928345	0.4883876342608737	0.0	0.045	-0.045
463	"ENSG00000104969"	"SGTA"	chr19	-	2757692	2759294	2757692	2757782	2759256	2759294	463	5	0	1	45	298	149	6.57702659002e-09	5.0469006980477e-07	1.0	0.011	0.989
466	"ENSG00000130332"	"LSM7"	chr19	-	2328386	2328586	2328386	2328477	2328560	2328586	466	1	10	0	33	232	149	0.24171481174	0.43076089059403005	0.06	0.0	0.06
468	"ENSG00000104904"	"OAZ1"	chr19	+	2271384	2271954	2271384	2271530	2271781	2271954	468	3	473	19	780	298	149	0.665630408612	0.8150108524702698	0.003	0.012	-0.009
470	"ENSG00000099875"	"MKNK2"	chr19	-	2042606	2042870	2042606	2042662	2042765	2042870	470	0	3	10	89	252	149	0.0487383977478	0.13527497842979808	0.0	0.062	-0.062
477	"ENSG00000115268"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494	477	0	5	27	1739	244	149	1	1.0	0.0	0.009	-0.009
483	"ENSG00000160953"	"PWWP3A"	chr19	+	1357008	1358464	1357008	1357094	1358393	1358464	483	4	20	12	9	298	149	0.00346936721314	0.019621089125285818	0.091	0.4	-0.309
491	"ENSG00000011304"	"PTBP1"	chr19	+	804035	804438	804035	804208	804291	804438	491	0	2	2	93	232	149	0.616352992624	0.7757187446965826	0.0	0.014	-0.014
492	"ENSG00000011304"	"PTBP1"	chr19	+	804291	804702	804291	804438	804531	804702	492	1	0	0	64	242	149	0.000939540209057	0.0076791169151382245	1.0	0.0	1.0
499	"ENSG00000198276"	"UCKL1"	chr20	-	63945804	63946267	63945804	63945975	63946160	63946267	499	0	2	2	32	298	149	0.533250187382	0.7094738839996032	0.0	0.03	-0.03
517	"ENSG00000087460"	"GNAS"	chr20	+	58909349	58909579	58909349	58909423	58909520	58909579	517	0	5	5	552	246	149	1	1.0	0.0	0.005	-0.005
523	"ENSG00000022277"	"RTF2"	chr20	+	56516934	56517201	56516934	56516989	56517105	56517201	523	20	241	14	193	265	149	0.70070307056	0.8388063969595954	0.045	0.039	0.006
526	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115484	50115621	50115829	50115954	526	13	2	12	0	298	149	0.0325098843425	0.10170058543115408	0.765	1.0	-0.235
527	"ENSG00000124198"	"ARFGEF2"	chr20	+	49013563	49013960	49013563	49013694	49013830	49013960	527	5	67	16	56	285	149	0.00760223185589	0.03425599812092747	0.038	0.13	-0.092
528	"ENSG00000196562"	"SULF2"	chr20	-	47659398	47659730	47659398	47659452	47659696	47659730	528	13	15	4	19	298	149	0.0207173611708	0.07093385209267349	0.302	0.095	0.207
529	"ENSG00000062598"	"ELMO2"	chr20	-	46368890	46370525	46368890	46368968	46370442	46370525	529	5	33	0	6	298	149	0.0468118801196	0.13132494110971654	0.07	0.0	0.07
530	"ENSG00000080189"	"SLC35C2"	chr20	-	46349527	46350890	46349527	46350524	46350760	46350890	530	2	0	25	32	298	149	0.00216640296076	0.013898453783951792	1.0	0.281	0.719
535	"ENSG00000064601"	"CTSA"	chr20	+	45892272	45892484	45892272	45892323	45892397	45892484	535	2	69	3	223	223	149	0.524380224668	0.7081304379703997	0.019	0.009	0.01
536	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45893311	45892724	45892880	45893219	45893311	536	1	10	20	185	298	149	0.625681507397	0.78480915999941	0.048	0.051	-0.003
537	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45893311	45892724	45892887	45893219	45893311	537	1	0	16	2	298	149	0.0556131705743	0.1479049561960741	1.0	0.8	0.2
539	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894072	45892724	45893311	45893987	45894072	539	1	81	5	194	298	149	0.727289501311	0.8562718000543317	0.006	0.013	-0.007
540	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894741	45892724	45894072	45894649	45894741	540	2	27	0	214	298	149	0.712121099504	0.8464327895962364	0.036	0.0	0.036
542	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897040	45894993	45895133	45896964	45897040	542	0	54	20	149	298	149	0.000731624645424	0.006383975584987344	0.0	0.063	-0.063
543	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897806	45894993	45897040	45897716	45897806	543	10	111	21	166	298	149	0.378655501269	0.5723709170398731	0.043	0.059	-0.016
546	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45898109	45894993	45897806	45898004	45898109	546	2	19	23	160	298	149	0.426681179547	0.6184506652434016	0.05	0.067	-0.017
550	"ENSG00000196839"	"ADA"	chr20	-	44620298	44621147	44620298	44620401	44621017	44621147	550	0	10	4	8	298	149	0.00646659856012	0.03023540437876896	0.0	0.2	-0.2
556	"ENSG00000185513"	"L3MBTL1"	chr20	+	43528656	43529368	43528656	43528745	43529202	43529368	556	2	0	0	2	298	149	1.45517215469e-05	0.00031119214357264017	1.0	0.0	1.0
557	"ENSG00000185513"	"L3MBTL1"	chr20	+	43528656	43529368	43528656	43528745	43529263	43529368	557	2	0	0	1	298	149	4.45915760166e-05	0.0007412564478202421	1.0	0.0	1.0
565	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38448730	38447465	38447623	38448661	38448730	565	1	3	0	7	298	149	0.218572677588	0.40703505769242826	0.143	0.0	0.143
566	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38448730	38447465	38447623	38448665	38448730	566	1	0	1	2	298	149	0.00084578088307	0.007095312938680483	1.0	0.2	0.8
568	"ENSG00000174365"	"SNHG11"	chr20	+	38447465	38450447	38447465	38448730	38450335	38450447	568	2	8	2	11	298	149	0.839391347995	0.9374880252221555	0.111	0.083	0.028
569	"ENSG00000174365"	"SNHG11"	chr20	+	38450335	38450920	38450335	38450447	38450532	38450920	569	0	3	4	24	234	149	0.0459445570662	0.12958848582239546	0.0	0.096	-0.096
570	"ENSG00000196756"	"SNHG17"	chr20	-	38420591	38421098	38420591	38420900	38421005	38421098	570	4	6	3	5	254	149	0.901114574055	0.974002804142387	0.281	0.26	0.021
571	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422086	38422241	571	2	2	5	2	298	149	0.392039806911	0.5861540253342332	0.333	0.556	-0.223
572	"ENSG00000196756"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422091	38422241	572	2	0	5	3	298	149	0.00142754453185	0.010485471176142248	1.0	0.455	0.545
579	"ENSG00000101347"	"SAMHD1"	chr20	-	36911217	36912552	36911217	36911333	36912460	36912552	579	29	272	1	26	298	149	0.0729329766247	0.1801914166797749	0.051	0.019	0.032
581	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	581	29	0	57	1	298	149	0.307659428658	0.5007382715962083	1.0	0.966	0.034
582	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771473	36770872	36771193	36771424	36771473	582	1	7	5	14	298	149	0.23368628564	0.4243911898300724	0.067	0.152	-0.085
590	"ENSG00000171456"	"ASXL1"	chr20	+	32428127	32428422	32428127	32428248	32428324	32428422	590	9	32	2	24	225	149	0.0669412322975	0.17031239632923234	0.157	0.052	0.105
592	"ENSG00000124228"	"DDX27"	chr20	+	49243628	49244077	49243628	49243703	49243815	49244077	592	2	36	0	67	261	149	0.614760842982	0.7755704318208746	0.031	0.0	0.031
594	"ENSG00000088970"	"KIZ"	chr20	+	21244244	21246622	21244244	21244288	21246478	21246622	594	2	32	12	30	298	149	0.0037996391383	0.020638484861290874	0.03	0.167	-0.137
611	"ENSG00000101365"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658637	2658837	611	8	0	279	2	264	149	0.684943116439	0.8305240165395137	1.0	0.987	0.013
612	"ENSG00000101365"	"IDH3B"	chr20	-	2658394	2658837	2658394	2658522	2658758	2658837	612	34	6	305	51	298	149	0.896125413189	0.9716640655349223	0.739	0.749	-0.01
615	"ENSG00000101365"	"IDH3B"	chr20	-	2660456	2660829	2660456	2660590	2660696	2660829	615	1	123	21	217	255	149	0.000457107941992	0.004676841649635796	0.005	0.054	-0.049
623	"ENSG00000166347"	"CYB5A"	chr18	-	74255740	74260944	74255740	74255775	74260914	74260944	623	480	4823	86	947	298	149	0.596760066822	0.7605994207809467	0.047	0.043	0.004
624	"ENSG00000176225"	"RTTN"	chr18	-	70005197	70006484	70005197	70005267	70006380	70006484	624	9	26	2	5	298	149	0.741737915172	0.8658587117153236	0.148	0.167	-0.019
627	"ENSG00000049759"	"NEDD4L"	chr18	+	58383245	58385586	58383245	58383319	58385525	58385586	627	3	31	0	10	298	149	0.167868844616	0.33483930856509475	0.046	0.0	0.046
632	"ENSG00000099956"	"SMARCB1"	chr22	+	23791755	23793688	23791755	23791867	23793558	23793688	632	4	8	5	26	298	149	0.315896491363	0.5078203898063351	0.2	0.088	0.112
633	"ENSG00000099956"	"SMARCB1"	chr22	+	23791755	23793688	23791755	23791894	23793558	23793688	633	0	7	1	14	298	149	0.304594900953	0.49886258417223917	0.0	0.034	-0.034
634	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23803422	23800943	23801081	23803294	23803422	634	0	2	5	25	298	149	0.0334325304568	0.10298166701510177	0.0	0.091	-0.091
637	"ENSG00000130813"	"SHFL"	chr19	+	10089110	10089378	10089110	10089208	10089306	10089378	637	1	0	5	2	247	149	0.0155705806565	0.05828356518336945	1.0	0.601	0.399
638	"ENSG00000130813"	"SHFL"	chr19	+	10089306	10089695	10089306	10089378	10089656	10089695	638	3	2	2	2	298	149	0.717422835537	0.8497197319657189	0.429	0.333	0.096
643	"ENSG00000100983"	"GSS"	chr20	-	34942487	34943006	34942487	34942627	34942930	34943006	643	3	2	7	65	298	149	0.0344649712046	0.10516854955883205	0.429	0.051	0.378
649	"ENSG00000101782"	"RIOK3"	chr18	+	23477005	23477268	23477005	23477086	23477178	23477268	649	59	103	12	71	241	149	0.000442026186635	0.004594606856297669	0.262	0.095	0.167
654	"ENSG00000124155"	"PIGT"	chr20	+	45416516	45418979	45416516	45416694	45418851	45418979	654	0	8	4	91	298	149	0.404410748697	0.5973388206924165	0.0	0.022	-0.022
655	"ENSG00000124155"	"PIGT"	chr20	+	45418771	45419395	45418771	45418979	45419294	45419395	655	0	4	7	116	298	149	0.177159371305	0.3485737554560671	0.0	0.029	-0.029
656	"ENSG00000124155"	"PIGT"	chr20	+	45420527	45421583	45420527	45420693	45421382	45421583	656	1	6	6	33	298	149	0.654079592658	0.8061798473369018	0.077	0.083	-0.006
658	"ENSG00000101639"	"CEP192"	chr18	+	13057584	13059312	13057584	13057733	13059081	13059312	658	2	25	1	6	298	149	0.564505876022	0.7352970505953754	0.038	0.077	-0.039
660	"ENSG00000154889"	"MPPE1"	chr18	-	11886498	11886778	11886498	11886621	11886712	11886778	660	5	4	6	12	240	149	0.248983795527	0.43891805576347503	0.437	0.237	0.2
665	"ENSG00000173482"	"PTPRM"	chr18	+	8376461	8378414	8376461	8376597	8378264	8378414	665	6	4	65	35	298	149	0.668482907465	0.817278306268128	0.429	0.481	-0.052
666	"ENSG00000263753"	"LINC00667"	chr18	+	5238080	5241889	5238080	5238893	5241698	5241889	666	112	2	65	3	298	149	0.308569292545	0.5011481345503405	0.966	0.915	0.051
667	"ENSG00000263753"	"LINC00667"	chr18	+	5238080	5241889	5238080	5239196	5241698	5241889	667	130	5	21	1	298	149	0.686002014428	0.8305240165395137	0.929	0.913	0.016
670	"ENSG00000263753"	"LINC00667"	chr18	+	5240647	5241889	5240647	5240964	5241698	5241889	670	47	0	10	1	298	149	0.472705900998	0.6605426157988824	1.0	0.833	0.167
675	"ENSG00000101557"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493	675	31	150	14	44	298	149	0.335926193725	0.527652883460882	0.094	0.137	-0.043
676	"ENSG00000169718"	"DUS1L"	chr17	-	82058340	82058818	82058340	82058408	82058780	82058818	676	0	1	12	18	298	149	0.00880130141899	0.037564544887999186	0.0	0.25	-0.25
