ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
152	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399	152	582	0	494,310,157,151	3,0,0,0	262	149	1	1.0	1.0	0.989,1.0,1.0,1.0	0.003
153	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399	153	1523	1	743,723,517,445	1,0,0,0	279	149	1	1.0	0.999	0.997,1.0,1.0,1.0	-0.0
154	"ENSG00000159131"	"GART"	chr21	-	33505973	33506104	33505560	33505702	33509782	33509920	154	267	4	161,136,127,127	0,0,0,0	280	149	0.292733810588	1.0	0.973	1.0,1.0,1.0,1.0	-0.027
155	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015	155	156	1	208,128,61,111	0,0,0,0	298	149	0.904420665205	1.0	0.987	1.0,1.0,1.0,1.0	-0.013
156	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528518	33528604	156	235	1	193,161,66,46	2,0,0,0	298	149	1	1.0	0.992	0.98,1.0,1.0,1.0	-0.003
158	"ENSG00000159131"	"GART"	chr21	-	33539170	33539323	33535224	33535320	33542064	33542363	158	98	0	183,45,16,19	1,0,0,0	298	149	1	1.0	1.0	0.989,1.0,1.0,1.0	0.003
159	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33535224	33535320	33542064	33542079	159	137	0	200,64,18,19	1,0,0,0	298	149	1	1.0	1.0	0.99,1.0,1.0,1.0	0.002
161	"ENSG00000243646"	"IL10RB"	chr21	+	33276595	33276753	33267927	33268517	33279751	33279918	161	441	1	97,90,84,79	1,0,1,3	298	149	0.475319063864	1.0	0.995	0.98,1.0,0.977,0.929	0.023
167	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754	167	165	1	79,35,73,59	0,1,2,1	216	149	1	1.0	0.991	1.0,0.96,0.962,0.976	0.017
168	"ENSG00000159086"	"PAXBP1"	chr21	-	32750916	32751032	32748498	32748698	32751118	32751218	168	134	0	111,38,44,59	8,2,0,0	265	149	0.0257948473721	0.24058234316314506	1.0	0.886,0.914,1.0,1.0	0.05
169	"ENSG00000159086"	"PAXBP1"	chr21	-	32761058	32761162	32759401	32759994	32762095	32762317	169	200	2	80,60,49,35	0,3,0,2	253	149	0.834904024469	1.0	0.983	1.0,0.922,1.0,0.912	0.024
177	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32467695	32467848	177	1	4	14,26,6,8	2,3,0,9	298	149	0.00162816321619	0.031618045122486914	0.111	0.778,0.812,1.0,0.308	-0.613
178	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848	178	13	4	44,76,33,30	2,3,0,9	273	149	0.0563809570969	0.4191552604874977	0.639	0.923,0.933,1.0,0.645	-0.236
179	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848	179	14	0	71,79,33,30	2,4,0,0	273	149	0.3281058997	1.0	1.0	0.951,0.915,1.0,1.0	0.033
181	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501486	32495026	32495170	32503925	32504015	181	17	0	54,88,41,32	2,0,0,0	221	149	1	1.0	1.0	0.948,1.0,1.0,1.0	0.013
182	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32503925	32504015	182	47	0	107,173,121,120	2,0,0,0	230	149	1	1.0	1.0	0.972,1.0,1.0,1.0	0.007
183	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32495026	32495170	32503925	32504015	183	22	0	56,66,34,39	2,0,0,0	273	149	1	1.0	1.0	0.939,1.0,1.0,1.0	0.015
190	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32575376	32576923	32574575	32574676	32578693	32578831	190	35	0	3,0,0,0	0,2,0,0	298	149	1	1.0	1.0	1.0,0.0,NA,NA	0.5
192	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32603160	32603292	192	4	2	0,0,0,0	1,0,0,0	294	149	1	1.0	0.503	0.0,NA,NA,NA	0.503
193	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32587312	32587477	32582199	32582415	32603160	32603292	193	0	2	0,1,0,0	1,0,0,0	298	149	1	1.0	0.0	0.0,1.0,NA,NA	-0.5
194	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32602271	32602367	32582199	32582415	32603160	32603292	194	42	2	24,26,7,16	1,0,0,0	245	149	0.135125167089	0.7699504655204724	0.927	0.936,1.0,1.0,1.0	-0.057
196	"ENSG00000142207"	"URB1"	chr21	-	32345373	32345575	32344569	32344756	32346955	32347811	196	2	0	120,5,0,4	2,0,0,0	298	149	1	1.0	1.0	0.968,1.0,NA,1.0	0.011
197	"ENSG00000142207"	"URB1"	chr21	-	32366617	32366755	32363155	32363329	32368402	32368598	197	22	0	211,93,76,84	2,0,0,0	287	149	1	1.0	1.0	0.982,1.0,1.0,1.0	0.004
198	"ENSG00000142207"	"URB1"	chr21	-	32372506	32372631	32368402	32368598	32373646	32373772	198	57	0	223,88,51,99	1,0,0,0	274	149	1	1.0	1.0	0.992,1.0,1.0,1.0	0.002
200	"ENSG00000156304"	"SCAF4"	chr21	-	31700994	31701171	31696568	31696750	31701775	31701823	200	33	0	31,0,1,0	1,0,0,0	298	149	1	1.0	1.0	0.939,NA,1.0,NA	0.03
203	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518	203	3533	2	924,431,179,122	1,1,2,0	246	149	1	1.0	0.999	0.998,0.996,0.982,1.0	0.005
204	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31659692	31659841	31667257	31667341	204	1165	2	469,130,57,59	0,0,0,0	219	149	1	1.0	0.997	1.0,1.0,1.0,1.0	-0.003
208	"ENSG00000156299"	"TIAM1"	chr21	-	31276731	31276908	31266009	31266983	31339242	31339422	208	34	4	12,2,0,0	0,0,0,0	298	149	1	1.0	0.81	1.0,1.0,NA,NA	-0.19
209	"ENSG00000156273"	"BACH1"	chr21	+	29218860	29218926	29194146	29194260	29321220	29321355	209	0	2	0,0,2,0	0,0,1,0	215	149	1	1.0	0.0	NA,NA,0.581,NA	-0.581
211	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29298921	29298953	29326058	29326336	211	216	2	54,39,57,54	0,0,0,0	298	149	0.53048969748	1.0	0.982	1.0,1.0,1.0,1.0	-0.018
212	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29305202	29305322	29326058	29326336	212	213	1	51,35,58,54	0,0,0,0	298	149	1	1.0	0.991	1.0,1.0,1.0,1.0	-0.009
214	"ENSG00000156261"	"CCT8"	chr21	-	29061252	29061417	29060540	29060660	29061495	29061567	214	1107	0	774,546,473,364	2,0,0,0	298	149	1	1.0	1.0	0.995,1.0,1.0,1.0	0.001
223	"ENSG00000154734"	"ADAMTS1"	chr21	-	26840997	26841165	26839874	26840562	26841857	26841990	223	107	2	41,37,14,8	0,0,0,0	298	149	0.768497944024	1.0	0.964	1.0,1.0,1.0,1.0	-0.036
228	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120	228	317	3	75,77,86,82	0,0,0,3	294	149	0.811587913981	1.0	0.982	1.0,1.0,1.0,0.933	-0.001
229	"ENSG00000154727"	"GABPA"	chr21	+	25749035	25749120	25741572	25741675	25751988	25752234	229	106	4	37,24,27,51	0,0,0,0	234	149	0.0446686842233	0.35574093826644176	0.944	1.0,1.0,1.0,1.0	-0.056
231	"ENSG00000237484"	"LINC01684"	chr21	+	24441168	24441353	24438252	24438443	24441794	24441913	231	8	0	0,0,4,0	0,0,0,4	298	149	1	1.0	1.0	NA,NA,1.0,0.0	0.5
234	"ENSG00000237484"	"LINC01684"	chr21	+	24443963	24444128	24441794	24441913	24485622	24485685	234	0	2	0,0,2,1	0,0,0,0	298	149	1	1.0	0.0	NA,NA,1.0,1.0	-1.0
263	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17788973	17793581	17796581	17797118	263	54	2	11,11,10,5	6,2,0,0	212	149	0.165948756205	0.8846816492285285	0.95	0.563,0.794,1.0,1.0	0.111
264	"ENSG00000154640"	"BTG3"	chr21	-	17604144	17604276	17598616	17598824	17604859	17604997	264	0	29	2,0,0,0	17,18,13,2	281	149	1	1.0	0.0	0.059,0.0,0.0,0.0	-0.015
265	"ENSG00000154640"	"BTG3"	chr21	-	17611656	17611774	17609006	17609152	17612698	17612945	265	0	6	0,0,4,0	4,0,0,2	267	149	1	1.0	0.0	0.0,NA,1.0,0.0	-0.333
268	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16181590	16181687	16231055	16231115	268	14	46	1,3,3,0	0,0,0,0	271	149	1	1.0	0.143	1.0,1.0,1.0,NA	-0.857
269	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16194498	16194633	16231055	16231115	269	10	51	3,2,3,0	10,2,15,8	271	149	0.516365216573	1.0	0.097	0.142,0.355,0.099,0.0	-0.052
274	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16231055	16231115	16391613	16391685	274	3	67	0,0,1,0	4,7,18,23	211	149	0.378214123598	1.0	0.031	0.0,0.0,0.038,0.0	0.021
275	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16231055	16231115	16487489	16487538	275	2	10	0,0,1,0	0,0,1,0	211	149	1	1.0	0.124	NA,NA,0.414,NA	-0.29
276	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16231055	16231115	16391613	16391685	276	2	67	0,0,0,6	4,7,18,23	294	149	0.58553582167	1.0	0.015	0.0,0.0,0.0,0.117	-0.014
277	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16391613	16391685	277	5	67	3,0,0,0	4,7,18,23	294	149	0.120262355896	0.7104493517637107	0.036	0.275,0.0,0.0,0.0	-0.033
278	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16487489	16487538	278	3	10	0,0,0,0	0,0,1,0	294	149	1	1.0	0.132	NA,NA,0.0,NA	0.132
280	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16231055	16231115	16487489	16487538	280	118	10	6,19,25,34	0,0,1,0	221	149	1.47316662875e-05	0.000826398090043864	0.888	1.0,1.0,0.944,1.0	-0.098
282	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16279740	16279862	16487489	16487538	282	53	2	3,12,11,11	0,0,0,0	221	149	0.544585677391	1.0	0.947	1.0,1.0,1.0,1.0	-0.053
283	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16383159	16383304	16487489	16487538	283	55	2	5,12,11,11	0,0,0,0	221	149	0.574519446184	1.0	0.949	1.0,1.0,1.0,1.0	-0.051
284	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16391613	16391685	16487489	16488343	284	0	88	2,0,0,0	6,15,15,34	298	149	1	1.0	0.0	0.143,0.0,0.0,0.0	-0.036
285	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16419398	16419741	16487489	16488343	285	0	109	2,0,1,0	16,15,32,8	298	149	1	1.0	0.0	0.059,0.0,0.015,0.0	-0.018
286	"ENSG00000215386"	"MIR99AHG"	chr21	+	16485711	16485816	16419419	16419741	16487489	16487538	286	0	109	2,0,0,0	16,15,32,8	254	149	1	1.0	0.0	0.068,0.0,0.0,0.0	-0.017
287	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16231055	16231115	16537378	16537439	287	44	1	9,8,14,31	0,0,0,0	198	149	0.331611322395	1.0	0.971	1.0,1.0,1.0,1.0	-0.029
289	"ENSG00000215386"	"MIR99AHG"	chr21	+	16535033	16535709	16487489	16487538	16537378	16537439	289	3	138	0,2,1,3	23,29,39,39	298	149	0.535541613385	1.0	0.011	0.0,0.033,0.013,0.037	-0.01
292	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16594339	16594454	292	120	3	14,19,25,25	0,0,0,0	210	149	0.359052172085	1.0	0.966	1.0,1.0,1.0,1.0	-0.034
293	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16606993	16607087	293	111	3	15,18,23,11	0,0,0,2	210	149	0.307440673817	1.0	0.963	1.0,1.0,1.0,0.796	0.014
295	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16594339	16594454	295	3	19	0,0,0,1	3,5,2,15	185	149	0.0274008002861	0.25106646843368113	0.113	0.0,0.0,0.0,0.051	0.1
296	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16606993	16607135	296	3	10	0,0,0,0	4,4,0,2	185	149	1	1.0	0.195	0.0,0.0,NA,0.0	0.195
302	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16487489	16487538	16606993	16607087	302	10	3	5,0,0,2	0,0,0,2	264	149	1	1.0	0.653	1.0,NA,NA,0.361	-0.027
303	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16537280	16537439	16606993	16607087	303	26	10	8,5,2,17	4,4,0,2	264	149	0.544132925793	1.0	0.595	0.53,0.414,1.0,0.828	-0.098
307	"ENSG00000215386"	"MIR99AHG"	chr21	+	16631440	16631489	16630795	16630972	16640229	16645065	307	2	0	2,0,4,0	2,0,0,0	198	149	1	1.0	1.0	0.429,NA,1.0,NA	0.285
308	"ENSG00000155313"	"USP25"	chr21	+	15777903	15778027	15765996	15766141	15791501	15791664	308	259	4	71,144,96,109	0,1,0,4	273	149	0.210973970303	1.0	0.972	1.0,0.987,1.0,0.937	-0.009
309	"ENSG00000155313"	"USP25"	chr21	+	15791501	15791664	15765996	15766141	15799756	15799843	309	121	1	21,49,36,86	0,0,0,0	298	149	0.537956260679	1.0	0.984	1.0,1.0,1.0,1.0	-0.016
310	"ENSG00000155313"	"USP25"	chr21	+	15799756	15799843	15791501	15791664	15805120	15805258	310	294	2	59,89,125,149	2,0,0,0	236	149	1	1.0	0.989	0.949,1.0,1.0,1.0	0.002
311	"ENSG00000155313"	"USP25"	chr21	+	15808808	15808885	15805120	15805258	15811136	15811210	311	340	5	89,117,159,141	0,0,0,1	226	149	0.339625091743	1.0	0.978	1.0,1.0,1.0,0.989	-0.019
312	"ENSG00000155313"	"USP25"	chr21	+	15811136	15811210	15805120	15805258	15818697	15818729	312	159	5	42,62,62,60	0,0,0,0	223	149	0.0355452078057	0.3009350683434381	0.955	1.0,1.0,1.0,1.0	-0.045
313	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15824965	15825061	313	443	12	93,174,195,237	2,5,12,3	277	149	0.931846022611	1.0	0.952	0.962,0.949,0.897,0.977	0.006
314	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15818697	15818846	15826203	15826365	314	138	0	39,83,56,94	0,0,3,0	277	149	1	1.0	1.0	1.0,1.0,0.909,1.0	0.023
315	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15818697	15818846	15826203	15826365	315	146	0	68,40,66,61	0,0,3,0	245	149	1	1.0	1.0	1.0,1.0,0.93,1.0	0.017
316	"ENSG00000155313"	"USP25"	chr21	+	15824965	15825061	15824038	15824166	15826203	15826365	316	439	0	120,126,193,200	1,0,0,0	245	149	1	1.0	1.0	0.986,1.0,1.0,1.0	0.004
317	"ENSG00000155313"	"USP25"	chr21	+	15826203	15826365	15824965	15825061	15826976	15827203	317	298	2	135,84,105,99	0,0,0,0	298	149	0.637546620957	1.0	0.987	1.0,1.0,1.0,1.0	-0.013
319	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15833347	15833548	15864267	15864446	319	272	0	68,87,108,106	0,2,0,0	292	149	1	1.0	1.0	1.0,0.957,1.0,1.0	0.011
321	"ENSG00000155313"	"USP25"	chr21	+	15849776	15849872	15842397	15842540	15864267	15864446	321	23	128	8,4,3,11	23,37,62,52	245	149	0.405223828391	1.0	0.099	0.175,0.062,0.029,0.114	0.004
