ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
178	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616
179	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616
180	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251109	8251249	8210705	8210862	8254498	8254616
191	"ENSG00000060566"	"CREB3L3"	chr19	+	4168350	4168457	4170139	4170208	4164502	4164640	4171090	4171175
192	"ENSG00000099817"	"POLR2E"	chr19	-	1090907	1090988	1091791	1091907	1090086	1090145	1093903	1094078
193	"ENSG00000099817"	"POLR2E"	chr19	-	1091791	1091907	1093903	1094078	1090907	1090988	1095258	1095375
197	"ENSG00000022277"	"RTF2"	chr20	+	56513314	56513428	56516934	56516989	56484110	56484189	56517105	56517201
204	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762
206	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50940864	50940933	50945846	50945923
207	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923
214	"ENSG00000124214"	"STAU1"	chr20	-	49158436	49158497	49158938	49159146	49153932	49154071	49174194	49174263
215	"ENSG00000124207"	"CSE1L"	chr20	+	49084025	49084162	49088008	49088106	49078560	49078622	49089246	49089397
216	"ENSG00000124207"	"CSE1L"	chr20	+	49085282	49085386	49088008	49088106	49084025	49084162	49089246	49089397
217	"ENSG00000124198"	"ARFGEF2"	chr20	+	49023050	49023181	49025312	49025481	49018883	49018998	49028529	49028668
224	"ENSG00000174306"	"ZHX3"	chr20	-	41239597	41239704	41267462	41267612	41238687	41238796	41268989	41269083
225	"ENSG00000174306"	"ZHX3"	chr20	-	41254587	41254635	41267462	41267612	41238687	41238796	41268989	41269083
226	"ENSG00000170471"	"RALGAPB"	chr20	+	38553866	38554076	38558294	38558453	38551070	38551223	38562531	38562697
227	"ENSG00000170471"	"RALGAPB"	chr20	+	38558294	38558453	38562531	38562697	38553866	38554076	38565358	38565478
241	"ENSG00000101347"	"SAMHD1"	chr20	-	36935028	36935189	36941038	36941111	36930759	36930875	36946737	36946804
242	"ENSG00000101347"	"SAMHD1"	chr20	-	36935080	36935189	36941038	36941111	36930759	36930875	36946737	36946804
249	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014
253	"ENSG00000078747"	"ITCH"	chr20	+	34408650	34408792	34412514	34412639	34393790	34393881	34413741	34413879
257	"ENSG00000101294"	"HM13"	chr20	+	31566209	31566295	31568077	31568280	31561633	31561736	31569119	31569567
266	"ENSG00000088970"	"KIZ"	chr20	+	21205490	21205530	21214534	21214700	21162849	21163159	21229010	21229115
267	"ENSG00000173418"	"NAA20"	chr20	+	20026783	20026919	20032507	20032653	20025676	20025767	20033101	20033629
268	"ENSG00000089177"	"KIF16B"	chr20	-	16371664	16371761	16374256	16374409	16370585	16370636	16378804	16380163
269	"ENSG00000149346"	"SLX4IP"	chr20	+	10458175	10458231	10556230	10556320	10435304	10435453	10560699	10560820
272	"ENSG00000125827"	"TMX4"	chr20	-	7999731	7999822	8001495	8001541	7996025	7996071	8010199	8010315
273	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080
274	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6032011	6032080	6009774	6009912	6034463	6034555
275	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6023379	6023422	6009778	6009912	6026170	6026238
276	"ENSG00000088766"	"CRLS1"	chr20	+	6023379	6023422	6028671	6028725	6015360	6015490	6031284	6031370
278	"ENSG00000125772"	"GPCPD1"	chr20	-	5567482	5567560	5570146	5570239	5566732	5566772	5573914	5573954
279	"ENSG00000125772"	"GPCPD1"	chr20	-	5578379	5578611	5580007	5580131	5575815	5575978	5584280	5584322
281	"ENSG00000089057"	"SLC23A2"	chr20	-	4885820	4885909	4899554	4899712	4884752	4884823	4902441	4902558
282	"ENSG00000089057"	"SLC23A2"	chr20	-	4899554	4899712	4902441	4902558	4885820	4885909	4912879	4912978
283	"ENSG00000088812"	"ATRN"	chr20	+	3540221	3540335	3545761	3545890	3535252	3535336	3547283	3547489
284	"ENSG00000132670"	"PTPRA"	chr20	+	2964271	2964350	2975214	2975241	2947981	2948024	2986764	2986849
287	"ENSG00000150636"	"CCDC102B"	chr18	+	68897218	68897428	69010933	69011104	68874668	68874785	69054029	69055189
291	"ENSG00000074657"	"ZNF532"	chr18	+	58939444	58939621	58948066	58948229	58934432	58934614	58953517	58953799
292	"ENSG00000049759"	"NEDD4L"	chr18	+	58341677	58341797	58342905	58343103	58333817	58333892	58349536	58349614
304	"ENSG00000134046"	"MBD2"	chr18	-	54166075	54166166	54188873	54189011	54164522	54164700	54204997	54205021
305	"ENSG00000134046"	"MBD2"	chr18	-	54188873	54189011	54204997	54205157	54166075	54166166	54224017	54224669
307	"ENSG00000141627"	"DYM"	chr18	-	49363160	49363233	49391592	49391645	49333727	49333853	49430254	49430447
317	"ENSG00000078043"	"PIAS2"	chr18	-	46846706	46846841	46855344	46855435	46844733	46844839	46855564	46855615
318	"ENSG00000152229"	"PSTPIP2"	chr18	-	45992105	45992202	45993604	45993703	45991901	45991983	45997748	45997828
330	"ENSG00000134775"	"FHOD3"	chr18	+	36372679	36372744	36501931	36501999	36355538	36355645	36512437	36512543
336	"ENSG00000101019"	"UQCC1"	chr20	-	35366556	35366614	35374183	35374256	35347163	35347272	35381917	35382025
337	"ENSG00000101019"	"UQCC1"	chr20	-	35366556	35366614	35374183	35374256	35347163	35347272	35394091	35394196
340	"ENSG00000141447"	"OSBPL1A"	chr18	-	24172375	24172483	24178012	24178195	24171408	24171498	24179737	24179835
341	"ENSG00000141447"	"OSBPL1A"	chr18	-	24181144	24181279	24196124	24196200	24179737	24179835	24225041	24225198
351	"ENSG00000186481"	"ANKRD20A5P"	chr18	+	14208170	14208242	14211308	14211416	14208049	14208078	14214212	14214283
353	"ENSG00000101639"	"CEP192"	chr18	+	13037236	13037301	13038369	13038579	13030464	13030608	13040829	13040956
354	"ENSG00000101639"	"CEP192"	chr18	+	13038369	13038579	13040829	13040956	13037236	13037301	13042203	13042334
355	"ENSG00000101639"	"CEP192"	chr18	+	13040829	13040956	13042203	13042334	13038369	13038579	13048858	13049681
356	"ENSG00000175354"	"PTPN2"	chr18	-	12817155	12817365	12825809	12825944	12814202	12814355	12830942	12831041
363	"ENSG00000154864"	"PIEZO2"	chr18	-	10774005	10774038	10780324	10780366	10773411	10773629	10784783	10784957
364	"ENSG00000101745"	"ANKRD12"	chr18	+	9254210	9258931	9263789	9263888	9221851	9221999	9275523	9275667
365	"ENSG00000101745"	"ANKRD12"	chr18	+	9263789	9263888	9275523	9275667	9254210	9258931	9279548	9279644
366	"ENSG00000178127"	"NDUFV2"	chr18	+	9124873	9124983	9126830	9126907	9122512	9122681	9134185	9134341
370	"ENSG00000101557"	"USP14"	chr18	+	192841	192900	196636	196767	180235	180339	197615	197696
372	"ENSG00000185624"	"P4HB"	chr17	-	81846946	81847072	81847242	81847347	81846428	81846629	81855141	81855279
373	"ENSG00000185624"	"P4HB"	chr17	-	81847242	81847347	81855141	81855279	81846946	81847072	81859178	81859387
374	"ENSG00000185624"	"P4HB"	chr17	-	81847242	81847347	81855141	81855279	81846946	81847072	81859180	81859387
381	"ENSG00000161533"	"ACOX1"	chr17	-	75946706	75946795	75948250	75948457	75942877	75943213	75949216	75949359
383	"ENSG00000161526"	"SAP30BP"	chr17	+	75703310	75703371	75703807	75703859	75702479	75702571	75704755	75704814
384	"ENSG00000125454"	"SLC25A19"	chr17	-	75278151	75278335	75283422	75283593	75277352	75277483	75286303	75286459
388	"ENSG00000154265"	"ABCA5"	chr17	-	69273942	69274128	69277640	69277842	69271161	69271289	69283952	69284072
389	"ENSG00000154265"	"ABCA5"	chr17	-	69273958	69274128	69277640	69277842	69271161	69271289	69283952	69284072
390	"ENSG00000154265"	"ABCA5"	chr17	-	69277640	69277842	69283952	69284072	69273958	69274128	69285897	69286037
391	"ENSG00000154263"	"ABCA10"	chr17	-	69174280	69174394	69174606	69174777	69164963	69165083	69175405	69175513
392	"ENSG00000154263"	"ABCA10"	chr17	-	69225324	69225529	69227144	69227285	69222532	69222697	69228580	69228655
393	"ENSG00000154263"	"ABCA10"	chr17	-	69227144	69227285	69228580	69228860	69225324	69225529	69244528	69244846
396	"ENSG00000154217"	"PITPNC1"	chr17	+	67553609	67553617	67578183	67578257	67552256	67552345	67632142	67632238
397	"ENSG00000091583"	"APOH"	chr17	-	66216787	66216967	66220553	66220742	66214452	66214650	66223697	66223774
398	"ENSG00000091583"	"APOH"	chr17	-	66220553	66220742	66223697	66223774	66216787	66216967	66226027	66226124
399	"ENSG00000091583"	"APOH"	chr17	-	66223697	66223774	66226027	66226124	66220553	66220742	66228019	66228196
400	"ENSG00000091583"	"APOH"	chr17	-	66226027	66226124	66228019	66228196	66223697	66223774	66229315	66229415
402	"ENSG00000261371"	"PECAM1"	chr17	-	64329699	64329722	64341633	64341690	64319414	64323845	64348259	64348322
403	"ENSG00000261371"	"PECAM1"	chr17	-	64341633	64341690	64348259	64348322	64329699	64329722	64350379	64350433
404	"ENSG00000261371"	"PECAM1"	chr17	-	64348259	64348322	64350379	64350433	64341633	64341690	64352389	64352463
406	"ENSG00000108510"	"MED13"	chr17	-	61995151	61995365	62010549	62011233	61992539	61992621	62029540	62029651
407	"ENSG00000108510"	"MED13"	chr17	-	62010549	62011233	62029540	62029651	61995151	61995365	62029850	62030013
411	"ENSG00000189050"	"RNFT1"	chr17	-	59960067	59960168	59962539	59962616	59958290	59958444	59962826	59963284
412	"ENSG00000108423"	"TUBD1"	chr17	-	59866608	59866749	59874538	59874703	59863663	59863847	59878102	59878334
414	"ENSG00000062716"	"VMP1"	chr17	+	59808795	59808876	59811669	59811786	59773753	59773885	59817711	59817773
415	"ENSG00000062716"	"VMP1"	chr17	+	59811669	59811786	59817711	59817773	59808795	59808876	59838294	59838397
416	"ENSG00000062716"	"VMP1"	chr17	+	59817711	59817773	59838294	59838397	59811669	59811786	59839767	59840024
417	"ENSG00000108406"	"DHX40"	chr17	+	59579471	59579558	59579696	59579879	59577265	59577365	59586152	59586233
418	"ENSG00000108406"	"DHX40"	chr17	+	59579696	59579879	59586152	59586233	59577265	59577365	59587895	59588053
419	"ENSG00000108406"	"DHX40"	chr17	+	59579696	59579879	59586152	59586233	59579471	59579558	59587895	59588053
421	"ENSG00000108395"	"TRIM37"	chr17	-	59015609	59015799	59017295	59017424	59012327	59012446	59028414	59028723
423	"ENSG00000141338"	"ABCA8"	chr17	-	68941938	68942039	68949311	68949472	68940757	68940962	68955218	68955351
428	"ENSG00000153944"	"MSI2"	chr17	+	57401378	57401471	57529675	57529724	57262150	57262192	57596867	57596950
432	"ENSG00000108848"	"LUC7L3"	chr17	+	50737286	50737479	50738136	50738199	50736959	50737026	50740305	50740345
443	"ENSG00000178852"	"EFCAB13"	chr17	+	47347807	47347951	47361377	47361521	47345015	47345098	47370436	47370508
444	"ENSG00000178852"	"EFCAB13"	chr17	+	47347807	47347951	47361377	47361521	47345015	47345098	47374471	47374966
445	"ENSG00000178852"	"EFCAB13"	chr17	+	47347807	47347951	47370436	47370508	47345015	47345098	47374471	47374966
446	"ENSG00000178852"	"EFCAB13"	chr17	+	47361377	47361521	47370436	47370508	47345015	47345098	47374471	47374966
447	"ENSG00000178852"	"EFCAB13"	chr17	+	47361377	47361521	47370436	47370508	47347807	47347951	47374471	47374966
448	"ENSG00000178852"	"EFCAB13"	chr17	+	47379181	47379253	47391436	47391580	47377653	47377903	47394024	47394099
449	"ENSG00000178852"	"EFCAB13"	chr17	+	47409646	47409691	47412772	47412916	47404561	47404633	47414847	47414919
460	"ENSG00000266967"	"AARSD1"	chr17	-	42951799	42951894	42953723	42953778	42950525	42950728	42954875	42954967
461	"ENSG00000131482"	"G6PC"	chr17	+	42903930	42904040	42907522	42907628	42900798	42901106	42909302	42909418
462	"ENSG00000131482"	"G6PC"	chr17	+	42903930	42904040	42907522	42907628	42900799	42901106	42910914	42911488
469	"ENSG00000173757"	"STAT5B"	chr17	-	42227528	42227685	42231999	42232137	42224778	42224868	42276247	42276391
477	"ENSG00000108306"	"FBXL20"	chr17	-	39301000	39301075	39303584	39303639	39298989	39299084	39343179	39343241
485	"ENSG00000126858"	"RHOT1"	chr17	+	32175961	32176015	32176160	32176213	32175318	32175362	32182756	32182865
486	"ENSG00000126858"	"RHOT1"	chr17	+	32202769	32202900	32203889	32203973	32200955	32201056	32206909	32207029
488	"ENSG00000181481"	"RNF135"	chr17	+	30987943	30988106	30993839	30993904	30984616	30984760	30997241	30997331
490	"ENSG00000007202"	"KIAA0100"	chr17	-	28643163	28643311	28643609	28643659	28642868	28642987	28644057	28644187
491	"ENSG00000109046"	"WSB1"	chr17	+	27310060	27310174	27311508	27311616	27307743	27309272	27312209	27313631
494	"ENSG00000142494"	"SLC47A1"	chr17	+	19567095	19567228	19571477	19571572	19566789	19566859	19572779	19572861
497	"ENSG00000141030"	"COPS3"	chr17	-	17254858	17254945	17260300	17260474	17248925	17249039	17261965	17262106
505	"ENSG00000277957"	"SENP3-EIF4A1"	chr17	+	7565716	7565764	7566926	7567004	7565439	7565587	7570355	7570493
513	"ENSG00000108559"	"NUP88"	chr17	-	5394890	5394981	5399551	5399650	5391560	5391662	5404098	5404246
514	"ENSG00000108559"	"NUP88"	chr17	-	5399551	5399650	5404098	5404246	5394890	5394981	5405056	5405243
515	"ENSG00000029725"	"RABEP1"	chr17	+	5350450	5350629	5354358	5354490	5346789	5346925	5361207	5361675
516	"ENSG00000132388"	"UBE2G1"	chr17	-	4282797	4282921	4289229	4289408	4269258	4272516	4296716	4296814
517	"ENSG00000132388"	"UBE2G1"	chr17	-	4282797	4282921	4307020	4307123	4269258	4272516	4366270	4366482
518	"ENSG00000132388"	"UBE2G1"	chr17	-	4289229	4289408	4296716	4296814	4282797	4282921	4307020	4307123
522	"ENSG00000174238"	"PITPNA"	chr17	-	1541565	1541640	1543019	1543027	1538868	1538952	1548295	1548387
540	"ENSG00000101624"	"CEP76"	chr18	-	12695253	12695351	12697222	12697408	12691232	12691487	12698978	12699123
541	"ENSG00000101624"	"CEP76"	chr18	-	12697222	12697408	12698978	12699203	12695253	12695351	12699829	12699905
553	"ENSG00000135698"	"MPHOSPH6"	chr16	-	82149308	82149403	82151423	82151514	82148161	82148863	82164081	82164194
555	"ENSG00000196712"	"NF1"	chr17	+	31352256	31352414	31356459	31356582	31350182	31350318	31356959	31357090
564	"ENSG00000140876"	"NUDT7"	chr16	+	77725430	77725584	77735827	77735986	77722513	77722617	77736649	77736743
575	"ENSG00000182149"	"IST1"	chr16	+	71923287	71923380	71924772	71924817	71922473	71922680	71927613	71929010
576	"ENSG00000166747"	"AP1G1"	chr16	-	71734608	71734707	71738941	71739102	71728999	71733159	71739233	71739341
577	"ENSG00000166747"	"AP1G1"	chr16	-	71738941	71739102	71739233	71739341	71734608	71734707	71745143	71745270
578	"ENSG00000166747"	"AP1G1"	chr16	-	71765488	71765584	71769622	71769699	71764645	71764726	71771155	71771252
579	"ENSG00000040199"	"PHLPP2"	chr16	-	71702597	71702731	71714511	71714801	71690518	71690709	71723768	71723812
580	"ENSG00000157423"	"HYDIN"	chr16	-	71162530	71162730	71175606	71175741	71152658	71152783	71178927	71179047
582	"ENSG00000157353"	"FCSK"	chr16	+	70463622	70463774	70465125	70465176	70463168	70463272	70466131	70466257
584	"ENSG00000102908"	"NFAT5"	chr16	+	69677202	69677335	69684886	69684970	69670235	69670288	69690939	69691088
588	"ENSG00000159708"	"LRRC36"	chr16	+	67376726	67376872	67378588	67378712	67375246	67375412	67382132	67382247
608	"ENSG00000103021"	"CCDC113"	chr16	+	58252726	58252853	58253997	58254159	58249935	58250115	58258367	58258523
609	"ENSG00000070770"	"CSNK2A2"	chr16	-	58168609	58168693	58174450	58174510	58167684	58167795	58184259	58184310
610	"ENSG00000070770"	"CSNK2A2"	chr16	-	58168609	58168693	58174450	58174510	58167684	58167795	58196732	58196844
614	"ENSG00000140718"	"FTO"	chr16	+	53825863	53826491	53844154	53844298	53810139	53810217	53873785	53873865
615	"ENSG00000102910"	"LONP2"	chr16	+	48258617	48258740	48261423	48261587	48252130	48252365	48262777	48262872
616	"ENSG00000102910"	"LONP2"	chr16	+	48261423	48261587	48262777	48262872	48258617	48258740	48270015	48270274
617	"ENSG00000102893"	"PHKB"	chr16	+	47663676	47663734	47665941	47666032	47661718	47661800	47669214	47669417
619	"ENSG00000129636"	"ITFG1"	chr16	-	47158872	47158990	47161749	47161832	47154386	47155778	47162539	47162664
620	"ENSG00000091651"	"ORC6"	chr16	+	46693092	46693182	46695561	46695674	46692381	46692545	46696016	46696085
624	"ENSG00000174938"	"SEZ6L2"	chr16	-	29872704	29872743	29873239	29873431	29872408	29872526	29873537	29873729
630	"ENSG00000047578"	"KATNIP"	chr16	+	27648603	27648735	27677728	27677996	27631064	27631162	27681398	27681530
631	"ENSG00000047578"	"KATNIP"	chr16	+	27699533	27699599	27701588	27701695	27698327	27698500	27703895	27703998
632	"ENSG00000047578"	"KATNIP"	chr16	+	27740040	27740920	27749583	27750306	27721557	27721695	27751718	27751924
634	"ENSG00000205629"	"LCMT1"	chr16	+	25140170	25140247	25161101	25161204	25132401	25132523	25164597	25164718
637	"ENSG00000102897"	"LYRM1"	chr16	+	20915555	20915714	20920121	20920214	20900234	20900535	20923999	20925004
638	"ENSG00000102897"	"LYRM1"	chr16	+	20915555	20915714	20920121	20920214	20900770	20900889	20923999	20925006
639	"ENSG00000066813"	"ACSM2B"	chr16	-	20548393	20548473	20552143	20552297	20548061	20548185	20553776	20553823
640	"ENSG00000183747"	"ACSM2A"	chr16	+	20471072	20471216	20471535	20471689	20469511	20469719	20475361	20475441
643	"ENSG00000091262"	"ABCC6"	chr16	-	16162992	16163192	16165622	16165933	16161437	16161564	16169645	16169853
644	"ENSG00000091262"	"ABCC6"	chr16	-	16177451	16177626	16178797	16178965	16175910	16175986	16182411	16182588
645	"ENSG00000091262"	"ABCC6"	chr16	-	16178797	16178965	16182411	16182588	16177451	16177626	16182803	16182930
646	"ENSG00000103222"	"ABCC1"	chr16	+	16079351	16079478	16083365	16083542	16076325	16076401	16086823	16086991
647	"ENSG00000103222"	"ABCC1"	chr16	+	16079351	16079478	16083365	16083542	16076325	16076401	16090404	16090588
650	"ENSG00000072864"	"NDE1"	chr16	+	15677800	15677949	15687374	15687511	15667285	15667439	15691143	15691323
651	"ENSG00000261130"	"AC140504.1"	chr16	+	15400786	15400857	15434394	15434759	15395949	15396207	15515304	15515333
654	"ENSG00000140694"	"PARN"	chr16	-	14627105	14627187	14627268	14627336	14617589	14617650	14628171	14628251
656	"ENSG00000153066"	"TXNDC11"	chr16	-	11730644	11730774	11733981	11734079	11721576	11721670	11736016	11736233
659	"ENSG00000187555"	"USP7"	chr16	-	8898530	8898639	8899120	8899188	8898359	8898437	8899603	8899757
665	"ENSG00000168096"	"ANKS3"	chr16	-	4714050	4714186	4724749	4724831	4705094	4705253	4729979	4730151
667	"ENSG00000124120"	"TTPAL"	chr20	+	44484336	44484428	44486595	44486706	44479984	44480444	44489262	44489453
668	"ENSG00000124120"	"TTPAL"	chr20	+	44484336	44484530	44486595	44486706	44479984	44480444	44489262	44494603
678	"ENSG00000188559"	"RALGAPA2"	chr20	-	20653529	20653587	20676235	20676288	20643505	20643549	20680690	20680801
688	"ENSG00000068305"	"MEF2A"	chr15	+	99671322	99671454	99671519	99671657	99632977	99633173	99674392	99674612
690	"ENSG00000168904"	"LRRC28"	chr15	+	99276575	99276616	99285767	99285784	99255897	99256125	99287256	99287294
708	"ENSG00000167202"	"TBC1D2B"	chr15	-	78044899	78045068	78054033	78054187	78030006	78030170	78077292	78077652
709	"ENSG00000140374"	"ETFA"	chr15	-	76274411	76274494	76283756	76283825	76231332	76231398	76285636	76285738
711	"ENSG00000140367"	"UBE2Q2"	chr15	+	75873427	75873568	75876186	75876271	75868950	75869010	75877960	75878021
712	"ENSG00000140367"	"UBE2Q2"	chr15	+	75873427	75873568	75879097	75879188	75868950	75869010	75883365	75883424
713	"ENSG00000140367"	"UBE2Q2"	chr15	+	75890918	75891014	75896994	75897061	75890434	75890483	75899426	75899650
714	"ENSG00000140400"	"MAN2C1"	chr15	-	75362641	75362748	75363209	75363290	75362342	75362453	75363998	75364188
715	"ENSG00000140400"	"MAN2C1"	chr15	-	75362641	75362748	75363998	75364188	75362342	75362453	75364487	75364665
719	"ENSG00000137764"	"MAP2K5"	chr15	+	67664596	67664645	67692478	67692552	67658552	67658614	67693517	67693568
720	"ENSG00000137764"	"MAP2K5"	chr15	+	67703336	67703408	67727915	67727945	67693517	67693568	67748230	67748257
722	"ENSG00000075131"	"TIPIN"	chr15	-	66349059	66349123	66349314	66349437	66341149	66341356	66351524	66351600
723	"ENSG00000075131"	"TIPIN"	chr15	-	66349314	66349437	66351524	66351600	66349059	66349123	66352128	66352207
724	"ENSG00000174485"	"DENND4A"	chr15	-	65741714	65741784	65752378	65752628	65738705	65738875	65756139	65756472
727	"ENSG00000129003"	"VPS13C"	chr15	-	61934218	61934331	61936596	61936750	61931089	61931259	61940646	61940794
751	"ENSG00000128923"	"MINDY2"	chr15	+	58821716	58821819	58831773	58831916	58810229	58810388	58847296	58847470
753	"ENSG00000128918"	"ALDH1A2"	chr15	-	58014176	58014281	58107318	58107468	58013937	58013998	58246134	58246302
757	"ENSG00000137871"	"ZNF280D"	chr15	-	56654197	56654234	56654384	56654503	56642951	56642997	56658423	56658486
758	"ENSG00000137871"	"ZNF280D"	chr15	-	56654384	56654503	56658423	56658486	56654197	56654234	56666394	56666535
759	"ENSG00000185658"	"BRWD1"	chr21	-	39238478	39238573	39247700	39247832	39236718	39236784	39250795	39250889
760	"ENSG00000261771"	"DNAAF4-CCPG1"	chr15	-	55359538	55360944	55365187	55365309	55355247	55356409	55371792	55372044
762	"ENSG00000047346"	"FAM214A"	chr15	-	52587055	52587219	52593577	52593736	52584744	52584944	52600126	52600235
763	"ENSG00000047346"	"FAM214A"	chr15	-	52587150	52587219	52593577	52593736	52584744	52584944	52600126	52600235
764	"ENSG00000047346"	"FAM214A"	chr15	-	52593577	52593736	52600126	52600235	52587150	52587219	52601085	52601165
766	"ENSG00000128833"	"MYO5C"	chr15	-	52239732	52239879	52242047	52242213	52237481	52237646	52244355	52244567
767	"ENSG00000104093"	"DMXL2"	chr15	-	51459597	51459660	51463378	51463496	51458708	51458795	51465565	51465651
768	"ENSG00000104093"	"DMXL2"	chr15	-	51463378	51463496	51465565	51465651	51458708	51458795	51466183	51466311
769	"ENSG00000104093"	"DMXL2"	chr15	-	51463378	51463496	51465565	51465651	51459597	51459660	51466183	51466311
770	"ENSG00000104093"	"DMXL2"	chr15	-	51464674	51464876	51465565	51465651	51463075	51463496	51466183	51466311
771	"ENSG00000138592"	"USP8"	chr15	+	50481480	50482065	50484274	50484361	50477275	50477499	50489800	50489881
772	"ENSG00000104043"	"ATP8B4"	chr15	-	49987390	49987549	49996676	49996759	49981205	49981294	50002152	50002223
