ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
77	"ENSG00000138942"	"RNF185"	chr22	+	31204488	31207013	31204488	31204966	31205376	31207013	77	561	0	218,179,133,124	0,2,0,0	559	149	1	1.0	1.0	1.0,0.96,1.0,1.0	0.01
81	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533	81	6	2	6,2,2,0	15,0,0,0	1560	149	1	1.0	0.223	0.037,1.0,1.0,NA	-0.456
87	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599	87	2253	4	1378,405,938,1061	14,2,0,0	2924	149	0.189527235672	0.5855970410629974	0.966	0.834,0.912,1.0,1.0	0.029
88	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599	88	2254	2	1379,405,938,1061	15,0,0,0	2927	149	0.0401185104186	0.20387710850154037	0.983	0.824,1.0,1.0,1.0	0.027
89	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280	89	35	0	29,7,6,5	1,0,0,0	448	149	1	1.0	1.0	0.906,1.0,1.0,1.0	0.023
90	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851	90	13	0	41,6,2,0	2,0,0,0	467	149	1	1.0	1.0	0.867,1.0,1.0,NA	0.044
91	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152	91	7	0	15,4,0,0	3,6,0,0	395	149	1	1.0	1.0	0.654,0.201,NA,NA	0.573
94	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27998152	27998603	27998838	94	13	0	7,7,3,2	2,0,0,0	600	149	1	1.0	1.0	0.465,1.0,1.0,1.0	0.134
96	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262	96	22	2	41,4,2,14	17,0,0,0	823	149	0.45459676923	1.0	0.666	0.304,1.0,1.0,1.0	-0.16
97	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623	97	163	0	112,21,57,75	20,0,0,0	2437	149	0.0495642721028	0.23532450710895556	1.0	0.255,1.0,1.0,1.0	0.186
100	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531	100	7	0	77,6,4,15	5,0,0,0	267	149	0.370030180231	0.9002998832149538	1.0	0.896,1.0,1.0,1.0	0.026
103	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918	103	159	0	76,43,36,55	2,0,0,1	230	149	1	1.0	1.0	0.961,1.0,1.0,0.973	0.017
141	"ENSG00000182902"	"SLC25A18"	chr22	+	17579744	17581159	17579744	17579964	17581036	17581159	141	171	0	27,89,17,16	11,0,0,0	1221	149	0.0637300587019	0.2825582704691383	1.0	0.23,1.0,1.0,1.0	0.193
142	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810	142	18	94	5,4,2,3	31,16,23,55	1799	149	0.215940522938	0.6382731783439524	0.016	0.013,0.02,0.007,0.004	0.005
144	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	144	0	2	2,0,0,0	9,0,0,0	233	149	1	1.0	0.0	0.124,NA,NA,NA	-0.124
146	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	146	2	0	28,2,0,0	15,0,0,0	380	149	1	1.0	1.0	0.423,1.0,NA,NA	0.288
148	"ENSG00000233215"	"LINC01687"	chr21	-	22062008	22062648	22062008	22062165	22062553	22062648	148	136	6	30,21,70,20	4,7,8,13	537	149	0.000515432336259	0.007559674265132	0.863	0.675,0.454,0.708,0.299	0.329
154	"ENSG00000130724"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	154	0	31	10,0,0,0	169,23,13,6	278	149	0.391746011393	0.9314219497235048	0.0	0.031,0.0,0.0,0.0	-0.008
155	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145	155	216	3	115,199,293,522	0,4,3,0	3295	149	0.302416031318	0.7880045913503507	0.765	1.0,0.692,0.815,1.0	-0.112
157	"ENSG00000166770"	"ZNF667-AS1"	chr19	+	56494162	56495437	56494162	56494342	56495047	56495437	157	216	0	18,16,35,24	0,0,1,0	854	149	1	1.0	1.0	1.0,1.0,0.859,1.0	0.035
158	"ENSG00000267454"	"ZNF582-AS1"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	158	0	2	0,0,2,2	2,0,0,0	659	149	1	1.0	0.0	0.0,NA,1.0,1.0	-0.667
161	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	161	23	2	98,15,14,11	271,2,2,1	1385	149	0.018931314813	0.12186157461108887	0.553	0.037,0.447,0.43,0.542	0.189
169	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647	169	30	0	97,16,23,14	18,0,0,1	822	149	0.00710058107586	0.055714717425935346	1.0	0.494,1.0,1.0,0.717	0.197
176	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887936	51886820	51886912	51887831	51887936	176	110	2	28,10,8,28	0,0,0,0	1068	149	0.170861002878	0.5448741706458055	0.885	1.0,1.0,1.0,1.0	-0.115
177	"ENSG00000161551"	"ZNF577"	chr19	-	51886820	51887951	51886820	51886912	51887895	51887951	177	110	2	28,10,8,28	0,0,0,0	1132	149	0.155759155701	0.5092476471876316	0.879	1.0,1.0,1.0,1.0	-0.121
196	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	196	7	4	26,6,4,5	33,2,0,0	1796	149	0.629309684829	1.0	0.127	0.061,0.199,1.0,1.0	-0.438
199	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490231	49490297	199	173	1	240,27,12,23	2,2,0,0	468	149	0.60975450524	1.0	0.982	0.974,0.811,1.0,1.0	0.036
200	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490231	49490297	200	173	164	222,27,12,23	1569,327,20,25	458	149	5.16808817963e-13	1.1227671570246174e-10	0.255	0.044,0.026,0.163,0.23	0.139
203	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490474	49490576	203	6	1024	22,0,0,3	2926,949,169,210	326	149	1	1.0	0.003	0.003,0.0,0.0,0.006	0.001
206	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	206	363	11	185,62,22,82	718,1,1,6	351	149	0.0329739785662	0.17562839194328883	0.933	0.099,0.963,0.903,0.853	0.229
207	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	207	8	52	108,9,1,6	1954,116,7,13	324	149	0.132448844064	0.4571918390928143	0.066	0.025,0.034,0.062,0.175	-0.008
209	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	209	97	77	163,40,4,16	3306,344,24,24	474	149	0	0.0	0.284	0.015,0.035,0.05,0.173	0.216
210	"ENSG00000104872"	"PIH1D1"	chr19	-	49447826	49448010	49447826	49447908	49448000	49448010	210	1	0	6,0,0,0	96,10,0,0	241	149	1	1.0	1.0	0.037,0.0,NA,NA	0.982
217	"ENSG00000063177"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	217	2	0	4,0,0,0	208,3,1,2	578	149	0.000299270491138	0.0050254310492545305	1.0	0.005,0.0,0.0,0.0	0.999
218	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232493	48234402	48234543	218	515	42	691,156,245,294	23,22,17,23	2058	149	0.608524042245	1.0	0.47	0.685,0.339,0.511,0.481	-0.034
219	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48234543	48232452	48232789	48234402	48234543	219	429	2	570,126,178,244	0,0,0,0	1762	149	0.533914261801	1.0	0.948	1.0,1.0,1.0,1.0	-0.052
221	"ENSG00000160007"	"ARHGAP35"	chr19	+	46987988	46989675	46987988	46988066	46989543	46989675	221	2	16	26,2,0,2	62,13,10,2	1626	149	0.10154299584	0.38407339884639824	0.011	0.037,0.014,0.0,0.084	-0.023
222	"ENSG00000181027"	"FKRP"	chr19	+	46748514	46748884	46748514	46748665	46748774	46748884	222	1	1	4,0,0,0	0,0,0,0	258	149	1	1.0	0.366	1.0,NA,NA,NA	-0.634
224	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45828969	45829205	224	6	0	9,2,0,1	51,3,0,0	1200	149	1	1.0	1.0	0.021,0.076,NA,1.0	0.634
237	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454727	41456360	41456487	237	109	2	43,27,56,39	0,2,0,0	1782	149	0.0289950404187	0.16151724438365578	0.82	1.0,0.53,1.0,1.0	-0.063
238	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41456487	41454168	41454741	41456360	41456487	238	109	4	39,27,56,39	0,0,3,0	1768	149	0.00295070177049	0.02952683338484379	0.697	1.0,1.0,0.611,1.0	-0.206
240	"ENSG00000248098"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	240	0	4	3,0,0,0	140,6,0,0	255	149	1	1.0	0.0	0.012,0.0,NA,NA	-0.006
241	"ENSG00000269858"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	241	2	8	7,0,0,2	91,6,0,0	358	149	1	1.0	0.094	0.031,0.0,NA,1.0	-0.25
246	"ENSG00000013275"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	246	1	63	21,7,2,0	191,44,20,33	288	149	0.00784447269186	0.06045983830799414	0.008	0.054,0.076,0.049,0.0	-0.037
247	"ENSG00000013275"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	247	0	125	11,0,2,2	210,138,97,76	356	149	0.909025963402	1.0	0.0	0.021,0.0,0.009,0.011	-0.01
250	"ENSG00000105193"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	250	4	277	10,0,0,3	468,163,73,94	252	149	1	1.0	0.008	0.012,0.0,0.0,0.019	0.0
251	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39433664	39433761	251	4	134	9,2,2,3	262,137,41,19	244	149	0.826613043423	1.0	0.018	0.021,0.009,0.029,0.088	-0.019
252	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435606	39435708	252	98	5	350,63,45,61	216,16,0,1	1994	149	0.520181983458	1.0	0.594	0.108,0.227,1.0,0.82	0.055
253	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435657	39435708	253	98	0	478,65,45,61	3,0,0,0	2045	149	1	1.0	1.0	0.921,1.0,1.0,1.0	0.02
254	"ENSG00000006712"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	254	2	24	0,1,0,0	58,11,2,2	242	149	0.487289447499	1.0	0.049	0.0,0.053,0.0,0.0	0.036
255	"ENSG00000006712"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	255	0	9	5,0,0,0	21,0,1,1	247	149	1	1.0	0.0	0.126,NA,0.0,0.0	-0.042
257	"ENSG00000130755"	"GMFG"	chr19	-	39328358	39329073	39328358	39328548	39328999	39329073	257	9	28	11,6,0,6	21,31,3,9	600	149	0.976576540283	1.0	0.074	0.115,0.046,0.0,0.142	-0.002
261	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559	261	0	5	7,0,0,0	167,2,0,4	260	149	1	1.0	0.0	0.023,0.0,NA,0.0	-0.008
267	"ENSG00000130244"	"FAM98C"	chr19	+	38405518	38407077	38405518	38405635	38406909	38407077	267	6	0	40,3,1,2	19,0,0,0	1423	149	0.0714554733901	0.3047597858944633	1.0	0.181,1.0,1.0,1.0	0.205
271	"ENSG00000167642"	"SPINT2"	chr19	+	38290536	38292468	38290536	38290575	38291839	38292468	271	0	2	0,6,0,0	4,0,0,0	1413	149	1	1.0	0.0	0.0,1.0,NA,NA	-0.5
278	"ENSG00000239382"	"ALKBH6"	chr19	-	36013020	36013422	36013020	36013089	36013343	36013422	278	3	3	8,0,0,0	12,12,0,2	403	149	1	1.0	0.27	0.198,0.0,NA,0.0	0.204
284	"ENSG00000161265"	"U2AF1L4"	chr19	-	35742528	35743904	35742528	35742803	35743808	35743904	284	2	0	9,0,4,0	3,0,0,0	1154	149	1	1.0	1.0	0.279,NA,1.0,NA	0.361
285	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744069	35744421	35744069	35744145	35744322	35744421	285	3	1	4,0,0,4	13,0,0,0	326	149	1	1.0	0.578	0.123,NA,NA,1.0	0.016
286	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744738	35744322	35744421	35744625	35744738	286	5	15	24,0,0,0	13,2,0,2	353	149	1	1.0	0.123	0.438,0.0,NA,0.0	-0.023
287	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744421	35745124	35745187	287	5	0	47,0,0,0	2,0,0,0	852	149	1	1.0	1.0	0.804,NA,NA,NA	0.196
292	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547029	35546671	35546808	35546944	35547029	292	0	13	6,2,0,0	103,17,3,0	285	149	1	1.0	0.0	0.03,0.058,0.0,NA	-0.029
293	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35546671	35546808	35547118	35547240	293	2	0	13,4,0,0	2,0,0,0	459	149	1	1.0	1.0	0.678,1.0,NA,NA	0.161
294	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35546671	35547029	35547118	35547240	294	3	52	10,6,0,0	108,50,13,12	238	149	0.482264639373	1.0	0.035	0.055,0.07,0.0,0.0	0.004
296	"ENSG00000161249"	"DMKN"	chr19	-	35499957	35500580	35499957	35500029	35500532	35500580	296	2	6	0,0,0,2	0,0,2,0	652	149	1	1.0	0.071	NA,NA,0.0,1.0	-0.429
299	"ENSG00000161249"	"DMKN"	chr19	-	35510183	35510510	35510183	35510252	35510378	35510510	299	0	2	0,2,0,0	0,0,0,0	275	149	1	1.0	0.0	NA,1.0,NA,NA	-1.0
304	"ENSG00000266964"	"FXYD1"	chr19	+	35141131	35141572	35141131	35141206	35141535	35141572	304	0	11	1,0,0,0	22,0,0,0	478	149	1	1.0	0.0	0.014,NA,NA,NA	-0.014
310	"ENSG00000021488"	"SLC7A9"	chr19	-	32859840	32860650	32859840	32859964	32860605	32860650	310	0	20	4,0,0,0	73,2,6,0	790	149	1	1.0	0.0	0.01,0.0,0.0,NA	-0.003
311	"ENSG00000130726"	"TRIM28"	chr19	+	58548739	58548910	58548739	58548776	58548861	58548910	311	6	2	8,0,0,0	81,0,2,0	234	149	1	1.0	0.656	0.059,NA,0.0,NA	0.627
319	"ENSG00000261824"	"LINC00662"	chr19	-	27792999	27793899	27792999	27793232	27793531	27793899	319	3	4	4,3,2,0	9,2,0,0	448	149	1	1.0	0.2	0.129,0.333,1.0,NA	-0.287
325	"ENSG00000105726"	"ATP13A1"	chr19	-	19649740	19651797	19649740	19649940	19651688	19651797	325	2	0	7,5,2,6	5,0,0,0	1897	149	0.0958965985312	0.3691434955641763	1.0	0.099,1.0,1.0,1.0	0.225
330	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754	330	10	0	82,13,2,4	7,0,0,0	372	149	0.0269336109488	0.15344228904484256	1.0	0.824,1.0,1.0,1.0	0.044
332	"ENSG00000064607"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280	332	36	0	139,23,8,6	9,0,0,0	806	149	0.0164749908218	0.10908012970776534	1.0	0.741,1.0,1.0,1.0	0.065
341	"ENSG00000006015"	"REX1BD"	chr19	+	18590853	18592336	18590853	18590933	18592107	18592336	341	16	13	27,2,2,2	49,9,0,0	1323	149	0.443091911112	0.9978211542721788	0.122	0.058,0.024,1.0,1.0	-0.398
342	"ENSG00000221983"	"UBA52"	chr19	+	18574869	18575241	18574869	18574972	18575056	18575241	342	0	69	14,0,0,0	1245,141,9,12	233	149	1	1.0	0.0	0.007,0.0,0.0,0.0	-0.002
353	"ENSG00000130299"	"GTPBP3"	chr19	+	17338007	17338451	17338007	17338255	17338364	17338451	353	2	0	0,0,0,0	0,2,0,0	258	149	1	1.0	1.0	NA,0.0,NA,NA	1.0
356	"ENSG00000053501"	"USE1"	chr19	+	17215801	17216070	17215801	17215851	17215991	17216070	356	0	5	1,1,0,0	21,2,0,0	289	149	1	1.0	0.0	0.024,0.205,NA,NA	-0.114
357	"ENSG00000099331"	"MYO9B"	chr19	+	17202841	17203258	17202841	17202883	17203146	17203258	357	2	0	10,0,0,2	24,0,0,0	412	149	1	1.0	1.0	0.131,NA,NA,1.0	0.434
360	"ENSG00000214046"	"SMIM7"	chr19	-	16646147	16647261	16646147	16646800	16647095	16647261	360	460	0	360,338,252,296	7,4,0,0	444	149	0.220687751005	0.6473348148207992	1.0	0.945,0.966,1.0,1.0	0.022
362	"ENSG00000196684"	"HSH2D"	chr19	+	16152551	16153208	16152551	16152641	16153042	16153208	362	6	0	1,0,0,0	0,0,0,2	550	149	1	1.0	1.0	1.0,NA,NA,0.0	0.5
364	"ENSG00000167460"	"TPM4"	chr19	+	16088026	16089120	16088026	16088097	16089044	16089120	364	30	242	89,7,13,16	155,336,271,155	1096	149	0.723626929728	1.0	0.017	0.072,0.003,0.006,0.014	-0.007
366	"ENSG00000186204"	"CYP4F12"	chr19	+	15680243	15680519	15680243	15680297	15680391	15680519	366	0	4	5,0,0,0	12,0,0,0	243	149	1	1.0	0.0	0.203,NA,NA,NA	-0.203
367	"ENSG00000186204"	"CYP4F12"	chr19	+	15683492	15684882	15683492	15683763	15684815	15684882	367	46	35	33,2,2,2	30,0,0,0	1201	149	0.86288224219	1.0	0.14	0.12,1.0,1.0,1.0	-0.64
368	"ENSG00000186204"	"CYP4F12"	chr19	+	15696160	15696512	15696160	15696225	15696429	15696512	368	8	2	26,0,0,0	8,0,0,0	353	149	1	1.0	0.628	0.578,NA,NA,NA	0.05
371	"ENSG00000105127"	"AKAP8"	chr19	-	15372217	15373340	15372217	15372347	15372850	15373340	371	24	0	6,2,6,6	11,0,0,0	652	149	0.0802464972261	0.3259165900859846	1.0	0.111,1.0,1.0,1.0	0.222
373	"ENSG00000105135"	"ILVBL"	chr19	-	15116407	15118015	15116407	15116522	15117880	15118015	373	7	8	23,0,2,0	40,7,6,2	1507	149	0.265490672862	0.7294863852062464	0.08	0.054,0.0,0.032,0.0	0.059
389	"ENSG00000104774"	"MAN2B1"	chr19	-	12655693	12656687	12655693	12655879	12656570	12656687	389	1	2	11,1,2,1	25,2,4,0	840	149	0.358733623081	0.8868834095516046	0.081	0.072,0.081,0.081,1.0	-0.227
395	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11346268	11345519	11345628	11346207	11346268	395	40	0	127,15,22,17	5,2,0,0	728	149	0.0398834117278	0.20327674364491613	1.0	0.839,0.606,1.0,1.0	0.139
397	"ENSG00000129351"	"ILF3"	chr19	+	10681218	10682192	10681218	10681329	10681992	10682192	397	48	12	77,25,21,9	38,5,0,2	812	149	0.591162235474	1.0	0.423	0.271,0.478,1.0,0.452	-0.127
398	"ENSG00000129351"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684415	10685765	398	17	16	15,0,6,15	40,7,3,2	594	149	0.567230983809	1.0	0.21	0.086,0.0,0.334,0.653	-0.058
399	"ENSG00000129351"	"ILF3"	chr19	+	10683916	10685765	10683916	10683970	10684858	10685765	399	312	2	314,155,178,202	0,0,1,0	1037	149	0.555025276315	1.0	0.957	1.0,1.0,0.962,1.0	-0.033
400	"ENSG00000129353"	"SLC44A2"	chr19	+	10634755	10635073	10634755	10634887	10634973	10635073	400	10	59	1,0,0,0	23,9,15,10	235	149	1.69712823233e-05	0.0005089523437833242	0.097	0.027,0.0,0.0,0.0	0.09
401	"ENSG00000129353"	"SLC44A2"	chr19	+	10635162	10635515	10635162	10635255	10635430	10635515	401	2	4	2,2,0,0	7,1,2,0	324	149	1	1.0	0.187	0.116,0.479,0.0,NA	-0.011
404	"ENSG00000129347"	"KRI1"	chr19	-	10559358	10559708	10559358	10559529	10559612	10559708	404	0	1	1,0,0,0	13,0,0,2	232	149	1	1.0	0.0	0.047,NA,NA,0.0	-0.024
407	"ENSG00000105401"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	407	7	32	24,8,0,0	152,58,4,8	240	149	0.400034978627	0.9426855903498268	0.12	0.089,0.079,0.0,0.0	0.078
414	"ENSG00000130816"	"DNMT1"	chr19	-	10139675	10140328	10139675	10139817	10140045	10140328	414	2	9	2,0,0,0	30,1,0,4	377	149	1	1.0	0.081	0.026,0.0,NA,0.0	0.072
416	"ENSG00000130816"	"DNMT1"	chr19	-	10141104	10142220	10141104	10141189	10142027	10142220	416	22	0	35,2,5,20	19,0,2,2	987	149	0.00021568238711	0.003990955458115298	1.0	0.218,1.0,0.274,0.602	0.477
418	"ENSG00000130816"	"DNMT1"	chr19	-	10160017	10160418	10160017	10160063	10160383	10160418	418	5	17	2,0,0,0	24,4,1,8	469	149	0.00316358168294	0.031151869489800116	0.085	0.026,0.0,0.0,0.0	0.079
427	"ENSG00000233927"	"RPS28"	chr19	+	8321655	8322091	8321655	8321703	8321952	8322091	427	0	4	11,0,0,0	587,1,2,1	398	149	1	1.0	0.0	0.007,0.0,0.0,0.0	-0.002
429	"ENSG00000104938"	"CLEC4M"	chr19	+	7765637	7766807	7765637	7766207	7766655	7766807	429	135	95	4,0,0,0	1,0,0,0	597	149	1	1.0	0.262	0.5,NA,NA,NA	-0.238
432	"ENSG00000090674"	"MCOLN1"	chr19	+	7527519	7527960	7527519	7527628	7527863	7527960	432	0	6	2,0,0,0	13,2,4,9	384	149	1	1.0	0.0	0.056,0.0,0.0,0.0	-0.014
438	"ENSG00000031823"	"RANBP3"	chr19	-	5924826	5925737	5924826	5924905	5925633	5925737	438	9	15	8,0,0,0	28,11,12,8	877	149	0.00160673803474	0.018311545602479478	0.093	0.046,0.0,0.0,0.0	0.082
