ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
30	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16594339	16594454	16487489	16487538	16606993	16607087	30	111	10	15,18,23,11	5,0,0,2	210	264	0.407180094354	0.9092856094776441	0.933	0.79,1.0,1.0,0.874	0.017
34	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16594339	16594454	16537378	16537439	16606993	16607135	34	3	26	0,0,0,0	8,5,2,17	185	264	0.0135690455347	0.12261140733192702	0.141	0.0,0.0,0.0,0.0	0.141
35	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15824965	15825061	15818697	15818846	15826203	15826365	35	138	146	39,83,56,94	68,40,66,61	277	245	0.512010132478	0.9985098915573671	0.455	0.337,0.647,0.429,0.577	-0.042
36	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15864267	15864446	15833347	15833548	15866265	15866344	36	149	271	45,50,46,54	83,106,133,122	292	298	0.194791749772	0.627485055126938	0.359	0.356,0.325,0.261,0.311	0.046
37	"ENSG00000229425"	"AJ009632.2"	chr21	-	15393970	15394043	15394999	15395129	15390577	15390618	15395462	15395497	37	1	0	2,0,0,0	2,0,0,0	279	222	1	1.0	1.0	0.443,NA,NA,NA	0.557
43	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	43	64	15	47,29,34,41	25,5,1,1	275	298	0.301775775849	0.7936836300722285	0.822	0.671,0.863,0.974,0.978	-0.049
44	"ENSG00000184164"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	44	0	32	3,0,0,0	100,21,2,2	233	245	1	1.0	0.0	0.031,0.0,0.0,0.0	-0.008
45	"ENSG00000054611"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	45	0	10	1,0,0,0	25,1,2,2	298	220	1	1.0	0.0	0.029,0.0,0.0,0.0	-0.007
46	"ENSG00000054611"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709	46	2	17	0,3,0,0	29,0,2,6	262	259	0.800853003757	1.0	0.104	0.0,1.0,0.0,0.0	-0.146
48	"ENSG00000100372"	"SLC25A17"	chr22	-	40779757	40779894	40784512	40784604	40779008	40779125	40792524	40792676	48	1	3	2,0,2,0	1,0,0,2	241	286	1	1.0	0.283	0.704,NA,1.0,0.0	-0.285
49	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	49	5	113	18,0,6,0	24,26,41,20	216	298	0.102579425036	0.44069529811603436	0.058	0.509,0.0,0.168,0.0	-0.111
50	"ENSG00000100211"	"CBY1"	chr22	+	38656955	38657143	38665545	38665685	38656675	38656750	38668016	38668132	50	0	2	6,2,0,0	4,4,0,0	298	289	1	1.0	0.0	0.593,0.327,NA,NA	-0.46
60	"ENSG00000133424"	"LARGE1"	chr22	-	33304228	33304507	33316084	33316248	33283201	33283348	33337645	33337801	60	0	6	6,0,0,2	12,1,1,0	298	298	0.0611011379314	0.32795481469313564	0.0	0.333,0.0,0.0,1.0	-0.333
61	"ENSG00000133424"	"LARGE1"	chr22	-	33316084	33316248	33337645	33337801	33304228	33304507	33381918	33382044	61	8	0	3,0,0,0	2,0,0,0	298	298	1	1.0	1.0	0.6,NA,NA,NA	0.4
62	"ENSG00000133424"	"LARGE1"	chr22	-	33337645	33337801	33381918	33382044	33316084	33316248	33384191	33384304	62	10	0	3,3,0,0	6,0,0,2	275	298	1	1.0	1.0	0.351,1.0,NA,0.0	0.55
63	"ENSG00000100150"	"DEPDC5"	chr22	+	31897481	31897653	31901741	31901802	31893581	31893751	31905983	31906066	63	0	10	9,0,0,0	2,0,2,0	298	210	1	1.0	0.0	0.76,NA,0.0,NA	-0.38
65	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550	65	1	2	1,0,0,0	36,2,3,0	223	247	1	1.0	0.356	0.03,0.0,0.0,NA	0.346
66	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274	66	0	2	1,0,0,0	29,2,3,0	258	247	1	1.0	0.0	0.032,0.0,0.0,NA	-0.011
69	"ENSG00000159873"	"CCDC117"	chr22	+	28773724	28773778	28780947	28781172	28772673	28773034	28783507	28783645	69	0	134	2,0,0,0	179,79,60,91	203	298	1	1.0	0.0	0.016,0.0,0.0,0.0	-0.004
70	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28751240	28751288	28742038	28742331	28757077	28757510	70	2	69	12,5,0,2	19,35,52,22	246	197	0.0165263040736	0.14019347777689492	0.023	0.336,0.103,0.0,0.068	-0.104
71	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28751240	28751288	28743881	28743978	28757077	28757210	71	8	68	16,10,12,4	19,39,49,22	239	197	0.0200468292514	0.15800689827284567	0.088	0.41,0.174,0.168,0.13	-0.133
72	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28751240	28751288	28744614	28744704	28757077	28757210	72	49	69	9,25,13,30	23,36,56,28	294	197	0.303874737979	0.7968005572154001	0.322	0.208,0.318,0.135,0.418	0.052
73	"ENSG00000183765"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367	73	37	0	16,27,29,20	0,0,2,0	297	298	1	1.0	1.0	1.0,1.0,0.936,1.0	0.016
74	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28711908	28712017	28725242	28725367	74	16	0	10,13,19,10	0,0,0,2	297	187	1	1.0	1.0	1.0,1.0,1.0,0.759	0.06
75	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28719394	28719485	28725242	28725367	75	37	0	16,27,29,20	0,0,0,2	297	187	1	1.0	1.0	1.0,1.0,1.0,0.863	0.034
76	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27940019	27940171	27994472	27994653	27935150	27935230	27997410	27998838	76	7	2	1,0,0,0	2,0,0,0	298	298	1	1.0	0.778	0.333,NA,NA,NA	0.445
79	"ENSG00000100077"	"GRK3"	chr22	+	25672295	25672347	25674436	25674528	25667738	25667800	25678815	25678915	79	20	97	16,17,9,31	26,31,27,29	201	241	0.000969834792138	0.02339288257662983	0.198	0.425,0.397,0.286,0.562	-0.22
80	"ENSG00000100077"	"GRK3"	chr22	+	25674436	25674528	25678815	25678915	25672295	25672347	25685169	25685248	80	76	52	17,21,26,21	21,28,29,39	241	249	0.00649347524302	0.08074495302190088	0.602	0.455,0.437,0.481,0.357	0.169
81	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24471767	24471895	24441991	24442140	24474982	24475153	81	14	3	0,0,0,0	2,0,0,0	277	298	1	1.0	0.834	0.0,NA,NA,NA	0.834
83	"ENSG00000100014"	"SPECC1L"	chr22	+	24363260	24363344	24365475	24365632	24347085	24347176	24369217	24369320	83	39	63	32,12,2,6	69,27,9,8	233	298	0.319992572499	0.8171238904885177	0.442	0.372,0.362,0.221,0.49	0.081
84	"ENSG00000099991"	"CABIN1"	chr22	+	24050824	24050974	24054872	24055159	24049090	24049220	24056191	24056360	84	7	11	43,3,6,7	42,0,2,2	298	298	0.0387496210131	0.24482503398097227	0.389	0.506,1.0,0.75,0.778	-0.37
86	"ENSG00000015475"	"BID"	chr22	-	17743802	17744013	17750104	17750174	17739348	17739488	17774380	17774495	86	0	14	0,2,0,0	31,0,0,0	219	298	1	1.0	0.0	0.0,1.0,NA,NA	-0.5
94	"ENSG00000022556"	"NLRP2"	chr19	+	54977751	54977823	54981616	54981682	54974499	54974544	54982161	54983728	94	2	4	0,3,1,0	0,0,2,1	221	215	1	1.0	0.327	NA,1.0,0.327,0.0	-0.115
104	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48246074	48246381	48240961	48241063	48249522	48249633	104	0	8	3,0,1,0	12,3,11,0	298	254	1	1.0	0.0	0.176,0.0,0.072,NA	-0.083
105	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48249522	48249633	48240961	48241063	48249750	48249847	105	34	8	57,11,14,14	9,3,5,0	260	254	0.474619117961	0.9692113641327404	0.806	0.861,0.782,0.732,1.0	-0.038
106	"ENSG00000105486"	"LIG1"	chr19	-	48151231	48151339	48153871	48153967	48150087	48150210	48157013	48157140	106	0	3	30,0,0,0	17,0,0,0	245	257	1	1.0	0.0	0.649,NA,NA,NA	-0.649
107	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47879035	47879130	47870466	47871567	47882083	47882210	107	6116	8264	134,0,0,0	230,1,2,0	244	298	1	1.0	0.475	0.416,0.0,0.0,NA	0.336
108	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47882083	47882210	47874656	47874834	47883576	47883785	108	4919	6440	183,0,0,0	216,3,0,0	276	244	1	1.0	0.403	0.428,0.0,NA,NA	0.189
109	"ENSG00000105398"	"SULT2A1"	chr19	-	47882083	47882210	47883576	47883785	47879035	47879130	47886121	47886315	109	4664	7874	216,1,0,0	201,2,0,0	298	276	1	1.0	0.354	0.499,0.317,NA,NA	-0.054
113	"ENSG00000216588"	"IGSF23"	chr19	+	44627419	44627573	44635400	44635465	44623702	44623972	44636418	44636454	113	2	18	1,0,0,0	6,2,0,3	298	214	1	1.0	0.074	0.107,0.0,NA,0.0	0.038
125	"ENSG00000267107"	"PCAT19"	chr19	-	41456615	41456918	41474465	41474539	41456360	41456487	41479080	41479284	125	2	2	0,1,0,0	0,1,0,0	223	298	1	1.0	0.572	NA,0.572,NA,NA	0.0
126	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41494539	41495427	41456360	41456487	41500583	41500644	126	12	15	4,6,6,4	4,12,5,0	298	298	0.443427166406	0.9482326901304461	0.444	0.5,0.333,0.545,1.0	-0.151
127	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41495301	41495427	41456360	41456487	41500583	41500644	127	12	15	4,7,6,4	4,12,5,0	275	298	0.390331354915	0.8938203604489613	0.464	0.52,0.387,0.565,1.0	-0.154
128	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41494648	41495301	41495427	41479080	41479284	41500583	41500644	128	111	2	37,38,24,12	0,0,0,0	275	258	0.52845866389	1.0	0.981	1.0,1.0,1.0,1.0	-0.019
129	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807	129	1	2	25,0,2,0	28,8,5,0	181	208	1	1.0	0.365	0.506,0.0,0.315,NA	0.091
130	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335434	39335531	39329543	39329626	39335973	39336005	130	66	16	12,11,5,11	6,3,0,1	246	199	0.53162408545	1.0	0.769	0.618,0.748,1.0,0.899	-0.047
135	"ENSG00000198453"	"ZNF568"	chr19	+	36922585	36922846	36925199	36925258	36917578	36917648	36936745	36936872	135	1	12	2,0,2,3	2,2,2,0	298	208	0.0536943373816	0.304090702794804	0.055	0.411,0.0,0.411,1.0	-0.401
137	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013000	36013089	36010893	36011045	36013343	36013422	137	0	2	5,10,0,0	4,0,0,0	238	210	1	1.0	0.0	0.524,1.0,NA,NA	-0.762
140	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35507457	35507511	35505938	35505986	35508204	35508240	140	0	6	0,0,0,2	0,1,4,3	203	209	1	1.0	0.0	NA,0.0,0.0,0.407	-0.136
141	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35509910	35509961	141	4	6	0,0,0,0	0,1,4,3	185	209	1	1.0	0.43	NA,0.0,0.0,0.0	0.43
144	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252	144	4	0	0,4,3,5	0,0,0,1	200	185	1	1.0	1.0	NA,1.0,1.0,0.822	0.059
147	"ENSG00000126261"	"UBA2"	chr19	+	34434867	34434968	34438644	34438766	34428358	34428570	34443843	34443911	147	0	115	0,0,0,1	140,132,60,63	250	271	1	1.0	0.0	0.0,0.0,0.0,0.017	-0.004
148	"ENSG00000126261"	"UBA2"	chr19	+	34454443	34454556	34458768	34458924	34454259	34454353	34460469	34460566	148	309	272	132,166,197,232	176,163,104,98	262	298	0.421747489324	0.9265818337013334	0.564	0.46,0.537,0.683,0.729	-0.038
149	"ENSG00000257103"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	149	126	84	98,61,36,32	76,42,23,17	272	298	0.943217983828	1.0	0.622	0.586,0.614,0.632,0.673	-0.004
159	"ENSG00000197013"	"ZNF429"	chr19	+	21529657	21529784	21530588	21530684	21505601	21505774	21536279	21540668	159	6	51	3,2,0,0	11,7,3,14	276	245	0.249548139206	0.7256287214094582	0.095	0.195,0.202,0.0,0.0	-0.004
160	"ENSG00000105705"	"SUGP1"	chr19	-	19310096	19310200	19316421	19316593	19305848	19306076	19320462	19320509	160	28	0	25,16,9,9	12,0,0,0	298	253	0.0122440502634	0.11700519631182245	1.0	0.639,1.0,1.0,1.0	0.09
166	"ENSG00000131355"	"ADGRE3"	chr19	-	14654981	14655165	14658479	14658550	14651084	14651204	14661962	14662118	166	1	9	0,0,0,0	0,11,0,0	220	298	1	1.0	0.131	NA,0.0,NA,NA	0.131
167	"ENSG00000131355"	"ADGRE3"	chr19	-	14654981	14655165	14658512	14658550	14651084	14651204	14661962	14662118	167	2	9	0,0,0,0	0,11,0,0	187	298	1	1.0	0.262	NA,0.0,NA,NA	0.262
168	"ENSG00000131355"	"ADGRE3"	chr19	-	14658512	14658550	14661962	14662118	14654981	14655165	14663417	14663540	168	5	4	2,0,0,0	0,0,0,0	298	187	1	1.0	0.44	1.0,NA,NA,NA	-0.56
172	"ENSG00000130164"	"LDLR"	chr19	+	11102663	11102786	11105219	11105600	11100222	11100345	11106564	11106687	172	4	2	30,2,0,0	55,1,0,0	272	298	1	1.0	0.687	0.374,0.687,NA,NA	0.157
173	"ENSG00000130164"	"LDLR"	chr19	+	11116093	11116212	11116858	11116998	11113534	11113762	11120091	11120233	173	20	69	63,17,0,3	43,15,4,4	268	289	0.0695285183073	0.35418853346365037	0.238	0.612,0.55,0.0,0.447	-0.164
174	"ENSG00000079805"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	174	46	14	143,21,8,17	29,6,3,13	288	288	0.935746937369	1.0	0.767	0.831,0.778,0.727,0.567	0.041
175	"ENSG00000130818"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	175	13	31	7,6,0,3	1,28,20,11	241	276	0.491320710694	0.984608671480869	0.324	0.889,0.197,0.0,0.238	-0.007
178	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616	178	0	2	5,0,0,0	8,0,0,0	266	298	1	1.0	0.0	0.412,NA,NA,NA	-0.412
179	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616	179	0	8	5,0,0,0	12,2,0,0	266	298	1	1.0	0.0	0.318,0.0,NA,NA	-0.159
181	"ENSG00000125734"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711	181	0	18	25,0,0,0	92,13,10,6	200	232	0.00579462183111	0.07582243729334784	0.0	0.24,0.0,0.0,0.0	-0.06
191	"ENSG00000060566"	"CREB3L3"	chr19	+	4168350	4168457	4170139	4170208	4164502	4164640	4171090	4171175	191	24	10	37,6,0,2	34,11,6,0	256	218	0.0807130250586	0.3900520438323556	0.671	0.481,0.317,0.0,1.0	0.222
192	"ENSG00000099817"	"POLR2E"	chr19	-	1090907	1090988	1091791	1091907	1090086	1090145	1093903	1094078	192	4	2	30,14,0,0	49,0,0,2	265	230	1	1.0	0.634	0.347,1.0,NA,0.0	0.185
196	"ENSG00000101181"	"MTG2"	chr20	+	62197851	62197967	62198633	62198852	62195801	62195949	62199118	62199257	196	4	0	25,0,0,0	17,0,0,0	265	298	1	1.0	1.0	0.623,NA,NA,NA	0.377
197	"ENSG00000022277"	"RTF2"	chr20	+	56513314	56513428	56516934	56516989	56484110	56484189	56517105	56517201	197	18	119	82,20,0,1	61,59,40,36	263	204	0.528858054441	1.0	0.105	0.51,0.208,0.0,0.021	-0.08
204	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762	204	305	243	46,136,222,115	78,128,170,89	245	218	0.336984216786	0.8339911942850171	0.528	0.344,0.486,0.537,0.535	0.052
205	"ENSG00000000419"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	205	654	3	141,277,356,219	3,4,0,4	245	230	0.920359376661	1.0	0.995	0.978,0.985,1.0,0.981	0.009
206	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50940864	50940933	50945846	50945923	206	43	330	2,7,25,30	86,114,141,99	175	245	0.842266188157	1.0	0.154	0.032,0.079,0.199,0.298	0.002
207	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923	207	39	10	2,7,22,29	2,3,14,8	175	245	0.278650304582	0.7704804006126814	0.845	0.583,0.766,0.688,0.835	0.127
214	"ENSG00000124214"	"STAU1"	chr20	-	49158436	49158497	49158938	49159146	49153932	49154071	49174194	49174263	214	6	4	15,2,0,0	2,0,5,2	298	210	0.323531630185	0.8200090608646725	0.514	0.841,1.0,0.0,0.0	0.054
215	"ENSG00000124207"	"CSE1L"	chr20	+	49084025	49084162	49088008	49088106	49078560	49078622	49089246	49089397	215	218	336	102,140,166,143	150,90,146,135	286	247	0.00801526598704	0.08955173538646516	0.359	0.37,0.573,0.495,0.478	-0.12
216	"ENSG00000124207"	"CSE1L"	chr20	+	49085282	49085386	49088008	49088106	49084025	49084162	49089246	49089397	216	99	336	90,65,35,40	151,91,146,135	253	247	0.110870613506	0.46242285049794163	0.223	0.368,0.411,0.19,0.224	-0.075
217	"ENSG00000124198"	"ARFGEF2"	chr20	+	49023050	49023181	49025312	49025481	49018883	49018998	49028529	49028668	217	74	94	91,65,27,40	85,66,19,10	280	298	0.0317411137533	0.21076520641494728	0.456	0.533,0.512,0.602,0.81	-0.158
219	"ENSG00000175063"	"UBE2C"	chr20	+	45814383	45814470	45815540	45815745	45813436	45813464	45815853	45815913	219	0	2	7,0,2,8	51,10,7,2	236	298	0.0107033870707	0.107140904577707	0.0	0.148,0.0,0.265,0.835	-0.312
224	"ENSG00000174306"	"ZHX3"	chr20	-	41239597	41239704	41267462	41267612	41238687	41238796	41268989	41269083	224	6	3	2,12,1,8	0,2,0,0	298	256	0.000664986296481	0.018490313410485584	0.632	1.0,0.838,1.0,1.0	-0.328
226	"ENSG00000170471"	"RALGAPB"	chr20	+	38553866	38554076	38558294	38558453	38551070	38551223	38562531	38562697	226	89	24	52,34,37,40	36,41,28,24	298	298	0.00014951917642	0.006466487027731913	0.788	0.591,0.453,0.569,0.625	0.229
227	"ENSG00000170471"	"RALGAPB"	chr20	+	38558294	38558453	38562531	38562697	38553866	38554076	38565358	38565478	227	45	42	27,13,12,13	28,19,24,24	298	298	0.112736800946	0.4672858705877681	0.517	0.491,0.406,0.333,0.351	0.122
240	"ENSG00000118705"	"RPN2"	chr20	+	37198396	37198492	37199049	37199225	37184179	37184373	37203884	37203960	240	209	3	457,190,42,36	396,14,0,6	245	298	2.6930292687e-06	0.00026957222979687	0.988	0.584,0.943,1.0,0.879	0.136
241	"ENSG00000101347"	"SAMHD1"	chr20	-	36935028	36935189	36941038	36941111	36930759	36930875	36946737	36946804	241	221	296	26,50,60,127	41,71,57,83	222	298	0.232208149372	0.695825322931154	0.501	0.46,0.486,0.586,0.673	-0.05
242	"ENSG00000101347"	"SAMHD1"	chr20	-	36935080	36935189	36941038	36941111	36930759	36930875	36946737	36946804	242	221	0	26,50,60,127	2,0,0,0	222	258	1	1.0	1.0	0.938,1.0,1.0,1.0	0.016
243	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609730	36607714	36607818	36612009	36612557	243	10	403	23,8,5,4	641,647,306,223	260	279	0.854732425531	1.0	0.026	0.037,0.013,0.017,0.019	0.004
244	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609758	36607714	36607818	36612009	36612557	244	10	165	23,8,5,4	353,323,162,117	260	298	0.377724337641	0.8825825775950857	0.065	0.069,0.028,0.034,0.038	0.023
249	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014	249	38	2	31,23,5,8	27,4,4,5	292	278	0.000140042948115	0.0063719541392325	0.948	0.522,0.846,0.543,0.604	0.319
251	"ENSG00000131069"	"ACSS2"	chr20	+	34893568	34893622	34908904	34908943	34882793	34882989	34913095	34913187	251	0	17	2,0,0,0	2,2,0,0	203	188	1	1.0	0.0	0.481,0.0,NA,NA	-0.24
252	"ENSG00000078747"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34412514	34412639	252	74	432	39,25,24,26	136,165,115,125	240	291	0.339199789228	0.8354818578453211	0.172	0.258,0.155,0.202,0.201	-0.032
253	"ENSG00000078747"	"ITCH"	chr20	+	34408650	34408792	34412514	34412639	34393790	34393881	34413741	34413879	253	295	421	161,138,123,124	125,147,132,137	291	274	0.0159218533878	0.13651199350053791	0.398	0.548,0.469,0.467,0.46	-0.088
257	"ENSG00000101294"	"HM13"	chr20	+	31566209	31566295	31568077	31568280	31561633	31561736	31569119	31569567	257	118	0	384,93,46,52	2,0,0,0	235	298	1	1.0	1.0	0.996,1.0,1.0,1.0	0.001
266	"ENSG00000088970"	"KIZ"	chr20	+	21205490	21205530	21214534	21214700	21162849	21163159	21229010	21229115	266	22	0	7,8,5,6	1,5,0,0	189	298	0.108877449592	0.4584072641076425	1.0	0.917,0.716,1.0,1.0	0.092
267	"ENSG00000173418"	"NAA20"	chr20	+	20026783	20026919	20032507	20032653	20025676	20025767	20033101	20033629	267	180	231	68,91,35,29	198,155,76,76	285	295	0.00112385325425	0.02528038443829775	0.446	0.262,0.378,0.323,0.283	0.135
268	"ENSG00000089177"	"KIF16B"	chr20	-	16371664	16371761	16374256	16374409	16370585	16370636	16378804	16380163	268	1	27	5,3,4,0	23,14,3,16	298	246	0.0487785742048	0.2838799580174698	0.03	0.152,0.15,0.524,0.0	-0.177
269	"ENSG00000149346"	"SLX4IP"	chr20	+	10458175	10458231	10556230	10556320	10435304	10435453	10560699	10560820	269	5	24	2,2,0,2	8,11,7,11	205	239	0.244743388703	0.7189673722427087	0.195	0.226,0.175,0.0,0.175	0.051
272	"ENSG00000125827"	"TMX4"	chr20	-	7999731	7999822	8001495	8001541	7996025	7996071	8010199	8010315	272	33	142	9,14,8,7	83,54,66,82	195	240	0.0392948171847	0.24609210249498875	0.222	0.118,0.242,0.13,0.095	0.076
273	"ENSG00000088766"	"CRLS1"	chr20	+	6015360	6015490	6031284	6031370	6009774	6009912	6032011	6032080	273	584	460	145,153,223,192	140,119,132,97	279	235	0.406541418597	0.9092856094776441	0.517	0.466,0.52,0.587,0.625	-0.032
