ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
120	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24609961	24610033	120	2	2	53,0,0,0	52,0,0,0	257	149	1	1.0	0.367	0.371,NA,NA,NA	-0.004
124	"ENSG00000138867"	"GUCD1"	chr22	-	24540437	24543100	24540437	24543097	24543841	24544083	124	5	16	2,0,0,0	89,3,0,0	152	149	1	1.0	0.234	0.022,0.0,NA,NA	0.223
152	"ENSG00000215012"	"RTL10"	chr22	-	19846145	19852486	19846145	19847389	19854442	19854539	152	185	0	573,73,97,102	1,0,0,0	5246	149	1	1.0	1.0	0.942,1.0,1.0,1.0	0.014
159	"ENSG00000242259"	"C22orf39"	chr22	-	19440885	19444390	19440885	19441694	19447377	19447545	159	351	2	228,116,138,132	2,0,0,1	2845	149	0.139205794894	0.6238198011274075	0.902	0.857,1.0,1.0,0.874	-0.031
180	"ENSG00000198131"	"ZNF544"	chr19	+	58246710	58246794	58246745	58246794	58246300	58246427	180	5	1	36,11,0,7	14,4,0,0	184	149	1	1.0	0.802	0.676,0.69,NA,1.0	0.013
182	"ENSG00000196724"	"ZNF418"	chr19	-	57930427	57930557	57930427	57930554	57933816	57933902	182	2	0	0,4,4,0	0,2,2,0	152	149	1	1.0	1.0	NA,0.662,0.662,NA	0.338
190	"ENSG00000131848"	"ZSCAN5A"	chr19	-	56221311	56222326	56221311	56222323	56222590	56222741	190	3	0	4,0,0,2	3,4,0,0	152	149	1	1.0	1.0	0.567,0.0,NA,1.0	0.478
208	"ENSG00000186818"	"LILRB4"	chr19	+	54666693	54666749	54666696	54666749	54666398	54666436	208	0	2	2,0,0,0	2,0,0,0	152	149	1	1.0	0.0	0.495,NA,NA,NA	-0.495
209	"ENSG00000186818"	"LILRB4"	chr19	+	54667634	54667793	54667637	54667793	54666696	54666749	209	2	0	0,0,0,0	5,2,0,0	152	149	1	1.0	1.0	0.0,0.0,NA,NA	1.0
216	"ENSG00000167613"	"LAIR1"	chr19	-	54364294	54364486	54364294	54364330	54364770	54364931	216	1	0	0,0,0,2	2,0,0,1	305	149	1	1.0	1.0	0.0,NA,NA,0.494	0.753
217	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54207397	54207647	54206275	54206462	217	30	28	132,18,25,14	552,15,3,6	994	149	0.851685863421	1.0	0.138	0.035,0.152,0.555,0.259	-0.112
219	"ENSG00000105618"	"PRPF31"	chr19	+	54118247	54118455	54118270	54118455	54115753	54115797	219	2	2	0,0,0,0	7,5,2,0	172	149	1	1.0	0.464	0.0,0.0,0.0,NA	0.464
223	"ENSG00000197937"	"ZNF347"	chr19	-	53148680	53148812	53148680	53148809	53149240	53149367	223	2	11	0,2,0,0	0,1,4,2	152	149	1	1.0	0.151	NA,0.662,0.0,0.0	-0.07
228	"ENSG00000213793"	"ZNF888"	chr19	-	52917858	52917997	52917858	52917931	52918818	52918937	228	3	2	1,1,0,0	0,0,0,0	215	149	1	1.0	0.51	1.0,1.0,NA,NA	-0.49
235	"ENSG00000105383"	"CD33"	chr19	+	51235517	51235676	51235594	51235676	51235156	51235253	235	0	2	0,1,0,0	3,11,0,0	226	149	1	1.0	0.0	0.0,0.057,NA,NA	-0.029
247	"ENSG00000104960"	"PTOV1"	chr19	+	49857903	49857977	49857908	49857977	49857692	49857782	247	2	0	59,0,0,0	1,0,0,0	154	149	1	1.0	1.0	0.983,NA,NA,NA	0.017
249	"ENSG00000104960"	"PTOV1"	chr19	+	49859985	49860183	49860093	49860183	49858548	49858653	249	26	0	213,7,0,4	3,0,0,0	257	149	1	1.0	1.0	0.976,1.0,NA,1.0	0.008
250	"ENSG00000104960"	"PTOV1"	chr19	+	49860055	49860183	49860093	49860183	49858548	49858653	250	1	0	24,0,0,0	3,0,0,0	187	149	1	1.0	1.0	0.864,NA,NA,NA	0.136
258	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49557945	49557089	49557249	49558896	49558973	258	6	4	13,2,4,5	33,2,0,0	845	149	0.70296171305	1.0	0.209	0.065,0.15,1.0,1.0	-0.345
259	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558199	49557089	49557249	49558896	49558978	259	6	4	17,2,4,5	33,2,0,0	1099	149	0.729298581134	1.0	0.169	0.065,0.119,1.0,1.0	-0.377
261	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49490231	49490297	49487607	49487644	261	178	0	500,27,14,33	2,0,0,0	531	149	1	1.0	1.0	0.986,1.0,1.0,1.0	0.004
262	"ENSG00000142541"	"RPL13A"	chr19	+	49490126	49490297	49490231	49490297	49489849	49489922	262	10	164	17,3,0,0	1569,327,20,25	254	149	0.00550198943063	0.0766698458672379	0.035	0.006,0.005,0.0,0.0	0.032
273	"ENSG00000104872"	"PIH1D1"	chr19	-	49447337	49447467	49447337	49447420	49447826	49447908	273	7	0	73,6,0,0	1,0,0,0	196	149	1	1.0	1.0	0.982,1.0,NA,NA	0.009
285	"ENSG00000063177"	"RPL18"	chr19	-	48616078	48616220	48616078	48616202	48616725	48616824	285	0	40	1,0,0,0	621,68,14,15	167	149	1	1.0	0.0	0.001,0.0,0.0,0.0	-0.0
286	"ENSG00000063177"	"RPL18"	chr19	-	48617315	48617423	48617315	48617415	48617790	48617877	286	1070	0	1782,933,166,258	4,0,0,0	157	149	1	1.0	1.0	0.998,1.0,1.0,1.0	0.0
288	"ENSG00000105483"	"CARD8"	chr19	-	48232452	48232789	48232452	48232493	48234402	48234543	288	88	42	121,30,67,50	23,22,17,23	445	149	0.327012414981	1.0	0.412	0.638,0.313,0.569,0.421	-0.073
289	"ENSG00000105483"	"CARD8"	chr19	-	48238382	48238532	48238382	48238526	48240961	48241063	289	68	7	86,27,19,39	1,0,1,0	155	149	0.000143001578106	0.0052421028947145405	0.903	0.988,1.0,0.948,1.0	-0.081
292	"ENSG00000042753"	"AP2S1"	chr19	-	46839464	46839620	46839464	46839578	46845992	46846142	292	2	103	6,3,3,3	206,60,38,48	191	149	0.206209260404	0.8146266801785204	0.015	0.022,0.038,0.058,0.046	-0.026
311	"ENSG00000157540"	"DYRK1A"	chr21	+	37478180	37478300	37478207	37478300	37472683	37472880	311	19	75	12,8,2,3	50,25,14,9	176	149	0.79285254687	1.0	0.177	0.169,0.213,0.108,0.22	-0.001
312	"ENSG00000157540"	"DYRK1A"	chr21	+	37496090	37496258	37496117	37496258	37493016	37493163	312	13	174	3,5,6,4	90,63,70,80	176	149	0.368218442566	1.0	0.059	0.027,0.063,0.068,0.041	0.009
314	"ENSG00000079385"	"CEACAM1"	chr19	-	42518515	42519235	42518515	42519101	42521266	42521521	314	69	0	44,6,1,2	2,0,0,0	283	149	1	1.0	1.0	0.921,1.0,1.0,1.0	0.02
336	"ENSG00000007129"	"CEACAM21"	chr19	+	41579269	41579628	41579352	41579628	41577199	41577559	336	4	1	0,0,0,4	0,0,0,0	232	149	1	1.0	0.72	NA,NA,NA,1.0	-0.28
340	"ENSG00000267107"	"PCAT19"	chr19	-	41454168	41454741	41454168	41454727	41456360	41456487	340	4	2	4,0,3,0	0,2,0,0	163	149	1	1.0	0.646	1.0,0.0,1.0,NA	-0.021
346	"ENSG00000128000"	"ZNF780B"	chr19	-	40047405	40047473	40047405	40047470	40048669	40048796	346	11	26	14,8,6,0	30,23,21,27	152	149	0.253384254563	0.9051980086188297	0.293	0.314,0.254,0.219,0.0	0.096
347	"ENSG00000013275"	"PSMC4"	chr19	+	39972368	39972555	39972461	39972555	39972145	39972244	347	113	0	295,77,29,53	2,0,0,0	242	149	1	1.0	1.0	0.989,1.0,1.0,1.0	0.003
364	"ENSG00000189144"	"ZNF573"	chr19	-	37771563	37771696	37771563	37771690	37772937	37772982	364	10	4	4,9,7,2	0,1,0,0	155	149	7.1423411072e-05	0.0029655291801221227	0.706	1.0,0.896,1.0,1.0	-0.268
365	"ENSG00000189144"	"ZNF573"	chr19	-	37771563	37771696	37771563	37771690	37773660	37773751	365	23	3	5,11,8,6	0,0,0,0	155	149	0.0256341148767	0.20819403878900658	0.881	1.0,1.0,1.0,1.0	-0.119
366	"ENSG00000198182"	"ZNF607"	chr19	-	37707913	37708012	37707913	37708009	37709695	37709822	366	0	16	0,1,0,0	7,5,2,8	152	149	1	1.0	0.0	0.0,0.164,0.0,0.0	-0.041
367	"ENSG00000120784"	"ZFP30"	chr19	-	37643264	37643363	37643264	37643360	37644609	37644736	367	17	12	1,13,0,1	12,12,18,9	152	149	0.000225892995504	0.007297293722954127	0.581	0.076,0.515,0.0,0.098	0.409
369	"ENSG00000161298"	"ZNF382"	chr19	+	36609901	36610053	36609926	36610053	36607551	36607622	369	0	1	1,0,0,0	1,2,0,2	174	149	1	1.0	0.0	0.461,0.0,NA,0.0	-0.154
380	"ENSG00000126247"	"CAPNS1"	chr19	+	36145775	36145874	36145805	36145874	36143063	36143128	380	0	71	2,0,0,0	301,101,11,18	179	149	1	1.0	0.0	0.006,0.0,0.0,0.0	-0.002
381	"ENSG00000126247"	"CAPNS1"	chr19	+	36146195	36146312	36146246	36146312	36145975	36146054	381	267	0	389,218,79,119	0,1,0,0	200	149	1	1.0	1.0	1.0,0.994,1.0,1.0	0.002
383	"ENSG00000239382"	"ALKBH6"	chr19	-	36010737	36011077	36010737	36011045	36011403	36011464	383	0	7	3,0,0,0	9,0,0,0	181	149	1	1.0	0.0	0.215,NA,NA,NA	-0.215
384	"ENSG00000239382"	"ALKBH6"	chr19	-	36010893	36011065	36010893	36011045	36011403	36011464	384	0	7	2,0,0,0	9,0,0,0	169	149	1	1.0	0.0	0.164,NA,NA,NA	-0.164
388	"ENSG00000011600"	"TYROBP"	chr19	-	35907217	35907357	35907217	35907261	35907445	35907580	388	2	0	1,0,0,0	1,0,0,0	245	149	1	1.0	1.0	0.378,NA,NA,NA	0.622
389	"ENSG00000011600"	"TYROBP"	chr19	-	35907217	35907357	35907217	35907264	35907445	35907580	389	2	0	0,0,0,0	10,0,0,0	242	149	1	1.0	1.0	0.0,NA,NA,NA	1.0
396	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744738	35744322	35744421	35745124	35745187	396	5	0	23,0,0,0	2,0,0,0	466	149	1	1.0	1.0	0.786,NA,NA,NA	0.214
397	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744981	35744322	35744421	35745124	35745212	397	5	0	45,0,0,0	2,0,0,0	709	149	1	1.0	1.0	0.825,NA,NA,NA	0.175
399	"ENSG00000105677"	"TMEM147"	chr19	+	35546671	35547240	35547118	35547240	35546525	35546585	399	28	0	248,51,2,10	1,4,0,0	596	149	0.672243392939	1.0	1.0	0.984,0.761,1.0,1.0	0.064
401	"ENSG00000161249"	"DMKN"	chr19	-	35505938	35506049	35505938	35505986	35510183	35510252	401	1	6	0,0,0,6	2,0,0,2	212	149	1	1.0	0.105	0.0,NA,NA,0.678	-0.234
406	"ENSG00000089335"	"ZNF302"	chr19	+	34683151	34683238	34683154	34683238	34682776	34682897	406	31	58	13,13,30,9	13,88,79,75	152	149	0.0719246839557	0.41512275037694085	0.344	0.495,0.126,0.271,0.105	0.095
407	"ENSG00000089335"	"ZNF302"	chr19	+	34683991	34686396	34684251	34686396	34683154	34683238	407	59	120	41,24,40,42	45,113,169,154	409	149	0.081285461236	0.4444879448514115	0.152	0.249,0.072,0.079,0.09	0.029
426	"ENSG00000261824"	"LINC00662"	chr19	-	27721744	27726986	27721744	27723180	27732795	27732967	426	234	0	182,248,363,348	0,0,0,4	3955	149	0.735602761435	1.0	1.0	1.0,1.0,1.0,0.766	0.058
433	"ENSG00000196268"	"ZNF493"	chr19	+	21405757	21405856	21405760	21405856	21405128	21405255	433	5	3	4,8,1,2	4,2,2,3	152	149	0.765048620086	1.0	0.62	0.495,0.797,0.329,0.395	0.116
434	"ENSG00000105726"	"ATP13A1"	chr19	-	19653968	19654144	19653968	19654074	19654542	19654700	434	7	0	27,2,0,0	2,0,0,0	219	149	1	1.0	1.0	0.902,1.0,NA,NA	0.049
437	"ENSG00000105705"	"SUGP1"	chr19	-	19302264	19302443	19302264	19302388	19303347	19303448	437	0	13	2,0,0,0	31,8,5,13	204	149	1	1.0	0.0	0.045,0.0,0.0,0.0	-0.011
439	"ENSG00000105705"	"SUGP1"	chr19	-	19303723	19303912	19303723	19303847	19305848	19306076	439	2	4	8,1,0,2	25,5,4,4	214	149	0.764550820551	1.0	0.258	0.182,0.122,0.0,0.258	0.117
440	"ENSG00000105705"	"SUGP1"	chr19	-	19303723	19304043	19303723	19303847	19305848	19306076	440	3	4	9,3,0,4	25,5,4,4	345	149	0.752872583169	1.0	0.245	0.135,0.206,0.0,0.302	0.084
442	"ENSG00000105705"	"SUGP1"	chr19	-	19316421	19316593	19316421	19316522	19320462	19320509	442	51	0	45,26,33,14	0,2,0,0	220	149	1	1.0	1.0	1.0,0.898,1.0,1.0	0.025
443	"ENSG00000064490"	"RFXANK"	chr19	+	19196962	19197046	19196965	19197046	19193938	19194133	443	2	0	23,2,0,0	12,0,0,0	152	149	1	1.0	1.0	0.653,1.0,NA,NA	0.173
445	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132508	19132351	19132433	19132656	19132754	445	10	0	109,13,2,4	7,0,0,0	224	149	0.246951545036	0.8931962993346525	1.0	0.912,1.0,1.0,1.0	0.022
449	"ENSG00000006015"	"REX1BD"	chr19	+	18590273	18590933	18590853	18590933	18588994	18589683	449	0	1	6,0,0,0	4,0,0,0	729	149	1	1.0	0.0	0.235,NA,NA,NA	-0.235
451	"ENSG00000221983"	"UBA52"	chr19	+	18574869	18575241	18575056	18575241	18573661	18573748	451	197	0	1262,266,23,24	0,2,0,0	336	149	1	1.0	1.0	1.0,0.983,1.0,1.0	0.004
453	"ENSG00000105701"	"FKBP8"	chr19	-	18532663	18532814	18532663	18532795	18533269	18533347	453	0	8	2,0,0,0	93,2,0,0	168	149	1	1.0	0.0	0.019,0.0,NA,NA	-0.009
471	"ENSG00000099331"	"MYO9B"	chr19	+	17202841	17202883	17202844	17202883	17202129	17202303	471	2	2	23,2,0,0	15,0,0,2	152	149	1	1.0	0.495	0.6,1.0,NA,0.0	-0.038
473	"ENSG00000131351"	"HAUS8"	chr19	-	17069030	17069099	17069030	17069086	17073273	17073335	473	0	9	1,0,0,0	2,3,0,14	162	149	1	1.0	0.0	0.315,0.0,NA,0.0	-0.105
477	"ENSG00000127527"	"EPS15L1"	chr19	-	16436936	16437064	16436936	16436999	16437769	16437865	477	0	2	0,1,0,0	15,2,1,0	214	149	1	1.0	0.0	0.0,0.258,0.0,NA	-0.086
481	"ENSG00000167461"	"RAB8A"	chr19	+	16129553	16129604	16129573	16129604	16128025	16128091	481	161	0	150,64,39,29	0,1,0,0	169	149	1	1.0	1.0	1.0,0.983,1.0,1.0	0.004
484	"ENSG00000105127"	"AKAP8"	chr19	-	15368234	15368339	15368234	15368322	15370145	15370179	484	4	10	0,0,0,0	7,0,4,3	166	149	1	1.0	0.264	0.0,NA,0.0,0.0	0.264
513	"ENSG00000127616"	"SMARCA4"	chr19	+	11027731	11027950	11027783	11027950	11026299	11026346	513	1	5	6,0,0,0	51,2,0,0	201	149	1	1.0	0.129	0.08,0.0,NA,NA	0.089
515	"ENSG00000127616"	"SMARCA4"	chr19	+	11041297	11041560	11041306	11041560	11034913	11035132	515	0	1	7,0,0,0	10,0,0,0	158	149	1	1.0	0.0	0.398,NA,NA,NA	-0.398
517	"ENSG00000127616"	"SMARCA4"	chr19	+	11058254	11058363	11058257	11058363	11041297	11041560	517	2	4	6,0,3,2	2,0,0,0	152	149	1	1.0	0.329	0.746,NA,1.0,1.0	-0.586
518	"ENSG00000142453"	"CARM1"	chr19	+	10919832	10919966	10919876	10919966	10919594	10919680	518	0	29	2,0,0,0	46,9,3,9	193	149	1	1.0	0.0	0.032,0.0,0.0,0.0	-0.008
519	"ENSG00000129351"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10682536	10682704	519	3	0	14,2,0,0	23,0,0,0	161	149	1	1.0	1.0	0.36,1.0,NA,NA	0.32
520	"ENSG00000129351"	"ILF3"	chr19	+	10684415	10685765	10684858	10685765	10683916	10683970	520	311	2	339,162,175,189	0,0,1,0	592	149	0.621431349878	1.0	0.975	1.0,1.0,0.978,1.0	-0.019
521	"ENSG00000129353"	"SLC44A2"	chr19	+	10642896	10644557	10643278	10644557	10642366	10642451	521	4	13	0,0,0,0	16,4,0,2	531	149	1	1.0	0.079	0.0,0.0,NA,0.0	0.079
525	"ENSG00000105401"	"CDC37"	chr19	-	10395434	10395696	10395434	10395543	10395927	10396203	525	3	31	4,0,0,2	152,60,10,7	302	149	0.201885528802	0.8037888617371214	0.046	0.013,0.0,0.0,0.124	0.012
526	"ENSG00000105397"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378508	526	23	0	56,13,11,6	2,0,0,0	196	149	1	1.0	1.0	0.955,1.0,1.0,1.0	0.011
533	"ENSG00000130816"	"DNMT1"	chr19	-	10180349	10180569	10180349	10180529	10180777	10180885	533	33	0	53,25,27,33	0,1,4,0	189	149	0.82865076727	1.0	1.0	1.0,0.952,0.842,1.0	0.051
535	"ENSG00000188321"	"ZNF559"	chr19	+	9337714	9338017	9337795	9338017	9333014	9333113	535	4	2	3,0,0,0	2,0,0,0	230	149	1	1.0	0.564	0.493,NA,NA,NA	0.071
536	"ENSG00000188321"	"ZNF559"	chr19	+	9341616	9343843	9341694	9343843	9341101	9341184	536	92	26	2,17,11,19	0,5,5,8	227	149	0.82268120616	1.0	0.699	1.0,0.691,0.591,0.609	-0.024
540	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8210705	8210862	540	4	8	2,0,0,0	4,2,0,0	181	149	1	1.0	0.292	0.292,0.0,NA,NA	0.146
543	"ENSG00000090661"	"CERS4"	chr19	+	8251043	8251249	8251075	8251249	8241340	8241457	543	2	2	4,0,0,0	12,6,0,0	181	149	1	1.0	0.452	0.215,0.0,NA,NA	0.345
555	"ENSG00000125734"	"GPR108"	chr19	-	6730986	6731111	6730986	6731054	6731198	6731282	555	2	0	90,4,2,2	2,0,0,0	206	149	1	1.0	1.0	0.97,1.0,1.0,1.0	0.008
556	"ENSG00000125734"	"GPR108"	chr19	-	6731198	6731282	6731198	6731234	6731472	6731522	556	2	0	64,7,0,0	1,0,0,0	197	149	1	1.0	1.0	0.98,1.0,NA,NA	0.01
561	"ENSG00000031823"	"RANBP3"	chr19	-	5933413	5933656	5933413	5933479	5941620	5941707	561	0	6	2,0,0,0	21,3,2,2	326	149	1	1.0	0.0	0.042,0.0,0.0,0.0	-0.011
564	"ENSG00000031823"	"RANBP3"	chr19	-	5957917	5957973	5957917	5957935	5978060	5978140	564	19	0	39,10,2,9	4,0,0,0	187	149	0.576498991072	1.0	1.0	0.886,1.0,1.0,1.0	0.028
592	"ENSG00000142002"	"DPP9"	chr19	-	4700215	4700277	4700215	4700273	4702026	4702155	592	8	0	58,4,2,0	5,0,0,0	153	149	1	1.0	1.0	0.919,1.0,1.0,NA	0.027
596	"ENSG00000178078"	"STAP2"	chr19	-	4324454	4324664	4324454	4324529	4325215	4325308	596	0	4	20,0,0,0	29,0,0,0	284	149	1	1.0	0.0	0.266,NA,NA,NA	-0.266
597	"ENSG00000178078"	"STAP2"	chr19	-	4324454	4324667	4324454	4324529	4325215	4325308	597	4	4	29,0,0,0	29,0,0,0	287	149	1	1.0	0.342	0.342,NA,NA,NA	0.0
606	"ENSG00000125912"	"NCLN"	chr19	+	3206261	3206425	3206264	3206425	3206151	3206190	606	2	0	9,2,0,0	15,0,0,0	152	149	1	1.0	1.0	0.37,1.0,NA,NA	0.315
612	"ENSG00000130332"	"LSM7"	chr19	-	2324124	2324196	2324124	2324192	2328386	2328477	612	3	0	58,0,0,0	5,2,0,0	153	149	1	1.0	1.0	0.919,0.0,NA,NA	0.54
623	"ENSG00000071626"	"DAZAP1"	chr19	+	1421147	1421258	1421150	1421258	1418665	1418731	623	41	10	42,23,11,4	13,7,2,4	152	149	0.609351311193	1.0	0.801	0.76,0.763,0.844,0.495	0.086
630	"ENSG00000167468"	"GPX4"	chr19	+	1106180	1106266	1106241	1106266	1105657	1105809	630	0	36	8,0,0,0	473,46,7,18	210	149	1	1.0	0.0	0.012,0.0,0.0,0.0	-0.003
631	"ENSG00000167468"	"GPX4"	chr19	+	1106377	1106459	1106399	1106459	1106241	1106266	631	3	37	5,0,1,0	415,52,3,11	171	149	0.0988007832728	0.5018981112821763	0.066	0.01,0.0,0.225,0.0	0.007
637	"ENSG00000198858"	"R3HDM4"	chr19	-	901975	902130	901975	902067	913086	913245	637	4	0	16,0,0,0	2,0,0,0	212	149	1	1.0	1.0	0.849,NA,NA,NA	0.151
645	"ENSG00000203880"	"PCMTD2"	chr20	+	64267886	64268010	64267967	64268010	64265257	64265429	645	242	1	141,98,80,67	1,2,0,2	230	149	1	1.0	0.994	0.989,0.969,1.0,0.956	0.015
664	"ENSG00000101181"	"MTG2"	chr20	+	62200682	62203568	62203083	62203568	62199118	62199257	664	38	0	223,17,7,9	1,0,0,0	2550	149	1	1.0	1.0	0.929,1.0,1.0,1.0	0.018
666	"ENSG00000087460"	"GNAS"	chr20	+	58903527	58903585	58903530	58903585	58895611	58895684	666	143	101	95,85,31,46	61,26,26,22	152	149	0.200498624775	0.7998322590288971	0.581	0.604,0.762,0.539,0.672	-0.063
667	"ENSG00000087460"	"GNAS"	chr20	+	58903527	58903585	58903530	58903585	58898940	58898985	667	2	4	19,0,0,3	62,3,0,0	152	149	1	1.0	0.329	0.231,0.0,NA,1.0	-0.081
