ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
50	"ENSG00000160194"	"NDUFV3"	chr21	+	42903181	42904276	42896926	42897047	42908863	42909105	50	490	48	602,183,173,231	70,42,6,10	1244	149	0.709846487245	1.0	0.55	0.507,0.343,0.775,0.735	-0.04
70	"ENSG00000160191"	"PDE9A"	chr21	+	42743775	42743860	42733355	42733426	42751115	42751197	70	17	2	4,4,6,12	0,0,0,0	234	149	0.114603144535	0.6741385917228554	0.844	1.0,1.0,1.0,1.0	-0.156
73	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899347	41885111	41889344	41901621	41901652	73	15	2	4,2,0,2	0,0,0,0	444	149	1	1.0	0.716	1.0,1.0,NA,1.0	-0.284
74	"ENSG00000157617"	"C2CD2"	chr21	-	41899052	41899362	41885111	41889344	41901621	41901749	74	25	2	10,3,1,16	0,0,0,0	459	149	0.0669523383548	0.4646942550279822	0.802	1.0,1.0,1.0,1.0	-0.198
94	"ENSG00000182093"	"GET1"	chr21	+	39393165	39393280	39391768	39391836	39405913	39406058	94	89	0	55,76,34,14	1,0,0,0	264	149	1	1.0	1.0	0.969,1.0,1.0,1.0	0.008
95	"ENSG00000183527"	"PSMG1"	chr21	-	39179923	39179986	39178448	39178647	39180284	39180436	95	164	12	143,99,88,56	5,2,11,0	212	149	0.162503128663	0.8544663941997693	0.906	0.953,0.972,0.849,1.0	-0.037
100	"ENSG00000205622"	"AP001042.1"	chr21	-	38880591	38880708	38871243	38871594	38901900	38901965	100	0	1	0,8,19,15	6,250,64,88	266	149	0.0638188985692	0.4489071471746246	0.0	0.0,0.018,0.143,0.087	-0.062
104	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38871243	38871594	38901900	38901965	104	9	1	11,190,37,67	6,250,64,88	474	149	0.00289765886497	0.04827842322787548	0.739	0.366,0.193,0.154,0.193	0.512
105	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38879102	38880372	38901900	38901965	105	9	0	11,197,38,66	1,31,15,11	474	149	0.00231619747791	0.04097090364036652	1.0	0.776,0.666,0.443,0.654	0.365
106	"ENSG00000205622"	"AP001042.1"	chr21	-	38893960	38894285	38880591	38880708	38901900	38901965	106	9	0	11,185,32,66	0,6,1,0	474	149	0.156236418079	0.8353402679868129	1.0	1.0,0.906,0.91,1.0	0.046
107	"ENSG00000205622"	"AP001042.1"	chr21	-	38904229	38904483	38901900	38901965	38904954	38905423	107	0	1	24,110,37,51	7,228,53,80	403	149	0.00879236017875	0.1076665434004724	0.0	0.559,0.151,0.205,0.191	-0.277
109	"ENSG00000157557"	"ETS2"	chr21	+	38806450	38806808	38805950	38806120	38810034	38810106	109	8	8	9,0,0,2	38,5,0,0	507	149	1	1.0	0.227	0.065,0.0,NA,1.0	-0.128
110	"ENSG00000157557"	"ETS2"	chr21	+	38806690	38806808	38805982	38806120	38810034	38810106	110	8	8	5,0,0,2	38,5,0,0	267	149	1	1.0	0.358	0.068,0.0,NA,1.0	0.002
114	"ENSG00000182670"	"TTC3"	chr21	+	37090232	37090286	37088798	37088886	37091292	37091413	114	561	0	120,150,308,258	0,2,0,0	203	149	1	1.0	1.0	1.0,0.982,1.0,1.0	0.004
115	"ENSG00000182670"	"TTC3"	chr21	+	37094004	37094090	37091292	37091413	37095349	37095444	115	640	13	192,188,441,317	7,10,23,23	235	149	0.00129313246515	0.026372089783291943	0.969	0.946,0.923,0.924,0.897	0.046
116	"ENSG00000182670"	"TTC3"	chr21	+	37121236	37121342	37108391	37108446	37121816	37121979	116	0	254	2,1,0,0	85,90,100,96	255	149	1	1.0	0.0	0.014,0.006,0.0,0.0	-0.005
117	"ENSG00000182670"	"TTC3"	chr21	+	37121816	37121979	37107737	37108446	37122982	37123028	117	959	4	280,353,438,378	1,0,0,2	312	149	1	1.0	0.991	0.993,1.0,1.0,0.989	-0.004
118	"ENSG00000182670"	"TTC3"	chr21	+	37129002	37129063	37126079	37126143	37132681	37132766	118	861	5	195,278,363,350	3,0,0,0	210	149	1	1.0	0.992	0.979,1.0,1.0,1.0	-0.003
119	"ENSG00000182670"	"TTC3"	chr21	+	37148545	37148647	37147480	37147603	37150077	37150170	119	900	5	226,308,539,386	2,9,6,1	251	149	0.211825792505	1.0	0.991	0.985,0.953,0.982,0.996	0.012
120	"ENSG00000182670"	"TTC3"	chr21	+	37150819	37150884	37150077	37150170	37151892	37151958	120	1014	0	299,295,656,499	0,0,4,10	214	149	0.928768416433	1.0	1.0	1.0,1.0,0.991,0.972	0.009
121	"ENSG00000182670"	"TTC3"	chr21	+	37152950	37153277	37151892	37152029	37156654	37156906	121	1595	0	388,537,835,688	0,0,3,0	476	149	1	1.0	1.0	1.0,1.0,0.989,1.0	0.003
122	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37158130	37158203	122	73	11	12,14,33,25	1,2,2,0	203	149	0.0042157567261	0.06380934725174993	0.83	0.898,0.837,0.924,1.0	-0.085
123	"ENSG00000182670"	"TTC3"	chr21	+	37157160	37157214	37156654	37156906	37159698	37159745	123	92	288	14,23,63,24	77,120,124,93	203	149	0.497724707525	1.0	0.19	0.118,0.123,0.272,0.159	0.022
124	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37156654	37156906	37159698	37159745	124	32	288	3,3,2,3	77,120,124,93	222	149	2.26613348486e-06	0.00018451337113159085	0.069	0.025,0.017,0.011,0.021	0.051
125	"ENSG00000182670"	"TTC3"	chr21	+	37158130	37158203	37157160	37157214	37159698	37159745	125	45	46	6,3,0,21	7,15,32,17	222	149	0.0102733226614	0.12106083424193761	0.396	0.365,0.118,0.0,0.453	0.162
126	"ENSG00000182670"	"TTC3"	chr21	+	37164050	37164215	37161989	37162063	37167554	37167620	126	467	0	151,183,156,140	0,0,0,2	314	149	1	1.0	1.0	1.0,1.0,1.0,0.971	0.007
127	"ENSG00000182670"	"TTC3"	chr21	+	37165549	37166615	37164050	37164215	37167554	37167620	127	3567	3	993,1202,1545,1240	0,0,0,0	1215	149	1	1.0	0.993	1.0,1.0,1.0,1.0	-0.007
128	"ENSG00000182670"	"TTC3"	chr21	+	37182773	37182913	37172594	37172744	37185705	37185774	128	1121	0	273,355,851,619	0,0,2,1	289	149	1	1.0	1.0	1.0,1.0,0.995,0.997	0.002
129	"ENSG00000182670"	"TTC3"	chr21	+	37192111	37192213	37191333	37191424	37195674	37196036	129	330	0	149,111,219,214	2,1,2,0	251	149	1	1.0	1.0	0.978,0.985,0.985,1.0	0.013
130	"ENSG00000182670"	"TTC3"	chr21	+	37194965	37195017	37192111	37192213	37195674	37196036	130	0	71	6,0,0,0	81,22,10,14	201	149	0.726083398288	1.0	0.0	0.052,0.0,0.0,0.0	-0.013
131	"ENSG00000182670"	"TTC3"	chr21	+	37197881	37198025	37197569	37197696	37200231	37200324	131	229	0	286,83,111,156	2,2,0,0	293	149	1	1.0	1.0	0.986,0.955,1.0,1.0	0.015
132	"ENSG00000159267"	"HLCS"	chr21	-	36936448	36937392	36930250	36930433	36962035	36962170	132	93	1	183,50,23,16	0,0,0,0	1093	149	0.239866934694	1.0	0.927	1.0,1.0,1.0,1.0	-0.073
133	"ENSG00000159267"	"HLCS"	chr21	-	36938831	36938994	36936448	36937392	36962035	36962170	133	73	0	47,22,21,31	2,0,0,0	312	149	1	1.0	1.0	0.918,1.0,1.0,1.0	0.02
134	"ENSG00000159267"	"HLCS"	chr21	-	36946008	36946154	36938831	36938994	36962035	36962170	134	11	24	10,9,5,8	11,9,14,18	295	149	0.57812427415	1.0	0.188	0.315,0.336,0.153,0.183	-0.059
135	"ENSG00000159267"	"HLCS"	chr21	-	36947332	36948287	36938831	36938994	36962035	36962170	135	18	24	22,4,13,3	11,9,14,18	1104	149	0.854146959067	1.0	0.092	0.213,0.057,0.111,0.022	-0.009
136	"ENSG00000159267"	"HLCS"	chr21	-	36948165	36948287	36938831	36938994	36962035	36962170	136	4	24	8,0,0,2	11,9,14,18	271	149	0.755746373297	1.0	0.084	0.286,0.0,0.0,0.058	-0.002
138	"ENSG00000185917"	"SETD4"	chr21	-	36048307	36048396	36045581	36046011	36053582	36053620	138	15	0	32,5,7,6	4,2,0,0	238	149	0.0815049753977	0.5366213394428823	1.0	0.834,0.61,1.0,1.0	0.139
139	"ENSG00000185917"	"SETD4"	chr21	-	36053582	36053620	36048307	36048396	36057108	36057204	139	16	0	32,6,7,6	0,2,0,2	187	149	0.774223160826	1.0	1.0	1.0,0.705,1.0,0.705	0.147
140	"ENSG00000185917"	"SETD4"	chr21	-	36057383	36057477	36057108	36057204	36058815	36058924	140	0	46	12,0,4,0	19,8,16,5	243	149	0.000246319220591	0.007551769784741671	0.0	0.279,0.0,0.133,0.0	-0.103
143	"ENSG00000227456"	"LINC00310"	chr21	+	34182707	34183118	34180728	34180793	34188767	34189183	143	15	1	4,0,0,2	0,0,0,0	560	149	1	1.0	0.8	1.0,NA,NA,1.0	-0.2
144	"ENSG00000227456"	"LINC00310"	chr21	+	34182707	34183192	34180714	34180793	34188767	34189066	144	19	1	4,0,0,2	0,0,0,0	634	149	1	1.0	0.817	1.0,NA,NA,1.0	-0.183
145	"ENSG00000227456"	"LINC00310"	chr21	+	34188216	34188662	34180759	34180793	34188767	34188877	145	2	1	2,0,0,0	0,0,0,0	595	149	1	1.0	0.334	1.0,NA,NA,NA	-0.666
147	"ENSG00000243927"	"MRPS6"	chr21	+	34125340	34125480	34073577	34073745	34142407	34143030	147	20	0	48,7,1,12	3,0,0,0	289	149	1	1.0	1.0	0.892,1.0,1.0,1.0	0.027
149	"ENSG00000241837"	"ATP5PO"	chr21	-	33906448	33906500	33903934	33904021	33907340	33907453	149	0	610	0,0,1,0	530,341,166,154	201	149	1	1.0	0.0	0.0,0.0,0.004,0.0	-0.001
150	"ENSG00000241837"	"ATP5PO"	chr21	-	33906725	33906821	33903934	33904021	33907340	33907416	150	3	610	0,0,0,0	530,341,166,154	245	149	1	1.0	0.003	0.0,0.0,0.0,0.0	0.003
152	"ENSG00000241837"	"ATP5PO"	chr21	-	33907340	33907453	33903934	33904021	33912288	33912399	152	607	0	507,311,165,151	3,0,0,0	262	149	1	1.0	1.0	0.99,1.0,1.0,1.0	0.002
153	"ENSG00000241837"	"ATP5PO"	chr21	-	33909081	33909211	33906448	33907453	33912288	33912399	153	1638	1	788,771,566,494	1,0,0,0	279	149	1	1.0	0.999	0.998,1.0,1.0,1.0	-0.001
154	"ENSG00000159131"	"GART"	chr21	-	33505973	33506104	33505560	33505702	33509782	33509920	154	303	4	191,146,129,139	0,0,0,0	280	149	0.39268278226	1.0	0.976	1.0,1.0,1.0,1.0	-0.024
155	"ENSG00000159131"	"GART"	chr21	-	33520363	33520562	33517356	33517608	33520905	33521015	155	252	1	279,163,89,144	0,0,0,0	348	149	1	1.0	0.991	1.0,1.0,1.0,1.0	-0.009
156	"ENSG00000159131"	"GART"	chr21	-	33528166	33528335	33524008	33525000	33528518	33528604	156	283	1	233,179,75,65	2,0,0,0	318	149	1	1.0	0.993	0.982,1.0,1.0,1.0	-0.003
157	"ENSG00000159131"	"GART"	chr21	-	33529566	33529768	33528849	33528937	33530758	33530884	157	0	99	3,0,0,0	58,34,16,16	351	149	1	1.0	0.0	0.021,0.0,0.0,0.0	-0.005
158	"ENSG00000159131"	"GART"	chr21	-	33539170	33539323	33535224	33535320	33542064	33542363	158	119	0	207,51,20,24	1,0,0,0	302	149	1	1.0	1.0	0.99,1.0,1.0,1.0	0.002
159	"ENSG00000159131"	"GART"	chr21	-	33539170	33539356	33535224	33535320	33542064	33542079	159	174	0	234,77,24,30	1,0,0,0	335	149	1	1.0	1.0	0.99,1.0,1.0,1.0	0.002
161	"ENSG00000243646"	"IL10RB"	chr21	+	33276595	33276753	33267927	33268517	33279751	33279918	161	516	1	113,108,97,91	1,0,1,3	307	149	0.5872912646	1.0	0.996	0.982,1.0,0.979,0.936	0.022
167	"ENSG00000159086"	"PAXBP1"	chr21	-	32743247	32743314	32738172	32738319	32743677	32743754	167	165	1	79,35,73,59	0,1,2,1	216	149	1	1.0	0.991	1.0,0.96,0.962,0.976	0.017
168	"ENSG00000159086"	"PAXBP1"	chr21	-	32750916	32751032	32748498	32748698	32751118	32751218	168	134	0	112,40,44,59	8,2,0,0	265	149	0.0269333760377	0.24312439228083343	1.0	0.887,0.918,1.0,1.0	0.049
169	"ENSG00000159086"	"PAXBP1"	chr21	-	32761058	32761162	32759401	32759994	32762095	32762317	169	212	2	87,60,51,35	0,3,0,2	253	149	0.711459211888	1.0	0.984	1.0,0.922,1.0,0.912	0.025
172	"ENSG00000242220"	"TCP10L"	chr21	-	32577425	32577676	32576658	32576923	32578693	32578831	172	0	35	3,0,0,0	3,0,0,0	400	149	1	1.0	0.0	0.271,NA,NA,NA	-0.271
177	"ENSG00000166979"	"EVA1C"	chr21	+	32453311	32453508	32412005	32413013	32467695	32467848	177	8	4	32,106,34,26	2,3,0,9	346	149	0.0117847241708	0.13325044364233943	0.463	0.873,0.938,1.0,0.554	-0.378
178	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32412436	32413013	32467695	32467848	178	15	4	44,77,33,31	2,3,0,9	273	149	0.0794118264878	0.5263693289350883	0.672	0.923,0.933,1.0,0.653	-0.205
179	"ENSG00000166979"	"EVA1C"	chr21	+	32457596	32457720	32452184	32453508	32467695	32467848	179	16	0	71,80,33,31	2,4,0,0	273	149	0.33082806308	1.0	1.0	0.951,0.916,1.0,1.0	0.033
181	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501486	32495026	32495170	32503925	32504015	181	17	0	54,88,41,32	2,0,0,0	221	149	1	1.0	1.0	0.948,1.0,1.0,1.0	0.013
182	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501495	32495026	32495170	32503925	32504015	182	47	0	107,173,122,120	2,0,0,0	230	149	1	1.0	1.0	0.972,1.0,1.0,1.0	0.007
183	"ENSG00000166979"	"EVA1C"	chr21	+	32501414	32501538	32495026	32495170	32503925	32504015	183	22	0	56,66,40,40	2,0,0,0	273	149	1	1.0	1.0	0.939,1.0,1.0,1.0	0.015
190	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32575376	32576923	32574575	32574676	32578693	32578831	190	54	0	9,0,2,5	0,2,0,0	1696	149	0.386397790164	1.0	1.0	1.0,0.0,1.0,1.0	0.25
192	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32584160	32584305	32582199	32582415	32603160	32603292	192	4	2	0,0,0,0	1,0,0,0	294	149	1	1.0	0.503	0.0,NA,NA,NA	0.503
193	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32587312	32587477	32582199	32582415	32603160	32603292	193	0	2	0,1,0,0	1,0,0,0	314	149	1	1.0	0.0	0.0,1.0,NA,NA	-0.5
194	"ENSG00000265590"	"CFAP298-TCP10L"	chr21	-	32602271	32602367	32582199	32582415	32603160	32603292	194	46	2	24,28,7,16	1,0,0,0	245	149	0.161111202739	0.8509795747364033	0.933	0.936,1.0,1.0,1.0	-0.051
196	"ENSG00000142207"	"URB1"	chr21	-	32345373	32345575	32344569	32344756	32346955	32347811	196	2	0	171,7,0,4	2,0,0,0	351	149	1	1.0	1.0	0.973,1.0,NA,1.0	0.009
197	"ENSG00000142207"	"URB1"	chr21	-	32366617	32366755	32363155	32363329	32368402	32368598	197	22	0	238,93,76,84	2,0,0,0	287	149	1	1.0	1.0	0.984,1.0,1.0,1.0	0.004
198	"ENSG00000142207"	"URB1"	chr21	-	32372506	32372631	32368402	32368598	32373646	32373772	198	57	0	225,88,53,102	1,0,0,0	274	149	1	1.0	1.0	0.992,1.0,1.0,1.0	0.002
200	"ENSG00000156304"	"SCAF4"	chr21	-	31700994	31701171	31696568	31696750	31701775	31701823	200	43	0	46,2,1,5	1,0,0,0	326	149	1	1.0	1.0	0.955,1.0,1.0,1.0	0.011
203	"ENSG00000142168"	"SOD1"	chr21	+	31663789	31663886	31659692	31659841	31666448	31666518	203	3658	2	963,435,182,135	1,1,2,0	246	149	1	1.0	0.999	0.998,0.996,0.982,1.0	0.005
204	"ENSG00000142168"	"SOD1"	chr21	+	31666448	31666518	31659692	31659841	31667257	31667341	204	1182	2	469,130,57,65	0,0,0,0	219	149	1	1.0	0.998	1.0,1.0,1.0,1.0	-0.002
208	"ENSG00000156299"	"TIAM1"	chr21	-	31276731	31276908	31266009	31266983	31339242	31339422	208	36	4	14,4,0,0	0,0,0,0	326	149	1	1.0	0.804	1.0,1.0,NA,NA	-0.196
209	"ENSG00000156273"	"BACH1"	chr21	+	29218860	29218926	29194146	29194260	29321220	29321355	209	0	2	0,0,2,0	0,0,1,0	215	149	1	1.0	0.0	NA,NA,0.581,NA	-0.581
211	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29298921	29298953	29326058	29326336	211	392	2	126,71,93,92	0,0,0,0	443	149	0.571998370463	1.0	0.985	1.0,1.0,1.0,1.0	-0.015
212	"ENSG00000156273"	"BACH1"	chr21	+	29321220	29321514	29305202	29305322	29326058	29326336	212	389	1	123,67,94,92	0,0,0,0	443	149	1	1.0	0.992	1.0,1.0,1.0,1.0	-0.008
214	"ENSG00000156261"	"CCT8"	chr21	-	29061252	29061417	29060540	29060660	29061495	29061567	214	1365	0	988,625,585,489	2,0,0,0	314	149	1	1.0	1.0	0.996,1.0,1.0,1.0	0.001
223	"ENSG00000154734"	"ADAMTS1"	chr21	-	26840997	26841165	26839874	26840562	26841857	26841990	223	138	2	47,41,14,12	0,0,0,0	317	149	0.629745050097	1.0	0.97	1.0,1.0,1.0,1.0	-0.03
228	"ENSG00000154727"	"GABPA"	chr21	+	25745209	25745354	25741572	25741675	25749035	25749120	228	321	3	75,77,86,84	0,0,0,3	294	149	0.81487665718	1.0	0.982	1.0,1.0,1.0,0.934	-0.002
229	"ENSG00000154727"	"GABPA"	chr21	+	25749035	25749120	25741572	25741675	25751988	25752234	229	106	4	39,24,31,55	0,0,0,0	234	149	0.0446686829929	0.3477975350956073	0.944	1.0,1.0,1.0,1.0	-0.056
230	"ENSG00000237484"	"LINC01684"	chr21	+	24441168	24441353	24438252	24438433	24441794	24441913	230	1	2	0,0,2,9	0,0,0,0	334	149	1	1.0	0.182	NA,NA,1.0,1.0	-0.818
231	"ENSG00000237484"	"LINC01684"	chr21	+	24441168	24441353	24438252	24438443	24441794	24441913	231	9	0	0,0,6,9	0,0,0,4	334	149	1	1.0	1.0	NA,NA,1.0,0.501	0.25
234	"ENSG00000237484"	"LINC01684"	chr21	+	24443963	24444128	24441794	24441913	24485622	24485685	234	0	2	0,0,2,1	0,0,0,0	314	149	1	1.0	0.0	NA,NA,1.0,1.0	-1.0
263	"ENSG00000154642"	"C21orf91"	chr21	-	17795207	17795270	17788973	17793581	17796581	17797118	263	54	2	11,11,10,5	6,2,0,0	212	149	0.165948756205	0.8665589985810599	0.95	0.563,0.794,1.0,1.0	0.111
264	"ENSG00000154640"	"BTG3"	chr21	-	17604144	17604276	17598616	17598824	17604859	17604997	264	0	29	2,0,0,0	17,18,13,2	281	149	1	1.0	0.0	0.059,0.0,0.0,0.0	-0.015
265	"ENSG00000154640"	"BTG3"	chr21	-	17611656	17611774	17609006	17609152	17612698	17612945	265	0	6	0,0,4,0	4,0,0,2	267	149	1	1.0	0.0	0.0,NA,1.0,0.0	-0.333
268	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16181590	16181687	16231055	16231115	268	22	46	1,3,3,0	0,0,0,0	271	149	1	1.0	0.208	1.0,1.0,1.0,NA	-0.792
269	"ENSG00000215386"	"MIR99AHG"	chr21	+	16214256	16214378	16194498	16194633	16231055	16231115	269	18	51	3,2,3,0	10,2,15,8	271	149	0.0820526411381	0.5391763233539433	0.163	0.142,0.355,0.099,0.0	0.014
274	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16231055	16231115	16391613	16391685	274	3	67	0,0,1,0	4,7,18,23	211	149	0.378214123598	1.0	0.031	0.0,0.0,0.038,0.0	0.021
275	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16231055	16231115	16487489	16487538	275	2	10	0,0,1,0	0,0,1,0	211	149	1	1.0	0.124	NA,NA,0.414,NA	-0.29
276	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16231055	16231115	16391613	16391685	276	2	67	0,0,0,6	4,7,18,23	294	149	0.58553582167	1.0	0.015	0.0,0.0,0.0,0.117	-0.014
277	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16391613	16391685	277	9	67	4,0,0,0	4,7,18,23	294	149	0.0212598231097	0.20571687897669103	0.064	0.336,0.0,0.0,0.0	-0.02
278	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16231055	16231115	16487489	16487538	278	7	10	1,0,0,0	0,0,1,0	294	149	1	1.0	0.262	1.0,NA,0.0,NA	-0.238
280	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16231055	16231115	16487489	16487538	280	120	10	6,19,25,34	0,0,1,0	221	149	1.61578193157e-05	0.0008814988093343	0.89	1.0,1.0,0.944,1.0	-0.096
282	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16279740	16279862	16487489	16487538	282	55	2	3,12,11,11	0,0,0,0	221	149	0.574512159853	1.0	0.949	1.0,1.0,1.0,1.0	-0.051
283	"ENSG00000215386"	"MIR99AHG"	chr21	+	16391613	16391685	16383159	16383304	16487489	16487538	283	57	2	5,12,11,11	0,0,0,0	221	149	0.605134560448	1.0	0.951	1.0,1.0,1.0,1.0	-0.049
284	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16391613	16391685	16487489	16488343	284	4	88	4,0,0,0	6,15,15,34	344	149	0.84098903635	1.0	0.019	0.224,0.0,0.0,0.0	-0.037
285	"ENSG00000215386"	"MIR99AHG"	chr21	+	16477844	16478039	16419398	16419741	16487489	16488343	285	4	109	4,0,1,0	16,15,32,8	344	149	0.774747450137	1.0	0.016	0.098,0.0,0.013,0.0	-0.012
286	"ENSG00000215386"	"MIR99AHG"	chr21	+	16485711	16485816	16419419	16419741	16487489	16487538	286	0	109	3,0,0,0	16,15,32,8	254	149	1	1.0	0.0	0.099,0.0,0.0,0.0	-0.025
287	"ENSG00000215386"	"MIR99AHG"	chr21	+	16487489	16487538	16231055	16231115	16537378	16537439	287	44	1	9,8,14,31	0,0,0,0	198	149	0.331611322395	1.0	0.971	1.0,1.0,1.0,1.0	-0.029
289	"ENSG00000215386"	"MIR99AHG"	chr21	+	16535033	16535709	16487489	16487538	16537378	16537439	289	52	138	17,11,9,20	23,29,39,39	825	149	0.766381002203	1.0	0.064	0.118,0.064,0.04,0.085	-0.013
292	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16594339	16594454	292	120	3	14,19,25,26	0,0,0,0	210	149	0.359167035992	1.0	0.966	1.0,1.0,1.0,1.0	-0.034
293	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16487489	16487538	16606993	16607087	293	111	3	15,18,23,12	0,0,0,2	210	149	0.301345147491	1.0	0.963	1.0,1.0,1.0,0.81	0.01
295	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16594339	16594454	295	3	19	0,0,0,1	3,5,2,15	185	149	0.0274008002861	0.24624246646460252	0.113	0.0,0.0,0.0,0.051	0.1
296	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16537378	16537439	16606993	16607135	296	3	10	0,0,0,0	4,4,0,2	185	149	1	1.0	0.195	0.0,0.0,NA,0.0	0.195
298	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589467	16537378	16537439	16594339	16594454	298	0	19	2,0,0,0	3,5,2,15	264	149	1	1.0	0.0	0.273,0.0,0.0,0.0	-0.068
299	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589540	16487489	16487538	16594339	16594454	299	5	3	8,0,0,4	0,0,0,0	337	149	1	1.0	0.424	1.0,NA,NA,1.0	-0.576
300	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589540	16537378	16537439	16594339	16594454	300	5	19	8,0,0,4	3,5,2,15	337	149	0.746475612099	1.0	0.104	0.541,0.0,0.0,0.105	-0.058
301	"ENSG00000215386"	"MIR99AHG"	chr21	+	16589352	16589557	16537378	16537439	16594339	16594454	301	6	19	8,0,0,4	3,5,2,15	354	149	0.8700036129	1.0	0.117	0.529,0.0,0.0,0.101	-0.04
302	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16487489	16487538	16606993	16607087	302	18	3	5,0,0,8	0,0,0,2	264	149	1	1.0	0.772	1.0,NA,NA,0.693	-0.075
303	"ENSG00000215386"	"MIR99AHG"	chr21	+	16594339	16594454	16537280	16537439	16606993	16607087	303	34	10	8,5,2,23	4,4,0,2	264	149	0.690763437549	1.0	0.657	0.53,0.414,1.0,0.866	-0.045
