ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
735	"ENSG00000136448"	"NMT1"	chr17	+	45081643	45081995	45081643	45081752	45086507	45086652
780	"ENSG00000100038"	"TOP3B"	chr22	-	21962127	21962602	21962428	21962602	21960320	21960449
824	"ENSG00000007202"	"KIAA0100"	chr17	-	28643163	28643659	28643609	28643659	28642868	28642987
825	"ENSG00000167524"	"RSKR"	chr17	-	28611392	28611656	28611566	28611656	28611142	28611253
835	"ENSG00000101407"	"TTI1"	chr20	-	38011514	38013857	38013699	38013857	38006196	38006397
857	"ENSG00000178999"	"AURKB"	chr17	-	8207175	8207367	8207317	8207367	8206749	8206888
894	"ENSG00000167711"	"SERPINF2"	chr17	+	1745332	1745405	1745332	1745395	1745707	1745909
897	"ENSG00000186594"	"MIR22HG"	chr17	-	1713702	1714014	1713855	1714014	1712250	1712646
899	"ENSG00000108953"	"YWHAE"	chr17	-	1361901	1362008	1361929	1362008	1361091	1361298
938	"ENSG00000135686"	"KLHL36"	chr16	+	84656870	84657944	84656870	84657913	84659759	84659917
992	"ENSG00000140939"	"NOL3"	chr16	+	67171151	67171457	67171151	67171252	67174007	67174046
1026	"ENSG00000172775"	"PSME3IP1"	chr16	-	57178501	57178852	57178709	57178852	57175538	57175700
1051	"ENSG00000121274"	"TENT4B"	chr16	+	50224890	50225011	50224890	50224994	50225238	50225285
1072	"ENSG00000160014"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
1097	"ENSG00000243716"	"NPIPB5"	chr16	+	22491706	22491826	22491706	22491786	22507336	22507399
1226	"ENSG00000196547"	"MAN2A2"	chr15	+	90905578	90905723	90905578	90905689	90905921	90906016
1230	"ENSG00000182511"	"FES"	chr15	+	90890981	90891191	90890981	90891181	90891499	90891676
1232	"ENSG00000037757"	"MRI1"	chr19	+	13765953	13766129	13765953	13766065	13768560	13768870
1237	"ENSG00000140521"	"POLG"	chr15	-	89317938	89318749	89318540	89318749	89317375	89317476
1247	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037699	84039842
1248	"ENSG00000156218"	"ADAMTSL3"	chr15	+	84036772	84037004	84036772	84036987	84037762	84039427
1260	"ENSG00000166411"	"IDH3A"	chr15	+	78155212	78155275	78155212	78155251	78157547	78157631
1283	"ENSG00000166794"	"PPIB"	chr15	-	64162036	64162154	64162040	64162154	64160103	64160193
1299	"ENSG00000128923"	"MINDY2"	chr15	+	58810229	58810388	58810229	58810286	58831773	58831916
1301	"ENSG00000137845"	"ADAM10"	chr15	-	58633195	58633359	58633314	58633359	58627711	58627883
1306	"ENSG00000185658"	"BRWD1"	chr21	-	39218504	39218660	39218528	39218660	39215236	39215362
1346	"ENSG00000140319"	"SRP14"	chr15	-	40038281	40038948	40038875	40038948	40036985	40037018
1367	"ENSG00000198690"	"FAN1"	chr15	+	30904511	30905897	30904511	30905353	30906370	30906504
1386	"ENSG00000114062"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25405460	25405502
1387	"ENSG00000114062"	"UBE3A"	chr15	-	25408571	25408684	25408619	25408684	25407066	25407137
1396	"ENSG00000276550"	"HERC2P2"	chr15	+	22561558	22561934	22561558	22561789	22562948	22563087
1422	"ENSG00000099797"	"TECR"	chr19	+	14564785	14565123	14564785	14564992	14565201	14565290
1429	"ENSG00000100749"	"VRK1"	chr14	+	96855223	96855356	96855223	96855352	96856527	96856586
1451	"ENSG00000259066"	"AL110118.1"	chr14	+	93186259	93186503	93186259	93186482	93209823	93209957
1470	"ENSG00000119682"	"AREL1"	chr14	-	74669946	74670871	74670761	74670871	74669648	74669774
1523	"ENSG00000100557"	"CCDC198"	chr14	-	57490941	57491071	57490988	57491071	57483070	57483184
1531	"ENSG00000165516"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780212	49780322
1566	"ENSG00000213920"	"MDP1"	chr14	-	24214491	24214599	24214545	24214599	24214323	24214395
1653	"ENSG00000118181"	"RPS25"	chr11	-	119017924	119018053	119017957	119018053	119017361	119017433
1683	"ENSG00000107890"	"ANKRD26"	chr10	-	27005616	27005723	27005622	27005723	26995040	26995147
1689	"ENSG00000174652"	"ZNF266"	chr19	-	9419050	9419299	9419216	9419299	9418765	9418895
1690	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9420064	9420218
1691	"ENSG00000174652"	"ZNF266"	chr19	-	9434064	9434235	9434074	9434235	9433667	9433786
1704	"ENSG00000047410"	"TPR"	chr1	-	186341251	186343473	186343325	186343473	186341027	186341159
1726	"ENSG00000156256"	"USP16"	chr21	+	29042471	29043599	29042471	29042528	29046666	29047321
1809	"ENSG00000178338"	"ZNF354B"	chr5	+	178885613	178885737	178885613	178885733	178887620	178888122
1840	"ENSG00000116906"	"GNPAT"	chr1	+	231267679	231267911	231267679	231267903	231269862	231270056
1930	"ENSG00000128694"	"OSGEPL1"	chr2	-	189761419	189761660	189761646	189761660	189755172	189755560
1940	"ENSG00000153113"	"CAST"	chr5	+	96722638	96722718	96722638	96722698	96727488	96727530
1954	"ENSG00000247774"	"PCED1B-AS1"	chr12	-	47216164	47216434	47216383	47216434	47210639	47210761
1961	"ENSG00000283515"	"AC020915.4"	chr19	+	58246300	58246427	58246300	58246390	58246710	58246794
1966	"ENSG00000196605"	"ZNF846"	chr19	-	9764809	9765035	9764935	9765035	9763281	9763408
1967	"ENSG00000196605"	"ZNF846"	chr19	-	9764809	9765035	9764935	9765035	9763281	9763461
1977	"ENSG00000188725"	"SMIM15"	chr5	-	61162216	61162468	61162445	61162468	61161087	61161227
1985	"ENSG00000013375"	"PGM3"	chr6	-	83169062	83169323	83169241	83169323	83161149	83161242
1986	"ENSG00000013375"	"PGM3"	chr6	-	83169062	83169323	83169241	83169323	83166129	83166466
2023	"ENSG00000145604"	"SKP2"	chr5	+	36163644	36166662	36163644	36163756	36176964	36177016
2039	"ENSG00000032742"	"IFT88"	chr13	+	20567669	20567997	20567669	20567785	20574379	20574475
2045	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7576692	7576523	7576690	7577055	7577165
2069	"ENSG00000102445"	"RUBCNL"	chr13	-	46368732	46368815	46368762	46368815	46368041	46368249
2088	"ENSG00000016864"	"GLT8D1"	chr3	-	52705446	52705791	52705702	52705791	52700444	52700496
2096	"ENSG00000145495"	"MARCHF6"	chr5	+	10417269	10417410	10417269	10417404	10423734	10423835
2111	"ENSG00000106052"	"TAX1BP1"	chr7	+	27816348	27816520	27816348	27816394	27827737	27827820
2121	"ENSG00000171557"	"FGG"	chr4	-	154612017	154612435	154612390	154612435	154611804	154611898
2123	"ENSG00000049656"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1330279	1330383
2152	"ENSG00000253710"	"ALG11"	chr13	+	52012410	52012574	52012410	52012462	52015782	52017713
2172	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644768	112644667	112644699	112646350	112646451
2173	"ENSG00000174720"	"LARP7"	chr4	+	112644667	112644871	112644667	112644699	112646350	112646451
2192	"ENSG00000164039"	"BDH2"	chr4	-	103085348	103086540	103086479	103086540	103082870	103082929
2223	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819939	52819990	52819392	52819518
2225	"ENSG00000189308"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82946257	82946474
2226	"ENSG00000189308"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82970326	82970469
2233	"ENSG00000243649"	"CFB"	chr6	+	31950285	31950772	31950285	31950403	31950867	31950944
2274	"ENSG00000113522"	"RAD50"	chr5	+	132575776	132575928	132575776	132575863	132587561	132587690
2275	"ENSG00000113522"	"RAD50"	chr5	+	132579316	132580066	132579316	132579502	132587561	132587690
2280	"ENSG00000177054"	"ZDHHC13"	chr11	+	19166301	19170568	19166301	19166385	19172722	19172820
2288	"ENSG00000134851"	"TMEM165"	chr4	+	55417802	55417985	55417802	55417848	55424537	55424643
2296	"ENSG00000262943"	"ALOX12P2"	chr17	+	6854213	6854453	6854213	6854435	6859304	6859433
2308	"ENSG00000125375"	"DMAC2L"	chr14	+	50322510	50322806	50322510	50322719	50325608	50327957
2312	"ENSG00000008311"	"AASS"	chr7	-	122098744	122101680	122101620	122101680	122098449	122098576
2336	"ENSG00000155508"	"CNOT8"	chr5	+	154858516	154858816	154858516	154858543	154865191	154865385
2337	"ENSG00000155508"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858801	154865191	154865385
2361	"ENSG00000155229"	"MMS19"	chr10	-	97461495	97461896	97461827	97461896	97460906	97461007
2367	"ENSG00000103995"	"CEP152"	chr15	-	48741600	48741704	48741630	48741704	48717017	48717169
2368	"ENSG00000103995"	"CEP152"	chr15	-	48741600	48741704	48741630	48741704	48738150	48739288
2373	"ENSG00000161013"	"MGAT4B"	chr5	-	179798503	179798591	179798512	179798591	179798164	179798277
2375	"ENSG00000161013"	"MGAT4B"	chr5	-	179799505	179800068	179799953	179800068	179799202	179799250
2384	"ENSG00000114473"	"IQCG"	chr3	-	197943756	197944051	197943777	197944051	197938547	197938780
2391	"ENSG00000185798"	"WDR53"	chr3	-	196566889	196567307	196567190	196567307	196554193	196554807
2400	"ENSG00000242086"	"MUC20-OT1"	chr3	+	195699029	195699207	195699029	195699178	195701379	195701669
2404	"ENSG00000242086"	"MUC20-OT1"	chr3	+	195701379	195701495	195701379	195701432	195708746	195708807
2467	"ENSG00000164342"	"TLR3"	chr4	+	186082319	186084172	186082319	186082550	186084644	186088073
2487	"ENSG00000123737"	"EXOSC9"	chr4	+	121813865	121816447	121813865	121814047	121816771	121817021
2497	"ENSG00000154556"	"SORBS2"	chr4	-	185775226	185775366	185775230	185775366	185678795	185678822
2499	"ENSG00000154556"	"SORBS2"	chr4	-	185733997	185734154	185734098	185734154	185690561	185690611
2502	"ENSG00000174891"	"RSRC1"	chr3	+	158460934	158461009	158460934	158461003	158537091	158537198
2525	"ENSG00000082996"	"RNF13"	chr3	+	149895472	149895570	149895472	149895560	149911977	149912083
2530	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146522053	146521832	146522053	146517005	146517167
2543	"ENSG00000113971"	"NPHP3"	chr3	-	132684553	132686387	132686259	132686387	132683398	132683524
2546	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32650401	32650525	32650432	32650525	32633950	32634072
2547	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32634701	32634792	32634767	32634792	32633950	32634110
2548	"ENSG00000172046"	"USP19"	chr3	-	49117436	49117570	49117466	49117570	49116726	49116943
2571	"ENSG00000004766"	"VPS50"	chr7	+	93239865	93239950	93239865	93239934	93253859	93253931
2591	"ENSG00000125730"	"C3"	chr19	-	6680157	6680263	6680158	6680263	6679406	6679496
2599	"ENSG00000237940"	"LINC01238"	chr2	+	241971374	241971493	241971374	241971462	241971684	241971775
2630	"ENSG00000186298"	"PPP1CC"	chr12	-	110722471	110722695	110722623	110722695	110722134	110722269
2639	"ENSG00000114021"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100348802	100348881
2643	"ENSG00000166352"	"IFTAP"	chr11	+	36594501	36594641	36594501	36594592	36633283	36633438
2644	"ENSG00000166352"	"IFTAP"	chr11	+	36594498	36594641	36594498	36594592	36648015	36648155
2659	"ENSG00000143110"	"C1orf162"	chr1	+	111476797	111477078	111476797	111476867	111477333	111477428
2660	"ENSG00000143110"	"C1orf162"	chr1	+	111476797	111477078	111476797	111476867	111477725	111477775
2663	"ENSG00000069535"	"MAOB"	chrX	-	43844455	43844645	43844505	43844645	43843799	43843934
2665	"ENSG00000146039"	"SLC17A4"	chr6	+	25776594	25777788	25776594	25776727	25777925	25778016
2668	"ENSG00000127483"	"HP1BP3"	chr1	-	20786252	20786652	20786648	20786652	20779811	20779911
2670	"ENSG00000156508"	"EEF1A1"	chr6	-	73519336	73520056	73519882	73520056	73518931	73519228
2719	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320580	69320464	69320580	69313984	69314043
2720	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320583	69320464	69320583	69313984	69314046
2739	"ENSG00000013441"	"CLK1"	chr2	-	200856890	200857884	200857717	200857884	200856681	200856811
2745	"ENSG00000047849"	"MAP4"	chr3	-	47870812	47871105	47870857	47871105	47857430	47857512
2760	"ENSG00000165195"	"PIGA"	chrX	-	15331589	15331992	15331873	15331992	15331215	15331299
2766	"ENSG00000223546"	"LINC00630"	chrX	+	102839800	102839972	102839800	102839863	102843328	102843407
2779	"ENSG00000085465"	"OVGP1"	chr1	-	111421275	111421673	111421564	111421673	111419609	111419726
2790	"ENSG00000164253"	"WDR41"	chr5	-	77453801	77453928	77453816	77453928	77451323	77451353
2797	"ENSG00000089682"	"RBM41"	chrX	-	107088435	107088839	107088734	107088839	107069254	107070425
2827	"ENSG00000163608"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113008170	113008430
2828	"ENSG00000163608"	"NEPRO"	chr3	-	113013948	113014032	113013952	113014032	113011044	113011165
2861	"ENSG00000077152"	"UBE2T"	chr1	-	202334988	202335818	202335645	202335818	202333449	202333555
2862	"ENSG00000077152"	"UBE2T"	chr1	-	202335641	202335818	202335645	202335818	202333449	202333555
2915	"ENSG00000240401"	"AC012358.2"	chr2	+	55329421	55329713	55329421	55329519	55332138	55332261
2935	"ENSG00000069702"	"TGFBR3"	chr1	-	91885877	91886151	91886029	91886151	91861470	91861644
2939	"ENSG00000160058"	"BSDC1"	chr1	-	32378723	32378839	32378762	32378839	32378226	32378283
2949	"ENSG00000112146"	"FBXO9"	chr6	+	53073480	53073639	53073480	53073638	53076485	53076543
2971	"ENSG00000206195"	"DUXAP8"	chr22	+	15787171	15788699	15787171	15787282	15788819	15788931
2977	"ENSG00000099338"	"CATSPERG"	chr19	+	38362375	38362832	38362375	38362574	38364890	38364971
2985	"ENSG00000163714"	"U2SURP"	chr3	+	143028339	143028410	143028339	143028406	143028486	143028646
2987	"ENSG00000280537"	"AC068946.1"	chr2	-	219169014	219169102	219169028	219169102	219168419	219168833
3000	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64502069	64502009	64502069	64498256	64500326
3001	"ENSG00000108654"	"DDX5"	chr17	-	64500986	64501143	64501056	64501143	64500548	64500882
3003	"ENSG00000118217"	"ATF6"	chr1	+	161778243	161778320	161778243	161778316	161778669	161778695
3019	"ENSG00000139160"	"ETFBKMT"	chr12	+	31659687	31660069	31659687	31659789	31661840	31662267
3053	"ENSG00000090539"	"CHRD"	chr3	+	184386045	184386755	184386045	184386159	184386844	184386938
3068	"ENSG00000232812"	"LINC01717"	chr1	+	208729817	208730075	208729817	208730025	208733489	208734046
3074	"ENSG00000125703"	"ATG4C"	chr1	+	62784134	62784273	62784134	62784225	62803777	62803862
3085	"ENSG00000163565"	"IFI16"	chr1	+	159051678	159053724	159051678	159052098	159054820	159055151
3102	"ENSG00000182400"	"TRAPPC6B"	chr14	-	39158284	39159550	39159482	39159550	39154210	39154294
3104	"ENSG00000143418"	"CERS2"	chr1	-	150967391	150967714	150967663	150967714	150967073	150967202
3105	"ENSG00000104231"	"ZFAND1"	chr8	-	81714598	81714895	81714803	81714895	81713950	81714039
3108	"ENSG00000248932"	"AC046134.2"	chr3	+	139389875	139390429	139389875	139390247	139419556	139419680
3112	"ENSG00000245060"	"LINC00847"	chr5	+	180834311	180835002	180834311	180834736	180835421	180835727
3113	"ENSG00000163002"	"NUP35"	chr2	+	183130994	183131352	183130994	183131117	183133565	183133623
3149	"ENSG00000177409"	"SAMD9L"	chr7	-	93146882	93147146	93147087	93147146	93145384	93145532
3155	"ENSG00000145916"	"RMND5B"	chr5	+	178138107	178138396	178138107	178138258	178142632	178142728
3180	"ENSG00000127948"	"POR"	chr7	+	75967844	75968277	75967844	75968128	75970986	75971092
3185	"ENSG00000180353"	"HCLS1"	chr3	-	121657201	121657352	121657278	121657352	121647318	121647448
3186	"ENSG00000180353"	"HCLS1"	chr3	-	121657201	121657352	121657278	121657352	121656058	121656266
3189	"ENSG00000173531"	"MST1"	chr3	-	49686061	49686481	49686312	49686481	49685859	49685962
3217	"ENSG00000147121"	"KRBOX4"	chrX	+	46463197	46463308	46463197	46463293	46471141	46471185
3220	"ENSG00000119950"	"MXI1"	chr10	+	110244827	110244873	110244827	110244857	110260998	110261145
3231	"ENSG00000109180"	"OCIAD1"	chr4	+	48851805	48852020	48851805	48851975	48857212	48857365
3239	"ENSG00000136098"	"NEK3"	chr13	-	52143914	52143987	52143915	52143987	52141019	52141069
3297	"ENSG00000068097"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386
3358	"ENSG00000116044"	"NFE2L2"	chr2	-	177234004	177234271	177234075	177234271	177233249	177233339
3374	"ENSG00000114796"	"KLHL24"	chr3	+	183635622	183635793	183635622	183635782	183643479	183643542
3387	"ENSG00000234222"	"LIX1L-AS1"	chr1	+	145927235	145927657	145927235	145927469	145941111	145941227
3400	"ENSG00000137074"	"APTX"	chr9	-	32987543	32988129	32988082	32988129	32985970	32986030
3428	"ENSG00000167528"	"ZNF641"	chr12	-	48347148	48347343	48347251	48347343	48344598	48344712
3446	"ENSG00000218510"	"LINC00339"	chr1	+	22025510	22026119	22025510	22025639	22030279	22030617
3480	"ENSG00000165801"	"ARHGEF40"	chr14	+	21073044	21073242	21073044	21073178	21073931	21075180
3485	"ENSG00000131115"	"ZNF227"	chr19	+	44228445	44228633	44228445	44228572	44229732	44229816
3575	"ENSG00000159023"	"EPB41"	chr1	+	29068732	29068783	29068732	29068768	29097806	29097935
3610	"ENSG00000162779"	"AXDND1"	chr1	+	179365971	179366126	179365971	179366011	179368799	179368972
3636	"ENSG00000142910"	"TINAGL1"	chr1	+	31585439	31585876	31585439	31585485	31586709	31586755
3655	"ENSG00000151092"	"NGLY1"	chr3	-	25736308	25737455	25737333	25737455	25733871	25733982
3659	"ENSG00000138674"	"SEC31A"	chr4	-	82842139	82842481	82842184	82842481	82830936	82830975
3697	"ENSG00000134352"	"IL6ST"	chr5	-	55969549	55969855	55969759	55969855	55963351	55963506
3698	"ENSG00000134352"	"IL6ST"	chr5	-	55969549	55969855	55969759	55969855	55968275	55968396
3699	"ENSG00000165240"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77971620	77971761
3744	"ENSG00000138115"	"CYP2C8"	chr10	-	95069196	95069497	95069234	95069497	95067207	95067357
3778	"ENSG00000197580"	"BCO2"	chr11	+	112193473	112193994	112193473	112193697	112199698	112199827
3779	"ENSG00000197580"	"BCO2"	chr11	+	112193473	112194755	112193473	112193697	112200612	112200773
3785	"ENSG00000144320"	"LNPK"	chr2	-	175995552	175995646	175995557	175995646	175994133	175994280
3802	"ENSG00000255435"	"AP001267.3"	chr11	-	118521245	118521314	118521265	118521314	118510272	118512100
3822	"ENSG00000157036"	"EXOG"	chr3	+	38497628	38497778	38497628	38497689	38498766	38498836
3824	"ENSG00000157036"	"EXOG"	chr3	+	38497628	38497778	38497628	38497684	38500089	38500164
3832	"ENSG00000141127"	"PRPSAP2"	chr17	+	18856298	18856476	18856298	18856429	18865801	18865952
3857	"ENSG00000137274"	"BPHL"	chr6	+	3137361	3137493	3137361	3137422	3140385	3140509
3859	"ENSG00000099622"	"CIRBP"	chr19	+	1269331	1269410	1269331	1269407	1270927	1271036
3865	"ENSG00000166523"	"CLEC4E"	chr12	-	8539141	8539306	8539216	8539306	8536089	8536205
3866	"ENSG00000166523"	"CLEC4E"	chr12	-	8539199	8539306	8539216	8539306	8536089	8536205
3867	"ENSG00000166523"	"CLEC4E"	chr12	-	8539141	8539306	8539199	8539306	8537114	8537266
3868	"ENSG00000166523"	"CLEC4E"	chr12	-	8539141	8539306	8539216	8539306	8537114	8537266
3869	"ENSG00000166523"	"CLEC4E"	chr12	-	8539199	8539306	8539216	8539306	8537114	8537266
3881	"ENSG00000119912"	"IDE"	chr10	-	92506441	92508205	92508112	92508205	92504793	92504897
3886	"ENSG00000078114"	"NEBL"	chr10	-	20960088	20961779	20961671	20961779	20959923	20959999
3914	"ENSG00000145388"	"METTL14"	chr4	+	118689369	118689468	118689369	118689457	118691541	118691612
3931	"ENSG00000115594"	"IL1R1"	chr2	+	102164773	102165008	102164773	102165003	102165114	102165304
3932	"ENSG00000115594"	"IL1R1"	chr2	+	102164773	102165008	102164773	102165003	102166112	102166281
3942	"ENSG00000169398"	"PTK2"	chr8	-	140925561	140925749	140925660	140925749	140890542	140890769
3962	"ENSG00000142687"	"KIAA0319L"	chr1	-	35444160	35444303	35444164	35444303	35443261	35443335
3984	"ENSG00000231365"	"WARS2-AS1"	chr1	+	119150564	119150746	119150564	119150652	119178643	119183933
3985	"ENSG00000231365"	"WARS2-AS1"	chr1	+	119150564	119150746	119150564	119150652	119262901	119262944
3992	"ENSG00000204599"	"TRIM39"	chr6	+	30340504	30340620	30340504	30340538	30341388	30341470
3997	"ENSG00000187134"	"AKR1C1"	chr10	+	4966926	4968386	4966926	4967043	4968821	4968944
4004	"ENSG00000130413"	"STK33"	chr11	-	8480482	8480614	8480533	8480614	8474680	8474816
4005	"ENSG00000130413"	"STK33"	chr11	-	8480482	8480614	8480533	8480614	8477249	8477283
4017	"ENSG00000144535"	"DIS3L2"	chr2	+	232130618	232130943	232130618	232130719	232163458	232163632
4018	"ENSG00000028310"	"BRD9"	chr5	-	868606	869119	869037	869119	865413	865581
4042	"ENSG00000170581"	"STAT2"	chr12	-	56349344	56349509	56349425	56349509	56348751	56348804
4168	"ENSG00000143543"	"JTB"	chr1	-	153976692	153977013	153976975	153977013	153975825	153975905
4182	"ENSG00000135541"	"AHI1"	chr6	-	135302669	135302817	135302711	135302817	135301407	135301539
4184	"ENSG00000175054"	"ATR"	chr3	-	142465096	142468068	142467933	142468068	142461939	142462090
4213	"ENSG00000085276"	"MECOM"	chr3	-	169144996	169146288	169145317	169146288	169143697	169143832
4237	"ENSG00000164403"	"SHROOM1"	chr5	-	132823849	132824419	132824280	132824419	132823622	132823764
4240	"ENSG00000186205"	"MTARC1"	chr1	+	220797873	220798065	220797873	220798014	220798151	220798275
4244	"ENSG00000143575"	"HAX1"	chr1	+	154273335	154273961	154273335	154273598	154274949	154275001
4297	"ENSG00000095321"	"CRAT"	chr9	-	129109102	129109277	129109178	129109277	129108762	129108903
4300	"ENSG00000213963"	"AC019080.1"	chr2	-	177323238	177323396	177323303	177323396	177311232	177311328
4301	"ENSG00000213963"	"AC019080.1"	chr2	-	177323238	177323396	177323303	177323396	177321606	177322237
4309	"ENSG00000132693"	"CRP"	chr1	-	159714002	159714138	159714006	159714138	159713502	159713603
4310	"ENSG00000132693"	"CRP"	chr1	-	159714002	159714138	159714006	159714138	159713502	159713640
4327	"ENSG00000233355"	"CHRM3-AS2"	chr1	-	239707533	239707760	239707614	239707760	239706424	239706496
4366	"ENSG00000141504"	"SAT2"	chr17	-	7627362	7627802	7627552	7627802	7627142	7627226
4380	"ENSG00000138614"	"INTS14"	chr15	-	65607158	65607442	65607301	65607442	65605128	65605232
4396	"ENSG00000033867"	"SLC4A7"	chr3	-	27433915	27434104	27433954	27434104	27424036	27424152
4425	"ENSG00000152689"	"RASGRP3"	chr2	+	33539093	33539323	33539093	33539210	33543511	33543627
4434	"ENSG00000168958"	"MFF"	chr2	+	227328677	227330846	227328677	227328789	227332418	227332588
4435	"ENSG00000168958"	"MFF"	chr2	+	227347225	227347384	227347225	227347383	227355676	227355761
4458	"ENSG00000232451"	"AC018467.1"	chr2	-	23027805	23027937	23027866	23027937	23025820	23025949
4473	"ENSG00000123983"	"ACSL3"	chr2	+	222916318	222918155	222916318	222916496	222919063	222919202
4507	"ENSG00000163214"	"DHX57"	chr2	-	38854053	38855252	38855056	38855252	38848268	38848402
4514	"ENSG00000138050"	"THUMPD2"	chr2	-	39771504	39771640	39771514	39771640	39768423	39768501
4543	"ENSG00000095951"	"HIVEP1"	chr6	+	12119889	12125870	12119889	12119934	12135790	12135892
4562	"ENSG00000198099"	"ADH4"	chr4	-	99144196	99144297	99144204	99144297	99142678	99142780
4568	"ENSG00000109332"	"UBE2D3"	chr4	-	102801453	102802638	102802560	102802638	102799406	102799500
4586	"ENSG00000138035"	"PNPT1"	chr2	-	55644636	55645432	55645348	55645432	55643318	55643425
4591	"ENSG00000115392"	"FANCL"	chr2	-	58198578	58198662	58198593	58198662	58194228	58194273
4598	"ENSG00000115464"	"USP34"	chr2	-	61206759	61208977	61208898	61208977	61206016	61206124
4615	"ENSG00000122481"	"RWDD3"	chr1	+	95244210	95244715	95244210	95244698	95246541	95246657
4629	"ENSG00000117650"	"NEK2"	chr1	-	211671168	211671284	211671201	211671284	211670280	211670393
4652	"ENSG00000064703"	"DDX20"	chr1	+	111760705	111761125	111760705	111760848	111761225	111761284
4662	"ENSG00000122203"	"KIAA1191"	chr5	-	176359461	176359567	176359480	176359567	176348249	176348356
