ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
23	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16383159	16383304	16231055	16231115	16487489	16487538	23	2	7	0,0,1,0	1,0,0,0	211	294	1	1.0	0.285	0.0,NA,1.0,NA	-0.215
24	"ENSG00000215386"	"MIR99AHG"	chr21	+	16257392	16257454	16391613	16391685	16231055	16231115	16487489	16487538	24	2	120	0,0,1,0	6,19,25,34	211	221	0.686523301019	1.0	0.017	0.0,0.0,0.04,0.0	0.007
25	"ENSG00000215386"	"MIR99AHG"	chr21	+	16352128	16352273	16383159	16383304	16231055	16231115	16391613	16391685	25	2	9	0,0,0,6	4,0,0,0	294	294	1	1.0	0.182	0.0,NA,NA,1.0	-0.318
26	"ENSG00000215386"	"MIR99AHG"	chr21	+	16383159	16383304	16391613	16391685	16231055	16231115	16487489	16487538	26	7	120	1,0,0,0	6,19,25,34	294	221	0.00981519496653	0.10266490750255604	0.042	0.111,0.0,0.0,0.0	0.014
29	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16589352	16589540	16487489	16487538	16594339	16594454	29	120	5	14,19,25,26	8,0,0,4	210	337	0.114624270331	0.45715452812652857	0.975	0.737,1.0,1.0,0.913	0.062
30	"ENSG00000215386"	"MIR99AHG"	chr21	+	16537378	16537439	16594339	16594454	16487489	16487538	16606993	16607087	30	111	18	15,18,23,12	5,0,0,8	210	264	0.751396728789	1.0	0.886	0.79,1.0,1.0,0.653	0.025
31	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16589352	16589467	16537378	16537439	16594339	16594454	31	3	0	0,0,0,1	2,0,0,0	185	264	1	1.0	1.0	0.0,NA,NA,1.0	0.5
32	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16589352	16589540	16537378	16537439	16594339	16594454	32	3	5	0,0,0,1	8,0,0,4	185	337	1	1.0	0.522	0.0,NA,NA,0.313	0.366
33	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16589352	16589557	16537378	16537439	16594339	16594454	33	3	6	0,0,0,1	8,0,0,4	185	354	1	1.0	0.489	0.0,NA,NA,0.324	0.327
34	"ENSG00000215386"	"MIR99AHG"	chr21	+	16564773	16564809	16594339	16594454	16537378	16537439	16606993	16607135	34	3	34	0,0,0,0	8,5,2,23	185	264	0.0287423463555	0.1908809198149003	0.112	0.0,0.0,0.0,0.0	0.112
35	"ENSG00000155313"	"USP25"	chr21	+	15824038	15824166	15824965	15825061	15818697	15818846	15826203	15826365	35	165	154	47,85,72,110	68,40,66,65	277	245	0.441055685137	0.9310748690105605	0.487	0.379,0.653,0.491,0.599	-0.043
36	"ENSG00000155313"	"USP25"	chr21	+	15842397	15842540	15864267	15864446	15833347	15833548	15866265	15866344	36	223	409	66,67,61,92	128,126,214,152	292	328	0.36830457164	0.8626788856442402	0.38	0.367,0.374,0.243,0.405	0.033
37	"ENSG00000229425"	"AJ009632.2"	chr21	-	15393970	15394043	15394999	15395129	15390577	15390618	15395462	15395497	37	3	0	2,0,0,0	2,0,0,0	279	222	1	1.0	1.0	0.443,NA,NA,NA	0.557
43	"ENSG00000100239"	"PPP6R2"	chr22	+	50388985	50389111	50391866	50392015	50372071	50372150	50393892	50394135	43	74	17	49,29,39,42	27,5,1,2	275	298	0.356637395026	0.846158860527441	0.825	0.663,0.863,0.977,0.958	-0.04
44	"ENSG00000184164"	"CRELD2"	chr22	+	49923233	49923317	49924359	49924455	49922611	49922707	49925416	49925557	44	0	35	7,0,0,0	102,21,2,2	233	245	0.263637705871	0.7312948535691416	0.0	0.067,0.0,0.0,0.0	-0.017
45	"ENSG00000054611"	"TBC1D22A"	chr22	+	46797443	46797620	46878652	46878723	46793500	46793841	46891265	46891394	45	0	10	3,0,0,0	25,1,2,2	326	220	1	1.0	0.0	0.075,0.0,0.0,0.0	-0.019
46	"ENSG00000054611"	"TBC1D22A"	chr22	+	46913333	46913446	46974289	46974399	46912073	46912188	46997633	46997709	46	2	17	0,3,0,0	32,0,2,6	262	259	0.800290737537	1.0	0.104	0.0,1.0,0.0,0.0	-0.146
48	"ENSG00000100372"	"SLC25A17"	chr22	-	40779757	40779894	40784512	40784604	40779008	40779125	40792524	40792676	48	1	8	2,0,2,0	3,0,0,4	241	286	1	1.0	0.129	0.442,NA,1.0,0.0	-0.352
49	"ENSG00000100372"	"SLC25A17"	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	49	5	132	18,0,6,0	32,26,45,34	216	301	0.07019922952	0.3377362931351111	0.05	0.439,0.0,0.157,0.0	-0.099
50	"ENSG00000100211"	"CBY1"	chr22	+	38656955	38657143	38665545	38665685	38656675	38656750	38668016	38668132	50	2	5	7,2,0,1	6,4,0,0	337	289	1	1.0	0.255	0.5,0.3,NA,1.0	-0.345
60	"ENSG00000133424"	"LARGE1"	chr22	-	33304228	33304507	33316084	33316248	33283201	33283348	33337645	33337801	60	0	6	10,0,0,2	14,1,1,0	313	428	0.0262655955534	0.18284570537977812	0.0	0.494,0.0,0.0,1.0	-0.373
61	"ENSG00000133424"	"LARGE1"	chr22	-	33316084	33316248	33337645	33337801	33304228	33304507	33381918	33382044	61	16	0	11,0,0,0	6,0,0,0	305	313	1	1.0	1.0	0.653,NA,NA,NA	0.347
62	"ENSG00000133424"	"LARGE1"	chr22	-	33337645	33337801	33381918	33382044	33316084	33316248	33384191	33384304	62	10	8	5,3,2,0	14,0,0,2	275	305	0.469887143669	0.9512187863162915	0.581	0.284,1.0,1.0,0.0	0.01
63	"ENSG00000100150"	"DEPDC5"	chr22	+	31897481	31897653	31901741	31901802	31893581	31893751	31905983	31906066	63	0	10	9,0,0,0	2,0,2,0	321	210	1	1.0	0.0	0.746,NA,0.0,NA	-0.373
65	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550	65	1	2	1,0,0,0	36,2,3,0	223	247	1	1.0	0.356	0.03,0.0,0.0,NA	0.346
66	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274	66	0	2	1,0,0,0	29,2,3,0	258	247	1	1.0	0.0	0.032,0.0,0.0,NA	-0.011
69	"ENSG00000159873"	"CCDC117"	chr22	+	28773724	28773778	28780947	28781172	28772673	28773034	28783507	28783645	69	0	239	2,0,0,0	249,101,107,126	203	374	1	1.0	0.0	0.015,0.0,0.0,0.0	-0.004
70	"ENSG00000100209"	"HSCB"	chr22	+	28743881	28743978	28751240	28751288	28742038	28742331	28757077	28757510	70	4	69	14,5,0,2	19,35,52,22	246	197	0.111069942425	0.4492217193795065	0.044	0.371,0.103,0.0,0.068	-0.092
71	"ENSG00000100209"	"HSCB"	chr22	+	28744614	28744704	28751240	28751288	28743881	28743978	28757077	28757210	71	8	68	18,10,12,4	19,39,49,22	239	197	0.0174335994774	0.14217401020715065	0.088	0.438,0.174,0.168,0.13	-0.14
72	"ENSG00000100209"	"HSCB"	chr22	+	28745863	28746008	28751240	28751288	28744614	28744704	28757077	28757210	72	77	69	15,26,23,44	23,36,56,28	294	197	0.153150823351	0.5408997268432545	0.428	0.304,0.326,0.216,0.513	0.088
73	"ENSG00000183765"	"CHEK2"	chr22	-	28724564	28724923	28724976	28725124	28719394	28719485	28725242	28725367	73	56	0	24,28,37,26	0,0,2,0	297	508	1	1.0	1.0	1.0,1.0,0.969,1.0	0.008
74	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28711908	28712017	28725242	28725367	74	35	0	18,14,27,16	0,0,0,2	297	187	1	1.0	1.0	1.0,1.0,1.0,0.834	0.041
75	"ENSG00000183765"	"CHEK2"	chr22	-	28724885	28724923	28724976	28725124	28719394	28719485	28725242	28725367	75	56	0	24,28,37,26	0,0,0,2	297	187	1	1.0	1.0	1.0,1.0,1.0,0.891	0.027
76	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27940019	27940171	27994472	27994653	27935150	27935230	27997410	27998838	76	11	2	3,4,0,0	4,0,0,0	301	330	1	1.0	0.858	0.451,1.0,NA,NA	0.132
79	"ENSG00000100077"	"GRK3"	chr22	+	25672295	25672347	25674436	25674528	25667738	25667800	25678815	25678915	79	20	103	16,17,9,31	26,31,27,29	201	241	0.000479786455664	0.013886039445636733	0.189	0.425,0.397,0.286,0.562	-0.229
80	"ENSG00000100077"	"GRK3"	chr22	+	25674436	25674528	25678815	25678915	25672295	25672347	25685169	25685248	80	82	59	17,21,26,21	22,28,29,39	241	249	0.00851318515837	0.09646795159236267	0.589	0.444,0.437,0.481,0.357	0.159
81	"ENSG00000178803"	"ADORA2A-AS1"	chr22	-	24460452	24460771	24471767	24471895	24441991	24442140	24474982	24475153	81	14	5	0,0,0,0	7,0,0,0	277	468	1	1.0	0.826	0.0,NA,NA,NA	0.826
83	"ENSG00000100014"	"SPECC1L"	chr22	+	24363260	24363344	24365475	24365632	24347085	24347176	24369217	24369320	83	39	68	32,12,2,6	90,27,9,8	233	306	0.25551857977	0.7194594466483312	0.43	0.318,0.369,0.226,0.496	0.078
84	"ENSG00000099991"	"CABIN1"	chr22	+	24050824	24050974	24054872	24055159	24049090	24049220	24056191	24056360	84	7	11	47,3,6,7	71,2,2,2	299	436	0.208144686215	0.6474615598498205	0.481	0.491,0.686,0.814,0.836	-0.226
85	"ENSG00000228315"	"GUSBP11"	chr22	-	23695172	23695517	23700725	23700845	23683724	23683867	23705428	23705541	85	4	4	11,9,1,4	18,0,0,0	269	494	0.147846566726	0.5286338843299587	0.647	0.529,1.0,1.0,1.0	-0.235
86	"ENSG00000015475"	"BID"	chr22	-	17743802	17744013	17750104	17750174	17739348	17739488	17774380	17774495	86	0	14	0,2,0,0	53,0,0,1	219	360	1	1.0	0.0	0.0,1.0,NA,0.0	-0.333
94	"ENSG00000022556"	"NLRP2"	chr19	+	54977751	54977823	54981616	54981682	54974499	54974544	54982161	54983728	94	2	4	0,3,1,0	0,0,2,1	221	215	1	1.0	0.327	NA,1.0,0.327,0.0	-0.115
104	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48246074	48246381	48240961	48241063	48249522	48249633	104	42	8	31,18,13,52	17,3,11,4	456	254	0.385574417858	0.8756888358648769	0.745	0.504,0.77,0.397,0.879	0.108
105	"ENSG00000105483"	"CARD8"	chr19	-	48242539	48242644	48249522	48249633	48240961	48241063	48249750	48249847	105	34	8	63,11,14,14	14,3,5,4	260	254	0.932887022539	1.0	0.806	0.815,0.782,0.732,0.774	0.03
106	"ENSG00000105486"	"LIG1"	chr19	-	48151231	48151339	48153871	48153967	48150087	48150210	48157013	48157140	106	2	3	30,0,0,0	19,0,0,0	245	257	1	1.0	0.412	0.624,NA,NA,NA	-0.212
107	"ENSG00000105398"	"SULT2A1"	chr19	-	47874656	47874834	47879035	47879130	47870466	47871567	47882083	47882210	107	6303	15015	143,0,0,0	388,3,2,0	244	327	1	1.0	0.36	0.331,0.0,0.0,NA	0.25
108	"ENSG00000105398"	"SULT2A1"	chr19	-	47879035	47879130	47882083	47882210	47874656	47874834	47883576	47883785	108	6553	6627	219,0,0,0	225,3,0,0	276	244	1	1.0	0.466	0.463,0.0,NA,NA	0.235
109	"ENSG00000105398"	"SULT2A1"	chr19	-	47882083	47882210	47883576	47883785	47879035	47879130	47886121	47886315	109	7962	9508	418,5,0,0	237,2,0,0	358	276	1	1.0	0.392	0.576,0.658,NA,NA	-0.225
113	"ENSG00000216588"	"IGSF23"	chr19	+	44627419	44627573	44635400	44635465	44623702	44623972	44636418	44636454	113	2	18	1,0,0,0	6,2,0,3	303	214	1	1.0	0.073	0.105,0.0,NA,0.0	0.038
117	"ENSG00000079385"	"CEACAM1"	chr19	-	42516772	42516865	42518947	42519235	42512349	42512479	42521266	42521521	117	97	0	50,6,1,4	2,0,0,0	437	242	1	1.0	1.0	0.933,1.0,1.0,1.0	0.017
125	"ENSG00000267107"	"PCAT19"	chr19	-	41456615	41456918	41474465	41474539	41456360	41456487	41479080	41479284	125	2	6	0,1,0,0	2,1,0,2	223	452	1	1.0	0.403	0.0,0.67,NA,0.0	0.18
126	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41494539	41495427	41456360	41456487	41500583	41500644	126	27	136	24,11,12,6	37,68,30,17	1037	353	0.0737417972714	0.34820281590530205	0.063	0.181,0.052,0.12,0.107	-0.052
127	"ENSG00000267107"	"PCAT19"	chr19	-	41479080	41479284	41495301	41495427	41456360	41456487	41500583	41500644	127	17	136	10,9,6,4	37,68,30,17	275	353	0.305420845772	0.7848500072360595	0.138	0.258,0.145,0.204,0.232	-0.072
128	"ENSG00000267107"	"PCAT19"	chr19	-	41494539	41494648	41495301	41495427	41479080	41479284	41500583	41500644	128	116	4	43,40,24,12	0,0,0,0	275	258	0.159743557901	0.5529093570833973	0.965	1.0,1.0,1.0,1.0	-0.035
129	"ENSG00000105197"	"TIMM50"	chr19	+	39482884	39482916	39485543	39485602	39481882	39482033	39485687	39485807	129	1	2	25,0,2,0	28,8,5,0	181	208	1	1.0	0.365	0.506,0.0,0.315,NA	0.091
130	"ENSG00000130755"	"GMFG"	chr19	-	39333076	39333126	39335434	39335531	39329543	39329626	39335973	39336005	130	79	18	12,11,5,13	6,3,0,1	246	199	0.530138414887	0.9967430900828094	0.78	0.618,0.748,1.0,0.913	-0.04
132	"ENSG00000120784"	"ZFP30"	chr19	-	37665983	37666262	37686450	37686522	37654711	37654879	37691520	37691618	132	0	2	0,1,0,0	6,0,0,0	221	428	1	1.0	0.0	0.0,1.0,NA,NA	-0.5
135	"ENSG00000198453"	"ZNF568"	chr19	+	36922585	36922846	36925199	36925258	36917578	36917648	36936745	36936872	135	10	12	4,0,2,3	2,2,2,0	410	208	0.88864422792	1.0	0.297	0.504,0.0,0.337,1.0	-0.163
137	"ENSG00000239382"	"ALKBH6"	chr19	-	36011403	36011464	36013000	36013089	36010893	36011045	36013343	36013422	137	0	2	5,10,0,0	4,0,0,0	238	210	1	1.0	0.0	0.524,1.0,NA,NA	-0.762
140	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35507457	35507511	35505938	35505986	35508204	35508240	140	0	6	0,0,0,2	0,1,4,3	203	209	1	1.0	0.0	NA,0.0,0.0,0.407	-0.136
141	"ENSG00000161249"	"DMKN"	chr19	-	35506125	35506185	35508204	35508240	35505938	35505986	35509910	35509961	141	4	6	0,0,0,0	0,1,4,3	185	209	1	1.0	0.43	NA,0.0,0.0,0.0	0.43
144	"ENSG00000161249"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252	144	4	0	0,4,3,5	0,0,0,1	200	185	1	1.0	1.0	NA,1.0,1.0,0.822	0.059
147	"ENSG00000126261"	"UBA2"	chr19	+	34434867	34434968	34438644	34438766	34428358	34428570	34443843	34443911	147	26	141	2,0,4,13	163,138,66,65	250	271	1.62692502447e-05	0.0011007164618679842	0.167	0.013,0.0,0.062,0.178	0.104
148	"ENSG00000126261"	"UBA2"	chr19	+	34454443	34454556	34458768	34458924	34454259	34454353	34460469	34460566	148	358	325	154,174,214,264	239,195,117,143	262	305	0.759259457998	1.0	0.562	0.429,0.51,0.68,0.682	-0.013
149	"ENSG00000257103"	"LSM14A"	chr19	+	34208928	34209051	34215123	34215300	34196633	34196763	34215595	34215661	149	168	84	104,62,44,46	95,53,25,19	272	326	0.148560684129	0.5303412554261748	0.706	0.567,0.584,0.678,0.744	0.063
159	"ENSG00000197013"	"ZNF429"	chr19	+	21529657	21529784	21530588	21530684	21505601	21505774	21536279	21540668	159	11	53	5,2,4,4	11,7,3,18	276	245	0.339782158011	0.8274784837950675	0.156	0.287,0.202,0.542,0.165	-0.143
160	"ENSG00000105705"	"SUGP1"	chr19	-	19310096	19310200	19316421	19316593	19305848	19306076	19320462	19320509	160	50	8	46,25,33,14	12,0,0,4	321	253	0.408091890518	0.8981942212600101	0.831	0.751,1.0,1.0,0.734	-0.04
166	"ENSG00000131355"	"ADGRE3"	chr19	-	14654981	14655165	14658479	14658550	14651084	14651204	14661962	14662118	166	1	21	0,0,0,0	0,12,1,0	220	333	1	1.0	0.067	NA,0.0,0.0,NA	0.067
167	"ENSG00000131355"	"ADGRE3"	chr19	-	14654981	14655165	14658512	14658550	14651084	14651204	14661962	14662118	167	2	21	0,0,0,0	0,12,1,0	187	333	1	1.0	0.145	NA,0.0,0.0,NA	0.145
168	"ENSG00000131355"	"ADGRE3"	chr19	-	14658512	14658550	14661962	14662118	14654981	14655165	14663417	14663540	168	11	4	2,0,0,0	0,0,0,0	305	187	1	1.0	0.628	1.0,NA,NA,NA	-0.372
172	"ENSG00000130164"	"LDLR"	chr19	+	11102663	11102786	11105219	11105600	11100222	11100345	11106564	11106687	172	4	4	32,2,0,0	115,3,0,0	272	530	1	1.0	0.661	0.352,0.565,NA,NA	0.203
173	"ENSG00000130164"	"LDLR"	chr19	+	11116093	11116212	11116858	11116998	11113534	11113762	11120091	11120233	173	29	91	69,17,0,3	82,25,4,8	268	289	0.296981601694	0.7723305317327448	0.256	0.476,0.423,0.0,0.288	-0.041
174	"ENSG00000079805"	"DNM2"	chr19	+	10796060	10796199	10797379	10797518	10795371	10795439	10798485	10798572	174	57	14	150,21,8,23	33,6,3,13	288	288	0.627806513546	1.0	0.803	0.82,0.778,0.727,0.639	0.062
175	"ENSG00000130818"	"ZNF426"	chr19	-	9533839	9533966	9535187	9535279	9532844	9532925	9536207	9536356	175	13	35	7,6,0,9	1,30,20,17	241	276	0.849500175074	1.0	0.298	0.889,0.186,0.0,0.377	-0.065
178	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251043	8251249	8210705	8210862	8254498	8254616	178	0	7	7,0,0,0	15,0,0,0	266	355	1	1.0	0.0	0.384,NA,NA,NA	-0.384
179	"ENSG00000090661"	"CERS4"	chr19	+	8241340	8241457	8251075	8251249	8210705	8210862	8254498	8254616	179	0	11	7,0,0,0	17,2,0,0	266	323	1	1.0	0.0	0.333,0.0,NA,NA	-0.167
181	"ENSG00000125734"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711	181	0	20	25,0,0,0	92,13,10,8	200	232	0.00525798754235	0.06962411638646943	0.0	0.24,0.0,0.0,0.0	-0.06
191	"ENSG00000060566"	"CREB3L3"	chr19	+	4168350	4168457	4170139	4170208	4164502	4164640	4171090	4171175	191	45	10	45,7,0,2	34,11,6,0	256	218	0.0187700416052	0.14750323076318692	0.793	0.53,0.351,0.0,1.0	0.323
192	"ENSG00000099817"	"POLR2E"	chr19	-	1090907	1090988	1091791	1091907	1090086	1090145	1093903	1094078	192	6	2	33,14,0,0	49,0,0,4	265	230	1	1.0	0.723	0.369,1.0,NA,0.0	0.267
193	"ENSG00000099817"	"POLR2E"	chr19	-	1091791	1091907	1093903	1094078	1090907	1090988	1095258	1095375	193	2	2	41,0,0,2	53,0,0,0	324	265	1	1.0	0.45	0.388,NA,NA,1.0	-0.244
196	"ENSG00000101181"	"MTG2"	chr20	+	62197851	62197967	62198633	62198852	62195801	62195949	62199118	62199257	196	8	0	25,0,0,0	37,1,0,0	265	368	1	1.0	1.0	0.484,0.0,NA,NA	0.758
197	"ENSG00000022277"	"RTF2"	chr20	+	56513314	56513428	56516934	56516989	56484110	56484189	56517105	56517201	197	20	121	82,20,0,3	61,59,40,36	263	204	0.43355464065	0.925229962550271	0.114	0.51,0.208,0.0,0.061	-0.081
204	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940933	50942030	50942126	50936147	50936262	50945736	50945762	204	312	243	46,136,222,118	78,128,170,89	245	218	0.297791347719	0.7727597497919773	0.533	0.344,0.486,0.537,0.541	0.056
205	"ENSG00000000419"	"DPM1"	chr20	-	50941128	50941209	50942030	50942126	50940864	50940933	50945736	50945762	205	661	3	141,277,356,222	3,4,0,4	245	230	0.935314302506	1.0	0.995	0.978,0.985,1.0,0.981	0.009
206	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50940864	50940933	50945846	50945923	206	43	337	2,7,25,30	86,114,141,102	175	245	0.883769069171	1.0	0.152	0.032,0.079,0.199,0.292	0.002
207	"ENSG00000000419"	"DPM1"	chr20	-	50942030	50942126	50945736	50945762	50941128	50941209	50945846	50945923	207	39	17	2,7,22,29	2,3,14,11	175	245	0.832209186156	1.0	0.763	0.583,0.766,0.688,0.787	0.057
214	"ENSG00000124214"	"STAU1"	chr20	-	49158436	49158497	49158938	49159146	49153932	49154071	49174194	49174263	214	12	4	31,7,0,0	2,0,5,2	357	210	0.405369597095	0.8964263792511893	0.638	0.901,1.0,0.0,0.0	0.163
215	"ENSG00000124207"	"CSE1L"	chr20	+	49084025	49084162	49088008	49088106	49078560	49078622	49089246	49089397	215	261	338	127,150,186,149	150,90,146,137	286	247	0.0140711107317	0.12432698479986234	0.4	0.422,0.59,0.524,0.484	-0.105
216	"ENSG00000124207"	"CSE1L"	chr20	+	49085282	49085386	49088008	49088106	49084025	49084162	49089246	49089397	216	105	338	92,65,38,43	151,91,146,137	253	247	0.115496213657	0.45922736926979796	0.233	0.373,0.411,0.203,0.235	-0.072
217	"ENSG00000124198"	"ARFGEF2"	chr20	+	49023050	49023181	49025312	49025481	49018883	49018998	49028529	49028668	217	100	154	105,70,35,46	130,96,30,19	280	318	0.0481436621866	0.266575520803041	0.424	0.478,0.453,0.57,0.733	-0.135
219	"ENSG00000175063"	"UBE2C"	chr20	+	45814383	45814470	45815540	45815745	45813436	45813464	45815853	45815913	219	0	4	7,0,3,8	80,10,8,2	236	354	0.00751234533511	0.08839254157887581	0.0	0.116,0.0,0.36,0.857	-0.333
224	"ENSG00000174306"	"ZHX3"	chr20	-	41239597	41239704	41267462	41267612	41238687	41238796	41268989	41269083	224	7	3	4,16,5,16	0,2,0,0	299	256	0.000952376809685	0.021366795782052077	0.666	1.0,0.873,1.0,1.0	-0.302
226	"ENSG00000170471"	"RALGAPB"	chr20	+	38553866	38554076	38558294	38558453	38551070	38551223	38562531	38562697	226	106	44	68,48,39,44	45,49,38,44	359	308	0.00118395438786	0.024296315163193367	0.674	0.565,0.457,0.468,0.462	0.186
227	"ENSG00000170471"	"RALGAPB"	chr20	+	38558294	38558453	38562531	38562697	38553866	38554076	38565358	38565478	227	65	65	36,21,22,33	46,29,46,39	308	315	0.142792252974	0.5173978706087197	0.506	0.445,0.425,0.328,0.464	0.091
240	"ENSG00000118705"	"RPN2"	chr20	+	37198396	37198492	37199049	37199225	37184179	37184373	37203884	37203960	240	233	95	464,197,42,42	640,82,19,24	245	325	0.0603467694675	0.30738839038022275	0.765	0.49,0.761,0.746,0.699	0.091
241	"ENSG00000101347"	"SAMHD1"	chr20	-	36935028	36935189	36941038	36941111	36930759	36930875	36946737	36946804	241	225	469	26,50,60,127	55,97,89,157	222	310	0.118230306222	0.46454309195511334	0.401	0.398,0.419,0.485,0.53	-0.057
242	"ENSG00000101347"	"SAMHD1"	chr20	-	36935080	36935189	36941038	36941111	36930759	36930875	36946737	36946804	242	225	39	26,50,60,127	3,3,7,3	222	258	0.000153239092674	0.006218681874682897	0.87	0.91,0.951,0.909,0.98	-0.068
243	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609730	36607714	36607818	36612009	36612557	243	11	423	23,8,5,4	670,655,319,237	260	279	0.611602879889	1.0	0.027	0.036,0.013,0.017,0.018	0.006
244	"ENSG00000101084"	"RAB5IF"	chr20	+	36607889	36608000	36609600	36609758	36607714	36607818	36612009	36612557	244	11	188	23,8,5,4	384,335,178,133	260	307	0.289662025423	0.7661166327535444	0.065	0.066,0.027,0.032,0.034	0.025
249	"ENSG00000272897"	"AL109827.1"	chr20	-	35632794	35632923	35655201	35655344	35632516	35632696	35658929	35659014	249	47	5	38,25,9,8	31,4,4,7	292	278	0.00223708572892	0.038591956996906776	0.899	0.539,0.856,0.682,0.521	0.25
251	"ENSG00000131069"	"ACSS2"	chr20	+	34893568	34893622	34908904	34908943	34882793	34882989	34913095	34913187	251	0	17	2,0,0,0	2,2,0,0	203	188	1	1.0	0.0	0.481,0.0,NA,NA	-0.24
252	"ENSG00000078747"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34412514	34412639	252	74	538	39,25,24,26	161,181,123,163	240	291	0.184072539253	0.6010815195818175	0.143	0.227,0.143,0.191,0.162	-0.038
