ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1604	"ENSG00000172775"	"PSME3IP1"	chr16	-	57175538	57175700	57175538	57175590	57178501	57178852
1621	"ENSG00000121274"	"TENT4B"	chr16	+	50225097	50225285	50225238	50225285	50224890	50224994
1641	"ENSG00000099385"	"BCL7C"	chr16	-	30892585	30892747	30892585	30892714	30893211	30893290
1650	"ENSG00000160014"	"CALM3"	chr19	+	46608481	46608981	46608923	46608981	46608196	46608327
1771	"ENSG00000008517"	"IL32"	chr16	+	3065780	3065826	3065783	3065826	3065630	3065655
1866	"ENSG00000103852"	"TTC23"	chr15	-	99139316	99139576	99139316	99139399	99139695	99139744
1884	"ENSG00000284946"	"AC068831.6"	chr15	-	90980883	90981669	90980883	90981033	90981747	90981981
1889	"ENSG00000196547"	"MAN2A2"	chr15	+	90905844	90906016	90905921	90906016	90905578	90905723
1897	"ENSG00000182511"	"FES"	chr15	+	90891499	90891676	90891553	90891676	90890981	90891191
1912	"ENSG00000140521"	"POLG"	chr15	-	89317375	89317536	89317375	89317476	89317938	89318749
2012	"ENSG00000166794"	"PPIB"	chr15	-	64160103	64160197	64160103	64160193	64162040	64162154
2034	"ENSG00000166200"	"COPS2"	chr15	-	49137347	49137458	49137347	49137437	49144226	49144304
2075	"ENSG00000140326"	"CDAN1"	chr15	-	42735874	42736081	42735874	42736078	42736301	42736780
2097	"ENSG00000248508"	"SRP14-AS1"	chr15	+	40064295	40064601	40064460	40064601	40060096	40060263
2099	"ENSG00000166073"	"GPR176"	chr15	-	39807005	39807258	39807005	39807197	39807567	39807625
2141	"ENSG00000114062"	"UBE3A"	chr15	-	25333727	25340228	25333727	25339257	25354352	25354426
2143	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407137	25408571	25408684
2150	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407212	25407066	25407137	25409087	25409207
2151	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407228	25407066	25407137	25409087	25409207
2152	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407137	25409087	25409207
2153	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407228	25407066	25407212	25409087	25409207
2154	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407212	25409087	25409207
2155	"ENSG00000114062"	"UBE3A"	chr15	-	25407066	25407262	25407066	25407228	25409087	25409207
2165	"ENSG00000259905"	"PWRN1"	chr15	+	24547154	24547396	24547329	24547396	24535696	24535806
2173	"ENSG00000140157"	"NIPA2"	chr15	+	22851638	22851870	22851708	22851870	22839654	22839790
2248	"ENSG00000099797"	"TECR"	chr19	+	14565065	14565290	14565201	14565290	14564948	14564992
2292	"ENSG00000100764"	"PSMC1"	chr14	+	90263661	90263847	90263800	90263847	90263317	90263442
2315	"ENSG00000089916"	"GPATCH2L"	chr14	+	76173545	76176690	76176622	76176690	76171842	76172019
2317	"ENSG00000119684"	"MLH3"	chr14	-	75030542	75030715	75030542	75030702	75032067	75032179
2332	"ENSG00000140043"	"PTGR2"	chr14	+	73876997	73880176	73880054	73880176	73874022	73874214
2365	"ENSG00000100714"	"MTHFD1"	chr14	+	64448193	64448317	64448216	64448317	64447972	64448114
2401	"ENSG00000012983"	"MAP4K5"	chr14	-	50437893	50438011	50437893	50438008	50440012	50440073
2406	"ENSG00000165555"	"NOXRED1"	chr14	-	77405912	77406875	77405912	77406135	77407464	77407645
2449	"ENSG00000100911"	"PSME2"	chr14	-	24144399	24145155	24144399	24144468	24145242	24145273
2484	"ENSG00000092200"	"RPGRIP1"	chr14	+	21321853	21322004	21321856	21322004	21321358	21321506
2556	"ENSG00000118181"	"RPS25"	chr11	-	119017361	119017545	119017361	119017433	119017924	119018053
2565	"ENSG00000138778"	"CENPE"	chr4	-	103138350	103138452	103138350	103138449	103140255	103140414
2575	"ENSG00000082269"	"FAM135A"	chr6	+	70475409	70475549	70475458	70475549	70452491	70452571
2583	"ENSG00000146166"	"LGSN"	chr6	-	63285586	63285753	63285586	63285701	63293667	63293856
2650	"ENSG00000143379"	"SETDB1"	chr1	+	150962973	150963741	150963529	150963741	150962586	150962719
2657	"ENSG00000112511"	"PHF1"	chr6	+	33415589	33415670	33415592	33415670	33415260	33415329
2667	"ENSG00000159199"	"ATP5MC1"	chr17	+	48895155	48895334	48895182	48895334	48894860	48894897
2671	"ENSG00000166278"	"C2"	chr6	+	31945177	31945672	31945461	31945672	31944726	31944853
2680	"ENSG00000120008"	"WDR11"	chr10	+	120858642	120858796	120858703	120858796	120856081	120856130
2682	"ENSG00000120008"	"WDR11"	chr10	+	120905875	120906855	120906775	120906855	120905318	120905416
2689	"ENSG00000139974"	"SLC38A6"	chr14	+	61078809	61078927	61078829	61078927	61046066	61046167
2691	"ENSG00000139974"	"SLC38A6"	chr14	+	61078809	61078927	61078829	61078927	61052348	61052985
2695	"ENSG00000204536"	"CCHCR1"	chr6	-	31156730	31156944	31156730	31156836	31158166	31158194
2712	"ENSG00000248787"	"AC092903.2"	chr3	-	125908436	125908565	125908436	125908560	125908781	125908874
2718	"ENSG00000237975"	"FLG-AS1"	chr1	+	152314623	152314957	152314905	152314957	152313458	152314038
2738	"ENSG00000175061"	"SNHG29"	chr17	+	16441073	16442018	16441356	16442018	16440184	16440253
2740	"ENSG00000175061"	"SNHG29"	chr17	+	16441356	16442018	16441367	16442018	16440184	16440253
2772	"ENSG00000181991"	"MRPS11"	chr15	+	88475029	88475239	88475109	88475239	88472626	88472725
2773	"ENSG00000181991"	"MRPS11"	chr15	+	88475029	88475239	88475171	88475239	88472626	88472725
2795	"ENSG00000178338"	"ZNF354B"	chr5	+	178887608	178888122	178887620	178888122	178885613	178885733
2796	"ENSG00000113240"	"CLK4"	chr5	-	178619837	178620673	178619837	178619896	178622392	178622459
2813	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18298288	18298464
2814	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18305084	18305178
2821	"ENSG00000113742"	"CPEB4"	chr5	+	173942883	173943049	173943025	173943049	173910522	173910604
2838	"ENSG00000198612"	"COPS8"	chr2	+	237093662	237094197	237094089	237094197	237088604	237088653
2841	"ENSG00000116459"	"ATP5PB"	chr1	+	111456085	111456249	111456226	111456249	111454210	111454356
2843	"ENSG00000150593"	"PDCD4"	chr10	+	110881232	110881535	110881274	110881535	110876669	110876753
2849	"ENSG00000113249"	"HAVCR1"	chr5	-	157057897	157058076	157057897	157057955	157058303	157058396
2861	"ENSG00000113716"	"HMGXB3"	chr5	+	150024261	150024680	150024504	150024680	150018565	150018697
2868	"ENSG00000041880"	"PARP3"	chr3	+	51943348	51943538	51943353	51943538	51942936	51943046
2881	"ENSG00000124532"	"MRS2"	chr6	+	24412221	24412395	24412285	24412395	24409460	24409573
2885	"ENSG00000100284"	"TOM1"	chr22	+	35322998	35323177	35323027	35323177	35317876	35317961
2974	"ENSG00000114107"	"CEP70"	chr3	-	138571265	138571356	138571265	138571353	138572858	138572984
3021	"ENSG00000247774"	"PCED1B-AS1"	chr12	-	47206510	47206588	47206510	47206585	47216164	47216200
3023	"ENSG00000204120"	"GIGYF2"	chr2	+	232760479	232760591	232760483	232760591	232748986	232749082
3038	"ENSG00000001084"	"GCLC"	chr6	-	53514438	53514532	53514438	53514497	53516108	53516240
3052	"ENSG00000183474"	"GTF2H2C"	chr5	+	69578711	69579108	69579020	69579108	69572444	69572550
3055	"ENSG00000196605"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764809	9765035
3056	"ENSG00000196605"	"ZNF846"	chr19	-	9763281	9763461	9763281	9763408	9764935	9765035
3064	"ENSG00000113593"	"PPWD1"	chr5	+	65569631	65569732	65569636	65569732	65568917	65568994
3069	"ENSG00000167766"	"ZNF83"	chr19	-	52635065	52635204	52635065	52635153	52655560	52655687
3084	"ENSG00000181929"	"PRKAG1"	chr12	-	49005461	49005592	49005461	49005543	49013061	49013110
3140	"ENSG00000131503"	"ANKHD1"	chr5	+	140537337	140537589	140537388	140537589	140528183	140529796
3186	"ENSG00000048028"	"USP28"	chr11	-	113830866	113830946	113830866	113830943	113831919	113831993
3234	"ENSG00000169062"	"UPF3A"	chr13	+	114291604	114291792	114291633	114291792	114286518	114286629
3237	"ENSG00000215424"	"MCM3AP-AS1"	chr21	+	46240833	46242999	46240836	46242999	46236223	46236326
3307	"ENSG00000171557"	"FGG"	chr4	-	154609629	154610197	154609629	154609763	154611804	154611898
3327	"ENSG00000100650"	"SRSF5"	chr14	+	69768797	69769251	69769181	69769251	69768603	69768674
3360	"ENSG00000164066"	"INTU"	chr4	+	127685441	127687867	127687740	127687867	127684408	127684486
3361	"ENSG00000164066"	"INTU"	chr4	+	127687677	127687867	127687740	127687867	127684408	127684486
3371	"ENSG00000137713"	"PPP2R1B"	chr11	-	111742052	111742665	111742052	111742144	111743375	111743530
3382	"ENSG00000077232"	"DNAJC10"	chr2	+	182728575	182728994	182728862	182728994	182722024	182722075
3384	"ENSG00000077232"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182731029	182731107
3402	"ENSG00000108591"	"DRG2"	chr17	+	18104559	18104681	18104622	18104681	18103800	18103889
3438	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819807	52819753	52819792	52820290	52820317
3439	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819792	52820290	52820317
3440	"ENSG00000055955"	"ITIH4"	chr3	-	52819753	52819990	52819753	52819807	52820290	52820317
3448	"ENSG00000154743"	"TSEN2"	chr3	+	12531538	12531659	12531569	12531659	12530854	12530941
3456	"ENSG00000161912"	"ADCY10P1"	chr6	+	41108948	41109904	41109712	41109904	41108304	41108509
3489	"ENSG00000132466"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73141740	73141843
3521	"ENSG00000122008"	"POLK"	chr5	+	75593877	75594049	75593965	75594049	75587025	75587058
3543	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086115	122091702	122091843
3544	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122091702	122091843
3559	"ENSG00000065882"	"TBC1D1"	chr4	+	38124961	38125131	38125110	38125131	38115709	38115954
3587	"ENSG00000145734"	"BDP1"	chr5	+	71541453	71541682	71541456	71541682	71539041	71539078
3623	"ENSG00000125089"	"SH3TC1"	chr4	+	8218244	8218347	8218270	8218347	8216956	8217167
3669	"ENSG00000233058"	"LINC00884"	chr3	+	194487455	194488726	194488598	194488726	194487145	194487172
3683	"ENSG00000103064"	"SLC7A6"	chr16	+	68273794	68273904	68273821	68273904	68266601	68266721
3731	"ENSG00000285336"	"AC108734.3"	chr3	-	180711309	180711403	180711309	180711382	180725514	180725573
3789	"ENSG00000154556"	"SORBS2"	chr4	-	185630548	185630598	185630548	185630583	185646667	185646782
3792	"ENSG00000154556"	"SORBS2"	chr4	-	185684753	185684846	185684753	185684842	185775230	185775366
3814	"ENSG00000164463"	"CREBRF"	chr5	+	173080584	173080784	173080588	173080784	173057393	173057683
3815	"ENSG00000164463"	"CREBRF"	chr5	+	173108623	173110711	173110521	173110711	173090314	173091401
3831	"ENSG00000188313"	"PLSCR1"	chr3	-	146521543	146521705	146521543	146521701	146521832	146522053
3864	"ENSG00000134802"	"SLC43A3"	chr11	-	57426587	57426750	57426587	57426652	57427371	57427420
3872	"ENSG00000175110"	"MRPS22"	chr3	+	139346877	139347044	139346880	139347044	139344564	139344718
3884	"ENSG00000081307"	"UBA5"	chr3	+	132671776	132672177	132672049	132672177	132670964	132671049
3887	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32633950	32634110	32633950	32634072	32634701	32634792
3889	"ENSG00000176261"	"ZBTB8OS"	chr1	-	32633950	32634110	32633950	32634072	32650401	32650525
3893	"ENSG00000155975"	"VPS37A"	chr8	+	17274732	17274958	17274775	17274958	17271992	17272063
3944	"ENSG00000075826"	"SEC31B"	chr10	-	100507907	100508051	100507907	100508048	100508460	100508793
3958	"ENSG00000187742"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89334024	89334155
3977	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112581178	112581326	112573888	112573956
4000	"ENSG00000163507"	"CIP2A"	chr3	-	108566496	108566639	108566496	108566638	108568154	108568314
4016	"ENSG00000144395"	"CCDC150"	chr2	+	196729192	196729861	196729792	196729861	196725972	196726099
4021	"ENSG00000138757"	"G3BP2"	chr4	-	75657556	75657730	75657556	75657695	75658842	75658924
4041	"ENSG00000223715"	"LINC01208"	chr3	-	176636646	176636779	176636646	176636776	176644055	176644123
4067	"ENSG00000141458"	"NPC1"	chr18	-	23533354	23534559	23533354	23533517	23535468	23535700
4083	"ENSG00000156508"	"EEF1A1"	chr6	-	73518931	73519516	73518931	73519228	73519882	73520056
4086	"ENSG00000106459"	"NRF1"	chr7	+	129657342	129657574	129657345	129657574	129641724	129641822
4088	"ENSG00000168615"	"ADAM9"	chr8	+	39090046	39090188	39090135	39090188	39082967	39083073
4170	"ENSG00000173540"	"GMPPB"	chr3	-	49722595	49723114	49722595	49722754	49723253	49723302
4200	"ENSG00000110844"	"PRPF40B"	chr12	+	49633013	49633547	49633426	49633547	49632854	49632880
4203	"ENSG00000013441"	"CLK1"	chr2	-	200856890	200857884	200856890	200856985	200857972	200858089
4241	"ENSG00000213585"	"VDAC1"	chr5	-	133992945	133993018	133992945	133993015	134004894	134004975
4242	"ENSG00000115446"	"UNC50"	chr2	+	98609642	98610039	98609755	98610039	98608588	98608726
4268	"ENSG00000121940"	"CLCC1"	chr1	-	108943835	108944057	108943835	108943907	108947337	108947508
4273	"ENSG00000121940"	"CLCC1"	chr1	-	108950308	108950448	108950308	108950438	108963342	108963484
4314	"ENSG00000089682"	"RBM41"	chrX	-	107069254	107070425	107069254	107069402	107088435	107088839
4337	"ENSG00000143353"	"LYPLAL1"	chr1	+	219193081	219193251	219193129	219193251	219179399	219179426
4338	"ENSG00000143353"	"LYPLAL1"	chr1	+	219210514	219210647	219210531	219210647	219193129	219193251
4368	"ENSG00000152939"	"MARVELD2"	chr5	+	69418946	69420531	69419370	69420531	69415381	69415724
4378	"ENSG00000133731"	"IMPA1"	chr8	-	81681497	81681584	81681497	81681563	81686251	81686331
4381	"ENSG00000168894"	"RNF181"	chr2	+	85596952	85597178	85597103	85597178	85596518	85596649
4383	"ENSG00000163608"	"NEPRO"	chr3	-	113011044	113011406	113011044	113011165	113013948	113014032
4384	"ENSG00000163608"	"NEPRO"	chr3	-	113011044	113011406	113011044	113011165	113013952	113014032
4394	"ENSG00000117335"	"CD46"	chr1	+	207785618	207785682	207785655	207785682	207783291	207783330
4412	"ENSG00000159346"	"ADIPOR1"	chr1	-	202943757	202943945	202943757	202943863	202946438	202946610
4413	"ENSG00000077152"	"UBE2T"	chr1	-	202333009	202333335	202333009	202333093	202333449	202333555
4476	"ENSG00000246695"	"RASSF8-AS1"	chr12	-	25956638	25956764	25956638	25956761	25957452	25957585
4484	"ENSG00000225746"	"MEG8"	chr14	+	100935771	100937488	100937402	100937488	100913431	100913521
4529	"ENSG00000254154"	"CRYZL2P-SEC16B"	chr1	-	177960341	177961734	177960341	177960403	177964170	177964279
4581	"ENSG00000163714"	"U2SURP"	chr3	+	143028482	143028646	143028486	143028646	143028339	143028406
4618	"ENSG00000163291"	"PAQR3"	chr4	-	78917760	78917899	78917760	78917880	78923856	78923947
4621	"ENSG00000108654"	"DDX5"	chr17	-	64500548	64500882	64500548	64500773	64501056	64501143
4633	"ENSG00000144591"	"GMPPA"	chr2	+	219499955	219500015	219499960	219500015	219498914	219498971
4666	"ENSG00000139209"	"SLC38A4"	chr12	-	46792952	46793183	46792952	46793178	46803602	46803794
4667	"ENSG00000139209"	"SLC38A4"	chr12	-	46792952	46793183	46792952	46793178	46832326	46832408
4685	"ENSG00000132635"	"PCED1A"	chr20	-	2836038	2836314	2836038	2836110	2838595	2838746
4691	"ENSG00000154309"	"DISP1"	chr1	+	222836922	222837384	222837218	222837384	222835118	222835215
4692	"ENSG00000154309"	"DISP1"	chr1	+	222836995	222837380	222837218	222837380	222835118	222835215
4704	"ENSG00000135241"	"PNPLA8"	chr7	-	108514435	108515574	108514435	108515447	108518189	108518301
4713	"ENSG00000196932"	"TMEM26"	chr10	-	61413458	61415113	61413458	61413535	61416055	61416123
4745	"ENSG00000197343"	"ZNF655"	chr7	+	99561887	99562494	99562367	99562494	99560532	99560695
4784	"ENSG00000125703"	"ATG4C"	chr1	+	62803718	62803862	62803777	62803862	62784134	62784225
4822	"ENSG00000143418"	"CERS2"	chr1	-	150968917	150969131	150968917	150969091	150971848	150971935
4823	"ENSG00000119048"	"UBE2B"	chr5	+	134388324	134388413	134388351	134388413	134376668	134376694
4825	"ENSG00000104231"	"ZFAND1"	chr8	-	81702968	81703103	81702968	81703087	81708787	81708829
4826	"ENSG00000104231"	"ZFAND1"	chr8	-	81702968	81703124	81702968	81703087	81708787	81708829
4827	"ENSG00000104231"	"ZFAND1"	chr8	-	81702968	81703124	81702968	81703103	81708787	81708829
4842	"ENSG00000163002"	"NUP35"	chr2	+	183159487	183161680	183161053	183161680	183158282	183158411
4859	"ENSG00000172965"	"MIR4435-2HG"	chr2	-	111208755	111208977	111208755	111208936	111233627	111233739
4880	"ENSG00000177409"	"SAMD9L"	chr7	-	93145384	93146040	93145384	93145532	93146882	93147146
4881	"ENSG00000177409"	"SAMD9L"	chr7	-	93145384	93146040	93145384	93145532	93147087	93147146
4886	"ENSG00000113597"	"TRAPPC13"	chr5	+	65660698	65664384	65664233	65664384	65658367	65658501
4889	"ENSG00000145916"	"RMND5B"	chr5	+	178142582	178142728	178142632	178142728	178138107	178138396
4902	"ENSG00000243406"	"MRPS31P5"	chr13	-	52189638	52190227	52189638	52189914	52193851	52194465
4905	"ENSG00000163463"	"KRTCAP2"	chr1	-	155172564	155172892	155172564	155172628	155173220	155173304
4923	"ENSG00000106049"	"HIBADH"	chr7	-	27632335	27632445	27632335	27632441	27649472	27649633
4984	"ENSG00000132561"	"MATN2"	chr8	+	98033041	98033176	98033098	98033176	98030461	98030614
4987	"ENSG00000143398"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151197948	151198117
5001	"ENSG00000173947"	"PIFO"	chr1	+	111348515	111350223	111350105	111350223	111347673	111347772
5029	"ENSG00000163362"	"INAVA"	chr1	+	200898306	200898455	200898391	200898455	200894899	200895087
5035	"ENSG00000085491"	"SLC25A24"	chr1	-	108154982	108155135	108154982	108155084	108156700	108156885
5041	"ENSG00000134759"	"ELP2"	chr18	+	36167100	36167222	36167152	36167222	36159957	36160015
5043	"ENSG00000134759"	"ELP2"	chr18	+	36167100	36167222	36167155	36167222	36164474	36164667
5044	"ENSG00000134759"	"ELP2"	chr18	+	36167152	36167222	36167155	36167222	36164474	36164667
5054	"ENSG00000117543"	"DPH5"	chr1	-	101001466	101001587	101001466	101001544	101013709	101013818
5064	"ENSG00000148019"	"CEP78"	chr9	+	78254835	78254964	78254842	78254964	78253231	78253277
5065	"ENSG00000148019"	"CEP78"	chr9	+	78254835	78254964	78254842	78254964	78253306	78253942
5078	"ENSG00000068097"	"HEATR6"	chr17	-	60066208	60066396	60066208	60066386	60067430	60067732
5110	"ENSG00000145979"	"TBC1D7"	chr6	-	13326786	13326963	13326786	13326906	13328315	13328583
5115	"ENSG00000132549"	"VPS13B"	chr8	+	99431520	99431664	99431536	99431664	99391556	99391704
5168	"ENSG00000163946"	"TASOR"	chr3	-	56633043	56633966	56633043	56633843	56639985	56640130
5220	"ENSG00000112096"	"SOD2"	chr6	-	159679063	159682638	159679063	159679298	159684853	159685033
5223	"ENSG00000138750"	"NUP54"	chr4	-	76117663	76118194	76117663	76117774	76124648	76124756
5243	"ENSG00000143093"	"STRIP1"	chr1	+	110049111	110050409	110050342	110050409	110047771	110047869
5249	"ENSG00000142676"	"RPL11"	chr1	+	23694659	23695908	23695797	23695908	23693806	23693913
5252	"ENSG00000231683"	"AL033397.1"	chr6	-	53569422	53569605	53569422	53569584	53573199	53573275
5311	"ENSG00000163349"	"HIPK1"	chr1	+	113954625	113954770	113954650	113954770	113952765	113952889
5319	"ENSG00000132300"	"PTCD3"	chr2	+	86133177	86133436	86133345	86133436	86132317	86132424
5334	"ENSG00000168389"	"MFSD2A"	chr1	+	39967627	39967916	39967803	39967916	39967085	39967169
5395	"ENSG00000197043"	"ANXA6"	chr5	-	151129406	151129529	151129406	151129479	151131230	151131289
5432	"ENSG00000116641"	"DOCK7"	chr1	-	62477699	62477834	62477699	62477825	62488933	62489065
5538	"ENSG00000170248"	"PDCD6IP"	chr3	+	33828837	33828969	33828852	33828969	33827621	33827739
5575	"ENSG00000077157"	"PPP1R12B"	chr1	+	202567777	202567831	202567780	202567831	202564442	202564547
5579	"ENSG00000197702"	"PARVA"	chr11	+	12496457	12496598	12496546	12496598	12473912	12473983
5581	"ENSG00000007341"	"ST7L"	chr1	-	112616812	112616895	112616812	112616844	112619909	112620825
5586	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970478	31970342	31970378	31970605	31972252
5598	"ENSG00000111801"	"BTN3A3"	chr6	+	26443366	26443442	26443381	26443442	26440496	26440719
5665	"ENSG00000090263"	"MRPS33"	chr7	-	141010418	141010660	141010418	141010617	141014550	141014679
5685	"ENSG00000155363"	"MOV10"	chr1	+	112688327	112689138	112688934	112689138	112686965	112687106
5689	"ENSG00000138674"	"SEC31A"	chr4	-	82881857	82881940	82881857	82881937	82890750	82891095
5692	"ENSG00000168538"	"TRAPPC11"	chr4	+	183680119	183680267	183680207	183680267	183679352	183679486
5697	"ENSG00000175203"	"DCTN2"	chr12	-	57532732	57532810	57532732	57532807	57532983	57533303
5737	"ENSG00000164306"	"PRIMPOL"	chr4	+	184685408	184685498	184685411	184685498	184672172	184672460
5750	"ENSG00000143970"	"ASXL2"	chr2	-	25806228	25806340	25806228	25806337	25845480	25845563
5757	"ENSG00000274020"	"LINC01138"	chr1	-	148435145	148435354	148435145	148435232	148460730	148461093
5759	"ENSG00000177311"	"ZBTB38"	chr3	+	141438242	141438365	141438267	141438365	141431722	141432243
5784	"ENSG00000108443"	"RPS6KB1"	chr17	+	59936214	59936541	59936463	59936541	59935192	59935300
5801	"ENSG00000036549"	"ZZZ3"	chr1	-	77579526	77581069	77579526	77579628	77581775	77581891
